year,origin,plant,variable,back_hours,query_naive,source_time_naive,age_seconds,value_m3s,usable,zero,negative,Q_zero_positive_components,Q_balance_residual_gt1,source_file,source_record_index
2022,2022-05-01T17:00:00-03:00,JIUHQJ,Q,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40107
2022,2022-05-01T17:00:00-03:00,JIUHQJ,Q,1,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,369.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40106
2022,2022-05-01T17:00:00-03:00,JIUHQJ,Q,2,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40105
2022,2022-05-01T17:00:00-03:00,JIUHQJ,Q,4,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,361.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40103
2022,2022-05-01T17:00:00-03:00,JIUHQJ,Q,8,2022-05-01T08:00:00,2022-05-01 08:00:00,0.0,56.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40099
2022,2022-05-01T17:00:00-03:00,JIUHQJ,I,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,496.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40107
2022,2022-05-01T17:00:00-03:00,JIUHMC,Q,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44571
2022,2022-05-01T17:00:00-03:00,JIUHMC,Q,1,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44570
2022,2022-05-01T17:00:00-03:00,JIUHMC,Q,2,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44569
2022,2022-05-01T17:00:00-03:00,JIUHMC,Q,4,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,372.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44567
2022,2022-05-01T17:00:00-03:00,JIUHMC,Q,8,2022-05-01T08:00:00,2022-05-01 08:00:00,0.0,53.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44563
2022,2022-05-01T17:00:00-03:00,JIUHMC,I,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,305.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44571
2022,2022-05-01T17:00:00-03:00,JIUHCA,Q,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40851
2022,2022-05-01T17:00:00-03:00,JIUHCA,Q,1,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40850
2022,2022-05-01T17:00:00-03:00,JIUHCA,Q,2,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40849
2022,2022-05-01T17:00:00-03:00,JIUHCA,Q,4,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,123.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40847
2022,2022-05-01T17:00:00-03:00,JIUHCA,Q,8,2022-05-01T08:00:00,2022-05-01 08:00:00,0.0,70.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40843
2022,2022-05-01T17:00:00-03:00,JIUHCA,I,0,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,391.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40851
2022,2022-05-01T18:00:00-03:00,JIUHQJ,Q,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40108
2022,2022-05-01T18:00:00-03:00,JIUHQJ,Q,1,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40107
2022,2022-05-01T18:00:00-03:00,JIUHQJ,Q,2,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,369.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40106
2022,2022-05-01T18:00:00-03:00,JIUHQJ,Q,4,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40104
2022,2022-05-01T18:00:00-03:00,JIUHQJ,Q,8,2022-05-01T09:00:00,2022-05-01 09:00:00,0.0,99.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40100
2022,2022-05-01T18:00:00-03:00,JIUHQJ,I,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,543.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40108
2022,2022-05-01T18:00:00-03:00,JIUHMC,Q,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,378.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44572
2022,2022-05-01T18:00:00-03:00,JIUHMC,Q,1,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44571
2022,2022-05-01T18:00:00-03:00,JIUHMC,Q,2,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44570
2022,2022-05-01T18:00:00-03:00,JIUHMC,Q,4,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44568
2022,2022-05-01T18:00:00-03:00,JIUHMC,Q,8,2022-05-01T09:00:00,2022-05-01 09:00:00,0.0,119.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44564
2022,2022-05-01T18:00:00-03:00,JIUHMC,I,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,316.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44572
2022,2022-05-01T18:00:00-03:00,JIUHCA,Q,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40852
2022,2022-05-01T18:00:00-03:00,JIUHCA,Q,1,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40851
2022,2022-05-01T18:00:00-03:00,JIUHCA,Q,2,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40850
2022,2022-05-01T18:00:00-03:00,JIUHCA,Q,4,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40848
2022,2022-05-01T18:00:00-03:00,JIUHCA,Q,8,2022-05-01T09:00:00,2022-05-01 09:00:00,0.0,86.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40844
2022,2022-05-01T18:00:00-03:00,JIUHCA,I,0,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,435.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40852
2022,2022-05-01T19:00:00-03:00,JIUHQJ,Q,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,365.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40109
2022,2022-05-01T19:00:00-03:00,JIUHQJ,Q,1,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40108
2022,2022-05-01T19:00:00-03:00,JIUHQJ,Q,2,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40107
2022,2022-05-01T19:00:00-03:00,JIUHQJ,Q,4,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40105
2022,2022-05-01T19:00:00-03:00,JIUHQJ,Q,8,2022-05-01T10:00:00,2022-05-01 10:00:00,0.0,166.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40101
2022,2022-05-01T19:00:00-03:00,JIUHQJ,I,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,526.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40109
2022,2022-05-01T19:00:00-03:00,JIUHMC,Q,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,347.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44573
2022,2022-05-01T19:00:00-03:00,JIUHMC,Q,1,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,378.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44572
2022,2022-05-01T19:00:00-03:00,JIUHMC,Q,2,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44571
2022,2022-05-01T19:00:00-03:00,JIUHMC,Q,4,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44569
2022,2022-05-01T19:00:00-03:00,JIUHMC,Q,8,2022-05-01T10:00:00,2022-05-01 10:00:00,0.0,183.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44565
2022,2022-05-01T19:00:00-03:00,JIUHMC,I,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,338.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44573
2022,2022-05-01T19:00:00-03:00,JIUHCA,Q,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,147.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40853
2022,2022-05-01T19:00:00-03:00,JIUHCA,Q,1,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40852
2022,2022-05-01T19:00:00-03:00,JIUHCA,Q,2,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40851
2022,2022-05-01T19:00:00-03:00,JIUHCA,Q,4,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40849
2022,2022-05-01T19:00:00-03:00,JIUHCA,Q,8,2022-05-01T10:00:00,2022-05-01 10:00:00,0.0,49.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40845
2022,2022-05-01T19:00:00-03:00,JIUHCA,I,0,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,488.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40853
2022,2022-05-01T20:00:00-03:00,JIUHQJ,Q,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40110
2022,2022-05-01T20:00:00-03:00,JIUHQJ,Q,1,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,365.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40109
2022,2022-05-01T20:00:00-03:00,JIUHQJ,Q,2,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40108
2022,2022-05-01T20:00:00-03:00,JIUHQJ,Q,4,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,369.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40106
2022,2022-05-01T20:00:00-03:00,JIUHQJ,Q,8,2022-05-01T11:00:00,2022-05-01 11:00:00,0.0,323.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40102
2022,2022-05-01T20:00:00-03:00,JIUHQJ,I,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,477.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40110
2022,2022-05-01T20:00:00-03:00,JIUHMC,Q,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,373.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44574
2022,2022-05-01T20:00:00-03:00,JIUHMC,Q,1,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,347.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44573
2022,2022-05-01T20:00:00-03:00,JIUHMC,Q,2,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,378.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44572
2022,2022-05-01T20:00:00-03:00,JIUHMC,Q,4,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44570
2022,2022-05-01T20:00:00-03:00,JIUHMC,Q,8,2022-05-01T11:00:00,2022-05-01 11:00:00,0.0,333.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44566
2022,2022-05-01T20:00:00-03:00,JIUHMC,I,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,677.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44574
2022,2022-05-01T20:00:00-03:00,JIUHCA,Q,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,220.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40854
2022,2022-05-01T20:00:00-03:00,JIUHCA,Q,1,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,147.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40853
2022,2022-05-01T20:00:00-03:00,JIUHCA,Q,2,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40852
2022,2022-05-01T20:00:00-03:00,JIUHCA,Q,4,2022-05-01T15:00:00,2022-05-01 15:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40850
2022,2022-05-01T20:00:00-03:00,JIUHCA,Q,8,2022-05-01T11:00:00,2022-05-01 11:00:00,0.0,96.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40846
2022,2022-05-01T20:00:00-03:00,JIUHCA,I,0,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,576.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40854
2022,2022-05-01T21:00:00-03:00,JIUHQJ,Q,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40111
2022,2022-05-01T21:00:00-03:00,JIUHQJ,Q,1,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40110
2022,2022-05-01T21:00:00-03:00,JIUHQJ,Q,2,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,365.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40109
2022,2022-05-01T21:00:00-03:00,JIUHQJ,Q,4,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40107
2022,2022-05-01T21:00:00-03:00,JIUHQJ,Q,8,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,361.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40103
2022,2022-05-01T21:00:00-03:00,JIUHQJ,I,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,477.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40111
2022,2022-05-01T21:00:00-03:00,JIUHMC,Q,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,445.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44575
2022,2022-05-01T21:00:00-03:00,JIUHMC,Q,1,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,373.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44574
2022,2022-05-01T21:00:00-03:00,JIUHMC,Q,2,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,347.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44573
2022,2022-05-01T21:00:00-03:00,JIUHMC,Q,4,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44571
2022,2022-05-01T21:00:00-03:00,JIUHMC,Q,8,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,372.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44567
2022,2022-05-01T21:00:00-03:00,JIUHMC,I,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,725.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44575
2022,2022-05-01T21:00:00-03:00,JIUHCA,Q,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,317.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40855
2022,2022-05-01T21:00:00-03:00,JIUHCA,Q,1,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,220.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40854
2022,2022-05-01T21:00:00-03:00,JIUHCA,Q,2,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,147.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40853
2022,2022-05-01T21:00:00-03:00,JIUHCA,Q,4,2022-05-01T16:00:00,2022-05-01 16:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40851
2022,2022-05-01T21:00:00-03:00,JIUHCA,Q,8,2022-05-01T12:00:00,2022-05-01 12:00:00,0.0,123.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40847
2022,2022-05-01T21:00:00-03:00,JIUHCA,I,0,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,643.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40855
2022,2022-05-01T22:00:00-03:00,JIUHQJ,Q,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40112
2022,2022-05-01T22:00:00-03:00,JIUHQJ,Q,1,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40111
2022,2022-05-01T22:00:00-03:00,JIUHQJ,Q,2,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40110
2022,2022-05-01T22:00:00-03:00,JIUHQJ,Q,4,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40108
2022,2022-05-01T22:00:00-03:00,JIUHQJ,Q,8,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40104
2022,2022-05-01T22:00:00-03:00,JIUHQJ,I,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,511.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40112
2022,2022-05-01T22:00:00-03:00,JIUHMC,Q,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,597.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44576
2022,2022-05-01T22:00:00-03:00,JIUHMC,Q,1,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,445.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44575
2022,2022-05-01T22:00:00-03:00,JIUHMC,Q,2,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,373.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44574
2022,2022-05-01T22:00:00-03:00,JIUHMC,Q,4,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,378.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44572
2022,2022-05-01T22:00:00-03:00,JIUHMC,Q,8,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,367.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44568
2022,2022-05-01T22:00:00-03:00,JIUHMC,I,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,768.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44576
2022,2022-05-01T22:00:00-03:00,JIUHCA,Q,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,420.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40856
2022,2022-05-01T22:00:00-03:00,JIUHCA,Q,1,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,317.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40855
2022,2022-05-01T22:00:00-03:00,JIUHCA,Q,2,2022-05-01T19:00:00,2022-05-01 19:00:00,0.0,220.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40854
2022,2022-05-01T22:00:00-03:00,JIUHCA,Q,4,2022-05-01T17:00:00,2022-05-01 17:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40852
2022,2022-05-01T22:00:00-03:00,JIUHCA,Q,8,2022-05-01T13:00:00,2022-05-01 13:00:00,0.0,124.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40848
2022,2022-05-01T22:00:00-03:00,JIUHCA,I,0,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,701.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40856
2022,2022-05-01T23:00:00-03:00,JIUHQJ,Q,0,2022-05-01T22:00:00,2022-05-01 22:00:00,0.0,370.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40113
2022,2022-05-01T23:00:00-03:00,JIUHQJ,Q,1,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,366.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40112
2022,2022-05-01T23:00:00-03:00,JIUHQJ,Q,2,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,364.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40111
2022,2022-05-01T23:00:00-03:00,JIUHQJ,Q,4,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,365.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40109
2022,2022-05-01T23:00:00-03:00,JIUHQJ,Q,8,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,368.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40105
2022,2022-05-01T23:00:00-03:00,JIUHQJ,I,0,2022-05-01T22:00:00,2022-05-01 22:00:00,0.0,434.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40113
2022,2022-05-01T23:00:00-03:00,JIUHMC,Q,0,2022-05-01T22:00:00,2022-05-01 22:00:00,0.0,681.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44577
2022,2022-05-01T23:00:00-03:00,JIUHMC,Q,1,2022-05-01T21:00:00,2022-05-01 21:00:00,0.0,597.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44576
2022,2022-05-01T23:00:00-03:00,JIUHMC,Q,2,2022-05-01T20:00:00,2022-05-01 20:00:00,0.0,445.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44575
2022,2022-05-01T23:00:00-03:00,JIUHMC,Q,4,2022-05-01T18:00:00,2022-05-01 18:00:00,0.0,347.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44573
2022,2022-05-01T23:00:00-03:00,JIUHMC,Q,8,2022-05-01T14:00:00,2022-05-01 14:00:00,0.0,341.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44569
2022,2022-05-01T23:00:00-03:00,JIUHMC,I,0,2022-05-01T22:00:00,2022-05-01 22:00:00,0.0,756.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,44577
2022,2022-05-01T23:00:00-03:00,JIUHCA,Q,0,2022-05-01T22:00:00,2022-05-01 22:00:00,0.0,487.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-05.csv,40857
