phase,horizon_h,contrast,reference,candidate,reference_hits,candidate_hits,change_hits,reference_mae_m,candidate_mae_m,change_mae_m,reference_bias_m,candidate_bias_m,change_bias_m,reference_p98_abs_m,candidate_p98_abs_m,change_p98_abs_m,reference_max_abs_m,candidate_max_abs_m,change_max_abs_m
test,8,add2023_with33,core_original,core_augmented,132,124,-8,0.7546889219482291,0.7748196720983085,0.02013075015007937,-0.17795992028389296,-0.12391013067528395,0.05404978960860901,4.951296245504881,4.645302048889207,-0.3059941966156732,7.125572373306888,7.297967609562563,0.17239523625567532
test,8,reduce120to33_original,observed_control,core_original,128,132,4,0.8437648586743666,0.7546889219482291,-0.08907593672613745,-0.14118542567397704,-0.17795992028389296,-0.036774494609915914,5.13793312352746,4.951296245504881,-0.1866368780225791,6.185898482285559,7.125572373306888,0.9396738910213287
test,8,reduce120to33_augmented,augmented,core_augmented,135,124,-11,0.7325887479294098,0.7748196720983085,0.04223092416889873,0.08888816324472744,-0.12391013067528395,-0.21279829392001137,3.3433139557072926,4.645302048889207,1.3019880931819148,3.913272849374927,7.297967609562563,3.384694760187636
test,8,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,7,-8,-15,-0.11117611074495681,0.02013075015007937,0.13130686089503618,0.2300735889187045,0.05404978960860901,-0.17602379931009549,-1.794619167820167,-0.3059941966156732,1.4886249712044939,-2.272625632910632,0.17239523625567532,2.4450208691663073
test,9,add2023_with120,observed_control,augmented,113,121,8,0.9692832556460395,0.8575750425510588,-0.11170821309498069,-0.21216111648823835,0.07800867219583653,0.2901697886840749,5.315937681275884,3.4924888533298013,-1.8234488279460823,6.0003742492804815,4.53114741249782,-1.4692268367826617
test,9,add2023_with33,core_original,core_augmented,123,118,-5,0.8960372241381932,0.8640748044457343,-0.03196241969245894,-0.22546328437480212,-0.2299276162369189,-0.004464331862116783,5.42229485043019,5.212752730271518,-0.20954212015867224,7.342791450863977,7.699739336776754,0.3569478859127768
test,9,reduce120to33_original,observed_control,core_original,113,123,10,0.9692832556460395,0.8960372241381932,-0.07324603150784625,-0.21216111648823835,-0.22546328437480212,-0.01330216788656377,5.315937681275884,5.42229485043019,0.1063571691543066,6.0003742492804815,7.342791450863977,1.3424172015834959
test,9,reduce120to33_augmented,augmented,core_augmented,121,118,-3,0.8575750425510588,0.8640748044457343,0.006499761894675493,0.07800867219583653,-0.2299276162369189,-0.30793628843275545,3.4924888533298013,5.212752730271518,1.7202638769417167,4.53114741249782,7.699739336776754,3.1685919242789344
test,9,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,8,-5,-13,-0.11170821309498069,-0.03196241969245894,0.07974579340252175,0.2901697886840749,-0.004464331862116783,-0.29463412054619165,-1.8234488279460823,-0.20954212015867224,1.61390670778741,-1.4692268367826617,0.3569478859127768,1.8261747226954386
test,10,add2023_with120,observed_control,augmented,93,97,4,1.0678142840693023,0.9357273430058953,-0.13208694106340702,-0.29065485947811165,-0.11183110925550184,0.17882375022260982,5.986627894174404,4.306732484485266,-1.6798954096891379,6.464545216847842,4.770160156293642,-1.6943850605542004
test,10,add2023_with33,core_original,core_augmented,100,106,6,1.0589527308169442,1.006675340364842,-0.05227739045210211,-0.2957664797190382,-0.28703298597307236,0.008733493745965826,6.00853625233906,5.871608903065184,-0.1369273492738765,8.625721281596324,8.66591342919265,0.04019214759632561
test,10,reduce120to33_original,observed_control,core_original,93,100,7,1.0678142840693023,1.0589527308169442,-0.008861553252358156,-0.29065485947811165,-0.2957664797190382,-0.00511162024092654,5.986627894174404,6.00853625233906,0.021908358164655972,6.464545216847842,8.625721281596324,2.1611760647484815
test,10,reduce120to33_augmented,augmented,core_augmented,97,106,9,0.9357273430058953,1.006675340364842,0.07094799735894675,-0.11183110925550184,-0.28703298597307236,-0.17520187671757054,4.306732484485266,5.871608903065184,1.5648764185799173,4.770160156293642,8.66591342919265,3.8957532728990074
test,10,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,4,6,2,-0.13208694106340702,-0.05227739045210211,0.0798095506113049,0.17882375022260982,0.008733493745965826,-0.170090256476644,-1.6798954096891379,-0.1369273492738765,1.5429680604152614,-1.6943850605542004,0.04019214759632561,1.734577208150526
test,11,add2023_with120,observed_control,augmented,85,89,4,1.1782923476697535,1.1292275765177942,-0.0490647711519594,-0.3919115260975247,-0.2644494421109763,0.1274620839865484,6.145453272947169,5.0600163406492005,-1.0854369322979682,6.566430652044184,5.820890909678985,-0.7455397423651995
test,11,add2023_with33,core_original,core_augmented,99,95,-4,1.2093843426063131,1.128198896618369,-0.0811854459879442,-0.3802700928881401,-0.3461478377933432,0.03412225509479694,6.8058965531530635,6.7951593393251155,-0.010737213827948011,9.323675757293607,8.607916146563571,-0.7157596107300357
test,11,reduce120to33_original,observed_control,core_original,85,99,14,1.1782923476697535,1.2093843426063131,0.031091994936559564,-0.3919115260975247,-0.3802700928881401,0.0116414332093846,6.145453272947169,6.8058965531530635,0.6604432802058948,6.566430652044184,9.323675757293607,2.7572451052494227
test,11,reduce120to33_augmented,augmented,core_augmented,89,95,6,1.1292275765177942,1.128198896618369,-0.0010286798994252333,-0.2644494421109763,-0.3461478377933432,-0.08169839568236686,5.0600163406492005,6.7951593393251155,1.735142998675915,5.820890909678985,8.607916146563571,2.7870252368845865
test,11,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,4,-4,-8,-0.0490647711519594,-0.0811854459879442,-0.0321206748359848,0.1274620839865484,0.03412225509479694,-0.09333982889175146,-1.0854369322979682,-0.010737213827948011,1.0746997184700202,-0.7455397423651995,-0.7157596107300357,0.029780131635163798
test,12,add2023_with120,observed_control,augmented,83,89,6,1.3618131697950429,1.2567061484263768,-0.10510702136866601,-0.49404041208717636,-0.28588172785528126,0.2081586842318951,7.352671221251543,6.188640793281838,-1.1640304279697054,7.5899965838495795,7.362831172927574,-0.22716541092200515
test,12,add2023_with33,core_original,core_augmented,83,79,-4,1.3702778488444487,1.2930026766509397,-0.07727517219350899,-0.4452104320832928,-0.43719281149672895,0.008017620586563856,7.612575452246151,7.265809369948834,-0.3467660822973171,10.028690272510193,9.421135425426398,-0.6075548470837955
test,12,reduce120to33_original,observed_control,core_original,83,83,0,1.3618131697950429,1.3702778488444487,0.008464679049405843,-0.49404041208717636,-0.4452104320832928,0.048829980003883555,7.352671221251543,7.612575452246151,0.259904230994608,7.5899965838495795,10.028690272510193,2.4386936886606136
test,12,reduce120to33_augmented,augmented,core_augmented,89,79,-10,1.2567061484263768,1.2930026766509397,0.03629652822456286,-0.28588172785528126,-0.43719281149672895,-0.15131108364144769,6.188640793281838,7.265809369948834,1.0771685766669963,7.362831172927574,9.421135425426398,2.0583042524988233
test,12,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,6,-4,-10,-0.10510702136866601,-0.07727517219350899,0.02783184917515702,0.2081586842318951,0.008017620586563856,-0.20014106364533124,-1.1640304279697054,-0.3467660822973171,0.8172643456723883,-0.22716541092200515,-0.6075548470837955,-0.38038943616179033
