plant,timestamp_original,variable,ceran_m,ons_m,difference_m,ons_file,ons_line,ceran_file
JIUHQJ,20/09/2026 12:00:00,val_niveljusante,69.15,69.15,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,469,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 11:00:00,val_nivelmontante,104.36,104.36,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,468,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 11:00:00,val_niveljusante,69.01,69.01,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,468,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 10:00:00,val_nivelmontante,104.31,104.31,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,467,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 10:00:00,val_niveljusante,69.05,69.05,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,467,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 09:00:00,val_nivelmontante,104.19,104.19,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,466,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 09:00:00,val_niveljusante,70.0,70.0,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,466,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 08:00:00,val_nivelmontante,104.0,104.0,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,465,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 08:00:00,val_niveljusante,70.91,70.91,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,465,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 07:00:00,val_nivelmontante,103.99,103.99,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,464,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 07:00:00,val_niveljusante,70.97,70.97,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,464,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 06:00:00,val_nivelmontante,104.0,104.0,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,463,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 06:00:00,val_niveljusante,70.97,70.97,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,463,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 05:00:00,val_nivelmontante,104.04,104.04,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,462,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 05:00:00,val_niveljusante,71.04,71.04,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,462,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 04:00:00,val_nivelmontante,104.06,104.06,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,461,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 04:00:00,val_niveljusante,71.03,71.03,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,461,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 03:00:00,val_nivelmontante,104.09,104.09,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,460,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 03:00:00,val_niveljusante,71.04,71.04,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,460,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 02:00:00,val_nivelmontante,104.12,104.12,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,459,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 02:00:00,val_niveljusante,71.05,71.05,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,459,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 01:00:00,val_nivelmontante,104.17,104.17,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,458,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,20/09/2026 01:00:00,val_niveljusante,71.07,71.07,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,458,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 23:00:00,val_nivelmontante,104.26,104.26,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,456,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 23:00:00,val_niveljusante,71.18,71.18,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,456,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 22:00:00,val_nivelmontante,104.31,104.31,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,455,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 22:00:00,val_niveljusante,71.21,71.21,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,455,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 21:00:00,val_nivelmontante,104.36,104.36,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,454,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 21:00:00,val_niveljusante,71.25,71.25,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,454,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 20:00:00,val_nivelmontante,104.41,104.41,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,453,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 20:00:00,val_niveljusante,71.25,71.25,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,453,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 19:00:00,val_nivelmontante,104.43,104.43,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,452,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 19:00:00,val_niveljusante,71.28,71.28,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,452,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 18:00:00,val_nivelmontante,104.47,104.47,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,451,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
JIUHQJ,19/09/2026 18:00:00,val_niveljusante,71.26,71.26,0.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,451,outputs/mucum-hourly-20260921T180020-0300/raw/ceran-julho-fresh.html
