nominal_lead_h,column,name,current,training_rows,finite_training_rows,missing_training_rows,minimum,maximum,status
5,97,Alto Antas:C12,0.9880511976241204,10882,10882,0,0.5745569436374202,0.9999144554199755,within_univariate_range
5,98,Alto Antas:P24,110.22603137710618,10882,10880,2,0.0,395.54026728646176,within_univariate_range
5,99,Alto Antas:C24,0.9940255988120602,10882,10882,0,0.35511693782684484,0.9999572277099877,within_univariate_range
5,100,Alto Antas:P48,124.0676350958741,10882,10870,12,0.0,764.9127251597916,within_univariate_range
5,101,Alto Antas:C48,0.9910811705081025,10882,10882,0,0.17755846891342242,0.9999786138549939,within_univariate_range
5,102,Alto Antas:P3lag3,1.53131900058105,10882,10882,0,0.0,53.40461359674613,within_univariate_range
5,103,Alto Antas:P3lag6,4.713073794305582,10882,10882,0,0.0,53.40461359674613,within_univariate_range
5,104,Alto Antas:P3lag12,17.656595002905256,10882,10880,2,0.0,53.40461359674613,within_univariate_range
5,105,Tainhas:P1,7.3792349726775335,10882,10811,71,0.0,17.18415300546451,within_univariate_range
5,106,Tainhas:C1,1.0,10882,10882,0,0.15846994535519127,1.0,within_univariate_range
5,107,Tainhas:P3,26.929508196721144,10882,10877,5,0.0,23.19945355191257,above_training_max
5,108,Tainhas:C3,1.0,10882,10882,0,0.3882058287795993,1.0,within_univariate_range
5,109,Tainhas:P6,30.799999999999972,10882,10882,0,0.0,35.217486338798174,within_univariate_range
5,110,Tainhas:C6,1.0,10882,10882,0,0.56841985428051,1.0,within_univariate_range
5,111,Tainhas:P12,47.77759562841455,10882,10882,0,0.0,47.16010928961751,above_training_max
5,112,Tainhas:C12,1.0,10882,10882,0,0.6325136612021858,1.0,within_univariate_range
5,113,Tainhas:P24,151.4076502732228,10882,10880,2,0.0,72.22295081967238,above_training_max
5,114,Tainhas:C24,1.0,10882,10882,0,0.41327982695810567,1.0,within_univariate_range
5,115,Tainhas:P48,169.85464480874214,10882,10872,10,0.0,92.33934426229328,above_training_max
