period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
validation,8,full_schedule,level_ge_7m,raw_original,6544,34,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4882291267479996,0.34922148163674116,2.4609671216876006,2.5050304061770072
validation,8,full_schedule,level_ge_7m,raw_plus2020,6544,34,28,28,0,21,0.75,0.75,0.37579139202211265,0.19075273989476482,0.75207939358649,0.7601263675107086
validation,8,full_schedule,level_ge_7m,normalized_original,6544,34,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4819940176575092,0.35021039510044016,2.487492483155291,2.5196661834589262
validation,8,full_schedule,level_ge_7m,normalized_plus2020,6544,34,28,28,0,21,0.75,0.75,0.3651397074878184,0.16986439063159056,0.724692903657884,0.7323997066654551
validation,8,complete24,all,raw_original,5912,30,5882,5882,0,5488,0.9330159809588575,0.9330159809588575,0.16373304279968726,0.06906971449483204,0.7926993911674007,2.692538070308298
validation,8,complete24,all,raw_plus2020,5912,30,5882,5882,0,5575,0.9478068684121047,0.9478068684121047,0.16402604541807303,0.061078149671365885,0.7436874505651233,3.2392303266477276
validation,8,complete24,all,normalized_original,5912,30,5882,5882,0,5502,0.9353961237674261,0.9353961237674261,0.16356904198080854,0.07101915946521956,0.7925080087680785,2.690148971436266
validation,8,complete24,all,normalized_plus2020,5912,30,5882,5882,0,5583,0.949166950017001,0.949166950017001,0.16345418733608183,0.05968048963219175,0.7302501057827323,3.2373584988666737
validation,8,complete24,level_ge_7m,raw_original,5912,30,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4882291267479996,0.34922148163674116,2.4609671216876006,2.5050304061770072
validation,8,complete24,level_ge_7m,raw_plus2020,5912,30,28,28,0,21,0.75,0.75,0.37579139202211265,0.19075273989476482,0.75207939358649,0.7601263675107086
validation,8,complete24,level_ge_7m,normalized_original,5912,30,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4819940176575092,0.35021039510044016,2.487492483155291,2.5196661834589262
validation,8,complete24,level_ge_7m,normalized_plus2020,5912,30,28,28,0,21,0.75,0.75,0.3651397074878184,0.16986439063159056,0.724692903657884,0.7323997066654551
validation,8,missing24,all,raw_original,632,4,628,588,40,492,0.8367346938775511,0.7834394904458599,0.274346641913308,0.08169220671582561,1.1132679089908313,1.6334763345769154
validation,8,missing24,all,raw_plus2020,632,4,628,588,40,488,0.8299319727891157,0.7770700636942676,0.29496264061091204,0.025783765705760905,1.3624432228760974,1.7116657964903772
validation,8,missing24,all,normalized_original,632,4,628,588,40,495,0.8418367346938775,0.7882165605095541,0.2737955621012062,0.07825615717505603,1.1172090748828496,1.574482551120548
validation,8,missing24,all,normalized_plus2020,632,4,628,588,40,489,0.8316326530612245,0.7786624203821656,0.2951389087599989,0.02771814211192363,1.364349093077479,1.7135266667826907
validation,8,missing24,level_ge_7m,raw_original,632,4,0,0,0,0,,,,,,
validation,8,missing24,level_ge_7m,raw_plus2020,632,4,0,0,0,0,,,,,,
validation,8,missing24,level_ge_7m,normalized_original,632,4,0,0,0,0,,,,,,
validation,8,missing24,level_ge_7m,normalized_plus2020,632,4,0,0,0,0,,,,,,
validation,9,full_schedule,all,raw_original,6543,34,6509,6470,39,5862,0.9060278207109738,0.9005991703794746,0.20975928763948337,0.0968513378323692,0.9493061748169647,3.5173872091375897
validation,9,full_schedule,all,raw_plus2020,6543,34,6509,6470,39,5870,0.9072642967542504,0.9018282378245506,0.20792455646294256,0.07669021108949949,0.9346271973484329,3.2044479055913695
validation,9,full_schedule,all,normalized_original,6543,34,6509,6470,39,5852,0.9044822256568779,0.8990628360731295,0.21157762397551472,0.0974187811581145,0.9513832693710454,3.5114932702595865
validation,9,full_schedule,all,normalized_plus2020,6543,34,6509,6470,39,5880,0.9088098918083463,0.9033645721308957,0.2061987378610645,0.07087295105717129,0.9188692006493245,3.2764343759451457
validation,9,full_schedule,level_ge_7m,raw_original,6543,34,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6095633629892163,0.45822141749499146,2.059747594337603,2.1405087524778477
validation,9,full_schedule,level_ge_7m,raw_plus2020,6543,34,28,28,0,15,0.5357142857142857,0.5357142857142857,0.504473866873807,0.41883414957461657,0.9673487347378852,0.9834888366483341
validation,9,full_schedule,level_ge_7m,normalized_original,6543,34,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6078073786710301,0.5035048272595889,2.0006717944109904,2.0756267167896514
validation,9,full_schedule,level_ge_7m,normalized_plus2020,6543,34,28,28,0,14,0.5,0.5,0.501553792567872,0.41922842290201867,0.9367851902649654,0.9436241981551454
validation,9,complete24,all,raw_original,5912,29,5883,5883,0,5395,0.9170491245962944,0.9170491245962944,0.19830282013669204,0.09168644836336785,0.8676598035546202,3.5173872091375897
validation,9,complete24,all,raw_plus2020,5912,29,5883,5883,0,5413,0.9201087880333163,0.9201087880333163,0.19417852192803312,0.08009353629055108,0.8338579531328729,3.2044479055913695
validation,9,complete24,all,normalized_original,5912,29,5883,5883,0,5386,0.9155192928777834,0.9155192928777834,0.20046594980040783,0.09264151713372136,0.8784016931173846,3.5114932702595865
validation,9,complete24,all,normalized_plus2020,5912,29,5883,5883,0,5421,0.9214686384497706,0.9214686384497706,0.19269148102955871,0.07409466841642372,0.8338184884449014,3.2764343759451457
validation,9,complete24,level_ge_7m,raw_original,5912,29,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6095633629892163,0.45822141749499146,2.059747594337603,2.1405087524778477
validation,9,complete24,level_ge_7m,raw_plus2020,5912,29,28,28,0,15,0.5357142857142857,0.5357142857142857,0.504473866873807,0.41883414957461657,0.9673487347378852,0.9834888366483341
validation,9,complete24,level_ge_7m,normalized_original,5912,29,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6078073786710301,0.5035048272595889,2.0006717944109904,2.0756267167896514
validation,9,complete24,level_ge_7m,normalized_plus2020,5912,29,28,28,0,14,0.5,0.5,0.501553792567872,0.41922842290201867,0.9367851902649654,0.9436241981551454
validation,9,missing24,all,raw_original,631,5,626,587,39,467,0.7955706984667802,0.7460063897763578,0.32457768341277304,0.14861461678660254,1.2432749814772845,1.956957320537746
validation,9,missing24,all,raw_plus2020,631,5,626,587,39,457,0.778534923339012,0.7300319488817891,0.34568932847124295,0.04258158731132832,1.5082145253690344,2.143115549804251
validation,9,missing24,all,normalized_original,631,5,626,587,39,466,0.7938671209540034,0.744408945686901,0.32294045050388587,0.14529722111638543,1.2227711546157014,1.9044576006761653
validation,9,missing24,all,normalized_plus2020,631,5,626,587,39,459,0.7819420783645656,0.7332268370607029,0.34157044474308906,0.038584427676452294,1.5009025172114594,2.129783461611974
validation,9,missing24,level_ge_7m,raw_original,631,5,0,0,0,0,,,,,,
validation,9,missing24,level_ge_7m,raw_plus2020,631,5,0,0,0,0,,,,,,
validation,9,missing24,level_ge_7m,normalized_original,631,5,0,0,0,0,,,,,,
validation,9,missing24,level_ge_7m,normalized_plus2020,631,5,0,0,0,0,,,,,,
validation,10,full_schedule,all,raw_original,6542,34,6508,6468,40,5604,0.8664192949907236,0.8610940381069453,0.2647682161240813,0.10887774402637874,1.0635666059005755,3.441071344514551
validation,10,full_schedule,all,raw_plus2020,6542,34,6508,6468,40,5635,0.8712121212121212,0.8658574062692072,0.26378337585836337,0.059607131085746994,1.0633246680608135,2.901590375790006
validation,10,full_schedule,all,normalized_original,6542,34,6508,6468,40,5590,0.8642547928262214,0.8589428395820529,0.26382707204097877,0.10683563151013546,1.0513490140066406,3.429928328264767
validation,10,full_schedule,all,normalized_plus2020,6542,34,6508,6468,40,5637,0.87152133580705,0.8661647203441918,0.26339084754699355,0.0585064162231707,1.0685086736705411,2.8932482644552127
validation,10,full_schedule,level_ge_7m,raw_original,6542,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7637956998438623,0.659964362486402,1.639679570538911,1.6643311821088886
validation,10,full_schedule,level_ge_7m,raw_plus2020,6542,34,28,28,0,10,0.35714285714285715,0.35714285714285715,0.7356940778716989,0.648277275190976,1.5203038235819715,1.6713292291906034
validation,10,full_schedule,level_ge_7m,normalized_original,6542,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7780425905951841,0.6701229687513675,1.6595616835289309,1.7070730361088824
validation,10,full_schedule,level_ge_7m,normalized_plus2020,6542,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.7499522794176509,0.6473830491314152,1.5683110939721516,1.7470876774146182
validation,10,complete24,all,raw_original,5912,31,5881,5881,0,5175,0.8799523890494814,0.8799523890494814,0.25411992278393764,0.10137152735858379,0.9922304166187986,3.441071344514551
validation,10,complete24,all,raw_plus2020,5912,31,5881,5881,0,5194,0.8831831321203877,0.8831831321203877,0.2508141131223843,0.06406189170370376,0.9764449855903814,2.901590375790006
validation,10,complete24,all,normalized_original,5912,31,5881,5881,0,5163,0.8779119197415406,0.8779119197415406,0.2532331397562406,0.09891028699668798,0.9883175249548302,3.429928328264767
validation,10,complete24,all,normalized_plus2020,5912,31,5881,5881,0,5198,0.883863288556368,0.883863288556368,0.2505761100026153,0.06324375059925624,0.9650434811415134,2.8932482644552127
validation,10,complete24,level_ge_7m,raw_original,5912,31,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7637956998438623,0.659964362486402,1.639679570538911,1.6643311821088886
validation,10,complete24,level_ge_7m,raw_plus2020,5912,31,28,28,0,10,0.35714285714285715,0.35714285714285715,0.7356940778716989,0.648277275190976,1.5203038235819715,1.6713292291906034
validation,10,complete24,level_ge_7m,normalized_original,5912,31,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7780425905951841,0.6701229687513675,1.6595616835289309,1.7070730361088824
validation,10,complete24,level_ge_7m,normalized_plus2020,5912,31,28,28,0,9,0.32142857142857145,0.32142857142857145,0.7499522794176509,0.6473830491314152,1.5683110939721516,1.7470876774146182
validation,10,missing24,all,raw_original,630,3,627,587,40,429,0.7308347529812607,0.6842105263157895,0.3714506916494385,0.1840805723454625,1.3276339108147426,2.5248999812959902
validation,10,missing24,all,raw_plus2020,630,3,627,587,40,441,0.7512776831345827,0.7033492822966507,0.3937190388060517,0.014976045576030324,1.5453929109411737,2.139645268827424
validation,10,missing24,all,normalized_original,630,3,627,587,40,427,0.727427597955707,0.6810207336523126,0.36996491832129424,0.1862375924702456,1.3258317251659635,2.540534376124264
validation,10,missing24,all,normalized_plus2020,630,3,627,587,40,439,0.747870528109029,0.7001594896331739,0.391778362876616,0.011044297882865622,1.5542247024631153,2.106103990764134
validation,10,missing24,level_ge_7m,raw_original,630,3,0,0,0,0,,,,,,
validation,10,missing24,level_ge_7m,raw_plus2020,630,3,0,0,0,0,,,,,,
validation,10,missing24,level_ge_7m,normalized_original,630,3,0,0,0,0,,,,,,
validation,10,missing24,level_ge_7m,normalized_plus2020,630,3,0,0,0,0,,,,,,
validation,11,full_schedule,all,raw_original,6541,34,6507,6468,39,5352,0.8274582560296846,0.8224988473951129,0.3066261661079817,0.11491541569817183,1.241458802231562,3.9782715851312767
validation,11,full_schedule,all,raw_plus2020,6541,34,6507,6468,39,5477,0.8467841682127396,0.8417089288458584,0.2877927949924353,0.07964505589330455,1.1112479441515761,3.1950126269354304
validation,11,full_schedule,all,normalized_original,6541,34,6507,6468,39,5348,0.8268398268398268,0.8218841247886891,0.30647525916495494,0.12024970095662184,1.221725763132037,3.8569346113987977
validation,11,full_schedule,all,normalized_plus2020,6541,34,6507,6468,39,5454,0.8432282003710575,0.8381742738589212,0.2876456865679105,0.07966517813681816,1.118256440675429,3.1392932823467903
validation,11,full_schedule,level_ge_7m,raw_original,6541,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.913230549267538,0.6934932305653457,2.2734377675153006,2.3488613754696814
validation,11,full_schedule,level_ge_7m,raw_plus2020,6541,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7703725655892585,0.6608468246215481,1.7637393054753499,1.9131478636324442
validation,11,full_schedule,level_ge_7m,normalized_original,6541,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.9093274208958356,0.6950388928643544,2.306844635325291,2.3794393024975946
validation,11,full_schedule,level_ge_7m,normalized_plus2020,6541,34,28,28,0,10,0.35714285714285715,0.35714285714285715,0.807973199780149,0.6965135932272007,1.955594605245945,2.065739944467415
validation,11,complete24,all,raw_original,5912,30,5882,5882,0,4941,0.8400204012240734,0.8400204012240734,0.2954192516113556,0.10516865267842282,1.1899902207773405,3.2312729809688054
validation,11,complete24,all,raw_plus2020,5912,30,5882,5882,0,5048,0.8582114926895614,0.8582114926895614,0.27675811511614595,0.08449015833626065,1.0263772941730744,3.1950126269354304
validation,11,complete24,all,normalized_original,5912,30,5882,5882,0,4944,0.8405304318259096,0.8405304318259096,0.29549315790006636,0.11184894142266327,1.1882814694366968,3.186302021576795
validation,11,complete24,all,normalized_plus2020,5912,30,5882,5882,0,5031,0.8553213192791568,0.8553213192791568,0.2759291659468975,0.08484184658525731,1.0324488149807023,3.1392932823467903
validation,11,complete24,level_ge_7m,raw_original,5912,30,28,28,0,9,0.32142857142857145,0.32142857142857145,0.913230549267538,0.6934932305653457,2.2734377675153006,2.3488613754696814
validation,11,complete24,level_ge_7m,raw_plus2020,5912,30,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7703725655892585,0.6608468246215481,1.7637393054753499,1.9131478636324442
validation,11,complete24,level_ge_7m,normalized_original,5912,30,28,28,0,9,0.32142857142857145,0.32142857142857145,0.9093274208958356,0.6950388928643544,2.306844635325291,2.3794393024975946
validation,11,complete24,level_ge_7m,normalized_plus2020,5912,30,28,28,0,10,0.35714285714285715,0.35714285714285715,0.807973199780149,0.6965135932272007,1.955594605245945,2.065739944467415
validation,11,missing24,all,raw_original,629,4,625,586,39,411,0.7013651877133106,0.6576,0.41911604847855294,0.21274896532643794,1.5642171053056644,3.9782715851312767
validation,11,missing24,all,raw_plus2020,629,4,625,586,39,429,0.7320819112627986,0.6864,0.3985538650134836,0.031012133419810062,1.5627043506134102,2.431315847559338
validation,11,missing24,all,normalized_original,629,4,625,586,39,404,0.689419795221843,0.6464,0.4167085691309528,0.20457268317290925,1.556140394180997,3.8569346113987977
validation,11,missing24,all,normalized_plus2020,629,4,625,586,39,423,0.7218430034129693,0.6768,0.4052507621528911,0.02770414773798021,1.6298866588553569,2.442608152364464
validation,11,missing24,level_ge_7m,raw_original,629,4,0,0,0,0,,,,,,
validation,11,missing24,level_ge_7m,raw_plus2020,629,4,0,0,0,0,,,,,,
validation,11,missing24,level_ge_7m,normalized_original,629,4,0,0,0,0,,,,,,
validation,11,missing24,level_ge_7m,normalized_plus2020,629,4,0,0,0,0,,,,,,
validation,12,full_schedule,all,raw_original,6540,34,6506,6466,40,5249,0.8117847200742344,0.8067937288656625,0.3268582657649666,0.11963700648451894,1.370846424054081,3.717391928882293
validation,12,full_schedule,all,raw_plus2020,6540,34,6506,6466,40,5325,0.823538509124652,0.8184752536120504,0.3117734855676877,0.08038849452214378,1.1609212257465609,2.983797332415948
validation,12,full_schedule,all,normalized_original,6540,34,6506,6466,40,5225,0.8080729972162078,0.8031048263141716,0.3281370062695423,0.11750958793462649,1.3976465773614843,3.648968540695506
validation,12,full_schedule,all,normalized_plus2020,6540,34,6506,6466,40,5318,0.822455923291061,0.8173993237011989,0.31085707730310785,0.08859473581726206,1.17118960658466,3.022678594415987
validation,12,full_schedule,level_ge_7m,raw_original,6540,34,28,28,0,7,0.25,0.25,0.9084925009708122,0.637657899731453,2.572327723114171,2.619470094800553
validation,12,full_schedule,level_ge_7m,raw_plus2020,6540,34,28,28,0,7,0.25,0.25,0.8928044255856857,0.6696284873467556,2.5379332789895725,2.6269778946483946
validation,12,full_schedule,level_ge_7m,normalized_original,6540,34,28,28,0,7,0.25,0.25,0.9130076638570204,0.6638723888410124,2.607216691174078,2.6277387493458075
validation,12,full_schedule,level_ge_7m,normalized_plus2020,6540,34,28,28,0,8,0.2857142857142857,0.2857142857142857,0.8815692711317881,0.6408466871845081,2.5255843917168077,2.61812734854062
validation,12,complete24,all,raw_original,5912,33,5879,5879,0,4843,0.8237795543459772,0.8237795543459772,0.3167512178798855,0.11510837400226699,1.2864206271699814,3.717391928882293
validation,12,complete24,all,raw_plus2020,5912,33,5879,5879,0,4909,0.8350059533934343,0.8350059533934343,0.29994436498987975,0.08490473871214511,1.101818591370571,2.983797332415948
validation,12,complete24,all,normalized_original,5912,33,5879,5879,0,4824,0.8205477121959517,0.8205477121959517,0.3183057489843906,0.11382626814004895,1.3188347236010622,3.648968540695506
validation,12,complete24,all,normalized_plus2020,5912,33,5879,5879,0,4907,0.8346657594829052,0.8346657594829052,0.29889816634018906,0.09403117118710383,1.094071733809093,3.022678594415987
validation,12,complete24,level_ge_7m,raw_original,5912,33,28,28,0,7,0.25,0.25,0.9084925009708122,0.637657899731453,2.572327723114171,2.619470094800553
validation,12,complete24,level_ge_7m,raw_plus2020,5912,33,28,28,0,7,0.25,0.25,0.8928044255856857,0.6696284873467556,2.5379332789895725,2.6269778946483946
validation,12,complete24,level_ge_7m,normalized_original,5912,33,28,28,0,7,0.25,0.25,0.9130076638570204,0.6638723888410124,2.607216691174078,2.6277387493458075
validation,12,complete24,level_ge_7m,normalized_plus2020,5912,33,28,28,0,8,0.2857142857142857,0.2857142857142857,0.8815692711317881,0.6408466871845081,2.5255843917168077,2.61812734854062
validation,12,missing24,all,raw_original,628,1,627,587,40,406,0.6916524701873935,0.6475279106858054,0.4280837078712551,0.16499276519518222,1.7489608022094945,3.079960103438171
validation,12,missing24,all,raw_plus2020,628,1,627,587,40,416,0.7086882453151618,0.6634768740031898,0.43024605776007746,0.035156808673731825,1.5999809415235495,2.965474622766652
validation,12,missing24,all,normalized_original,628,1,627,587,40,401,0.6831345826235093,0.6395534290271132,0.4266003139005591,0.15439925926737147,1.7595962337128686,3.1205929785296997
validation,12,missing24,all,normalized_plus2020,628,1,627,587,40,411,0.7001703577512777,0.6555023923444976,0.4306295433184392,0.03414702961743276,1.575939188370436,2.906024368037916
validation,12,missing24,level_ge_7m,raw_original,628,1,0,0,0,0,,,,,,
validation,12,missing24,level_ge_7m,raw_plus2020,628,1,0,0,0,0,,,,,,
validation,12,missing24,level_ge_7m,normalized_original,628,1,0,0,0,0,,,,,,
validation,12,missing24,level_ge_7m,normalized_plus2020,628,1,0,0,0,0,,,,,,
test,1,full_schedule,all,raw_original,1967,23,1944,1939,5,1932,0.9963898916967509,0.9938271604938271,0.03417566632254777,-0.00037019778640203215,0.18807584936837288,1.284834339803509
test,1,full_schedule,all,raw_plus2020,1967,23,1944,1939,5,1934,0.997421351211965,0.9948559670781894,0.03303731382773172,0.0005144306622822104,0.1775685378909698,0.9375133944874756
test,1,full_schedule,all,normalized_original,1967,23,1944,1939,5,1932,0.9963898916967509,0.9938271604938271,0.03417566632254777,-0.00037019778640203215,0.18807584936837288,1.284834339803509
test,1,full_schedule,all,normalized_plus2020,1967,23,1944,1939,5,1934,0.997421351211965,0.9948559670781894,0.03303731382773172,0.0005144306622822104,0.1775685378909698,0.9375133944874756
test,1,full_schedule,level_ge_7m,raw_original,1967,23,237,236,1,230,0.9745762711864406,0.9704641350210971,0.07747194053705365,-0.006832008882132252,0.5787276663094516,1.284834339803509
test,1,full_schedule,level_ge_7m,raw_plus2020,1967,23,237,236,1,231,0.9788135593220338,0.9746835443037974,0.06476384966726866,-0.0033801080469110065,0.3572067586884468,0.9375133944874756
test,1,full_schedule,level_ge_7m,normalized_original,1967,23,237,236,1,230,0.9745762711864406,0.9704641350210971,0.07747194053705365,-0.006832008882132252,0.5787276663094516,1.284834339803509
test,1,full_schedule,level_ge_7m,normalized_plus2020,1967,23,237,236,1,231,0.9788135593220338,0.9746835443037974,0.06476384966726866,-0.0033801080469110065,0.3572067586884468,0.9375133944874756
test,1,complete24,all,raw_original,1353,3,1350,1350,0,1350,1.0,1.0,0.028796905814397884,0.0009979671407739552,0.16400253994252656,0.4615443702601105
test,1,complete24,all,raw_plus2020,1353,3,1350,1350,0,1350,1.0,1.0,0.028517594513411588,0.0011730077834106215,0.1514381350283025,0.3861189384661712
test,1,complete24,all,normalized_original,1353,3,1350,1350,0,1350,1.0,1.0,0.028796905814397884,0.0009979671407739552,0.16400253994252656,0.4615443702601105
test,1,complete24,all,normalized_plus2020,1353,3,1350,1350,0,1350,1.0,1.0,0.028517594513411588,0.0011730077834106215,0.1514381350283025,0.3861189384661712
test,1,complete24,level_ge_7m,raw_original,1353,3,144,144,0,144,1.0,1.0,0.050459349309773,0.0008971132753594377,0.22944491102812148,0.3603095106937886
test,1,complete24,level_ge_7m,raw_plus2020,1353,3,144,144,0,144,1.0,1.0,0.04791738809901784,-0.0023561951612408654,0.1944411722378626,0.24578065758938905
test,1,complete24,level_ge_7m,normalized_original,1353,3,144,144,0,144,1.0,1.0,0.050459349309773,0.0008971132753594377,0.22944491102812148,0.3603095106937886
test,1,complete24,level_ge_7m,normalized_plus2020,1353,3,144,144,0,144,1.0,1.0,0.04791738809901784,-0.0023561951612408654,0.1944411722378626,0.24578065758938905
test,1,missing24,all,raw_original,614,20,594,589,5,582,0.9881154499151104,0.9797979797979798,0.046503894991482136,-0.0035060596738172834,0.25484412471888784,1.284834339803509
test,1,missing24,all,raw_plus2020,614,20,594,589,5,584,0.9915110356536503,0.9831649831649831,0.043396602578720155,-0.0009950415168745895,0.24111111284618253,0.9375133944874756
test,1,missing24,all,normalized_original,614,20,594,589,5,582,0.9881154499151104,0.9797979797979798,0.046503894991482136,-0.0035060596738172834,0.25484412471888784,1.284834339803509
test,1,missing24,all,normalized_plus2020,614,20,594,589,5,584,0.9915110356536503,0.9831649831649831,0.043396602578720155,-0.0009950415168745895,0.24111111284618253,0.9375133944874756
test,1,missing24,level_ge_7m,raw_original,614,20,93,92,1,86,0.9347826086956522,0.9247311827956989,0.11975251811018861,-0.018929765302554028,0.9950525636857123,1.284834339803509
test,1,missing24,level_ge_7m,raw_plus2020,614,20,93,92,1,87,0.9456521739130435,0.9354838709677419,0.09113222429583515,-0.004982754302742531,0.7378012706991512,0.9375133944874756
test,1,missing24,level_ge_7m,normalized_original,614,20,93,92,1,86,0.9347826086956522,0.9247311827956989,0.11975251811018861,-0.018929765302554028,0.9950525636857123,1.284834339803509
test,1,missing24,level_ge_7m,normalized_plus2020,614,20,93,92,1,87,0.9456521739130435,0.9354838709677419,0.09113222429583515,-0.004982754302742531,0.7378012706991512,0.9375133944874756
test,2,full_schedule,all,raw_original,1966,23,1943,1936,7,1916,0.9896694214876033,0.9861039629439012,0.06050415557115221,0.003778606149644099,0.3410080390290465,2.4854087637465963
test,2,full_schedule,all,raw_plus2020,1966,23,1943,1936,7,1916,0.9896694214876033,0.9861039629439012,0.060646842526988196,0.007066439032058223,0.39362389199506526,1.739874407090178
test,2,full_schedule,all,normalized_original,1966,23,1943,1936,7,1916,0.9896694214876033,0.9861039629439012,0.06050415557115221,0.003778606149644099,0.3410080390290465,2.4854087637465963
test,2,full_schedule,all,normalized_plus2020,1966,23,1943,1936,7,1916,0.9896694214876033,0.9861039629439012,0.060628448086349075,0.007096445972423643,0.3967053663624176,1.7397516160566324
test,2,full_schedule,level_ge_7m,raw_original,1966,23,237,236,1,225,0.9533898305084746,0.9493670886075949,0.14574519761403643,-0.014030602356920153,0.7202350736513357,2.4854087637465963
test,2,full_schedule,level_ge_7m,raw_plus2020,1966,23,237,236,1,225,0.9533898305084746,0.9493670886075949,0.13340345651541086,-0.0131910927040606,0.7643617226272912,1.739874407090178
test,2,full_schedule,level_ge_7m,normalized_original,1966,23,237,236,1,225,0.9533898305084746,0.9493670886075949,0.14574519761403643,-0.014030602356920153,0.7202350736513357,2.4854087637465963
test,2,full_schedule,level_ge_7m,normalized_plus2020,1966,23,237,236,1,225,0.9533898305084746,0.9493670886075949,0.1332639385839166,-0.013119818901492468,0.7644377692333894,1.7397516160566324
test,2,complete24,all,raw_original,1352,4,1348,1348,0,1343,0.9962908011869436,0.9962908011869436,0.050230393307000035,0.005540282128065949,0.26213798257547516,0.6421022110865842
test,2,complete24,all,raw_plus2020,1352,4,1348,1348,0,1339,0.9933234421364985,0.9933234421364985,0.05174925857118788,0.006558772178008039,0.3046140418173619,0.8402801500023518
test,2,complete24,all,normalized_original,1352,4,1348,1348,0,1343,0.9962908011869436,0.9962908011869436,0.050230393307000035,0.005540282128065949,0.26213798257547516,0.6421022110865842
test,2,complete24,all,normalized_plus2020,1352,4,1348,1348,0,1339,0.9933234421364985,0.9933234421364985,0.051726402804525506,0.006497151356175294,0.30435604107988284,0.8456405659081501
test,2,complete24,level_ge_7m,raw_original,1352,4,143,143,0,141,0.986013986013986,0.986013986013986,0.09890129071848962,0.00932233563299088,0.45435700357921155,0.6421022110865842
test,2,complete24,level_ge_7m,raw_plus2020,1352,4,143,143,0,138,0.965034965034965,0.965034965034965,0.10811652718126853,-0.0007373072095239643,0.5986314021215875,0.8402801500023518
test,2,complete24,level_ge_7m,normalized_original,1352,4,143,143,0,141,0.986013986013986,0.986013986013986,0.09890129071848962,0.00932233563299088,0.45435700357921155,0.6421022110865842
test,2,complete24,level_ge_7m,normalized_plus2020,1352,4,143,143,0,138,0.965034965034965,0.965034965034965,0.10799451810345449,-0.0008343493116159339,0.602906965420555,0.8456405659081501
test,2,missing24,all,raw_original,614,19,595,588,7,573,0.9744897959183674,0.9630252100840336,0.08405693028556914,-0.0002600659913638151,0.5831583766529707,2.4854087637465963
test,2,missing24,all,raw_plus2020,614,19,595,588,7,577,0.9812925170068028,0.9697478991596639,0.08104470506511544,0.008230273928758306,0.48845588694524944,1.739874407090178
test,2,missing24,all,normalized_original,614,19,595,588,7,573,0.9744897959183674,0.9630252100840336,0.08405693028556914,-0.0002600659913638151,0.5831583766529707,2.4854087637465963
test,2,missing24,all,normalized_plus2020,614,19,595,588,7,577,0.9812925170068028,0.9697478991596639,0.0810365382902575,0.00847033907225829,0.4917331329042403,1.7397516160566324
test,2,missing24,level_ge_7m,raw_original,614,19,94,93,1,84,0.9032258064516129,0.8936170212765957,0.2177740006899847,-0.049938883352159694,1.8580768137146602,2.4854087637465963
test,2,missing24,level_ge_7m,raw_plus2020,614,19,94,93,1,87,0.9354838709677419,0.925531914893617,0.1722855091474792,-0.03234046179781048,1.3655574301349855,1.739874407090178
test,2,missing24,level_ge_7m,normalized_original,614,19,94,93,1,84,0.9032258064516129,0.8936170212765957,0.2177740006899847,-0.049938883352159694,1.8580768137146602,2.4854087637465963
test,2,missing24,level_ge_7m,normalized_plus2020,614,19,94,93,1,87,0.9354838709677419,0.925531914893617,0.17211906900011098,-0.03201037966872197,1.3654477154003108,1.7397516160566324
test,3,full_schedule,all,raw_original,1965,23,1942,1933,9,1892,0.9787894464562855,0.9742533470648815,0.08569916437714672,-0.0036249483546946485,0.5128291638015096,3.5268719363183774
test,3,full_schedule,all,raw_plus2020,1965,23,1942,1933,9,1896,0.9808587687532333,0.976313079299691,0.08785915013353383,-0.0028915994833023785,0.49203442678609866,3.0549834478696507
test,3,full_schedule,all,normalized_original,1965,23,1942,1933,9,1892,0.9787894464562855,0.9742533470648815,0.08569916437714672,-0.0036249483546946485,0.5128291638015096,3.5268719363183774
test,3,full_schedule,all,normalized_plus2020,1965,23,1942,1933,9,1895,0.9803414381789963,0.9757981462409887,0.08861313368884402,-0.003202291919307624,0.4943553517476327,3.119749707203195
test,3,full_schedule,level_ge_7m,raw_original,1965,23,237,236,1,206,0.8728813559322034,0.869198312236287,0.2397801871519601,-0.04664766333988164,1.5175037737316026,3.5268719363183774
test,3,full_schedule,level_ge_7m,raw_plus2020,1965,23,237,236,1,218,0.923728813559322,0.919831223628692,0.2045290355720415,-0.05610829724312178,1.0269649947971589,3.0549834478696507
