tau_hours,family,horizon_h,group_kind,group,subset,scheduled_rows,observed_n,paired_n,failures,hits,hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
2,reference,5,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,32,0.9142857142857143,0.26066396636211164,-0.11055452978866402,0.5643365957404572,0.5872934314695488
2,reference,5,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,34,0.2556390977443609,1.2420527336505487,0.6366281834659444,3.0396889933767834,4.188705508185578
2,reference,5,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,19,0.3877551020408163,0.6393881488405423,0.5406848670406894,1.2665413766086562,1.3140850728067779
2,reference,5,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.34035953506981614,-0.29950217083757363,0.7154897687299816,0.7733429999587127
2,reference,5,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,5,trend,falling,all,848,839,838,1,665,0.7935560859188544,0.36090822447935716,0.05081301782638934,1.621919786691673,2.3087030480443236
2,reference,5,trend,falling,level_ge_7m,101,101,100,1,37,0.37,0.8902629855050421,0.8139120120594372,2.283188747016611,2.3087030480443236
2,reference,5,trend,rising,all,456,455,455,0,348,0.7648351648351648,0.42788802945989546,-0.14056839871892463,2.2469718918120734,4.188705508185578
2,reference,5,trend,rising,level_ge_7m,102,102,102,0,42,0.4117647058823529,0.9612673461504052,0.008800492532570203,3.2340075250589355,4.188705508185578
2,reference,5,trend,stable,all,627,626,626,0,547,0.8738019169329073,0.29664827197719873,-0.04828698836048883,1.2686452512957658,2.3451062233716957
2,reference,5,trend,stable,level_ge_7m,32,32,32,0,19,0.59375,0.7438638288802988,0.5850710901060603,2.3131450801502726,2.3451062233716957
2,reference,5,trend,unknown,all,32,20,9,11,6,0.6666666666666666,0.4368522525087155,-0.14356343880592512,0.8581929350407917,0.8935329406250325
2,reference,5,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.8935329406250325,0.8935329406250325,0.8935329406250325,0.8935329406250325
2,reference,6,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,29,0.8285714285714286,0.2766274887255867,-0.1391519580981896,0.6579767441195375,0.6650648290305785
2,reference,6,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,32,0.24060150375939848,1.3564925136720458,0.6656866722459264,3.4278485358198325,4.985746705344257
2,reference,6,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,18,0.3673469387755102,0.6655267501939927,0.5671333826417951,1.3389338526474446,1.355935419040069
2,reference,6,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.3495684822908448,-0.28618186254493216,0.8656624475402044,0.9380786533527488
2,reference,6,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,6,trend,falling,all,847,838,837,1,630,0.7526881720430108,0.3855796211924396,-0.002773506698639762,1.821969773079233,2.4918785047394394
2,reference,6,trend,falling,level_ge_7m,98,98,97,1,35,0.36082474226804123,0.9561706455962684,0.7995363506919325,2.4391279243169603,2.4918785047394394
2,reference,6,trend,rising,all,456,455,455,0,350,0.7692307692307693,0.4464413787778096,-0.10327493019015674,2.361469353247665,4.985746705344257
2,reference,6,trend,rising,level_ge_7m,105,105,105,0,42,0.4,1.0394919164534941,0.07506423458956213,4.129845068798279,4.985746705344257
2,reference,6,trend,stable,all,627,625,625,0,540,0.864,0.31493359050846575,-0.007183201983531967,1.3236821047553817,2.7510750299273123
2,reference,6,trend,stable,level_ge_7m,32,32,32,0,17,0.53125,0.8152333325604706,0.6203644086800242,2.5746841772012057,2.7510750299273123
2,reference,6,trend,unknown,all,32,21,9,12,5,0.5555555555555556,0.4971029073099782,-0.27136082461476063,0.9594430082969373,1.0158393721284789
2,reference,6,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.0158393721284789,1.0158393721284789,1.0158393721284789,1.0158393721284789
2,reference,7,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,26,0.7428571428571429,0.30204664515157525,-0.17675851251521835,0.7697759020825908,0.7906236806347593
2,reference,7,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,27,0.20300751879699247,1.4615692788089738,0.6320765488176665,4.029773745818823,5.84742129675511
2,reference,7,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,17,0.3469387755102041,0.6920172216162328,0.5917302640480381,1.3578215497535666,1.373300182819536
2,reference,7,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.34291140804876646,-0.262051482301597,0.9852610351057163,1.0113195062115894
2,reference,7,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,7,trend,falling,all,846,838,837,1,584,0.6977299880525687,0.43076762657962325,-0.053088268719993774,1.9980969189511857,3.6132261473758422
2,reference,7,trend,falling,level_ge_7m,94,94,93,1,32,0.34408602150537637,1.0205288772001442,0.7898234311907216,2.964339682604271,3.6132261473758422
2,reference,7,trend,rising,all,456,455,455,0,346,0.7604395604395604,0.4681828406152754,-0.07977098739652742,2.508448681651521,5.84742129675511
2,reference,7,trend,rising,level_ge_7m,109,109,109,0,37,0.3394495412844037,1.0989064141338452,0.07319515183710565,4.5309790230750835,5.84742129675511
2,reference,7,trend,stable,all,627,623,623,0,514,0.8250401284109149,0.34776620419920085,0.029413547915370618,1.3718732301186038,3.032926459153529
2,reference,7,trend,stable,level_ge_7m,32,32,32,0,15,0.46875,0.9116933630235843,0.6108817228639345,2.723122318614806,3.032926459153529
2,reference,7,trend,unknown,all,32,22,9,13,4,0.4444444444444444,0.5850187563414866,-0.3233690832271279,1.152340926683795,1.1774235290146144
2,reference,7,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.1774235290146144,1.1774235290146144,1.1774235290146144,1.1774235290146144
2,reference,8,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,26,0.7428571428571429,0.33786663081743545,-0.22307897356180387,0.8677110031751107,0.8798140057354571
2,reference,8,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,23,0.17293233082706766,1.568507194257718,0.5839181183040633,4.852469357927596,6.265150780312863
2,reference,8,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,16,0.32653061224489793,0.704748878907918,0.6108854153393776,1.3620604953603945,1.4034650085757328
2,reference,8,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.33222722702463175,-0.2421589290914956,1.040687552295703,1.0600712519219089
2,reference,8,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,8,trend,falling,all,845,837,836,1,523,0.6255980861244019,0.49034067630063616,-0.09563099279584039,1.9142644747755555,4.3820549964024025
2,reference,8,trend,falling,level_ge_7m,89,89,88,1,27,0.3068181818181818,1.088953979654452,0.7948248269828672,3.6668325112646483,4.3820549964024025
2,reference,8,trend,rising,all,456,455,455,0,338,0.7428571428571429,0.49640528868681716,-0.05585178820436947,2.614032113713455,6.265150780312863
2,reference,8,trend,rising,level_ge_7m,112,112,112,0,36,0.32142857142857145,1.1673911403979709,0.06282492232766322,5.307118796197508,6.265150780312863
2,reference,8,trend,stable,all,627,622,622,0,478,0.7684887459807074,0.3873348252380426,0.052960377459654234,1.5017982916555341,3.148330957019647
2,reference,8,trend,stable,level_ge_7m,34,34,34,0,16,0.47058823529411764,0.9741991050914995,0.5057602250596084,2.9537064046800543,3.148330957019647
2,reference,8,trend,unknown,all,32,23,9,14,5,0.5555555555555556,0.6124986776956115,-0.32053123288804786,1.2652601484116817,1.2679674984819909
2,reference,8,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.2510465605425587,1.2510465605425587,1.2510465605425587,1.2510465605425587
2,reference,9,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,24,0.6857142857142857,0.3783855855073822,-0.2834527750047218,1.093382823402966,1.4073910557231377
2,reference,9,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,23,0.17293233082706766,1.7324834642311007,0.46322928677410247,6.46893395994248,7.5023240547810435
2,reference,9,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,17,0.3469387755102041,0.7012679171389989,0.6068645920699097,1.4130889143866268,1.4241817635229417
2,reference,9,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.3190943966191601,-0.2152696750968028,1.1429434832866903,1.1556953182211167
2,reference,9,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,9,trend,falling,all,844,836,835,1,455,0.5449101796407185,0.5588381302829586,-0.1295181089922236,1.883392185988728,4.995870417230264
2,reference,9,trend,falling,level_ge_7m,85,85,84,1,27,0.32142857142857145,1.1370708663074085,0.8007194256456084,4.138389891277265,4.995870417230264
2,reference,9,trend,rising,all,456,454,454,0,325,0.7158590308370044,0.5458138332717944,-0.0493247262736984,2.9885771224725284,7.5023240547810435
2,reference,9,trend,rising,level_ge_7m,115,115,115,0,36,0.3130434782608696,1.2940726211340068,-0.03263832103718777,6.6526673695786664,7.5023240547810435
2,reference,9,trend,stable,all,627,622,622,0,438,0.7041800643086816,0.43467148482647955,0.060659806770706017,1.5648099806877511,4.055807469587139
2,reference,9,trend,stable,level_ge_7m,35,35,35,0,15,0.42857142857142855,1.086996253786136,0.36144810882332246,3.4930565081630127,4.055807469587139
2,reference,9,trend,unknown,all,32,24,9,15,5,0.5555555555555556,0.638998117248415,-0.2855045392117108,1.3861207025897015,1.392450231702691
2,reference,9,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.392450231702691,1.392450231702691,1.392450231702691,1.392450231702691
2,reference,10,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,21,0.6,0.4262100833146853,-0.35782240199756377,1.4655963212263865,1.4751640832090347
2,reference,10,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,21,0.15789473684210525,1.8568578032234027,0.37960952588093566,6.824867784160311,8.531696542248588
2,reference,10,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,14,0.2857142857142857,0.7199517264136697,0.5890792541234054,1.4185010495427177,1.4224964504828623
2,reference,10,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.40094076346896335,-0.21657615712373568,1.3700735064499476,1.429426031488389
2,reference,10,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,10,trend,falling,all,843,835,834,1,421,0.5047961630695443,0.6201118101847025,-0.15413949958754222,2.010039578369453,5.580317040668545
2,reference,10,trend,falling,level_ge_7m,83,83,82,1,24,0.2926829268292683,1.1719137168474227,0.7784545520802045,4.444413281480281,5.580317040668545
2,reference,10,trend,rising,all,456,453,453,0,308,0.6799116997792495,0.590416360130484,-0.02500610330403133,3.169433864167242,8.531696542248588
2,reference,10,trend,rising,level_ge_7m,117,117,117,0,33,0.28205128205128205,1.3810016006251389,-0.0671750474332756,7.163452964179422,8.531696542248588
2,reference,10,trend,stable,all,627,622,622,0,394,0.6334405144694534,0.49144237684006165,0.048249688004489706,1.7220521142136644,4.907854013363434
2,reference,10,trend,stable,level_ge_7m,35,35,35,0,12,0.34285714285714286,1.2901471716272708,0.15463590729521415,4.430293762918016,4.907854013363434
2,reference,10,trend,unknown,all,32,25,9,16,5,0.5555555555555556,0.6568013338080833,-0.231536696111926,1.5154575491881437,1.5447460198533083
2,reference,10,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.5447460198533083,1.5447460198533083,1.5447460198533083,1.5447460198533083
2,reference,11,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,20,0.5714285714285714,0.4723119150004408,-0.4352266875993604,1.5051020895912361,1.5464123628714752
2,reference,11,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,16,0.12030075187969924,2.01562506227673,0.2887115183047789,7.151976875173048,9.509669725391506
2,reference,11,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,12,0.24489795918367346,0.7479653807578975,0.5559888383553997,1.4006525612919567,1.4205547494306465
2,reference,11,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.4885254096883094,-0.2430562765154919,1.6583620459495456,1.6796994845143178
2,reference,11,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,11,trend,falling,all,843,834,833,1,380,0.4561824729891957,0.6709173468714734,-0.17538209040856828,2.091437591109291,5.997042592051839
2,reference,11,trend,falling,level_ge_7m,82,82,81,1,20,0.24691358024691357,1.2313912878433395,0.721339989955669,4.709622407309015,5.997042592051839
2,reference,11,trend,rising,all,456,452,452,0,288,0.6371681415929203,0.6486754046583658,0.009369099096304963,3.4289879520276814,9.509669725391506
2,reference,11,trend,rising,level_ge_7m,118,118,118,0,30,0.2542372881355932,1.4809681701040964,-0.08378765022991569,7.583704503823852,9.509669725391506
2,reference,11,trend,stable,all,626,622,622,0,366,0.5884244372990354,0.5574744271854242,0.02041031081032911,1.9555238866116622,5.500736980416354
2,reference,11,trend,stable,level_ge_7m,35,35,35,0,11,0.3142857142857143,1.540246706146534,-0.11870562072028432,5.212940585259236,5.500736980416354
2,reference,11,trend,unknown,all,32,26,9,17,4,0.4444444444444444,0.6910922539585199,-0.18118902961164102,1.5965560331507571,1.6472382366245473
2,reference,11,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.6472382366245473,1.6472382366245473,1.6472382366245473,1.6472382366245473
2,reference,12,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,19,0.5428571428571428,0.5334056937002861,-0.5214431842365916,1.5904189269611966,1.611221517036972
2,reference,12,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,12,0.09022556390977443,2.1949480150910565,0.18381232531234015,7.489006336368711,10.531533904474678
2,reference,12,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,10,0.20408163265306123,0.7876943918184757,0.5169730127971779,1.3938638179079241,1.4649908924748303
2,reference,12,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,11,0.6111111111111112,0.6232732784335057,-0.29366285911370027,1.915442042649689,1.9226502634092064
2,reference,12,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,reference,12,trend,falling,all,843,834,833,1,355,0.4261704681872749,0.7081080238598272,-0.1966953948494199,2.1855375771467362,6.346102777707225
2,reference,12,trend,falling,level_ge_7m,83,83,82,1,16,0.1951219512195122,1.3172984869617659,0.6084078820938313,4.939446926914683,6.346102777707225
2,reference,12,trend,rising,all,456,451,451,0,268,0.5942350332594235,0.7193534697766012,0.058123517621719085,3.698909033355708,10.531533904474678
2,reference,12,trend,rising,level_ge_7m,119,119,119,0,27,0.226890756302521,1.5893041463205269,-0.09642565301458347,7.972397457896386,10.531533904474678
2,reference,12,trend,stable,all,625,621,621,0,329,0.5297906602254429,0.6229903614211373,-0.01946880650402285,2.560931825844842,5.928883623285901
2,reference,12,trend,stable,level_ge_7m,33,33,33,0,9,0.2727272727272727,1.8792904542288382,-0.40677256989857136,5.778908177244483,5.928883623285901
2,reference,12,trend,unknown,all,32,27,9,18,4,0.4444444444444444,0.6625281678168712,-0.19464726883305575,1.2903849554067084,1.2978915821566015
2,reference,12,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.2509751649697698,1.2509751649697698,1.2509751649697698,1.2509751649697698
2,julho_levels,1,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.12266731092954021,-0.017232868710900563,0.32318482858563036,0.3730866477314514
2,julho_levels,1,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,73,0.5488721804511278,0.531522865690822,0.37822784923959457,1.1589746268340702,1.413746453726569
2,julho_levels,1,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,37,0.7551020408163265,0.307515624875665,0.2628909161532901,0.5830509838772248,0.6057926761439081
2,julho_levels,1,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.199709038079509,-0.19325472779024258,0.4741288498907002,0.4956823379405684
2,julho_levels,1,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,1,trend,falling,all,850,846,845,1,757,0.8958579881656805,0.22073284627054365,0.11723856276969924,1.0130174672639984,1.4437372583595334
2,julho_levels,1,trend,falling,level_ge_7m,114,114,113,1,72,0.6371681415929203,0.4169900523759382,0.40987838246881736,1.0813829436223965,1.1184526604474705
2,julho_levels,1,trend,rising,all,458,457,457,0,426,0.9321663019693655,0.2467416687248254,-0.12862198837738315,0.9308101073933792,1.413746453726569
2,julho_levels,1,trend,rising,level_ge_7m,87,87,87,0,64,0.735632183908046,0.39480033060648034,0.029694479517469306,1.17167270132319,1.413746453726569
2,julho_levels,1,trend,stable,all,627,627,627,0,605,0.9649122807017544,0.17518516158482816,-0.06529975820833668,0.6952732097783065,1.1720991013656006
2,julho_levels,1,trend,stable,level_ge_7m,34,34,34,0,27,0.7941176470588235,0.32956321936404814,0.27141985923957856,1.1506699548103854,1.1538227022121301
2,julho_levels,1,trend,unknown,all,32,14,9,5,8,0.8888888888888888,0.3603659130812861,0.11400756950031636,0.8854711341545637,0.9762711841295335
2,julho_levels,1,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.9762711841295335,0.9762711841295335,0.9762711841295335,0.9762711841295335
2,julho_levels,2,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.18517805046117886,-0.029433715847702605,0.42876327599380865,0.4744320038204721
2,julho_levels,2,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,52,0.39097744360902253,0.7833215596951004,0.545245272615492,1.675916834025528,2.0071255579231
2,julho_levels,2,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,29,0.5918367346938775,0.44864686611748494,0.3816361041011166,0.8168054944100298,0.8758178082389598
2,julho_levels,2,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.2856705014657915,-0.27581662320053024,0.6442983550694119,0.669392822037552
2,julho_levels,2,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,2,trend,falling,all,850,844,843,1,695,0.8244365361803084,0.30500001781568986,0.16055293964081685,1.5025963707874745,1.7030314397688047
2,julho_levels,2,trend,falling,level_ge_7m,110,110,109,1,56,0.5137614678899083,0.6249314424437836,0.6110048661904111,1.5523070067487934,1.566785020699566
2,julho_levels,2,trend,rising,all,457,456,456,0,372,0.8157894736842105,0.339333043523082,-0.17341519942974845,1.3516913370346582,2.0071255579231
2,julho_levels,2,trend,rising,level_ge_7m,92,92,92,0,50,0.5434782608695652,0.5762804101450133,0.04149442724053305,1.7232330580360622,2.0071255579231
2,julho_levels,2,trend,stable,all,627,627,627,0,582,0.9282296650717703,0.23870772524310363,-0.09090922884144269,0.9227358115892645,1.6706304665786345
2,julho_levels,2,trend,stable,level_ge_7m,33,33,33,0,25,0.7575757575757576,0.4728616079908038,0.41687535507065776,1.6581861390247141,1.6706304665786345
2,julho_levels,2,trend,unknown,all,32,16,9,7,5,0.5555555555555556,0.4912980428749406,0.15082988474557368,0.9838410015667791,1.0490066483204572
2,julho_levels,2,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.0490066483204572,1.0490066483204572,1.0490066483204572,1.0490066483204572
2,julho_levels,3,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,34,0.9714285714285714,0.2255174110398651,-0.03853791602775399,0.4744118244546044,0.5669802632304686
2,julho_levels,3,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,39,0.2932330827067669,0.9632004687026032,0.6381688324210323,2.037240486463016,2.3601151286921986
2,julho_levels,3,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,25,0.5102040816326531,0.5393195343666695,0.4553369967256321,0.9994354780312651,1.0024430402856908
2,julho_levels,3,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.3144074025181991,-0.3011792512596666,0.680465195997942,0.6874893995429634
2,julho_levels,3,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,3,trend,falling,all,850,843,842,1,671,0.7969121140142518,0.3463727500400428,0.16770936376720835,1.6292574670125908,1.8583872592108488
2,julho_levels,3,trend,falling,level_ge_7m,106,106,105,1,44,0.41904761904761906,0.7592657335889424,0.7386239242477572,1.852735700683511,1.8583872592108488
2,julho_levels,3,trend,rising,all,456,455,455,0,341,0.7494505494505495,0.3891605590784849,-0.18083548407528513,1.580126585819837,2.3601151286921986
2,julho_levels,3,trend,rising,level_ge_7m,96,96,96,0,43,0.4479166666666667,0.7214365143586461,0.050289067388862296,2.1407575109393324,2.3601151286921986
2,julho_levels,3,trend,stable,all,627,626,626,0,565,0.902555910543131,0.26452324140073835,-0.08817792043019103,0.9695363413790397,1.9718137793571753
2,julho_levels,3,trend,stable,level_ge_7m,33,33,33,0,25,0.7575757575757576,0.5493084880304507,0.5169053578697144,1.9701334278556264,1.9718137793571753
2,julho_levels,3,trend,unknown,all,32,18,9,9,4,0.4444444444444444,0.5325620350876693,0.15887031001365673,0.9545515229996377,0.9767746428620399
2,julho_levels,3,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.9767746428620399,0.9767746428620399,0.9767746428620399,0.9767746428620399
2,julho_levels,4,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,34,0.9714285714285714,0.2456311695980436,-0.04157999967719189,0.4733450224600298,0.5110856224138685
2,julho_levels,4,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,37,0.2781954887218045,1.0966574768427586,0.67845360061386,2.2282970162845226,2.5639702064320034
2,julho_levels,4,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,23,0.46938775510204084,0.5979751026689955,0.49920721017655556,1.0933470438228117,1.1802256370352016
2,julho_levels,4,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.3354780025124066,-0.3102731697036928,0.648778788893664,0.6556263349730456
2,julho_levels,4,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,4,trend,falling,all,849,840,839,1,657,0.7830750893921334,0.36327262749538525,0.15210744403278034,1.647350450180361,2.081640298950534
2,julho_levels,4,trend,falling,level_ge_7m,103,103,102,1,40,0.39215686274509803,0.8410172584294404,0.8159488083980413,2.0722419491668482,2.081640298950534
2,julho_levels,4,trend,rising,all,456,455,455,0,346,0.7604395604395604,0.4134309026141845,-0.17312422248518702,2.0381070696356374,2.5639702064320034
2,julho_levels,4,trend,rising,level_ge_7m,99,99,99,0,44,0.4444444444444444,0.8289814607094153,0.0531645195722371,2.27222136516831,2.5639702064320034
2,julho_levels,4,trend,stable,all,627,627,627,0,562,0.8963317384370016,0.2792919677103473,-0.0605573694090778,1.1582844575385618,2.1868083713149797
2,julho_levels,4,trend,stable,level_ge_7m,33,33,33,0,23,0.696969696969697,0.6362321867195682,0.5521777861343341,2.1657085129576346,2.1868083713149797
2,julho_levels,4,trend,unknown,all,32,19,9,10,6,0.6666666666666666,0.458305505971234,0.08805363711440717,0.9313862883214077,0.943332300241714
2,julho_levels,4,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.943332300241714,0.943332300241714,0.943332300241714,0.943332300241714
2,julho_levels,5,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.26319183643964106,-0.046660323967169605,0.4712548340650079,0.4917214989555694
2,julho_levels,5,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,34,0.2556390977443609,1.210735596694789,0.6778118273269742,2.75794325632921,3.0150740418874165
2,julho_levels,5,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,20,0.40816326530612246,0.6393969831209019,0.5267280185126072,1.243590577443764,1.2775676631136132
2,julho_levels,5,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.3363766836871872,-0.2940204007778067,0.7065049880421698,0.7421453871988559
2,julho_levels,5,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,5,trend,falling,all,848,839,838,1,656,0.7828162291169452,0.37113537665504287,0.12284133900606543,1.6486723646649988,2.242031879145868
2,julho_levels,5,trend,falling,level_ge_7m,101,101,100,1,38,0.38,0.8985833563926876,0.835237838202606,2.226531877126182,2.242031879145868
2,julho_levels,5,trend,rising,all,456,455,455,0,350,0.7692307692307693,0.4296144785312298,-0.15974134165756657,2.263911898539363,3.0150740418874165
2,julho_levels,5,trend,rising,level_ge_7m,102,102,102,0,44,0.43137254901960786,0.9133187819344184,0.052666293011596615,2.8547806381168805,3.0150740418874165
2,julho_levels,5,trend,stable,all,627,626,626,0,546,0.8722044728434505,0.3047495387480827,-0.01493381514003078,1.4065617677927384,2.3006787091737753
2,julho_levels,5,trend,stable,level_ge_7m,32,32,32,0,20,0.625,0.7380475944078513,0.5983442182454105,2.2708436763851627,2.3006787091737753
2,julho_levels,5,trend,unknown,all,32,20,9,11,6,0.6666666666666666,0.44295812985945404,-0.04091858166873156,0.9321890300138305,0.9904066974572281
2,julho_levels,5,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.9904066974572281,0.9904066974572281,0.9904066974572281,0.9904066974572281
2,julho_levels,6,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,32,0.9142857142857143,0.27435268115924477,-0.05305915641191475,0.5259496184085426,0.536945288704219
2,julho_levels,6,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,33,0.24812030075187969,1.3195451678876444,0.7070179518693558,3.2131180614782604,4.356867017166412
2,julho_levels,6,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,18,0.3673469387755102,0.6649992554702392,0.5453019520739734,1.2916107127477565,1.325358121169753
2,julho_levels,6,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.3339457588688462,-0.273110316964194,0.8422578551287054,0.910027769538055
2,julho_levels,6,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,6,trend,falling,all,847,838,837,1,637,0.7610513739545998,0.38674512898950686,0.09084577921487814,1.7768390498056308,2.338992166050218
2,julho_levels,6,trend,falling,level_ge_7m,98,98,97,1,37,0.38144329896907214,0.9616593334918221,0.8295739126702687,2.3280192061036065,2.338992166050218
2,julho_levels,6,trend,rising,all,456,455,455,0,356,0.7824175824175824,0.44449654606277633,-0.13012340920100757,2.359485002783234,4.356867017166412
2,julho_levels,6,trend,rising,level_ge_7m,105,105,105,0,44,0.41904761904761906,0.985943666521075,0.11408888461259226,3.638329793643572,4.356867017166412
2,julho_levels,6,trend,stable,all,627,625,625,0,528,0.8448,0.33803780667566596,0.038248182897046366,1.3814746978116073,2.469520698823036
2,julho_levels,6,trend,stable,level_ge_7m,32,32,32,0,17,0.53125,0.8046652853705017,0.6371442429719587,2.429655043128521,2.469520698823036
2,julho_levels,6,trend,unknown,all,32,21,9,12,6,0.6666666666666666,0.4091949896867083,-0.13437964830862198,1.0754180088173422,1.1435088820355475
2,julho_levels,6,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.1435088820355475,1.1435088820355475,1.1435088820355475,1.1435088820355475
2,julho_levels,7,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,30,0.8571428571428571,0.2850280549556878,-0.06445045899963449,0.599706458057546,0.6239269816850932
2,julho_levels,7,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,28,0.21052631578947367,1.4105442324388089,0.6911951159398111,3.4282757622524116,5.064270287086755
