id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_sha256
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 16:00:00,103.33,69.75,33.0,46.0,126.0,98.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 17:00:00,103.29,69.74,29.0,62.0,126.0,98.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 18:00:00,103.27,69.73,27.0,94.0,126.0,98.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 19:00:00,103.22,69.77,22.0,46.0,126.0,99.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 20:00:00,103.18,69.77,18.0,62.0,127.0,99.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 21:00:00,103.15,69.69,15.0,69.0,117.0,90.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 22:00:00,103.12,69.64,12.0,61.0,109.0,81.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 23:00:00,103.08,69.63,8.0,45.0,109.0,81.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-28 23:59:00,103.06,69.58,6.0,69.0,102.0,74.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 01:00:00,103.03,69.52,3.0,43.0,92.0,64.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 02:00:00,103.05,69.09,5.0,63.0,31.0,3.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 03:00:00,103.06,68.94,6.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 04:00:00,103.09,68.85,9.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 05:00:00,103.09,68.85,9.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 06:00:00,103.09,68.8,9.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 07:00:00,103.11,68.77,11.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 08:00:00,103.12,68.78,12.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 09:00:00,103.14,68.78,14.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 10:00:00,103.15,68.86,15.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 11:00:00,103.15,68.89,15.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 12:00:00,103.17,68.94,17.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 13:00:00,103.18,68.94,18.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 14:00:00,103.2,68.96,20.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 15:00:00,103.2,68.94,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 16:00:00,103.21,68.87,21.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 17:00:00,103.23,68.85,23.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 18:00:00,103.24,68.8,24.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 19:00:00,103.26,68.75,26.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 20:00:00,103.27,68.75,27.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 21:00:00,103.29,68.82,29.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 22:00:00,103.3,68.8,30.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 23:00:00,103.32,68.8,32.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-29 23:59:00,103.33,68.8,33.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 01:00:00,103.35,68.8,35.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 02:00:00,103.37,68.81,37.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 03:00:00,103.38,68.85,38.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 04:00:00,103.41,68.81,41.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 05:00:00,103.43,68.8,43.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 06:00:00,103.46,68.8,46.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 07:00:00,103.48,68.78,48.0,61.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 08:00:00,103.51,68.78,51.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 09:00:00,103.54,68.85,54.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 10:00:00,103.56,68.89,56.0,61.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 11:00:00,103.58,68.92,58.0,61.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 12:00:00,103.6,68.94,60.0,61.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 13:00:00,103.63,68.97,63.0,77.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 14:00:00,103.65,68.96,65.0,61.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 15:00:00,103.68,68.96,68.0,77.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 16:00:00,103.69,68.96,69.0,45.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 17:00:00,103.71,68.89,71.0,61.0,29.0,0.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 18:00:00,103.72,68.85,72.0,46.0,30.0,2.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 19:00:00,103.69,69.46,69.0,78.0,126.0,97.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 20:00:00,103.63,69.83,63.0,52.0,149.0,120.0,0.0,29.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 21:00:00,103.54,69.97,54.0,32.0,177.0,148.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 22:00:00,103.48,69.99,48.0,80.0,177.0,149.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 23:00:00,103.41,69.99,41.0,65.0,177.0,149.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-30 23:59:00,103.32,70.04,32.0,33.0,178.0,150.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 01:00:00,103.32,69.53,32.0,100.0,100.0,72.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 02:00:00,103.35,69.15,35.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 03:00:00,103.34,68.97,34.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 04:00:00,103.36,68.86,36.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 05:00:00,103.39,68.85,39.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 06:00:00,103.41,68.85,41.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 07:00:00,103.42,68.86,42.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 08:00:00,103.44,68.75,44.0,61.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 09:00:00,103.45,68.78,45.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 10:00:00,103.45,68.85,45.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 11:00:00,103.47,68.86,47.0,61.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 12:00:00,103.48,68.88,48.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 13:00:00,103.49,68.92,49.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 14:00:00,103.5,68.94,50.0,45.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 15:00:00,103.51,68.94,51.0,45.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 16:00:00,103.51,68.94,51.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 17:00:00,103.52,68.94,52.0,45.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 18:00:00,103.53,68.94,53.0,45.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 19:00:00,103.55,68.94,55.0,61.0,28.0,0.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 20:00:00,103.55,69.47,55.0,100.0,100.0,71.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 21:00:00,103.53,69.7,53.0,110.0,143.0,114.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-03-31 22:00:00,103.48,69.98,48.0,88.0,168.0,140.0,0.0,28.0,0.0,0.0,outputs/radar-insumos-2024-hidrologia-20260921/raw/ons-2024_03.parquet,8291a820bec78c1ca7b34e482519bf8fbad3fd45506749dd23f6edb0d32bed90
