window,origin_literal,anchor_literal,level_m,dH0.5_m_per_h,dH1_m_per_h,dH2_m_per_h,dH4_m_per_h,dH8_m_per_h,current_contract_base_m,current_contract_last_literal,current_contract_age_minutes
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,5.43,,-0.08999999999999986,-0.08499999999999996,-0.07750000000000012,-0.08000000000000007,,2018-10-05T18:00:00,45.0
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,5.35,,-0.08000000000000007,-0.08499999999999996,-0.08000000000000007,-0.08125000000000004,,2018-10-05T19:00:00,45.0
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,5.26,,-0.08999999999999986,-0.08499999999999996,-0.08499999999999996,-0.08125000000000004,,2018-10-05T20:00:00,45.0
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,5.18,,-0.08000000000000007,-0.08499999999999996,-0.08499999999999996,-0.08250000000000002,,2018-10-05T21:00:00,45.0
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,5.11,,-0.0699999999999994,-0.07499999999999973,-0.07999999999999985,-0.07874999999999999,,2018-10-05T22:00:00,45.0
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,5.06,,-0.05000000000000071,-0.06000000000000005,-0.07250000000000001,-0.07625000000000004,,2018-10-05T23:00:00,45.0
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,5.0,,-0.05999999999999961,-0.05500000000000016,-0.06499999999999995,-0.07499999999999996,,2018-10-06T00:00:00,45.0
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,4.94,,-0.05999999999999961,-0.05999999999999961,-0.05999999999999983,-0.0724999999999999,,2018-10-06T01:00:00,45.0
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,4.87,,-0.07000000000000028,-0.06499999999999995,-0.06000000000000005,-0.06999999999999995,,2018-10-06T02:00:00,45.0
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,4.84,,-0.03000000000000025,-0.050000000000000266,-0.05499999999999994,-0.06374999999999997,,2018-10-06T03:00:00,45.0
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,4.79,,-0.04999999999999982,-0.040000000000000036,-0.05249999999999999,-0.05874999999999997,,2018-10-06T04:00:00,45.0
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,4.74,,-0.04999999999999982,-0.04999999999999982,-0.050000000000000044,-0.05499999999999994,,2018-10-06T05:00:00,45.0
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,4.71,,-0.03000000000000025,-0.040000000000000036,-0.040000000000000036,-0.050000000000000044,,2018-10-06T06:00:00,45.0
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,4.64,,-0.07000000000000028,-0.050000000000000266,-0.050000000000000044,-0.05249999999999999,,2018-10-06T07:00:00,45.0
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,4.61,,-0.02999999999999936,-0.04999999999999982,-0.04499999999999993,-0.04874999999999996,,2018-10-06T08:00:00,45.0
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,4.56,,-0.05000000000000071,-0.040000000000000036,-0.04500000000000015,-0.0475000000000001,,2018-10-06T09:00:00,45.0
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,4.53,,-0.02999999999999936,-0.040000000000000036,-0.04499999999999993,-0.04249999999999998,,2018-10-06T10:00:00,45.0
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,4.49,,-0.040000000000000036,-0.0349999999999997,-0.03749999999999987,-0.043749999999999956,,2018-10-06T11:00:00,45.0
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,4.44,,-0.04999999999999982,-0.04499999999999993,-0.04249999999999998,-0.043749999999999956,,2018-10-06T12:00:00,45.0
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,4.4,,-0.040000000000000036,-0.04499999999999993,-0.039999999999999813,-0.04249999999999998,,2018-10-06T13:00:00,45.0
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,4.36,,-0.040000000000000036,-0.040000000000000036,-0.04249999999999998,-0.043749999999999956,,2018-10-06T14:00:00,45.0
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,4.33,,-0.03000000000000025,-0.03500000000000014,-0.040000000000000036,-0.03874999999999995,,2018-10-06T15:00:00,45.0
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,4.29,,-0.040000000000000036,-0.03500000000000014,-0.03750000000000009,-0.040000000000000036,,2018-10-06T16:00:00,45.0
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,4.27,,-0.020000000000000462,-0.03000000000000025,-0.032500000000000195,-0.036250000000000004,,2018-10-06T17:00:00,45.0
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,4.23,,-0.03999999999999915,-0.029999999999999805,-0.03249999999999997,-0.03749999999999998,,2018-10-06T18:00:00,45.0
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,4.16,,-0.07000000000000028,-0.054999999999999716,-0.04249999999999998,-0.04125000000000001,,2018-10-06T19:00:00,45.0
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,4.06,,-0.10000000000000053,-0.08500000000000041,-0.05750000000000011,-0.0475000000000001,,2018-10-06T20:00:00,45.0
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,3.99,,-0.0699999999999994,-0.08499999999999996,-0.06999999999999984,-0.05125000000000002,,2018-10-06T21:00:00,45.0
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,4.01,,0.019999999999999574,-0.02499999999999991,-0.05500000000000016,-0.04375000000000007,,2018-10-06T22:00:00,45.0
