window,origin_literal,anchor_literal,lag_h,past_literal,anchor_m,past_m,value_m_per_h
2018-09-30,2018-09-30T09:00:00,2018-09-30T08:00:00,8,2018-09-30T00:00:00,3.1,3.16,-0.007500000000000007
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,0.5,2018-09-30T08:30:00,3.08,,
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,1,2018-09-30T08:00:00,3.08,3.1,-0.020000000000000018
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,2,2018-09-30T07:00:00,3.08,3.1,-0.010000000000000009
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,4,2018-09-30T05:00:00,3.08,3.12,-0.010000000000000009
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,8,2018-09-30T01:00:00,3.08,3.17,-0.011249999999999982
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,0.5,2018-09-30T09:30:00,,,
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,1,2018-09-30T09:00:00,,3.08,
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,2,2018-09-30T08:00:00,,3.1,
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,4,2018-09-30T06:00:00,,3.11,
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,8,2018-09-30T02:00:00,,3.17,
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,0.5,2018-09-30T10:30:00,3.08,,
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,1,2018-09-30T10:00:00,3.08,,
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,2,2018-09-30T09:00:00,3.08,3.08,0.0
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,4,2018-09-30T07:00:00,3.08,3.1,-0.0050000000000000044
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,8,2018-09-30T03:00:00,3.08,3.16,-0.010000000000000009
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,0.5,2018-09-30T11:30:00,3.04,,
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,1,2018-09-30T11:00:00,3.04,3.08,-0.040000000000000036
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,2,2018-09-30T10:00:00,3.04,,
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,4,2018-09-30T08:00:00,3.04,3.1,-0.015000000000000013
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,8,2018-09-30T04:00:00,3.04,3.14,-0.012500000000000011
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,0.5,2018-09-30T12:30:00,3.01,,
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,1,2018-09-30T12:00:00,3.01,3.04,-0.03000000000000025
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,2,2018-09-30T11:00:00,3.01,3.08,-0.03500000000000014
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,4,2018-09-30T09:00:00,3.01,3.08,-0.01750000000000007
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,8,2018-09-30T05:00:00,3.01,3.12,-0.01375000000000004
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,0.5,2018-09-30T13:30:00,3.0,,
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,1,2018-09-30T13:00:00,3.0,3.01,-0.009999999999999787
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,2,2018-09-30T12:00:00,3.0,3.04,-0.020000000000000018
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,4,2018-09-30T10:00:00,3.0,,
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,8,2018-09-30T06:00:00,3.0,3.11,-0.013749999999999984
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,0.5,2018-09-30T14:30:00,3.02,,
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,1,2018-09-30T14:00:00,3.02,3.0,0.020000000000000018
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,2,2018-09-30T13:00:00,3.02,3.01,0.0050000000000001155
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,4,2018-09-30T11:00:00,3.02,3.08,-0.015000000000000013
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,8,2018-09-30T07:00:00,3.02,3.1,-0.010000000000000009
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,0.5,2018-09-30T15:30:00,3.04,,
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,1,2018-09-30T15:00:00,3.04,3.02,0.020000000000000018
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,2,2018-09-30T14:00:00,3.04,3.0,0.020000000000000018
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,4,2018-09-30T12:00:00,3.04,3.04,0.0
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,8,2018-09-30T08:00:00,3.04,3.1,-0.007500000000000007
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,0.5,2018-09-30T16:30:00,3.05,,
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,1,2018-09-30T16:00:00,3.05,3.04,0.009999999999999787
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,2,2018-09-30T15:00:00,3.05,3.02,0.014999999999999902
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,4,2018-09-30T13:00:00,3.05,3.01,0.010000000000000009
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,8,2018-09-30T09:00:00,3.05,3.08,-0.003750000000000031
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,0.5,2018-09-30T17:30:00,3.06,,
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,1,2018-09-30T17:00:00,3.06,3.05,0.010000000000000231
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,2,2018-09-30T16:00:00,3.06,3.04,0.010000000000000009
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,4,2018-09-30T14:00:00,3.06,3.0,0.015000000000000013
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,8,2018-09-30T10:00:00,3.06,,
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,0.5,2018-09-30T18:30:00,3.04,,
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,1,2018-09-30T18:00:00,3.04,3.06,-0.020000000000000018
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,2,2018-09-30T17:00:00,3.04,3.05,-0.004999999999999893
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,4,2018-09-30T15:00:00,3.04,3.02,0.0050000000000000044
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,8,2018-09-30T11:00:00,3.04,3.08,-0.0050000000000000044
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,0.5,2018-09-30T19:30:00,3.04,,
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,1,2018-09-30T19:00:00,3.04,3.04,0.0
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,2,2018-09-30T18:00:00,3.04,3.06,-0.010000000000000009
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,4,2018-09-30T16:00:00,3.04,3.04,0.0
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,8,2018-09-30T12:00:00,3.04,3.04,0.0
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,0.5,2018-09-30T20:30:00,3.02,,
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,1,2018-09-30T20:00:00,3.02,3.04,-0.020000000000000018
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,2,2018-09-30T19:00:00,3.02,3.04,-0.010000000000000009
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,4,2018-09-30T17:00:00,3.02,3.05,-0.007499999999999951
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,8,2018-09-30T13:00:00,3.02,3.01,0.0012500000000000289
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,0.5,2018-09-30T21:30:00,3.0,,
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,1,2018-09-30T21:00:00,3.0,3.02,-0.020000000000000018
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,2,2018-09-30T20:00:00,3.0,3.04,-0.020000000000000018
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,4,2018-09-30T18:00:00,3.0,3.06,-0.015000000000000013
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,8,2018-09-30T14:00:00,3.0,3.0,0.0
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,0.5,2018-09-30T22:30:00,3.0,,
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,1,2018-09-30T22:00:00,3.0,3.0,0.0
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,2,2018-09-30T21:00:00,3.0,3.02,-0.010000000000000009
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,4,2018-09-30T19:00:00,3.0,3.04,-0.010000000000000009
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,8,2018-09-30T15:00:00,3.0,3.02,-0.0025000000000000022
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,0.5,2018-09-30T23:30:00,3.02,,
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,1,2018-09-30T23:00:00,3.02,3.0,0.020000000000000018
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,2,2018-09-30T22:00:00,3.02,3.0,0.010000000000000009
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,4,2018-09-30T20:00:00,3.02,3.04,-0.0050000000000000044
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,8,2018-09-30T16:00:00,3.02,3.04,-0.0025000000000000022
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,0.5,2018-10-01T00:30:00,3.05,,
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,1,2018-10-01T00:00:00,3.05,3.02,0.029999999999999805
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,2,2018-09-30T23:00:00,3.05,3.0,0.02499999999999991
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,4,2018-09-30T21:00:00,3.05,3.02,0.007499999999999951
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,8,2018-09-30T17:00:00,3.05,3.05,0.0
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,0.5,2018-10-01T01:30:00,3.06,,
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,1,2018-10-01T01:00:00,3.06,3.05,0.010000000000000231
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,2,2018-10-01T00:00:00,3.06,3.02,0.020000000000000018
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,4,2018-09-30T22:00:00,3.06,3.0,0.015000000000000013
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,8,2018-09-30T18:00:00,3.06,3.06,0.0
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,0.5,2018-10-01T02:30:00,3.06,,
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,1,2018-10-01T02:00:00,3.06,3.06,0.0
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,2,2018-10-01T01:00:00,3.06,3.05,0.0050000000000001155
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,4,2018-09-30T23:00:00,3.06,3.0,0.015000000000000013
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,8,2018-09-30T19:00:00,3.06,3.04,0.0025000000000000022
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,0.5,2018-10-01T03:30:00,3.05,,
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,1,2018-10-01T03:00:00,3.05,3.06,-0.010000000000000231
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,2,2018-10-01T02:00:00,3.05,3.06,-0.0050000000000001155
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,4,2018-10-01T00:00:00,3.05,3.02,0.007499999999999951
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,8,2018-09-30T20:00:00,3.05,3.04,0.0012499999999999734
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,0.5,2018-10-01T04:30:00,3.02,,
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,1,2018-10-01T04:00:00,3.02,3.05,-0.029999999999999805
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,2,2018-10-01T03:00:00,3.02,3.06,-0.020000000000000018
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,4,2018-10-01T01:00:00,3.02,3.05,-0.007499999999999951
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,8,2018-09-30T21:00:00,3.02,3.02,0.0
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,0.5,2018-10-01T05:30:00,2.98,,
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,1,2018-10-01T05:00:00,2.98,3.02,-0.040000000000000036
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,2,2018-10-01T04:00:00,2.98,3.05,-0.03499999999999992
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,4,2018-10-01T02:00:00,2.98,3.06,-0.020000000000000018
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,8,2018-09-30T22:00:00,2.98,3.0,-0.0025000000000000022
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,0.5,2018-10-01T06:30:00,2.93,,
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,1,2018-10-01T06:00:00,2.93,2.98,-0.04999999999999982
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,2,2018-10-01T05:00:00,2.93,3.02,-0.04499999999999993
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,4,2018-10-01T03:00:00,2.93,3.06,-0.03249999999999997
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,8,2018-09-30T23:00:00,2.93,3.0,-0.00874999999999998
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,0.5,2018-10-01T07:30:00,2.89,,
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,1,2018-10-01T07:00:00,2.89,2.93,-0.040000000000000036
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,2,2018-10-01T06:00:00,2.89,2.98,-0.04499999999999993
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,4,2018-10-01T04:00:00,2.89,3.05,-0.039999999999999925
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,8,2018-10-01T00:00:00,2.89,3.02,-0.016249999999999987
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,0.5,2018-10-01T08:30:00,2.87,,
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,1,2018-10-01T08:00:00,2.87,2.89,-0.020000000000000018
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,2,2018-10-01T07:00:00,2.87,2.93,-0.030000000000000027
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,4,2018-10-01T05:00:00,2.87,3.02,-0.03749999999999998
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,8,2018-10-01T01:00:00,2.87,3.05,-0.022499999999999964
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,0.5,2018-10-01T09:30:00,2.83,,
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,1,2018-10-01T09:00:00,2.83,2.87,-0.040000000000000036
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,2,2018-10-01T08:00:00,2.83,2.89,-0.030000000000000027
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,4,2018-10-01T06:00:00,2.83,2.98,-0.03749999999999998
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,8,2018-10-01T02:00:00,2.83,3.06,-0.028749999999999998
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,0.5,2018-10-01T10:30:00,2.8,,
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,1,2018-10-01T10:00:00,2.8,2.83,-0.03000000000000025
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,2,2018-10-01T09:00:00,2.8,2.87,-0.03500000000000014
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,4,2018-10-01T07:00:00,2.8,2.93,-0.032500000000000084
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,8,2018-10-01T03:00:00,2.8,3.06,-0.03250000000000003
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,0.5,2018-10-01T11:30:00,2.76,,
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,1,2018-10-01T11:00:00,2.76,2.8,-0.040000000000000036
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,2,2018-10-01T10:00:00,2.76,2.83,-0.03500000000000014
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,4,2018-10-01T08:00:00,2.76,2.89,-0.032500000000000084
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,8,2018-10-01T04:00:00,2.76,3.05,-0.036250000000000004
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,0.5,2018-10-01T12:30:00,2.74,,
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,1,2018-10-01T12:00:00,2.74,2.76,-0.019999999999999574
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,2,2018-10-01T11:00:00,2.74,2.8,-0.029999999999999805
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,4,2018-10-01T09:00:00,2.74,2.87,-0.03249999999999997
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,8,2018-10-01T05:00:00,2.74,3.02,-0.034999999999999976
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,0.5,2018-10-01T13:30:00,2.68,,
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,1,2018-10-01T13:00:00,2.68,2.74,-0.06000000000000005
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,2,2018-10-01T12:00:00,2.68,2.76,-0.039999999999999813
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,4,2018-10-01T10:00:00,2.68,2.83,-0.03749999999999998
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,8,2018-10-01T06:00:00,2.68,2.98,-0.03749999999999998
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,0.5,2018-10-01T14:30:00,2.66,,
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,1,2018-10-01T14:00:00,2.66,2.68,-0.020000000000000018
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,2,2018-10-01T13:00:00,2.66,2.74,-0.040000000000000036
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,4,2018-10-01T11:00:00,2.66,2.8,-0.03499999999999992
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,8,2018-10-01T07:00:00,2.66,2.93,-0.03375
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,0.5,2018-10-01T15:30:00,2.68,,
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,1,2018-10-01T15:00:00,2.68,2.66,0.020000000000000018
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,2,2018-10-01T14:00:00,2.68,2.68,0.0
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,4,2018-10-01T12:00:00,2.68,2.76,-0.019999999999999907
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,8,2018-10-01T08:00:00,2.68,2.89,-0.026249999999999996
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,0.5,2018-10-01T16:30:00,2.71,,
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,1,2018-10-01T16:00:00,2.71,2.68,0.029999999999999805
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,2,2018-10-01T15:00:00,2.71,2.66,0.02499999999999991
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,4,2018-10-01T13:00:00,2.71,2.74,-0.007500000000000062
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,8,2018-10-01T09:00:00,2.71,2.87,-0.020000000000000018
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,0.5,2018-10-01T17:30:00,2.81,,
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,1,2018-10-01T17:00:00,2.81,2.71,0.10000000000000009
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,2,2018-10-01T16:00:00,2.81,2.68,0.06499999999999995
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,4,2018-10-01T14:00:00,2.81,2.68,0.03249999999999997
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,8,2018-10-01T10:00:00,2.81,2.83,-0.0025000000000000022
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,0.5,2018-10-01T18:30:00,2.92,,
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,1,2018-10-01T18:00:00,2.92,2.81,0.10999999999999988
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,2,2018-10-01T17:00:00,2.92,2.71,0.10499999999999998
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,4,2018-10-01T15:00:00,2.92,2.66,0.06499999999999995
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,8,2018-10-01T11:00:00,2.92,2.8,0.015000000000000013
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,0.5,2018-10-01T19:30:00,3.01,,
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,1,2018-10-01T19:00:00,3.01,2.92,0.08999999999999986
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,2,2018-10-01T18:00:00,3.01,2.81,0.09999999999999987
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,4,2018-10-01T16:00:00,3.01,2.68,0.0824999999999999
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,8,2018-10-01T12:00:00,3.01,2.76,0.03125
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,0.5,2018-10-01T20:30:00,3.08,,
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,1,2018-10-01T20:00:00,3.08,3.01,0.07000000000000028
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,2,2018-10-01T19:00:00,3.08,2.92,0.08000000000000007
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,4,2018-10-01T17:00:00,3.08,2.71,0.09250000000000003
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,8,2018-10-01T13:00:00,3.08,2.74,0.04249999999999998
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,0.5,2018-10-01T21:30:00,3.11,,
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,1,2018-10-01T21:00:00,3.11,3.08,0.029999999999999805
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,2,2018-10-01T20:00:00,3.11,3.01,0.050000000000000044
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,4,2018-10-01T18:00:00,3.11,2.81,0.07499999999999996
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,8,2018-10-01T14:00:00,3.11,2.68,0.053749999999999964
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,0.5,2018-10-01T22:30:00,3.16,,
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,1,2018-10-01T22:00:00,3.16,3.11,0.050000000000000266
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,2,2018-10-01T21:00:00,3.16,3.08,0.040000000000000036
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,4,2018-10-01T19:00:00,3.16,2.92,0.06000000000000005
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,8,2018-10-01T15:00:00,3.16,2.66,0.0625
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,0.5,2018-10-01T23:30:00,3.18,,
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,1,2018-10-01T23:00:00,3.18,3.16,0.020000000000000018
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,2,2018-10-01T22:00:00,3.18,3.11,0.03500000000000014
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,4,2018-10-01T20:00:00,3.18,3.01,0.04250000000000009
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,8,2018-10-01T16:00:00,3.18,2.68,0.0625
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,0.5,2018-10-02T00:30:00,3.2,,
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,1,2018-10-02T00:00:00,3.2,3.18,0.020000000000000018
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,2,2018-10-01T23:00:00,3.2,3.16,0.020000000000000018
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,4,2018-10-01T21:00:00,3.2,3.08,0.030000000000000027
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,8,2018-10-01T17:00:00,3.2,2.71,0.06125000000000003
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,0.5,2018-10-02T01:30:00,3.2,,
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,1,2018-10-02T01:00:00,3.2,3.2,0.0
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,2,2018-10-02T00:00:00,3.2,3.18,0.010000000000000009
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,4,2018-10-01T22:00:00,3.2,3.11,0.022500000000000075
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,8,2018-10-01T18:00:00,3.2,2.81,0.048750000000000016
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,0.5,2018-10-02T02:30:00,3.21,,
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,1,2018-10-02T02:00:00,3.21,3.2,0.009999999999999787
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,2,2018-10-02T01:00:00,3.21,3.2,0.004999999999999893
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,4,2018-10-01T23:00:00,3.21,3.16,0.012499999999999956
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,8,2018-10-01T19:00:00,3.21,2.92,0.036250000000000004
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,0.5,2018-10-02T03:30:00,3.2,,
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,1,2018-10-02T03:00:00,3.2,3.21,-0.009999999999999787
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,2,2018-10-02T02:00:00,3.2,3.2,0.0
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,4,2018-10-02T00:00:00,3.2,3.18,0.0050000000000000044
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,8,2018-10-01T20:00:00,3.2,3.01,0.02375000000000005
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,0.5,2018-10-02T04:30:00,3.2,,
