period,horizon_h,population,subset,family,scheduled_population_rows,missing_truth_in_population,observed_targets,paired_predictions,missing_forecasts,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
2022,4,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,4,missing24,all,control120,1460,1,1459,1454,5,1367,0.9401650618982118,0.9369431117203564,0.16801566691623285,-0.03712610920704541,1.2021928011068013,3.326192234671896
2022,4,missing24,all,candidate120_plus2020,1460,1,1459,1454,5,1387,0.953920220082531,0.9506511309115833,0.13672158135152954,-0.053997428575073614,0.8347826261530751,1.8879659130243205
2022,4,missing24,level_ge_7m,control120,1460,1,312,311,1,256,0.8231511254019293,0.8205128205128205,0.3881649904969358,-0.18714696515412818,2.5364377056133693,3.326192234671896
2022,4,missing24,level_ge_7m,candidate120_plus2020,1460,1,312,311,1,272,0.8745980707395499,0.8717948717948718,0.2648526972535258,-0.07935223235046683,1.2955146302588667,1.8879659130243205
2022,5,full_schedule,all,control120,1459,1,1458,1453,5,1329,0.9146593255333793,0.911522633744856,0.19956550512000593,-0.07362591670232492,1.7879921321319658,3.961728095483049
2022,5,full_schedule,all,candidate120_plus2020,1459,1,1458,1453,5,1352,0.930488644184446,0.9272976680384087,0.15090200007373608,-0.02285180770766728,1.1239891921714076,1.8810856778817495
2022,5,full_schedule,level_ge_7m,control120,1459,1,312,311,1,226,0.7266881028938906,0.7243589743589743,0.5198754914292881,-0.2935678831159969,2.8323571168764485,3.961728095483049
2022,5,full_schedule,level_ge_7m,candidate120_plus2020,1459,1,312,311,1,239,0.7684887459807074,0.7660256410256411,0.3692740319439491,-0.06924973631974413,1.6641020536929436,1.8810856778817495
2022,5,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,5,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,5,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,5,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,5,missing24,all,control120,1459,1,1458,1453,5,1329,0.9146593255333793,0.911522633744856,0.19956550512000593,-0.07362591670232492,1.7879921321319658,3.961728095483049
2022,5,missing24,all,candidate120_plus2020,1459,1,1458,1453,5,1352,0.930488644184446,0.9272976680384087,0.15090200007373608,-0.02285180770766728,1.1239891921714076,1.8810856778817495
2022,5,missing24,level_ge_7m,control120,1459,1,312,311,1,226,0.7266881028938906,0.7243589743589743,0.5198754914292881,-0.2935678831159969,2.8323571168764485,3.961728095483049
2022,5,missing24,level_ge_7m,candidate120_plus2020,1459,1,312,311,1,239,0.7684887459807074,0.7660256410256411,0.3692740319439491,-0.06924973631974413,1.6641020536929436,1.8810856778817495
2022,6,full_schedule,all,control120,1458,1,1457,1452,5,1295,0.8918732782369146,0.8888126286890872,0.23674826844190394,-0.08636778588681122,2.0083364886601442,3.7423398159057095
2022,6,full_schedule,all,candidate120_plus2020,1458,1,1457,1452,5,1330,0.9159779614325069,0.91283459162663,0.20159577843616105,0.03302070941855405,1.4416009469814606,2.972565889347573
2022,6,full_schedule,level_ge_7m,control120,1458,1,312,311,1,194,0.6237942122186495,0.6217948717948718,0.6405653115266721,-0.30923112239465866,3.1228215530136665,3.7423398159057095
2022,6,full_schedule,level_ge_7m,candidate120_plus2020,1458,1,312,311,1,218,0.7009646302250804,0.6987179487179487,0.47137133420179084,-0.08093923877542179,2.097370127887367,2.972565889347573
2022,6,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,6,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,6,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,6,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,6,missing24,all,control120,1458,1,1457,1452,5,1295,0.8918732782369146,0.8888126286890872,0.23674826844190394,-0.08636778588681122,2.0083364886601442,3.7423398159057095
2022,6,missing24,all,candidate120_plus2020,1458,1,1457,1452,5,1330,0.9159779614325069,0.91283459162663,0.20159577843616105,0.03302070941855405,1.4416009469814606,2.972565889347573
2022,6,missing24,level_ge_7m,control120,1458,1,312,311,1,194,0.6237942122186495,0.6217948717948718,0.6405653115266721,-0.30923112239465866,3.1228215530136665,3.7423398159057095
2022,6,missing24,level_ge_7m,candidate120_plus2020,1458,1,312,311,1,218,0.7009646302250804,0.6987179487179487,0.47137133420179084,-0.08093923877542179,2.097370127887367,2.972565889347573
2022,7,full_schedule,all,control120,1457,1,1456,1451,5,1272,0.8766368022053757,0.8736263736263736,0.2776386897093178,-0.10227924580811901,2.402426557538724,4.569209618198557
2022,7,full_schedule,all,candidate120_plus2020,1457,1,1456,1451,5,1308,0.90144727773949,0.8983516483516484,0.22040066266682123,-0.0540132348309595,1.8027956154924762,3.3006971429938847
2022,7,full_schedule,level_ge_7m,control120,1457,1,312,311,1,180,0.5787781350482315,0.5769230769230769,0.7201672822285525,-0.3259746295154921,3.784995577402448,4.569209618198557
2022,7,full_schedule,level_ge_7m,candidate120_plus2020,1457,1,312,311,1,196,0.6302250803858521,0.6282051282051282,0.5881950250578271,-0.25672263420847385,2.391410812738005,3.3006971429938847
2022,7,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,7,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,7,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,7,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,7,missing24,all,control120,1457,1,1456,1451,5,1272,0.8766368022053757,0.8736263736263736,0.2776386897093178,-0.10227924580811901,2.402426557538724,4.569209618198557
2022,7,missing24,all,candidate120_plus2020,1457,1,1456,1451,5,1308,0.90144727773949,0.8983516483516484,0.22040066266682123,-0.0540132348309595,1.8027956154924762,3.3006971429938847
2022,7,missing24,level_ge_7m,control120,1457,1,312,311,1,180,0.5787781350482315,0.5769230769230769,0.7201672822285525,-0.3259746295154921,3.784995577402448,4.569209618198557
2022,7,missing24,level_ge_7m,candidate120_plus2020,1457,1,312,311,1,196,0.6302250803858521,0.6282051282051282,0.5881950250578271,-0.25672263420847385,2.391410812738005,3.3006971429938847
2022,8,full_schedule,all,control120,1456,1,1455,1450,5,1253,0.8641379310344828,0.8611683848797251,0.29171880421851376,-0.09504495517559508,2.279908302969244,4.769363882540022
2022,8,full_schedule,all,candidate120_plus2020,1456,1,1455,1450,5,1294,0.8924137931034483,0.8893470790378006,0.24811373898271516,-0.09710980073456937,1.9985507291025855,4.016142337131393
2022,8,full_schedule,level_ge_7m,control120,1456,1,312,311,1,172,0.5530546623794212,0.5512820512820513,0.7424443781338623,-0.29723885378596754,3.94918556193552,4.769363882540022
2022,8,full_schedule,level_ge_7m,candidate120_plus2020,1456,1,312,311,1,186,0.5980707395498392,0.5961538461538461,0.6639008556610227,-0.367688622335013,2.7143682143873766,4.016142337131393
2022,8,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,8,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,8,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,8,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,8,missing24,all,control120,1456,1,1455,1450,5,1253,0.8641379310344828,0.8611683848797251,0.29171880421851376,-0.09504495517559508,2.279908302969244,4.769363882540022
2022,8,missing24,all,candidate120_plus2020,1456,1,1455,1450,5,1294,0.8924137931034483,0.8893470790378006,0.24811373898271516,-0.09710980073456937,1.9985507291025855,4.016142337131393
2022,8,missing24,level_ge_7m,control120,1456,1,312,311,1,172,0.5530546623794212,0.5512820512820513,0.7424443781338623,-0.29723885378596754,3.94918556193552,4.769363882540022
2022,8,missing24,level_ge_7m,candidate120_plus2020,1456,1,312,311,1,186,0.5980707395498392,0.5961538461538461,0.6639008556610227,-0.367688622335013,2.7143682143873766,4.016142337131393
2022,9,full_schedule,all,control120,1455,1,1454,1449,5,1257,0.8674948240165632,0.8645116918844566,0.33516518560754716,-0.20406710235904524,2.4795242478702137,5.254545046447809
2022,9,full_schedule,all,candidate120_plus2020,1455,1,1454,1449,5,1267,0.8743961352657005,0.8713892709766162,0.2806864332466803,-0.06045707150617059,2.237004339865206,4.132870009052942
2022,9,full_schedule,level_ge_7m,control120,1455,1,312,311,1,170,0.5466237942122186,0.5448717948717948,0.8005388803105036,-0.45736918881267136,4.43910816016463,5.254545046447809
2022,9,full_schedule,level_ge_7m,candidate120_plus2020,1455,1,312,311,1,167,0.5369774919614148,0.5352564102564102,0.7723358704627973,-0.3435584520003637,3.0581698501138583,4.132870009052942
2022,9,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,9,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,9,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,9,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,9,missing24,all,control120,1455,1,1454,1449,5,1257,0.8674948240165632,0.8645116918844566,0.33516518560754716,-0.20406710235904524,2.4795242478702137,5.254545046447809
2022,9,missing24,all,candidate120_plus2020,1455,1,1454,1449,5,1267,0.8743961352657005,0.8713892709766162,0.2806864332466803,-0.06045707150617059,2.237004339865206,4.132870009052942
2022,9,missing24,level_ge_7m,control120,1455,1,312,311,1,170,0.5466237942122186,0.5448717948717948,0.8005388803105036,-0.45736918881267136,4.43910816016463,5.254545046447809
2022,9,missing24,level_ge_7m,candidate120_plus2020,1455,1,312,311,1,167,0.5369774919614148,0.5352564102564102,0.7723358704627973,-0.3435584520003637,3.0581698501138583,4.132870009052942
2022,10,full_schedule,all,control120,1454,1,1453,1448,5,1211,0.8363259668508287,0.8334480385409497,0.3880006937658626,-0.27489782237928256,2.799177738956474,5.808953649485105
2022,10,full_schedule,all,candidate120_plus2020,1454,1,1453,1448,5,1201,0.8294198895027625,0.8265657260839642,0.3662611093553871,-0.1989688249215439,2.245528235699593,4.84275269613387
2022,10,full_schedule,level_ge_7m,control120,1454,1,312,311,1,138,0.4437299035369775,0.4423076923076923,0.9395304802049467,-0.7289092666069523,4.8102702712527075,5.808953649485105
2022,10,full_schedule,level_ge_7m,candidate120_plus2020,1454,1,312,311,1,125,0.40192926045016075,0.40064102564102566,0.9229076937977476,-0.5401274902972026,3.3618598815496696,4.84275269613387
2022,10,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,10,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,10,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,10,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,10,missing24,all,control120,1454,1,1453,1448,5,1211,0.8363259668508287,0.8334480385409497,0.3880006937658626,-0.27489782237928256,2.799177738956474,5.808953649485105
2022,10,missing24,all,candidate120_plus2020,1454,1,1453,1448,5,1201,0.8294198895027625,0.8265657260839642,0.3662611093553871,-0.1989688249215439,2.245528235699593,4.84275269613387
2022,10,missing24,level_ge_7m,control120,1454,1,312,311,1,138,0.4437299035369775,0.4423076923076923,0.9395304802049467,-0.7289092666069523,4.8102702712527075,5.808953649485105
2022,10,missing24,level_ge_7m,candidate120_plus2020,1454,1,312,311,1,125,0.40192926045016075,0.40064102564102566,0.9229076937977476,-0.5401274902972026,3.3618598815496696,4.84275269613387
2022,11,full_schedule,all,control120,1453,1,1452,1447,5,1183,0.8175535590877678,0.8147382920110193,0.4524534052205866,-0.3540261988534518,2.991350675131332,6.101533435936715
2022,11,full_schedule,all,candidate120_plus2020,1453,1,1452,1447,5,1119,0.7733241188666206,0.7706611570247934,0.46154979098493454,-0.3346562943477128,2.5193656071362396,5.067030789417254
2022,11,full_schedule,level_ge_7m,control120,1453,1,312,311,1,146,0.4694533762057878,0.46794871794871795,0.9853116737393726,-0.8001313478588465,4.921585752806665,6.101533435936715
2022,11,full_schedule,level_ge_7m,candidate120_plus2020,1453,1,312,311,1,118,0.37942122186495175,0.3782051282051282,1.0343521590895826,-0.714364075331628,4.004956333563028,5.067030789417254
2022,11,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,11,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,11,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,11,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,11,missing24,all,control120,1453,1,1452,1447,5,1183,0.8175535590877678,0.8147382920110193,0.4524534052205866,-0.3540261988534518,2.991350675131332,6.101533435936715
2022,11,missing24,all,candidate120_plus2020,1453,1,1452,1447,5,1119,0.7733241188666206,0.7706611570247934,0.46154979098493454,-0.3346562943477128,2.5193656071362396,5.067030789417254
2022,11,missing24,level_ge_7m,control120,1453,1,312,311,1,146,0.4694533762057878,0.46794871794871795,0.9853116737393726,-0.8001313478588465,4.921585752806665,6.101533435936715
2022,11,missing24,level_ge_7m,candidate120_plus2020,1453,1,312,311,1,118,0.37942122186495175,0.3782051282051282,1.0343521590895826,-0.714364075331628,4.004956333563028,5.067030789417254
2022,12,full_schedule,all,control120,1452,1,1451,1446,5,1099,0.760027662517289,0.757408683666437,0.4859319764846615,-0.3763688130623213,3.107323456535766,5.816916608456574
2022,12,full_schedule,all,candidate120_plus2020,1452,1,1451,1446,5,1014,0.7012448132780082,0.698828394210889,0.4935030641849913,-0.3210978720065965,2.5726154563217936,4.877715042712763
2022,12,full_schedule,level_ge_7m,control120,1452,1,312,311,1,147,0.47266881028938906,0.47115384615384615,1.0271656385157095,-0.8276732235815286,4.770420827187254,5.816916608456574
2022,12,full_schedule,level_ge_7m,candidate120_plus2020,1452,1,312,311,1,120,0.3858520900321543,0.38461538461538464,1.0630000511527986,-0.625412033588469,4.105274204797798,4.877715042712763
2022,12,complete24,all,control120,0,0,0,0,0,0,,,,,,
2022,12,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,12,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2022,12,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2022,12,missing24,all,control120,1452,1,1451,1446,5,1099,0.760027662517289,0.757408683666437,0.4859319764846615,-0.3763688130623213,3.107323456535766,5.816916608456574
2022,12,missing24,all,candidate120_plus2020,1452,1,1451,1446,5,1014,0.7012448132780082,0.698828394210889,0.4935030641849913,-0.3210978720065965,2.5726154563217936,4.877715042712763
2022,12,missing24,level_ge_7m,control120,1452,1,312,311,1,147,0.47266881028938906,0.47115384615384615,1.0271656385157095,-0.8276732235815286,4.770420827187254,5.816916608456574
2022,12,missing24,level_ge_7m,candidate120_plus2020,1452,1,312,311,1,120,0.3858520900321543,0.38461538461538464,1.0630000511527986,-0.625412033588469,4.105274204797798,4.877715042712763
pooled,1,full_schedule,all,control120,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,full_schedule,all,candidate120_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175789311285146,-0.023382507587466655,0.1563484321958866,0.9829393638563504
pooled,1,full_schedule,level_ge_7m,control120,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,full_schedule,level_ge_7m,candidate120_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,1,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,1,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,missing24,all,control120,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,missing24,all,candidate120_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175789311285146,-0.023382507587466655,0.1563484321958866,0.9829393638563504
pooled,1,missing24,level_ge_7m,control120,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,missing24,level_ge_7m,candidate120_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,2,full_schedule,all,control120,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691648612994494,-0.007622800589142658,0.40099912382676506,1.8686908227421828
pooled,2,full_schedule,all,candidate120_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.08231105396160818,-0.049981471204036815,0.42242780124933305,1.713055091769598
pooled,2,full_schedule,level_ge_7m,control120,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,full_schedule,level_ge_7m,candidate120_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15828565188563654,-0.07386362682677114,0.719733222718979,1.713055091769598
pooled,2,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,2,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,missing24,all,control120,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691648612994494,-0.007622800589142658,0.40099912382676506,1.8686908227421828
pooled,2,missing24,all,candidate120_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.08231105396160818,-0.049981471204036815,0.42242780124933305,1.713055091769598
pooled,2,missing24,level_ge_7m,control120,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,missing24,level_ge_7m,candidate120_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15828565188563654,-0.07386362682677114,0.719733222718979,1.713055091769598
pooled,3,full_schedule,all,control120,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,full_schedule,all,candidate120_plus2020,2202,1,2201,2196,5,2143,0.9758652094717668,0.9736483416628805,0.10110706647627066,-0.011765245617546067,0.554791122610751,1.9927776152259398
pooled,3,full_schedule,level_ge_7m,control120,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,full_schedule,level_ge_7m,candidate120_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.22021169388785167,0.023606947713047242,1.0846043488870893,1.9927776152259398
pooled,3,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,3,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,missing24,all,control120,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,missing24,all,candidate120_plus2020,2202,1,2201,2196,5,2143,0.9758652094717668,0.9736483416628805,0.10110706647627066,-0.011765245617546067,0.554791122610751,1.9927776152259398
pooled,3,missing24,level_ge_7m,control120,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,missing24,level_ge_7m,candidate120_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.22021169388785167,0.023606947713047242,1.0846043488870893,1.9927776152259398
pooled,4,full_schedule,all,control120,2200,1,2199,2194,5,2083,0.9494074749316317,0.9472487494315598,0.17361303899035163,0.012507343652091454,0.8612461877655423,3.326192234671896
pooled,4,full_schedule,all,candidate120_plus2020,2200,1,2199,2194,5,2093,0.9539653600729262,0.9517962710322874,0.13531859071261843,-0.06316272019228128,0.7718275693378556,1.8879659130243205
pooled,4,full_schedule,level_ge_7m,control120,2200,1,323,322,1,267,0.8291925465838509,0.826625386996904,0.38092762384535456,-0.1846181227428805,2.5362602489044477,3.326192234671896
pooled,4,full_schedule,level_ge_7m,candidate120_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2646718616477944,-0.07997588164198402,1.2926856923398347,1.8879659130243205
pooled,4,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,4,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,missing24,all,control120,2200,1,2199,2194,5,2083,0.9494074749316317,0.9472487494315598,0.17361303899035163,0.012507343652091454,0.8612461877655423,3.326192234671896
pooled,4,missing24,all,candidate120_plus2020,2200,1,2199,2194,5,2093,0.9539653600729262,0.9517962710322874,0.13531859071261843,-0.06316272019228128,0.7718275693378556,1.8879659130243205
pooled,4,missing24,level_ge_7m,control120,2200,1,323,322,1,267,0.8291925465838509,0.826625386996904,0.38092762384535456,-0.1846181227428805,2.5362602489044477,3.326192234671896
pooled,4,missing24,level_ge_7m,candidate120_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2646718616477944,-0.07997588164198402,1.2926856923398347,1.8879659130243205
pooled,5,full_schedule,all,control120,2198,1,2197,2192,5,2027,0.9247262773722628,0.9226217569412836,0.19889990629478443,-0.02058810374159512,1.2969515965300826,3.961728095483049
pooled,5,full_schedule,all,candidate120_plus2020,2198,1,2197,2192,5,2049,0.9347627737226277,0.9326354119253527,0.14739125039748457,-0.003716015688404312,0.8850827051263342,1.8810856778817495
pooled,5,full_schedule,level_ge_7m,control120,2198,1,323,322,1,235,0.7298136645962733,0.7275541795665634,0.5138318044011544,-0.29525520134080174,2.8197576229584094,3.961728095483049
pooled,5,full_schedule,level_ge_7m,candidate120_plus2020,2198,1,323,322,1,250,0.7763975155279503,0.7739938080495357,0.36333075680285204,-0.06878564888996537,1.6602653658655298,1.8810856778817495
pooled,5,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,5,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,missing24,all,control120,2198,1,2197,2192,5,2027,0.9247262773722628,0.9226217569412836,0.19889990629478443,-0.02058810374159512,1.2969515965300826,3.961728095483049
pooled,5,missing24,all,candidate120_plus2020,2198,1,2197,2192,5,2049,0.9347627737226277,0.9326354119253527,0.14739125039748457,-0.003716015688404312,0.8850827051263342,1.8810856778817495
pooled,5,missing24,level_ge_7m,control120,2198,1,323,322,1,235,0.7298136645962733,0.7275541795665634,0.5138318044011544,-0.29525520134080174,2.8197576229584094,3.961728095483049
pooled,5,missing24,level_ge_7m,candidate120_plus2020,2198,1,323,322,1,250,0.7763975155279503,0.7739938080495357,0.36333075680285204,-0.06878564888996537,1.6602653658655298,1.8810856778817495
pooled,6,full_schedule,all,control120,2196,1,2195,2190,5,1965,0.8972602739726028,0.8952164009111617,0.25070742066869883,0.006272593490578885,1.4525550398872784,3.7423398159057095
pooled,6,full_schedule,all,candidate120_plus2020,2196,1,2195,2190,5,2014,0.919634703196347,0.9175398633257403,0.19111858198351442,0.04604960633631193,1.0884751899997949,2.972565889347573
pooled,6,full_schedule,level_ge_7m,control120,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6305515890896575,-0.31047579268116665,3.086009085798635,3.7423398159057095
pooled,6,full_schedule,level_ge_7m,candidate120_plus2020,2196,1,323,322,1,227,0.7049689440993789,0.7027863777089783,0.4632935302314684,-0.08252534338238575,2.096170524646501,2.972565889347573
pooled,6,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,6,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,missing24,all,control120,2196,1,2195,2190,5,1965,0.8972602739726028,0.8952164009111617,0.25070742066869883,0.006272593490578885,1.4525550398872784,3.7423398159057095
pooled,6,missing24,all,candidate120_plus2020,2196,1,2195,2190,5,2014,0.919634703196347,0.9175398633257403,0.19111858198351442,0.04604960633631193,1.0884751899997949,2.972565889347573
pooled,6,missing24,level_ge_7m,control120,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6305515890896575,-0.31047579268116665,3.086009085798635,3.7423398159057095
pooled,6,missing24,level_ge_7m,candidate120_plus2020,2196,1,323,322,1,227,0.7049689440993789,0.7027863777089783,0.4632935302314684,-0.08252534338238575,2.096170524646501,2.972565889347573
pooled,7,full_schedule,all,control120,2194,1,2193,2188,5,1433,0.6549360146252285,0.6534427724578203,0.3834605917165292,0.1160198486236449,1.7666652598735657,4.569209618198557
pooled,7,full_schedule,all,candidate120_plus2020,2194,1,2193,2188,5,1926,0.8802559414990859,0.8782489740082079,0.24626658471943583,0.02949364358985978,1.4661119138590546,3.3006971429938847
pooled,7,full_schedule,level_ge_7m,control120,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7082437742963906,-0.3120186118994435,3.774476898031513,4.569209618198557
pooled,7,full_schedule,level_ge_7m,candidate120_plus2020,2194,1,323,322,1,201,0.6242236024844721,0.6222910216718266,0.5844446599102671,-0.2539953691878982,2.3680590004551663,3.3006971429938847
pooled,7,complete24,all,control120,0,0,0,0,0,0,,,,,,
pooled,7,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,missing24,all,control120,2194,1,2193,2188,5,1433,0.6549360146252285,0.6534427724578203,0.3834605917165292,0.1160198486236449,1.7666652598735657,4.569209618198557
pooled,7,missing24,all,candidate120_plus2020,2194,1,2193,2188,5,1926,0.8802559414990859,0.8782489740082079,0.24626658471943583,0.02949364358985978,1.4661119138590546,3.3006971429938847
pooled,7,missing24,level_ge_7m,control120,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7082437742963906,-0.3120186118994435,3.774476898031513,4.569209618198557
pooled,7,missing24,level_ge_7m,candidate120_plus2020,2194,1,323,322,1,201,0.6242236024844721,0.6222910216718266,0.5844446599102671,-0.2539953691878982,2.3680590004551663,3.3006971429938847
pooled,8,full_schedule,all,control120,2192,1,2191,2186,5,1318,0.6029277218664227,0.6015518028297581,0.4791548196563327,0.21655329227370013,1.7080727501830653,4.769363882540022
pooled,8,full_schedule,all,candidate120_plus2020,2192,1,2191,2186,5,1866,0.8536139066788655,0.851665905979005,0.28441599814852636,0.033385987365800264,1.592433061370437,4.016142337131393
pooled,8,full_schedule,level_ge_7m,control120,2192,1,323,322,1,176,0.546583850931677,0.544891640866873,0.7427031199290579,-0.26146298295003245,3.918704347573281,4.769363882540022
