month,id,variable,from_time_original,to_time_original,from_value,to_value,difference,source_file,from_line,to_line
3,JIUHQJ,val_vazaotransferida,2023-03-01 01:00:00,2023-03-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40581,40582
3,JIUHQJ,val_vazaotransferida,2023-03-01 02:00:00,2023-03-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40582,40583
3,JIUHQJ,val_vazaotransferida,2023-03-01 03:00:00,2023-03-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40583,40584
3,JIUHQJ,val_vazaotransferida,2023-03-01 04:00:00,2023-03-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40584,40585
3,JIUHQJ,val_vazaotransferida,2023-03-01 05:00:00,2023-03-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40585,40586
3,JIUHQJ,val_vazaovertidanaoturbinavel,2023-03-08 12:00:00,2023-03-08 13:00:00,0.0,5.0,5.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40760,40761
3,JIUHQJ,val_vazaovertidanaoturbinavel,2023-03-08 15:00:00,2023-03-08 16:00:00,5.0,7.0,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40763,40764
3,JIUHQJ,val_vazaovertidanaoturbinavel,2023-03-08 16:00:00,2023-03-08 17:00:00,7.0,6.0,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40764,40765
3,JIUHQJ,val_vazaovertidanaoturbinavel,2023-03-08 17:00:00,2023-03-08 18:00:00,6.0,5.0,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40765,40766
3,JIUHQJ,val_vazaovertidanaoturbinavel,2023-03-09 17:00:00,2023-03-09 18:00:00,5.0,4.0,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40789,40790
4,JIUHCA,val_nivelmontante,2023-04-17 11:00:00,2023-04-17 12:00:00,239.26,239.38,0.12000000000000455,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41136,41137
4,JIUHCA,val_nivelmontante,2023-04-17 12:00:00,2023-04-17 13:00:00,239.38,239.48,0.09999999999999432,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41137,41138
4,JIUHCA,val_nivelmontante,2023-04-17 13:00:00,2023-04-17 14:00:00,239.48,239.53,0.05000000000001137,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41138,41139
4,JIUHCA,val_nivelmontante,2023-04-28 16:00:00,2023-04-28 17:00:00,239.4,239.35,-0.05000000000001137,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41405,41406
4,JIUHCA,val_nivelmontante,2023-04-28 21:00:00,2023-04-28 22:00:00,239.18,239.13,-0.05000000000001137,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41410,41411
4,JIUHCA,val_niveljusante,2023-04-27 21:00:00,2023-04-27 22:00:00,147.98,146.91,-1.0699999999999932,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41386,41387
4,JIUHCA,val_niveljusante,2023-04-06 01:00:00,2023-04-06 02:00:00,146.87,147.87,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40864,40865
4,JIUHCA,val_niveljusante,2023-04-06 02:00:00,2023-04-06 03:00:00,147.87,146.87,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40865,40866
4,JIUHCA,val_niveljusante,2023-04-06 03:00:00,2023-04-06 04:00:00,146.87,147.87,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40866,40867
4,JIUHCA,val_niveljusante,2023-04-06 04:00:00,2023-04-06 05:00:00,147.87,146.87,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40867,40868
4,JIUHCA,val_volumeutil,2023-04-17 11:00:00,2023-04-17 12:00:00,26.0,38.0,12.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41136,41137
4,JIUHCA,val_volumeutil,2023-04-17 12:00:00,2023-04-17 13:00:00,38.0,48.0,10.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41137,41138
4,JIUHCA,val_volumeutil,2023-04-17 13:00:00,2023-04-17 14:00:00,48.0,53.0,5.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41138,41139
4,JIUHCA,val_volumeutil,2023-04-18 17:00:00,2023-04-18 18:00:00,14.0,9.0,-5.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41166,41167
4,JIUHCA,val_volumeutil,2023-04-28 15:00:00,2023-04-28 16:00:00,45.0,40.0,-5.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41404,41405
4,JIUHCA,val_vazaoafluente,2023-04-17 11:00:00,2023-04-17 12:00:00,77.0,215.0,138.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41136,41137
4,JIUHCA,val_vazaoafluente,2023-04-18 23:59:00,2023-04-19 01:00:00,114.0,60.0,-54.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41173,41174
4,JIUHCA,val_vazaoafluente,2023-04-26 01:00:00,2023-04-26 02:00:00,2.0,48.0,46.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41342,41343
4,JIUHCA,val_vazaoafluente,2023-04-03 04:00:00,2023-04-03 05:00:00,78.0,33.0,-45.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40795,40796
4,JIUHCA,val_vazaoafluente,2023-04-12 09:00:00,2023-04-12 10:00:00,63.0,18.0,-45.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41014,41015
4,JIUHCA,val_vazaodefluente,2023-04-17 13:00:00,2023-04-17 14:00:00,71.0,149.0,78.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41138,41139
4,JIUHCA,val_vazaodefluente,2023-04-01 03:00:00,2023-04-01 04:00:00,80.0,23.0,-57.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40746,40747
4,JIUHCA,val_vazaodefluente,2023-04-18 23:59:00,2023-04-19 01:00:00,114.0,60.0,-54.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41173,41174
4,JIUHCA,val_vazaodefluente,2023-04-02 07:00:00,2023-04-02 08:00:00,18.0,69.0,51.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40774,40775
4,JIUHCA,val_vazaodefluente,2023-04-02 10:00:00,2023-04-02 11:00:00,69.0,18.0,-51.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40777,40778
4,JIUHCA,val_vazaoturbinada,2023-04-17 13:00:00,2023-04-17 14:00:00,53.0,131.0,78.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41138,41139
4,JIUHCA,val_vazaoturbinada,2023-04-01 03:00:00,2023-04-01 04:00:00,62.0,5.0,-57.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40746,40747
4,JIUHCA,val_vazaoturbinada,2023-04-18 23:59:00,2023-04-19 01:00:00,96.0,42.0,-54.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41173,41174
4,JIUHCA,val_vazaoturbinada,2023-04-07 23:59:00,2023-04-08 01:00:00,50.0,0.0,-50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40910,40911
4,JIUHCA,val_vazaoturbinada,2023-04-27 10:00:00,2023-04-27 11:00:00,0.0,50.0,50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41375,41376
4,JIUHCA,val_vazaovertida,2023-04-02 07:00:00,2023-04-02 08:00:00,0.0,50.0,50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40774,40775
4,JIUHCA,val_vazaovertida,2023-04-02 10:00:00,2023-04-02 11:00:00,50.0,0.0,-50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40777,40778
4,JIUHCA,val_vazaovertida,2023-04-01 12:00:00,2023-04-01 13:00:00,0.0,29.0,29.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40755,40756
4,JIUHCA,val_vazaovertida,2023-04-22 13:00:00,2023-04-22 14:00:00,0.0,24.0,24.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41258,41259
4,JIUHCA,val_vazaovertida,2023-04-22 16:00:00,2023-04-22 17:00:00,24.0,0.0,-24.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41261,41262
4,JIUHCA,val_vazaooutrasestruturas,2023-04-22 11:00:00,2023-04-22 12:00:00,18.0,42.0,24.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41256,41257
4,JIUHCA,val_vazaooutrasestruturas,2023-04-22 12:00:00,2023-04-22 13:00:00,42.0,18.0,-24.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41257,41258
4,JIUHCA,val_vazaooutrasestruturas,2023-04-23 09:00:00,2023-04-23 10:00:00,18.0,37.0,19.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41278,41279
4,JIUHCA,val_vazaooutrasestruturas,2023-04-23 10:00:00,2023-04-23 11:00:00,37.0,18.0,-19.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41279,41280
4,JIUHCA,val_vazaooutrasestruturas,2023-04-03 05:00:00,2023-04-03 06:00:00,18.0,19.0,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40796,40797
4,JIUHCA,val_vazaotransferida,2023-04-01 01:00:00,2023-04-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40744,40745
4,JIUHCA,val_vazaotransferida,2023-04-01 02:00:00,2023-04-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40745,40746
4,JIUHCA,val_vazaotransferida,2023-04-01 03:00:00,2023-04-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40746,40747
4,JIUHCA,val_vazaotransferida,2023-04-01 04:00:00,2023-04-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40747,40748
4,JIUHCA,val_vazaotransferida,2023-04-01 05:00:00,2023-04-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40748,40749
4,JIUHCA,val_vazaovertidanaoturbinavel,2023-04-02 07:00:00,2023-04-02 08:00:00,0.0,50.0,50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40774,40775
4,JIUHCA,val_vazaovertidanaoturbinavel,2023-04-02 10:00:00,2023-04-02 11:00:00,50.0,0.0,-50.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40777,40778
4,JIUHCA,val_vazaovertidanaoturbinavel,2023-04-01 12:00:00,2023-04-01 13:00:00,0.0,29.0,29.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40755,40756
4,JIUHCA,val_vazaovertidanaoturbinavel,2023-04-22 13:00:00,2023-04-22 14:00:00,0.0,23.0,23.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41258,41259
4,JIUHCA,val_vazaovertidanaoturbinavel,2023-04-22 16:00:00,2023-04-22 17:00:00,23.0,0.0,-23.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,41261,41262
4,JIUHMC,val_nivelmontante,2023-04-17 23:00:00,2023-04-17 23:59:00,147.4,147.02,-0.37999999999999545,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44747,44748
4,JIUHMC,val_nivelmontante,2023-04-05 23:59:00,2023-04-06 01:00:00,147.3,147.0,-0.30000000000001137,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44461,44462
4,JIUHMC,val_nivelmontante,2023-04-17 22:00:00,2023-04-17 23:00:00,147.1,147.4,0.30000000000001137,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44746,44747
4,JIUHMC,val_nivelmontante,2023-04-23 18:00:00,2023-04-23 19:00:00,147.62,147.36,-0.2599999999999909,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44886,44887
4,JIUHMC,val_nivelmontante,2023-04-22 22:00:00,2023-04-22 23:00:00,147.35,147.11,-0.23999999999998067,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44866,44867
4,JIUHMC,val_niveljusante,2023-04-14 23:59:00,2023-04-15 01:00:00,105.4,104.05,-1.3500000000000085,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44676,44677
4,JIUHMC,val_niveljusante,2023-04-13 15:00:00,2023-04-13 16:00:00,104.14,105.21,1.0699999999999932,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44643,44644
4,JIUHMC,val_niveljusante,2023-04-07 13:00:00,2023-04-07 14:00:00,104.62,105.62,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44498,44499
4,JIUHMC,val_niveljusante,2023-04-24 07:00:00,2023-04-24 08:00:00,104.59,105.59,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44899,44900
4,JIUHMC,val_niveljusante,2023-04-24 08:00:00,2023-04-24 09:00:00,105.59,104.59,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44900,44901
4,JIUHMC,val_volumeutil,2023-04-17 23:00:00,2023-04-17 23:59:00,38.61,1.89,-36.72,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44747,44748
4,JIUHMC,val_volumeutil,2023-04-17 22:00:00,2023-04-17 23:00:00,9.48,38.61,29.13,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44746,44747
4,JIUHMC,val_volumeutil,2023-04-05 23:59:00,2023-04-06 01:00:00,28.78,0.0,-28.78,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44461,44462
4,JIUHMC,val_volumeutil,2023-04-23 18:00:00,2023-04-23 19:00:00,60.64,34.67,-25.97,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44886,44887
4,JIUHMC,val_volumeutil,2023-04-23 17:00:00,2023-04-23 18:00:00,84.27,60.64,-23.629999999999995,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44885,44886
4,JIUHMC,val_vazaoafluente,2023-04-17 23:00:00,2023-04-17 23:59:00,470.0,143.0,-327.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44747,44748
4,JIUHMC,val_vazaoafluente,2023-04-17 22:00:00,2023-04-17 23:00:00,313.0,470.0,157.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44746,44747
4,JIUHMC,val_vazaoafluente,2023-04-17 23:59:00,2023-04-18 01:00:00,143.0,259.0,116.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44748,44749
4,JIUHMC,val_vazaoafluente,2023-04-22 23:59:00,2023-04-23 01:00:00,142.0,43.0,-99.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44868,44869
4,JIUHMC,val_vazaoafluente,2023-04-07 23:59:00,2023-04-08 01:00:00,96.0,3.0,-93.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44508,44509
4,JIUHMC,val_vazaodefluente,2023-04-06 01:00:00,2023-04-06 02:00:00,184.0,20.0,-164.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44462,44463
4,JIUHMC,val_vazaodefluente,2023-04-22 23:59:00,2023-04-23 01:00:00,187.0,43.0,-144.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44868,44869
4,JIUHMC,val_vazaodefluente,2023-04-23 16:00:00,2023-04-23 17:00:00,19.0,158.0,139.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44884,44885
4,JIUHMC,val_vazaodefluente,2023-04-22 01:00:00,2023-04-22 02:00:00,190.0,58.0,-132.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44845,44846
4,JIUHMC,val_vazaodefluente,2023-04-01 23:59:00,2023-04-02 01:00:00,162.0,37.0,-125.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44365,44366
4,JIUHMC,val_vazaoturbinada,2023-04-06 01:00:00,2023-04-06 02:00:00,165.0,0.0,-165.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44462,44463
4,JIUHMC,val_vazaoturbinada,2023-04-22 23:59:00,2023-04-23 01:00:00,169.0,25.0,-144.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44868,44869
4,JIUHMC,val_vazaoturbinada,2023-04-23 16:00:00,2023-04-23 17:00:00,0.0,139.0,139.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44884,44885
4,JIUHMC,val_vazaoturbinada,2023-04-22 01:00:00,2023-04-22 02:00:00,171.0,39.0,-132.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44845,44846
4,JIUHMC,val_vazaoturbinada,2023-04-01 23:59:00,2023-04-02 01:00:00,142.0,17.0,-125.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44365,44366
4,JIUHMC,val_vazaovertida,2023-04-21 19:00:00,2023-04-21 20:00:00,22.0,13.0,-9.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44839,44840
4,JIUHMC,val_vazaovertida,2023-04-21 17:00:00,2023-04-21 18:00:00,19.0,27.0,8.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44837,44838
4,JIUHMC,val_vazaovertida,2023-04-10 11:00:00,2023-04-10 12:00:00,20.0,13.0,-7.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44567,44568
4,JIUHMC,val_vazaovertida,2023-04-21 16:00:00,2023-04-21 17:00:00,13.0,19.0,6.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44836,44837
4,JIUHMC,val_vazaovertida,2023-04-21 18:00:00,2023-04-21 19:00:00,27.0,22.0,-5.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44838,44839
4,JIUHMC,val_vazaooutrasestruturas,2023-04-10 11:00:00,2023-04-10 12:00:00,0.0,6.0,6.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44567,44568
4,JIUHMC,val_vazaooutrasestruturas,2023-04-01 01:00:00,2023-04-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44342,44343
4,JIUHMC,val_vazaooutrasestruturas,2023-04-01 02:00:00,2023-04-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44343,44344
4,JIUHMC,val_vazaooutrasestruturas,2023-04-01 03:00:00,2023-04-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44344,44345
4,JIUHMC,val_vazaooutrasestruturas,2023-04-01 04:00:00,2023-04-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44345,44346
4,JIUHMC,val_vazaotransferida,2023-04-01 01:00:00,2023-04-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44342,44343
4,JIUHMC,val_vazaotransferida,2023-04-01 02:00:00,2023-04-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44343,44344
4,JIUHMC,val_vazaotransferida,2023-04-01 03:00:00,2023-04-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44344,44345
4,JIUHMC,val_vazaotransferida,2023-04-01 04:00:00,2023-04-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44345,44346
4,JIUHMC,val_vazaotransferida,2023-04-01 05:00:00,2023-04-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44346,44347
4,JIUHMC,val_vazaovertidanaoturbinavel,2023-04-21 19:00:00,2023-04-21 20:00:00,21.0,13.0,-8.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44839,44840
4,JIUHMC,val_vazaovertidanaoturbinavel,2023-04-21 17:00:00,2023-04-21 18:00:00,19.0,26.0,7.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44837,44838
4,JIUHMC,val_vazaovertidanaoturbinavel,2023-04-10 11:00:00,2023-04-10 12:00:00,19.0,13.0,-6.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44567,44568
4,JIUHMC,val_vazaovertidanaoturbinavel,2023-04-21 16:00:00,2023-04-21 17:00:00,13.0,19.0,6.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44836,44837
4,JIUHMC,val_vazaovertidanaoturbinavel,2023-04-21 18:00:00,2023-04-21 19:00:00,26.0,21.0,-5.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,44838,44839
4,JIUHQJ,val_nivelmontante,2023-04-11 16:00:00,2023-04-11 17:00:00,103.26,103.14,-0.12000000000000455,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39559,39560
4,JIUHQJ,val_nivelmontante,2023-04-17 13:00:00,2023-04-17 14:00:00,103.43,103.31,-0.12000000000000455,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39700,39701
4,JIUHQJ,val_nivelmontante,2023-04-01 22:00:00,2023-04-01 23:00:00,103.37,103.47,0.09999999999999432,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39326,39327
4,JIUHQJ,val_nivelmontante,2023-04-02 15:00:00,2023-04-02 16:00:00,103.47,103.37,-0.09999999999999432,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39343,39344
4,JIUHQJ,val_nivelmontante,2023-04-16 23:00:00,2023-04-16 23:59:00,103.25,103.35,0.09999999999999432,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39686,39687
4,JIUHQJ,val_niveljusante,2023-04-02 16:00:00,2023-04-02 17:00:00,69.02,70.35,1.3299999999999983,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39344,39345
4,JIUHQJ,val_niveljusante,2023-04-17 13:00:00,2023-04-17 14:00:00,70.13,71.23,1.1000000000000085,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39700,39701
4,JIUHQJ,val_niveljusante,2023-04-10 06:00:00,2023-04-10 07:00:00,69.98,68.96,-1.0200000000000102,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39525,39526
4,JIUHQJ,val_niveljusante,2023-04-10 05:00:00,2023-04-10 06:00:00,68.99,69.98,0.9900000000000091,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39524,39525
4,JIUHQJ,val_niveljusante,2023-04-11 10:00:00,2023-04-11 11:00:00,68.0,68.99,0.9899999999999949,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39553,39554
4,JIUHQJ,val_volumeutil,2023-04-11 16:00:00,2023-04-11 17:00:00,26.0,14.0,-12.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39559,39560
4,JIUHQJ,val_volumeutil,2023-04-17 13:00:00,2023-04-17 14:00:00,43.0,31.0,-12.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39700,39701
4,JIUHQJ,val_volumeutil,2023-04-01 22:00:00,2023-04-01 23:00:00,37.0,47.0,10.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39326,39327
4,JIUHQJ,val_volumeutil,2023-04-02 15:00:00,2023-04-02 16:00:00,47.0,37.0,-10.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39343,39344
4,JIUHQJ,val_volumeutil,2023-04-16 23:00:00,2023-04-16 23:59:00,25.0,35.0,10.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39686,39687
4,JIUHQJ,val_vazaoafluente,2023-04-17 23:59:00,2023-04-18 01:00:00,428.0,215.0,-213.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39711,39712
4,JIUHQJ,val_vazaoafluente,2023-04-20 01:00:00,2023-04-20 02:00:00,212.0,12.0,-200.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39760,39761
4,JIUHQJ,val_vazaoafluente,2023-04-07 01:00:00,2023-04-07 02:00:00,224.0,28.0,-196.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39449,39450
4,JIUHQJ,val_vazaoafluente,2023-04-29 02:00:00,2023-04-29 03:00:00,173.0,12.0,-161.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39977,39978
4,JIUHQJ,val_vazaoafluente,2023-04-06 23:59:00,2023-04-07 01:00:00,69.0,224.0,155.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39448,39449
4,JIUHQJ,val_vazaodefluente,2023-04-11 14:00:00,2023-04-11 15:00:00,28.0,195.0,167.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39557,39558
4,JIUHQJ,val_vazaodefluente,2023-04-06 01:00:00,2023-04-06 02:00:00,190.0,28.0,-162.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39425,39426
4,JIUHQJ,val_vazaodefluente,2023-04-17 13:00:00,2023-04-17 14:00:00,195.0,319.0,124.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39700,39701
4,JIUHQJ,val_vazaodefluente,2023-04-18 23:59:00,2023-04-19 01:00:00,232.0,108.0,-124.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39735,39736
4,JIUHQJ,val_vazaodefluente,2023-04-23 23:59:00,2023-04-24 01:00:00,178.0,55.0,-123.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39855,39856
4,JIUHQJ,val_vazaoturbinada,2023-04-11 14:00:00,2023-04-11 15:00:00,0.0,167.0,167.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39557,39558
4,JIUHQJ,val_vazaoturbinada,2023-04-06 01:00:00,2023-04-06 02:00:00,162.0,0.0,-162.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39425,39426
4,JIUHQJ,val_vazaoturbinada,2023-04-17 13:00:00,2023-04-17 14:00:00,166.0,291.0,125.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39700,39701
4,JIUHQJ,val_vazaoturbinada,2023-04-18 23:59:00,2023-04-19 01:00:00,204.0,79.0,-125.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39735,39736
4,JIUHQJ,val_vazaoturbinada,2023-04-23 23:59:00,2023-04-24 01:00:00,150.0,27.0,-123.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39855,39856
4,JIUHQJ,val_vazaovertida,2023-04-01 01:00:00,2023-04-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39305,39306
4,JIUHQJ,val_vazaovertida,2023-04-01 02:00:00,2023-04-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39306,39307
4,JIUHQJ,val_vazaovertida,2023-04-01 03:00:00,2023-04-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39307,39308
4,JIUHQJ,val_vazaovertida,2023-04-01 04:00:00,2023-04-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39308,39309
4,JIUHQJ,val_vazaovertida,2023-04-01 05:00:00,2023-04-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,39309,39310
4,JIUHQJ,val_vazaooutrasestruturas,2023-04-30 21:00:00,2023-04-30 22:00:00,28.0,51.0,23.0,raw/DADOS_HIDROLOGICOS_HO_2023_04.csv,40020,40021
