month,id,name,code,rows
3,SASGCM,SALTO GRANDE CM,134.0,744
3,DCSACM,SANTONIO CM,193.0,744
3,GRAGVL,A. VERMELHA,18.0,744
3,PDCACO,CACONDE,14.0,744
3,GRCAMA,CAMARGOS,1.0,744
3,PDECUN,E. DA CUNHA,15.0,744
3,GRFUNI,FUNIL-MG,4.0,744
3,GRFURN,FURNAS,6.0,744
3,GRIGAR,IGARAPAVA,10.0,744
3,GRITUT,ITUTINGA,2.0,744
3,GRJAGU,JAGUARA,9.0,744
3,GRLCBA,L. C. BARRETO,8.0,744
3,PDLIMO,LIMOEIRO,16.0,744
3,GRMMOR,M. MORAES,7.0,744
3,GRMARI,MARIMBONDO,17.0,744
3,GRPCOL,P. COLOMBIA,12.0,744
3,GRVGRA,VOLTA GRANDE,11.0,744
3,IGUHBI,BAIXO IGUACU,83.0,744
3,IGFND,FUNDÃO,72.0,744
3,IGGBMU,G. B. MUNHOZ,74.0,744
3,JDJORD,JORDÃO,73.0,744
3,IGSCAX,SALTO CAXIAS,82.0,744
3,IGSOSO,SALTO OSORIO,78.0,744
3,IGSSAN,SALTO SANTIAGO,77.0,744
3,IGSCL,SANTA CLARA-PR,71.0,744
3,IGSEGR,SEGREDO,76.0,744
3,ITRSL,ROSAL,217.0,744
3,IAUHSP,SALTO PILAO,215.0,744
3,JIUHQJ,14 DE JULHO,99.0,744
3,OSCNST,CANASTRA,,743
3,JIUHCA,CASTRO ALVES,97.0,744
3,JIUDFR,D. FRANCISCA,114.0,744
3,JIERNE,ERNESTINA,110.0,744
3,JIITAU,ITAUBA,113.0,744
3,JIJACU,JACUI,112.0,744
3,JIUHMC,MONTE CLARO,98.0,744
3,JIPREA,PASSO REAL,111.0,744
3,JEIRAP,IRAPE,148.0,744
3,JEUITP,ITAPEBI,154.0,736
3,MUSCLA,STA.CLARA-MG,283.0,744
3,PGUCV,PEDRA DO CAVALO,189.0,2
3,PYUIQ,ITIQUIRA I,304.0,723
3,PYUIQ2,ITIQUIRA II,305.0,723
3,PYUJAU,JAURU,195.0,744
3,PYUSMS,MANSO,278.0,744
3,PYPP,PONTE DE PEDRA,281.0,744
3,PBANTA,ANTA,128.0,744
3,PBBBRA,BARRA BRAUNA,185.0,744
3,RLFONT,FONTES,132.0,311
3,PBFUNI,FUNIL,123.0,744
3,PBILHP,ILHA POMBOS,130.0,311
3,PBJAGU,JAGUARI,120.0,744
3,RLLAJE,LAJES,124.0,311
3,RLNPEC,NILO PEÇANHA,131.0,311
3,PBPARA,PARAIBUNA,121.0,744
3,RLPPAS,PEREIRA PASSOS,133.0,229
3,PBPCDA,PICADA,126.0,604
3,PBSTAB,SANTA BRANCA,122.0,252
3,PBSTAC,SANTA CECILIA,125.0,311
3,RPSANT,SANTANA,181.0,311
3,PBUSSI,SIMPLICIO,129.0,744
3,PUSOBR,SOBRAGI,127.0,598
3,RPTOCO,TOCOS,180.0,298
3,PBVIG,VIGARIO,182.0,311
3,PNISOL,I. SOLTEIRA,34.0,744
3,PNITAI,ITAIPU,66.0,744
3,PNJUPI,JUPIA,45.0,744
3,PNPPRI,PORTO PRIMAVERA,46.0,744
3,PNUHSD,SAO DOMINGOS,153.0,744
3,PNUHBC,B.COQUEIROS,312.0,743
3,PNUSBL,BATALHA,20.0,744
3,PRCDOU,C. DOURADA,32.0,744
3,PNCPB1,C.BRANCO-1,27.0,744
3,PNCPB2,C.BRANCO-2,28.0,744
3,PNCACU,CACU,311.0,743
3,COCORU,CORUMBA,30.0,744
3,PNUCB3,CORUMBA-3,203.0,736
3,PNUCB4,CORUMBA-4,29.0,738
3,PREMBO,EMBORCAÇÃO,24.0,744
3,PNUHES,ESPORA,290.0,744
3,PNUFRC,FOZ DO RIO CLARO,315.0,744
3,PRITUM,ITUMBIARA,31.0,744
3,ARMIRA,MIRANDA,26.0,744
3,PRNPON,NOVA PONTE,25.0,744
3,PNUHSF,S.DO FACÃO,21.0,743
3,PNSV,S.R.VERDINHO,241.0,726
3,PNST,SALTO,262.0,744
3,PRSSIM,SÃO SIMÃO,33.0,698
3,PPCNO1,CANOAS I,52.0,744
3,PPCNO2,CANOAS II,51.0,744
3,PPCAPI,CAPIVARA,61.0,744
3,PPCHAV,CHAVANTES,49.0,744
3,PPUHMU,GOV JAYME CANET JR,57.0,744
3,PPJURU,JURUMIRIM,47.0,744
3,PPORI,OURINHOS,249.0,723
3,PPPJU,PIRAJU,48.0,723
3,PPROSA,ROSANA,63.0,744
3,PPSGCS,SALTO GRANDE CS,50.0,744
3,PPTAQU,TAQUARUÇU,62.0,744
3,PIBESP,BOA ESPERANÇA,190.0,744
3,ODRBON,RIO BONITO,,744
3,ODUSUI,SUIÇA,,744
3,SFMOXO,APOLONIO SALES,173.0,744
3,SFLGON,LUIZ GONZAGA,172.0,744
3,SFP123,"P. AFONSO 1,2,3",174.0,744
3,SFPAF4,P. AFONSO 4,175.0,744
3,SFQMDO,QUEIMADO,162.0,744
3,SFUHRB,RETIRO BAIXO,155.0,727
3,SFSOBR,SOBRADINHO,169.0,744
3,SFTMAR,TRÊS MARIAS,156.0,744
3,SFXING,XINGO,178.0,744
3,TIBONI,B. BONITA,37.0,744
3,TIBARI,BARIRI,38.0,744
3,TIIBIT,IBITINGA,39.0,744
3,TINAVA,N. AVANHANDAVA,42.0,744
3,TIPROM,PROMISSÃO,40.0,744
3,TITIRM,TRÊS IRMÃOS,43.0,744
3,TOUHCB,CANA BRAVA,252.0,744
3,TOUHET,ESTREITO,267.0,744
3,TOLAJ,LAJEADO,261.0,744
3,TOUHPA,PEIXE ANGICAL,257.0,744
3,TOUHSA,SAO SALVADOR,253.0,744
3,TOSMES,SERRA DA MESA,251.0,744
3,TOTUCU,TUCURUI,275.0,744
3,RIUHBG,BARRA GRANDE,86.0,744
3,RIUHCN,CAMPOS NOVOS,90.0,743
3,RIUHFC,FOZ CHAPECO,103.0,744
3,RIGAR,GARIBALDI,89.0,744
3,RIITÁ,ITÁ,92.0,744
3,RIUHMA,MACHADINHO,91.0,744
3,RIUHMO,MONJOLINHO,94.0,744
3,PFPFUN,PASSO FUNDO,93.0,743
3,RIUHPJ,PASSO SAO JOAO,102.0,744
3,RIUQQX,QUEBRA QUEIXO,95.0,744
3,RIUSJO,SAO JOSE,101.0,744
3,RIUHSR,SAO ROQUE,88.0,744
4,AMUHBB,BALBINA,277.0,717
4,AMUSBM,BELO MONTE,288.0,720
4,AMCLR,COLIDER,228.0,720
4,CRCURU,CURUA-UNA,272.0,720
4,AMDA,DARDANELOS,310.0,654
4,AMUGUA,GUAPORE,196.0,684
4,AMUHJI,JIRAU,285.0,720
4,AMUSPM,PIMENTAL,314.0,720
4,AMUHRD,RONDON II,276.0,722
4,AMSAPI,SALTO APIACAS,225.0,720
4,AMSU,SAMUEL,279.0,720
4,AMUSSN,SANTO ANTONIO,287.0,720
4,AMUSMA,SAO MANOEL,230.0,720
4,AMSNPE,SINOP,227.0,720
4,AMSAJ,STO ANTONIO DO JARI,286.0,720
4,AMUHTP,TELES PIRES,229.0,654
4,AAUCCA,CACHOEIRA CALDEIRAO,204.0,720
4,AMUHCN,COARACY NUNES,280.0,720
4,AAFGO,FERREIRA GOMES,284.0,720
4,CASPSO,G. P. SOUZA,115.0,720
4,DCAIMO,AIMORES,143.0,720
4,DCUBAG,BAGUARI,141.0,720
4,DCUHEC,CANDONGA,139.0,703
4,PCGAMO,GUILM. AMORIM,192.0,720
4,DCMASC,MASCARENHAS,144.0,682
4,DCPORT,PORTO ESTRELA,135.0,647
4,DCSCAR,SA CARVALHO,193.0,720
4,SASGCM,SALTO GRANDE CM,134.0,720
4,DCSACM,SANTONIO CM,193.0,720
4,GRAGVL,A. VERMELHA,18.0,720
4,PDCACO,CACONDE,14.0,720
4,GRCAMA,CAMARGOS,1.0,720
4,PDECUN,E. DA CUNHA,15.0,720
4,GRFUNI,FUNIL-MG,4.0,720
4,GRFURN,FURNAS,6.0,720
4,GRIGAR,IGARAPAVA,10.0,720
4,GRITUT,ITUTINGA,2.0,720
4,GRJAGU,JAGUARA,9.0,720
4,GRLCBA,L. C. BARRETO,8.0,720
4,PDLIMO,LIMOEIRO,16.0,720
4,GRMMOR,M. MORAES,7.0,720
4,GRMARI,MARIMBONDO,17.0,720
4,GRPCOL,P. COLOMBIA,12.0,720
4,GRVGRA,VOLTA GRANDE,11.0,720
4,IGUHBI,BAIXO IGUACU,83.0,720
4,IGFND,FUNDÃO,72.0,720
4,IGGBMU,G. B. MUNHOZ,74.0,720
4,JDJORD,JORDÃO,73.0,720
4,IGSCAX,SALTO CAXIAS,82.0,720
4,IGSOSO,SALTO OSORIO,78.0,720
4,IGSSAN,SALTO SANTIAGO,77.0,720
4,IGSCL,SANTA CLARA-PR,71.0,720
4,IGSEGR,SEGREDO,76.0,720
4,ITRSL,ROSAL,217.0,720
4,IAUHSP,SALTO PILAO,215.0,720
4,JIUHQJ,14 DE JULHO,99.0,719
4,OSCNST,CANASTRA,,720
4,JIUHCA,CASTRO ALVES,97.0,718
4,JIUDFR,D. FRANCISCA,114.0,720
4,JIERNE,ERNESTINA,110.0,720
4,JIITAU,ITAUBA,113.0,720
4,JIJACU,JACUI,112.0,720
4,JIUHMC,MONTE CLARO,98.0,719
4,JIPREA,PASSO REAL,111.0,720
4,JEIRAP,IRAPE,148.0,720
4,JEUITP,ITAPEBI,154.0,651
4,MUSCLA,STA.CLARA-MG,283.0,720
4,PGUCV,PEDRA DO CAVALO,189.0,5
4,PYUIQ,ITIQUIRA I,304.0,684
4,PYUIQ2,ITIQUIRA II,305.0,684
4,PYUJAU,JAURU,195.0,720
4,PYUSMS,MANSO,278.0,720
4,PYPP,PONTE DE PEDRA,281.0,720
4,PBANTA,ANTA,128.0,720
4,PBBBRA,BARRA BRAUNA,185.0,720
4,RLFONT,FONTES,132.0,486
4,PBFUNI,FUNIL,123.0,720
4,PBILHP,ILHA POMBOS,130.0,486
4,PBJAGU,JAGUARI,120.0,720
4,RLLAJE,LAJES,124.0,486
4,RLNPEC,NILO PEÇANHA,131.0,486
4,PBPARA,PARAIBUNA,121.0,687
4,RLPPAS,PEREIRA PASSOS,133.0,486
4,PBPCDA,PICADA,126.0,630
4,PBSTAB,SANTA BRANCA,122.0,486
4,PBSTAC,SANTA CECILIA,125.0,486
4,RPSANT,SANTANA,181.0,486
4,PBUSSI,SIMPLICIO,129.0,720
4,PUSOBR,SOBRAGI,127.0,687
4,RPTOCO,TOCOS,180.0,486
4,PBVIG,VIGARIO,182.0,486
4,PNISOL,I. SOLTEIRA,34.0,720
4,PNITAI,ITAIPU,66.0,720
4,PNJUPI,JUPIA,45.0,720
4,PNPPRI,PORTO PRIMAVERA,46.0,692
4,PNUHSD,SAO DOMINGOS,153.0,720
4,PNUHBC,B.COQUEIROS,312.0,719
4,PNUSBL,BATALHA,20.0,720
4,PRCDOU,C. DOURADA,32.0,720
4,PNCPB1,C.BRANCO-1,27.0,720
4,PNCPB2,C.BRANCO-2,28.0,720
4,PNCACU,CACU,311.0,720
4,COCORU,CORUMBA,30.0,720
4,PNUCB3,CORUMBA-3,203.0,654
4,PNUCB4,CORUMBA-4,29.0,720
4,PREMBO,EMBORCAÇÃO,24.0,720
4,PNUHES,ESPORA,290.0,720
4,PNUFRC,FOZ DO RIO CLARO,315.0,720
4,PRITUM,ITUMBIARA,31.0,720
4,ARMIRA,MIRANDA,26.0,720
4,PRNPON,NOVA PONTE,25.0,720
4,PNUHSF,S.DO FACÃO,21.0,720
4,PNSV,S.R.VERDINHO,241.0,720
4,PNST,SALTO,262.0,720
4,PRSSIM,SÃO SIMÃO,33.0,702
4,PPCNO1,CANOAS I,52.0,720
4,PPCNO2,CANOAS II,51.0,720
4,PPCAPI,CAPIVARA,61.0,720
4,PPCHAV,CHAVANTES,49.0,720
4,PPUHMU,GOV JAYME CANET JR,57.0,720
4,PPJURU,JURUMIRIM,47.0,720
4,PPORI,OURINHOS,249.0,696
4,PPPJU,PIRAJU,48.0,694
4,PPROSA,ROSANA,63.0,720
4,PPSGCS,SALTO GRANDE CS,50.0,720
4,PPTAQU,TAQUARUÇU,62.0,720
4,PIBESP,BOA ESPERANÇA,190.0,720
4,ODRBON,RIO BONITO,,720
4,ODUSUI,SUIÇA,,720
4,SFMOXO,APOLONIO SALES,173.0,720
4,SFLGON,LUIZ GONZAGA,172.0,720
4,SFP123,"P. AFONSO 1,2,3",174.0,720
4,SFPAF4,P. AFONSO 4,175.0,720
4,SFQMDO,QUEIMADO,162.0,720
4,SFUHRB,RETIRO BAIXO,155.0,661
4,SFSOBR,SOBRADINHO,169.0,720
4,SFTMAR,TRÊS MARIAS,156.0,720
4,SFXING,XINGO,178.0,720
4,TIBONI,B. BONITA,37.0,720
4,TIBARI,BARIRI,38.0,720
4,TIIBIT,IBITINGA,39.0,720
4,TINAVA,N. AVANHANDAVA,42.0,720
4,TIPROM,PROMISSÃO,40.0,720
4,TITIRM,TRÊS IRMÃOS,43.0,720
4,TOUHCB,CANA BRAVA,252.0,720
4,TOUHET,ESTREITO,267.0,720
4,TOLAJ,LAJEADO,261.0,720
4,TOUHPA,PEIXE ANGICAL,257.0,720
4,TOUHSA,SAO SALVADOR,253.0,720
4,TOSMES,SERRA DA MESA,251.0,720
4,TOTUCU,TUCURUI,275.0,720
4,RIUHBG,BARRA GRANDE,86.0,718
4,RIUHCN,CAMPOS NOVOS,90.0,720
4,RIUHFC,FOZ CHAPECO,103.0,720
4,RIGAR,GARIBALDI,89.0,720
4,RIITÁ,ITÁ,92.0,720
4,RIUHMA,MACHADINHO,91.0,720
4,RIUHMO,MONJOLINHO,94.0,720
4,PFPFUN,PASSO FUNDO,93.0,720
4,RIUHPJ,PASSO SAO JOAO,102.0,720
4,RIUQQX,QUEBRA QUEIXO,95.0,718
4,RIUSJO,SAO JOSE,101.0,711
4,RIUHSR,SAO ROQUE,88.0,720
5,AMUHBB,BALBINA,277.0,263
5,AMUSBM,BELO MONTE,288.0,621
5,AMCLR,COLIDER,228.0,744
5,CRCURU,CURUA-UNA,272.0,613
5,AMDA,DARDANELOS,310.0,744
5,AMUGUA,GUAPORE,196.0,729
5,AMUHJI,JIRAU,285.0,744
5,AMUSPM,PIMENTAL,314.0,685
5,AMUHRD,RONDON II,276.0,744
5,AMSAPI,SALTO APIACAS,225.0,744
5,AMSU,SAMUEL,279.0,744
5,AMUSSN,SANTO ANTONIO,287.0,744
5,AMUSMA,SAO MANOEL,230.0,556
5,AMSNPE,SINOP,227.0,744
5,AMSAJ,STO ANTONIO DO JARI,286.0,556
5,AMUHTP,TELES PIRES,229.0,744
5,AAUCCA,CACHOEIRA CALDEIRAO,204.0,556
5,AMUHCN,COARACY NUNES,280.0,720
5,AAFGO,FERREIRA GOMES,284.0,744
5,CASPSO,G. P. SOUZA,115.0,744
5,DCAIMO,AIMORES,143.0,744
5,DCUBAG,BAGUARI,141.0,744
5,DCUHEC,CANDONGA,139.0,743
5,PCGAMO,GUILM. AMORIM,192.0,744
5,DCMASC,MASCARENHAS,144.0,744
5,DCPORT,PORTO ESTRELA,135.0,688
5,DCSCAR,SA CARVALHO,193.0,744
5,SASGCM,SALTO GRANDE CM,134.0,744
5,DCSACM,SANTONIO CM,193.0,744
5,GRAGVL,A. VERMELHA,18.0,744
5,PDCACO,CACONDE,14.0,744
5,GRCAMA,CAMARGOS,1.0,744
5,PDECUN,E. DA CUNHA,15.0,744
5,GRFUNI,FUNIL-MG,4.0,744
5,GRFURN,FURNAS,6.0,744
5,GRIGAR,IGARAPAVA,10.0,744
5,GRITUT,ITUTINGA,2.0,744
5,GRJAGU,JAGUARA,9.0,744
5,GRLCBA,L. C. BARRETO,8.0,744
5,PDLIMO,LIMOEIRO,16.0,744
5,GRMMOR,M. MORAES,7.0,744
5,GRMARI,MARIMBONDO,17.0,744
5,GRPCOL,P. COLOMBIA,12.0,744
5,GRVGRA,VOLTA GRANDE,11.0,744
5,IGUHBI,BAIXO IGUACU,83.0,741
5,IGFND,FUNDÃO,72.0,744
5,IGGBMU,G. B. MUNHOZ,74.0,744
5,JDJORD,JORDÃO,73.0,744
5,IGSCAX,SALTO CAXIAS,82.0,744
5,IGSOSO,SALTO OSORIO,78.0,744
5,IGSSAN,SALTO SANTIAGO,77.0,744
5,IGSCL,SANTA CLARA-PR,71.0,744
5,IGSEGR,SEGREDO,76.0,744
5,ITRSL,ROSAL,217.0,739
5,IAUHSP,SALTO PILAO,215.0,744
5,JIUHQJ,14 DE JULHO,99.0,744
5,OSCNST,CANASTRA,,739
5,JIUHCA,CASTRO ALVES,97.0,744
5,JIUDFR,D. FRANCISCA,114.0,744
5,JIERNE,ERNESTINA,110.0,739
5,JIITAU,ITAUBA,113.0,739
5,JIJACU,JACUI,112.0,739
5,JIUHMC,MONTE CLARO,98.0,744
5,JIPREA,PASSO REAL,111.0,739
5,JEIRAP,IRAPE,148.0,744
5,JEUITP,ITAPEBI,154.0,744
5,MUSCLA,STA.CLARA-MG,283.0,698
5,PYUIQ,ITIQUIRA I,304.0,729
5,PYUIQ2,ITIQUIRA II,305.0,729
5,PYUJAU,JAURU,195.0,698
5,PYUSMS,MANSO,278.0,744
5,PYPP,PONTE DE PEDRA,281.0,744
5,PBANTA,ANTA,128.0,744
5,PBBBRA,BARRA BRAUNA,185.0,744
5,RLFONT,FONTES,132.0,743
5,PBFUNI,FUNIL,123.0,744
5,PBILHP,ILHA POMBOS,130.0,743
5,PBJAGU,JAGUARI,120.0,744
5,RLLAJE,LAJES,124.0,743
5,RLNPEC,NILO PEÇANHA,131.0,743
5,PBPARA,PARAIBUNA,121.0,743
5,RLPPAS,PEREIRA PASSOS,133.0,617
5,PBPCDA,PICADA,126.0,657
5,PBSTAB,SANTA BRANCA,122.0,743
5,PBSTAC,SANTA CECILIA,125.0,743
5,RPSANT,SANTANA,181.0,743
5,PBUSSI,SIMPLICIO,129.0,744
5,PUSOBR,SOBRAGI,127.0,744
5,RPTOCO,TOCOS,180.0,735
5,PBVIG,VIGARIO,182.0,743
5,PNISOL,I. SOLTEIRA,34.0,744
5,PNITAI,ITAIPU,66.0,744
5,PNJUPI,JUPIA,45.0,744
5,PNPPRI,PORTO PRIMAVERA,46.0,744
5,PNUHSD,SAO DOMINGOS,153.0,730
5,PNUHBC,B.COQUEIROS,312.0,743
5,PNUSBL,BATALHA,20.0,744
5,PRCDOU,C. DOURADA,32.0,744
5,PNCPB1,C.BRANCO-1,27.0,744
5,PNCPB2,C.BRANCO-2,28.0,744
5,PNCACU,CACU,311.0,742
5,COCORU,CORUMBA,30.0,744
5,PNUCB3,CORUMBA-3,203.0,744
5,PNUCB4,CORUMBA-4,29.0,744
5,PREMBO,EMBORCAÇÃO,24.0,744
5,PNUHES,ESPORA,290.0,744
5,PNUFRC,FOZ DO RIO CLARO,315.0,744
5,PRITUM,ITUMBIARA,31.0,744
5,ARMIRA,MIRANDA,26.0,744
5,PRNPON,NOVA PONTE,25.0,744
5,PNUHSF,S.DO FACÃO,21.0,743
5,PNSV,S.R.VERDINHO,241.0,744
5,PNST,SALTO,262.0,744
5,PRSSIM,SÃO SIMÃO,33.0,662
5,PPCNO1,CANOAS I,52.0,744
5,PPCNO2,CANOAS II,51.0,744
5,PPCAPI,CAPIVARA,61.0,744
5,PPCHAV,CHAVANTES,49.0,744
5,PPUHMU,GOV JAYME CANET JR,57.0,744
5,PPJURU,JURUMIRIM,47.0,744
5,PPORI,OURINHOS,249.0,744
5,PPPJU,PIRAJU,48.0,716
5,PPROSA,ROSANA,63.0,744
