horizon_h,subset,population,family,observed_targets,n,excluded_n,hits,hit_fraction,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m
12,all,common_four,observed_julho,1933,802,1131,548,0.683291770573566,0.42699666581216306,0.056421295439454615,0.8499942719219389,1.8220069603101534,2.1455492468612594
12,all,common_four,observed_carreiro,1933,802,1131,434,0.5411471321695761,0.6305007354862826,0.3052009617938119,1.1898634481060066,2.3641277001858976,8.989911881148496
12,all,common_four,observed_both,1933,802,1131,545,0.6795511221945137,0.4280267658784023,0.07047071958073829,0.8432047797035918,1.8228458242702825,2.212946978425988
12,high,individual,reference,237,235,2,71,0.3021276595744681,1.375190451817248,0.13448365065163226,2.855866873400791,6.060715564903982,9.038315647130192
12,high,individual,observed_julho,237,115,122,51,0.4434782608695652,0.8385753308813604,0.5175631607867275,1.9922493641265802,2.0982713790091525,2.1455492468612594
12,high,individual,observed_carreiro,237,170,67,34,0.2,1.7004896352950043,0.18268627190894368,3.661580259575338,6.284069666326866,8.989911881148496
12,high,individual,observed_both,237,81,156,29,0.35802469135802467,0.9919461215180161,0.6440406893316576,2.1036898354661897,2.2007863554094667,2.212946978425988
12,high,common_four,reference,237,81,156,22,0.2716049382716049,1.7218286864956507,0.2581638962251758,2.8636840608853813,8.682789792965284,9.038315647130192
12,high,common_four,observed_julho,237,81,156,26,0.32098765432098764,1.0265478526995173,0.6041970230406575,2.0224387911995994,2.1158069154025134,2.1455492468612594
12,high,common_four,observed_carreiro,237,81,156,24,0.2962962962962963,1.6507512927838093,0.3114822926786343,2.618828829953763,8.06591100261455,8.989911881148496
12,high,common_four,observed_both,237,81,156,29,0.35802469135802467,0.9919461215180161,0.6440406893316576,2.1036898354661897,2.2007863554094667,2.212946978425988
