origin,base_query,base_source,base_age_after_query_seconds,base_raw_cm,base_qc,base_finite,truth_source,truth_raw_cm,truth_qc,truth_finite,base_source_file,base_record_index,truth_source_file,truth_record_index
2020-07-07T01:00:00-03:00,2020-07-07T00:45:00-03:00,2020-07-07T00:45:00-03:00,0.0,767.00,Dado aprovado,True,2020-07-07T01:00:00-03:00,765.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1341,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1340
2020-07-07T02:00:00-03:00,2020-07-07T01:45:00-03:00,2020-07-07T01:45:00-03:00,0.0,760.00,Dado aprovado,True,2020-07-07T02:00:00-03:00,754.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1337,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1336
2020-07-07T03:00:00-03:00,2020-07-07T02:45:00-03:00,2020-07-07T02:45:00-03:00,0.0,747.00,Dado aprovado,True,2020-07-07T03:00:00-03:00,743.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1333,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1332
2020-07-07T04:00:00-03:00,2020-07-07T03:45:00-03:00,2020-07-07T03:45:00-03:00,0.0,734.00,Dado aprovado,True,2020-07-07T04:00:00-03:00,729.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1329,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1328
2020-07-07T05:00:00-03:00,2020-07-07T04:45:00-03:00,2020-07-07T04:45:00-03:00,0.0,720.00,Dado aprovado,True,2020-07-07T05:00:00-03:00,717.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1325,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1324
2020-07-07T06:00:00-03:00,2020-07-07T05:45:00-03:00,2020-07-07T05:45:00-03:00,0.0,705.00,Dado aprovado,True,2020-07-07T06:00:00-03:00,703.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1321,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1320
2020-07-07T07:00:00-03:00,2020-07-07T06:45:00-03:00,2020-07-07T06:45:00-03:00,0.0,697.00,Dado aprovado,True,2020-07-07T07:00:00-03:00,696.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1317,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1316
2020-07-07T08:00:00-03:00,2020-07-07T07:45:00-03:00,2020-07-07T07:45:00-03:00,0.0,687.00,Dado aprovado,True,2020-07-07T08:00:00-03:00,687.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1313,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1312
2020-07-07T09:00:00-03:00,2020-07-07T08:45:00-03:00,2020-07-07T08:45:00-03:00,0.0,684.00,Dado aprovado,True,2020-07-07T09:00:00-03:00,679.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1309,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1308
2020-07-07T10:00:00-03:00,2020-07-07T09:45:00-03:00,2020-07-07T09:45:00-03:00,0.0,677.00,Dado aprovado,True,2020-07-07T10:00:00-03:00,673.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1305,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1304
2020-07-07T11:00:00-03:00,2020-07-07T10:45:00-03:00,2020-07-07T10:45:00-03:00,0.0,672.00,Dado aprovado,True,2020-07-07T11:00:00-03:00,669.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1301,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1300
2020-07-07T12:00:00-03:00,2020-07-07T11:45:00-03:00,2020-07-07T11:45:00-03:00,0.0,668.00,Dado aprovado,True,2020-07-07T12:00:00-03:00,669.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1297,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1296
2020-07-07T13:00:00-03:00,2020-07-07T12:45:00-03:00,2020-07-07T12:45:00-03:00,0.0,668.00,Dado aprovado,True,2020-07-07T13:00:00-03:00,668.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1293,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1292
2020-07-07T14:00:00-03:00,2020-07-07T13:45:00-03:00,2020-07-07T13:45:00-03:00,0.0,671.00,Dado aprovado,True,2020-07-07T14:00:00-03:00,672.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1289,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1288
2020-07-07T15:00:00-03:00,2020-07-07T14:45:00-03:00,2020-07-07T14:45:00-03:00,0.0,679.00,Dado aprovado,True,2020-07-07T15:00:00-03:00,680.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1285,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1284
2020-07-07T16:00:00-03:00,2020-07-07T15:45:00-03:00,2020-07-07T15:45:00-03:00,0.0,693.00,Dado aprovado,True,2020-07-07T16:00:00-03:00,699.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1281,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1280
2020-07-07T17:00:00-03:00,2020-07-07T16:45:00-03:00,2020-07-07T16:45:00-03:00,0.0,721.00,Dado aprovado,True,2020-07-07T17:00:00-03:00,730.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1277,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1276
2020-07-07T18:00:00-03:00,2020-07-07T17:45:00-03:00,2020-07-07T17:45:00-03:00,0.0,772.00,Dado aprovado,True,2020-07-07T18:00:00-03:00,786.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1273,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1272
2020-07-07T19:00:00-03:00,2020-07-07T18:45:00-03:00,2020-07-07T18:45:00-03:00,0.0,847.00,Dado aprovado,True,2020-07-07T19:00:00-03:00,875.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1269,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1268
2020-07-07T20:00:00-03:00,2020-07-07T19:45:00-03:00,2020-07-07T19:45:00-03:00,0.0,962.00,Dado aprovado,True,2020-07-07T20:00:00-03:00,991.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1265,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1264
2020-07-07T21:00:00-03:00,2020-07-07T20:45:00-03:00,2020-07-07T20:45:00-03:00,0.0,1095.00,Dado aprovado,True,2020-07-07T21:00:00-03:00,1121.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1261,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1260
2020-07-07T22:00:00-03:00,2020-07-07T21:45:00-03:00,2020-07-07T21:45:00-03:00,0.0,1222.00,Dado aprovado,True,2020-07-07T22:00:00-03:00,1262.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1257,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1256
2020-07-07T23:00:00-03:00,2020-07-07T22:45:00-03:00,2020-07-07T22:45:00-03:00,0.0,1352.00,Dado aprovado,True,2020-07-07T23:00:00-03:00,1383.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1253,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1252
2020-07-08T00:00:00-03:00,2020-07-07T23:45:00-03:00,2020-07-07T23:45:00-03:00,0.0,1467.00,Dado aprovado,True,2020-07-08T00:00:00-03:00,1500.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1249,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1248
2020-07-08T01:00:00-03:00,2020-07-08T00:45:00-03:00,2020-07-08T00:45:00-03:00,0.0,1581.00,Dado aprovado,True,2020-07-08T01:00:00-03:00,1607.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1245,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1244
2020-07-08T02:00:00-03:00,2020-07-08T01:45:00-03:00,2020-07-08T01:45:00-03:00,0.0,1675.00,Dado aprovado,True,2020-07-08T02:00:00-03:00,1697.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1241,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1240
2020-07-08T03:00:00-03:00,2020-07-08T02:45:00-03:00,2020-07-08T02:45:00-03:00,0.0,1763.00,Dado aprovado,True,2020-07-08T03:00:00-03:00,1771.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1237,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1236
2020-07-08T04:00:00-03:00,2020-07-08T03:45:00-03:00,2020-07-08T03:45:00-03:00,0.0,1835.00,Dado aprovado,True,2020-07-08T04:00:00-03:00,1846.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1233,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1232
2020-07-08T05:00:00-03:00,2020-07-08T04:45:00-03:00,2020-07-08T04:45:00-03:00,0.0,1902.00,Dado aprovado,True,2020-07-08T05:00:00-03:00,,,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1229,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1228
2020-07-08T06:00:00-03:00,2020-07-08T05:45:00-03:00,2020-07-08T05:45:00-03:00,0.0,1949.00,Dado suspeito,False,2020-07-08T06:00:00-03:00,1964.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1225,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1224
2020-07-08T07:00:00-03:00,2020-07-08T06:45:00-03:00,2020-07-08T06:45:00-03:00,0.0,1998.00,Dado suspeito,False,2020-07-08T07:00:00-03:00,2012.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1221,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1220
2020-07-08T08:00:00-03:00,2020-07-08T07:45:00-03:00,2020-07-08T07:45:00-03:00,0.0,2046.00,Dado suspeito,False,2020-07-08T08:00:00-03:00,2051.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1217,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1216
2020-07-08T09:00:00-03:00,2020-07-08T08:45:00-03:00,2020-07-08T08:45:00-03:00,0.0,2069.00,Dado suspeito,False,2020-07-08T09:00:00-03:00,2079.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1213,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1212
2020-07-08T10:00:00-03:00,2020-07-08T09:45:00-03:00,2020-07-08T09:45:00-03:00,0.0,2089.00,Dado suspeito,False,2020-07-08T10:00:00-03:00,2117.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1209,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1208
2020-07-08T11:00:00-03:00,2020-07-08T10:45:00-03:00,2020-07-08T10:45:00-03:00,0.0,2127.00,Dado suspeito,False,2020-07-08T11:00:00-03:00,2121.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1205,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1204
2020-07-08T12:00:00-03:00,2020-07-08T11:45:00-03:00,2020-07-08T11:45:00-03:00,0.0,2137.00,Dado suspeito,False,2020-07-08T12:00:00-03:00,2136.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1201,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1200
2020-07-08T13:00:00-03:00,2020-07-08T12:45:00-03:00,2020-07-08T12:45:00-03:00,0.0,2158.00,Dado suspeito,False,2020-07-08T13:00:00-03:00,2166.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1197,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1196
2020-07-08T14:00:00-03:00,2020-07-08T13:45:00-03:00,2020-07-08T13:45:00-03:00,0.0,2168.00,Dado suspeito,False,2020-07-08T14:00:00-03:00,2179.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1193,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1192
2020-07-08T15:00:00-03:00,2020-07-08T14:45:00-03:00,2020-07-08T14:45:00-03:00,0.0,2166.00,Dado suspeito,False,2020-07-08T15:00:00-03:00,2184.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1189,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1188
2020-07-08T16:00:00-03:00,2020-07-08T15:45:00-03:00,2020-07-08T15:45:00-03:00,0.0,2180.00,Dado suspeito,False,2020-07-08T16:00:00-03:00,2182.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1185,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1184
2020-07-08T17:00:00-03:00,2020-07-08T16:45:00-03:00,2020-07-08T16:45:00-03:00,0.0,2188.00,Dado suspeito,False,2020-07-08T17:00:00-03:00,2180.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1181,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1180
2020-07-08T18:00:00-03:00,2020-07-08T17:45:00-03:00,2020-07-08T17:45:00-03:00,0.0,2181.00,Dado suspeito,False,2020-07-08T18:00:00-03:00,2197.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1177,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1176
2020-07-08T19:00:00-03:00,2020-07-08T18:45:00-03:00,2020-07-08T18:45:00-03:00,0.0,2197.00,Dado suspeito,False,2020-07-08T19:00:00-03:00,2211.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1173,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1172
2020-07-08T20:00:00-03:00,2020-07-08T19:45:00-03:00,2020-07-08T19:45:00-03:00,0.0,2204.00,Dado suspeito,False,2020-07-08T20:00:00-03:00,2198.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1169,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1168
2020-07-08T21:00:00-03:00,2020-07-08T20:45:00-03:00,2020-07-08T20:45:00-03:00,0.0,2182.00,Dado suspeito,False,2020-07-08T21:00:00-03:00,2185.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1165,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1164
2020-07-08T22:00:00-03:00,2020-07-08T21:45:00-03:00,2020-07-08T21:45:00-03:00,0.0,2167.00,Dado suspeito,False,2020-07-08T22:00:00-03:00,2164.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1161,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1160
2020-07-08T23:00:00-03:00,2020-07-08T22:45:00-03:00,2020-07-08T22:45:00-03:00,0.0,2138.00,Dado suspeito,False,2020-07-08T23:00:00-03:00,2135.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1157,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1156
2020-07-09T00:00:00-03:00,2020-07-08T23:45:00-03:00,2020-07-08T23:45:00-03:00,0.0,2114.00,Dado suspeito,False,2020-07-09T00:00:00-03:00,2102.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1153,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1152
2020-07-09T01:00:00-03:00,2020-07-09T00:45:00-03:00,2020-07-09T00:45:00-03:00,0.0,2070.00,Dado suspeito,False,2020-07-09T01:00:00-03:00,2064.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1149,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1148
2020-07-09T02:00:00-03:00,2020-07-09T01:45:00-03:00,2020-07-09T01:45:00-03:00,0.0,2035.00,Dado suspeito,False,2020-07-09T02:00:00-03:00,2026.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1145,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1144
2020-07-09T03:00:00-03:00,2020-07-09T02:45:00-03:00,2020-07-09T02:45:00-03:00,0.0,1996.00,Dado suspeito,False,2020-07-09T03:00:00-03:00,1980.00,Dado suspeito,False,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1141,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1140
2020-07-09T04:00:00-03:00,2020-07-09T03:45:00-03:00,2020-07-09T03:45:00-03:00,0.0,1955.00,Dado suspeito,False,2020-07-09T04:00:00-03:00,1935.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1137,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1136
2020-07-09T05:00:00-03:00,2020-07-09T04:45:00-03:00,2020-07-09T04:45:00-03:00,0.0,,,False,2020-07-09T05:00:00-03:00,1885.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1133,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1132
2020-07-09T06:00:00-03:00,2020-07-09T05:45:00-03:00,2020-07-09T05:45:00-03:00,0.0,1840.00,Dado aprovado,True,2020-07-09T06:00:00-03:00,1840.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1129,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1128
2020-07-09T07:00:00-03:00,2020-07-09T06:45:00-03:00,2020-07-09T06:45:00-03:00,0.0,1792.00,Dado aprovado,True,2020-07-09T07:00:00-03:00,1787.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1125,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1124
2020-07-09T08:00:00-03:00,2020-07-09T07:45:00-03:00,2020-07-09T07:45:00-03:00,0.0,1744.00,Dado aprovado,True,2020-07-09T08:00:00-03:00,1731.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1121,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1120
2020-07-09T09:00:00-03:00,2020-07-09T08:45:00-03:00,2020-07-09T08:45:00-03:00,0.0,1694.00,Dado aprovado,True,2020-07-09T09:00:00-03:00,1681.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1117,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1116
2020-07-09T10:00:00-03:00,2020-07-09T09:45:00-03:00,2020-07-09T09:45:00-03:00,0.0,1639.00,Dado aprovado,True,2020-07-09T10:00:00-03:00,1637.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1113,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1112
2020-07-09T11:00:00-03:00,2020-07-09T10:45:00-03:00,2020-07-09T10:45:00-03:00,0.0,1596.00,Dado aprovado,True,2020-07-09T11:00:00-03:00,1587.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1109,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1108
2020-07-09T12:00:00-03:00,2020-07-09T11:45:00-03:00,2020-07-09T11:45:00-03:00,0.0,1548.00,Dado aprovado,True,2020-07-09T12:00:00-03:00,1536.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1105,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1104
2020-07-09T13:00:00-03:00,2020-07-09T12:45:00-03:00,2020-07-09T12:45:00-03:00,0.0,1506.00,Dado aprovado,True,2020-07-09T13:00:00-03:00,1495.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1101,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1100
2020-07-09T14:00:00-03:00,2020-07-09T13:45:00-03:00,2020-07-09T13:45:00-03:00,0.0,1460.00,Dado aprovado,True,2020-07-09T14:00:00-03:00,1451.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1097,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1096
2020-07-09T15:00:00-03:00,2020-07-09T14:45:00-03:00,2020-07-09T14:45:00-03:00,0.0,1420.00,Dado aprovado,True,2020-07-09T15:00:00-03:00,1408.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1093,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1092
2020-07-09T16:00:00-03:00,2020-07-09T15:45:00-03:00,2020-07-09T15:45:00-03:00,0.0,1375.00,Dado aprovado,True,2020-07-09T16:00:00-03:00,1365.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1089,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1088
2020-07-09T17:00:00-03:00,2020-07-09T16:45:00-03:00,2020-07-09T16:45:00-03:00,0.0,1333.00,Dado aprovado,True,2020-07-09T17:00:00-03:00,1324.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1085,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1084
2020-07-09T18:00:00-03:00,2020-07-09T17:45:00-03:00,2020-07-09T17:45:00-03:00,0.0,1294.00,Dado aprovado,True,2020-07-09T18:00:00-03:00,1282.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1081,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1080
2020-07-09T19:00:00-03:00,2020-07-09T18:45:00-03:00,2020-07-09T18:45:00-03:00,0.0,1258.00,Dado aprovado,True,2020-07-09T19:00:00-03:00,1249.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1077,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1076
2020-07-09T20:00:00-03:00,2020-07-09T19:45:00-03:00,2020-07-09T19:45:00-03:00,0.0,1221.00,Dado aprovado,True,2020-07-09T20:00:00-03:00,1208.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1073,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1072
2020-07-09T21:00:00-03:00,2020-07-09T20:45:00-03:00,2020-07-09T20:45:00-03:00,0.0,1181.00,Dado aprovado,True,2020-07-09T21:00:00-03:00,1175.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1069,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1068
2020-07-09T22:00:00-03:00,2020-07-09T21:45:00-03:00,2020-07-09T21:45:00-03:00,0.0,1156.00,Dado aprovado,True,2020-07-09T22:00:00-03:00,1141.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1065,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1064
2020-07-09T23:00:00-03:00,2020-07-09T22:45:00-03:00,2020-07-09T22:45:00-03:00,0.0,1124.00,Dado aprovado,True,2020-07-09T23:00:00-03:00,1116.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1061,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1060
2020-07-10T00:00:00-03:00,2020-07-09T23:45:00-03:00,2020-07-09T23:45:00-03:00,0.0,1093.00,Dado aprovado,True,2020-07-10T00:00:00-03:00,1087.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1057,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1056
