origin,plant,variable,back_hours,query_naive,source_time_naive,age_seconds,value_m3s,usable,zero,Q_zero_positive_components,balance_residual_gt1,source_file,source_record_index
2020-07-10T23:00:00-03:00,JIUHQJ,Q,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1278.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1725
2020-07-10T23:00:00-03:00,JIUHQJ,Q,1,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1724
2020-07-10T23:00:00-03:00,JIUHQJ,Q,2,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1328.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1723
2020-07-10T23:00:00-03:00,JIUHQJ,Q,4,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,1418.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1721
2020-07-10T23:00:00-03:00,JIUHQJ,Q,8,2020-07-10T14:00:00,2020-07-10 14:00:00,0.0,1555.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1717
2020-07-10T23:00:00-03:00,JIUHQJ,I,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1262.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1725
2020-07-10T23:00:00-03:00,JIUHMC,Q,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1236.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,981
2020-07-10T23:00:00-03:00,JIUHMC,Q,1,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1414.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,980
2020-07-10T23:00:00-03:00,JIUHMC,Q,2,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1419.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,979
2020-07-10T23:00:00-03:00,JIUHMC,Q,4,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,1363.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,977
2020-07-10T23:00:00-03:00,JIUHMC,Q,8,2020-07-10T14:00:00,2020-07-10 14:00:00,0.0,1548.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,973
2020-07-10T23:00:00-03:00,JIUHMC,I,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1257.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,981
2020-07-10T23:00:00-03:00,JIUHCA,Q,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,799.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,237
2020-07-10T23:00:00-03:00,JIUHCA,Q,1,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,815.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,236
2020-07-10T23:00:00-03:00,JIUHCA,Q,2,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,830.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,235
2020-07-10T23:00:00-03:00,JIUHCA,Q,4,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,861.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,233
2020-07-10T23:00:00-03:00,JIUHCA,Q,8,2020-07-10T14:00:00,2020-07-10 14:00:00,0.0,948.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,229
2020-07-10T23:00:00-03:00,JIUHCA,I,0,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,770.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,237
2020-07-11T00:00:00-03:00,JIUHQJ,Q,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1268.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1726
2020-07-11T00:00:00-03:00,JIUHQJ,Q,1,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1278.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1725
2020-07-11T00:00:00-03:00,JIUHQJ,Q,2,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1724
2020-07-11T00:00:00-03:00,JIUHQJ,Q,4,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,1388.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1722
2020-07-11T00:00:00-03:00,JIUHQJ,Q,8,2020-07-10T15:00:00,2020-07-10 15:00:00,0.0,1481.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1718
2020-07-11T00:00:00-03:00,JIUHQJ,I,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1252.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1726
2020-07-11T00:00:00-03:00,JIUHMC,Q,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1238.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,982
2020-07-11T00:00:00-03:00,JIUHMC,Q,1,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1236.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,981
2020-07-11T00:00:00-03:00,JIUHMC,Q,2,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1414.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,980
2020-07-11T00:00:00-03:00,JIUHMC,Q,4,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,1364.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,978
2020-07-11T00:00:00-03:00,JIUHMC,Q,8,2020-07-10T15:00:00,2020-07-10 15:00:00,0.0,1544.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,974
2020-07-11T00:00:00-03:00,JIUHMC,I,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1288.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,982
2020-07-11T00:00:00-03:00,JIUHCA,Q,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,785.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,238
2020-07-11T00:00:00-03:00,JIUHCA,Q,1,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,799.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,237
2020-07-11T00:00:00-03:00,JIUHCA,Q,2,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,815.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,236
2020-07-11T00:00:00-03:00,JIUHCA,Q,4,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,845.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,234
2020-07-11T00:00:00-03:00,JIUHCA,Q,8,2020-07-10T15:00:00,2020-07-10 15:00:00,0.0,924.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,230
2020-07-11T00:00:00-03:00,JIUHCA,I,0,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,755.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,238
2020-07-11T01:00:00-03:00,JIUHQJ,Q,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1239.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1727
2020-07-11T01:00:00-03:00,JIUHQJ,Q,1,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1268.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1726
2020-07-11T01:00:00-03:00,JIUHQJ,Q,2,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1278.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1725
2020-07-11T01:00:00-03:00,JIUHQJ,Q,4,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1328.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1723
2020-07-11T01:00:00-03:00,JIUHQJ,Q,8,2020-07-10T16:00:00,2020-07-10 16:00:00,0.0,1450.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1719
2020-07-11T01:00:00-03:00,JIUHQJ,I,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1191.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1727
2020-07-11T01:00:00-03:00,JIUHMC,Q,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,983
2020-07-11T01:00:00-03:00,JIUHMC,Q,1,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1238.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,982
2020-07-11T01:00:00-03:00,JIUHMC,Q,2,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1236.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,981
2020-07-11T01:00:00-03:00,JIUHMC,Q,4,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1419.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,979
2020-07-11T01:00:00-03:00,JIUHMC,Q,8,2020-07-10T16:00:00,2020-07-10 16:00:00,0.0,1542.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,975
2020-07-11T01:00:00-03:00,JIUHMC,I,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1266.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,983
2020-07-11T01:00:00-03:00,JIUHCA,Q,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,770.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,239
2020-07-11T01:00:00-03:00,JIUHCA,Q,1,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,785.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,238
2020-07-11T01:00:00-03:00,JIUHCA,Q,2,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,799.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,237
2020-07-11T01:00:00-03:00,JIUHCA,Q,4,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,830.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,235
2020-07-11T01:00:00-03:00,JIUHCA,Q,8,2020-07-10T16:00:00,2020-07-10 16:00:00,0.0,908.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,231
2020-07-11T01:00:00-03:00,JIUHCA,I,0,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,740.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,239
2020-07-11T02:00:00-03:00,JIUHQJ,Q,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1177.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1728
2020-07-11T02:00:00-03:00,JIUHQJ,Q,1,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1239.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1727
2020-07-11T02:00:00-03:00,JIUHQJ,Q,2,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1268.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1726
2020-07-11T02:00:00-03:00,JIUHQJ,Q,4,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1724
2020-07-11T02:00:00-03:00,JIUHQJ,Q,8,2020-07-10T17:00:00,2020-07-10 17:00:00,0.0,1419.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1720
2020-07-11T02:00:00-03:00,JIUHQJ,I,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1065.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1728
2020-07-11T02:00:00-03:00,JIUHMC,Q,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,984
2020-07-11T02:00:00-03:00,JIUHMC,Q,1,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,983
2020-07-11T02:00:00-03:00,JIUHMC,Q,2,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1238.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,982
2020-07-11T02:00:00-03:00,JIUHMC,Q,4,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1414.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,980
2020-07-11T02:00:00-03:00,JIUHMC,Q,8,2020-07-10T17:00:00,2020-07-10 17:00:00,0.0,1536.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,976
2020-07-11T02:00:00-03:00,JIUHMC,I,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1254.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,984
2020-07-11T02:00:00-03:00,JIUHCA,Q,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,755.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,240
2020-07-11T02:00:00-03:00,JIUHCA,Q,1,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,770.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,239
2020-07-11T02:00:00-03:00,JIUHCA,Q,2,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,785.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,238
2020-07-11T02:00:00-03:00,JIUHCA,Q,4,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,815.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,236
2020-07-11T02:00:00-03:00,JIUHCA,Q,8,2020-07-10T17:00:00,2020-07-10 17:00:00,0.0,884.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,232
2020-07-11T02:00:00-03:00,JIUHCA,I,0,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,726.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,240
2020-07-11T03:00:00-03:00,JIUHQJ,Q,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1143.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1729
2020-07-11T03:00:00-03:00,JIUHQJ,Q,1,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1177.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1728
2020-07-11T03:00:00-03:00,JIUHQJ,Q,2,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1239.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1727
2020-07-11T03:00:00-03:00,JIUHQJ,Q,4,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1278.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1725
2020-07-11T03:00:00-03:00,JIUHQJ,Q,8,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,1418.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1721
2020-07-11T03:00:00-03:00,JIUHQJ,I,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1079.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1729
2020-07-11T03:00:00-03:00,JIUHMC,Q,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,985
2020-07-11T03:00:00-03:00,JIUHMC,Q,1,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,984
2020-07-11T03:00:00-03:00,JIUHMC,Q,2,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,983
2020-07-11T03:00:00-03:00,JIUHMC,Q,4,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,1236.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,981
2020-07-11T03:00:00-03:00,JIUHMC,Q,8,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,1363.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,977
2020-07-11T03:00:00-03:00,JIUHMC,I,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1228.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,985
2020-07-11T03:00:00-03:00,JIUHCA,Q,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,748.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,241
2020-07-11T03:00:00-03:00,JIUHCA,Q,1,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,755.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,240
2020-07-11T03:00:00-03:00,JIUHCA,Q,2,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,770.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,239
2020-07-11T03:00:00-03:00,JIUHCA,Q,4,2020-07-10T22:00:00,2020-07-10 22:00:00,0.0,799.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,237
2020-07-11T03:00:00-03:00,JIUHCA,Q,8,2020-07-10T18:00:00,2020-07-10 18:00:00,0.0,861.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,233
2020-07-11T03:00:00-03:00,JIUHCA,I,0,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,733.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,241
2020-07-11T04:00:00-03:00,JIUHQJ,Q,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1126.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1730
2020-07-11T04:00:00-03:00,JIUHQJ,Q,1,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1143.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1729
2020-07-11T04:00:00-03:00,JIUHQJ,Q,2,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1177.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1728
2020-07-11T04:00:00-03:00,JIUHQJ,Q,4,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1268.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1726
2020-07-11T04:00:00-03:00,JIUHQJ,Q,8,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,1388.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1722
2020-07-11T04:00:00-03:00,JIUHQJ,I,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1093.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1730
2020-07-11T04:00:00-03:00,JIUHMC,Q,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1235.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,986
2020-07-11T04:00:00-03:00,JIUHMC,Q,1,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,985
2020-07-11T04:00:00-03:00,JIUHMC,Q,2,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,984
2020-07-11T04:00:00-03:00,JIUHMC,Q,4,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,1238.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,982
2020-07-11T04:00:00-03:00,JIUHMC,Q,8,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,1364.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,978
2020-07-11T04:00:00-03:00,JIUHMC,I,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1202.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,986
2020-07-11T04:00:00-03:00,JIUHCA,Q,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,726.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,242
2020-07-11T04:00:00-03:00,JIUHCA,Q,1,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,748.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,241
2020-07-11T04:00:00-03:00,JIUHCA,Q,2,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,755.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,240
2020-07-11T04:00:00-03:00,JIUHCA,Q,4,2020-07-10T23:00:00,2020-07-10 23:00:00,0.0,785.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,238
2020-07-11T04:00:00-03:00,JIUHCA,Q,8,2020-07-10T19:00:00,2020-07-10 19:00:00,0.0,845.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,234
2020-07-11T04:00:00-03:00,JIUHCA,I,0,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,682.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,242
2020-07-11T05:00:00-03:00,JIUHQJ,Q,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,1107.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1731
2020-07-11T05:00:00-03:00,JIUHQJ,Q,1,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1126.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1730
2020-07-11T05:00:00-03:00,JIUHQJ,Q,2,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1143.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1729
2020-07-11T05:00:00-03:00,JIUHQJ,Q,4,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1239.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1727
2020-07-11T05:00:00-03:00,JIUHQJ,Q,8,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1328.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1723
2020-07-11T05:00:00-03:00,JIUHQJ,I,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,1075.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1731
2020-07-11T05:00:00-03:00,JIUHMC,Q,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,1113.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,987
2020-07-11T05:00:00-03:00,JIUHMC,Q,1,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1235.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,986
2020-07-11T05:00:00-03:00,JIUHMC,Q,2,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,985
2020-07-11T05:00:00-03:00,JIUHMC,Q,4,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,1237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,983
2020-07-11T05:00:00-03:00,JIUHMC,Q,8,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,1419.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,979
2020-07-11T05:00:00-03:00,JIUHMC,I,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,1109.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,987
2020-07-11T05:00:00-03:00,JIUHCA,Q,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,719.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,243
2020-07-11T05:00:00-03:00,JIUHCA,Q,1,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,726.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,242
2020-07-11T05:00:00-03:00,JIUHCA,Q,2,2020-07-11T02:00:00,2020-07-11 02:00:00,0.0,748.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,241
2020-07-11T05:00:00-03:00,JIUHCA,Q,4,2020-07-11T00:00:00,2020-07-10 23:59:00,60.0,770.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,239
2020-07-11T05:00:00-03:00,JIUHCA,Q,8,2020-07-10T20:00:00,2020-07-10 20:00:00,0.0,830.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,235
2020-07-11T05:00:00-03:00,JIUHCA,I,0,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,704.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,243
2020-07-11T06:00:00-03:00,JIUHQJ,Q,0,2020-07-11T05:00:00,2020-07-11 05:00:00,0.0,1098.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1732
2020-07-11T06:00:00-03:00,JIUHQJ,Q,1,2020-07-11T04:00:00,2020-07-11 04:00:00,0.0,1107.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1731
2020-07-11T06:00:00-03:00,JIUHQJ,Q,2,2020-07-11T03:00:00,2020-07-11 03:00:00,0.0,1126.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1730
2020-07-11T06:00:00-03:00,JIUHQJ,Q,4,2020-07-11T01:00:00,2020-07-11 01:00:00,0.0,1177.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1728
2020-07-11T06:00:00-03:00,JIUHQJ,Q,8,2020-07-10T21:00:00,2020-07-10 21:00:00,0.0,1289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1724
