window,origin_literal,plant,variable,back_hours,query_literal,source_literal,age_seconds,value_m3s,usable,uses_zero,Q_zero_positive_components,Q_balance_residual_gt1,source_file,source_record_index
2018-08-30,2018-08-31T12:00:00,JIUHQJ,I,0,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,250.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39339
2018-08-30,2018-08-31T12:00:00,JIUHMC,Q,0,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,224.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43803
2018-08-30,2018-08-31T12:00:00,JIUHMC,Q,1,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43802
2018-08-30,2018-08-31T12:00:00,JIUHMC,Q,2,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,222.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43801
2018-08-30,2018-08-31T12:00:00,JIUHMC,Q,4,2018-08-31T07:00:00,2018-08-31 07:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43799
2018-08-30,2018-08-31T12:00:00,JIUHMC,Q,8,2018-08-31T03:00:00,2018-08-31 03:00:00,0.0,162.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43795
2018-08-30,2018-08-31T12:00:00,JIUHMC,I,0,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,224.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43803
2018-08-30,2018-08-31T12:00:00,JIUHCA,Q,0,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40083
2018-08-30,2018-08-31T12:00:00,JIUHCA,Q,1,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40082
2018-08-30,2018-08-31T12:00:00,JIUHCA,Q,2,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,133.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40081
2018-08-30,2018-08-31T12:00:00,JIUHCA,Q,4,2018-08-31T07:00:00,2018-08-31 07:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40079
2018-08-30,2018-08-31T12:00:00,JIUHCA,Q,8,2018-08-31T03:00:00,2018-08-31 03:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40075
2018-08-30,2018-08-31T12:00:00,JIUHCA,I,0,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40083
2018-08-30,2018-08-31T13:00:00,JIUHQJ,Q,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39340
2018-08-30,2018-08-31T13:00:00,JIUHQJ,Q,1,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39339
2018-08-30,2018-08-31T13:00:00,JIUHQJ,Q,2,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39338
2018-08-30,2018-08-31T13:00:00,JIUHQJ,Q,4,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,163.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39336
2018-08-30,2018-08-31T13:00:00,JIUHQJ,Q,8,2018-08-31T04:00:00,2018-08-31 04:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39332
2018-08-30,2018-08-31T13:00:00,JIUHQJ,I,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,250.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39340
2018-08-30,2018-08-31T13:00:00,JIUHMC,Q,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43804
2018-08-30,2018-08-31T13:00:00,JIUHMC,Q,1,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,224.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43803
2018-08-30,2018-08-31T13:00:00,JIUHMC,Q,2,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43802
2018-08-30,2018-08-31T13:00:00,JIUHMC,Q,4,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,189.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43800
2018-08-30,2018-08-31T13:00:00,JIUHMC,Q,8,2018-08-31T04:00:00,2018-08-31 04:00:00,0.0,162.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43796
2018-08-30,2018-08-31T13:00:00,JIUHMC,I,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,219.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43804
2018-08-30,2018-08-31T13:00:00,JIUHCA,Q,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40084
2018-08-30,2018-08-31T13:00:00,JIUHCA,Q,1,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40083
2018-08-30,2018-08-31T13:00:00,JIUHCA,Q,2,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40082
2018-08-30,2018-08-31T13:00:00,JIUHCA,Q,4,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40080
2018-08-30,2018-08-31T13:00:00,JIUHCA,Q,8,2018-08-31T04:00:00,2018-08-31 04:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40076
2018-08-30,2018-08-31T13:00:00,JIUHCA,I,0,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40084
2018-08-30,2018-08-31T14:00:00,JIUHQJ,Q,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,253.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39341
2018-08-30,2018-08-31T14:00:00,JIUHQJ,Q,1,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39340
2018-08-30,2018-08-31T14:00:00,JIUHQJ,Q,2,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39339
2018-08-30,2018-08-31T14:00:00,JIUHQJ,Q,4,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,230.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39337
2018-08-30,2018-08-31T14:00:00,JIUHQJ,Q,8,2018-08-31T05:00:00,2018-08-31 05:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39333
2018-08-30,2018-08-31T14:00:00,JIUHQJ,I,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,172.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39341
2018-08-30,2018-08-31T14:00:00,JIUHMC,Q,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,237.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43805
2018-08-30,2018-08-31T14:00:00,JIUHMC,Q,1,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43804
2018-08-30,2018-08-31T14:00:00,JIUHMC,Q,2,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,224.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43803
2018-08-30,2018-08-31T14:00:00,JIUHMC,Q,4,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,222.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43801
2018-08-30,2018-08-31T14:00:00,JIUHMC,Q,8,2018-08-31T05:00:00,2018-08-31 05:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43797
2018-08-30,2018-08-31T14:00:00,JIUHMC,I,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,220.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43805
2018-08-30,2018-08-31T14:00:00,JIUHCA,Q,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,143.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40085
2018-08-30,2018-08-31T14:00:00,JIUHCA,Q,1,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40084
2018-08-30,2018-08-31T14:00:00,JIUHCA,Q,2,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40083
2018-08-30,2018-08-31T14:00:00,JIUHCA,Q,4,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,133.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40081
2018-08-30,2018-08-31T14:00:00,JIUHCA,Q,8,2018-08-31T05:00:00,2018-08-31 05:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40077
2018-08-30,2018-08-31T14:00:00,JIUHCA,I,0,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,143.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40085
2018-08-30,2018-08-31T15:00:00,JIUHQJ,Q,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39342
2018-08-30,2018-08-31T15:00:00,JIUHQJ,Q,1,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,253.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39341
2018-08-30,2018-08-31T15:00:00,JIUHQJ,Q,2,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39340
2018-08-30,2018-08-31T15:00:00,JIUHQJ,Q,4,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39338
2018-08-30,2018-08-31T15:00:00,JIUHQJ,Q,8,2018-08-31T06:00:00,2018-08-31 06:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39334
2018-08-30,2018-08-31T15:00:00,JIUHQJ,I,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39342
2018-08-30,2018-08-31T15:00:00,JIUHMC,Q,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43806
2018-08-30,2018-08-31T15:00:00,JIUHMC,Q,1,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,237.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43805
2018-08-30,2018-08-31T15:00:00,JIUHMC,Q,2,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43804
2018-08-30,2018-08-31T15:00:00,JIUHMC,Q,4,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43802
2018-08-30,2018-08-31T15:00:00,JIUHMC,Q,8,2018-08-31T06:00:00,2018-08-31 06:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43798
2018-08-30,2018-08-31T15:00:00,JIUHMC,I,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,281.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43806
2018-08-30,2018-08-31T15:00:00,JIUHCA,Q,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40086
2018-08-30,2018-08-31T15:00:00,JIUHCA,Q,1,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,143.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40085
2018-08-30,2018-08-31T15:00:00,JIUHCA,Q,2,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40084
2018-08-30,2018-08-31T15:00:00,JIUHCA,Q,4,2018-08-31T10:00:00,2018-08-31 10:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40082
2018-08-30,2018-08-31T15:00:00,JIUHCA,Q,8,2018-08-31T06:00:00,2018-08-31 06:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40078
2018-08-30,2018-08-31T15:00:00,JIUHCA,I,0,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,133.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40086
2018-08-30,2018-08-31T16:00:00,JIUHQJ,Q,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39343
2018-08-30,2018-08-31T16:00:00,JIUHQJ,Q,1,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39342
2018-08-30,2018-08-31T16:00:00,JIUHQJ,Q,2,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,253.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39341
2018-08-30,2018-08-31T16:00:00,JIUHQJ,Q,4,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39339
2018-08-30,2018-08-31T16:00:00,JIUHQJ,Q,8,2018-08-31T07:00:00,2018-08-31 07:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39335
2018-08-30,2018-08-31T16:00:00,JIUHQJ,I,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,309.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39343
2018-08-30,2018-08-31T16:00:00,JIUHMC,Q,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43807
2018-08-30,2018-08-31T16:00:00,JIUHMC,Q,1,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43806
2018-08-30,2018-08-31T16:00:00,JIUHMC,Q,2,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,237.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43805
2018-08-30,2018-08-31T16:00:00,JIUHMC,Q,4,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,224.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43803
2018-08-30,2018-08-31T16:00:00,JIUHMC,Q,8,2018-08-31T07:00:00,2018-08-31 07:00:00,0.0,161.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43799
2018-08-30,2018-08-31T16:00:00,JIUHMC,I,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,273.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43807
2018-08-30,2018-08-31T16:00:00,JIUHCA,Q,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40087
2018-08-30,2018-08-31T16:00:00,JIUHCA,Q,1,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40086
2018-08-30,2018-08-31T16:00:00,JIUHCA,Q,2,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,143.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40085
2018-08-30,2018-08-31T16:00:00,JIUHCA,Q,4,2018-08-31T11:00:00,2018-08-31 11:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40083
2018-08-30,2018-08-31T16:00:00,JIUHCA,Q,8,2018-08-31T07:00:00,2018-08-31 07:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40079
2018-08-30,2018-08-31T16:00:00,JIUHCA,I,0,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,148.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40087
2018-08-30,2018-08-31T17:00:00,JIUHQJ,Q,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39344
2018-08-30,2018-08-31T17:00:00,JIUHQJ,Q,1,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39343
2018-08-30,2018-08-31T17:00:00,JIUHQJ,Q,2,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39342
2018-08-30,2018-08-31T17:00:00,JIUHQJ,Q,4,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,234.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39340
2018-08-30,2018-08-31T17:00:00,JIUHQJ,Q,8,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,163.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39336
2018-08-30,2018-08-31T17:00:00,JIUHQJ,I,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,341.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39344
2018-08-30,2018-08-31T17:00:00,JIUHMC,Q,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43808
2018-08-30,2018-08-31T17:00:00,JIUHMC,Q,1,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43807
2018-08-30,2018-08-31T17:00:00,JIUHMC,Q,2,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43806
2018-08-30,2018-08-31T17:00:00,JIUHMC,Q,4,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,223.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43804
2018-08-30,2018-08-31T17:00:00,JIUHMC,Q,8,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,189.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43800
2018-08-30,2018-08-31T17:00:00,JIUHMC,I,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,269.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43808
2018-08-30,2018-08-31T17:00:00,JIUHCA,Q,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,178.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40088
2018-08-30,2018-08-31T17:00:00,JIUHCA,Q,1,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40087
2018-08-30,2018-08-31T17:00:00,JIUHCA,Q,2,2018-08-31T14:00:00,2018-08-31 14:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40086
2018-08-30,2018-08-31T17:00:00,JIUHCA,Q,4,2018-08-31T12:00:00,2018-08-31 12:00:00,0.0,134.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40084
2018-08-30,2018-08-31T17:00:00,JIUHCA,Q,8,2018-08-31T08:00:00,2018-08-31 08:00:00,0.0,112.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40080
2018-08-30,2018-08-31T17:00:00,JIUHCA,I,0,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,148.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40088
2018-08-30,2018-08-31T18:00:00,JIUHQJ,Q,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39345
2018-08-30,2018-08-31T18:00:00,JIUHQJ,Q,1,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39344
2018-08-30,2018-08-31T18:00:00,JIUHQJ,Q,2,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39343
2018-08-30,2018-08-31T18:00:00,JIUHQJ,Q,4,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,253.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39341
2018-08-30,2018-08-31T18:00:00,JIUHQJ,Q,8,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,230.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39337
2018-08-30,2018-08-31T18:00:00,JIUHQJ,I,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39345
2018-08-30,2018-08-31T18:00:00,JIUHMC,Q,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,295.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43809
2018-08-30,2018-08-31T18:00:00,JIUHMC,Q,1,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43808
2018-08-30,2018-08-31T18:00:00,JIUHMC,Q,2,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,294.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43807
2018-08-30,2018-08-31T18:00:00,JIUHMC,Q,4,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,237.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43805
2018-08-30,2018-08-31T18:00:00,JIUHMC,Q,8,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,222.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43801
2018-08-30,2018-08-31T18:00:00,JIUHMC,I,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,274.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,43809
2018-08-30,2018-08-31T18:00:00,JIUHCA,Q,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40089
2018-08-30,2018-08-31T18:00:00,JIUHCA,Q,1,2018-08-31T16:00:00,2018-08-31 16:00:00,0.0,178.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40088
2018-08-30,2018-08-31T18:00:00,JIUHCA,Q,2,2018-08-31T15:00:00,2018-08-31 15:00:00,0.0,177.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40087
2018-08-30,2018-08-31T18:00:00,JIUHCA,Q,4,2018-08-31T13:00:00,2018-08-31 13:00:00,0.0,143.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40085
2018-08-30,2018-08-31T18:00:00,JIUHCA,Q,8,2018-08-31T09:00:00,2018-08-31 09:00:00,0.0,133.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40081
2018-08-30,2018-08-31T18:00:00,JIUHCA,I,0,2018-08-31T17:00:00,2018-08-31 17:00:00,0.0,133.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,40089
2018-08-30,2018-08-31T19:00:00,JIUHQJ,Q,0,2018-08-31T18:00:00,2018-08-31 18:00:00,0.0,325.0,True,False,False,False,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,39346
