forecast_record,reference_at,column,name,value
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,13,86472600:dH0.5,0.6600000000000001
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,14,86472600:dH1,0.6199999999999992
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,15,86472600:dH2,0.7749999999999995
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,16,86472600:dH4,1.2049999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,17,86472600:dH8,0.84
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,18,86500000:H,5.7829999999999995
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,19,86500000:dH0.5,0.2599999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,20,86500000:dH1,0.5459999999999994
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,21,86500000:dH2,0.45699999999999985
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,22,86500000:dH4,0.4597499999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,23,86500000:dH8,0.46024999999999994
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,24,julho:Q06,2.8375540363545952
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,25,julho:Q,5.68731
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,26,julho:I,6.218979999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,27,julho:dQ1,0.15490009535260674
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,28,julho:dQ2,0.20143816066709785
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,29,julho:dQ4,0.11690744779882578
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,30,julho:dQ8,0.27696572740176917
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,31,monte:Q06,3.6079652507998583
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,32,monte:Q,8.48732
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,33,monte:I,8.52065
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,34,monte:dQ1,0.568682704563646
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,35,monte:dQ2,0.454698530871138
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,36,monte:dQ4,0.343990954000298
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,37,monte:dQ8,0.34851052037865243
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,38,castro:Q06,2.9124897747256138
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,39,castro:Q,5.93983
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,40,castro:I,7.05025
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,41,castro:dQ1,0.32692216505567684
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,42,castro:dQ2,0.4019104712367858
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,43,castro:dQ4,0.2869651214794675
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,44,castro:dQ8,0.3059720719434141
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,45,Baixo Antas:P1,1.6797687861271697
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,46,Baixo Antas:C1,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,47,Baixo Antas:P3,4.671098265895854
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,48,Baixo Antas:C3,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,49,Baixo Antas:P6,22.88381502890139
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,50,Baixo Antas:C6,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,51,Baixo Antas:P12,132.31907514450833
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,52,Baixo Antas:C12,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,53,Baixo Antas:P24,132.31907514450833
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,54,Baixo Antas:C24,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,55,Baixo Antas:P48,161.45722543352488
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,56,Baixo Antas:C48,0.9999999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,57,Baixo Antas:P3lag3,18.212716763005535
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,58,Baixo Antas:P3lag6,63.260693641618644
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,59,Baixo Antas:P3lag12,0.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,60,Carreiro:P1,0.3921996879874927
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,61,Carreiro:C1,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,62,Carreiro:P3,5.781404056162159
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,63,Carreiro:C3,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,64,Carreiro:P6,30.46137285491395
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,65,Carreiro:C6,0.981539261570463
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,66,Carreiro:P12,59.66177847113852
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,67,Carreiro:C12,0.9538481539261572
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,68,Carreiro:P24,59.67020280811199
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,69,Carreiro:C24,0.9752990119604785
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,70,Carreiro:P48,80.45594383775294
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,71,Carreiro:C48,0.9736414456578264
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,72,Carreiro:P3lag3,24.679968798751784
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,73,Carreiro:P3lag6,28.008205928237068
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,74,Carreiro:P3lag12,0.008424336973471277
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,75,Prata-Turvo:P1,5.612189054726252
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,76,Prata-Turvo:C1,0.9967128642501777
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,77,Prata-Turvo:P3,19.17206823027709
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,78,Prata-Turvo:C3,0.9989042880833927
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,79,Prata-Turvo:P6,54.2565031982942
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,80,Prata-Turvo:C6,0.9969645818526416
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,81,Prata-Turvo:P12,65.10660980810229
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,82,Prata-Turvo:C12,0.9935071665482115
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,83,Prata-Turvo:P24,65.10660980810229
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,84,Prata-Turvo:C24,0.9967535832741057
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,85,Prata-Turvo:P48,85.257569296375
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,86,Prata-Turvo:C48,0.9968220652688937
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,87,Prata-Turvo:P3lag3,35.08443496801711
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,88,Prata-Turvo:P3lag6,10.835181236673762
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,89,Prata-Turvo:P3lag12,0.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,90,Alto Antas:P1,10.332171218283944
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,91,Alto Antas:C1,0.9989734650397055
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,92,Alto Antas:P3,20.46484601975594
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,93,Alto Antas:C3,0.9996578216799018
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,94,Alto Antas:P6,36.0922719349215
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,95,Alto Antas:C6,0.9998289108399508
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,96,Alto Antas:P12,99.07425915165594
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,97,Alto Antas:C12,0.9880511976241204
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,98,Alto Antas:P24,99.07425915165594
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,99,Alto Antas:C24,0.9940255988120602
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,100,Alto Antas:P48,120.81719930273044
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,101,Alto Antas:C48,0.9871590322164117
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,102,Alto Antas:P3lag3,15.627425915165562
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,103,Alto Antas:P3lag6,45.00674026728648
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,104,Alto Antas:P3lag12,0.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,105,Tainhas:P1,7.875409836065347
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,106,Tainhas:C1,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,107,Tainhas:P3,34.75464480874256
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,108,Tainhas:C3,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,109,Tainhas:P6,62.789071038250505
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,110,Tainhas:C6,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,111,Tainhas:P12,149.68852459016284
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,112,Tainhas:C12,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,113,Tainhas:P24,149.68852459016284
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,114,Tainhas:C24,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,115,Tainhas:P48,173.5065573770471
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,116,Tainhas:C48,1.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,117,Tainhas:P3lag3,28.034426229507943
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,118,Tainhas:P3lag6,80.33989071038252
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,119,Tainhas:P3lag12,0.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,120,gfs_seamless:loc0:futureP3,3.3
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,121,gfs_seamless:loc0:futureP6,3.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,122,gfs_seamless:loc0:futureP9,3.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,123,gfs_seamless:loc0:futureP12,3.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,124,gfs_seamless:loc1:futureP3,4.3
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,125,gfs_seamless:loc1:futureP6,4.8999999999999995
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,126,gfs_seamless:loc1:futureP9,4.8999999999999995
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,127,gfs_seamless:loc1:futureP12,4.8999999999999995
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,128,gfs_seamless:loc2:futureP3,3.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,129,gfs_seamless:loc2:futureP6,5.500000000000001
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,130,gfs_seamless:loc2:futureP9,5.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,131,gfs_seamless:loc2:futureP12,5.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,132,gfs_seamless:loc3:futureP3,4.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,133,gfs_seamless:loc3:futureP6,6.500000000000001
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,134,gfs_seamless:loc3:futureP9,6.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,135,gfs_seamless:loc3:futureP12,6.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,136,gfs_seamless:loc4:futureP3,3.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,137,gfs_seamless:loc4:futureP6,6.2
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,138,gfs_seamless:loc4:futureP9,6.199999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,139,gfs_seamless:loc4:futureP12,6.199999999999999
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,140,ecmwf_ifs025:loc0:futureP3,8.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,141,ecmwf_ifs025:loc0:futureP6,11.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,142,ecmwf_ifs025:loc0:futureP9,11.100000000000001
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,143,ecmwf_ifs025:loc0:futureP12,11.100000000000001
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,144,ecmwf_ifs025:loc1:futureP3,11.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,145,ecmwf_ifs025:loc1:futureP6,16.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,146,ecmwf_ifs025:loc1:futureP9,16.599999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,147,ecmwf_ifs025:loc1:futureP12,16.599999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,148,ecmwf_ifs025:loc2:futureP3,17.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,149,ecmwf_ifs025:loc2:futureP6,28.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,150,ecmwf_ifs025:loc2:futureP9,30.2
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,151,ecmwf_ifs025:loc2:futureP12,30.2
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,152,ecmwf_ifs025:loc3:futureP3,13.9
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,153,ecmwf_ifs025:loc3:futureP6,19.699999999999996
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,154,ecmwf_ifs025:loc3:futureP9,20.099999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,155,ecmwf_ifs025:loc3:futureP12,20.099999999999998
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,156,ecmwf_ifs025:loc4:futureP3,11.8
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,157,ecmwf_ifs025:loc4:futureP6,17.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,158,ecmwf_ifs025:loc4:futureP9,17.900000000000002
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,159,ecmwf_ifs025:loc4:futureP12,17.900000000000002
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,160,icon_global:loc0:futureP3,2.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,161,icon_global:loc0:futureP6,2.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,162,icon_global:loc0:futureP9,2.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,163,icon_global:loc0:futureP12,2.1
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,164,icon_global:loc1:futureP3,4.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,165,icon_global:loc1:futureP6,5.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,166,icon_global:loc1:futureP9,5.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,167,icon_global:loc1:futureP12,5.0
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,168,icon_global:loc2:futureP3,7.8
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,169,icon_global:loc2:futureP6,9.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,170,icon_global:loc2:futureP9,9.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,171,icon_global:loc2:futureP12,9.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,172,icon_global:loc3:futureP3,12.000000000000002
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,173,icon_global:loc3:futureP6,12.400000000000002
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,174,icon_global:loc3:futureP9,12.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,175,icon_global:loc3:futureP12,12.4
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,176,icon_global:loc4:futureP3,3.5
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,177,icon_global:loc4:futureP6,3.7
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,178,icon_global:loc4:futureP9,3.7
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T17:00:00-03:00,179,icon_global:loc4:futureP12,3.7
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,0,86510000:H,13.45
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,1,86510000:dH0.5,0.9599999999999973
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,2,86510000:dH1,1.0599999999999987
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,3,86510000:dH2,1.38
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,4,86510000:dH4,1.4399999999999997
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,5,86510000:dH8,1.0062499999999999
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,6,86472000:H,14.96
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,7,86472000:dH0.5,0.5800000000000018
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,8,86472000:dH1,0.7000000000000011
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T18:00:00-03:00,9,86472000:dH2,0.6950000000000003
