phase,profile,horizon_h,population,subset,compared_family,matching_control,observed_targets,pairs,failures,baseline_hits,compared_hits,hits_delta,baseline_mae_m,compared_mae_m,mae_m_delta,baseline_bias_m,compared_bias_m,bias_m_delta,baseline_p98_abs_m,compared_p98_abs_m,p98_abs_m_delta,baseline_max_abs_m,compared_max_abs_m,max_abs_m_delta
validation,A,12,complete24,all,mixed_profile_candidate,profile_A_control,5879,5879,0,4894,4859,-35,0.3051626716080219,0.3051579717470514,-4.699860970514003e-06,0.05051902076153154,0.06292137380109417,0.012402353039562629,1.2111060302745218,1.1157095476703112,-0.09539648260421063,2.8900663229209105,2.826852208974106,-0.06321411394680432
validation,A,12,complete24,all,profile_B_control,profile_A_control,5879,5879,0,4894,4909,15,0.3051626716080219,0.29904681055986265,-0.006115861048159255,0.05051902076153154,0.054945467381501925,0.004426446619970388,1.2111060302745218,1.1204670621470405,-0.09063896812748129,2.8900663229209105,2.8147785248832493,-0.07528779803766117
validation,A,12,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,8,8,0,0.8483723136272935,0.8211702493864921,-0.027202064240801405,0.7991965893521663,0.7845782491670297,-0.014618340185136636,1.920871629145395,1.537159574937644,-0.383712054207751,2.026203152954574,1.5441790419072614,-0.4820241110473127
validation,A,12,complete24,level_ge_7m,profile_B_control,profile_A_control,28,28,0,8,12,4,0.8483723136272935,0.817848083030537,-0.030524230596756463,0.7991965893521663,0.7527906904393874,-0.04640589891277891,1.920871629145395,1.8851482864904525,-0.03572334265494259,2.026203152954574,2.014439885015898,-0.011763267938675881
validation,A,12,missing24,all,mixed_profile_candidate,profile_A_control,627,587,40,424,413,-11,0.4030672931983428,0.4031041987883665,3.690559002372806e-05,0.07172411358109197,0.0453278650769895,-0.026396248504102472,1.4902845166582865,1.4115146130430662,-0.0787699036152203,2.190192160996316,2.5403846295590244,0.35019246856270847
validation,A,12,missing24,all,profile_B_control,profile_A_control,627,587,40,424,418,-6,0.4030672931983428,0.39750789913516926,-0.005559394063173517,0.07172411358109197,0.060488159713172174,-0.011235953867919798,1.4902845166582865,1.3817331729315072,-0.10855134372677933,2.190192160996316,2.6692262571876246,0.47903409619130866
validation,A,12,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,12,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,1,full_schedule,all,mixed_profile_candidate,profile_B_control,6517,6488,29,6485,6486,1,0.02269398096152259,0.024304167517363726,0.0016101865558411366,-0.0015926865264393587,-0.0007745964019376593,0.0008180901245016995,0.11777068115229414,0.1334275466941677,0.015656865541873566,0.6604182002351888,0.6751386202226772,0.014720419987488409
validation,B,1,full_schedule,all,profile_A_control,profile_B_control,6517,6488,29,6485,6483,-2,0.02269398096152259,0.029750095043359362,0.007056114081836772,-0.0015926865264393587,0.0014907218723549818,0.0030834083987943406,0.11777068115229414,0.17786256534069267,0.06009188418839853,0.6604182002351888,0.7271043822240193,0.06668618198883047
validation,B,1,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,28,28,0,0.08723246070700563,0.10049258377658805,0.013260123069582422,0.02569277249043424,0.015549353169327531,-0.01014341932110671,0.27145633864834856,0.3103961991837351,0.03893986053538656,0.2763001588280076,0.3233328497722727,0.0470326909442651
validation,B,1,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,28,28,0,0.08723246070700563,0.12986069013916696,0.042628229432161324,0.02569277249043424,0.036123507752115244,0.010430735261681003,0.27145633864834856,0.44250857395584364,0.17105223530749508,0.2763001588280076,0.45071616509014945,0.17441600626214182
validation,B,1,complete24,all,mixed_profile_candidate,profile_B_control,5912,5912,0,5911,5911,0,0.021269385122955377,0.022416264649349794,0.0011468795263944176,-0.0012200109274018843,-0.0003600162581232642,0.0008599946692786201,0.10671735997061346,0.12023706692544209,0.013519706954828625,0.55804415951933,0.6751386202226772,0.11709446070334728
validation,B,1,complete24,all,profile_A_control,profile_B_control,5912,5912,0,5911,5909,-2,0.021269385122955377,0.027358413413000136,0.006089028290044759,-0.0012200109274018843,0.001839872696242135,0.0030598836236440195,0.10671735997061346,0.15281548182389504,0.046098121853281576,0.55804415951933,0.7271043822240193,0.16906022270468934
validation,B,1,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,28,28,0,0.08723246070700563,0.10049258377658805,0.013260123069582422,0.02569277249043424,0.015549353169327531,-0.01014341932110671,0.27145633864834856,0.3103961991837351,0.03893986053538656,0.2763001588280076,0.3233328497722727,0.0470326909442651
validation,B,1,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,28,28,0,0.08723246070700563,0.12986069013916696,0.042628229432161324,0.02569277249043424,0.036123507752115244,0.010430735261681003,0.27145633864834856,0.44250857395584364,0.17105223530749508,0.2763001588280076,0.45071616509014945,0.17441600626214182
validation,B,1,missing24,all,mixed_profile_candidate,profile_B_control,605,576,29,574,575,1,0.03731587436014991,0.04368139278767341,0.006365518427523503,-0.005417787466560104,-0.005029800933588188,0.0003879865329719165,0.24262839584218088,0.27612659823610053,0.03349820239391965,0.6604182002351888,0.6605129673854038,9.47671502149472e-05
validation,B,1,missing24,all,profile_A_control,profile_B_control,605,576,29,574,574,0,0.03731587436014991,0.05429804955496314,0.01698217519481323,-0.005417787466560104,-0.002092923389486772,0.0033248640770733324,0.24262839584218088,0.3689661994272033,0.12633780358502245,0.6604182002351888,0.660363383332466,-5.481690272279849e-05
validation,B,1,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,1,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,full_schedule,all,mixed_profile_candidate,profile_B_control,6516,6487,29,6475,6473,-2,0.035474564587545054,0.03670517948947578,0.0012306149019307225,-0.0013812401932221813,-0.0015817011117526883,-0.00020046091853050704,0.18067180805806773,0.18796051685795157,0.007288708799883831,0.915431615571995,1.0021520968315372,0.08672048125954213
validation,B,2,full_schedule,all,profile_A_control,profile_B_control,6516,6487,29,6475,6434,-41,0.035474564587545054,0.05042517105381489,0.014950606466269833,-0.0013812401932221813,0.00022407913717697195,0.0016053193303991531,0.18067180805806773,0.3221929885446302,0.14152118048656245,0.915431615571995,1.1104937817972464,0.1950621662252514
validation,B,2,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,27,25,-2,0.14050710758353616,0.17058836413056058,0.030081256547024426,0.02892117048358021,-0.016713738065751636,-0.045634908549331846,0.4962144827610345,0.6124081306502651,0.11619364788923059,0.5038715751272758,0.6654902213279517,0.1616186462006759
validation,B,2,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,27,23,-4,0.14050710758353616,0.23670617905098099,0.09619907146744483,0.02892117048358021,0.050296731926163796,0.021375561442583586,0.4962144827610345,0.740719393742842,0.2445049109818075,0.5038715751272758,0.7727973300799835,0.26892575495270776
validation,B,2,complete24,all,mixed_profile_candidate,profile_B_control,5910,5910,0,5905,5903,-2,0.03263781236209486,0.03362758225758173,0.0009897698954868667,-0.0008487965369911038,-0.0009475155286535885,-9.871899166248469e-05,0.16064858668679274,0.16506760132711415,0.004419014640321406,0.8599866382072543,1.0021520968315372,0.14216545862428287
validation,B,2,complete24,all,profile_A_control,profile_B_control,5910,5910,0,5905,5877,-28,0.03263781236209486,0.04613135634443512,0.013493543982340254,-0.0008487965369911038,0.0007043105544659849,0.0015531070914570886,0.16064858668679274,0.2804903961711887,0.11984180948439596,0.8599866382072543,1.1104937817972464,0.25050714358999215
validation,B,2,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,27,25,-2,0.14050710758353616,0.17058836413056058,0.030081256547024426,0.02892117048358021,-0.016713738065751636,-0.045634908549331846,0.4962144827610345,0.6124081306502651,0.11619364788923059,0.5038715751272758,0.6654902213279517,0.1616186462006759
validation,B,2,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,27,23,-4,0.14050710758353616,0.23670617905098099,0.09619907146744483,0.02892117048358021,0.050296731926163796,0.021375561442583586,0.4962144827610345,0.740719393742842,0.2445049109818075,0.5038715751272758,0.7727973300799835,0.26892575495270776
validation,B,2,missing24,all,mixed_profile_candidate,profile_B_control,606,577,29,570,570,0,0.06453038027629839,0.0682278825059296,0.0036975022296312082,-0.006834865857564765,-0.008077432127551094,-0.001242566269986329,0.40609159151022794,0.4282305074125262,0.022138915902298273,0.915431615571995,0.8510863881627841,-0.06434522740921089
validation,B,2,missing24,all,profile_A_control,profile_B_control,606,577,29,570,557,-13,0.06453038027629839,0.09440514494018314,0.02987476466388475,-0.006834865857564765,-0.0046947556568924685,0.0021401102006722962,0.40609159151022794,0.5785403737718574,0.17244878226162946,0.915431615571995,0.846386951298501,-0.0690446642734941
validation,B,2,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,full_schedule,all,mixed_profile_candidate,profile_B_control,6515,6487,28,6463,6433,-30,0.049820112142526386,0.05383864418686927,0.004018532044342882,-0.004049377672362082,-0.007218421144296064,-0.003169043471933982,0.2679574576927479,0.3174655251669138,0.04950806747416586,1.1773227423019819,1.408020403800724,0.23069766149874216
validation,B,3,full_schedule,all,profile_A_control,profile_B_control,6515,6487,28,6463,6387,-76,0.049820112142526386,0.07354500217596562,0.02372489003343923,-0.004049377672362082,-0.006905041160732861,-0.002855663488370779,0.2679574576927479,0.4392824995520474,0.17132504185929948,1.1773227423019819,1.316950523600525,0.13962778129854314
validation,B,3,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,25,23,-2,0.2189182435827352,0.27089180720741585,0.05197356362468064,-0.02446738052047007,-0.07557396818254454,-0.051106587662074474,0.7502084398720349,0.9753818968867957,0.22517345701476077,0.8606432989096868,1.1558051085951035,0.2951618096854167
validation,B,3,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,25,22,-3,0.2189182435827352,0.359101069609285,0.1401828260265498,-0.02446738052047007,-0.004511823148105006,0.019955557372365065,0.7502084398720349,1.2144630355129273,0.46425459564089244,0.8606432989096868,1.316950523600525,0.4563072246908382
validation,B,3,complete24,all,mixed_profile_candidate,profile_B_control,5908,5908,0,5898,5875,-23,0.04594271589028592,0.049365781043721836,0.0034230651534359127,-0.0036637927506562268,-0.006829281172755775,-0.0031654884220995486,0.23201936507345097,0.2682240635501511,0.03620469847670013,1.1773227423019819,1.408020403800724,0.23069766149874216
validation,B,3,complete24,all,profile_A_control,profile_B_control,5908,5908,0,5898,5838,-60,0.04594271589028592,0.06789406216730332,0.02195134627701739,-0.0036637927506562268,-0.006793761451332457,-0.0031299687006762305,0.23201936507345097,0.3849469622073803,0.1529275971339293,1.1773227423019819,1.316950523600525,0.13962778129854314
validation,B,3,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,25,23,-2,0.2189182435827352,0.27089180720741585,0.05197356362468064,-0.02446738052047007,-0.07557396818254454,-0.051106587662074474,0.7502084398720349,0.9753818968867957,0.22517345701476077,0.8606432989096868,1.1558051085951035,0.2951618096854167
validation,B,3,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,25,22,-3,0.2189182435827352,0.359101069609285,0.1401828260265498,-0.02446738052047007,-0.004511823148105006,0.019955557372365065,0.7502084398720349,1.2144630355129273,0.46425459564089244,0.8606432989096868,1.316950523600525,0.4563072246908382
validation,B,3,missing24,all,mixed_profile_candidate,profile_B_control,607,579,28,565,558,-7,0.08938428668179516,0.09947884358188648,0.010094556900091325,-0.007983808963274334,-0.011189127451480898,-0.003205318488206564,0.5396384052497842,0.5992218630156413,0.05958345776585705,0.9149301076380412,1.0550665166953128,0.14013640905727165
validation,B,3,missing24,all,profile_A_control,profile_B_control,607,579,28,565,549,-16,0.08938428668179516,0.13120606188438869,0.04182177520259353,-0.007983808963274334,-0.008040517021074124,-5.670805779979006e-05,0.5396384052497842,0.6927436616615238,0.15310525641173955,0.9149301076380412,1.1896445041592765,0.2747143965212353
validation,B,3,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,full_schedule,all,mixed_profile_candidate,profile_B_control,6514,6484,30,6440,6424,-16,0.0668996538143383,0.07058492273375583,0.0036852689194175337,-0.0035247681639963336,-0.007347919025123069,-0.0038231508611267354,0.34573288591344836,0.36930123314032104,0.023568347226872677,1.3381390558773205,1.4569632485693784,0.1188241926920579
validation,B,4,full_schedule,all,profile_A_control,profile_B_control,6514,6484,30,6440,6365,-75,0.0668996538143383,0.08368199827537127,0.01678234446103298,-0.0035247681639963336,-0.006465809488728326,-0.0029410413247319927,0.34573288591344836,0.4822710858002227,0.13653819988677435,1.3381390558773205,1.5574574463242872,0.21931839044696666
validation,B,4,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,24,23,-1,0.2108473378682307,0.2855828888341062,0.0747355509658755,0.007205640478103602,-0.10408582531324782,-0.11129146579135142,0.8182306320823901,1.0242413075700136,0.20601067548762353,0.9459258404198012,1.0752953783696508,0.12936953794984962
validation,B,4,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,24,22,-2,0.2108473378682307,0.3344261739277032,0.12357883605947248,0.007205640478103602,0.030872241622005907,0.023666601143902306,0.8182306320823901,1.1641493993439225,0.34591876726153237,0.9459258404198012,1.1860421389960791,0.24011629857627792
validation,B,4,complete24,all,mixed_profile_candidate,profile_B_control,5907,5907,0,5886,5874,-12,0.061921528256770386,0.06510009618024741,0.003178567923477024,-0.004915241477722001,-0.008393221667648752,-0.003477980189926751,0.30150045615475424,0.32626354119685025,0.02476308504209601,1.3381390558773205,1.4569632485693784,0.1188241926920579
validation,B,4,complete24,all,profile_A_control,profile_B_control,5907,5907,0,5886,5831,-55,0.061921528256770386,0.07675596720274945,0.014834438945979064,-0.004915241477722001,-0.00631007462150385,-0.0013948331437818491,0.30150045615475424,0.4274589339057991,0.12595847775104485,1.3381390558773205,1.5574574463242872,0.21931839044696666
validation,B,4,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,24,23,-1,0.2108473378682307,0.2855828888341062,0.0747355509658755,0.007205640478103602,-0.10408582531324782,-0.11129146579135142,0.8182306320823901,1.0242413075700136,0.20601067548762353,0.9459258404198012,1.0752953783696508,0.12936953794984962
validation,B,4,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,24,22,-2,0.2108473378682307,0.3344261739277032,0.12357883605947248,0.007205640478103602,0.030872241622005907,0.023666601143902306,0.8182306320823901,1.1641493993439225,0.34591876726153237,0.9459258404198012,1.1860421389960791,0.24011629857627792
validation,B,4,missing24,all,mixed_profile_candidate,profile_B_control,607,577,30,554,550,-4,0.11786289067491669,0.1267354781091012,0.008872587434184523,0.010710112016553962,0.003353298842119939,-0.007356813174434023,0.6789164807113123,0.6259610620693511,-0.05295541864196118,1.2437836581608406,1.254090617011539,0.010306958850698322
validation,B,4,missing24,all,profile_A_control,profile_B_control,607,577,30,554,534,-20,0.11786289067491669,0.1545867912493352,0.0367239005744185,0.010710112016553962,-0.008060135070522039,-0.018770247087076003,0.6789164807113123,0.761698504970196,0.0827820242588837,1.2437836581608406,1.4632005069685976,0.21941684880775703
validation,B,4,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,5,full_schedule,all,mixed_profile_candidate,profile_B_control,6513,6483,30,6397,6400,3,0.08327613012956056,0.0825442124085056,-0.0007319177210549643,0.0038214904432059176,-0.0030221529934439505,-0.006843643436649868,0.4270172194102993,0.40666195379519454,-0.020355265615104756,1.331690111386059,1.3662891017699481,0.03459899038388903
validation,B,5,full_schedule,all,profile_A_control,profile_B_control,6513,6483,30,6397,6339,-58,0.08327613012956056,0.09366179905120743,0.01038566892164687,0.0038214904432059176,-0.006606696648527816,-0.010428187091733734,0.4270172194102993,0.5195779990423175,0.0925607796320182,1.331690111386059,1.5037302731448081,0.17204016175874903
validation,B,5,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,22,23,1,0.27534792982512496,0.27542112344877456,7.319362364960336e-05,0.022703041383616833,-0.022306526914723155,-0.04500956829833999,0.6328351779910898,0.8378169564934776,0.20498177850238786,0.6619228134997979,1.060013319538986,0.39809050603918816
validation,B,5,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,22,22,0,0.27534792982512496,0.3419504664935789,0.06660253666845395,0.022703041383616833,0.0025341354571101044,-0.02016890592650673,0.6328351779910898,1.228176469462218,0.5953412914711281,0.6619228134997979,1.4034081261171867,0.7414853126173888
validation,B,5,complete24,all,mixed_profile_candidate,profile_B_control,5906,5906,0,5865,5862,-3,0.07609453389032082,0.07551278237230785,-0.0005817515180129712,0.0006089585726034781,-0.005972026915919613,-0.006580985488523091,0.3669889061921057,0.3464735278281854,-0.02051537836392031,1.2826742103863698,1.3031433360143039,0.020469125627934126
validation,B,5,complete24,all,profile_A_control,profile_B_control,5906,5906,0,5865,5818,-47,0.07609453389032082,0.08610191061226906,0.010007376721948236,0.0006089585726034781,-0.00767973095080113,-0.008288689523404608,0.3669889061921057,0.44550345078575226,0.07851454459364654,1.2826742103863698,1.5037302731448081,0.22105606275843837
validation,B,5,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,22,23,1,0.27534792982512496,0.27542112344877456,7.319362364960336e-05,0.022703041383616833,-0.022306526914723155,-0.04500956829833999,0.6328351779910898,0.8378169564934776,0.20498177850238786,0.6619228134997979,1.060013319538986,0.39809050603918816
validation,B,5,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,22,22,0,0.27534792982512496,0.3419504664935789,0.06660253666845395,0.022703041383616833,0.0025341354571101044,-0.02016890592650673,0.6328351779910898,1.228176469462218,0.5953412914711281,0.6619228134997979,1.4034081261171867,0.7414853126173888
validation,B,5,missing24,all,mixed_profile_candidate,profile_B_control,607,577,30,532,538,6,0.15678480844663167,0.15451583423482074,-0.002268974211810937,0.03670400903554214,0.027171877138516626,-0.009532131897025516,0.8325013515893827,0.8294373826410439,-0.0030639689483387134,1.331690111386059,1.3662891017699481,0.03459899038388903
validation,B,5,missing24,all,profile_A_control,profile_B_control,607,577,30,532,521,-11,0.15678480844663167,0.17104256355791442,0.014257755111282744,0.03670400903554214,0.004376562604897126,-0.032327446430645015,0.8325013515893827,0.8398563627766317,0.0073550111872490165,1.331690111386059,1.4997226999977404,0.16803258861168135
validation,B,5,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,5,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,6,full_schedule,all,mixed_profile_candidate,profile_B_control,6512,6482,30,6335,6333,-2,0.100202271937591,0.10208987076245167,0.00188759882486067,0.008525531114623877,0.002078411526813479,-0.006447119587810399,0.5371293622217411,0.5273358402207028,-0.009793522001038335,1.3836569377257621,1.475247979291903,0.09159104156614095
validation,B,6,full_schedule,all,profile_A_control,profile_B_control,6512,6482,30,6335,6313,-22,0.100202271937591,0.11045830980002529,0.010256037862434286,0.008525531114623877,0.0024367273199581135,-0.006088803794665764,0.5371293622217411,0.5565401036471881,0.019410741425446965,1.3836569377257621,1.4543044580973832,0.07064752037162103
validation,B,6,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,24,23,-1,0.24801770801555317,0.234415440827118,-0.013602267188435185,-0.013471246534201635,-0.0018804947026945002,0.011590751831507136,0.7418213286467621,0.710952331130356,-0.030868997516406038,0.8497199323401672,0.8878534127507605,0.03813348041059328
validation,B,6,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,24,20,-4,0.24801770801555317,0.3708771430366556,0.12285943502110241,-0.013471246534201635,-0.04030760076389365,-0.026836354229692015,0.7418213286467621,1.0841904997778096,0.3423691711310475,0.8497199323401672,1.3132773043152648,0.4635573719750976
validation,B,6,complete24,all,mixed_profile_candidate,profile_B_control,5907,5907,0,5822,5814,-8,0.09120507745949245,0.0938910493326347,0.0026859718731422483,0.004812783140366463,-0.0014269781141368605,-0.006239761254503324,0.44551329635107,0.4349737444883165,-0.010539551862753516,1.3754103196181582,1.380740974830188,0.0053306552120298
validation,B,6,complete24,all,profile_A_control,profile_B_control,5907,5907,0,5822,5795,-27,0.09120507745949245,0.10263992142331911,0.011434843963826657,0.004812783140366463,-0.0008428947266035446,-0.005655677866970008,0.44551329635107,0.4917284692207623,0.04621517286969229,1.3754103196181582,1.418925588961958,0.0435152693437999
validation,B,6,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,24,23,-1,0.24801770801555317,0.234415440827118,-0.013602267188435185,-0.013471246534201635,-0.0018804947026945002,0.011590751831507136,0.7418213286467621,0.710952331130356,-0.030868997516406038,0.8497199323401672,0.8878534127507605,0.03813348041059328
validation,B,6,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,24,20,-4,0.24801770801555317,0.3708771430366556,0.12285943502110241,-0.013471246534201635,-0.04030760076389365,-0.026836354229692015,0.7418213286467621,1.0841904997778096,0.3423691711310475,0.8497199323401672,1.3132773043152648,0.4635573719750976
validation,B,6,missing24,all,mixed_profile_candidate,profile_B_control,605,575,30,513,519,6,0.19263084199346575,0.18631671978145808,-0.006314122212007667,0.04666675247799523,0.038089431716541576,-0.008577320761453656,0.9196577490828756,0.95132760195731,0.03166985287443447,1.3836569377257621,1.475247979291903,0.09159104156614095
validation,B,6,missing24,all,profile_A_control,profile_B_control,605,575,30,513,518,5,0.19263084199346575,0.19077695352385712,-0.0018538884696086277,0.04666675247799523,0.036128427196548955,-0.010538325281446277,0.9196577490828756,0.8162908378964646,-0.10336691118641095,1.3836569377257621,1.4543044580973832,0.07064752037162103
validation,B,6,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,6,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,full_schedule,all,mixed_profile_candidate,profile_B_control,6511,6481,30,6236,6244,8,0.13330361598357807,0.12888867120541123,-0.0044149447781668405,0.03144705862428868,0.0282472072947643,-0.0031998513295243836,0.6408497082730044,0.6384378763200604,-0.0024118319529439214,1.9469233922814213,1.7269704230562064,-0.2199529692252149
validation,B,7,full_schedule,all,profile_A_control,profile_B_control,6511,6481,30,6236,6251,15,0.13330361598357807,0.13063814725693285,-0.0026654687266452204,0.03144705862428868,0.032965767883194524,0.0015187092589058412,0.6408497082730044,0.6165092970362379,-0.024340411236766446,1.9469233922814213,1.8047254700258974,-0.14219792225552386
validation,B,7,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,21,18,-3,0.4016508110801708,0.4560700649693484,0.054419253889177566,0.2531650575835825,0.20504340381553315,-0.04812165376804933,1.3506980642690456,1.3872288447657353,0.036530780496689674,1.5547784950117238,1.4090351708705535,-0.1457433241411703
validation,B,7,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,21,15,-6,0.4016508110801708,0.5020032912264474,0.10035248014627657,0.2531650575835825,0.3184670394002619,0.0653019818166794,1.3506980642690456,1.3692127537798813,0.01851468951083568,1.5547784950117238,1.5851252091346923,0.03034671412296852
validation,B,7,complete24,all,mixed_profile_candidate,profile_B_control,5906,5906,0,5734,5745,11,0.12463481590816046,0.11928700964368893,-0.005347806264471525,0.03234118959859131,0.028266009960067468,-0.00407517963852384,0.5721765835623436,0.5643583402551434,-0.007818243307200157,1.9469233922814213,1.7269704230562064,-0.2199529692252149
validation,B,7,complete24,all,profile_A_control,profile_B_control,5906,5906,0,5734,5753,19,0.12463481590816046,0.12126339557671363,-0.0033714203314468283,0.03234118959859131,0.033635631678583806,0.0012944420799924986,0.5721765835623436,0.5458602910310884,-0.026316292531255225,1.9469233922814213,1.8047254700258974,-0.14219792225552386
validation,B,7,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,21,18,-3,0.4016508110801708,0.4560700649693484,0.054419253889177566,0.2531650575835825,0.20504340381553315,-0.04812165376804933,1.3506980642690456,1.3872288447657353,0.036530780496689674,1.5547784950117238,1.4090351708705535,-0.1457433241411703
validation,B,7,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,21,15,-6,0.4016508110801708,0.5020032912264474,0.10035248014627657,0.2531650575835825,0.3184670394002619,0.0653019818166794,1.3506980642690456,1.3692127537798813,0.01851468951083568,1.5547784950117238,1.5851252091346923,0.03034671412296852
validation,B,7,missing24,all,mixed_profile_candidate,profile_B_control,605,575,30,502,499,-3,0.22234349988865007,0.22751025935068409,0.005166759462034015,0.022263167260408168,0.028054079396885145,0.005790912136476978,1.0819491869434157,1.0302133538929847,-0.051735833050430946,1.5924472063852901,1.6907956791257162,0.09834847274042602
validation,B,7,missing24,all,profile_A_control,profile_B_control,605,575,30,502,498,-4,0.22234349988865007,0.22692907494975859,0.0045855750611085155,0.022263167260408168,0.02608539296916132,0.003822225708753152,1.0819491869434157,1.04645157281533,-0.03549761412808561,1.5924472063852901,1.6831361993841578,0.09068899299886768
validation,B,7,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,full_schedule,all,mixed_profile_candidate,profile_B_control,6510,6480,30,6053,6059,6,0.1724419207308681,0.1704148861123432,-0.002027034618524881,0.04797729841331937,0.05208981196061281,0.004112513547293438,0.7579236647437484,0.7659440332206413,0.008020368476892914,2.4148113737986923,2.3646913665301716,-0.05012000726852062
validation,B,8,full_schedule,all,profile_A_control,profile_B_control,6510,6480,30,6053,6054,1,0.1724419207308681,0.16415992828328047,-0.008281992447587622,0.04797729841331937,0.056230243049921046,0.008252944636601672,0.7579236647437484,0.7469618414570227,-0.01096182328672568,2.4148113737986923,1.9956744310280672,-0.4191369427706251
validation,B,8,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,11,12,1,0.5716336864815942,0.5476979996492372,-0.023935686832357028,0.5499011953171875,0.44919244382268136,-0.10070875149450614,1.2420466506151442,1.0821748765155306,-0.15987177409961362,1.335266769823745,1.1407016548166258,-0.19456511500711926
validation,B,8,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,11,11,0,0.5716336864815942,0.6081830981842798,0.036549411702685664,0.5499011953171875,0.5208705308551785,-0.02903066446200897,1.2420466506151442,1.2520218101792746,0.00997515956413042,1.335266769823745,1.308635443619158,-0.02663132620458697
validation,B,8,complete24,all,mixed_profile_candidate,profile_B_control,5906,5906,0,5576,5587,11,0.1636089688666101,0.1612729538269154,-0.0023360150396947166,0.04861511611650244,0.05330973210643545,0.00469461598993301,0.7175347742912122,0.6972109557422758,-0.02032381854893639,2.4148113737986923,2.3646913665301716,-0.05012000726852062
validation,B,8,complete24,all,profile_A_control,profile_B_control,5906,5906,0,5576,5583,7,0.1636089688666101,0.15453666193332652,-0.009072306933283592,0.04861511611650244,0.057417201727291034,0.008802085610788594,0.7175347742912122,0.7012487680504966,-0.016286006240715523,2.4148113737986923,1.9956744310280672,-0.4191369427706251
