phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,weighted_hits,hits_delta,reference_mae_m,weighted_mae_m,mae_m_delta,reference_bias_m,weighted_bias_m,bias_m_delta,reference_p98_abs_m,weighted_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,weighted_max_abs_m,max_abs_m_delta
test,A,2,missing24,all,profile_A_control,matching_profile,595,588,7,571,568,-3,0.09175555328130948,0.10353653446283506,0.011780981181525582,0.0009685546115011541,0.010231267352921493,0.00926271274142034,0.5988592895886679,0.5952549854971155,-0.003604304091552324,2.430986906354253,2.3601731142121523,-0.0708137921421006
test,A,2,missing24,all,profile_B_control,cross_profile,595,588,7,551,568,17,0.1333967037510656,0.10353653446283506,-0.029860169288230543,0.010054634163160905,0.010231267352921493,0.00017663318976058814,0.9528656726090782,0.5952549854971155,-0.35761068711196264,2.3364175247165386,2.3601731142121523,0.023755589495613627
test,A,2,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,94,93,1,83,83,0,0.21336984235694337,0.22166131293619692,0.008291470579253557,-0.037857975798076655,-0.03414025812847312,0.0037177176696035347,1.6788703707329549,1.7211952630463272,0.04232489231337233,2.35798379080882,2.3601731142121523,0.0021893234033321107
test,A,2,missing24,level_ge_7m,profile_A_control,matching_profile,94,93,1,83,83,0,0.2180535194506631,0.22166131293619692,0.0036077934855338334,-0.039319656213811505,-0.03414025812847312,0.005179398085338384,1.8158908988349143,1.7211952630463272,-0.09469563578858708,2.430986906354253,2.3601731142121523,-0.0708137921421006
test,A,2,missing24,level_ge_7m,profile_B_control,cross_profile,94,93,1,84,83,-1,0.20108135711260836,0.22166131293619692,0.02057995582358857,-0.055474453537675494,-0.03414025812847312,0.021334195409202374,1.669041187228837,1.7211952630463272,0.0521540758174901,2.3364175247165386,2.3601731142121523,0.023755589495613627
test,A,3,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1942,1933,9,1869,1871,2,0.11088536147545171,0.10863064652555775,-0.00225471494989396,0.004151087743485489,0.0014518865780859052,-0.002699201165399584,0.6587297068125985,0.6850349042636237,0.02630519745102522,3.5417724438313964,3.7326181945682153,0.19084575073681886
test,A,3,full_schedule,all,profile_A_control,matching_profile,1942,1933,9,1896,1871,-25,0.08858410963828463,0.10863064652555775,0.02004653688727312,-0.006493224276664247,0.0014518865780859052,0.007945110854750153,0.4833709219661626,0.6850349042636237,0.20166398229746108,3.8502978392165037,3.7326181945682153,-0.1176796446482884
test,A,3,full_schedule,all,profile_B_control,cross_profile,1942,1933,9,1851,1871,20,0.1347115076083067,0.10863064652555775,-0.026080861082748943,0.0013764610817187943,0.0014518865780859052,7.542549636711088e-05,0.7157064412809331,0.6850349042636237,-0.030671537017309403,3.591469992707828,3.7326181945682153,0.14114820186038735
test,A,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,211,208,-3,0.23103349561199366,0.237610957832948,0.006577462220954344,-0.04770049302095064,-0.06139903069741433,-0.013698537676463687,1.4343554446068412,1.5239016866553794,0.08954624204853823,3.5417724438313964,3.7326181945682153,0.19084575073681886
test,A,3,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,210,208,-2,0.2532196871530062,0.237610957832948,-0.01560872932005819,-0.059558642560117205,-0.06139903069741433,-0.0018403881372971234,1.6407855388564219,1.5239016866553794,-0.11688385220104247,3.8502978392165037,3.7326181945682153,-0.1176796446482884
test,A,3,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,211,208,-3,0.22939160313662513,0.237610957832948,0.008219354696322873,-0.049539724936621565,-0.06139903069741433,-0.011859305760792763,1.4559494306676029,1.5239016866553794,0.06795225598777654,3.591469992707828,3.7326181945682153,0.14114820186038735
test,A,3,complete24,all,mixed_profile_candidate,primary_weight_9m,1346,1346,0,1321,1324,3,0.09353934393409843,0.09184358621216925,-0.0016957577219291892,0.005249048832444129,0.00712566874961375,0.001876619917169621,0.40826632419709485,0.42363471730276353,0.015368393105668676,1.0753632970139049,0.9737763995934818,-0.10158689742042304
test,A,3,complete24,all,profile_A_control,matching_profile,1346,1346,0,1337,1324,-13,0.06676184143982879,0.09184358621216925,0.02508174477234046,0.0008533600840207653,0.00712566874961375,0.006272308665592985,0.3472407943730499,0.42363471730276353,0.07639392292971364,0.9541938231108986,0.9737763995934818,0.019582576482583214
test,A,3,complete24,all,profile_B_control,cross_profile,1346,1346,0,1315,1324,9,0.11894199675714617,0.09184358621216925,-0.027098410544976928,0.007555344036208855,0.00712566874961375,-0.00042967528659510444,0.5225955024622742,0.42363471730276353,-0.09896078515951062,1.1076891363066506,0.9737763995934818,-0.13391273671316872
test,A,3,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,142,142,0,135,136,1,0.1444212101017265,0.14083734913824317,-0.003583860963483343,-0.010512252389214603,-0.0031449282744145887,0.007367324114800015,0.6473228658122127,0.5710499121247766,-0.07627295368743603,0.8009367996348562,0.8587399745403967,0.057803174905540544
test,A,3,complete24,level_ge_7m,profile_A_control,matching_profile,142,142,0,136,136,0,0.15419241973272838,0.14083734913824317,-0.013355070594485208,-0.009339708535082389,-0.0031449282744145887,0.0061947802606678,0.7465230322859905,0.5710499121247766,-0.17547312016121386,0.9541938231108986,0.8587399745403967,-0.09545384857050188
test,A,3,complete24,level_ge_7m,profile_B_control,cross_profile,142,142,0,136,136,0,0.1476928718663916,0.14083734913824317,-0.006855522728148433,-0.003641382097772714,-0.0031449282744145887,0.0004964538233581252,0.6821020741011882,0.5710499121247766,-0.11105216197641155,0.7451468353396038,0.8587399745403967,0.11359313920079295
test,A,3,missing24,all,mixed_profile_candidate,primary_weight_9m,596,587,9,548,547,-1,0.15066004565034355,0.1471236332066837,-0.0035364124436598476,0.0016334461323469335,-0.011558182932776922,-0.013191629065123856,0.9082153699331775,0.8335558112644796,-0.07465955866869789,3.5417724438313964,3.7326181945682153,0.19084575073681886
test,A,3,missing24,all,profile_A_control,matching_profile,596,587,9,559,547,-12,0.13862290520067225,0.1471236332066837,0.008500728006011454,-0.0233390548549982,-0.011558182932776922,0.011780871922221277,0.8135732498407686,0.8335558112644796,0.01998256142371102,3.8502978392165037,3.7326181945682153,-0.1176796446482884
test,A,3,missing24,all,profile_B_control,cross_profile,596,587,9,536,547,11,0.17087123777127447,0.1471236332066837,-0.02374760456459077,-0.01279181226878141,-0.011558182932776922,0.001233629336004488,0.9869612549858086,0.8335558112644796,-0.15340544372132892,3.591469992707828,3.7326181945682153,0.14114820186038735
test,A,3,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,95,94,1,76,72,-4,0.36187333117005677,0.38380087735048085,0.021927546180424085,-0.10387847354974337,-0.14939990882577564,-0.045521435276032265,2.9191550411005736,3.0549541763215395,0.13579913522096598,3.5417724438313964,3.7326181945682153,0.19084575073681886
test,A,3,missing24,level_ge_7m,profile_A_control,matching_profile,95,94,1,74,72,-2,0.4028140698517237,0.38380087735048085,-0.019013192501242837,-0.1354212875766592,-0.14939990882577564,-0.013978621249116446,3.183904606204276,3.0549541763215395,-0.12895042988273664,3.8502978392165037,3.7326181945682153,-0.1176796446482884
test,A,3,missing24,level_ge_7m,profile_B_control,cross_profile,95,94,1,75,72,-3,0.3528088354810204,0.38380087735048085,0.030992041869460474,-0.11887551943786133,-0.14939990882577564,-0.03052438938791431,2.935300043269788,3.0549541763215395,0.11965413305175154,3.591469992707828,3.7326181945682153,0.14114820186038735
test,A,4,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1941,1931,10,1864,1862,-2,0.13045457157932483,0.1306500358386008,0.0001954642592759681,-0.006074819548535502,-0.004020890925481955,0.002053928623053547,0.6623708958096728,0.6889143568478008,0.02654346103812799,4.7455033562984505,4.708370505657758,-0.037132850640692716
test,A,4,full_schedule,all,profile_A_control,matching_profile,1941,1931,10,1878,1862,-16,0.11497979365427792,0.1306500358386008,0.015670242184322877,-0.0066789439994183655,-0.004020890925481955,0.0026580530739364104,0.6314555948257827,0.6889143568478008,0.05745876202201805,4.579107233006882,4.708370505657758,0.129263272650876
test,A,4,full_schedule,all,profile_B_control,cross_profile,1941,1931,10,1857,1862,5,0.14274974733421603,0.1306500358386008,-0.012099711495615229,-0.008595849826159976,-0.004020890925481955,0.004574958900678021,0.6845921962755657,0.6889143568478008,0.004322160572235112,4.745916441945315,4.708370505657758,-0.037545936287557424
test,A,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,199,196,-3,0.36092812417098286,0.3527863290440472,-0.008141795126935636,-0.10023364114723851,-0.08028417853289174,0.01994946261434677,2.3151663431946967,2.2111797697605895,-0.10398657343410722,4.7455033562984505,4.708370505657758,-0.037132850640692716
test,A,4,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,199,196,-3,0.34447883082737046,0.3527863290440472,0.008307498216676756,-0.0846524882924419,-0.08028417853289174,0.00436830975955016,2.1717562253460576,2.2111797697605895,0.039423544414531886,4.579107233006882,4.708370505657758,0.129263272650876
test,A,4,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,201,196,-5,0.35548726889395527,0.3527863290440472,-0.002700939849908046,-0.10532369205205049,-0.08028417853289174,0.025039513519158743,2.333211396248645,2.2111797697605895,-0.12203162648805543,4.745916441945315,4.708370505657758,-0.037545936287557424
test,A,4,complete24,all,mixed_profile_candidate,primary_weight_9m,1345,1345,0,1319,1322,3,0.10483660663078839,0.10627069512914586,0.0014340884983574664,0.003973479744191185,0.0021900600564428757,-0.0017834196877483089,0.4957601626034169,0.465305694887961,-0.030454467715455902,1.1275417261449672,1.2918065065788138,0.16426478043384662
test,A,4,complete24,all,profile_A_control,matching_profile,1345,1345,0,1327,1322,-5,0.08960267220847443,0.10627069512914586,0.016668022920671433,0.0048495547602637355,0.0021900600564428757,-0.0026594947038208598,0.43281041448884344,0.465305694887961,0.03249528039911753,1.0126687812034216,1.2918065065788138,0.27913772537539217
test,A,4,complete24,all,profile_B_control,cross_profile,1345,1345,0,1319,1322,3,0.1189519069614705,0.10627069512914586,-0.012681211832324638,-0.00036699678096311207,0.0021900600564428757,0.0025570568374059877,0.4960147081108131,0.465305694887961,-0.030709013222852133,1.11492535080016,1.2918065065788138,0.17688115577865382
test,A,4,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,141,141,0,127,126,-1,0.21817461329975182,0.21457315348375317,-0.003601459815998659,-0.005596108087970437,-0.008697201262739073,-0.0031010931747686363,0.9707681531764454,1.0242047762388171,0.053436623062371735,1.1275417261449672,1.2918065065788138,0.16426478043384662
test,A,4,complete24,level_ge_7m,profile_A_control,matching_profile,141,141,0,129,126,-3,0.21401654763344402,0.21457315348375317,0.0005566058503091442,-0.014772773930388377,-0.008697201262739073,0.0060755726676493035,0.8610170378343888,1.0242047762388171,0.16318773840442835,1.0126687812034216,1.2918065065788138,0.27913772537539217
test,A,4,complete24,level_ge_7m,profile_B_control,cross_profile,141,141,0,129,126,-3,0.21542542670658452,0.21457315348375317,-0.0008522732228313512,-0.02632521716014023,-0.008697201262739073,0.017628015897401157,0.8142006315275215,1.0242047762388171,0.21000414471129558,1.11492535080016,1.2918065065788138,0.17688115577865382
test,A,4,missing24,all,mixed_profile_candidate,primary_weight_9m,596,586,10,545,540,-5,0.18925348430250144,0.18660603115296406,-0.0026474531495373765,-0.02913789557023754,-0.018276401285019315,0.010861494285218227,1.303990659513822,1.2140065809784804,-0.08998407853534163,4.7455033562984505,4.708370505657758,-0.037132850640692716
test,A,4,missing24,all,profile_A_control,matching_profile,596,586,10,551,540,-11,0.17322591710923643,0.18660603115296406,0.013380114043727631,-0.03313940616967849,-0.018276401285019315,0.014863004884659175,1.1060064429972427,1.2140065809784804,0.10800013798123764,4.579107233006882,4.708370505657758,0.129263272650876
test,A,4,missing24,all,profile_B_control,cross_profile,596,586,10,538,540,2,0.19737107037405,0.18660603115296406,-0.010765039221085931,-0.02748289307836097,-0.018276401285019315,0.009206491793341653,1.2059032491950852,1.2140065809784804,0.008103331783395173,4.745916441945315,4.708370505657758,-0.037545936287557424
test,A,4,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,96,95,1,72,70,-2,0.5728043876745994,0.5579237790861677,-0.014880608588431654,-0.24069566389836267,-0.1865343237443815,0.05416134015398116,3.92262320661903,3.865829369570512,-0.056793837048517926,4.7455033562984505,4.708370505657758,-0.037132850640692716
test,A,4,missing24,level_ge_7m,profile_A_control,matching_profile,96,95,1,70,70,0,0.5381123248309875,0.5579237790861677,0.019811454255180272,-0.1883686959245424,-0.1865343237443815,0.001834372180160887,3.732097286452388,3.865829369570512,0.13373208311812412,4.579107233006882,4.708370505657758,0.129263272650876
test,A,4,missing24,level_ge_7m,profile_B_control,cross_profile,96,95,1,72,70,-2,0.5633685294036319,0.5579237790861677,-0.005444750317464164,-0.22257406004951727,-0.1865343237443815,0.03603973630513577,3.911908739871886,3.865829369570512,-0.04607937030137377,4.745916441945315,4.708370505657758,-0.037545936287557424
test,A,5,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1940,1929,11,1845,1848,3,0.1592206798094355,0.1574867330126752,-0.0017339467967602828,-0.012761179648897093,-0.013481149311702594,-0.0007199696628055006,0.807484587166888,0.7857952602425968,-0.021689326924291152,5.4406707406415205,5.253259327535564,-0.18741141310595655
test,A,5,full_schedule,all,profile_A_control,matching_profile,1940,1929,11,1856,1848,-8,0.1529170486007049,0.1574867330126752,0.0045696844119703095,-0.014256550282812017,-0.013481149311702594,0.0007754009711094228,0.8160040983192122,0.7857952602425968,-0.03020883807661534,5.585721334594157,5.253259327535564,-0.3324620070585933
test,A,5,full_schedule,all,profile_B_control,cross_profile,1940,1929,11,1838,1848,10,0.16570596013149794,0.1574867330126752,-0.008219227118822725,-0.021350561904082434,-0.013481149311702594,0.00786941259237984,0.8906871392823486,0.7857952602425968,-0.10489187903975172,5.577554864047173,5.253259327535564,-0.3242955365116087
test,A,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,178,180,2,0.4876970563733857,0.4735713514714057,-0.014125704901979952,-0.12348052797019198,-0.107128514139168,0.01635201383102397,3.195954585959318,3.1620421337501328,-0.03391245220918515,5.4406707406415205,5.253259327535564,-0.18741141310595655
test,A,5,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,182,180,-2,0.48868542525858694,0.4735713514714057,-0.015114073787181215,-0.12688934444571706,-0.107128514139168,0.019760830306549057,3.2389097868595345,3.1620421337501328,-0.07686765310940169,5.585721334594157,5.253259327535564,-0.3324620070585933
test,A,5,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,176,180,4,0.493738860571485,0.4735713514714057,-0.020167509100079306,-0.14334329978595828,-0.107128514139168,0.03621478564679027,3.3334525282887677,3.1620421337501328,-0.17141039453863494,5.577554864047173,5.253259327535564,-0.3242955365116087
test,A,5,complete24,all,mixed_profile_candidate,primary_weight_9m,1344,1344,0,1304,1304,0,0.13267683454329443,0.13034812679467342,-0.0023287077486210117,-0.0004638474509651317,-0.002560148320169691,-0.002096300869204559,0.576868627167878,0.5604694455794615,-0.016399181588416467,1.3596246628316564,1.304720796171761,-0.05490386665989533
test,A,5,complete24,all,profile_A_control,matching_profile,1344,1344,0,1312,1304,-8,0.1266830212115693,0.13034812679467342,0.0036651055831041224,0.0028053367910027918,-0.002560148320169691,-0.005365485111172482,0.5729876561764257,0.5604694455794615,-0.012518210596964119,1.4578522016392146,1.304720796171761,-0.15313140546745352
test,A,5,complete24,all,profile_B_control,cross_profile,1344,1344,0,1295,1304,9,0.1382361068760217,0.13034812679467342,-0.007887980081348278,-0.005357143374495761,-0.002560148320169691,0.0027969950543260697,0.663436915853125,0.5604694455794615,-0.10296747027366349,1.234264047949761,1.304720796171761,0.07045674822199999
test,A,5,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,115,116,1,0.31275314952584227,0.29784900198070363,-0.014904147545138635,-0.0020146009257633133,0.0014758979747890612,0.0034904989005523747,1.1453387088641647,1.1282586729561908,-0.01708003590797391,1.3596246628316564,1.304720796171761,-0.05490386665989533
test,A,5,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,118,116,-2,0.3127618528913069,0.29784900198070363,-0.014912850910603292,-0.0023221195332066963,0.0014758979747890612,0.0037980175079957573,1.1292140231818888,1.1282586729561908,-0.0009553502256980373,1.4578522016392146,1.304720796171761,-0.15313140546745352
test,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,111,116,5,0.311579229058022,0.29784900198070363,-0.013730227077318358,-0.011953739147684488,0.0014758979747890612,0.013429637122473548,1.1322539613127491,1.1282586729561908,-0.00399528835655838,1.234264047949761,1.304720796171761,0.07045674822199999
test,A,5,missing24,all,mixed_profile_candidate,primary_weight_9m,596,585,11,541,544,3,0.22020346277985176,0.21983594114428961,-0.00036752163556214024,-0.04101351208312027,-0.038571449025583314,0.0024420630575369556,1.7639979112868258,1.537157119075508,-0.2268407922113178,5.4406707406415205,5.253259327535564,-0.18741141310595655
test,A,5,missing24,all,profile_A_control,matching_profile,596,585,11,544,544,0,0.21318804485882156,0.21983594114428961,0.006647896285468052,-0.053455142124191696,-0.038571449025583314,0.014883693098608382,1.5959644326537663,1.537157119075508,-0.0588073135782583,5.585721334594157,5.253259327535564,-0.3324620070585933
test,A,5,missing24,all,profile_B_control,cross_profile,596,585,11,543,544,1,0.2288161870979254,0.21983594114428961,-0.00898024595363578,-0.05809441575667132,-0.038571449025583314,0.019522966731088005,1.7958234491853222,1.537157119075508,-0.2586663301098142,5.577554864047173,5.253259327535564,-0.3242955365116087
test,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,97,96,1,63,64,1,0.7428235871927199,0.7298331111453461,-0.0129904760473738,-0.3006183382433171,-0.2655099484720221,0.03510838977129499,4.86148174413287,4.73001500935153,-0.1314667347813403,5.4406707406415205,5.253259327535564,-0.18741141310595655
test,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,64,64,0,0.7452406349608705,0.7298331111453461,-0.015407523815524349,-0.3085498807764612,-0.2655099484720221,0.043039932304439144,4.856419589151588,4.73001500935153,-0.1264045798000577,5.585721334594157,5.253259327535564,-0.3324620070585933
test,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,65,64,-1,0.7593883231952853,0.7298331111453461,-0.02955521204993916,-0.33495307571677424,-0.2655099484720221,0.06944312724475216,5.025091721077072,4.73001500935153,-0.2950767117255415,5.577554864047173,5.253259327535564,-0.3242955365116087
test,A,6,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1939,1927,12,1780,1773,-7,0.2079324272093252,0.2121000902497975,0.004167663040472308,-0.024882044516429343,-0.026419759613298673,-0.0015377150968693305,0.9576440799303445,0.9855697403577364,0.027925660427391863,6.299646491687942,6.307829811694162,0.008183320006219574
test,A,6,full_schedule,all,profile_A_control,matching_profile,1939,1927,12,1772,1773,1,0.20405372470450728,0.2121000902497975,0.00804636554529023,-0.026606001855766063,-0.026419759613298673,0.00018624224246738957,1.0208944362223864,0.9855697403577364,-0.035324695864650035,6.383213756919677,6.307829811694162,-0.07538394522551517
test,A,6,full_schedule,all,profile_B_control,cross_profile,1939,1927,12,1752,1773,21,0.21722613988957284,0.2121000902497975,-0.0051260496397753375,-0.038774839354109816,-0.026419759613298673,0.012355079740811143,1.0372874388037714,0.9855697403577364,-0.05171769844603502,6.489096647827269,6.307829811694162,-0.18126683613310757
test,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,170,166,-4,0.6021107824295977,0.6065347946854548,0.0044240122558570905,-0.17355063506626914,-0.18952509754774272,-0.015974462481473578,4.570283888983636,4.817965978985123,0.24768209000148733,6.299646491687942,6.307829811694162,0.008183320006219574
test,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,162,166,4,0.6129362573306584,0.6065347946854548,-0.006401462645203582,-0.15388908876623225,-0.18952509754774272,-0.035636008781510464,4.467404225398896,4.817965978985123,0.3505617535862271,6.383213756919677,6.307829811694162,-0.07538394522551517
test,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,158,166,8,0.6106221996795231,0.6065347946854548,-0.004087404994068344,-0.1679171566758962,-0.18952509754774272,-0.021607940871846504,4.7371442071008305,4.817965978985123,0.08082177188429274,6.489096647827269,6.307829811694162,-0.18126683613310757
test,A,6,complete24,all,mixed_profile_candidate,primary_weight_9m,1343,1343,0,1253,1252,-1,0.17656202161899984,0.18002173028279234,0.003459708663792499,-0.006615557268763389,-0.017516065504889055,-0.010900508236125666,0.7231727774561193,0.6825716987345322,-0.040601078721587136,2.0722353433277156,1.77166980881303,-0.3005655345146856
test,A,6,complete24,all,profile_A_control,matching_profile,1343,1343,0,1247,1252,5,0.17289566965694164,0.18002173028279234,0.007126060625850694,-0.0035118974794659196,-0.017516065504889055,-0.014004168025423135,0.7206385324350295,0.6825716987345322,-0.03806683370049735,1.7283310963313863,1.77166980881303,0.04333871248164378
test,A,6,complete24,all,profile_B_control,cross_profile,1343,1343,0,1233,1252,19,0.1867911538510222,0.18002173028279234,-0.0067694235682298765,-0.024257432716025987,-0.017516065504889055,0.0067413672111369324,0.7572220842193852,0.6825716987345322,-0.07465038548485303,1.8975103512923575,1.77166980881303,-0.1258405424793274
test,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,113,111,-2,0.35922334210765844,0.3563796685223808,-0.0028436735852776507,-0.0051181668022032755,-0.05545981205212538,-0.0503416452499221,1.3269153125695596,1.6063661870998336,0.27945087453027395,2.0722353433277156,1.77166980881303,-0.3005655345146856
test,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,106,111,5,0.3763593423454335,0.3563796685223808,-0.019979673823052713,0.02656660344749947,-0.05545981205212538,-0.08202641549962485,1.31101670094585,1.6063661870998336,0.2953494861539836,1.7283310963313863,1.77166980881303,0.04333871248164378
test,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,104,111,7,0.3654199796758063,0.3563796685223808,-0.009040311153425518,-0.004705874718153177,-0.05545981205212538,-0.0507539373339722,1.4428048013316765,1.6063661870998336,0.16356138576815704,1.8975103512923575,1.77166980881303,-0.1258405424793274
test,A,6,missing24,all,mixed_profile_candidate,primary_weight_9m,596,584,12,527,521,-6,0.28007361677748793,0.28586933243419466,0.005795715656706724,-0.06688870953974335,-0.04689520685232968,0.01999350268741367,2.570783257128148,2.4013469412639,-0.16943631586424823,6.299646491687942,6.307829811694162,0.008183320006219574
test,A,6,missing24,all,profile_A_control,matching_profile,596,584,12,525,521,-4,0.2757065807471112,0.28586933243419466,0.010162751687083471,-0.0797145329814015,-0.04689520685232968,0.032819326129071826,2.479957419635472,2.4013469412639,-0.07861047837157198,6.383213756919677,6.307829811694162,-0.07538394522551517
test,A,6,missing24,all,profile_B_control,cross_profile,596,584,12,519,521,2,0.28721618483781514,0.28586933243419466,-0.0013468524036204799,-0.07215990290710053,-0.04689520685232968,0.02526469605477085,2.3884616794732847,2.4013469412639,0.012885261790615221,6.489096647827269,6.307829811694162,-0.18126683613310757
test,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,97,96,1,57,55,-2,0.9563216328990926,0.9713443536732712,0.015022720774178655,-0.4191813179513651,-0.38503697222885136,0.034144345722513736,5.937643061923443,5.976928309798186,0.03928524787474341,6.299646491687942,6.307829811694162,0.008183320006219574
test,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,56,55,-1,0.9579442583507781,0.9713443536732712,0.013400095322493089,-0.4170536399112576,-0.38503697222885136,0.03201666768240624,5.898506331199178,5.976928309798186,0.07842197859900857,6.383213756919677,6.307829811694162,-0.07538394522551517
test,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,54,55,1,0.9682087705182768,0.9713443536732712,0.0031355831549944035,-0.4059336095309381,-0.38503697222885136,0.02089663730208674,6.094673775415511,5.976928309798186,-0.11774546561732446,6.489096647827269,6.307829811694162,-0.18126683613310757
test,A,7,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1938,1925,13,1690,1704,14,0.25477754180124057,0.25307393409981144,-0.0017036077014291329,-0.023006269963289295,-0.027925488127269735,-0.00491921816398044,1.2202292651344988,1.2211984365113961,0.0009691713768973376,5.194583557487675,5.2001690652478025,0.0055855077601272285
test,A,7,full_schedule,all,profile_A_control,matching_profile,1938,1925,13,1704,1704,0,0.2521091968617542,0.25307393409981144,0.0009647372380572339,-0.010331718244163061,-0.027925488127269735,-0.017593769883106673,1.2004920087849955,1.2211984365113961,0.020706427726400634,5.0700479704763755,5.2001690652478025,0.13012109477142708
test,A,7,full_schedule,all,profile_B_control,cross_profile,1938,1925,13,1693,1704,11,0.25813298069197,0.25307393409981144,-0.005059046592158556,-0.03120250247518138,-0.027925488127269735,0.0032770143479116456,1.1609305228421574,1.2211984365113961,0.06026791366923878,5.056457293860946,5.2001690652478025,0.1437117713868563
test,A,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,130,139,9,0.6714841295708656,0.6538967087332631,-0.017587420837602452,-0.08363912832287707,-0.10334359915220763,-0.019704470829330564,3.9415116068146077,4.030406162705314,0.0888945558907066,5.194583557487675,5.2001690652478025,0.0055855077601272285
test,A,7,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,145,139,-6,0.6506872082151711,0.6538967087332631,0.00320950051809199,-0.03177580599070794,-0.10334359915220763,-0.0715677931614997,4.124090841238852,4.030406162705314,-0.09368467853353746,5.0700479704763755,5.2001690652478025,0.13012109477142708
test,A,7,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,136,139,3,0.6657721238619045,0.6538967087332631,-0.011875415128641431,-0.0551650819101087,-0.10334359915220763,-0.04817851724209893,3.7064001277224676,4.030406162705314,0.32400603498284664,5.056457293860946,5.2001690652478025,0.1437117713868563
test,A,7,complete24,all,mixed_profile_candidate,primary_weight_9m,1342,1342,0,1198,1210,12,0.22211865529502167,0.2199417865785816,-0.0021768687164400724,-0.023529321857685935,-0.02798010042850078,-0.004450778570814846,0.8428984733793241,0.8600219745583098,0.017123501178985645,1.9245721963743492,2.068752364923995,0.14418016854964577
test,A,7,complete24,all,profile_A_control,matching_profile,1342,1342,0,1203,1210,7,0.2194448372849708,0.2199417865785816,0.0004969492936107989,-0.004813426366712905,-0.02798010042850078,-0.023166674061787875,0.8643549520743586,0.8600219745583098,-0.004332977516048886,1.9640652453513532,2.068752364923995,0.10468711957264176
test,A,7,complete24,all,profile_B_control,cross_profile,1342,1342,0,1205,1210,5,0.22390496119626643,0.2199417865785816,-0.003963174617684834,-0.03508017455280435,-0.02798010042850078,0.007100074124303569,0.8688140007346967,0.8600219745583098,-0.008792026176386969,2.3315547566318564,2.068752364923995,-0.26280239170786146
test,A,7,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,86,95,9,0.456387968402371,0.4360060124796118,-0.02038195592275921,-0.026827741643638537,-0.04323662589959357,-0.01640888425595503,1.8171748062304889,1.8210425510820645,0.003867744851575594,1.9245721963743492,2.068752364923995,0.14418016854964577
test,A,7,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,97,95,-2,0.4351554896684194,0.4360060124796118,0.0008505228111924112,0.042632043940265235,-0.04323662589959357,-0.0858686698398588,1.9230423176827813,1.8210425510820645,-0.10199976660071686,1.9640652453513532,2.068752364923995,0.10468711957264176
