id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,hour_end_local_interpreted,hour_end_utc_assuming_brasilia,timezone_status,hour2359_interpretation,quality_status,balance_residual_m3s
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 01:00:00,104.95,71.89,194.8,648.0,729.0,330.0,368.0,31.0,0.0,5.0,2023-09-22 01:00:00,2023-09-22 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 02:00:00,104.95,71.9,194.8,729.0,729.0,330.0,368.0,31.0,0.0,5.0,2023-09-22 02:00:00,2023-09-22 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 03:00:00,104.93,71.83,192.8,683.0,715.0,330.0,354.0,31.0,0.0,5.0,2023-09-22 03:00:00,2023-09-22 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 04:00:00,104.91,71.79,190.81,670.0,702.0,329.0,342.0,31.0,0.0,5.0,2023-09-22 04:00:00,2023-09-22 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 05:00:00,104.88,71.74,187.81,635.0,683.0,329.0,323.0,31.0,0.0,5.0,2023-09-22 05:00:00,2023-09-22 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 06:00:00,104.87,71.44,186.82,658.0,674.0,326.0,317.0,31.0,0.0,5.0,2023-09-22 06:00:00,2023-09-22 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 07:00:00,104.86,71.72,185.82,655.0,671.0,329.0,311.0,31.0,0.0,5.0,2023-09-22 07:00:00,2023-09-22 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 08:00:00,104.84,71.73,183.82,627.0,659.0,330.0,299.0,31.0,0.0,5.0,2023-09-22 08:00:00,2023-09-22 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,-1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 09:00:00,104.86,71.74,185.82,704.0,671.0,329.0,311.0,31.0,0.0,5.0,2023-09-22 09:00:00,2023-09-22 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 10:00:00,104.83,71.69,182.82,605.0,653.0,329.0,293.0,31.0,0.0,5.0,2023-09-22 10:00:00,2023-09-22 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 11:00:00,104.84,71.68,183.82,675.0,659.0,329.0,299.0,31.0,0.0,5.0,2023-09-22 11:00:00,2023-09-22 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 12:00:00,104.82,71.68,181.83,615.0,647.0,329.0,287.0,31.0,0.0,5.0,2023-09-22 12:00:00,2023-09-22 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 13:00:00,104.84,71.68,183.82,691.0,659.0,329.0,299.0,31.0,0.0,5.0,2023-09-22 13:00:00,2023-09-22 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 14:00:00,104.84,71.69,183.82,659.0,659.0,329.0,299.0,31.0,0.0,5.0,2023-09-22 14:00:00,2023-09-22 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 15:00:00,104.84,71.69,183.82,659.0,659.0,329.0,299.0,31.0,0.0,5.0,2023-09-22 15:00:00,2023-09-22 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 16:00:00,104.89,71.69,188.81,769.0,689.0,329.0,329.0,31.0,0.0,5.0,2023-09-22 16:00:00,2023-09-22 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 17:00:00,104.91,71.69,190.81,733.0,701.0,328.0,342.0,31.0,0.0,5.0,2023-09-22 17:00:00,2023-09-22 20:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 18:00:00,104.93,71.73,192.8,746.0,714.0,329.0,354.0,31.0,0.0,5.0,2023-09-22 18:00:00,2023-09-22 21:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 19:00:00,104.94,71.78,193.8,737.0,721.0,329.0,361.0,31.0,0.0,5.0,2023-09-22 19:00:00,2023-09-22 22:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 20:00:00,104.95,71.81,194.8,744.0,728.0,329.0,368.0,31.0,0.0,5.0,2023-09-22 20:00:00,2023-09-22 23:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 21:00:00,104.98,71.84,197.79,796.0,747.0,329.0,387.0,31.0,0.0,5.0,2023-09-22 21:00:00,2023-09-23 00:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 22:00:00,104.99,71.88,198.79,770.0,754.0,329.0,394.0,31.0,0.0,5.0,2023-09-22 22:00:00,2023-09-23 01:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 23:00:00,105.03,71.89,203.77,845.0,781.0,329.0,420.0,31.0,0.0,5.0,2023-09-22 23:00:00,2023-09-23 02:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-22 23:59:00,105.09,71.94,211.73,918.0,822.0,329.0,461.0,31.0,0.0,5.0,2023-09-23 00:00:00,2023-09-23 03:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,23:59_AS_24:00_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 01:00:00,105.12,72.0,215.71,892.0,843.0,329.0,483.0,31.0,0.0,5.0,2023-09-23 01:00:00,2023-09-23 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 02:00:00,105.17,72.08,222.35,961.0,880.0,330.0,519.0,31.0,0.0,5.0,2023-09-23 02:00:00,2023-09-23 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 03:00:00,105.23,72.16,230.31,1022.0,926.0,330.0,564.0,32.0,0.0,5.0,2023-09-23 03:00:00,2023-09-23 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 04:00:00,105.27,72.24,235.62,1022.0,957.0,330.0,596.0,32.0,0.0,5.0,2023-09-23 04:00:00,2023-09-23 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,-1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 05:00:00,105.31,72.34,240.92,1054.0,990.0,331.0,627.0,32.0,0.0,5.0,2023-09-23 05:00:00,2023-09-23 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 06:00:00,105.35,72.4,246.23,1087.0,1023.0,331.0,660.0,32.0,0.0,5.0,2023-09-23 06:00:00,2023-09-23 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 07:00:00,105.38,72.43,250.21,1096.0,1048.0,331.0,685.0,32.0,0.0,5.0,2023-09-23 07:00:00,2023-09-23 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 08:00:00,105.42,72.53,255.52,1146.0,1082.0,332.0,718.0,32.0,0.0,5.0,2023-09-23 08:00:00,2023-09-23 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 09:00:00,105.43,72.58,256.85,1108.0,1092.0,333.0,727.0,32.0,0.0,4.0,2023-09-23 09:00:00,2023-09-23 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 10:00:00,105.44,72.62,258.17,1117.0,1101.0,333.0,736.0,32.0,0.0,4.0,2023-09-23 10:00:00,2023-09-23 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 11:00:00,105.45,72.64,259.5,1126.0,1110.0,333.0,744.0,32.0,0.0,4.0,2023-09-23 11:00:00,2023-09-23 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 12:00:00,105.47,72.66,262.15,1159.0,1127.0,333.0,762.0,32.0,0.0,4.0,2023-09-23 12:00:00,2023-09-23 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 13:00:00,105.48,72.66,263.48,1152.0,1136.0,333.0,771.0,32.0,0.0,4.0,2023-09-23 13:00:00,2023-09-23 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 14:00:00,105.49,72.72,264.81,1161.0,1145.0,334.0,779.0,32.0,0.0,4.0,2023-09-23 14:00:00,2023-09-23 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 15:00:00,105.52,72.81,268.79,1221.0,1172.0,334.0,806.0,32.0,0.0,4.0,2023-09-23 15:00:00,2023-09-23 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 16:00:00,105.55,72.86,272.77,1248.0,1200.0,334.0,834.0,32.0,0.0,4.0,2023-09-23 16:00:00,2023-09-23 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 17:00:00,105.57,72.87,275.42,1250.0,1218.0,334.0,852.0,32.0,0.0,4.0,2023-09-23 17:00:00,2023-09-23 20:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 18:00:00,105.6,72.87,279.41,1293.0,1245.0,334.0,879.0,32.0,0.0,4.0,2023-09-23 18:00:00,2023-09-23 21:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 19:00:00,105.62,72.92,282.06,1297.0,1265.0,334.0,898.0,32.0,0.0,4.0,2023-09-23 19:00:00,2023-09-23 22:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 20:00:00,105.66,72.98,287.37,1368.0,1304.0,334.0,937.0,32.0,0.0,4.0,2023-09-23 20:00:00,2023-09-23 23:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 21:00:00,105.66,73.0,287.37,1304.0,1304.0,335.0,937.0,32.0,0.0,4.0,2023-09-23 21:00:00,2023-09-24 00:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 22:00:00,105.69,73.03,291.35,1382.0,1333.0,335.0,966.0,32.0,0.0,4.0,2023-09-23 22:00:00,2023-09-24 01:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 23:00:00,105.69,73.08,291.35,1334.0,1334.0,335.0,966.0,32.0,0.0,4.0,2023-09-23 23:00:00,2023-09-24 02:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-23 23:59:00,105.7,73.12,292.68,1360.0,1344.0,335.0,976.0,32.0,0.0,4.0,2023-09-24 00:00:00,2023-09-24 03:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,23:59_AS_24:00_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 01:00:00,105.7,73.13,292.68,1344.0,1344.0,336.0,976.0,32.0,0.0,4.0,2023-09-24 01:00:00,2023-09-24 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 02:00:00,105.69,73.12,291.35,1318.0,1334.0,336.0,966.0,32.0,0.0,4.0,2023-09-24 02:00:00,2023-09-24 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 03:00:00,105.69,73.12,291.35,1334.0,1334.0,336.0,966.0,32.0,0.0,4.0,2023-09-24 03:00:00,2023-09-24 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 04:00:00,105.67,73.07,288.69,1282.0,1314.0,335.0,947.0,32.0,0.0,4.0,2023-09-24 04:00:00,2023-09-24 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 05:00:00,105.66,73.05,287.37,1289.0,1305.0,335.0,937.0,32.0,0.0,4.0,2023-09-24 05:00:00,2023-09-24 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 06:00:00,105.65,73.02,286.04,1279.0,1295.0,335.0,928.0,32.0,0.0,4.0,2023-09-24 06:00:00,2023-09-24 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 07:00:00,105.63,73.02,283.39,1243.0,1275.0,335.0,908.0,32.0,0.0,4.0,2023-09-24 07:00:00,2023-09-24 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 08:00:00,105.61,73.0,280.73,1224.0,1256.0,335.0,889.0,32.0,0.0,4.0,2023-09-24 08:00:00,2023-09-24 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 09:00:00,105.6,72.98,279.41,1230.0,1246.0,335.0,879.0,32.0,0.0,4.0,2023-09-24 09:00:00,2023-09-24 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 10:00:00,105.58,72.97,276.75,1196.0,1228.0,335.0,861.0,32.0,0.0,4.0,2023-09-24 10:00:00,2023-09-24 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 11:00:00,105.57,72.89,275.42,1202.0,1218.0,335.0,852.0,32.0,0.0,4.0,2023-09-24 11:00:00,2023-09-24 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,-1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 12:00:00,105.56,72.87,274.1,1193.0,1209.0,334.0,843.0,32.0,0.0,4.0,2023-09-24 12:00:00,2023-09-24 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 13:00:00,105.53,72.87,270.12,1134.0,1182.0,335.0,815.0,32.0,0.0,4.0,2023-09-24 13:00:00,2023-09-24 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 14:00:00,105.52,72.81,268.79,1156.0,1172.0,334.0,806.0,32.0,0.0,4.0,2023-09-24 14:00:00,2023-09-24 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 15:00:00,105.5,72.77,266.14,1122.0,1154.0,334.0,788.0,32.0,0.0,4.0,2023-09-24 15:00:00,2023-09-24 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-24 16:00:00,105.48,72.77,263.48,1104.0,1137.0,334.0,771.0,32.0,0.0,4.0,2023-09-24 16:00:00,2023-09-24 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
