pet_mm_day,weather,correction_tau_h,lead_h,time,forecast_m,flow_m3_s,incremental_flow_m3_s,routed_upstream_flow_m3_s,rain_mm,soil_fraction,flow_correction_m3_s
3.0,gfs,6.0,4,2026-09-21T19:00:00-03:00,14.091071934652954,5785.918372418731,2020.829820229081,4080.9393975264643,0.8,0.9864075559074533,-315.85084533681436
3.0,gfs,6.0,5,2026-09-21T20:00:00-03:00,14.9300087247956,6359.8596091356885,1978.6265989373012,4648.594978567252,0.3,0.9801047155221119,-267.3619683688652
3.0,gfs,6.0,6,2026-09-21T21:00:00-03:00,15.620220745940845,6847.151007040437,1910.4130063920516,5163.055020803413,0.2,0.9714869541534303,-226.3170201550268
3.0,gfs,6.0,7,2026-09-21T22:00:00-03:00,16.16546691060562,7241.553985318094,1822.7164238291066,5610.410783081918,0.2,0.9630074749292752,-191.57322159293096
3.0,gfs,6.0,8,2026-09-21T23:00:00-03:00,16.646898929568067,7596.634992112021,1721.406364466233,6037.391858702624,0.1,0.9521988840732646,-162.163231056836
3.0,gfs,6.0,9,2026-09-22T00:00:00-03:00,17.06121519539129,7907.28765909662,1611.5342605746457,6433.0216100608,0.0,0.939077810599265,-137.26821153882574
3.0,gfs,6.0,10,2026-09-22T01:00:00-03:00,17.369876067249262,8141.741102088514,1497.3226276121225,6760.613506952426,0.1,0.9286114822990582,-116.19503247603491
3.0,gfs,6.0,11,2026-09-22T02:00:00-03:00,17.559749939042785,8287.238118365658,1382.201975540355,7003.393114339337,0.1,0.9182933381202679,-98.35697151403495
3.0,gfs,6.0,12,2026-09-22T03:00:00-03:00,17.77861261019553,8456.144250780364,1268.8413450046573,7270.560284677924,0.0,0.9056394749812796,-83.25737890221731
3.0,gfs,12.0,1,2026-09-21T16:00:00-03:00,10.638374368955827,3646.618692190237,1923.4848314616254,2301.0546175767035,0.3,0.9801046993828242,-577.9207568480914
3.0,gfs,12.0,2,2026-09-21T17:00:00-03:00,11.757906399395257,4299.661248474732,1999.926124124918,2831.447888786251,1.0,0.9864943910480105,-531.7127644364376
3.0,gfs,12.0,3,2026-09-21T18:00:00-03:00,12.881775574520619,4994.969101377596,2030.1624851146398,3454.005975369818,1.0,0.9864063426211351,-489.19935910686155
3.0,gfs,12.0,4,2026-09-21T19:00:00-03:00,13.890427952958385,5651.684079769033,2020.829820229081,4080.9393975264643,0.8,0.9864075559074533,-450.08513798651245
3.0,gfs,12.0,5,2026-09-21T20:00:00-03:00,14.718321745132815,6213.123260192394,1978.6265989373012,4648.594978567252,0.3,0.9801047155221119,-414.0983173121591
3.0,gfs,12.0,6,2026-09-21T21:00:00-03:00,15.403195535264624,6692.479183245011,1910.4130063920516,5163.055020803413,0.2,0.9714869541534303,-380.9888439504531
3.0,gfs,12.0,7,2026-09-21T22:00:00-03:00,15.947093470118457,7082.600548998328,1822.7164238291066,5610.410783081918,0.2,0.9630074749292752,-350.52665791269726
3.0,gfs,12.0,8,2026-09-21T23:00:00-03:00,16.43057663856417,7436.298129377596,1721.406364466233,6037.391858702624,0.1,0.9521988840732646,-322.50009379126055
3.0,gfs,12.0,9,2026-09-22T00:00:00-03:00,16.849340013371062,7747.841460625364,1611.5342605746457,6433.0216100608,0.0,0.939077810599265,-296.7144100100822
3.0,gfs,12.0,10,2026-09-22T01:00:00-03:00,17.163828214211723,7984.945698894738,1497.3226276121225,6760.613506952426,0.1,0.9286114822990582,-272.99043566981106
3.0,gfs,12.0,11,2026-09-22T02:00:00-03:00,17.360303964700012,8134.431764294458,1382.201975540355,7003.393114339337,0.1,0.9182933381202679,-251.16332558523524
3.0,gfs,12.0,12,2026-09-22T03:00:00-03:00,17.587158098676152,8308.320214818159,1268.8413450046573,7270.560284677924,0.0,0.9056394749812796,-231.08141486442193
3.0,ecmwf,2.0,1,2026-09-21T16:00:00-03:00,11.048647326363632,3881.2516761227794,1923.4966213873627,2301.0546175767035,0.4,0.9825188667012705,-343.2995628412869
3.0,ecmwf,2.0,2,2026-09-21T17:00:00-03:00,12.287963271275368,4622.7268469107,1999.5006684536331,2831.447888786251,0.4,0.978722068524571,-208.2217103291844
3.0,ecmwf,2.0,3,2026-09-21T18:00:00-03:00,13.441616860655794,5355.720423554041,2028.0072995166768,3454.005975369818,0.4,0.9750039936811722,-126.29285133245305
3.0,ecmwf,2.0,4,2026-09-21T19:00:00-03:00,14.445251204812276,6025.740149946905,2021.401238856103,4080.9393975264643,3.4,0.9865646775557978,-76.60048643566229
3.0,ecmwf,2.0,5,2026-09-21T20:00:00-03:00,15.262417745043601,6592.858017228645,1990.7235822335233,4648.594978567252,3.4,0.9864053740898249,-46.46054357213087
3.0,ecmwf,2.0,6,2026-09-21T21:00:00-03:00,15.942272119064715,7079.106034578478,1944.2307579184771,5163.055020803413,3.4,0.9864075692535837,-28.17974414341209
3.0,ecmwf,2.0,7,2026-09-21T22:00:00-03:00,16.482819171324085,7474.902529620549,1881.5836253444675,5610.410783081918,0.5,0.984917216837158,-17.091878805836952
3.0,ecmwf,2.0,8,2026-09-21T23:00:00-03:00,16.960727582221487,7831.5141641692335,1804.4890539944427,6037.391858702624,0.5,0.983474929397121,-10.366748527832664
3.0,ecmwf,2.0,9,2026-09-22T00:00:00-03:00,17.37078499589421,8142.4352955404565,1715.7014363033175,6433.0216100608,0.5,0.9820733249232849,-6.287750823661317
3.0,ecmwf,2.0,10,2026-09-22T01:00:00-03:00,17.673815187805083,8375.108007862533,1618.3082145652895,6760.613506952426,0.0,0.9685405887809665,-3.8137136551839528
3.0,ecmwf,2.0,11,2026-09-22T02:00:00-03:00,17.8563307546561,8516.429710128687,1515.349730048582,7003.393114339337,0.0,0.9551943305144339,-2.3131342592338013
3.0,ecmwf,2.0,12,2026-09-22T03:00:00-03:00,18.064673429552812,8678.830214687947,1409.6729168582804,7270.560284677924,0.0,0.9420319805030435,-1.4029868482569712
3.0,ecmwf,6.0,1,2026-09-21T16:00:00-03:00,10.739252344876267,3703.801231888644,1923.4966213873627,2301.0546175767035,0.4,0.9825188667012705,-520.7500070754221
3.0,ecmwf,6.0,2,2026-09-21T17:00:00-03:00,11.907822524727125,4390.1431930138815,1999.5006684536331,2831.447888786251,0.4,0.978722068524571,-440.8053642260029
3.0,ecmwf,6.0,3,2026-09-21T18:00:00-03:00,13.060140354785736,5108.879589835432,2028.0072995166768,3454.005975369818,0.4,0.9750039936811722,-373.1336850510623
3.0,ecmwf,6.0,4,2026-09-21T19:00:00-03:00,14.091922298080716,5786.489791045753,2021.401238856103,4080.9393975264643,3.4,0.9865646775557978,-315.85084533681436
3.0,ecmwf,6.0,5,2026-09-21T20:00:00-03:00,14.947378130679207,6371.95659243191,1990.7235822335233,4648.594978567252,3.4,0.9864053740898249,-267.3619683688652
3.0,ecmwf,6.0,6,2026-09-21T21:00:00-03:00,15.667425808652782,6880.9687585668635,1944.2307579184771,5163.055020803413,3.4,0.9864075692535837,-226.3170201550268
3.0,ecmwf,6.0,7,2026-09-21T22:00:00-03:00,16.245882937582678,7300.421186833455,1881.5836253444675,5610.410783081918,0.5,0.984917216837158,-191.57322159293096
3.0,ecmwf,6.0,8,2026-09-21T23:00:00-03:00,16.75831827549636,7679.717681640231,1804.4890539944427,6037.391858702624,0.5,0.983474929397121,-162.163231056836
3.0,ecmwf,6.0,9,2026-09-22T00:00:00-03:00,17.198770180998363,8011.454834825292,1715.7014363033175,6433.0216100608,0.5,0.9820733249232849,-137.26821153882574
3.0,ecmwf,6.0,10,2026-09-22T01:00:00-03:00,17.52785053534683,8262.726689041681,1618.3082145652895,6760.613506952426,0.0,0.9685405887809665,-116.19503247603491
3.0,ecmwf,6.0,11,2026-09-22T02:00:00-03:00,17.732415893815677,8420.385872873885,1515.349730048582,7003.393114339337,0.0,0.9551943305144339,-98.35697151403495
3.0,ecmwf,6.0,12,2026-09-22T03:00:00-03:00,17.959847277730027,8596.975822633987,1409.6729168582804,7270.560284677924,0.0,0.9420319805030435,-83.25737890221731
3.0,ecmwf,12.0,1,2026-09-21T16:00:00-03:00,10.63839522888206,3646.6304821159747,1923.4966213873627,2301.0546175767035,0.4,0.9825188667012705,-577.9207568480914
3.0,ecmwf,12.0,2,2026-09-21T17:00:00-03:00,11.7571987004073,4299.235792803447,1999.5006684536331,2831.447888786251,0.4,0.978722068524571,-531.7127644364376
3.0,ecmwf,12.0,3,2026-09-21T18:00:00-03:00,12.878386305430704,4992.813915779633,2028.0072995166768,3454.005975369818,0.4,0.9750039936811722,-489.19935910686155
3.0,ecmwf,12.0,4,2026-09-21T19:00:00-03:00,13.891285830723097,5652.2554983960545,2021.401238856103,4080.9393975264643,3.4,0.9865646775557978,-450.08513798651245
3.0,ecmwf,12.0,5,2026-09-21T20:00:00-03:00,14.735843638263646,6225.220243488616,1990.7235822335233,4648.594978567252,3.4,0.9864053740898249,-414.0983173121591
3.0,ecmwf,12.0,6,2026-09-21T21:00:00-03:00,15.450805577907946,6726.296934771437,1944.2307579184771,5163.055020803413,3.4,0.9864075692535837,-380.9888439504531
3.0,ecmwf,12.0,7,2026-09-21T22:00:00-03:00,16.02817850500285,7141.467750513689,1881.5836253444675,5610.410783081918,0.5,0.984917216837158,-350.52665791269726
3.0,ecmwf,12.0,8,2026-09-21T23:00:00-03:00,16.54288550170464,7519.380818905805,1804.4890539944427,6037.391858702624,0.5,0.983474929397121,-322.50009379126055
3.0,ecmwf,12.0,9,2026-09-22T00:00:00-03:00,16.98794230312816,7852.008636354036,1715.7014363033175,6433.0216100608,0.5,0.9820733249232849,-296.7144100100822
3.0,ecmwf,12.0,10,2026-09-22T01:00:00-03:00,17.32294970777951,8105.931285847905,1618.3082145652895,6760.613506952426,0.0,0.9685405887809665,-272.99043566981106
3.0,ecmwf,12.0,11,2026-09-22T02:00:00-03:00,17.5341688663884,8267.579518802684,1515.349730048582,7003.393114339337,0.0,0.9551943305144339,-251.16332558523524
3.0,ecmwf,12.0,12,2026-09-22T03:00:00-03:00,17.769584722232597,8449.151786671782,1409.6729168582804,7270.560284677924,0.0,0.9420319805030435,-231.08141486442193
3.0,icon,2.0,1,2026-09-21T16:00:00-03:00,11.060015911849122,3887.831176335611,1930.0761216001943,2301.0546175767035,3.4,0.986407539415907,-343.2995628412869
3.0,icon,2.0,2,2026-09-21T17:00:00-03:00,12.31936331173169,4642.139212347194,2018.9130338901268,2831.447888786251,2.0,0.986407539415907,-208.2217103291844
3.0,icon,2.0,3,2026-09-21T18:00:00-03:00,13.499233066943862,5393.380446665117,2065.6673226277526,3454.005975369818,2.0,0.986407539415907,-126.29285133245305
3.0,icon,2.0,4,2026-09-21T19:00:00-03:00,14.524287645634262,6079.754280442565,2075.415369351763,4080.9393975264643,1.7,0.986407539415907,-76.60048643566229
3.0,icon,2.0,5,2026-09-21T20:00:00-03:00,15.352897770674161,6656.821769905208,2054.6873349100874,4648.594978567252,1.9,0.986407539415907,-46.46054357213087
3.0,icon,2.0,6,2026-09-21T21:00:00-03:00,16.028431131939513,7141.651441293173,2006.776164633172,5163.055020803413,0.0,0.9728150788318141,-28.17974414341209
3.0,icon,2.0,7,2026-09-21T22:00:00-03:00,16.556570949199024,7529.52853339353,1936.209629117449,5610.410783081918,0.0,0.9594099191120672,-17.091878805836952
3.0,icon,2.0,8,2026-09-21T23:00:00-03:00,17.01846773386525,7875.0201700184,1847.9950598436087,6037.391858702624,0.0,0.9461894792954366,-10.366748527832664
3.0,icon,2.0,9,2026-09-22T00:00:00-03:00,17.411762872115773,8173.755150108862,1747.0212908717228,6433.0216100608,0.0,0.9331512139857226,-6.287750823661317
3.0,icon,2.0,10,2026-09-22T01:00:00-03:00,17.698989319752474,8394.547602396564,1637.7478090993213,6760.613506952426,0.0,0.9202926128616781,-3.8137136551839528
3.0,icon,2.0,11,2026-09-22T02:00:00-03:00,17.86752719747266,8525.127941293049,1524.047961212945,7003.393114339337,0.0,0.9076112001936835,-2.3131342592338013
3.0,icon,2.0,12,2026-09-22T03:00:00-03:00,18.064009007459827,8678.310479861275,1409.153182031609,7270.560284677924,0.0,0.8951045343670828,-1.4029868482569712
3.0,icon,6.0,1,2026-09-21T16:00:00-03:00,10.750821925854922,3710.3807321014756,1930.0761216001943,2301.0546175767035,3.4,0.986407539415907,-520.7500070754221
3.0,icon,6.0,2,2026-09-21T17:00:00-03:00,11.939834712136141,4409.555558450375,2018.9130338901268,2831.447888786251,2.0,0.986407539415907,-440.8053642260029
3.0,icon,6.0,3,2026-09-21T18:00:00-03:00,13.118780894310367,5146.539612946508,2065.6673226277526,3454.005975369818,2.0,0.986407539415907,-373.1336850510623
3.0,icon,6.0,4,2026-09-21T19:00:00-03:00,14.172162565296027,5840.503921541413,2075.415369351763,4080.9393975264643,1.7,0.986407539415907,-315.85084533681436
3.0,icon,6.0,5,2026-09-21T20:00:00-03:00,15.039015612717424,6435.920345108474,2054.6873349100874,4648.594978567252,1.9,0.986407539415907,-267.3619683688652
3.0,icon,6.0,6,2026-09-21T21:00:00-03:00,15.754502351812993,6943.514165281558,2006.776164633172,5163.055020803413,0.0,0.9728150788318141,-226.3170201550268
3.0,icon,6.0,7,2026-09-21T22:00:00-03:00,16.320288099907984,7355.047190606436,1936.209629117449,5610.410783081918,0.0,0.9594099191120672,-191.57322159293096
3.0,icon,6.0,8,2026-09-21T23:00:00-03:00,16.8164823915482,7723.223687489397,1847.9950598436087,6037.391858702624,0.0,0.9461894792954366,-162.163231056836
3.0,icon,6.0,9,2026-09-22T00:00:00-03:00,17.239997409537533,8042.774689393697,1747.0212908717228,6433.0216100608,0.0,0.9331512139857226,-137.26821153882574
3.0,icon,6.0,10,2026-09-22T01:00:00-03:00,17.5531523105305,8282.166283575712,1637.7478090993213,6760.613506952426,0.0,0.9202926128616781,-116.19503247603491
3.0,icon,6.0,11,2026-09-22T02:00:00-03:00,17.743660009362152,8429.084104038247,1524.047961212945,7003.393114339337,0.0,0.9076112001936835,-98.35697151403495
3.0,icon,6.0,12,2026-09-22T03:00:00-03:00,17.95918049144298,8596.456087807315,1409.153182031609,7270.560284677924,0.0,0.8951045343670828,-83.25737890221731
3.0,icon,12.0,1,2026-09-21T16:00:00-03:00,10.65003240448246,3653.2099823288063,1930.0761216001943,2301.0546175767035,3.4,0.986407539415907,-577.9207568480914
3.0,icon,12.0,2,2026-09-21T17:00:00-03:00,11.789462378200014,4318.648158239941,2018.9130338901268,2831.447888786251,2.0,0.986407539415907,-531.7127644364376
3.0,icon,12.0,3,2026-09-21T18:00:00-03:00,12.937532233662969,5030.473938890709,2065.6673226277526,3454.005975369818,2.0,0.986407539415907,-489.19935910686155
3.0,icon,12.0,4,2026-09-21T19:00:00-03:00,13.97223177495883,5706.269628891714,2075.415369351763,4080.9393975264643,1.7,0.986407539415907,-450.08513798651245
3.0,icon,12.0,5,2026-09-21T20:00:00-03:00,14.828280766938436,6289.183996165179,2054.6873349100874,4648.594978567252,1.9,0.986407539415907,-414.0983173121591
3.0,icon,12.0,6,2026-09-21T21:00:00-03:00,15.538623880975326,6788.842341486132,2006.776164633172,5163.055020803413,0.0,0.9728150788318141,-380.9888439504531
3.0,icon,12.0,7,2026-09-21T22:00:00-03:00,16.103197801615654,7196.0937542866695,1936.209629117449,5610.410783081918,0.0,0.9594099191120672,-350.52665791269726
3.0,icon,12.0,8,2026-09-21T23:00:00-03:00,16.60151009481807,7562.886824754972,1847.9950598436087,6037.391858702624,0.0,0.9461894792954366,-322.50009379126055
3.0,icon,12.0,9,2026-09-22T00:00:00-03:00,17.029480732374072,7883.328490922441,1747.0212908717228,6433.0216100608,0.0,0.9331512139857226,-296.7144100100822
3.0,icon,12.0,10,2026-09-22T01:00:00-03:00,17.34843361035184,8125.370880381936,1637.7478090993213,6760.613506952426,0.0,0.9202926128616781,-272.99043566981106
3.0,icon,12.0,11,2026-09-22T02:00:00-03:00,17.545490390209487,8276.277749967046,1524.047961212945,7003.393114339337,0.0,0.9076112001936835,-251.16332558523524
3.0,icon,12.0,12,2026-09-22T03:00:00-03:00,17.768913586938297,8448.63205184511,1409.153182031609,7270.560284677924,0.0,0.8951045343670828,-231.08141486442193
3.0,mean,2.0,1,2026-09-21T16:00:00-03:00,11.051897582482548,3883.1323158274477,1925.3772610920305,2301.0546175767035,1.3666666666666665,0.986407539415907,-343.2995628412869
3.0,mean,2.0,2,2026-09-21T17:00:00-03:00,12.297589973444053,4628.675096772085,2005.4489183150185,2831.447888786251,1.1333333333333333,0.986407539415907,-208.2217103291844
3.0,mean,2.0,3,2026-09-21T18:00:00-03:00,13.460198257290271,5367.855085471823,2040.1419614344582,3454.005975369818,1.1333333333333333,0.986407539415907,-126.29285133245305
3.0,mean,2.0,4,2026-09-21T19:00:00-03:00,14.469490244339147,6042.2860914609855,2037.9471803701829,4080.9393975264643,1.9666666666666668,0.986407539415907,-76.60048643566229
3.0,mean,2.0,5,2026-09-21T20:00:00-03:00,15.284911716855325,6608.738232029125,2006.6037970340042,4648.594978567252,1.8666666666666665,0.986407539415907,-46.46054357213087
3.0,mean,2.0,6,2026-09-21T21:00:00-03:00,15.95246252315621,7086.492798396248,1951.6175217362465,5163.055020803413,1.2,0.986407539415907,-28.17974414341209
3.0,mean,2.0,7,2026-09-21T22:00:00-03:00,16.476579006398527,7470.287446497501,1876.9685422214202,5610.410783081918,0.2333333333333333,0.9784898184323275,-17.091878805836952
3.0,mean,2.0,8,2026-09-21T23:00:00-03:00,16.937557021812356,7814.081037788891,1787.0559276141005,6037.391858702624,0.19999999999999998,0.969898615362192,-10.366748527832664
3.0,mean,2.0,9,2026-09-22T00:00:00-03:00,17.332193421976545,8112.980545609619,1686.24668637248,6433.0216100608,0.16666666666666666,0.9606261398538104,-6.287750823661317
3.0,mean,2.0,10,2026-09-22T01:00:00-03:00,17.62224369082593,8335.337007927015,1578.5372146297723,6760.613506952426,0.03333333333333333,0.9482101132110626,-3.8137136551839528
3.0,mean,2.0,11,2026-09-22T02:00:00-03:00,17.79453618919213,8468.482990165512,1467.4030100854084,7003.393114339337,0.03333333333333333,0.935967428424916,-2.3131342592338013
3.0,mean,2.0,12,2026-09-22T03:00:00-03:00,17.99567085793674,8624.916264815407,1355.758966985741,7270.560284677924,0.0,0.9230700205377115,-1.4029868482569712
3.0,mean,6.0,1,2026-09-21T16:00:00-03:00,10.742560101106754,3705.6818715933123,1925.3772610920305,2301.0546175767035,1.3666666666666665,0.986407539415907,-520.7500070754221
3.0,mean,6.0,2,2026-09-21T17:00:00-03:00,11.917637183079433,4396.091442875267,2005.4489183150185,2831.447888786251,1.1333333333333333,0.986407539415907,-440.8053642260029
3.0,mean,6.0,3,2026-09-21T18:00:00-03:00,13.079052912439646,5121.014251753214,2040.1419614344582,3454.005975369818,1.1333333333333333,0.986407539415907,-373.1336850510623
3.0,mean,6.0,4,2026-09-21T19:00:00-03:00,14.116531704707686,5803.035732559833,2037.9471803701829,4080.9393975264643,1.9666666666666668,0.986407539415907,-315.85084533681436
3.0,mean,6.0,5,2026-09-21T20:00:00-03:00,14.970160924216634,6387.836807232391,2006.6037970340042,4648.594978567252,1.8666666666666665,0.986407539415907,-267.3619683688652
3.0,mean,6.0,6,2026-09-21T21:00:00-03:00,15.677725162983972,6888.355522384633,1951.6175217362465,5163.055020803413,1.2,0.986407539415907,-226.3170201550268
3.0,mean,6.0,7,2026-09-21T22:00:00-03:00,16.23958726717525,7295.806103710407,1876.9685422214202,5610.410783081918,0.2333333333333333,0.9784898184323275,-191.57322159293096
3.0,mean,6.0,8,2026-09-21T23:00:00-03:00,16.734976911157624,7662.284555259888,1787.0559276141005,6037.391858702624,0.19999999999999998,0.969898615362192,-162.163231056836
3.0,mean,6.0,9,2026-09-22T00:00:00-03:00,17.15994288772963,7982.000084894455,1686.24668637248,6433.0216100608,0.16666666666666666,0.9606261398538104,-137.26821153882574
3.0,mean,6.0,10,2026-09-22T01:00:00-03:00,17.476016613858775,8222.955689106164,1578.5372146297723,6760.613506952426,0.03333333333333333,0.9482101132110626,-116.19503247603491
3.0,mean,6.0,11,2026-09-22T02:00:00-03:00,17.670357331286173,8372.43915291071,1467.4030100854084,7003.393114339337,0.03333333333333333,0.935967428424916,-98.35697151403495
3.0,mean,6.0,12,2026-09-22T03:00:00-03:00,17.890598412534295,8543.061872761447,1355.758966985741,7270.560284677924,0.0,0.9230700205377115,-83.25737890221731
3.0,mean,12.0,1,2026-09-21T16:00:00-03:00,10.64172232287187,3648.511121820643,1925.3772610920305,2301.0546175767035,1.3666666666666665,0.986407539415907,-577.9207568480914
3.0,mean,12.0,2,2026-09-21T17:00:00-03:00,11.767090583233538,4305.184042664832,2005.4489183150185,2831.447888786251,1.1333333333333333,0.986407539415907,-531.7127644364376
3.0,mean,12.0,3,2026-09-21T18:00:00-03:00,12.897462271670696,5004.948577697415,2040.1419614344582,3454.005975369818,1.1333333333333333,0.986407539415907,-489.19935910686155
3.0,mean,12.0,4,2026-09-21T19:00:00-03:00,13.916112375078809,5668.801439910135,2037.9471803701829,4080.9393975264643,1.9666666666666668,0.986407539415907,-450.08513798651245
3.0,mean,12.0,5,2026-09-21T20:00:00-03:00,14.758825997996976,6241.100458289096,2006.6037970340042,4648.594978567252,1.8666666666666665,0.986407539415907,-414.0983173121591
3.0,mean,12.0,6,2026-09-21T21:00:00-03:00,15.46119302325674,6733.683698589207,1951.6175217362465,5163.055020803413,1.2,0.986407539415907,-380.9888439504531
3.0,mean,12.0,7,2026-09-21T22:00:00-03:00,16.021830656847133,7136.852667390641,1876.9685422214202,5610.410783081918,0.2333333333333333,0.9784898184323275,-350.52665791269726
3.0,mean,12.0,8,2026-09-21T23:00:00-03:00,16.519358602933444,7501.947692525463,1787.0559276141005,6037.391858702624,0.19999999999999998,0.969898615362192,-322.50009379126055
3.0,mean,12.0,9,2026-09-22T00:00:00-03:00,16.94882079568919,7822.5538864231985,1686.24668637248,6433.0216100608,0.16666666666666666,0.9606261398538104,-296.7144100100822
3.0,mean,12.0,10,2026-09-22T01:00:00-03:00,17.27074131636299,8066.160285912388,1578.5372146297723,6760.613506952426,0.03333333333333333,0.9482101132110626,-272.99043566981106
3.0,mean,12.0,11,2026-09-22T02:00:00-03:00,17.471681610799585,8219.63279883951,1467.4030100854084,7003.393114339337,0.03333333333333333,0.935967428424916,-251.16332558523524
3.0,mean,12.0,12,2026-09-22T03:00:00-03:00,17.69988276629732,8395.237836799242,1355.758966985741,7270.560284677924,0.0,0.9230700205377115,-231.08141486442193
5.0,gfs,2.0,1,2026-09-21T16:00:00-03:00,11.022752518362896,3866.280810964759,1892.7882053993449,2301.0546175767035,0.3,0.9732865788336801,-327.5620120112895
5.0,gfs,2.0,2,2026-09-21T17:00:00-03:00,12.253941648125616,4601.72818163567,1968.9566960914242,2831.447888786251,1.0,0.9801338292182196,-198.67640324200497
5.0,gfs,2.0,3,2026-09-21T18:00:00-03:00,13.406122045888107,5332.569005355575,1999.0663599134643,3454.005975369818,1.0,0.9831565516068774,-120.50332992770645
5.0,gfs,2.0,4,2026-09-21T19:00:00-03:00,14.403976244003449,5997.6043800890275,1989.7539467611837,4080.9393975264643,0.8,0.9831046065897355,-73.08896419862091
5.0,gfs,2.0,5,2026-09-21T20:00:00-03:00,15.204720100405947,6552.190350611295,1947.926069717146,4648.594978567252,0.3,0.9732857330471547,-44.330697673102584
5.0,gfs,2.0,6,2026-09-21T21:00:00-03:00,15.855943014558315,7016.644206782819,1880.4771132845947,5163.055020803413,0.2,0.9613800204307191,-26.887927305188217
5.0,gfs,2.0,7,2026-09-21T22:00:00-03:00,16.365084854793714,7388.0091639832635,1793.906733188066,5610.410783081918,0.2,0.9497474947160383,-16.30835228672114
5.0,gfs,2.0,8,2026-09-21T23:00:00-03:00,16.814183845220146,7721.502656733682,1694.002313702349,6037.391858702624,0.1,0.9358970717059685,-9.891515671291005
5.0,gfs,2.0,9,2026-09-22T00:00:00-03:00,17.20045971162329,8012.737451734656,1585.7153491995211,6433.0216100608,0.0,0.9198138251547014,-5.999507525665986
5.0,gfs,2.0,10,2026-09-22T01:00:00-03:00,17.48542748632448,8230.171095028181,1473.1964733332472,6760.613506952426,0.1,0.9065198880137793,-3.6388852574930994
5.0,gfs,2.0,11,2026-09-22T02:00:00-03:00,17.655527362566765,8360.996650679073,1359.8106318155822,7003.393114339337,0.1,0.8934683018774324,-2.2070954758458656
5.0,gfs,2.0,12,2026-09-22T03:00:00-03:00,17.857557420198425,8517.382512991926,1248.1608993890143,7270.560284677924,0.0,0.8781141871790683,-1.3386710750135615
5.0,gfs,6.0,1,2026-09-21T16:00:00-03:00,10.7272232556707,3696.965056337646,1892.7882053993449,2301.0546175767035,0.3,0.9732865788336801,-496.8777666384024
5.0,gfs,6.0,2,2026-09-21T17:00:00-03:00,11.890755260564637,4379.806635913804,1968.9566960914242,2831.447888786251,1.0,0.9801338292182196,-420.597948963871
5.0,gfs,6.0,3,2026-09-21T18:00:00-03:00,13.041677469575566,5097.04385795889,1999.0663599134643,3454.005975369818,1.0,0.9831565516068774,-356.028477324392
5.0,gfs,6.0,4,2026-09-21T19:00:00-03:00,14.066359713651982,5769.321744691918,1989.7539467611837,4080.9393975264643,0.8,0.9831046065897355,-301.3715995957302
5.0,gfs,6.0,5,2026-09-21T20:00:00-03:00,14.903501965610252,6341.415496825561,1947.926069717146,4648.594978567252,0.3,0.9732857330471547,-255.10555145883717
5.0,gfs,6.0,6,2026-09-21T21:00:00-03:00,15.592876228801233,6827.589946859959,1880.4771132845947,5163.055020803413,0.2,0.9613800204307191,-215.9421872280478
5.0,gfs,6.0,7,2026-09-21T22:00:00-03:00,16.138052255484816,7221.526401148534,1793.906733188066,5610.410783081918,0.2,0.9497474947160383,-182.79111512144985
5.0,gfs,6.0,8,2026-09-21T23:00:00-03:00,16.620049668105352,7576.66483398229,1694.002313702349,6037.391858702624,0.1,0.9358970717059685,-154.72933842268364
5.0,gfs,6.0,9,2026-09-22T00:00:00-03:00,17.035354946417776,7887.761401981105,1585.7153491995211,6433.0216100608,0.0,0.9198138251547014,-130.97555727921682
5.0,gfs,6.0,10,2026-09-22T01:00:00-03:00,17.345250203533894,8122.941564641454,1473.1964733332472,6760.613506952426,0.1,0.9065198880137793,-110.86841564422089
5.0,gfs,6.0,11,2026-09-22T02:00:00-03:00,17.53648103318266,8269.355658444509,1359.8106318155822,7003.393114339337,0.1,0.8934683018774324,-93.84808771040964
5.0,gfs,6.0,12,2026-09-22T03:00:00-03:00,17.756835242606098,8439.280492904145,1248.1608993890143,7270.560284677924,0.0,0.8781141871790683,-79.4406911627932
5.0,gfs,12.0,1,2026-09-21T16:00:00-03:00,10.630935390742605,3642.4151301194547,1892.7882053993449,2301.0546175767035,0.3,0.9732865788336801,-551.4276928565937
5.0,gfs,12.0,2,2026-09-21T17:00:00-03:00,11.746933997578958,4293.066615993032,1968.9566960914242,2831.447888786251,1.0,0.9801338292182196,-507.337968884643
5.0,gfs,12.0,3,2026-09-21T18:00:00-03:00,12.868137336338947,4986.29887068158,1999.0663599134643,3454.005975369818,1.0,0.9831565516068774,-466.77346460170116
5.0,gfs,12.0,4,2026-09-21T19:00:00-03:00,13.87474393672689,5641.241025283674,1989.7539467611837,4080.9393975264643,0.8,0.9831046065897355,-429.45231900397323
5.0,gfs,12.0,5,2026-09-21T20:00:00-03:00,14.701337436437903,6201.405840835182,1947.926069717146,4648.594978567252,0.3,0.9732857330471547,-395.115207449216
5.0,gfs,12.0,6,2026-09-21T21:00:00-03:00,15.385616174262237,6680.00859433925,1880.4771132845947,5163.055020803413,0.2,0.9613800204307191,-363.52353974875746
5.0,gfs,12.0,7,2026-09-21T22:00:00-03:00,15.929510746286837,7069.859713937859,1793.906733188066,5610.410783081918,0.2,0.9497474947160383,-334.45780233212514
