origin,station,query_time,source_time,age_after_delay_seconds,value_m,usable
2024-04-29T04:00:00-03:00,86472600,2024-04-29T03:45:00-03:00,2024-04-29T03:45:00-03:00,0.0,3.77,True
2024-04-29T05:00:00-03:00,86472600,2024-04-29T04:45:00-03:00,2024-04-29T04:45:00-03:00,0.0,3.78,True
2024-04-29T06:00:00-03:00,86472600,2024-04-29T05:45:00-03:00,2024-04-29T05:45:00-03:00,0.0,3.8,True
2024-04-29T07:00:00-03:00,86472600,2024-04-29T06:45:00-03:00,2024-04-29T06:45:00-03:00,0.0,3.79,True
2024-04-29T08:00:00-03:00,86472600,2024-04-29T07:45:00-03:00,2024-04-29T07:45:00-03:00,0.0,3.77,True
2024-04-29T09:00:00-03:00,86472600,2024-04-29T08:45:00-03:00,2024-04-29T08:45:00-03:00,0.0,3.74,True
2024-04-29T10:00:00-03:00,86472600,2024-04-29T09:45:00-03:00,2024-04-29T09:45:00-03:00,0.0,3.7,True
2024-04-29T11:00:00-03:00,86472600,2024-04-29T10:45:00-03:00,2024-04-29T10:45:00-03:00,0.0,3.61,True
2024-04-29T12:00:00-03:00,86472600,2024-04-29T11:45:00-03:00,2024-04-29T11:45:00-03:00,0.0,3.53,True
2024-04-29T13:00:00-03:00,86472600,2024-04-29T12:45:00-03:00,2024-04-29T12:45:00-03:00,0.0,3.48,True
2024-04-29T14:00:00-03:00,86472600,2024-04-29T13:45:00-03:00,2024-04-29T13:45:00-03:00,0.0,3.46,True
2024-04-29T15:00:00-03:00,86472600,2024-04-29T14:45:00-03:00,2024-04-29T14:45:00-03:00,0.0,3.46,True
2024-04-29T16:00:00-03:00,86472600,2024-04-29T15:45:00-03:00,2024-04-29T15:45:00-03:00,0.0,3.63,True
2024-04-29T17:00:00-03:00,86472600,2024-04-29T16:45:00-03:00,2024-04-29T16:45:00-03:00,0.0,4.01,True
2024-04-29T18:00:00-03:00,86472600,2024-04-29T17:45:00-03:00,2024-04-29T17:45:00-03:00,0.0,4.35,True
2024-04-29T19:00:00-03:00,86472600,2024-04-29T18:45:00-03:00,2024-04-29T18:45:00-03:00,0.0,4.38,True
2024-04-29T20:00:00-03:00,86472600,2024-04-29T19:45:00-03:00,2024-04-29T19:45:00-03:00,0.0,4.51,True
2024-04-29T21:00:00-03:00,86472600,2024-04-29T20:45:00-03:00,2024-04-29T20:45:00-03:00,0.0,5.01,True
2024-04-29T22:00:00-03:00,86472600,2024-04-29T21:45:00-03:00,2024-04-29T21:45:00-03:00,0.0,5.14,True
2024-04-29T23:00:00-03:00,86472600,2024-04-29T22:45:00-03:00,2024-04-29T22:45:00-03:00,0.0,5.24,True
2024-04-30T00:00:00-03:00,86472600,2024-04-29T23:45:00-03:00,2024-04-29T23:45:00-03:00,0.0,5.33,True
2024-04-30T01:00:00-03:00,86472600,2024-04-30T00:45:00-03:00,2024-04-30T00:45:00-03:00,0.0,5.34,True
2024-04-30T02:00:00-03:00,86472600,2024-04-30T01:45:00-03:00,2024-04-30T01:45:00-03:00,0.0,5.37,True
2024-04-30T03:00:00-03:00,86472600,2024-04-30T02:45:00-03:00,2024-04-30T02:45:00-03:00,0.0,5.53,True
2024-04-30T04:00:00-03:00,86472600,2024-04-30T03:45:00-03:00,2024-04-30T03:45:00-03:00,0.0,5.85,True
2024-04-30T05:00:00-03:00,86472600,2024-04-30T04:45:00-03:00,2024-04-30T04:45:00-03:00,0.0,6.23,True
2024-04-30T06:00:00-03:00,86472600,2024-04-30T05:45:00-03:00,2024-04-30T05:45:00-03:00,0.0,6.67,True
2024-04-30T07:00:00-03:00,86472600,2024-04-30T06:45:00-03:00,2024-04-30T06:45:00-03:00,0.0,7.21,True
2024-04-30T08:00:00-03:00,86472600,2024-04-30T07:45:00-03:00,2024-04-30T07:45:00-03:00,0.0,7.83,True
2024-04-30T09:00:00-03:00,86472600,2024-04-30T08:45:00-03:00,2024-04-30T08:45:00-03:00,0.0,7.95,True
2024-04-30T10:00:00-03:00,86472600,2024-04-30T09:45:00-03:00,2024-04-30T09:45:00-03:00,0.0,8.0,True
2024-04-30T11:00:00-03:00,86472600,2024-04-30T10:45:00-03:00,2024-04-30T10:45:00-03:00,0.0,8.34,True
2024-04-30T12:00:00-03:00,86472600,2024-04-30T11:45:00-03:00,2024-04-30T11:45:00-03:00,0.0,8.66,True
2024-04-30T13:00:00-03:00,86472600,2024-04-30T12:45:00-03:00,2024-04-30T12:45:00-03:00,0.0,9.1,True
2024-04-30T14:00:00-03:00,86472600,2024-04-30T13:45:00-03:00,2024-04-30T13:45:00-03:00,0.0,9.98,True
2024-04-30T15:00:00-03:00,86472600,2024-04-30T14:45:00-03:00,2024-04-30T14:45:00-03:00,0.0,11.14,True
2024-04-30T16:00:00-03:00,86472600,2024-04-30T15:45:00-03:00,2024-04-30T15:45:00-03:00,0.0,11.72,True
2024-04-30T17:00:00-03:00,86472600,2024-04-30T16:45:00-03:00,2024-04-30T16:45:00-03:00,0.0,12.03,True
2024-04-30T18:00:00-03:00,86472600,2024-04-30T17:45:00-03:00,2024-04-30T17:45:00-03:00,0.0,12.35,True
2024-04-30T19:00:00-03:00,86472600,2024-04-30T18:45:00-03:00,2024-04-30T18:45:00-03:00,0.0,12.66,True
2024-04-30T20:00:00-03:00,86472600,2024-04-30T19:45:00-03:00,2024-04-30T19:45:00-03:00,0.0,12.83,True
2024-04-30T21:00:00-03:00,86472600,2024-04-30T20:45:00-03:00,2024-04-30T20:45:00-03:00,0.0,12.85,True
2024-04-30T22:00:00-03:00,86472600,2024-04-30T21:45:00-03:00,2024-04-30T21:45:00-03:00,0.0,12.85,True
2024-04-30T23:00:00-03:00,86472600,2024-04-30T22:45:00-03:00,2024-04-30T22:45:00-03:00,0.0,12.71,True
2024-05-01T00:00:00-03:00,86472600,2024-04-30T23:45:00-03:00,2024-04-30T23:45:00-03:00,0.0,12.51,True
2024-05-01T01:00:00-03:00,86472600,2024-05-01T00:45:00-03:00,2024-05-01T00:45:00-03:00,0.0,12.25,True
2024-05-01T02:00:00-03:00,86472600,2024-05-01T01:45:00-03:00,2024-05-01T01:45:00-03:00,0.0,11.93,True
2024-05-01T03:00:00-03:00,86472600,2024-05-01T02:45:00-03:00,2024-05-01T02:45:00-03:00,0.0,11.63,True
2024-05-01T04:00:00-03:00,86472600,2024-05-01T03:45:00-03:00,2024-05-01T03:45:00-03:00,0.0,11.32,True
2024-05-01T05:00:00-03:00,86472600,2024-05-01T04:45:00-03:00,2024-05-01T04:45:00-03:00,0.0,11.22,True
2024-05-01T06:00:00-03:00,86472600,2024-05-01T05:45:00-03:00,2024-05-01T05:45:00-03:00,0.0,11.33,True
2024-05-01T07:00:00-03:00,86472600,2024-05-01T06:45:00-03:00,2024-05-01T06:45:00-03:00,0.0,11.56,True
2024-05-01T08:00:00-03:00,86472600,2024-05-01T07:45:00-03:00,2024-05-01T07:45:00-03:00,0.0,11.97,True
2024-05-01T09:00:00-03:00,86472600,2024-05-01T08:45:00-03:00,2024-05-01T08:45:00-03:00,0.0,12.4,True
2024-05-01T10:00:00-03:00,86472600,2024-05-01T09:45:00-03:00,2024-05-01T09:45:00-03:00,0.0,13.11,True
2024-05-01T11:00:00-03:00,86472600,2024-05-01T10:45:00-03:00,2024-05-01T10:45:00-03:00,0.0,14.37,True
2024-05-01T12:00:00-03:00,86472600,2024-05-01T11:45:00-03:00,2024-05-01T11:45:00-03:00,0.0,15.83,True
2024-05-01T13:00:00-03:00,86472600,2024-05-01T12:45:00-03:00,2024-05-01T12:45:00-03:00,0.0,17.63,True
2024-05-01T14:00:00-03:00,86472600,2024-05-01T13:45:00-03:00,2024-05-01T13:45:00-03:00,0.0,19.31,True
2024-05-01T15:00:00-03:00,86472600,2024-05-01T14:45:00-03:00,2024-05-01T14:45:00-03:00,0.0,20.46,True
2024-05-01T16:00:00-03:00,86472600,2024-05-01T15:45:00-03:00,2024-05-01T15:45:00-03:00,0.0,21.07,True
2024-05-01T17:00:00-03:00,86472600,2024-05-01T16:45:00-03:00,2024-05-01T16:45:00-03:00,0.0,21.54,True
2024-05-01T18:00:00-03:00,86472600,2024-05-01T17:45:00-03:00,2024-05-01T17:45:00-03:00,0.0,21.78,True
2024-05-01T19:00:00-03:00,86472600,2024-05-01T18:45:00-03:00,2024-05-01T18:45:00-03:00,0.0,21.91,True
2024-05-01T20:00:00-03:00,86472600,2024-05-01T19:45:00-03:00,2024-05-01T19:45:00-03:00,0.0,21.88,True
2024-05-01T21:00:00-03:00,86472600,2024-05-01T20:45:00-03:00,2024-05-01T20:45:00-03:00,0.0,21.76,True
2024-05-01T22:00:00-03:00,86472600,2024-05-01T21:45:00-03:00,2024-05-01T21:45:00-03:00,0.0,21.68,True
2024-05-01T23:00:00-03:00,86472600,2024-05-01T22:45:00-03:00,2024-05-01T22:45:00-03:00,0.0,21.35,True
2024-04-01T00:00:00-03:00,86500000,2024-03-31T23:30:00-03:00,,,,False
2024-04-01T01:00:00-03:00,86500000,2024-04-01T00:30:00-03:00,,,,False
2024-04-01T02:00:00-03:00,86500000,2024-04-01T01:30:00-03:00,,,,False
2024-04-01T03:00:00-03:00,86500000,2024-04-01T02:30:00-03:00,,,,False
2024-04-01T04:00:00-03:00,86500000,2024-04-01T03:30:00-03:00,,,,False
2024-04-01T05:00:00-03:00,86500000,2024-04-01T04:30:00-03:00,,,,False
2024-04-01T06:00:00-03:00,86500000,2024-04-01T05:30:00-03:00,,,,False
2024-04-01T07:00:00-03:00,86500000,2024-04-01T06:30:00-03:00,,,,False
2024-04-01T08:00:00-03:00,86500000,2024-04-01T07:30:00-03:00,,,,False
2024-04-01T09:00:00-03:00,86500000,2024-04-01T08:30:00-03:00,,,,False
2024-04-01T10:00:00-03:00,86500000,2024-04-01T09:30:00-03:00,,,,False
2024-04-01T11:00:00-03:00,86500000,2024-04-01T10:30:00-03:00,,,,False
2024-04-01T12:00:00-03:00,86500000,2024-04-01T11:30:00-03:00,,,,False
2024-04-01T13:00:00-03:00,86500000,2024-04-01T12:30:00-03:00,,,,False
2024-04-01T14:00:00-03:00,86500000,2024-04-01T13:30:00-03:00,,,,False
2024-04-01T15:00:00-03:00,86500000,2024-04-01T14:30:00-03:00,,,,False
2024-04-01T16:00:00-03:00,86500000,2024-04-01T15:30:00-03:00,,,,False
2024-04-01T17:00:00-03:00,86500000,2024-04-01T16:30:00-03:00,,,,False
2024-04-01T18:00:00-03:00,86500000,2024-04-01T17:30:00-03:00,,,,False
2024-04-01T19:00:00-03:00,86500000,2024-04-01T18:30:00-03:00,,,,False
2024-04-01T20:00:00-03:00,86500000,2024-04-01T19:30:00-03:00,,,,False
2024-04-01T21:00:00-03:00,86500000,2024-04-01T20:30:00-03:00,,,,False
2024-04-01T22:00:00-03:00,86500000,2024-04-01T21:30:00-03:00,,,,False
2024-04-01T23:00:00-03:00,86500000,2024-04-01T22:30:00-03:00,,,,False
2024-04-02T00:00:00-03:00,86500000,2024-04-01T23:30:00-03:00,,,,False
2024-04-02T01:00:00-03:00,86500000,2024-04-02T00:30:00-03:00,,,,False
2024-04-02T02:00:00-03:00,86500000,2024-04-02T01:30:00-03:00,,,,False
2024-04-02T03:00:00-03:00,86500000,2024-04-02T02:30:00-03:00,,,,False
2024-04-02T04:00:00-03:00,86500000,2024-04-02T03:30:00-03:00,,,,False
2024-04-02T05:00:00-03:00,86500000,2024-04-02T04:30:00-03:00,,,,False
2024-04-02T06:00:00-03:00,86500000,2024-04-02T05:30:00-03:00,,,,False
2024-04-02T07:00:00-03:00,86500000,2024-04-02T06:30:00-03:00,,,,False
2024-04-02T08:00:00-03:00,86500000,2024-04-02T07:30:00-03:00,,,,False
2024-04-02T09:00:00-03:00,86500000,2024-04-02T08:30:00-03:00,,,,False
2024-04-02T10:00:00-03:00,86500000,2024-04-02T09:30:00-03:00,,,,False
2024-04-02T11:00:00-03:00,86500000,2024-04-02T10:30:00-03:00,,,,False
2024-04-02T12:00:00-03:00,86500000,2024-04-02T11:30:00-03:00,,,,False
2024-04-02T13:00:00-03:00,86500000,2024-04-02T12:30:00-03:00,,,,False
2024-04-02T14:00:00-03:00,86500000,2024-04-02T13:30:00-03:00,,,,False
2024-04-02T15:00:00-03:00,86500000,2024-04-02T14:30:00-03:00,,,,False
2024-04-02T16:00:00-03:00,86500000,2024-04-02T15:30:00-03:00,,,,False
2024-04-02T17:00:00-03:00,86500000,2024-04-02T16:30:00-03:00,,,,False
2024-04-02T18:00:00-03:00,86500000,2024-04-02T17:30:00-03:00,,,,False
2024-04-02T19:00:00-03:00,86500000,2024-04-02T18:30:00-03:00,,,,False
2024-04-02T20:00:00-03:00,86500000,2024-04-02T19:30:00-03:00,,,,False
2024-04-02T21:00:00-03:00,86500000,2024-04-02T20:30:00-03:00,,,,False
2024-04-02T22:00:00-03:00,86500000,2024-04-02T21:30:00-03:00,,,,False
2024-04-02T23:00:00-03:00,86500000,2024-04-02T22:30:00-03:00,,,,False
2024-04-03T00:00:00-03:00,86500000,2024-04-02T23:30:00-03:00,,,,False
2024-04-03T01:00:00-03:00,86500000,2024-04-03T00:30:00-03:00,,,,False
2024-04-03T02:00:00-03:00,86500000,2024-04-03T01:30:00-03:00,,,,False
2024-04-03T03:00:00-03:00,86500000,2024-04-03T02:30:00-03:00,,,,False
2024-04-03T04:00:00-03:00,86500000,2024-04-03T03:30:00-03:00,,,,False
2024-04-03T05:00:00-03:00,86500000,2024-04-03T04:30:00-03:00,,,,False
2024-04-03T06:00:00-03:00,86500000,2024-04-03T05:30:00-03:00,,,,False
2024-04-03T07:00:00-03:00,86500000,2024-04-03T06:30:00-03:00,,,,False
2024-04-03T08:00:00-03:00,86500000,2024-04-03T07:30:00-03:00,,,,False
2024-04-03T09:00:00-03:00,86500000,2024-04-03T08:30:00-03:00,,,,False
2024-04-03T10:00:00-03:00,86500000,2024-04-03T09:30:00-03:00,,,,False
2024-04-03T11:00:00-03:00,86500000,2024-04-03T10:30:00-03:00,,,,False
2024-04-03T12:00:00-03:00,86500000,2024-04-03T11:30:00-03:00,,,,False
2024-04-03T13:00:00-03:00,86500000,2024-04-03T12:30:00-03:00,,,,False
2024-04-03T14:00:00-03:00,86500000,2024-04-03T13:30:00-03:00,,,,False
2024-04-03T15:00:00-03:00,86500000,2024-04-03T14:30:00-03:00,,,,False
2024-04-03T16:00:00-03:00,86500000,2024-04-03T15:30:00-03:00,,,,False
2024-04-03T17:00:00-03:00,86500000,2024-04-03T16:30:00-03:00,,,,False
2024-04-03T18:00:00-03:00,86500000,2024-04-03T17:30:00-03:00,,,,False
2024-04-03T19:00:00-03:00,86500000,2024-04-03T18:30:00-03:00,,,,False
2024-04-03T20:00:00-03:00,86500000,2024-04-03T19:30:00-03:00,,,,False
2024-04-03T21:00:00-03:00,86500000,2024-04-03T20:30:00-03:00,,,,False
2024-04-03T22:00:00-03:00,86500000,2024-04-03T21:30:00-03:00,,,,False
2024-04-03T23:00:00-03:00,86500000,2024-04-03T22:30:00-03:00,,,,False
2024-04-04T00:00:00-03:00,86500000,2024-04-03T23:30:00-03:00,,,,False
2024-04-04T01:00:00-03:00,86500000,2024-04-04T00:30:00-03:00,,,,False
2024-04-04T02:00:00-03:00,86500000,2024-04-04T01:30:00-03:00,,,,False
2024-04-04T03:00:00-03:00,86500000,2024-04-04T02:30:00-03:00,,,,False
2024-04-04T04:00:00-03:00,86500000,2024-04-04T03:30:00-03:00,,,,False
2024-04-04T05:00:00-03:00,86500000,2024-04-04T04:30:00-03:00,,,,False
2024-04-04T06:00:00-03:00,86500000,2024-04-04T05:30:00-03:00,,,,False
2024-04-04T07:00:00-03:00,86500000,2024-04-04T06:30:00-03:00,,,,False
2024-04-04T08:00:00-03:00,86500000,2024-04-04T07:30:00-03:00,,,,False
2024-04-04T09:00:00-03:00,86500000,2024-04-04T08:30:00-03:00,,,,False
2024-04-04T10:00:00-03:00,86500000,2024-04-04T09:30:00-03:00,,,,False
2024-04-04T11:00:00-03:00,86500000,2024-04-04T10:30:00-03:00,,,,False
2024-04-04T12:00:00-03:00,86500000,2024-04-04T11:30:00-03:00,,,,False
2024-04-04T13:00:00-03:00,86500000,2024-04-04T12:30:00-03:00,,,,False
2024-04-04T14:00:00-03:00,86500000,2024-04-04T13:30:00-03:00,,,,False
2024-04-04T15:00:00-03:00,86500000,2024-04-04T14:30:00-03:00,,,,False
2024-04-04T16:00:00-03:00,86500000,2024-04-04T15:30:00-03:00,,,,False
2024-04-04T17:00:00-03:00,86500000,2024-04-04T16:30:00-03:00,,,,False
2024-04-04T18:00:00-03:00,86500000,2024-04-04T17:30:00-03:00,,,,False
2024-04-04T19:00:00-03:00,86500000,2024-04-04T18:30:00-03:00,,,,False
2024-04-04T20:00:00-03:00,86500000,2024-04-04T19:30:00-03:00,,,,False
2024-04-04T21:00:00-03:00,86500000,2024-04-04T20:30:00-03:00,,,,False
2024-04-04T22:00:00-03:00,86500000,2024-04-04T21:30:00-03:00,,,,False
2024-04-04T23:00:00-03:00,86500000,2024-04-04T22:30:00-03:00,,,,False
2024-04-05T00:00:00-03:00,86500000,2024-04-04T23:30:00-03:00,,,,False
2024-04-05T01:00:00-03:00,86500000,2024-04-05T00:30:00-03:00,,,,False
2024-04-05T02:00:00-03:00,86500000,2024-04-05T01:30:00-03:00,,,,False
2024-04-05T03:00:00-03:00,86500000,2024-04-05T02:30:00-03:00,,,,False
2024-04-05T04:00:00-03:00,86500000,2024-04-05T03:30:00-03:00,,,,False
2024-04-05T05:00:00-03:00,86500000,2024-04-05T04:30:00-03:00,,,,False
2024-04-05T06:00:00-03:00,86500000,2024-04-05T05:30:00-03:00,,,,False
2024-04-05T07:00:00-03:00,86500000,2024-04-05T06:30:00-03:00,,,,False
2024-04-05T08:00:00-03:00,86500000,2024-04-05T07:30:00-03:00,,,,False
2024-04-05T09:00:00-03:00,86500000,2024-04-05T08:30:00-03:00,,,,False
2024-04-05T10:00:00-03:00,86500000,2024-04-05T09:30:00-03:00,,,,False
2024-04-05T11:00:00-03:00,86500000,2024-04-05T10:30:00-03:00,,,,False
2024-04-05T12:00:00-03:00,86500000,2024-04-05T11:30:00-03:00,,,,False
2024-04-05T13:00:00-03:00,86500000,2024-04-05T12:30:00-03:00,,,,False
2024-04-05T14:00:00-03:00,86500000,2024-04-05T13:30:00-03:00,,,,False
2024-04-05T15:00:00-03:00,86500000,2024-04-05T14:30:00-03:00,,,,False
2024-04-05T16:00:00-03:00,86500000,2024-04-05T15:30:00-03:00,,,,False
2024-04-05T17:00:00-03:00,86500000,2024-04-05T16:30:00-03:00,,,,False
2024-04-05T18:00:00-03:00,86500000,2024-04-05T17:30:00-03:00,,,,False
2024-04-05T19:00:00-03:00,86500000,2024-04-05T18:30:00-03:00,,,,False
2024-04-05T20:00:00-03:00,86500000,2024-04-05T19:30:00-03:00,,,,False
2024-04-05T21:00:00-03:00,86500000,2024-04-05T20:30:00-03:00,,,,False
2024-04-05T22:00:00-03:00,86500000,2024-04-05T21:30:00-03:00,,,,False
2024-04-05T23:00:00-03:00,86500000,2024-04-05T22:30:00-03:00,,,,False
2024-04-06T00:00:00-03:00,86500000,2024-04-05T23:30:00-03:00,,,,False
2024-04-06T01:00:00-03:00,86500000,2024-04-06T00:30:00-03:00,,,,False
2024-04-06T02:00:00-03:00,86500000,2024-04-06T01:30:00-03:00,,,,False
2024-04-06T03:00:00-03:00,86500000,2024-04-06T02:30:00-03:00,,,,False
2024-04-06T04:00:00-03:00,86500000,2024-04-06T03:30:00-03:00,,,,False
2024-04-06T05:00:00-03:00,86500000,2024-04-06T04:30:00-03:00,,,,False
2024-04-06T06:00:00-03:00,86500000,2024-04-06T05:30:00-03:00,,,,False
2024-04-06T07:00:00-03:00,86500000,2024-04-06T06:30:00-03:00,,,,False
2024-04-06T08:00:00-03:00,86500000,2024-04-06T07:30:00-03:00,,,,False
2024-04-06T09:00:00-03:00,86500000,2024-04-06T08:30:00-03:00,,,,False
2024-04-06T10:00:00-03:00,86500000,2024-04-06T09:30:00-03:00,,,,False
2024-04-06T11:00:00-03:00,86500000,2024-04-06T10:30:00-03:00,,,,False
2024-04-06T12:00:00-03:00,86500000,2024-04-06T11:30:00-03:00,,,,False
2024-04-06T13:00:00-03:00,86500000,2024-04-06T12:30:00-03:00,,,,False
2024-04-06T14:00:00-03:00,86500000,2024-04-06T13:30:00-03:00,,,,False
2024-04-06T15:00:00-03:00,86500000,2024-04-06T14:30:00-03:00,,,,False
2024-04-06T16:00:00-03:00,86500000,2024-04-06T15:30:00-03:00,,,,False
2024-04-06T17:00:00-03:00,86500000,2024-04-06T16:30:00-03:00,,,,False
2024-04-06T18:00:00-03:00,86500000,2024-04-06T17:30:00-03:00,,,,False
2024-04-06T19:00:00-03:00,86500000,2024-04-06T18:30:00-03:00,,,,False
2024-04-06T20:00:00-03:00,86500000,2024-04-06T19:30:00-03:00,,,,False
2024-04-06T21:00:00-03:00,86500000,2024-04-06T20:30:00-03:00,,,,False
2024-04-06T22:00:00-03:00,86500000,2024-04-06T21:30:00-03:00,,,,False
2024-04-06T23:00:00-03:00,86500000,2024-04-06T22:30:00-03:00,,,,False
2024-04-07T00:00:00-03:00,86500000,2024-04-06T23:30:00-03:00,,,,False
2024-04-07T01:00:00-03:00,86500000,2024-04-07T00:30:00-03:00,,,,False
2024-04-07T02:00:00-03:00,86500000,2024-04-07T01:30:00-03:00,,,,False
2024-04-07T03:00:00-03:00,86500000,2024-04-07T02:30:00-03:00,,,,False
2024-04-07T04:00:00-03:00,86500000,2024-04-07T03:30:00-03:00,,,,False
2024-04-07T05:00:00-03:00,86500000,2024-04-07T04:30:00-03:00,,,,False
2024-04-07T06:00:00-03:00,86500000,2024-04-07T05:30:00-03:00,,,,False
2024-04-07T07:00:00-03:00,86500000,2024-04-07T06:30:00-03:00,,,,False
2024-04-07T08:00:00-03:00,86500000,2024-04-07T07:30:00-03:00,,,,False
2024-04-07T09:00:00-03:00,86500000,2024-04-07T08:30:00-03:00,,,,False
2024-04-07T10:00:00-03:00,86500000,2024-04-07T09:30:00-03:00,,,,False
2024-04-07T11:00:00-03:00,86500000,2024-04-07T10:30:00-03:00,,,,False
2024-04-07T12:00:00-03:00,86500000,2024-04-07T11:30:00-03:00,,,,False
2024-04-07T13:00:00-03:00,86500000,2024-04-07T12:30:00-03:00,,,,False
2024-04-07T14:00:00-03:00,86500000,2024-04-07T13:30:00-03:00,,,,False
2024-04-07T15:00:00-03:00,86500000,2024-04-07T14:30:00-03:00,,,,False
2024-04-07T16:00:00-03:00,86500000,2024-04-07T15:30:00-03:00,,,,False
2024-04-07T17:00:00-03:00,86500000,2024-04-07T16:30:00-03:00,,,,False
2024-04-07T18:00:00-03:00,86500000,2024-04-07T17:30:00-03:00,,,,False
2024-04-07T19:00:00-03:00,86500000,2024-04-07T18:30:00-03:00,,,,False
2024-04-07T20:00:00-03:00,86500000,2024-04-07T19:30:00-03:00,,,,False
2024-04-07T21:00:00-03:00,86500000,2024-04-07T20:30:00-03:00,,,,False
2024-04-07T22:00:00-03:00,86500000,2024-04-07T21:30:00-03:00,,,,False
2024-04-07T23:00:00-03:00,86500000,2024-04-07T22:30:00-03:00,,,,False
2024-04-08T00:00:00-03:00,86500000,2024-04-07T23:30:00-03:00,,,,False
2024-04-08T01:00:00-03:00,86500000,2024-04-08T00:30:00-03:00,,,,False
2024-04-08T02:00:00-03:00,86500000,2024-04-08T01:30:00-03:00,,,,False
2024-04-08T03:00:00-03:00,86500000,2024-04-08T02:30:00-03:00,,,,False
2024-04-08T04:00:00-03:00,86500000,2024-04-08T03:30:00-03:00,,,,False
2024-04-08T05:00:00-03:00,86500000,2024-04-08T04:30:00-03:00,,,,False
2024-04-08T06:00:00-03:00,86500000,2024-04-08T05:30:00-03:00,,,,False
2024-04-08T07:00:00-03:00,86500000,2024-04-08T06:30:00-03:00,,,,False
2024-04-08T08:00:00-03:00,86500000,2024-04-08T07:30:00-03:00,,,,False
2024-04-08T09:00:00-03:00,86500000,2024-04-08T08:30:00-03:00,,,,False
2024-04-08T10:00:00-03:00,86500000,2024-04-08T09:30:00-03:00,,,,False
2024-04-08T11:00:00-03:00,86500000,2024-04-08T10:30:00-03:00,,,,False
2024-04-08T12:00:00-03:00,86500000,2024-04-08T11:30:00-03:00,,,,False
2024-04-08T13:00:00-03:00,86500000,2024-04-08T12:30:00-03:00,,,,False
2024-04-08T14:00:00-03:00,86500000,2024-04-08T13:30:00-03:00,,,,False
2024-04-08T15:00:00-03:00,86500000,2024-04-08T14:30:00-03:00,,,,False
2024-04-08T16:00:00-03:00,86500000,2024-04-08T15:30:00-03:00,,,,False
2024-04-08T17:00:00-03:00,86500000,2024-04-08T16:30:00-03:00,,,,False
2024-04-08T18:00:00-03:00,86500000,2024-04-08T17:30:00-03:00,,,,False
2024-04-08T19:00:00-03:00,86500000,2024-04-08T18:30:00-03:00,,,,False
2024-04-08T20:00:00-03:00,86500000,2024-04-08T19:30:00-03:00,,,,False
2024-04-08T21:00:00-03:00,86500000,2024-04-08T20:30:00-03:00,,,,False
2024-04-08T22:00:00-03:00,86500000,2024-04-08T21:30:00-03:00,,,,False
2024-04-08T23:00:00-03:00,86500000,2024-04-08T22:30:00-03:00,,,,False
2024-04-09T00:00:00-03:00,86500000,2024-04-08T23:30:00-03:00,,,,False
2024-04-09T01:00:00-03:00,86500000,2024-04-09T00:30:00-03:00,,,,False
2024-04-09T02:00:00-03:00,86500000,2024-04-09T01:30:00-03:00,,,,False
2024-04-09T03:00:00-03:00,86500000,2024-04-09T02:30:00-03:00,,,,False
2024-04-09T04:00:00-03:00,86500000,2024-04-09T03:30:00-03:00,,,,False
2024-04-09T05:00:00-03:00,86500000,2024-04-09T04:30:00-03:00,,,,False
2024-04-09T06:00:00-03:00,86500000,2024-04-09T05:30:00-03:00,,,,False
2024-04-09T07:00:00-03:00,86500000,2024-04-09T06:30:00-03:00,,,,False
2024-04-09T08:00:00-03:00,86500000,2024-04-09T07:30:00-03:00,,,,False
2024-04-09T09:00:00-03:00,86500000,2024-04-09T08:30:00-03:00,,,,False
2024-04-09T10:00:00-03:00,86500000,2024-04-09T09:30:00-03:00,,,,False
2024-04-09T11:00:00-03:00,86500000,2024-04-09T10:30:00-03:00,,,,False
2024-04-09T12:00:00-03:00,86500000,2024-04-09T11:30:00-03:00,,,,False
2024-04-09T13:00:00-03:00,86500000,2024-04-09T12:30:00-03:00,,,,False
2024-04-09T14:00:00-03:00,86500000,2024-04-09T13:30:00-03:00,,,,False
2024-04-09T15:00:00-03:00,86500000,2024-04-09T14:30:00-03:00,,,,False
2024-04-09T16:00:00-03:00,86500000,2024-04-09T15:30:00-03:00,,,,False
2024-04-09T17:00:00-03:00,86500000,2024-04-09T16:30:00-03:00,,,,False
2024-04-09T18:00:00-03:00,86500000,2024-04-09T17:30:00-03:00,,,,False
2024-04-09T19:00:00-03:00,86500000,2024-04-09T18:30:00-03:00,,,,False
2024-04-09T20:00:00-03:00,86500000,2024-04-09T19:30:00-03:00,,,,False
2024-04-09T21:00:00-03:00,86500000,2024-04-09T20:30:00-03:00,,,,False
2024-04-09T22:00:00-03:00,86500000,2024-04-09T21:30:00-03:00,,,,False
2024-04-09T23:00:00-03:00,86500000,2024-04-09T22:30:00-03:00,,,,False
2024-04-10T00:00:00-03:00,86500000,2024-04-09T23:30:00-03:00,,,,False
2024-04-10T01:00:00-03:00,86500000,2024-04-10T00:30:00-03:00,,,,False
2024-04-10T02:00:00-03:00,86500000,2024-04-10T01:30:00-03:00,,,,False
2024-04-10T03:00:00-03:00,86500000,2024-04-10T02:30:00-03:00,,,,False
2024-04-10T04:00:00-03:00,86500000,2024-04-10T03:30:00-03:00,,,,False
2024-04-10T05:00:00-03:00,86500000,2024-04-10T04:30:00-03:00,,,,False
