CodEstacao,timestamp_source_naive,timestamp_utc_assuming_minus03,timezone_status,datum_status,NivelFinal,level_m,CQ_NivelFinal,duplicate_conflict,source_file
86510000,2024-03-01T14:45:00,2024-03-01T17:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,261.00,2.61,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T15:00:00,2024-03-01T18:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,261.00,2.61,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T15:15:00,2024-03-01T18:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,262.00,2.62,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T15:30:00,2024-03-01T18:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,262.00,2.62,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T15:45:00,2024-03-01T18:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,261.00,2.61,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T16:00:00,2024-03-01T19:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,264.00,2.64,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T16:15:00,2024-03-01T19:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,265.00,2.65,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T16:30:00,2024-03-01T19:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,266.00,2.66,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T16:45:00,2024-03-01T19:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,268.00,2.68,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T17:00:00,2024-03-01T20:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,271.00,2.71,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T17:15:00,2024-03-01T20:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,272.00,2.72,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T17:30:00,2024-03-01T20:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,274.00,2.74,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T17:45:00,2024-03-01T20:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,277.00,2.77,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T18:00:00,2024-03-01T21:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,280.00,2.8,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T18:15:00,2024-03-01T21:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,283.00,2.83,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T18:30:00,2024-03-01T21:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,288.00,2.88,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T18:45:00,2024-03-01T21:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,291.00,2.91,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T19:00:00,2024-03-01T22:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,293.00,2.93,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
