station,name,origin_literal,query_literal,source_time_literal,age_after_query_seconds,age_at_origin_seconds,source_record_index,final_level_original,final_qc,sensor_original,sensor_qc,source_file,source_sha256,eligible_strict_level,reason
86472000,Linha José Júlio,2024-06-18 09:00:00,2024-06-18 08:30:00,2024-06-18 08:30:00,0.0,1800.0,350,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 10:00:00,2024-06-18 09:30:00,2024-06-18 09:30:00,0.0,1800.0,346,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 11:00:00,2024-06-18 10:30:00,2024-06-18 10:30:00,0.0,1800.0,342,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 12:00:00,2024-06-18 11:30:00,2024-06-18 11:30:00,0.0,1800.0,338,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 13:00:00,2024-06-18 12:30:00,2024-06-18 12:30:00,0.0,1800.0,334,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 14:00:00,2024-06-18 13:30:00,2024-06-18 13:30:00,0.0,1800.0,330,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 15:00:00,2024-06-18 14:30:00,2024-06-18 14:30:00,0.0,1800.0,326,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 16:00:00,2024-06-18 15:30:00,2024-06-18 15:30:00,0.0,1800.0,322,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 17:00:00,2024-06-18 16:30:00,2024-06-18 16:30:00,0.0,1800.0,318,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 18:00:00,2024-06-18 17:30:00,2024-06-18 17:30:00,0.0,1800.0,314,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 19:00:00,2024-06-18 18:30:00,2024-06-18 18:30:00,0.0,1800.0,310,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 20:00:00,2024-06-18 19:30:00,2024-06-18 19:30:00,0.0,1800.0,306,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 21:00:00,2024-06-18 20:30:00,2024-06-18 20:30:00,0.0,1800.0,302,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 22:00:00,2024-06-18 21:30:00,2024-06-18 21:30:00,0.0,1800.0,298,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-18 23:00:00,2024-06-18 22:30:00,2024-06-18 22:30:00,0.0,1800.0,294,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 00:00:00,2024-06-18 23:30:00,2024-06-18 23:30:00,0.0,1800.0,290,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 01:00:00,2024-06-19 00:30:00,2024-06-19 00:30:00,0.0,1800.0,286,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 02:00:00,2024-06-19 01:30:00,2024-06-19 01:30:00,0.0,1800.0,282,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 03:00:00,2024-06-19 02:30:00,2024-06-19 02:30:00,0.0,1800.0,278,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 04:00:00,2024-06-19 03:30:00,2024-06-19 03:30:00,0.0,1800.0,274,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 05:00:00,2024-06-19 04:30:00,2024-06-19 04:30:00,0.0,1800.0,270,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 06:00:00,2024-06-19 05:30:00,2024-06-19 05:30:00,0.0,1800.0,266,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 07:00:00,2024-06-19 06:30:00,2024-06-19 06:30:00,0.0,1800.0,262,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 08:00:00,2024-06-19 07:30:00,2024-06-19 07:30:00,0.0,1800.0,258,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 09:00:00,2024-06-19 08:30:00,2024-06-19 08:30:00,0.0,1800.0,254,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 10:00:00,2024-06-19 09:30:00,2024-06-19 09:30:00,0.0,1800.0,250,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 11:00:00,2024-06-19 10:30:00,2024-06-19 10:30:00,0.0,1800.0,246,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 12:00:00,2024-06-19 11:30:00,2024-06-19 11:30:00,0.0,1800.0,242,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 13:00:00,2024-06-19 12:30:00,2024-06-19 12:30:00,0.0,1800.0,238,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 14:00:00,2024-06-19 13:30:00,2024-06-19 13:30:00,0.0,1800.0,234,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 15:00:00,2024-06-19 14:30:00,2024-06-19 14:30:00,0.0,1800.0,230,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 16:00:00,2024-06-19 15:30:00,2024-06-19 15:30:00,0.0,1800.0,226,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 17:00:00,2024-06-19 16:30:00,2024-06-19 16:30:00,0.0,1800.0,222,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 18:00:00,2024-06-19 17:30:00,2024-06-19 17:30:00,0.0,1800.0,218,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 19:00:00,2024-06-19 18:30:00,2024-06-19 18:30:00,0.0,1800.0,214,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 20:00:00,2024-06-19 19:30:00,2024-06-19 19:30:00,0.0,1800.0,210,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 21:00:00,2024-06-19 20:30:00,2024-06-19 20:30:00,0.0,1800.0,206,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 22:00:00,2024-06-19 21:30:00,2024-06-19 21:30:00,0.0,1800.0,202,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-19 23:00:00,2024-06-19 22:30:00,2024-06-19 22:30:00,0.0,1800.0,198,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 00:00:00,2024-06-19 23:30:00,2024-06-19 23:30:00,0.0,1800.0,194,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 01:00:00,2024-06-20 00:30:00,2024-06-20 00:30:00,0.0,1800.0,190,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 02:00:00,2024-06-20 01:30:00,2024-06-20 01:30:00,0.0,1800.0,186,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 03:00:00,2024-06-20 02:30:00,2024-06-20 02:30:00,0.0,1800.0,182,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 04:00:00,2024-06-20 03:30:00,2024-06-20 03:30:00,0.0,1800.0,178,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 05:00:00,2024-06-20 04:30:00,2024-06-20 04:30:00,0.0,1800.0,174,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 06:00:00,2024-06-20 05:30:00,2024-06-20 05:30:00,0.0,1800.0,170,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 07:00:00,2024-06-20 06:30:00,2024-06-20 06:30:00,0.0,1800.0,166,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 08:00:00,2024-06-20 07:30:00,2024-06-20 07:30:00,0.0,1800.0,162,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 09:00:00,2024-06-20 08:30:00,2024-06-20 08:30:00,0.0,1800.0,158,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 10:00:00,2024-06-20 09:30:00,2024-06-20 09:30:00,0.0,1800.0,154,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 11:00:00,2024-06-20 10:30:00,2024-06-20 10:30:00,0.0,1800.0,150,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 12:00:00,2024-06-20 11:30:00,2024-06-20 11:30:00,0.0,1800.0,146,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 13:00:00,2024-06-20 12:30:00,2024-06-20 12:30:00,0.0,1800.0,142,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 14:00:00,2024-06-20 13:30:00,2024-06-20 13:30:00,0.0,1800.0,138,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 15:00:00,2024-06-20 14:30:00,2024-06-20 14:30:00,0.0,1800.0,134,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 16:00:00,2024-06-20 15:30:00,2024-06-20 15:30:00,0.0,1800.0,130,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 17:00:00,2024-06-20 16:30:00,2024-06-20 16:30:00,0.0,1800.0,126,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 18:00:00,2024-06-20 17:30:00,2024-06-20 17:30:00,0.0,1800.0,122,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 19:00:00,2024-06-20 18:30:00,2024-06-20 18:30:00,0.0,1800.0,118,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 20:00:00,2024-06-20 19:30:00,2024-06-20 19:30:00,0.0,1800.0,114,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 21:00:00,2024-06-20 20:30:00,2024-06-20 20:30:00,0.0,1800.0,110,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 22:00:00,2024-06-20 21:30:00,2024-06-20 21:30:00,0.0,1800.0,106,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-20 23:00:00,2024-06-20 22:30:00,2024-06-20 22:30:00,0.0,1800.0,102,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 00:00:00,2024-06-20 23:30:00,2024-06-20 23:30:00,0.0,1800.0,98,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 01:00:00,2024-06-21 00:30:00,2024-06-21 00:30:00,0.0,1800.0,94,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 02:00:00,2024-06-21 01:30:00,2024-06-21 01:30:00,0.0,1800.0,90,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 03:00:00,2024-06-21 02:30:00,2024-06-21 02:30:00,0.0,1800.0,86,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 04:00:00,2024-06-21 03:30:00,2024-06-21 03:30:00,0.0,1800.0,82,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 05:00:00,2024-06-21 04:30:00,2024-06-21 04:30:00,0.0,1800.0,78,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 06:00:00,2024-06-21 05:30:00,2024-06-21 05:30:00,0.0,1800.0,74,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 07:00:00,2024-06-21 06:30:00,2024-06-21 06:30:00,0.0,1800.0,70,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 08:00:00,2024-06-21 07:30:00,2024-06-21 07:30:00,0.0,1800.0,66,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 09:00:00,2024-06-21 08:30:00,2024-06-21 08:30:00,0.0,1800.0,62,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 10:00:00,2024-06-21 09:30:00,2024-06-21 09:30:00,0.0,1800.0,58,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 11:00:00,2024-06-21 10:30:00,2024-06-21 10:30:00,0.0,1800.0,54,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 12:00:00,2024-06-21 11:30:00,2024-06-21 11:30:00,0.0,1800.0,50,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 13:00:00,2024-06-21 12:30:00,2024-06-21 12:30:00,0.0,1800.0,46,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 14:00:00,2024-06-21 13:30:00,2024-06-21 13:30:00,0.0,1800.0,42,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 15:00:00,2024-06-21 14:30:00,2024-06-21 14:30:00,0.0,1800.0,38,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 16:00:00,2024-06-21 15:30:00,2024-06-21 15:30:00,0.0,1800.0,34,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
86472000,Linha José Júlio,2024-06-21 17:00:00,2024-06-21 16:30:00,2024-06-21 16:30:00,0.0,1800.0,30,,,,,outputs/pesquisa-montante-junho2024-20260922/raw/ana-86472000-20240615-20240621.xml,f0e1557fd91a3f01bd5b409c2bf2eaeadcf9904d8b2d49e1324fc6ceebbda8ff,False,missing_final_level
