observed_cluster_id,nominal_lead_h,first_exceedance_at,complete_observed_cluster,independence_certified,family,subset,observed_targets,paired_n,forecast_failures_with_truth,coverage,within_0_50_n,within_0_50_fraction,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m
f803fdacd0779dfe9e87b834,7,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,21,0.42857142857142855,0.5617774817409196,0.4410084814589895,0.9967248944280702,1.075214102262541,1.0870256813516086
f803fdacd0779dfe9e87b834,7,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,24,0.4897959183673469,0.54311597888767,0.40942561698886376,0.9329870797374689,1.0325948355977166,1.0461711073311548
f803fdacd0779dfe9e87b834,8,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,20,0.40816326530612246,0.5849267576213454,0.47764673301920835,1.0814003046466305,1.1141399540400307,1.1571793957334382
f803fdacd0779dfe9e87b834,8,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,22,0.4489795918367347,0.5680355707118414,0.43674441553251697,1.0112171332786246,1.0960473418043115,1.125597690206492
f803fdacd0779dfe9e87b834,9,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,20,0.40816326530612246,0.5977363480036091,0.4884026296921694,1.1365316715768514,1.1994614582617742,1.2076031276435373
f803fdacd0779dfe9e87b834,9,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,23,0.46938775510204084,0.5791052058404951,0.4433929224595092,1.0038198608048294,1.1592464183138842,1.1864113121110567
f803fdacd0779dfe9e87b834,10,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,19,0.3877551020408163,0.6342809702944239,0.4846308991767013,1.1692323089249468,1.232689517209795,1.2356625262625478
f803fdacd0779dfe9e87b834,10,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,23,0.46938775510204084,0.6128578393547427,0.43686645680873726,1.0160308292794626,1.2102729590383259,1.249529864987574
f803fdacd0779dfe9e87b834,11,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,19,0.3877551020408163,0.680514492941651,0.4649899352714447,1.2177799376799943,1.2694843111656204,1.3266723060158885
f803fdacd0779dfe9e87b834,11,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,21,0.42857142857142855,0.6482328869683882,0.4171069243799844,1.0625226145430957,1.2343014764917881,1.274134929974153
