year,station,date,unambiguous_records,records_exact_hour,records_exact_15min,NivelFinal_approved,NivelFinal_approved_exact_hour,VazaoFinal_approved,VazaoFinal_approved_exact_hour,ChuvaFinal_approved,ChuvaFinal_approved_exact_hour
2022,86125050,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86125050,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86125050,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86125050,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86125050,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86125050,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86160000,2022-04-28,96,24,96,96,24,96,24,96,24
2022,86160000,2022-04-29,96,24,96,96,24,96,24,96,24
2022,86160000,2022-04-30,96,24,96,95,24,95,24,96,24
2022,86160000,2022-05-01,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-02,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-03,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-04,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-05,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-06,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-07,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-08,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-09,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-10,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-11,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-12,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-13,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-14,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-15,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-16,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-17,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-18,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-19,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-20,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-21,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-22,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-23,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-24,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-25,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-26,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-27,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-28,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-29,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-30,96,24,96,96,24,96,24,96,24
2022,86160000,2022-05-31,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-01,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-02,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-03,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-04,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-05,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-06,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-07,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-08,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-09,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-10,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-11,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-12,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-13,96,24,96,95,24,95,24,96,24
2022,86160000,2022-06-14,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-15,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-16,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-17,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-18,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-19,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-20,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-21,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-22,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-23,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-24,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-25,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-26,92,23,92,92,23,92,23,92,23
2022,86160000,2022-06-27,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-28,96,24,96,96,24,96,24,96,24
2022,86160000,2022-06-29,96,24,96,95,24,95,24,96,24
2022,86160000,2022-06-30,96,24,96,96,24,96,24,96,24
2022,86163000,2022-04-28,24,24,24,24,24,24,24,24,24
2022,86163000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86163000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-01,24,24,24,24,24,19,19,24,24
2022,86163000,2022-05-02,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-03,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-04,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-05,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-06,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-07,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-08,24,24,24,24,24,0,0,24,24
2022,86163000,2022-05-09,24,24,24,24,24,17,17,24,24
2022,86163000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-16,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-17,24,24,24,24,24,23,23,24,24
2022,86163000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-19,24,24,24,24,24,19,19,24,24
2022,86163000,2022-05-20,24,24,24,24,24,4,4,24,24
2022,86163000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-23,23,23,23,23,23,23,23,23,23
2022,86163000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-28,24,24,24,24,24,24,24,24,24
2022,86163000,2022-05-29,24,24,24,24,24,9,9,24,24
2022,86163000,2022-05-30,21,21,21,21,21,0,0,21,21
2022,86163000,2022-05-31,16,16,16,16,16,0,0,16,16
2022,86163000,2022-06-01,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-02,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-03,24,24,24,24,24,22,22,24,24
2022,86163000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-05,24,24,24,24,24,23,23,24,24
2022,86163000,2022-06-06,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-07,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-08,14,14,14,14,14,0,0,14,14
2022,86163000,2022-06-09,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-10,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-11,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-12,24,24,24,24,24,15,15,24,24
2022,86163000,2022-06-13,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-17,24,24,24,24,24,21,21,24,24
2022,86163000,2022-06-18,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-19,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-20,24,24,24,24,24,0,0,24,24
2022,86163000,2022-06-21,24,24,24,24,24,1,1,24,24
2022,86163000,2022-06-22,24,24,24,24,24,13,13,24,24
2022,86163000,2022-06-23,21,21,21,21,21,2,2,21,21
2022,86163000,2022-06-24,9,9,9,9,9,9,9,9,9
2022,86163000,2022-06-25,15,15,15,15,15,15,15,15,15
2022,86163000,2022-06-26,17,17,17,17,17,17,17,17,17
2022,86163000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86163000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86200900,2022-04-28,24,24,24,24,24,0,0,0,0
2022,86200900,2022-04-29,24,24,24,24,24,0,0,0,0
2022,86200900,2022-04-30,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-01,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-02,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-03,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-04,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-05,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-06,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-07,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-08,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-09,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-10,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-11,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-12,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-13,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-14,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-15,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-16,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-17,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-18,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-19,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-20,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-21,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-22,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-23,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-24,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-25,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-26,23,23,23,23,23,0,0,0,0
2022,86200900,2022-05-27,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-28,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-29,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-30,24,24,24,24,24,0,0,0,0
2022,86200900,2022-05-31,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-01,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-02,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-03,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-04,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-05,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-06,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-07,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-08,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-09,23,23,23,23,23,0,0,0,0
2022,86200900,2022-06-10,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-11,15,15,15,15,15,0,0,0,0
2022,86200900,2022-06-12,17,17,17,17,17,0,0,0,0
2022,86200900,2022-06-13,17,17,17,17,17,0,0,0,0
2022,86200900,2022-06-14,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-15,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-16,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-17,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-18,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-19,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-20,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-21,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-22,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-23,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-24,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-25,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-26,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-27,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-28,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-29,24,24,24,24,24,0,0,0,0
2022,86200900,2022-06-30,24,24,24,24,24,0,0,0,0
2022,86280500,2022-04-28,24,24,24,24,24,0,0,24,24
2022,86280500,2022-04-29,24,24,24,24,24,0,0,24,24
2022,86280500,2022-04-30,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-01,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-02,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-03,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-04,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-05,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-06,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-07,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-08,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-09,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-10,23,23,23,23,23,0,0,23,23
2022,86280500,2022-05-11,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-12,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-13,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-14,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-15,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-16,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-17,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-18,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-19,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-20,0,0,0,0,0,0,0,0,0
2022,86280500,2022-05-21,5,5,5,5,5,0,0,5,5
2022,86280500,2022-05-22,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-23,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-24,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-25,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-26,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-27,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-28,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-29,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-30,24,24,24,24,24,0,0,24,24
2022,86280500,2022-05-31,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-01,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-02,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-03,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-04,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-05,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-06,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-07,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-08,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-09,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-10,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-11,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-12,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-13,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-14,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-15,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-16,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-17,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-18,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-19,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-20,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-21,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-22,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-23,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-24,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-25,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-26,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-27,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-28,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-29,24,24,24,24,24,0,0,24,24
2022,86280500,2022-06-30,24,24,24,24,24,0,0,24,24
2022,86298000,2022-04-28,23,23,23,23,23,23,23,23,23
2022,86298000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86298000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-01,21,21,21,21,21,21,21,21,21
2022,86298000,2022-05-02,20,20,20,20,20,20,20,20,20
2022,86298000,2022-05-03,22,22,22,22,22,22,22,22,22
2022,86298000,2022-05-04,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-06,23,23,23,23,23,23,23,23,23
2022,86298000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-16,23,23,23,23,23,23,23,23,23
2022,86298000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-20,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-28,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-30,24,24,24,24,24,24,24,24,24
2022,86298000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-09,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-10,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-11,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-12,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-13,22,22,22,22,22,22,22,22,22
2022,86298000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-21,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86298000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86403000,2022-04-28,24,24,24,24,24,24,24,24,24
2022,86403000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86403000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-01,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-02,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-03,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-04,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-06,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-16,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-20,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-28,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-30,24,24,24,24,24,24,24,24,24
2022,86403000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-09,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-10,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-11,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-12,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-13,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-21,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86403000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86410800,2022-04-28,24,24,24,24,24,0,0,24,24
2022,86410800,2022-04-29,24,24,24,24,24,0,0,24,24
2022,86410800,2022-04-30,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-01,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-02,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-03,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-04,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-05,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-06,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-07,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-08,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-09,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-10,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-11,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-12,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-13,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-14,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-15,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-16,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-17,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-18,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-19,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-20,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-21,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-22,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-23,23,23,23,23,23,0,0,23,23
2022,86410800,2022-05-24,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-25,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-26,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-27,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-28,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-29,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-30,24,24,24,24,24,0,0,24,24
2022,86410800,2022-05-31,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-01,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-02,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-03,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-04,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-05,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-06,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-07,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-08,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-09,24,24,24,24,24,0,0,24,24
