phase,horizon_h,subset,axis,stratum,scheduled_rows,observed,unknown_truth,pairs,failures,both_hit,hit_to_miss,miss_to_hit,both_miss,control_hits,augmented_hits,control_mae,augmented_mae,sum_absolute_error_change,control_under_halfmeter,augmented_under_halfmeter,control_over_halfmeter,augmented_over_halfmeter
validation,1,all,known_trend,stable,5295,5266,29,5266,0,5262,1,0,3,5263,5262,0.034880216771682494,0.03043586871065535,-23.403936889368975,3,3,0,1
validation,1,all,known_trend,falling,507,507,0,507,0,507,0,0,0,507,507,0.05484088615914912,0.03959166137829587,-7.731356963892592,0,0,0,0
validation,1,all,known_trend,unknown,64,61,3,29,32,29,0,0,0,29,29,0.09608652725868208,0.11147434808053086,0.4462468038336137,0,0,0,0
validation,1,all,upstream,complete,6052,6029,23,6012,17,6002,3,2,5,6005,6004,0.03223666316086127,0.033843188877675234,9.658432609485597,3,2,4,6
validation,1,all,upstream,missing,499,488,11,473,15,471,0,0,2,471,471,0.14705611970072532,0.06174601491451919,-40.35167956387549,2,2,0,0
validation,1,all,transition,both_hit,6473,6473,0,6473,0,6473,0,0,0,6473,6473,0.03957863344884801,0.034739455560543614,-31.323998470994393,0,0,0,0
validation,1,all,transition,both_miss,7,7,0,7,0,0,0,0,7,0,0,0.6775879205580193,0.7184273315916191,0.2858758772351977,4,4,3,3
validation,1,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,1,all,transition,missing_forecast,32,32,0,0,32,0,0,0,0,0,0,,,0,0,0,0,0
validation,1,all,transition,hit_to_miss,3,3,0,3,0,0,3,0,0,3,0,0.43677343039962596,0.5925812677606078,0.4674235120829455,0,0,0,3
validation,1,all,transition,miss_to_hit,2,2,0,2,0,0,0,2,0,0,2,0.5592167460213948,0.49794280966456883,-0.12254787271365197,1,0,1,0
validation,1,level_ge_7m,total,all,28,28,0,28,0,27,0,1,0,27,28,0.11175831395564192,0.10785300605884565,-0.10934862111029542,0,0,1,0
validation,1,level_ge_7m,target_level,7to9,25,25,0,25,0,24,0,1,0,24,25,0.11321531071840316,0.1071153945885795,-0.15249790324559154,0,0,1,0
validation,1,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.09961667426596499,0.11399976831106369,0.04314928213529612,0,0,0,0
validation,1,level_ge_7m,known_trend,stable,13,13,0,13,0,13,0,0,0,13,13,0.057890566079483424,0.0655022257596696,0.09895157584242043,0,0,0,0
validation,1,level_ge_7m,known_trend,rising,8,8,0,8,0,7,0,1,0,7,8,0.21718146976040942,0.19574314527848458,-0.17150659585539874,0,0,1,0
validation,1,level_ge_7m,known_trend,falling,7,7,0,7,0,7,0,0,0,7,7,0.09131481052020199,0.08605858179201384,-0.03679360109731711,0,0,0,0
validation,1,level_ge_7m,upstream,complete,28,28,0,28,0,27,0,1,0,27,28,0.11175831395564192,0.10785300605884565,-0.10934862111029542,0,0,1,0
validation,1,level_ge_7m,transition,both_hit,27,27,0,27,0,27,0,0,0,27,27,0.09554387236032978,0.09337612633768418,-0.05852914261143116,0,0,0,0
validation,1,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5495482370290699,0.4987287585302056,-0.05081947849886426,0,0,1,0
validation,2,all,total,all,6550,6516,34,6483,33,6454,9,4,16,6463,6458,0.04697639021777642,0.04613520718562284,-5.45338959745166,8,12,12,13
validation,2,all,target_level,below7,6488,6488,0,6455,33,6426,9,4,16,6435,6430,0.04662819524989055,0.045749217772305645,-5.673799617810612,8,12,12,13
validation,2,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,target_level,7to9,25,25,0,25,0,25,0,0,0,25,25,0.12966730527509177,0.13211082744523808,0.061088054253657376,0,0,0,0
validation,2,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.10708493730790636,0.1601922593430037,0.15932196610529203,0,0,0,0
validation,2,all,known_trend,rising,684,681,3,681,0,669,4,0,8,673,669,0.0831717728449296,0.08916366541983672,4.0804788435117505,3,5,5,7
validation,2,all,known_trend,stable,5295,5266,29,5266,0,5252,4,3,7,5256,5255,0.04058303361466936,0.03981030967208225,-4.069164281663741,4,6,6,5
validation,2,all,known_trend,falling,507,506,1,506,0,504,0,1,1,504,505,0.061828165358696244,0.05124782944996193,-5.353649969819562,1,1,1,0
validation,2,all,known_trend,unknown,64,63,1,30,33,29,1,0,0,30,29,0.0970884596032762,0.09338665328727257,-0.11105418948010848,0,0,0,1
validation,2,all,upstream,complete,6052,6025,27,6008,17,5994,4,2,8,5998,5996,0.039870847550834976,0.04293559967760832,18.41303077765428,2,3,8,9
validation,2,all,upstream,missing,498,491,7,475,16,460,5,2,8,465,462,0.13685028567669047,0.08660519015015165,-23.866420375105942,6,9,4,4
validation,2,all,transition,both_hit,6454,6454,0,6454,0,6454,0,0,0,6454,6454,0.04459205076021338,0.043181020637871846,-9.106788409592268,0,0,0,0
validation,2,all,transition,miss_to_hit,4,4,0,4,0,0,0,4,0,0,4,0.5150221995687753,0.4014926999782515,-0.4541179983620951,1,0,3,0
validation,2,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,transition,missing_forecast,33,33,0,0,33,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,transition,hit_to_miss,9,9,0,9,0,0,9,0,0,9,0,0.34413975542729636,0.6681783970912305,2.916347774975407,0,5,0,4
validation,2,all,transition,both_miss,16,16,0,16,0,0,0,0,16,0,0,0.7245934736441624,0.7990415383646181,1.191169035527292,7,7,9,9
validation,2,level_ge_7m,total,all,28,28,0,28,0,28,0,0,0,28,28,0.1272477658500362,0.13511955229142725,0.2204100203589494,0,0,0,0
validation,2,level_ge_7m,target_level,7to9,25,25,0,25,0,25,0,0,0,25,25,0.12966730527509177,0.13211082744523808,0.061088054253657376,0,0,0,0
validation,2,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.10708493730790636,0.1601922593430037,0.15932196610529203,0,0,0,0
validation,2,level_ge_7m,known_trend,falling,7,7,0,7,0,7,0,0,0,7,7,0.12133806226597166,0.1154937109794707,-0.040910459005506716,0,0,0,0
validation,2,level_ge_7m,known_trend,stable,13,13,0,13,0,13,0,0,0,13,13,0.08002459813491118,0.0781050344726221,-0.02495432760975813,0,0,0,0
validation,2,level_ge_7m,known_trend,rising,8,8,0,8,0,8,0,0,0,8,8,0.20915640402317082,0.2449407548949476,0.28627480697421426,0,0,0,0
validation,2,level_ge_7m,upstream,complete,28,28,0,28,0,28,0,0,0,28,28,0.1272477658500362,0.13511955229142725,0.2204100203589494,0,0,0,0
validation,2,level_ge_7m,transition,both_hit,28,28,0,28,0,28,0,0,0,28,28,0.1272477658500362,0.13511955229142725,0.2204100203589494,0,0,0,0
validation,3,all,total,all,6549,6515,34,6481,34,6433,1,13,34,6434,6446,0.059442849304242845,0.055262712838616786,-27.091464433722464,17,16,30,19
validation,3,all,target_level,below7,6487,6487,0,6453,34,6407,1,12,33,6408,6419,0.05905167690645731,0.05481271808680502,-27.354001263216176,17,16,28,18
validation,3,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,target_level,7to9,25,25,0,25,0,23,0,1,1,23,24,0.15647402875900426,0.16199526989501772,0.13803102840033699,0,0,2,1
validation,3,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.09226151481789972,0.1337634485156934,0.12450580109338105,0,0,0,0
validation,3,all,known_trend,rising,683,679,4,679,0,663,0,5,11,663,668,0.10289529044793802,0.10304560661164215,0.10206467515511397,5,4,11,7
validation,3,all,known_trend,stable,5295,5269,26,5269,0,5244,0,5,20,5244,5249,0.05217203796462052,0.04753329307242591,-24.44154683697348,10,9,15,11
validation,3,all,known_trend,falling,507,503,4,503,0,496,1,3,3,497,499,0.07425223710437424,0.06892632310417336,-2.6789347421010565,2,3,4,1
validation,3,all,known_trend,unknown,64,64,0,30,34,30,0,0,0,30,30,0.10466202758540251,0.10222710992530117,-0.0730475298030403,0,0,0,0
validation,3,all,upstream,complete,6052,6025,27,6008,17,5981,0,6,21,5981,5987,0.05021648529414181,0.05100833096873412,4.75740881295057,4,4,23,17
validation,3,all,upstream,missing,497,490,7,473,17,452,1,7,13,453,459,0.17663522768201642,0.10930145760448359,-31.848873246673033,13,12,7,2
validation,3,all,transition,both_hit,6433,6433,0,6433,0,6433,0,0,0,6433,6433,0.0543939226165058,0.050847931534952255,-22.811360627634002,0,0,0,0
validation,3,all,transition,miss_to_hit,13,13,0,13,0,0,0,13,0,0,13,0.6056868417647787,0.3977661039755306,-2.702969591260227,2,0,11,0
validation,3,all,transition,both_miss,34,34,0,34,0,0,0,0,34,0,0,0.7995180509280676,0.7441395288757541,-1.882869749778656,15,15,19,19
validation,3,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.275459474319534,0.5811950092699583,0.30573553495042427,0,1,0,0
validation,3,level_ge_7m,total,all,28,28,0,28,0,26,0,1,1,26,27,0.14959411655102878,0.15897043189009014,0.26253682949371804,0,0,2,1
validation,3,level_ge_7m,target_level,7to9,25,25,0,25,0,23,0,1,1,23,24,0.15647402875900426,0.16199526989501772,0.13803102840033699,0,0,2,1
validation,3,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.09226151481789972,0.1337634485156934,0.12450580109338105,0,0,0,0
validation,3,level_ge_7m,known_trend,stable,14,14,0,14,0,14,0,0,0,14,14,0.06694642349461358,0.09242066490777853,0.35663937978430926,0,0,0,0
validation,3,level_ge_7m,known_trend,falling,6,6,0,6,0,6,0,0,0,6,6,0.15114777949199798,0.16670572283497767,0.0933476600578782,0,0,0,0
validation,3,level_ge_7m,known_trend,rising,8,8,0,8,0,6,0,1,1,6,7,0.29306233219402844,0.26963105590046976,-0.18745021034846943,0,0,2,1
validation,3,level_ge_7m,upstream,complete,28,28,0,28,0,26,0,1,1,26,27,0.14959411655102878,0.15897043189009014,0.26253682949371804,0,0,2,1
validation,3,level_ge_7m,transition,both_hit,26,26,0,26,0,26,0,0,0,26,26,0.10512002190235793,0.1323648480127374,0.7083654788698661,0,0,0,0
validation,3,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.6318404122536077,0.3927211081663362,-0.23911930408727144,0,0,1,0
validation,3,level_ge_7m,transition,both_miss,1,1,0,1,0,0,0,0,1,0,0,0.8236742817138918,0.6169649364250152,-0.20670934528887663,0,0,1,1
validation,4,all,total,all,6548,6514,34,6480,34,6389,22,25,44,6411,6414,0.07054729055411385,0.07149639529680597,6.150198732644981,20,29,49,37
validation,4,all,target_level,below7,6486,6486,0,6452,34,6362,22,25,43,6384,6387,0.07006252844699627,0.07107332673898079,6.521670579884157,20,29,48,36
validation,4,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,all,target_level,7to9,25,25,0,25,0,24,0,0,1,24,24,0.19633608274873193,0.17877662987909435,-0.43898632174093954,0,0,1,1
validation,4,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.06486906063983433,0.08737388547375484,0.06751447450176151,0,0,0,0
validation,4,all,known_trend,rising,683,679,4,679,0,655,8,6,10,663,661,0.12088715973567236,0.12548090171596119,3.1191508046161216,5,10,11,8
validation,4,all,known_trend,stable,5294,5270,24,5270,0,5220,10,15,25,5230,5235,0.06103917487384875,0.06106107101786452,0.11539267896306882,10,12,30,23
validation,4,all,known_trend,falling,507,501,6,501,0,486,4,3,8,490,489,0.09930116730125543,0.10683618097709312,3.775041851594686,5,7,6,5
validation,4,all,known_trend,unknown,64,64,0,30,34,28,0,1,1,28,29,0.12125749756747613,0.09261127748317953,-0.8593866025288975,0,0,2,1
validation,4,all,upstream,complete,6052,6020,32,6003,17,5964,8,6,25,5972,5970,0.06042667303999245,0.0647490105277622,25.946991939081848,5,8,26,25
validation,4,all,upstream,missing,496,494,2,477,17,425,14,19,19,439,444,0.19791430719409445,0.15641159606948885,-19.79679320643687,15,21,23,12
validation,4,all,transition,both_hit,6389,6389,0,6389,0,6389,0,0,0,6389,6389,0.06280616224924639,0.06360538743749455,5.106249727717561,0,0,0,0
validation,4,all,transition,both_miss,44,44,0,44,0,0,0,0,44,0,0,0.7883918099860009,0.7724897316463918,-0.6996914469427964,11,11,33,33
validation,4,all,transition,miss_to_hit,25,25,0,25,0,0,0,25,0,0,25,0.564930299304045,0.3427735712165822,-5.553918202186574,9,0,16,0
validation,4,all,transition,hit_to_miss,22,22,0,22,0,0,22,0,0,22,0,0.32115341173806267,0.6528606232860986,7.297558654056789,0,18,0,4
validation,4,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,level_ge_7m,total,all,28,28,0,28,0,27,0,0,1,27,27,0.18225033037992147,0.16898347869280797,-0.37147184723917803,0,0,1,1
validation,4,level_ge_7m,target_level,7to9,25,25,0,25,0,24,0,0,1,24,24,0.19633608274873193,0.17877662987909435,-0.43898632174093954,0,0,1,1
validation,4,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.06486906063983433,0.08737388547375484,0.06751447450176151,0,0,0,0
validation,4,level_ge_7m,known_trend,rising,9,9,0,9,0,8,0,0,1,8,8,0.2724728414921759,0.2383631041652291,-0.3069876359425212,0,0,1,1
validation,4,level_ge_7m,known_trend,stable,14,14,0,14,0,14,0,0,0,14,14,0.14055861055598687,0.10330372927804594,-0.5215683378911731,0,0,0,0
validation,4,level_ge_7m,known_trend,falling,5,5,0,5,0,5,0,0,0,5,5,0.1365866258848804,0.22800345120378368,0.45708412659451625,0,0,0,0
validation,4,level_ge_7m,upstream,complete,28,28,0,28,0,27,0,0,1,27,27,0.18225033037992147,0.16898347869280797,-0.37147184723917803,0,0,1,1
validation,4,level_ge_7m,transition,both_miss,1,1,0,1,0,0,0,0,1,0,0,0.561008592115118,0.503930142699331,-0.05707844941578699,0,0,1,1
validation,4,level_ge_7m,transition,both_hit,27,27,0,27,0,27,0,0,0,27,27,0.16822224661195123,0.1565780466925664,-0.31439339782339104,0,0,0,0
validation,5,all,total,all,6547,6513,34,6479,34,6351,15,20,93,6366,6371,0.08526315030480959,0.08546882192571821,1.332546431866879,42,40,71,68
validation,5,all,target_level,below7,6485,6485,0,6451,34,6325,14,20,92,6339,6345,0.08474367862298288,0.08494157508974855,1.2766301071053743,42,40,70,66
validation,5,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,all,target_level,7to9,25,25,0,25,0,23,1,0,1,24,23,0.2070773539888667,0.21954203033191644,0.31161690857624347,0,0,1,2
validation,5,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.18718205942569396,0.1019485314874468,-0.2557005838147415,0,0,0,0
validation,5,all,known_trend,rising,683,680,3,680,0,657,2,4,17,659,661,0.13727745516753304,0.13342065860791547,-2.622621660539947,8,7,13,12
validation,5,all,known_trend,stable,5294,5269,25,5269,0,5201,8,10,50,5209,5211,0.0727882140242828,0.07361674873844777,4.365549408935244,17,17,43,41
validation,5,all,known_trend,falling,506,500,6,500,0,464,5,6,25,469,470,0.14459578936877884,0.1435489957880424,-0.5233967903682153,17,16,14,14
validation,5,all,known_trend,unknown,64,64,0,30,34,29,0,0,1,29,29,0.10840956442011108,0.11217674688143754,0.11301547383979293,0,0,1,1
validation,5,all,upstream,complete,6052,6022,30,6005,17,5938,10,10,47,5948,5948,0.07404683713479451,0.07763808126090246,21.565420977278215,19,17,38,40
validation,5,all,upstream,missing,495,491,4,474,17,413,5,10,46,418,423,0.22736011356628733,0.1846747242299765,-20.232874545411335,23,23,33,28
validation,5,all,transition,both_hit,6351,6351,0,6351,0,6351,0,0,0,6351,6351,0.0725007115567248,0.07317459376907469,4.279825930634146,0,0,0,0
validation,5,all,transition,both_miss,93,93,0,93,0,0,0,0,93,0,0,0.7985666582226696,0.7738371823614039,-2.299841255097714,37,37,56,56
validation,5,all,transition,hit_to_miss,15,15,0,15,0,0,15,0,0,15,0,0.4322487205971467,0.5662055040968756,2.009351752495933,0,3,0,12
validation,5,all,transition,miss_to_hit,20,20,0,20,0,0,0,20,0,0,20,0.5608750852218316,0.42803558541355696,-2.656789996165494,5,0,15,0
validation,5,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,level_ge_7m,total,all,28,28,0,28,0,26,1,0,1,27,26,0.2049457152856696,0.2069427268842947,0.05591632476150199,0,0,1,2
validation,5,level_ge_7m,target_level,7to9,25,25,0,25,0,23,1,0,1,24,23,0.2070773539888667,0.21954203033191644,0.31161690857624347,0,0,1,2
validation,5,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.18718205942569396,0.1019485314874468,-0.2557005838147415,0,0,0,0
validation,5,level_ge_7m,known_trend,rising,10,10,0,10,0,9,0,0,1,9,9,0.24535808031169876,0.29429225756480915,0.48934177253110356,0,0,1,1
validation,5,level_ge_7m,known_trend,stable,14,14,0,14,0,14,0,0,0,14,14,0.16951446696865954,0.12498455989951715,-0.6234186989679937,0,0,0,0
validation,5,level_ge_7m,known_trend,falling,4,4,0,4,0,3,1,0,0,4,3,0.22792417183013192,0.27542248462972996,0.18999325119839217,0,0,0,1
validation,5,level_ge_7m,upstream,complete,28,28,0,28,0,26,1,0,1,27,26,0.2049457152856696,0.2069427268842947,0.05591632476150199,0,0,1,2
validation,5,level_ge_7m,transition,both_miss,1,1,0,1,0,0,0,0,1,0,0,1.110735224661627,1.2678339314169245,0.15709870675529736,0,0,1,1
validation,5,level_ge_7m,transition,both_hit,26,26,0,26,0,26,0,0,0,26,26,0.16400536673179245,0.15369091459883444,-0.26817575545690797,0,0,0,0
validation,5,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.3636052683105184,0.530598641773631,0.1669933734631126,0,0,0,1
validation,6,all,total,all,6546,6512,34,6478,34,6255,34,42,147,6289,6297,0.1069154567904564,0.10998568015499516,19.888906955482124,70,72,119,109
validation,6,all,target_level,below7,6484,6484,0,6450,34,6236,32,41,141,6268,6277,0.10577693014122302,0.10886030689017398,19.88778003073366,68,71,114,102
validation,6,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,all,target_level,7to9,25,25,0,25,0,17,2,0,6,19,17,0.36330865808723617,0.38927218866966756,0.6490882645607856,1,1,5,7
validation,6,all,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.41813774183570257,0.20215062856492713,-0.6479613398123263,1,0,0,0
validation,6,all,known_trend,rising,683,681,2,681,0,636,9,8,28,645,644,0.15476536075023664,0.15988141487514623,3.48403285906343,13,15,23,22
validation,6,all,known_trend,stable,5294,5270,24,5270,0,5140,21,30,79,5161,5170,0.0928887929597292,0.09494842151277481,10.854242474550446,31,30,78,70
validation,6,all,known_trend,falling,505,498,7,498,0,452,4,3,39,456,455,0.18792346166817359,0.19994933522733954,5.988885032464656,26,27,16,16
validation,6,all,known_trend,unknown,64,63,1,29,34,27,0,1,1,27,28,0.141148124453174,0.12603593788088394,-0.4382534105964129,0,0,2,1
validation,6,all,upstream,complete,6052,6021,31,6004,17,5866,25,26,87,5891,5892,0.09480310904991884,0.0998103184129382,30.063285015568205,42,38,71,74
validation,6,all,upstream,missing,494,491,3,474,17,389,9,16,60,398,405,0.2603385281705985,0.2388735955543831,-10.174378060086088,28,34,48,35
validation,6,all,transition,both_hit,6255,6255,0,6255,0,6255,0,0,0,6255,6255,0.08505465842523215,0.08854656610044855,21.84188250847854,0,0,0,0
validation,6,all,transition,both_miss,147,147,0,147,0,0,0,0,147,0,0,0.840031868673188,0.8281746194073072,-1.743015642084471,57,57,90,90
validation,6,all,transition,miss_to_hit,42,42,0,42,0,0,0,42,0,0,42,0.5736387270356522,0.41352806425378424,-6.724647836838451,13,0,29,0
validation,6,all,transition,hit_to_miss,34,34,0,34,0,0,34,0,0,34,0,0.38246851200862997,0.5740769804182326,6.514687925926492,0,15,0,19
validation,6,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,level_ge_7m,total,all,28,28,0,28,0,19,2,1,6,21,20,0.36918320277457173,0.3692234500870168,0.0011269247484593237,2,1,5,7
validation,6,level_ge_7m,target_level,7to9,25,25,0,25,0,17,2,0,6,19,17,0.36330865808723617,0.38927218866966756,0.6490882645607856,1,1,5,7
validation,6,level_ge_7m,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.41813774183570257,0.20215062856492713,-0.6479613398123263,1,0,0,0
validation,6,level_ge_7m,known_trend,rising,11,11,0,11,0,8,1,0,2,9,8,0.416914785914199,0.48168318508926533,0.7124523909257299,0,0,2,3
validation,6,level_ge_7m,known_trend,stable,14,14,0,14,0,9,1,1,3,10,10,0.3267808039924646,0.27254365266946673,-0.7593201185219707,2,1,2,3
validation,6,level_ge_7m,known_trend,falling,3,3,0,3,0,2,0,0,1,2,2,0.3920452589124386,0.40804347636067195,0.04799465234470013,0,0,1,1
validation,6,level_ge_7m,upstream,complete,28,28,0,28,0,19,2,1,6,21,20,0.36918320277457173,0.3692234500870168,0.0011269247484593237,2,1,5,7
validation,6,level_ge_7m,transition,both_miss,6,6,0,6,0,0,0,0,6,0,0,1.0903619799845676,0.9619961058209635,-0.7701952449816254,1,1,5,5
validation,6,level_ge_7m,transition,hit_to_miss,2,2,0,2,0,0,2,0,0,2,0,0.21110742610846955,0.6065099963114768,0.7908051404060146,0,0,0,2
validation,6,level_ge_7m,transition,both_hit,19,19,0,19,0,19,0,0,0,19,19,0.1437154985374031,0.1675428112807876,0.45271894212430563,0,0,0,0
validation,6,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.6421484733530054,0.1699465605527699,-0.4722019128002355,1,0,0,0
validation,7,all,total,all,6545,6511,34,6478,33,6074,66,79,259,6140,6153,0.13949033131269187,0.13915851308049038,-2.149518508201373,76,86,262,239
validation,7,all,target_level,below7,6483,6483,0,6450,33,6058,64,79,249,6122,6137,0.13760486158774524,0.13727731736905527,-2.1126602105504535,76,86,252,227
validation,7,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,all,target_level,7to9,25,25,0,25,0,13,2,0,10,15,13,0.6203237223398612,0.6250479905434361,0.11810670508937449,0,0,10,12
validation,7,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.18630531472151723,0.13465031380808531,-0.1549650027402958,0,0,0,0
validation,7,all,known_trend,rising,683,683,0,683,0,625,6,12,40,631,637,0.17365301892749108,0.17726660971279434,2.4680825063621126,15,14,37,32
validation,7,all,known_trend,stable,5294,5268,26,5268,0,4990,51,56,171,5041,5046,0.12622608021070736,0.12511434583583889,-5.856616686807074,30,39,197,183
validation,7,all,known_trend,falling,504,497,7,497,0,431,9,10,47,440,441,0.2308975591805804,0.23559176655628092,2.333021065723167,31,33,26,23
validation,7,all,known_trend,unknown,64,63,1,30,33,28,0,1,1,28,29,0.17660922844622284,0.14014238199690357,-1.0940053934795786,0,0,2,1
validation,7,all,upstream,complete,6052,6022,30,6005,17,5695,56,66,188,5751,5761,0.1294671026767006,0.12960320626571112,0.8173020520080652,46,48,208,196
validation,7,all,upstream,missing,493,489,4,473,16,379,10,13,71,389,392,0.2667408343975281,0.26046848649010856,-2.96682056020944,30,38,54,43
validation,7,all,transition,both_miss,259,259,0,259,0,0,0,0,259,0,0,0.810625462090313,0.8243417353969035,3.552514786406886,62,62,197,197
validation,7,all,transition,both_hit,6074,6074,0,6074,0,6074,0,0,0,6074,6074,0.10239979725843251,0.10150735071517604,-5.4207203037399125,0,0,0,0
validation,7,all,transition,hit_to_miss,66,66,0,66,0,0,66,0,0,66,0,0.39340619779950625,0.5883542211298014,12.866569539799482,0,24,0,42
validation,7,all,transition,miss_to_hit,79,79,0,79,0,0,0,79,0,0,79,0.5787999235410172,0.41237103074775344,-13.14788253066783,14,0,65,0
validation,7,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,all,transition,missing_forecast,33,33,0,0,33,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,level_ge_7m,total,all,28,28,0,28,0,16,2,0,10,18,16,0.5738217500950386,0.5725053823217915,-0.0368582976509213,0,0,10,12
validation,7,level_ge_7m,target_level,7to9,25,25,0,25,0,13,2,0,10,15,13,0.6203237223398612,0.6250479905434361,0.11810670508937449,0,0,10,12
validation,7,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.18630531472151723,0.13465031380808531,-0.1549650027402958,0,0,0,0
validation,7,level_ge_7m,known_trend,rising,12,12,0,12,0,5,1,0,6,6,5,0.8064366754104996,0.8044845679796852,-0.023425289169772157,0,0,6,7
validation,7,level_ge_7m,known_trend,stable,14,14,0,14,0,10,1,0,3,11,10,0.37910601861012216,0.36977165395910305,-0.13068110511426756,0,0,3,4
validation,7,level_ge_7m,known_trend,falling,2,2,0,2,0,1,0,0,1,1,1,0.5411423185966875,0.5997663669132467,0.11724809663311841,0,0,1,1
validation,7,level_ge_7m,upstream,complete,28,28,0,28,0,16,2,0,10,18,16,0.5738217500950386,0.5725053823217915,-0.0368582976509213,0,0,10,12
validation,7,level_ge_7m,transition,both_miss,10,10,0,10,0,0,0,0,10,0,0,1.1759867564358797,1.1950915151282628,0.1910475869238315,0,0,10,10
validation,7,level_ge_7m,transition,both_hit,16,16,0,16,0,16,0,0,0,16,16,0.2294790271111276,0.18907833286972248,-0.6464111078624821,0,0,0,0
validation,7,level_ge_7m,transition,hit_to_miss,2,2,0,2,0,0,2,0,0,2,0,0.3177385022621211,0.5269911139059857,0.4185052232877293,0,0,0,2
validation,8,all,total,all,6544,6510,34,6476,34,5871,70,166,369,5941,6037,0.18532634211090973,0.17531939134626504,-64.80501315183893,101,98,434,341
validation,8,all,target_level,below7,6482,6482,0,6448,34,5856,68,165,359,5924,6021,0.1839222428998135,0.17329801141079232,-68.5050446412085,101,98,423,329
validation,8,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,all,target_level,7to9,25,25,0,25,0,12,2,1,10,14,13,0.5533274003612485,0.6996508671016151,3.658086668509161,0,0,11,12
validation,8,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.136528094407628,0.15050970136109854,0.041944820860411625,0,0,0,0
validation,8,all,known_trend,rising,683,683,0,683,0,611,10,15,47,621,626,0.20681553566740896,0.1975392198061392,-6.335723733247225,14,15,48,42
validation,8,all,known_trend,stable,5293,5266,27,5266,0,4828,48,138,252,4876,4966,0.17317776578594807,0.16183513245096792,-59.73030714200529,50,46,340,254
validation,8,all,known_trend,falling,504,497,7,497,0,405,12,12,68,417,417,0.2819973078451346,0.286907349957934,2.440290930061308,37,37,43,43
validation,8,all,known_trend,unknown,64,64,0,30,34,27,0,1,2,27,28,0.22705346738588977,0.18774436049763196,-1.1792732066477336,0,0,3,2
