station,origin,query,source_time,value_m,usable
86472000,2020-07-10T12:00:00-03:00,2020-07-10T11:30:00-03:00,2020-07-10T11:30:00-03:00,8.39,True
86472000,2020-07-10T13:00:00-03:00,2020-07-10T12:30:00-03:00,2020-07-10T12:30:00-03:00,8.3,True
86472000,2020-07-10T14:00:00-03:00,2020-07-10T13:30:00-03:00,2020-07-10T13:30:00-03:00,8.15,True
86472000,2020-07-10T15:00:00-03:00,2020-07-10T14:30:00-03:00,2020-07-10T14:30:00-03:00,8.06,True
86472000,2020-07-10T16:00:00-03:00,2020-07-10T15:30:00-03:00,2020-07-10T15:30:00-03:00,7.99,True
86472000,2020-07-10T17:00:00-03:00,2020-07-10T16:30:00-03:00,2020-07-10T16:30:00-03:00,7.84,True
86472000,2020-07-10T18:00:00-03:00,2020-07-10T17:30:00-03:00,2020-07-10T17:30:00-03:00,7.71,True
86472000,2020-07-10T19:00:00-03:00,2020-07-10T18:30:00-03:00,2020-07-10T18:30:00-03:00,7.66,True
86472000,2020-07-10T20:00:00-03:00,2020-07-10T19:30:00-03:00,2020-07-10T19:30:00-03:00,7.61,True
86472000,2020-07-10T21:00:00-03:00,2020-07-10T20:30:00-03:00,2020-07-10T20:30:00-03:00,7.53,True
86472000,2020-07-10T22:00:00-03:00,2020-07-10T21:30:00-03:00,2020-07-10T21:30:00-03:00,7.42,True
86472000,2020-07-10T23:00:00-03:00,2020-07-10T22:30:00-03:00,2020-07-10T22:30:00-03:00,7.33,True
86472000,2020-07-11T00:00:00-03:00,2020-07-10T23:30:00-03:00,2020-07-10T23:30:00-03:00,7.27,True
86472000,2020-07-11T01:00:00-03:00,2020-07-11T00:30:00-03:00,2020-07-11T00:30:00-03:00,7.25,True
86472000,2020-07-11T02:00:00-03:00,2020-07-11T01:30:00-03:00,2020-07-11T01:30:00-03:00,7.15,True
86472000,2020-07-11T03:00:00-03:00,2020-07-11T02:30:00-03:00,2020-07-11T02:30:00-03:00,7.05,True
86472000,2020-07-11T04:00:00-03:00,2020-07-11T03:30:00-03:00,2020-07-11T03:30:00-03:00,6.93,True
86472000,2020-07-11T05:00:00-03:00,2020-07-11T04:30:00-03:00,2020-07-11T04:30:00-03:00,6.88,True
86472000,2020-07-11T06:00:00-03:00,2020-07-11T05:30:00-03:00,2020-07-11T05:30:00-03:00,6.84,True
86472000,2020-07-11T07:00:00-03:00,2020-07-11T06:30:00-03:00,2020-07-11T06:30:00-03:00,6.79,True
86472000,2020-07-11T08:00:00-03:00,2020-07-11T07:30:00-03:00,2020-07-11T07:30:00-03:00,6.74,True
86472000,2020-07-11T09:00:00-03:00,2020-07-11T08:30:00-03:00,2020-07-11T08:30:00-03:00,6.69,True
86472000,2020-07-11T10:00:00-03:00,2020-07-11T09:30:00-03:00,2020-07-11T09:30:00-03:00,6.62,True
86472000,2020-07-11T11:00:00-03:00,2020-07-11T10:30:00-03:00,2020-07-11T10:30:00-03:00,6.58,True
86472000,2020-07-11T12:00:00-03:00,2020-07-11T11:30:00-03:00,2020-07-11T11:30:00-03:00,6.55,True
86472000,2020-07-11T13:00:00-03:00,2020-07-11T12:30:00-03:00,2020-07-11T12:30:00-03:00,6.49,True
86472000,2020-07-11T14:00:00-03:00,2020-07-11T13:30:00-03:00,2020-07-11T13:30:00-03:00,6.43,True
86472000,2020-07-11T15:00:00-03:00,2020-07-11T14:30:00-03:00,2020-07-11T14:30:00-03:00,6.37,True
86472000,2020-07-11T16:00:00-03:00,2020-07-11T15:30:00-03:00,2020-07-11T15:30:00-03:00,6.33,True
86472000,2020-07-11T17:00:00-03:00,2020-07-11T16:30:00-03:00,2020-07-11T16:30:00-03:00,6.32,True
86472000,2020-07-11T18:00:00-03:00,2020-07-11T17:30:00-03:00,2020-07-11T17:30:00-03:00,6.29,True
86472000,2020-07-11T19:00:00-03:00,2020-07-11T18:30:00-03:00,2020-07-11T18:30:00-03:00,6.25,True
86472000,2020-07-11T20:00:00-03:00,2020-07-11T19:30:00-03:00,2020-07-11T19:30:00-03:00,6.21,True
86472000,2020-07-11T21:00:00-03:00,2020-07-11T20:30:00-03:00,2020-07-11T20:30:00-03:00,6.23,True
86472000,2020-07-11T22:00:00-03:00,2020-07-11T21:30:00-03:00,2020-07-11T21:30:00-03:00,6.25,True
86472000,2020-07-11T23:00:00-03:00,2020-07-11T22:30:00-03:00,2020-07-11T22:30:00-03:00,6.23,True
86472000,2020-07-12T00:00:00-03:00,2020-07-11T23:30:00-03:00,2020-07-11T23:30:00-03:00,6.15,True
86472000,2020-07-12T01:00:00-03:00,2020-07-12T00:30:00-03:00,2020-07-12T00:30:00-03:00,6.09,True
86472000,2020-07-12T02:00:00-03:00,2020-07-12T01:30:00-03:00,2020-07-12T01:30:00-03:00,6.1,True
86472000,2020-07-12T03:00:00-03:00,2020-07-12T02:30:00-03:00,2020-07-12T02:30:00-03:00,6.21,True
86472000,2020-07-12T04:00:00-03:00,2020-07-12T03:30:00-03:00,2020-07-12T03:30:00-03:00,6.37,True
86472000,2020-07-12T05:00:00-03:00,2020-07-12T04:30:00-03:00,2020-07-12T04:30:00-03:00,6.68,True
86472000,2020-07-12T06:00:00-03:00,2020-07-12T05:30:00-03:00,2020-07-12T05:30:00-03:00,7.72,True
86472000,2020-07-12T07:00:00-03:00,2020-07-12T06:30:00-03:00,2020-07-12T06:30:00-03:00,8.98,True
86472000,2020-07-12T08:00:00-03:00,2020-07-12T07:30:00-03:00,2020-07-12T07:30:00-03:00,10.83,True
86472000,2020-07-12T09:00:00-03:00,2020-07-12T08:30:00-03:00,2020-07-12T08:30:00-03:00,11.9,True
86472000,2020-07-12T10:00:00-03:00,2020-07-12T09:30:00-03:00,2020-07-12T09:30:00-03:00,12.49,True
86472000,2020-07-12T11:00:00-03:00,2020-07-12T10:30:00-03:00,2020-07-12T10:30:00-03:00,12.9,True
86472000,2020-07-12T12:00:00-03:00,2020-07-12T11:30:00-03:00,2020-07-12T11:30:00-03:00,13.25,True
86472000,2020-07-12T13:00:00-03:00,2020-07-12T12:30:00-03:00,2020-07-12T12:30:00-03:00,13.57,True
86472000,2020-07-12T14:00:00-03:00,2020-07-12T13:30:00-03:00,2020-07-12T13:30:00-03:00,13.94,True
86472000,2020-07-12T15:00:00-03:00,2020-07-12T14:30:00-03:00,2020-07-12T14:30:00-03:00,14.37,True
86472000,2020-07-12T16:00:00-03:00,2020-07-12T15:30:00-03:00,2020-07-12T15:30:00-03:00,14.62,True
86472000,2020-07-12T17:00:00-03:00,2020-07-12T16:30:00-03:00,2020-07-12T16:30:00-03:00,14.93,True
86472000,2020-07-12T18:00:00-03:00,2020-07-12T17:30:00-03:00,2020-07-12T17:30:00-03:00,15.29,True
86472000,2020-07-12T19:00:00-03:00,2020-07-12T18:30:00-03:00,2020-07-12T18:30:00-03:00,15.6,True
86472000,2020-07-12T20:00:00-03:00,2020-07-12T19:30:00-03:00,2020-07-12T19:30:00-03:00,,False
86472000,2020-07-12T21:00:00-03:00,2020-07-12T20:30:00-03:00,2020-07-12T20:30:00-03:00,16.12,True
86472000,2020-07-12T22:00:00-03:00,2020-07-12T21:30:00-03:00,2020-07-12T21:30:00-03:00,16.23,True
86472000,2020-07-12T23:00:00-03:00,2020-07-12T22:30:00-03:00,2020-07-12T22:30:00-03:00,16.34,True
86472000,2020-07-13T00:00:00-03:00,2020-07-12T23:30:00-03:00,2020-07-12T23:30:00-03:00,16.45,True
86472000,2020-07-13T01:00:00-03:00,2020-07-13T00:30:00-03:00,2020-07-13T00:30:00-03:00,16.27,True
86472000,2020-07-13T02:00:00-03:00,2020-07-13T01:30:00-03:00,2020-07-13T01:30:00-03:00,16.27,True
86472000,2020-07-13T03:00:00-03:00,2020-07-13T02:30:00-03:00,2020-07-13T02:30:00-03:00,16.14,True
86472000,2020-07-13T04:00:00-03:00,2020-07-13T03:30:00-03:00,2020-07-13T03:30:00-03:00,15.87,True
86472000,2020-07-13T05:00:00-03:00,2020-07-13T04:30:00-03:00,2020-07-13T04:30:00-03:00,15.7,True
86472000,2020-07-13T06:00:00-03:00,2020-07-13T05:30:00-03:00,2020-07-13T05:30:00-03:00,15.52,True
86472000,2020-07-13T07:00:00-03:00,2020-07-13T06:30:00-03:00,2020-07-13T06:30:00-03:00,15.3,True
86472000,2020-07-13T08:00:00-03:00,2020-07-13T07:30:00-03:00,2020-07-13T07:30:00-03:00,14.97,True
86472000,2020-07-13T09:00:00-03:00,2020-07-13T08:30:00-03:00,2020-07-13T08:30:00-03:00,14.76,True
86472000,2020-07-13T10:00:00-03:00,2020-07-13T09:30:00-03:00,2020-07-13T09:30:00-03:00,14.5,True
86472000,2020-07-13T11:00:00-03:00,2020-07-13T10:30:00-03:00,2020-07-13T10:30:00-03:00,14.2,True
86472000,2020-07-13T12:00:00-03:00,2020-07-13T11:30:00-03:00,2020-07-13T11:30:00-03:00,14.01,True
86472000,2020-07-13T13:00:00-03:00,2020-07-13T12:30:00-03:00,2020-07-13T12:30:00-03:00,13.79,True
86472000,2020-07-13T14:00:00-03:00,2020-07-13T13:30:00-03:00,2020-07-13T13:30:00-03:00,,False
86472000,2020-07-13T15:00:00-03:00,2020-07-13T14:30:00-03:00,2020-07-13T14:30:00-03:00,,False
86472000,2020-07-13T16:00:00-03:00,2020-07-13T15:30:00-03:00,2020-07-13T15:30:00-03:00,,False
86472000,2020-07-13T17:00:00-03:00,2020-07-13T16:30:00-03:00,2020-07-13T16:30:00-03:00,,False
86472000,2020-07-13T18:00:00-03:00,2020-07-13T17:30:00-03:00,2020-07-13T17:30:00-03:00,,False
86472000,2020-07-13T19:00:00-03:00,2020-07-13T18:30:00-03:00,2020-07-13T18:30:00-03:00,,False
86472000,2020-07-13T20:00:00-03:00,2020-07-13T19:30:00-03:00,2020-07-13T19:30:00-03:00,,False
86472000,2020-07-13T21:00:00-03:00,2020-07-13T20:30:00-03:00,2020-07-13T20:30:00-03:00,,False
86472000,2020-07-13T22:00:00-03:00,2020-07-13T21:30:00-03:00,2020-07-13T21:30:00-03:00,,False
86472000,2020-07-13T23:00:00-03:00,2020-07-13T22:30:00-03:00,2020-07-13T22:30:00-03:00,,False
86472000,2020-07-14T00:00:00-03:00,2020-07-13T23:30:00-03:00,2020-07-13T23:30:00-03:00,,False
86472000,2020-07-14T01:00:00-03:00,2020-07-14T00:30:00-03:00,2020-07-14T00:30:00-03:00,,False
86472000,2020-07-14T02:00:00-03:00,2020-07-14T01:30:00-03:00,2020-07-14T01:30:00-03:00,,False
86472000,2020-07-14T03:00:00-03:00,2020-07-14T02:30:00-03:00,2020-07-14T02:30:00-03:00,,False
86472000,2020-07-14T04:00:00-03:00,2020-07-14T03:30:00-03:00,2020-07-14T03:30:00-03:00,,False
86472000,2020-07-14T05:00:00-03:00,2020-07-14T04:30:00-03:00,2020-07-14T04:30:00-03:00,,False
86472000,2020-07-14T06:00:00-03:00,2020-07-14T05:30:00-03:00,2020-07-14T05:30:00-03:00,8.83,True
86472000,2020-07-14T07:00:00-03:00,2020-07-14T06:30:00-03:00,2020-07-14T06:30:00-03:00,8.69,True
86472000,2020-07-14T08:00:00-03:00,2020-07-14T07:30:00-03:00,2020-07-14T07:30:00-03:00,8.65,True
86472000,2020-07-14T09:00:00-03:00,2020-07-14T08:30:00-03:00,2020-07-14T08:30:00-03:00,8.58,True
86472000,2020-07-14T10:00:00-03:00,2020-07-14T09:30:00-03:00,2020-07-14T09:30:00-03:00,8.29,True
86472000,2020-07-14T11:00:00-03:00,2020-07-14T10:30:00-03:00,2020-07-14T10:30:00-03:00,8.12,True
86472000,2020-07-14T12:00:00-03:00,2020-07-14T11:30:00-03:00,2020-07-14T11:30:00-03:00,8.12,True
86472000,2020-07-14T13:00:00-03:00,2020-07-14T12:30:00-03:00,2020-07-14T12:30:00-03:00,8.09,True
86472000,2020-07-14T14:00:00-03:00,2020-07-14T13:30:00-03:00,2020-07-14T13:30:00-03:00,8.0,True
86472000,2020-07-14T15:00:00-03:00,2020-07-14T14:30:00-03:00,2020-07-14T14:30:00-03:00,7.94,True
86472000,2020-07-14T16:00:00-03:00,2020-07-14T15:30:00-03:00,2020-07-14T15:30:00-03:00,7.86,True
86472000,2020-07-14T17:00:00-03:00,2020-07-14T16:30:00-03:00,2020-07-14T16:30:00-03:00,7.79,True
86472000,2020-07-14T18:00:00-03:00,2020-07-14T17:30:00-03:00,2020-07-14T17:30:00-03:00,7.7,True
86472000,2020-07-14T19:00:00-03:00,2020-07-14T18:30:00-03:00,2020-07-14T18:30:00-03:00,7.59,True
86472000,2020-07-14T20:00:00-03:00,2020-07-14T19:30:00-03:00,2020-07-14T19:30:00-03:00,7.46,True
86472000,2020-07-14T21:00:00-03:00,2020-07-14T20:30:00-03:00,2020-07-14T20:30:00-03:00,7.39,True
86472000,2020-07-14T22:00:00-03:00,2020-07-14T21:30:00-03:00,2020-07-14T21:30:00-03:00,7.32,True
86472000,2020-07-14T23:00:00-03:00,2020-07-14T22:30:00-03:00,2020-07-14T22:30:00-03:00,7.26,True
86472000,2020-07-15T00:00:00-03:00,2020-07-14T23:30:00-03:00,2020-07-14T23:30:00-03:00,7.2,True
86472000,2020-07-15T01:00:00-03:00,2020-07-15T00:30:00-03:00,2020-07-15T00:30:00-03:00,7.12,True
86472000,2020-07-15T02:00:00-03:00,2020-07-15T01:30:00-03:00,2020-07-15T01:30:00-03:00,7.07,True
86472000,2020-07-15T03:00:00-03:00,2020-07-15T02:30:00-03:00,2020-07-15T02:30:00-03:00,7.01,True
86472000,2020-07-15T04:00:00-03:00,2020-07-15T03:30:00-03:00,2020-07-15T03:30:00-03:00,6.94,True
86472000,2020-07-15T05:00:00-03:00,2020-07-15T04:30:00-03:00,2020-07-15T04:30:00-03:00,6.9,True
86472000,2020-07-15T06:00:00-03:00,2020-07-15T05:30:00-03:00,2020-07-15T05:30:00-03:00,6.83,True
86472000,2020-07-15T07:00:00-03:00,2020-07-15T06:30:00-03:00,2020-07-15T06:30:00-03:00,6.78,True
86472000,2020-07-15T08:00:00-03:00,2020-07-15T07:30:00-03:00,2020-07-15T07:30:00-03:00,6.7,True
86472000,2020-07-15T09:00:00-03:00,2020-07-15T08:30:00-03:00,2020-07-15T08:30:00-03:00,6.64,True
86472000,2020-07-15T10:00:00-03:00,2020-07-15T09:30:00-03:00,2020-07-15T09:30:00-03:00,6.6,True
86472000,2020-07-15T11:00:00-03:00,2020-07-15T10:30:00-03:00,2020-07-15T10:30:00-03:00,6.57,True
86472000,2020-07-15T12:00:00-03:00,2020-07-15T11:30:00-03:00,2020-07-15T11:30:00-03:00,6.53,True
86472000,2020-07-15T13:00:00-03:00,2020-07-15T12:30:00-03:00,2020-07-15T12:30:00-03:00,6.47,True
86472000,2020-07-15T14:00:00-03:00,2020-07-15T13:30:00-03:00,2020-07-15T13:30:00-03:00,6.42,True
86472000,2020-07-15T15:00:00-03:00,2020-07-15T14:30:00-03:00,2020-07-15T14:30:00-03:00,6.34,True
86472000,2020-07-15T16:00:00-03:00,2020-07-15T15:30:00-03:00,2020-07-15T15:30:00-03:00,6.47,True
86472000,2020-07-15T17:00:00-03:00,2020-07-15T16:30:00-03:00,2020-07-15T16:30:00-03:00,6.44,True
86472000,2020-07-15T18:00:00-03:00,2020-07-15T17:30:00-03:00,2020-07-15T17:30:00-03:00,6.38,True
86472000,2020-07-15T19:00:00-03:00,2020-07-15T18:30:00-03:00,2020-07-15T18:30:00-03:00,6.28,True
86472000,2020-07-15T20:00:00-03:00,2020-07-15T19:30:00-03:00,2020-07-15T19:30:00-03:00,6.23,True
86472000,2020-07-15T21:00:00-03:00,2020-07-15T20:30:00-03:00,2020-07-15T20:30:00-03:00,6.23,True
86472000,2020-07-15T22:00:00-03:00,2020-07-15T21:30:00-03:00,2020-07-15T21:30:00-03:00,6.23,True
86472000,2020-07-15T23:00:00-03:00,2020-07-15T22:30:00-03:00,2020-07-15T22:30:00-03:00,6.21,True
86472000,2020-07-16T00:00:00-03:00,2020-07-15T23:30:00-03:00,2020-07-15T23:30:00-03:00,6.15,True
86472000,2020-07-16T01:00:00-03:00,2020-07-16T00:30:00-03:00,2020-07-16T00:30:00-03:00,6.13,True
86472000,2020-07-16T02:00:00-03:00,2020-07-16T01:30:00-03:00,2020-07-16T01:30:00-03:00,6.11,True
86472000,2020-07-16T03:00:00-03:00,2020-07-16T02:30:00-03:00,2020-07-16T02:30:00-03:00,6.07,True
86472000,2020-07-16T04:00:00-03:00,2020-07-16T03:30:00-03:00,2020-07-16T03:30:00-03:00,6.02,True
86472000,2020-07-16T05:00:00-03:00,2020-07-16T04:30:00-03:00,2020-07-16T04:30:00-03:00,5.94,True
86472000,2020-07-16T06:00:00-03:00,2020-07-16T05:30:00-03:00,2020-07-16T05:30:00-03:00,5.88,True
86472000,2020-07-16T07:00:00-03:00,2020-07-16T06:30:00-03:00,2020-07-16T06:30:00-03:00,5.86,True
86472000,2020-07-16T08:00:00-03:00,2020-07-16T07:30:00-03:00,2020-07-16T07:30:00-03:00,5.87,True
86472000,2020-07-16T09:00:00-03:00,2020-07-16T08:30:00-03:00,2020-07-16T08:30:00-03:00,5.85,True
86472000,2020-07-16T10:00:00-03:00,2020-07-16T09:30:00-03:00,2020-07-16T09:30:00-03:00,5.83,True
86472000,2020-07-16T11:00:00-03:00,2020-07-16T10:30:00-03:00,2020-07-16T10:30:00-03:00,5.8,True
86472000,2020-07-16T12:00:00-03:00,2020-07-16T11:30:00-03:00,2020-07-16T11:30:00-03:00,5.75,True
86472000,2020-07-16T13:00:00-03:00,2020-07-16T12:30:00-03:00,2020-07-16T12:30:00-03:00,5.68,True
86472000,2020-07-16T14:00:00-03:00,2020-07-16T13:30:00-03:00,2020-07-16T13:30:00-03:00,5.66,True
86472000,2020-07-16T15:00:00-03:00,2020-07-16T14:30:00-03:00,2020-07-16T14:30:00-03:00,5.68,True
86472000,2020-07-16T16:00:00-03:00,2020-07-16T15:30:00-03:00,2020-07-16T15:30:00-03:00,5.7,True
86472000,2020-07-16T17:00:00-03:00,2020-07-16T16:30:00-03:00,2020-07-16T16:30:00-03:00,5.7,True
86472000,2020-07-16T18:00:00-03:00,2020-07-16T17:30:00-03:00,2020-07-16T17:30:00-03:00,5.66,True
86472000,2020-07-16T19:00:00-03:00,2020-07-16T18:30:00-03:00,2020-07-16T18:30:00-03:00,5.58,True
86472000,2020-07-16T20:00:00-03:00,2020-07-16T19:30:00-03:00,2020-07-16T19:30:00-03:00,5.56,True
86472000,2020-07-16T21:00:00-03:00,2020-07-16T20:30:00-03:00,2020-07-16T20:30:00-03:00,5.71,True
86472000,2020-07-16T22:00:00-03:00,2020-07-16T21:30:00-03:00,2020-07-16T21:30:00-03:00,5.81,True
86472000,2020-07-16T23:00:00-03:00,2020-07-16T22:30:00-03:00,2020-07-16T22:30:00-03:00,5.91,True
86472000,2020-07-17T00:00:00-03:00,2020-07-16T23:30:00-03:00,2020-07-16T23:30:00-03:00,6.05,True
86472000,2020-07-17T01:00:00-03:00,2020-07-17T00:30:00-03:00,2020-07-17T00:30:00-03:00,6.18,True
86472000,2020-07-17T02:00:00-03:00,2020-07-17T01:30:00-03:00,2020-07-17T01:30:00-03:00,6.31,True
86472000,2020-07-17T03:00:00-03:00,2020-07-17T02:30:00-03:00,2020-07-17T02:30:00-03:00,6.41,True
86472000,2020-07-17T04:00:00-03:00,2020-07-17T03:30:00-03:00,2020-07-17T03:30:00-03:00,6.53,True
86472000,2020-07-17T05:00:00-03:00,2020-07-17T04:30:00-03:00,2020-07-17T04:30:00-03:00,6.63,True
86472000,2020-07-17T06:00:00-03:00,2020-07-17T05:30:00-03:00,2020-07-17T05:30:00-03:00,6.73,True
86472000,2020-07-17T07:00:00-03:00,2020-07-17T06:30:00-03:00,2020-07-17T06:30:00-03:00,6.78,True
86472000,2020-07-17T08:00:00-03:00,2020-07-17T07:30:00-03:00,2020-07-17T07:30:00-03:00,6.89,True
86472000,2020-07-17T09:00:00-03:00,2020-07-17T08:30:00-03:00,2020-07-17T08:30:00-03:00,7.08,True
86472000,2020-07-17T10:00:00-03:00,2020-07-17T09:30:00-03:00,2020-07-17T09:30:00-03:00,7.29,True
86472000,2020-07-17T11:00:00-03:00,2020-07-17T10:30:00-03:00,2020-07-17T10:30:00-03:00,7.47,True
86472000,2020-07-17T12:00:00-03:00,2020-07-17T11:30:00-03:00,2020-07-17T11:30:00-03:00,7.68,True
86472000,2020-07-17T13:00:00-03:00,2020-07-17T12:30:00-03:00,2020-07-17T12:30:00-03:00,7.79,True
86472000,2020-07-17T14:00:00-03:00,2020-07-17T13:30:00-03:00,2020-07-17T13:30:00-03:00,7.78,True
86472000,2020-07-17T15:00:00-03:00,2020-07-17T14:30:00-03:00,2020-07-17T14:30:00-03:00,8.01,True
86472000,2020-07-17T16:00:00-03:00,2020-07-17T15:30:00-03:00,2020-07-17T15:30:00-03:00,8.19,True
86472000,2020-07-17T17:00:00-03:00,2020-07-17T16:30:00-03:00,2020-07-17T16:30:00-03:00,8.25,True
86472000,2020-07-17T18:00:00-03:00,2020-07-17T17:30:00-03:00,2020-07-17T17:30:00-03:00,8.19,True
86472000,2020-07-17T19:00:00-03:00,2020-07-17T18:30:00-03:00,2020-07-17T18:30:00-03:00,8.21,True
86472000,2020-07-17T20:00:00-03:00,2020-07-17T19:30:00-03:00,2020-07-17T19:30:00-03:00,8.21,True
86472000,2020-07-17T21:00:00-03:00,2020-07-17T20:30:00-03:00,2020-07-17T20:30:00-03:00,8.22,True
86472000,2020-07-17T22:00:00-03:00,2020-07-17T21:30:00-03:00,2020-07-17T21:30:00-03:00,8.13,True
86472000,2020-07-17T23:00:00-03:00,2020-07-17T22:30:00-03:00,2020-07-17T22:30:00-03:00,8.09,True
86472000,2020-07-18T00:00:00-03:00,2020-07-17T23:30:00-03:00,2020-07-17T23:30:00-03:00,8.08,True
86472000,2020-07-18T01:00:00-03:00,2020-07-18T00:30:00-03:00,2020-07-18T00:30:00-03:00,8.11,True
86472000,2020-07-18T02:00:00-03:00,2020-07-18T01:30:00-03:00,2020-07-18T01:30:00-03:00,8.12,True
86472000,2020-07-18T03:00:00-03:00,2020-07-18T02:30:00-03:00,2020-07-18T02:30:00-03:00,8.09,True
86472000,2020-07-18T04:00:00-03:00,2020-07-18T03:30:00-03:00,2020-07-18T03:30:00-03:00,8.06,True
86472000,2020-07-18T05:00:00-03:00,2020-07-18T04:30:00-03:00,2020-07-18T04:30:00-03:00,7.98,True
86472000,2020-07-18T06:00:00-03:00,2020-07-18T05:30:00-03:00,2020-07-18T05:30:00-03:00,7.93,True
86472000,2020-07-18T07:00:00-03:00,2020-07-18T06:30:00-03:00,2020-07-18T06:30:00-03:00,7.88,True
86472000,2020-07-18T08:00:00-03:00,2020-07-18T07:30:00-03:00,2020-07-18T07:30:00-03:00,7.86,True
86472000,2020-07-18T09:00:00-03:00,2020-07-18T08:30:00-03:00,2020-07-18T08:30:00-03:00,7.81,True
86472000,2020-07-18T10:00:00-03:00,2020-07-18T09:30:00-03:00,2020-07-18T09:30:00-03:00,7.74,True
86472000,2020-07-18T11:00:00-03:00,2020-07-18T10:30:00-03:00,2020-07-18T10:30:00-03:00,7.67,True
86472000,2020-07-18T12:00:00-03:00,2020-07-18T11:30:00-03:00,2020-07-18T11:30:00-03:00,7.61,True
86472000,2020-07-18T13:00:00-03:00,2020-07-18T12:30:00-03:00,2020-07-18T12:30:00-03:00,7.52,True
86472000,2020-07-18T14:00:00-03:00,2020-07-18T13:30:00-03:00,2020-07-18T13:30:00-03:00,7.44,True
86472000,2020-07-18T15:00:00-03:00,2020-07-18T14:30:00-03:00,2020-07-18T14:30:00-03:00,7.39,True
86472000,2020-07-18T16:00:00-03:00,2020-07-18T15:30:00-03:00,2020-07-18T15:30:00-03:00,7.31,True
86472000,2020-07-18T17:00:00-03:00,2020-07-18T16:30:00-03:00,2020-07-18T16:30:00-03:00,7.21,True
86472000,2020-07-18T18:00:00-03:00,2020-07-18T17:30:00-03:00,2020-07-18T17:30:00-03:00,7.12,True
86472000,2020-07-18T19:00:00-03:00,2020-07-18T18:30:00-03:00,2020-07-18T18:30:00-03:00,7.07,True
86472000,2020-07-18T20:00:00-03:00,2020-07-18T19:30:00-03:00,2020-07-18T19:30:00-03:00,7.1,True
86472000,2020-07-18T21:00:00-03:00,2020-07-18T20:30:00-03:00,2020-07-18T20:30:00-03:00,7.04,True
86472000,2020-07-18T22:00:00-03:00,2020-07-18T21:30:00-03:00,2020-07-18T21:30:00-03:00,6.9,True
86472000,2020-07-18T23:00:00-03:00,2020-07-18T22:30:00-03:00,2020-07-18T22:30:00-03:00,6.78,True
86472000,2020-07-19T00:00:00-03:00,2020-07-18T23:30:00-03:00,2020-07-18T23:30:00-03:00,6.74,True
86472000,2020-07-19T01:00:00-03:00,2020-07-19T00:30:00-03:00,2020-07-19T00:30:00-03:00,6.73,True
86472000,2020-07-19T02:00:00-03:00,2020-07-19T01:30:00-03:00,2020-07-19T01:30:00-03:00,6.73,True
86472000,2020-07-19T03:00:00-03:00,2020-07-19T02:30:00-03:00,2020-07-19T02:30:00-03:00,6.71,True
86472000,2020-07-19T04:00:00-03:00,2020-07-19T03:30:00-03:00,2020-07-19T03:30:00-03:00,6.65,True
86472000,2020-07-19T05:00:00-03:00,2020-07-19T04:30:00-03:00,2020-07-19T04:30:00-03:00,6.58,True
86472000,2020-07-19T06:00:00-03:00,2020-07-19T05:30:00-03:00,2020-07-19T05:30:00-03:00,6.5,True
86472000,2020-07-19T07:00:00-03:00,2020-07-19T06:30:00-03:00,2020-07-19T06:30:00-03:00,6.44,True
86472000,2020-07-19T08:00:00-03:00,2020-07-19T07:30:00-03:00,2020-07-19T07:30:00-03:00,6.38,True
86472000,2020-07-19T09:00:00-03:00,2020-07-19T08:30:00-03:00,2020-07-19T08:30:00-03:00,6.33,True
86472000,2020-07-19T10:00:00-03:00,2020-07-19T09:30:00-03:00,2020-07-19T09:30:00-03:00,6.28,True
86472000,2020-07-19T11:00:00-03:00,2020-07-19T10:30:00-03:00,2020-07-19T10:30:00-03:00,6.22,True
86472000,2020-07-19T12:00:00-03:00,2020-07-19T11:30:00-03:00,2020-07-19T11:30:00-03:00,6.17,True
86472000,2020-07-19T13:00:00-03:00,2020-07-19T12:30:00-03:00,2020-07-19T12:30:00-03:00,6.12,True
86472000,2020-07-19T14:00:00-03:00,2020-07-19T13:30:00-03:00,2020-07-19T13:30:00-03:00,6.08,True
86472000,2020-07-19T15:00:00-03:00,2020-07-19T14:30:00-03:00,2020-07-19T14:30:00-03:00,6.04,True
86472000,2020-07-19T16:00:00-03:00,2020-07-19T15:30:00-03:00,2020-07-19T15:30:00-03:00,6.01,True
86472000,2020-07-19T17:00:00-03:00,2020-07-19T16:30:00-03:00,2020-07-19T16:30:00-03:00,6.01,True
86472000,2020-07-19T18:00:00-03:00,2020-07-19T17:30:00-03:00,2020-07-19T17:30:00-03:00,5.98,True
86472000,2020-07-19T19:00:00-03:00,2020-07-19T18:30:00-03:00,2020-07-19T18:30:00-03:00,5.9,True
86472000,2020-07-19T20:00:00-03:00,2020-07-19T19:30:00-03:00,2020-07-19T19:30:00-03:00,5.82,True
86472000,2020-07-19T21:00:00-03:00,2020-07-19T20:30:00-03:00,2020-07-19T20:30:00-03:00,5.81,True
86472000,2020-07-19T22:00:00-03:00,2020-07-19T21:30:00-03:00,2020-07-19T21:30:00-03:00,5.86,True
86472000,2020-07-19T23:00:00-03:00,2020-07-19T22:30:00-03:00,2020-07-19T22:30:00-03:00,5.87,True
86472000,2020-07-20T00:00:00-03:00,2020-07-19T23:30:00-03:00,2020-07-19T23:30:00-03:00,5.84,True
86472000,2020-07-20T01:00:00-03:00,2020-07-20T00:30:00-03:00,2020-07-20T00:30:00-03:00,5.77,True
