year,family,horizon_h,origin,iteration,node,column,feature,original_value,reconstructed_value,value_difference,threshold,original_goes_left,reconstructed_goes_left,original_leaf,reconstructed_leaf,leaf_contribution_difference
2022,control120,9,2022-05-23T06:00:00-03:00,168,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,23,0.0035817683599850374
2022,control120,9,2022-05-23T07:00:00-03:00,163,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,20,0.005168027577684677
2022,control120,9,2022-05-23T07:00:00-03:00,168,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,23,0.0035817683599850374
2022,control120,9,2022-05-23T08:00:00-03:00,163,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,20,0.005168027577684677
2022,control120,9,2022-05-23T08:00:00-03:00,168,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,23,0.0035817683599850374
2022,control120,9,2022-05-23T09:00:00-03:00,163,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,20,0.005168027577684677
2022,control120,9,2022-05-23T09:00:00-03:00,168,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,23,0.0035817683599850374
2022,control120,9,2022-05-23T10:00:00-03:00,163,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,20,0.005168027577684677
2022,control120,9,2022-05-23T10:00:00-03:00,168,1,98,Alto Antas:P24,0.03404997094712183,0.03404997094712377,1.9359513991901167e-15,0.03404997094712183,True,False,4,23,0.0035817683599850374
2022,control120,9,2022-05-30T21:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-05-30T21:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T01:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T01:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T02:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T02:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T07:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T09:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T09:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T11:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T11:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T13:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T13:00:00-03:00,179,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,15,17,-0.004183097659637583
2022,control120,9,2022-06-08T16:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,control120,9,2022-06-08T17:00:00-03:00,145,13,107,Tainhas:P3,0.04644808743169135,0.04644808743169399,2.643718577388654e-15,0.04644808743169135,True,False,14,15,-0.005025647864253583
2022,candidate120_plus2020,9,2022-05-09T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-09T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-09T14:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-09T15:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-09T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-09T17:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-12T07:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-12T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-12T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-12T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-12T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T04:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T05:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T07:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-14T15:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-20T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,27,0.0044482187056666175
2022,candidate120_plus2020,9,2022-05-20T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,27,0.0044482187056666175
2022,candidate120_plus2020,9,2022-05-20T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-20T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-20T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-20T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T01:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T02:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T03:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T04:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T05:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-22T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-24T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-24T07:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-24T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-24T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,16,19,-0.008397895530732738
2022,candidate120_plus2020,9,2022-05-24T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,16,19,-0.008397895530732738
2022,candidate120_plus2020,9,2022-05-24T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-28T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-28T17:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-05-28T18:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-01T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,21,0.012095556718468282
2022,candidate120_plus2020,9,2022-06-04T03:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-04T04:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-04T05:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-04T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T05:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T07:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-09T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T14:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T15:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T17:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T18:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-10T19:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T14:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T15:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T17:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T18:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T19:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-12T20:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T09:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T10:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-14T14:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T11:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T12:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T13:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T14:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T15:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-15T16:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T02:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,21,0.012095556718468282
2022,candidate120_plus2020,9,2022-06-21T03:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T04:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T05:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T06:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T07:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,9,2022-06-21T08:00:00-03:00,161,12,111,Tainhas:P12,0.12185792349726084,0.12185792349726776,6.925016116099414e-15,0.12185792349726084,True,False,17,19,0.0010153673099810986
2022,candidate120_plus2020,10,2022-05-26T23:00:00-03:00,147,1,94,Alto Antas:P6,0.014642649622311777,0.01464264962231261,8.326672684688674e-16,0.014642649622311777,True,False,2,11,0.0012731282362465394
2022,candidate120_plus2020,10,2022-05-27T00:00:00-03:00,147,1,94,Alto Antas:P6,0.014642649622311777,0.01464264962231261,8.326672684688674e-16,0.014642649622311777,True,False,2,11,0.0012731282362465394
