year,family,horizon_h,origin,saved_m,independent_m,difference_m,original_reproduces,target_time,actual_m,truth_finite,level_ge7,original_abs_error_m,reconstructed_abs_error_m,original_hit,reconstructed_hit,classification_changed
2022,candidate120_plus2020,9,2022-06-04T06:00:00-03:00,3.6130807419959954,3.6140961093059767,0.0010153673099813076,True,2022-06-04T15:00:00-03:00,3.62,True,False,0.006919258004004725,0.005903890694023417,True,True,False
2022,candidate120_plus2020,9,2022-06-09T05:00:00-03:00,5.829917836693062,5.830933204003044,0.0010153673099813076,True,2022-06-09T14:00:00-03:00,5.74,True,False,0.08991783669306219,0.0909332040030435,True,True,False
2022,candidate120_plus2020,9,2022-06-09T06:00:00-03:00,5.724612459625513,5.7256278269354945,0.0010153673099813076,True,2022-06-09T15:00:00-03:00,5.69,True,False,0.03461245962551285,0.035627826935494156,True,True,False
2022,candidate120_plus2020,9,2022-06-09T07:00:00-03:00,5.702829081007357,5.703844448317338,0.0010153673099813076,True,2022-06-09T16:00:00-03:00,5.64,True,False,0.06282908100735707,0.06384444831733838,True,True,False
2022,candidate120_plus2020,9,2022-06-09T08:00:00-03:00,5.676623212227664,5.6776385795376445,0.0010153673099804195,True,2022-06-09T17:00:00-03:00,5.59,True,False,0.08662321222766423,0.08763857953764465,True,True,False
2022,candidate120_plus2020,9,2022-06-09T09:00:00-03:00,5.658340483077501,5.659355850387482,0.0010153673099813076,True,2022-06-09T18:00:00-03:00,5.54,True,False,0.11834048307750056,0.11935585038748187,True,True,False
2022,candidate120_plus2020,9,2022-06-09T10:00:00-03:00,5.515927494515081,5.516942861825062,0.0010153673099813076,True,2022-06-09T19:00:00-03:00,5.5,True,False,0.01592749451508091,0.016942861825062216,True,True,False
2022,candidate120_plus2020,9,2022-06-10T08:00:00-03:00,4.7089737839735095,4.709989151283491,0.0010153673099813076,True,2022-06-10T17:00:00-03:00,4.63,True,False,0.07897378397350963,0.07998915128349093,True,True,False
2022,candidate120_plus2020,9,2022-06-10T09:00:00-03:00,4.747891898762856,4.748907266072837,0.0010153673099804195,True,2022-06-10T18:00:00-03:00,4.59,True,False,0.15789189876285636,0.15890726607283678,True,True,False
2022,candidate120_plus2020,9,2022-06-10T10:00:00-03:00,4.608803280226296,4.609818647536278,0.0010153673099813076,True,2022-06-10T19:00:00-03:00,4.56,True,False,0.048803280226296764,0.04981864753627807,True,True,False
2022,candidate120_plus2020,9,2022-06-10T11:00:00-03:00,4.622690959371244,4.6237063266812255,0.0010153673099813076,True,2022-06-10T20:00:00-03:00,4.53,True,False,0.09269095937124394,0.09370632668122525,True,True,False
2022,candidate120_plus2020,9,2022-06-10T12:00:00-03:00,4.770340032119507,4.771355399429488,0.0010153673099813076,True,2022-06-10T21:00:00-03:00,4.5,True,False,0.2703400321195071,0.2713553994294884,True,True,False
2022,candidate120_plus2020,9,2022-06-10T13:00:00-03:00,4.504510202804757,4.505525570114738,0.0010153673099813076,True,2022-06-10T22:00:00-03:00,4.47,True,False,0.03451020280475703,0.035525570114738336,True,True,False
2022,candidate120_plus2020,9,2022-06-10T14:00:00-03:00,4.594671590363376,4.595686957673357,0.0010153673099813076,True,2022-06-10T23:00:00-03:00,4.44,True,False,0.15467159036337552,0.15568695767335683,True,True,False
2022,candidate120_plus2020,9,2022-06-10T15:00:00-03:00,4.4723749541508715,4.473390321460853,0.0010153673099813076,True,2022-06-11T00:00:00-03:00,4.43,True,False,0.04237495415087178,0.04339032146085309,True,True,False
2022,candidate120_plus2020,9,2022-06-10T16:00:00-03:00,4.609925020477799,4.610940387787779,0.0010153673099804195,True,2022-06-11T01:00:00-03:00,4.4,True,False,0.20992502047779826,0.21094038778777868,True,True,False
2022,candidate120_plus2020,9,2022-06-10T17:00:00-03:00,4.3736132753998,4.374628642709781,0.0010153673099813076,True,2022-06-11T02:00:00-03:00,4.38,True,False,0.006386724600200289,0.005371357290218981,True,True,False
