phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,aged_hits,hits_delta,reference_mae_m,aged_mae_m,mae_m_delta,reference_bias_m,aged_bias_m,bias_m_delta,reference_p98_abs_m,aged_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,aged_max_abs_m,max_abs_m_delta
validation,A,1,missing24,all,profile_A_control,matching_profile,626,588,38,588,588,0,0.03092007401928175,0.03288590945094947,0.0019658354316677215,0.0011867769671711336,-0.0012806457070310816,-0.0024674226742022153,0.20315774886984864,0.23154657587046762,0.028388827000618982,0.3999782997565995,0.3961213525388101,-0.003856947217789397
validation,A,1,missing24,all,profile_B_control,cross_profile,626,588,38,587,588,1,0.03975584420498317,0.03288590945094947,-0.006869934754033698,0.002131831504252363,-0.0012806457070310816,-0.0034124772112834444,0.2562541792033429,0.23154657587046762,-0.024707603332875305,0.5430053417030904,0.3961213525388101,-0.14688398916428036
validation,A,1,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,1,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,1,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,full_schedule,all,mixed_profile_candidate,primary_unaged,6516,6477,39,6464,6463,-1,0.035065751551275746,0.03440230165923627,-0.0006634498920394735,-0.0008386628925920534,0.0011574674408319973,0.001996130333424051,0.1932374746139113,0.1883925753272774,-0.004844899286633897,0.785102284292053,0.7563673096544654,-0.028734974637587563
validation,A,2,full_schedule,all,profile_A_control,matching_profile,6516,6477,39,6465,6463,-2,0.029287944206221363,0.03440230165923627,0.00511435745301491,0.0002456794032068021,0.0011574674408319973,0.0009117880376251952,0.1461642073781355,0.1883925753272774,0.04222836794914189,0.9411562625519316,0.7563673096544654,-0.18478895289746622
validation,A,2,full_schedule,all,profile_B_control,cross_profile,6516,6477,39,6438,6463,25,0.05261740513716565,0.03440230165923627,-0.01821510347792938,0.0012991155800926467,0.0011574674408319973,-0.00014164813926064931,0.29882313278013145,0.1883925753272774,-0.11043055745285404,1.0566895965399616,0.7563673096544654,-0.3003222868854962
validation,A,2,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,28,28,0,0.08590108691375604,0.08659250139833971,0.0006914144845836662,-0.010816282417529395,0.011954661851734263,0.022770944269263658,0.24524376664389547,0.28619512508582867,0.040951358441933206,0.27715664018348996,0.3247863190775284,0.04762967889403846
validation,A,2,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,27,28,1,0.12841387834886395,0.08659250139833971,-0.041821376950524236,0.051071540057862456,0.011954661851734263,-0.03911687820612819,0.4806350562699485,0.28619512508582867,-0.19443993118411984,0.5606239922930918,0.3247863190775284,-0.23583767321556337
validation,A,2,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.09209432223567864,0.08659250139833971,-0.005501820837338925,0.040103330034432734,0.011954661851734263,-0.02814866818269847,0.2971813454220929,0.28619512508582867,-0.01098622033626423,0.3176594578136953,0.3247863190775284,0.007126861263833106
validation,A,2,complete24,all,mixed_profile_candidate,primary_unaged,5885,5885,0,5878,5878,0,0.03303073919546823,0.032314185972545185,-0.0007165532229230429,-0.0010439351872428356,0.0010044386510014295,0.002048373838244265,0.17713965388046762,0.1733307684159567,-0.003808885464510914,0.785102284292053,0.7563673096544654,-0.028734974637587563
validation,A,2,complete24,all,profile_A_control,matching_profile,5885,5885,0,5880,5878,-2,0.026935042429467638,0.032314185972545185,0.005379143543077548,0.00032242332110480975,0.0010044386510014295,0.0006820153298966198,0.13680132251156454,0.1733307684159567,0.036529445904392166,0.9411562625519316,0.7563673096544654,-0.18478895289746622
validation,A,2,complete24,all,profile_B_control,cross_profile,5885,5885,0,5855,5878,23,0.05017104240274678,0.032314185972545185,-0.017856856430201594,0.0009947907713375073,0.0010044386510014295,9.647879663922214e-06,0.27389083239964507,0.1733307684159567,-0.10056006398368836,1.0566895965399616,0.7563673096544654,-0.3003222868854962
validation,A,2,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,28,28,0,0.08590108691375604,0.08659250139833971,0.0006914144845836662,-0.010816282417529395,0.011954661851734263,0.022770944269263658,0.24524376664389547,0.28619512508582867,0.040951358441933206,0.27715664018348996,0.3247863190775284,0.04762967889403846
validation,A,2,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,27,28,1,0.12841387834886395,0.08659250139833971,-0.041821376950524236,0.051071540057862456,0.011954661851734263,-0.03911687820612819,0.4806350562699485,0.28619512508582867,-0.19443993118411984,0.5606239922930918,0.3247863190775284,-0.23583767321556337
validation,A,2,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.09209432223567864,0.08659250139833971,-0.005501820837338925,0.040103330034432734,0.011954661851734263,-0.02814866818269847,0.2971813454220929,0.28619512508582867,-0.01098622033626423,0.3176594578136953,0.3247863190775284,0.007126861263833106
validation,A,2,missing24,all,mixed_profile_candidate,primary_unaged,631,592,39,586,585,-1,0.05529556187885547,0.055160005740616386,-0.00013555613823908186,0.0012019240229820215,0.0026787080289280953,0.0014767840059460738,0.38489206467761106,0.37627783539867066,-0.0086142292789404,0.6778585920418796,0.7015743055581889,0.0237157135163093
validation,A,2,missing24,all,profile_A_control,matching_profile,631,592,39,585,585,0,0.05267785460520055,0.055160005740616386,0.002482151135415833,-0.000517222550897546,0.0026787080289280953,0.003195930579825641,0.38045644127907513,0.37627783539867066,-0.0041786058804044734,0.8813213933943744,0.7015743055581889,-0.17974708783618554
validation,A,2,missing24,all,profile_B_control,cross_profile,631,592,39,583,585,2,0.07693639954942086,0.055160005740616386,-0.021776393808804473,0.004324371491450743,0.0026787080289280953,-0.0016456634625226481,0.46428111179278386,0.37627783539867066,-0.0880032763941132,0.9380056007848985,0.7015743055581889,-0.23643129522670958
validation,A,2,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,full_schedule,all,mixed_profile_candidate,primary_unaged,6515,6476,39,6443,6443,0,0.054678652726520297,0.053539363599441246,-0.0011392891270790503,-0.003560016774821577,-0.0047411060976368866,-0.0011810893228153094,0.3076810265942731,0.30741324653779056,-0.0002677800564825361,1.314016201925865,1.250597331129927,-0.063418870795938
validation,A,3,full_schedule,all,profile_A_control,matching_profile,6515,6476,39,6455,6443,-12,0.042127949230368625,0.053539363599441246,0.011411414369072621,-0.004640314458394206,-0.0047411060976368866,-0.00010079163924268074,0.22019482045270666,0.30741324653779056,0.0872184260850839,1.0656813535760117,1.250597331129927,0.1849159775539153
validation,A,3,full_schedule,all,profile_B_control,cross_profile,6515,6476,39,6423,6443,20,0.06936293542106166,0.053539363599441246,-0.015823571821620412,-0.0005673044498683585,-0.0047411060976368866,-0.004173801647768528,0.3728909331887399,0.30741324653779056,-0.06547768665094933,1.0519837837331565,1.250597331129927,0.1986135473967705
validation,A,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,27,28,1,0.1588675016157101,0.16456456528201505,0.005697063666304958,-0.07571503736543536,-0.030096777001845938,0.04561826036358942,0.48188242977756646,0.478925683580761,-0.002956746196805471,0.5173751411729839,0.48439100397813384,-0.03298413719485005
validation,A,3,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,28,3,0.21358110024044344,0.16456456528201505,-0.04901653495842839,-0.004329430904694366,-0.030096777001845938,-0.02576734609715157,0.7300215176803055,0.478925683580761,-0.25109583409954456,0.758133917521528,0.48439100397813384,-0.2737429135433942
validation,A,3,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.11004644264202601,0.16456456528201505,0.054518122639989036,-0.014250005419695297,-0.030096777001845938,-0.015846771582150643,0.34084645922457446,0.478925683580761,0.13807922435618653,0.35000391128686204,0.48439100397813384,0.1343870926912718
validation,A,3,complete24,all,mixed_profile_candidate,primary_unaged,5886,5886,0,5862,5863,1,0.05206706736719572,0.05084148818955008,-0.0012255791776456387,-0.0038249149073155426,-0.004758239020253085,-0.0009333241129375423,0.2954575756682943,0.28480951937868043,-0.01064805628961385,1.314016201925865,1.250597331129927,-0.063418870795938
validation,A,3,complete24,all,profile_A_control,matching_profile,5886,5886,0,5876,5863,-13,0.03891323558283297,0.05084148818955008,0.011928252606717114,-0.004793245445847307,-0.004758239020253085,3.500642559422194e-05,0.18660781399649362,0.28480951937868043,0.09820170538218681,1.0656813535760117,1.250597331129927,0.1849159775539153
validation,A,3,complete24,all,profile_B_control,cross_profile,5886,5886,0,5846,5863,17,0.06669341621980951,0.05084148818955008,-0.015851928030259428,-0.0006790145127153111,-0.004758239020253085,-0.004079224507537773,0.3542613436510347,0.28480951937868043,-0.06945182427235425,1.0519837837331565,1.250597331129927,0.1986135473967705
validation,A,3,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,27,28,1,0.1588675016157101,0.16456456528201505,0.005697063666304958,-0.07571503736543536,-0.030096777001845938,0.04561826036358942,0.48188242977756646,0.478925683580761,-0.002956746196805471,0.5173751411729839,0.48439100397813384,-0.03298413719485005
validation,A,3,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,28,3,0.21358110024044344,0.16456456528201505,-0.04901653495842839,-0.004329430904694366,-0.030096777001845938,-0.02576734609715157,0.7300215176803055,0.478925683580761,-0.25109583409954456,0.758133917521528,0.48439100397813384,-0.2737429135433942
validation,A,3,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.11004644264202601,0.16456456528201505,0.054518122639989036,-0.014250005419695297,-0.030096777001845938,-0.015846771582150643,0.34084645922457446,0.478925683580761,0.13807922435618653,0.35000391128686204,0.48439100397813384,0.1343870926912718
validation,A,3,missing24,all,mixed_profile_candidate,primary_unaged,629,590,39,581,580,-1,0.08073253649768043,0.08045410031574524,-0.00027843618193519604,-0.000917321168280093,-0.004570183415401375,-0.003652862247121282,0.4204702329538512,0.45009337890050155,0.02962314594665033,0.8908049428263809,0.8493408503609423,-0.041464092465438585
validation,A,3,missing24,all,profile_A_control,matching_profile,629,590,39,579,580,1,0.07419880436493621,0.08045410031574524,0.006255295950809023,-0.0031146334547519157,-0.004570183415401375,-0.0014555499606494593,0.4796138082245369,0.45009337890050155,-0.02952042932403537,1.0472018426303085,0.8493408503609423,-0.19786099226936615
validation,A,3,missing24,all,profile_B_control,cross_profile,629,590,39,577,580,3,0.09599478291016347,0.08045410031574524,-0.015540682594418237,0.0005471454313471735,-0.004570183415401375,-0.005117328846748549,0.5132026260250517,0.45009337890050155,-0.06310924712455018,0.904634870398656,0.8493408503609423,-0.055294020037713665
validation,A,3,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,full_schedule,all,mixed_profile_candidate,primary_unaged,6514,6474,40,6424,6422,-2,0.07356618964141907,0.07117924938542618,-0.0023869402559928976,-0.007830422713970735,-0.005964664918304956,0.001865757795665779,0.37888464169382075,0.3600032465416213,-0.018881395152199443,1.3871564896024218,1.4088162669919653,0.0216597773895435
validation,A,4,full_schedule,all,profile_A_control,matching_profile,6514,6474,40,6435,6422,-13,0.05415787569378713,0.07117924938542618,0.017021373691639044,-0.00581721276070561,-0.005964664918304956,-0.00014745215759934607,0.27496223414810433,0.3600032465416213,0.08504101239351697,1.2459259347996063,1.4088162669919653,0.16289033219235893
validation,A,4,full_schedule,all,profile_B_control,cross_profile,6514,6474,40,6400,6422,22,0.08530796224662629,0.07117924938542618,-0.014128712861200113,-0.0018974330172643434,-0.005964664918304956,-0.004067231901040613,0.434732293185906,0.3600032465416213,-0.0747290466442847,1.3315300503316054,1.4088162669919653,0.07728621666035984
validation,A,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,24,25,1,0.21140614165183821,0.19424546232505246,-0.01716067932678575,-0.12145704002535698,-0.10804152617257014,0.013415513852786845,0.6315196760644763,0.6625028024058276,0.030983126341351253,0.6336270952243961,0.6653048402135848,0.03167774498918874
validation,A,4,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,25,1,0.22223341858847898,0.19424546232505246,-0.02798795626342651,0.00849878605802669,-0.10804152617257014,-0.11654031223059683,0.8089576770270271,0.6625028024058276,-0.14645487462119955,0.9110348907321271,0.6653048402135848,-0.24573005051854224
validation,A,4,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,25,-2,0.14140964601718758,0.19424546232505246,0.05283581630786488,0.0020129993047520245,-0.10804152617257014,-0.11005452547732217,0.5248535949530144,0.6625028024058276,0.13764920745281317,0.7050732993777089,0.6653048402135848,-0.03976845916412408
validation,A,4,complete24,all,mixed_profile_candidate,primary_unaged,5880,5880,0,5847,5846,-1,0.06962838417991578,0.0669409312672507,-0.0026874529126650754,-0.009381978193615931,-0.007392135467462415,0.001989842726153516,0.3455471423414061,0.3302043658924547,-0.015342776448951378,1.3871564896024218,1.4088162669919653,0.0216597773895435
validation,A,4,complete24,all,profile_A_control,matching_profile,5880,5880,0,5863,5846,-17,0.04945688137629545,0.0669409312672507,0.017484049890955256,-0.00587010061843747,-0.007392135467462415,-0.0015220348490249452,0.24255101041380062,0.3302043658924547,0.0876533554786541,1.2459259347996063,1.4088162669919653,0.16289033219235893
validation,A,4,complete24,all,profile_B_control,cross_profile,5880,5880,0,5829,5846,17,0.08115018255665364,0.0669409312672507,-0.014209251289402938,-0.003673739977570735,-0.007392135467462415,-0.0037183954898916804,0.4014496439186653,0.3302043658924547,-0.07124527802621056,1.2351879928793599,1.4088162669919653,0.1736282741126054
validation,A,4,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,24,25,1,0.21140614165183821,0.19424546232505246,-0.01716067932678575,-0.12145704002535698,-0.10804152617257014,0.013415513852786845,0.6315196760644763,0.6625028024058276,0.030983126341351253,0.6336270952243961,0.6653048402135848,0.03167774498918874
validation,A,4,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,25,1,0.22223341858847898,0.19424546232505246,-0.02798795626342651,0.00849878605802669,-0.10804152617257014,-0.11654031223059683,0.8089576770270271,0.6625028024058276,-0.14645487462119955,0.9110348907321271,0.6653048402135848,-0.24573005051854224
validation,A,4,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,25,-2,0.14140964601718758,0.19424546232505246,0.05283581630786488,0.0020129993047520245,-0.10804152617257014,-0.11005452547732217,0.5248535949530144,0.6625028024058276,0.13764920745281317,0.7050732993777089,0.6653048402135848,-0.03976845916412408
validation,A,4,missing24,all,mixed_profile_candidate,primary_unaged,634,594,40,577,576,-1,0.1125464861290275,0.11313431762595128,0.0005878314969237769,0.007528409306759463,0.008165851628910299,0.0006374423221508357,0.5469649750359197,0.5676573602309313,0.020692385195011598,1.0779536168559307,1.031939750619987,-0.04601386623594372
validation,A,4,missing24,all,profile_A_control,matching_profile,634,594,40,572,576,4,0.10069297095784618,0.11313431762595128,0.012441346668105091,-0.005293676391238725,0.008165851628910299,0.013459528020149023,0.6109258649470983,0.5676573602309313,-0.043268504716167056,1.187904338301622,1.031939750619987,-0.1559645876816349
validation,A,4,missing24,all,profile_B_control,cross_profile,634,594,40,571,576,5,0.12646578139989095,0.11313431762595128,-0.013331463773939678,0.01568621164031407,0.008165851628910299,-0.007520360011403772,0.6063929255376569,0.5676573602309313,-0.03873556530672562,1.3315300503316054,1.031939750619987,-0.29959029971161844
validation,A,4,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,full_schedule,all,mixed_profile_candidate,primary_unaged,6513,6473,40,6400,6397,-3,0.08619815160469473,0.08590113544629721,-0.0002970161583975145,-0.0025586122655604825,-0.007002183998770148,-0.004443571733209665,0.40919548998195937,0.421898527692607,0.012703037710647624,1.2078675340898029,1.2143707558062626,0.006503221716459784
validation,A,5,full_schedule,all,profile_A_control,matching_profile,6513,6473,40,6408,6397,-11,0.07382290962315642,0.08590113544629721,0.01207822582314079,-0.006392121993670399,-0.007002183998770148,-0.0006100620050997485,0.3919422825098822,0.421898527692607,0.029956245182724772,1.2832983020879674,1.2143707558062626,-0.06892754628170472
validation,A,5,full_schedule,all,profile_B_control,cross_profile,6513,6473,40,6373,6397,24,0.09665712988619478,0.08590113544629721,-0.010755994439897568,0.004033274971411189,-0.007002183998770148,-0.011035458970181336,0.46082102395910013,0.421898527692607,-0.038922496266493134,1.2940088785875457,1.2143707558062626,-0.07963812278128302
validation,A,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,25,25,0,0.22161063312586352,0.22858178239295188,0.006971149267088361,-0.046503883740025564,-0.02998083110063094,0.016523052639394624,0.7164796575095191,0.7250889276923103,0.008609270182791118,0.8599240535251695,0.8383685618538124,-0.021555491671357174
validation,A,5,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,25,2,0.24039699695818695,0.22858178239295188,-0.011815214565235072,-0.03356226917566026,-0.02998083110063094,0.0035814380750293223,0.9133402892106278,0.7250889276923103,-0.18825136151831756,0.9357204278360243,0.8383685618538124,-0.0973518659822119
validation,A,5,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,25,1,0.22317082377582106,0.22858178239295188,0.005410958617130812,0.008010513829521322,-0.02998083110063094,-0.037991344930152264,0.6549882697889108,0.7250889276923103,0.07010065790339948,0.7358456464785164,0.8383685618538124,0.10252291537529601
validation,A,5,complete24,all,mixed_profile_candidate,primary_unaged,5883,5883,0,5845,5842,-3,0.0797716506557866,0.07959221966197046,-0.0001794309938161487,-0.005846083212912354,-0.010282515919146085,-0.004436432706233731,0.3633830763785179,0.3666876578887188,0.00330458151020091,1.2078675340898029,1.2143707558062626,0.006503221716459784
validation,A,5,complete24,all,profile_A_control,matching_profile,5883,5883,0,5846,5842,-4,0.06815034361443736,0.07959221966197046,0.011441876047533092,-0.007460094377363787,-0.010282515919146085,-0.0028224215417822973,0.3299275304943859,0.3666876578887188,0.03676012739433293,1.2832983020879674,1.2143707558062626,-0.06892754628170472
validation,A,5,complete24,all,profile_B_control,cross_profile,5883,5883,0,5822,5842,20,0.09047673053891142,0.07959221966197046,-0.010884510876940964,0.00033130917849481876,-0.010282515919146085,-0.010613825097640903,0.4056831712399819,0.3666876578887188,-0.038995513351263056,1.1692106812887895,1.2143707558062626,0.04516007451747317
validation,A,5,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,25,25,0,0.22161063312586352,0.22858178239295188,0.006971149267088361,-0.046503883740025564,-0.02998083110063094,0.016523052639394624,0.7164796575095191,0.7250889276923103,0.008609270182791118,0.8599240535251695,0.8383685618538124,-0.021555491671357174
validation,A,5,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,25,2,0.24039699695818695,0.22858178239295188,-0.011815214565235072,-0.03356226917566026,-0.02998083110063094,0.0035814380750293223,0.9133402892106278,0.7250889276923103,-0.18825136151831756,0.9357204278360243,0.8383685618538124,-0.0973518659822119
validation,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,25,1,0.22317082377582106,0.22858178239295188,0.005410958617130812,0.008010513829521322,-0.02998083110063094,-0.037991344930152264,0.6549882697889108,0.7250889276923103,0.07010065790339948,0.7358456464785164,0.8383685618538124,0.10252291537529601
validation,A,5,missing24,all,mixed_profile_candidate,primary_unaged,630,590,40,555,555,0,0.15027799072745127,0.14880851097035513,-0.0014694797570961315,0.03022137346879726,0.025706617166605463,-0.004514756302191798,0.7837592516728566,0.7793667501095392,-0.004392501563317497,1.18192671663944,1.1891214688428877,0.007194752203447674
validation,A,5,missing24,all,profile_A_control,matching_profile,630,590,40,562,555,-7,0.13038512289314652,0.14880851097035513,0.018423388077208613,0.004256829757631642,0.025706617166605463,0.02144978740897382,0.6875317243597583,0.7793667501095392,0.09183502574978086,1.0711784859591806,1.1891214688428877,0.11794298288370708
validation,A,5,missing24,all,profile_B_control,cross_profile,630,590,40,551,555,4,0.15828304405580165,0.14880851097035513,-0.009474533085446518,0.040946266089592565,0.025706617166605463,-0.015239648922987101,0.6935777075296844,0.7793667501095392,0.08578904257985476,1.2940088785875457,1.1891214688428877,-0.10488740974465793
validation,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,full_schedule,all,mixed_profile_candidate,primary_unaged,6512,6472,40,6331,6329,-2,0.1059601342016064,0.1072966603608638,0.0013365261592574035,-0.0006899467445435331,-0.0013154372196519438,-0.0006254904751084107,0.5151710046470445,0.5195582436558054,0.004387239008760924,1.2812557452434752,1.2799755814715807,-0.001280163771894438
validation,A,6,full_schedule,all,profile_A_control,matching_profile,6512,6472,40,6357,6329,-28,0.09710250343054351,0.1072966603608638,0.010194156930320289,0.001347624331304448,-0.0013154372196519438,-0.002663061550956392,0.47041471632968257,0.5195582436558054,0.049143527326122816,1.2844995277971742,1.2799755814715807,-0.0045239463255934975
validation,A,6,full_schedule,all,profile_B_control,cross_profile,6512,6472,40,6319,6329,10,0.10843075027777534,0.1072966603608638,-0.0011340899169115376,0.00672825350689,-0.0013154372196519438,-0.008043690726541944,0.5313093124964154,0.5195582436558054,-0.011751068840610057,1.296191700019845,1.2799755814715807,-0.016216118548264324
validation,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,24,24,0,0.2403142960680538,0.2398343711124515,-0.00047992495560228443,-0.03139352978033082,-0.03825779273082713,-0.00686426295049631,0.6817887105016746,0.686224037189695,0.004435326688020491,0.7705091529020649,0.7662994497667359,-0.004209703135328979
validation,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,24,3,0.30323250631948584,0.2398343711124515,-0.06339813520703433,-0.07440504282181593,-0.03825779273082713,0.0361472500909888,0.8166419448447655,0.686224037189695,-0.13041790765507044,0.9249813045187132,0.7662994497667359,-0.15868185475197727
validation,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,24,1,0.23227963828566747,0.2398343711124515,0.007554732826784039,-0.05311575149046648,-0.03825779273082713,0.014857958759639356,0.6674264738900121,0.686224037189695,0.018797563299682962,0.7093528052633093,0.7662994497667359,0.05694664450342657
validation,A,6,complete24,all,mixed_profile_candidate,primary_unaged,5881,5881,0,5788,5788,0,0.0986292721164011,0.09999111535555663,0.0013618432391555302,-0.004528611574592728,-0.005199286083741425,-0.0006706745091486976,0.45222278962187656,0.4562021857978789,0.003979396176002348,1.2656866260484734,1.2799755814715807,0.014288955423107375
validation,A,6,complete24,all,profile_A_control,matching_profile,5881,5881,0,5809,5788,-21,0.09033158477885615,0.09999111535555663,0.009659530576700479,-0.00216271080720476,-0.005199286083741425,-0.0030365752765366652,0.4282897168076334,0.4562021857978789,0.02791246899024552,1.258086558787867,1.2799755814715807,0.021889022683713844
validation,A,6,complete24,all,profile_B_control,cross_profile,5881,5881,0,5787,5788,1,0.10010136961529446,0.09999111535555663,-0.00011025425973783254,0.002651335772474303,-0.005199286083741425,-0.007850621856215729,0.4537919802452036,0.4562021857978789,0.002410205552675293,1.240820230818871,1.2799755814715807,0.03915535065270981
validation,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,24,24,0,0.2403142960680538,0.2398343711124515,-0.00047992495560228443,-0.03139352978033082,-0.03825779273082713,-0.00686426295049631,0.6817887105016746,0.686224037189695,0.004435326688020491,0.7705091529020649,0.7662994497667359,-0.004209703135328979
validation,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,24,3,0.30323250631948584,0.2398343711124515,-0.06339813520703433,-0.07440504282181593,-0.03825779273082713,0.0361472500909888,0.8166419448447655,0.686224037189695,-0.13041790765507044,0.9249813045187132,0.7662994497667359,-0.15868185475197727
validation,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,24,1,0.23227963828566747,0.2398343711124515,0.007554732826784039,-0.05311575149046648,-0.03825779273082713,0.014857958759639356,0.6674264738900121,0.686224037189695,0.018797563299682962,0.7093528052633093,0.7662994497667359,0.05694664450342657
validation,A,6,missing24,all,mixed_profile_candidate,primary_unaged,631,591,40,543,541,-2,0.17890903424067983,0.1799936318942168,0.0010845976535369672,0.03750834067596291,0.03733247338899483,-0.0001758672869680844,0.8484825980346468,0.8545341684208415,0.006051570386194749,1.2812557452434752,1.2741522555301419,-0.0071034897133333
validation,A,6,missing24,all,profile_A_control,matching_profile,631,591,40,548,541,-7,0.16447944520816335,0.1799936318942168,0.01551418668605345,0.03627872576882163,0.03733247338899483,0.0010537476201731982,0.7445407142975627,0.8545341684208415,0.10999345412327877,1.2844995277971742,1.2741522555301419,-0.01034727226703236
validation,A,6,missing24,all,profile_B_control,cross_profile,631,591,40,532,541,9,0.1913158394081476,0.1799936318942168,-0.011322207513930788,0.04729737905020424,0.03733247338899483,-0.00996490566120941,0.8885843522412717,0.8545341684208415,-0.034050183820430235,1.296191700019845,1.2741522555301419,-0.022039444489703186
validation,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,full_schedule,all,mixed_profile_candidate,primary_unaged,6511,6471,40,6250,6252,2,0.13020496362201628,0.12962316151042075,-0.0005818021115955307,0.019814571280061942,0.020225432728088463,0.0004108614480265206,0.6213535893336706,0.6230532218708962,0.0016996325372256038,1.8044747709711235,1.7986362130191547,-0.005838557951968859
validation,A,7,full_schedule,all,profile_A_control,matching_profile,6511,6471,40,6272,6252,-20,0.12115563032174978,0.12962316151042075,0.008467531188670968,0.02648326009889182,0.020225432728088463,-0.006257827370803357,0.57352300843672,0.6230532218708962,0.049530213434176185,1.6514050101793973,1.7986362130191547,0.14723120283975732
validation,A,7,full_schedule,all,profile_B_control,cross_profile,6511,6471,40,6221,6252,31,0.13937737170361378,0.12962316151042075,-0.00975421019319303,0.020757496688522788,0.020225432728088463,-0.0005320639604343251,0.6376735967480002,0.6230532218708962,-0.014620374877103992,1.9993395007694523,1.7986362130191547,-0.20070328775029767
validation,A,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,19,20,1,0.45718821207882687,0.4583790144010179,0.0011908023221910424,0.1305949245070879,0.13830062339879934,0.007705698891711438,1.485970179564481,1.4658457259936821,-0.02012445357079895,1.5849620194144736,1.5776376118311095,-0.0073244075833640565
