phase,profile,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
test,B,12,missing24,level_ge_7m,profile_A_control,606,18,97,96,1,27,0.28125,0.27835051546391754,1.7871342765296256,-0.5392593969462194,7.254142121164487,7.73061113139558
test,B,12,missing24,level_ge_7m,profile_B_control,606,18,97,96,1,19,0.19791666666666666,0.1958762886597938,1.8334005975534016,-0.57737866682207,6.908579397196558,6.959959168263467
test,B,12,missing24,level_ge_7m,mixed_profile_candidate,606,18,97,96,1,18,0.1875,0.18556701030927836,1.8931143747419574,-0.6121668965562342,7.125970382701886,7.606918439530505
test,B,12,missing24,level_ge_7m,linear_trend_only,606,18,97,96,1,13,0.13541666666666666,0.13402061855670103,2.5384823259178884,-0.39001957080842775,10.335749231662913,10.74996054767082
test,B,12,missing24,level_ge_7m,linear_trend_hybrid,606,18,97,96,1,27,0.28125,0.27835051546391754,1.6128301145964663,-0.47934892780732946,7.950371366719507,8.91388792045878
validation,A,1,full_schedule,all,profile_A_control,6551,34,6517,6479,38,6478,0.9998456551937027,0.9940156513733313,0.018855942070563906,0.0003008767746111754,0.09804509926130853,0.534506660393788
validation,A,1,full_schedule,all,profile_B_control,6551,34,6517,6479,38,6477,0.9996913103874054,0.9938622065367501,0.028052960865255962,-0.0009505206965983189,0.15233595503011446,0.5430053417030904
validation,A,1,full_schedule,all,mixed_profile_candidate,6551,34,6517,6479,38,6479,1.0,0.9941690962099126,0.021606830119421078,-0.0023716711399308804,0.12134609482274654,0.4674960533101764
validation,A,1,full_schedule,all,linear_trend_only,6551,34,6517,6479,38,6477,0.9996913103874054,0.9938622065367501,0.034440322302781594,-0.0012790361050238007,0.18995666966831046,0.6186133753932415
validation,A,1,full_schedule,all,linear_trend_hybrid,6551,34,6517,6479,38,6479,1.0,0.9941690962099126,0.021080416082200855,4.278742341389125e-05,0.10765851707558033,0.48720438531448873
validation,A,1,full_schedule,level_ge_7m,profile_A_control,6551,34,28,28,0,28,1.0,1.0,0.07493645979101636,0.03189979374714153,0.31247689010915786,0.34802134846687416
validation,A,1,full_schedule,level_ge_7m,profile_B_control,6551,34,28,28,0,28,1.0,1.0,0.05376396744905364,0.013055117787073214,0.15283356046881097,0.15629647435925698
validation,A,1,full_schedule,level_ge_7m,mixed_profile_candidate,6551,34,28,28,0,28,1.0,1.0,0.054957800373323,0.00022256293475294723,0.1626294229089957,0.1945792356276197
validation,A,1,full_schedule,level_ge_7m,linear_trend_only,6551,34,28,28,0,28,1.0,1.0,0.05578527912303536,0.025471471365380336,0.22767215917749586,0.2540631243505711
validation,A,1,full_schedule,level_ge_7m,linear_trend_hybrid,6551,34,28,28,0,28,1.0,1.0,0.038886396720103314,0.014331107749901761,0.1383045061236477,0.17278505471303163
validation,A,1,complete24,all,profile_A_control,5912,21,5891,5891,0,5890,0.9998302495331862,0.9998302495331862,0.01765178155692512,0.0002124521755235408,0.08665749674114107,0.534506660393788
validation,A,1,complete24,all,profile_B_control,5912,21,5891,5891,0,5890,0.9998302495331862,0.9998302495331862,0.026884857758184225,-0.0012581803628859101,0.13713543759143398,0.530980713060345
validation,A,1,complete24,all,mixed_profile_candidate,5912,21,5891,5891,0,5891,1.0,1.0,0.02045771072089458,-0.0024463307159936325,0.11045329030928892,0.4674960533101764
validation,A,1,complete24,all,linear_trend_only,5912,21,5891,5891,0,5890,0.9998302495331862,0.9998302495331862,0.03364718993726576,-0.0013231537933269663,0.18231522733954586,0.6186133753932415
validation,A,1,complete24,all,linear_trend_hybrid,5912,21,5891,5891,0,5891,1.0,1.0,0.020280232162963433,0.0002807738845387829,0.10140493468265892,0.3286126119271624
validation,A,1,complete24,level_ge_7m,profile_A_control,5912,21,28,28,0,28,1.0,1.0,0.07493645979101636,0.03189979374714153,0.31247689010915786,0.34802134846687416
validation,A,1,complete24,level_ge_7m,profile_B_control,5912,21,28,28,0,28,1.0,1.0,0.05376396744905364,0.013055117787073214,0.15283356046881097,0.15629647435925698
validation,A,1,complete24,level_ge_7m,mixed_profile_candidate,5912,21,28,28,0,28,1.0,1.0,0.054957800373323,0.00022256293475294723,0.1626294229089957,0.1945792356276197
validation,A,1,complete24,level_ge_7m,linear_trend_only,5912,21,28,28,0,28,1.0,1.0,0.05578527912303536,0.025471471365380336,0.22767215917749586,0.2540631243505711
validation,A,1,complete24,level_ge_7m,linear_trend_hybrid,5912,21,28,28,0,28,1.0,1.0,0.038886396720103314,0.014331107749901761,0.1383045061236477,0.17278505471303163
validation,A,1,missing24,all,profile_A_control,639,13,626,588,38,588,1.0,0.939297124600639,0.03092007401928175,0.0011867769671711336,0.20315774886984864,0.3999782997565995
validation,A,1,missing24,all,profile_B_control,639,13,626,588,38,587,0.9982993197278912,0.9376996805111821,0.03975584420498317,0.002131831504252363,0.2562541792033429,0.5430053417030904
validation,A,1,missing24,all,mixed_profile_candidate,639,13,626,588,38,588,1.0,0.939297124600639,0.03311952123629113,-0.001623678686553888,0.2282030589179279,0.3921843778958458
validation,A,1,missing24,all,linear_trend_only,639,13,626,588,38,587,0.9982993197278912,0.9376996805111821,0.042386483468179116,-0.0008370338910885124,0.29061829452493054,0.5703000244790006
validation,A,1,missing24,all,linear_trend_hybrid,639,13,626,588,38,588,1.0,0.939297124600639,0.029097224701635626,-0.0023415293155091307,0.19656639423164182,0.48720438531448873
validation,A,1,missing24,level_ge_7m,profile_A_control,639,13,0,0,0,0,,,,,,
validation,A,1,missing24,level_ge_7m,profile_B_control,639,13,0,0,0,0,,,,,,
validation,A,1,missing24,level_ge_7m,mixed_profile_candidate,639,13,0,0,0,0,,,,,,
validation,A,1,missing24,level_ge_7m,linear_trend_only,639,13,0,0,0,0,,,,,,
validation,A,1,missing24,level_ge_7m,linear_trend_hybrid,639,13,0,0,0,0,,,,,,
validation,A,2,full_schedule,all,profile_A_control,6550,34,6516,6477,39,6465,0.9981472904122278,0.9921731123388582,0.029287944206221363,0.0002456794032068021,0.1461642073781355,0.9411562625519316
validation,A,2,full_schedule,all,profile_B_control,6550,34,6516,6477,39,6438,0.9939786938397406,0.9880294659300184,0.05261740513716565,0.0012991155800926467,0.29882313278013145,1.0566895965399616
validation,A,2,full_schedule,all,mixed_profile_candidate,6550,34,6516,6477,39,6464,0.9979928979465802,0.9920196439533456,0.035065751551275746,-0.0008386628925920534,0.1932374746139113,0.785102284292053
validation,A,2,full_schedule,all,linear_trend_only,6550,34,6516,6477,39,6438,0.9939786938397406,0.9880294659300184,0.06883681381658462,0.0012784858585628309,0.350919142731575,0.8879441174836755
validation,A,2,full_schedule,all,linear_trend_hybrid,6550,34,6516,6477,39,6469,0.9987648602748186,0.9927869858809085,0.03514935710049196,0.0011185098419736067,0.17605544203497453,0.727399068916986
validation,A,2,full_schedule,level_ge_7m,profile_A_control,6550,34,28,28,0,27,0.9642857142857143,0.9642857142857143,0.12841387834886395,0.051071540057862456,0.4806350562699485,0.5606239922930918
validation,A,2,full_schedule,level_ge_7m,profile_B_control,6550,34,28,28,0,28,1.0,1.0,0.09209432223567864,0.040103330034432734,0.2971813454220929,0.3176594578136953
validation,A,2,full_schedule,level_ge_7m,mixed_profile_candidate,6550,34,28,28,0,28,1.0,1.0,0.08590108691375604,-0.010816282417529395,0.24524376664389547,0.27715664018348996
validation,A,2,full_schedule,level_ge_7m,linear_trend_only,6550,34,28,28,0,26,0.9285714285714286,0.9285714285714286,0.12405025679253066,0.07265476097512044,0.5134903345449306,0.5272990907481283
validation,A,2,full_schedule,level_ge_7m,linear_trend_hybrid,6550,34,28,28,0,28,1.0,1.0,0.0895434175850032,0.029308104118538823,0.3924016735056187,0.4177251139433915
validation,A,2,complete24,all,profile_A_control,5912,27,5885,5885,0,5880,0.9991503823279524,0.9991503823279524,0.026935042429467638,0.00032242332110480975,0.13680132251156454,0.9411562625519316
validation,A,2,complete24,all,profile_B_control,5912,27,5885,5885,0,5855,0.9949022939677146,0.9949022939677146,0.05017104240274678,0.0009947907713375073,0.27389083239964507,1.0566895965399616
validation,A,2,complete24,all,mixed_profile_candidate,5912,27,5885,5885,0,5878,0.9988105352591334,0.9988105352591334,0.03303073919546823,-0.0010439351872428356,0.17713965388046762,0.785102284292053
validation,A,2,complete24,all,linear_trend_only,5912,27,5885,5885,0,5855,0.9949022939677146,0.9949022939677146,0.06787869505817862,0.0010612613147399457,0.3349638686640981,0.8879441174836755
validation,A,2,complete24,all,linear_trend_hybrid,5912,27,5885,5885,0,5882,0.9994902293967715,0.9994902293967715,0.033264413405239876,0.0011232118420780198,0.16357097968916773,0.7086978705793621
validation,A,2,complete24,level_ge_7m,profile_A_control,5912,27,28,28,0,27,0.9642857142857143,0.9642857142857143,0.12841387834886395,0.051071540057862456,0.4806350562699485,0.5606239922930918
validation,A,2,complete24,level_ge_7m,profile_B_control,5912,27,28,28,0,28,1.0,1.0,0.09209432223567864,0.040103330034432734,0.2971813454220929,0.3176594578136953
validation,A,2,complete24,level_ge_7m,mixed_profile_candidate,5912,27,28,28,0,28,1.0,1.0,0.08590108691375604,-0.010816282417529395,0.24524376664389547,0.27715664018348996
validation,A,2,complete24,level_ge_7m,linear_trend_only,5912,27,28,28,0,26,0.9285714285714286,0.9285714285714286,0.12405025679253066,0.07265476097512044,0.5134903345449306,0.5272990907481283
validation,A,2,complete24,level_ge_7m,linear_trend_hybrid,5912,27,28,28,0,28,1.0,1.0,0.0895434175850032,0.029308104118538823,0.3924016735056187,0.4177251139433915
validation,A,2,missing24,all,profile_A_control,638,7,631,592,39,585,0.9881756756756757,0.9270998415213946,0.05267785460520055,-0.000517222550897546,0.38045644127907513,0.8813213933943744
validation,A,2,missing24,all,profile_B_control,638,7,631,592,39,583,0.9847972972972973,0.9239302694136292,0.07693639954942086,0.004324371491450743,0.46428111179278386,0.9380056007848985
validation,A,2,missing24,all,mixed_profile_candidate,638,7,631,592,39,586,0.9898648648648649,0.9286846275752774,0.05529556187885547,0.0012019240229820215,0.38489206467761106,0.6778585920418796
validation,A,2,missing24,all,linear_trend_only,638,7,631,592,39,583,0.9847972972972973,0.9239302694136292,0.07836135586594171,0.003437888629504861,0.4549009340800945,0.7499316986796636
validation,A,2,missing24,all,linear_trend_hybrid,638,7,631,592,39,587,0.9915540540540541,0.93026941362916,0.05388735312508403,0.001071767830800514,0.32625559893869266,0.727399068916986
validation,A,2,missing24,level_ge_7m,profile_A_control,638,7,0,0,0,0,,,,,,
validation,A,2,missing24,level_ge_7m,profile_B_control,638,7,0,0,0,0,,,,,,
validation,A,2,missing24,level_ge_7m,mixed_profile_candidate,638,7,0,0,0,0,,,,,,
validation,A,2,missing24,level_ge_7m,linear_trend_only,638,7,0,0,0,0,,,,,,
validation,A,2,missing24,level_ge_7m,linear_trend_hybrid,638,7,0,0,0,0,,,,,,
validation,A,3,full_schedule,all,profile_A_control,6549,34,6515,6476,39,6455,0.996757257566399,0.9907904834996163,0.042127949230368625,-0.004640314458394206,0.22019482045270666,1.0656813535760117
validation,A,3,full_schedule,all,profile_B_control,6549,34,6515,6476,39,6423,0.9918159357628166,0.9858787413660782,0.06936293542106166,-0.0005673044498683585,0.3728909331887399,1.0519837837331565
validation,A,3,full_schedule,all,mixed_profile_candidate,6549,34,6515,6476,39,6443,0.9949042618900555,0.9889485801995396,0.054678652726520297,-0.003560016774821577,0.3076810265942731,1.314016201925865
validation,A,3,full_schedule,all,linear_trend_only,6549,34,6515,6476,39,6385,0.9859481161210624,0.9800460475825019,0.1014842461977136,0.004862041147041307,0.44936458811076674,0.9841176890956489
validation,A,3,full_schedule,all,linear_trend_hybrid,6549,34,6515,6476,39,6450,0.9959851760345892,0.990023023791251,0.053632449103663035,-0.00035899305377123247,0.30574370680363605,1.1734223283500445
validation,A,3,full_schedule,level_ge_7m,profile_A_control,6549,34,28,28,0,25,0.8928571428571429,0.8928571428571429,0.21358110024044344,-0.004329430904694366,0.7300215176803055,0.758133917521528
validation,A,3,full_schedule,level_ge_7m,profile_B_control,6549,34,28,28,0,28,1.0,1.0,0.11004644264202601,-0.014250005419695297,0.34084645922457446,0.35000391128686204
validation,A,3,full_schedule,level_ge_7m,mixed_profile_candidate,6549,34,28,28,0,27,0.9642857142857143,0.9642857142857143,0.1588675016157101,-0.07571503736543536,0.48188242977756646,0.5173751411729839
validation,A,3,full_schedule,level_ge_7m,linear_trend_only,6549,34,28,28,0,25,0.8928571428571429,0.8928571428571429,0.221998673607053,0.12321359348099666,0.7939853795469128,0.911521859403214
validation,A,3,full_schedule,level_ge_7m,linear_trend_hybrid,6549,34,28,28,0,25,0.8928571428571429,0.8928571428571429,0.16122106943633993,0.05550485369747804,0.6401831530610451,0.7611550547900077
validation,A,3,complete24,all,profile_A_control,5912,26,5886,5886,0,5876,0.9983010533469249,0.9983010533469249,0.03891323558283297,-0.004793245445847307,0.18660781399649362,1.0656813535760117
validation,A,3,complete24,all,profile_B_control,5912,26,5886,5886,0,5846,0.9932042133876996,0.9932042133876996,0.06669341621980951,-0.0006790145127153111,0.3542613436510347,1.0519837837331565
validation,A,3,complete24,all,mixed_profile_candidate,5912,26,5886,5886,0,5862,0.9959225280326198,0.9959225280326198,0.05206706736719572,-0.0038249149073155426,0.2954575756682943,1.314016201925865
validation,A,3,complete24,all,linear_trend_only,5912,26,5886,5886,0,5809,0.9869181107713217,0.9869181107713217,0.10057926141494668,0.00436441830583522,0.4444175393960899,0.9841176890956489
validation,A,3,complete24,all,linear_trend_hybrid,5912,26,5886,5886,0,5864,0.9962623173632348,0.9962623173632348,0.05138231819939693,-0.0012987592189501003,0.2915442833959203,1.1734223283500445
validation,A,3,complete24,level_ge_7m,profile_A_control,5912,26,28,28,0,25,0.8928571428571429,0.8928571428571429,0.21358110024044344,-0.004329430904694366,0.7300215176803055,0.758133917521528
validation,A,3,complete24,level_ge_7m,profile_B_control,5912,26,28,28,0,28,1.0,1.0,0.11004644264202601,-0.014250005419695297,0.34084645922457446,0.35000391128686204
validation,A,3,complete24,level_ge_7m,mixed_profile_candidate,5912,26,28,28,0,27,0.9642857142857143,0.9642857142857143,0.1588675016157101,-0.07571503736543536,0.48188242977756646,0.5173751411729839
validation,A,3,complete24,level_ge_7m,linear_trend_only,5912,26,28,28,0,25,0.8928571428571429,0.8928571428571429,0.221998673607053,0.12321359348099666,0.7939853795469128,0.911521859403214
validation,A,3,complete24,level_ge_7m,linear_trend_hybrid,5912,26,28,28,0,25,0.8928571428571429,0.8928571428571429,0.16122106943633993,0.05550485369747804,0.6401831530610451,0.7611550547900077
validation,A,3,missing24,all,profile_A_control,637,8,629,590,39,579,0.9813559322033898,0.9205087440381559,0.07419880436493621,-0.0031146334547519157,0.4796138082245369,1.0472018426303085
validation,A,3,missing24,all,profile_B_control,637,8,629,590,39,577,0.9779661016949153,0.9173290937996821,0.09599478291016347,0.0005471454313471735,0.5132026260250517,0.904634870398656
validation,A,3,missing24,all,mixed_profile_candidate,637,8,629,590,39,581,0.9847457627118644,0.9236883942766295,0.08073253649768043,-0.000917321168280093,0.4204702329538512,0.8908049428263809
validation,A,3,missing24,all,linear_trend_only,637,8,629,590,39,576,0.976271186440678,0.9157392686804452,0.11051261981019837,0.009826461559480321,0.5140757398910664,0.8710763865085998
validation,A,3,missing24,all,linear_trend_hybrid,637,8,629,590,39,586,0.9932203389830508,0.931637519872814,0.07608036520961259,0.009016369061894553,0.3986420412857346,0.7242242775750718
validation,A,3,missing24,level_ge_7m,profile_A_control,637,8,0,0,0,0,,,,,,
validation,A,3,missing24,level_ge_7m,profile_B_control,637,8,0,0,0,0,,,,,,
validation,A,3,missing24,level_ge_7m,mixed_profile_candidate,637,8,0,0,0,0,,,,,,
validation,A,3,missing24,level_ge_7m,linear_trend_only,637,8,0,0,0,0,,,,,,
validation,A,3,missing24,level_ge_7m,linear_trend_hybrid,637,8,0,0,0,0,,,,,,
validation,A,4,full_schedule,all,profile_A_control,6548,34,6514,6474,40,6435,0.9939759036144579,0.987872275099785,0.05415787569378713,-0.00581721276070561,0.27496223414810433,1.2459259347996063
validation,A,4,full_schedule,all,profile_B_control,6548,34,6514,6474,40,6400,0.9885696632684584,0.9824992324224747,0.08530796224662629,-0.0018974330172643434,0.434732293185906,1.3315300503316054
validation,A,4,full_schedule,all,mixed_profile_candidate,6548,34,6514,6474,40,6424,0.9922767995057151,0.986183604544059,0.07356618964141907,-0.007830422713970735,0.37888464169382075,1.3871564896024218
validation,A,4,full_schedule,all,linear_trend_only,6548,34,6514,6474,40,6314,0.9752857584182886,0.9692968989867977,0.13051936916238627,0.008743809248111039,0.5264402742245916,1.2393348044428034
validation,A,4,full_schedule,all,linear_trend_hybrid,6548,34,6514,6474,40,6432,0.9935125115848007,0.987411728584587,0.06802569863171816,0.0020079427064564983,0.34692483065207774,1.0766292176997574
validation,A,4,full_schedule,level_ge_7m,profile_A_control,6548,34,28,28,0,24,0.8571428571428571,0.8571428571428571,0.22223341858847898,0.00849878605802669,0.8089576770270271,0.9110348907321271
validation,A,4,full_schedule,level_ge_7m,profile_B_control,6548,34,28,28,0,27,0.9642857142857143,0.9642857142857143,0.14140964601718758,0.0020129993047520245,0.5248535949530144,0.7050732993777089
validation,A,4,full_schedule,level_ge_7m,mixed_profile_candidate,6548,34,28,28,0,24,0.8571428571428571,0.8571428571428571,0.21140614165183821,-0.12145704002535698,0.6315196760644763,0.6336270952243961
validation,A,4,full_schedule,level_ge_7m,linear_trend_only,6548,34,28,28,0,21,0.75,0.75,0.36293579533403,0.17531984931072847,1.2171639397158744,1.2393348044428034
validation,A,4,full_schedule,level_ge_7m,linear_trend_hybrid,6548,34,28,28,0,23,0.8214285714285714,0.8214285714285714,0.2655456999457949,0.12075347550578898,1.0642889796697415,1.0725712408778456
validation,A,4,complete24,all,profile_A_control,5912,32,5880,5880,0,5863,0.9971088435374149,0.9971088435374149,0.04945688137629545,-0.00587010061843747,0.24255101041380062,1.2459259347996063
validation,A,4,complete24,all,profile_B_control,5912,32,5880,5880,0,5829,0.9913265306122448,0.9913265306122448,0.08115018255665364,-0.003673739977570735,0.4014496439186653,1.2351879928793599
validation,A,4,complete24,all,mixed_profile_candidate,5912,32,5880,5880,0,5847,0.9943877551020408,0.9943877551020408,0.06962838417991578,-0.009381978193615931,0.3455471423414061,1.3871564896024218
validation,A,4,complete24,all,linear_trend_only,5912,32,5880,5880,0,5744,0.9768707482993197,0.9768707482993197,0.12898327871442047,0.007999267843023143,0.514330710303373,1.2393348044428034
validation,A,4,complete24,all,linear_trend_hybrid,5912,32,5880,5880,0,5851,0.9950680272108844,0.9950680272108844,0.06470078830838225,0.0010802888011491607,0.32817889761545294,1.0725712408778456
validation,A,4,complete24,level_ge_7m,profile_A_control,5912,32,28,28,0,24,0.8571428571428571,0.8571428571428571,0.22223341858847898,0.00849878605802669,0.8089576770270271,0.9110348907321271
validation,A,4,complete24,level_ge_7m,profile_B_control,5912,32,28,28,0,27,0.9642857142857143,0.9642857142857143,0.14140964601718758,0.0020129993047520245,0.5248535949530144,0.7050732993777089
validation,A,4,complete24,level_ge_7m,mixed_profile_candidate,5912,32,28,28,0,24,0.8571428571428571,0.8571428571428571,0.21140614165183821,-0.12145704002535698,0.6315196760644763,0.6336270952243961
validation,A,4,complete24,level_ge_7m,linear_trend_only,5912,32,28,28,0,21,0.75,0.75,0.36293579533403,0.17531984931072847,1.2171639397158744,1.2393348044428034
validation,A,4,complete24,level_ge_7m,linear_trend_hybrid,5912,32,28,28,0,23,0.8214285714285714,0.8214285714285714,0.2655456999457949,0.12075347550578898,1.0642889796697415,1.0725712408778456
validation,A,4,missing24,all,profile_A_control,636,2,634,594,40,572,0.9629629629629629,0.9022082018927445,0.10069297095784618,-0.005293676391238725,0.6109258649470983,1.187904338301622
validation,A,4,missing24,all,profile_B_control,636,2,634,594,40,571,0.9612794612794613,0.9006309148264984,0.12646578139989095,0.01568621164031407,0.6063929255376569,1.3315300503316054
validation,A,4,missing24,all,mixed_profile_candidate,636,2,634,594,40,577,0.9713804713804713,0.9100946372239748,0.1125464861290275,0.007528409306759463,0.5469649750359197,1.0779536168559307
validation,A,4,missing24,all,linear_trend_only,636,2,634,594,40,570,0.9595959595959596,0.8990536277602523,0.14572511299073448,0.016114017096455862,0.6217592893294042,1.0428118258449324
validation,A,4,missing24,all,linear_trend_hybrid,636,2,634,594,40,581,0.9781144781144782,0.916403785488959,0.10093895233746752,0.01119077934485235,0.5014048725739485,1.0766292176997574
validation,A,4,missing24,level_ge_7m,profile_A_control,636,2,0,0,0,0,,,,,,
validation,A,4,missing24,level_ge_7m,profile_B_control,636,2,0,0,0,0,,,,,,
validation,A,4,missing24,level_ge_7m,mixed_profile_candidate,636,2,0,0,0,0,,,,,,
validation,A,4,missing24,level_ge_7m,linear_trend_only,636,2,0,0,0,0,,,,,,
validation,A,4,missing24,level_ge_7m,linear_trend_hybrid,636,2,0,0,0,0,,,,,,
validation,A,5,full_schedule,all,profile_A_control,6547,34,6513,6473,40,6408,0.9899582882743705,0.9838783970520497,0.07382290962315642,-0.006392121993670399,0.3919422825098822,1.2832983020879674
validation,A,5,full_schedule,all,profile_B_control,6547,34,6513,6473,40,6373,0.9845512127298007,0.978504529402733,0.09665712988619478,0.004033274971411189,0.46082102395910013,1.2940088785875457
validation,A,5,full_schedule,all,mixed_profile_candidate,6547,34,6513,6473,40,6400,0.9887223852927545,0.9826500844464916,0.08619815160469473,-0.0025586122655604825,0.40919548998195937,1.2078675340898029
validation,A,5,full_schedule,all,linear_trend_only,6547,34,6513,6473,40,6185,0.955507492661826,0.9496391831721173,0.15907943946159353,0.012388572410681548,0.6284194108754417,1.6353727258602948
validation,A,5,full_schedule,all,linear_trend_hybrid,6547,34,6513,6473,40,6418,0.9915031670013904,0.9854137878089974,0.08198372646533728,0.0053933033332428295,0.37774172503908854,1.2737541376068133
validation,A,5,full_schedule,level_ge_7m,profile_A_control,6547,34,28,28,0,23,0.8214285714285714,0.8214285714285714,0.24039699695818695,-0.03356226917566026,0.9133402892106278,0.9357204278360243
validation,A,5,full_schedule,level_ge_7m,profile_B_control,6547,34,28,28,0,24,0.8571428571428571,0.8571428571428571,0.22317082377582106,0.008010513829521322,0.6549882697889108,0.7358456464785164
validation,A,5,full_schedule,level_ge_7m,mixed_profile_candidate,6547,34,28,28,0,25,0.8928571428571429,0.8928571428571429,0.22161063312586352,-0.046503883740025564,0.7164796575095191,0.8599240535251695
validation,A,5,full_schedule,level_ge_7m,linear_trend_only,6547,34,28,28,0,17,0.6071428571428571,0.6071428571428571,0.5010088553936646,0.20893229179544212,1.5479567373325587,1.6353727258602948
validation,A,5,full_schedule,level_ge_7m,linear_trend_hybrid,6547,34,28,28,0,22,0.7857142857142857,0.7857142857142857,0.324300259959117,0.08016260103409202,1.1932502109067333,1.2737541376068133
validation,A,5,complete24,all,profile_A_control,5912,29,5883,5883,0,5846,0.9937106918238994,0.9937106918238994,0.06815034361443736,-0.007460094377363787,0.3299275304943859,1.2832983020879674
validation,A,5,complete24,all,profile_B_control,5912,29,5883,5883,0,5822,0.9896311405745368,0.9896311405745368,0.09047673053891142,0.00033130917849481876,0.4056831712399819,1.1692106812887895
validation,A,5,complete24,all,mixed_profile_candidate,5912,29,5883,5883,0,5845,0.9935407105218426,0.9935407105218426,0.0797716506557866,-0.005846083212912354,0.3633830763785179,1.2078675340898029
validation,A,5,complete24,all,linear_trend_only,5912,29,5883,5883,0,5631,0.957164711881693,0.957164711881693,0.1569999769636484,0.011088739377287304,0.6112228808847667,1.6353727258602948
validation,A,5,complete24,all,linear_trend_hybrid,5912,29,5883,5883,0,5848,0.9940506544280129,0.9940506544280129,0.07777830080970477,0.004173395949224086,0.35617831486720164,1.2737541376068133
validation,A,5,complete24,level_ge_7m,profile_A_control,5912,29,28,28,0,23,0.8214285714285714,0.8214285714285714,0.24039699695818695,-0.03356226917566026,0.9133402892106278,0.9357204278360243
validation,A,5,complete24,level_ge_7m,profile_B_control,5912,29,28,28,0,24,0.8571428571428571,0.8571428571428571,0.22317082377582106,0.008010513829521322,0.6549882697889108,0.7358456464785164
validation,A,5,complete24,level_ge_7m,mixed_profile_candidate,5912,29,28,28,0,25,0.8928571428571429,0.8928571428571429,0.22161063312586352,-0.046503883740025564,0.7164796575095191,0.8599240535251695
validation,A,5,complete24,level_ge_7m,linear_trend_only,5912,29,28,28,0,17,0.6071428571428571,0.6071428571428571,0.5010088553936646,0.20893229179544212,1.5479567373325587,1.6353727258602948
validation,A,5,complete24,level_ge_7m,linear_trend_hybrid,5912,29,28,28,0,22,0.7857142857142857,0.7857142857142857,0.324300259959117,0.08016260103409202,1.1932502109067333,1.2737541376068133
validation,A,5,missing24,all,profile_A_control,635,5,630,590,40,562,0.9525423728813559,0.8920634920634921,0.13038512289314652,0.004256829757631642,0.6875317243597583,1.0711784859591806
validation,A,5,missing24,all,profile_B_control,635,5,630,590,40,551,0.9338983050847458,0.8746031746031746,0.15828304405580165,0.040946266089592565,0.6935777075296844,1.2940088785875457
validation,A,5,missing24,all,mixed_profile_candidate,635,5,630,590,40,555,0.940677966101695,0.8809523809523809,0.15027799072745127,0.03022137346879726,0.7837592516728566,1.18192671663944
validation,A,5,missing24,all,linear_trend_only,635,5,630,590,40,554,0.9389830508474576,0.8793650793650793,0.17981414772500218,0.025349449928407534,0.7929832449458067,1.2500381959034204
validation,A,5,missing24,all,linear_trend_hybrid,635,5,630,590,40,570,0.9661016949152542,0.9047619047619048,0.12391680974005934,0.017557227299653446,0.6362636434213705,1.2082962025373511
validation,A,5,missing24,level_ge_7m,profile_A_control,635,5,0,0,0,0,,,,,,
validation,A,5,missing24,level_ge_7m,profile_B_control,635,5,0,0,0,0,,,,,,
validation,A,5,missing24,level_ge_7m,mixed_profile_candidate,635,5,0,0,0,0,,,,,,
validation,A,5,missing24,level_ge_7m,linear_trend_only,635,5,0,0,0,0,,,,,,
validation,A,5,missing24,level_ge_7m,linear_trend_hybrid,635,5,0,0,0,0,,,,,,
validation,A,6,full_schedule,all,profile_A_control,6546,34,6512,6472,40,6357,0.9822311495673671,0.9761977886977887,0.09710250343054351,0.001347624331304448,0.47041471632968257,1.2844995277971742
validation,A,6,full_schedule,all,profile_B_control,6546,34,6512,6472,40,6319,0.9763597033374537,0.9703624078624079,0.10843075027777534,0.00672825350689,0.5313093124964154,1.296191700019845
validation,A,6,full_schedule,all,mixed_profile_candidate,6546,34,6512,6472,40,6331,0.9782138442521632,0.9722051597051597,0.1059601342016064,-0.0006899467445435331,0.5151710046470445,1.2812557452434752
validation,A,6,full_schedule,all,linear_trend_only,6546,34,6512,6472,40,6059,0.9361866501854141,0.9304361179361179,0.18332257487737313,0.018076733734025557,0.7232229724158767,1.9565507905092403
validation,A,6,full_schedule,all,linear_trend_hybrid,6546,34,6512,6472,40,6369,0.9840852904820766,0.9780405405405406,0.0972621026673236,0.00734230238723666,0.46576290194532205,1.6749750906543728
validation,A,6,full_schedule,level_ge_7m,profile_A_control,6546,34,28,28,0,21,0.75,0.75,0.30323250631948584,-0.07440504282181593,0.8166419448447655,0.9249813045187132
validation,A,6,full_schedule,level_ge_7m,profile_B_control,6546,34,28,28,0,23,0.8214285714285714,0.8214285714285714,0.23227963828566747,-0.05311575149046648,0.6674264738900121,0.7093528052633093
validation,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,6546,34,28,28,0,24,0.8571428571428571,0.8571428571428571,0.2403142960680538,-0.03139352978033082,0.6817887105016746,0.7705091529020649
validation,A,6,full_schedule,level_ge_7m,linear_trend_only,6546,34,28,28,0,14,0.5,0.5,0.6341524853553117,0.23390722926756433,1.868702336332092,1.9565507905092403
