station,origin,query,source_time,value_m,usable
86472000,2023-09-27T19:00:00-03:00,2023-09-27T18:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-27T20:00:00-03:00,2023-09-27T19:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-27T21:00:00-03:00,2023-09-27T20:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-27T22:00:00-03:00,2023-09-27T21:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-27T23:00:00-03:00,2023-09-27T22:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T00:00:00-03:00,2023-09-27T23:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T01:00:00-03:00,2023-09-28T00:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T02:00:00-03:00,2023-09-28T01:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T03:00:00-03:00,2023-09-28T02:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T04:00:00-03:00,2023-09-28T03:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T05:00:00-03:00,2023-09-28T04:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T06:00:00-03:00,2023-09-28T05:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T07:00:00-03:00,2023-09-28T06:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T08:00:00-03:00,2023-09-28T07:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T09:00:00-03:00,2023-09-28T08:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T10:00:00-03:00,2023-09-28T09:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T11:00:00-03:00,2023-09-28T10:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T12:00:00-03:00,2023-09-28T11:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T13:00:00-03:00,2023-09-28T12:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T14:00:00-03:00,2023-09-28T13:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T15:00:00-03:00,2023-09-28T14:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T16:00:00-03:00,2023-09-28T15:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T17:00:00-03:00,2023-09-28T16:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T18:00:00-03:00,2023-09-28T17:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T19:00:00-03:00,2023-09-28T18:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T20:00:00-03:00,2023-09-28T19:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T21:00:00-03:00,2023-09-28T20:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T22:00:00-03:00,2023-09-28T21:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-28T23:00:00-03:00,2023-09-28T22:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T00:00:00-03:00,2023-09-28T23:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T01:00:00-03:00,2023-09-29T00:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T02:00:00-03:00,2023-09-29T01:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T03:00:00-03:00,2023-09-29T02:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T04:00:00-03:00,2023-09-29T03:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T05:00:00-03:00,2023-09-29T04:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T06:00:00-03:00,2023-09-29T05:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T07:00:00-03:00,2023-09-29T06:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T08:00:00-03:00,2023-09-29T07:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T09:00:00-03:00,2023-09-29T08:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T10:00:00-03:00,2023-09-29T09:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T11:00:00-03:00,2023-09-29T10:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T12:00:00-03:00,2023-09-29T11:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T13:00:00-03:00,2023-09-29T12:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T14:00:00-03:00,2023-09-29T13:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T15:00:00-03:00,2023-09-29T14:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T16:00:00-03:00,2023-09-29T15:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T17:00:00-03:00,2023-09-29T16:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T18:00:00-03:00,2023-09-29T17:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T19:00:00-03:00,2023-09-29T18:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T20:00:00-03:00,2023-09-29T19:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T21:00:00-03:00,2023-09-29T20:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T22:00:00-03:00,2023-09-29T21:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-29T23:00:00-03:00,2023-09-29T22:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T00:00:00-03:00,2023-09-29T23:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T01:00:00-03:00,2023-09-30T00:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T02:00:00-03:00,2023-09-30T01:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T03:00:00-03:00,2023-09-30T02:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T04:00:00-03:00,2023-09-30T03:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T05:00:00-03:00,2023-09-30T04:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T06:00:00-03:00,2023-09-30T05:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T07:00:00-03:00,2023-09-30T06:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T08:00:00-03:00,2023-09-30T07:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T09:00:00-03:00,2023-09-30T08:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T10:00:00-03:00,2023-09-30T09:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T11:00:00-03:00,2023-09-30T10:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T12:00:00-03:00,2023-09-30T11:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T13:00:00-03:00,2023-09-30T12:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T14:00:00-03:00,2023-09-30T13:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T15:00:00-03:00,2023-09-30T14:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T16:00:00-03:00,2023-09-30T15:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T17:00:00-03:00,2023-09-30T16:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T18:00:00-03:00,2023-09-30T17:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T19:00:00-03:00,2023-09-30T18:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T20:00:00-03:00,2023-09-30T19:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T21:00:00-03:00,2023-09-30T20:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T22:00:00-03:00,2023-09-30T21:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472000,2023-09-30T23:00:00-03:00,2023-09-30T22:30:00-03:00,2023-09-25T22:30:00-03:00,,False
86472600,2023-09-01T00:00:00-03:00,2023-08-31T23:45:00-03:00,,,False
86472600,2023-09-01T01:00:00-03:00,2023-09-01T00:45:00-03:00,,,False
86472600,2023-09-01T02:00:00-03:00,2023-09-01T01:45:00-03:00,,,False
86472600,2023-09-01T03:00:00-03:00,2023-09-01T02:45:00-03:00,,,False
86472600,2023-09-01T04:00:00-03:00,2023-09-01T03:45:00-03:00,,,False
86472600,2023-09-01T05:00:00-03:00,2023-09-01T04:45:00-03:00,,,False
86472600,2023-09-01T06:00:00-03:00,2023-09-01T05:45:00-03:00,,,False
86472600,2023-09-01T07:00:00-03:00,2023-09-01T06:45:00-03:00,,,False
86472600,2023-09-01T08:00:00-03:00,2023-09-01T07:45:00-03:00,,,False
86472600,2023-09-01T09:00:00-03:00,2023-09-01T08:45:00-03:00,,,False
86472600,2023-09-01T10:00:00-03:00,2023-09-01T09:45:00-03:00,,,False
86472600,2023-09-01T11:00:00-03:00,2023-09-01T10:45:00-03:00,,,False
86472600,2023-09-01T12:00:00-03:00,2023-09-01T11:45:00-03:00,,,False
86472600,2023-09-01T13:00:00-03:00,2023-09-01T12:45:00-03:00,,,False
86472600,2023-09-01T14:00:00-03:00,2023-09-01T13:45:00-03:00,,,False
86472600,2023-09-01T15:00:00-03:00,2023-09-01T14:45:00-03:00,,,False
86472600,2023-09-01T16:00:00-03:00,2023-09-01T15:45:00-03:00,,,False
86472600,2023-09-01T17:00:00-03:00,2023-09-01T16:45:00-03:00,,,False
86472600,2023-09-01T18:00:00-03:00,2023-09-01T17:45:00-03:00,,,False
86472600,2023-09-01T19:00:00-03:00,2023-09-01T18:45:00-03:00,,,False
86472600,2023-09-01T20:00:00-03:00,2023-09-01T19:45:00-03:00,,,False
86472600,2023-09-01T21:00:00-03:00,2023-09-01T20:45:00-03:00,,,False
86472600,2023-09-01T22:00:00-03:00,2023-09-01T21:45:00-03:00,,,False
86472600,2023-09-01T23:00:00-03:00,2023-09-01T22:45:00-03:00,,,False
86472600,2023-09-02T00:00:00-03:00,2023-09-01T23:45:00-03:00,,,False
86472600,2023-09-02T01:00:00-03:00,2023-09-02T00:45:00-03:00,,,False
86472600,2023-09-02T02:00:00-03:00,2023-09-02T01:45:00-03:00,,,False
86472600,2023-09-02T03:00:00-03:00,2023-09-02T02:45:00-03:00,,,False
86472600,2023-09-02T04:00:00-03:00,2023-09-02T03:45:00-03:00,,,False
86472600,2023-09-02T05:00:00-03:00,2023-09-02T04:45:00-03:00,,,False
86472600,2023-09-02T06:00:00-03:00,2023-09-02T05:45:00-03:00,,,False
86472600,2023-09-02T07:00:00-03:00,2023-09-02T06:45:00-03:00,,,False
86472600,2023-09-02T08:00:00-03:00,2023-09-02T07:45:00-03:00,,,False
86472600,2023-09-02T09:00:00-03:00,2023-09-02T08:45:00-03:00,,,False
86472600,2023-09-02T10:00:00-03:00,2023-09-02T09:45:00-03:00,,,False
86472600,2023-09-02T11:00:00-03:00,2023-09-02T10:45:00-03:00,,,False
86472600,2023-09-02T12:00:00-03:00,2023-09-02T11:45:00-03:00,,,False
86472600,2023-09-02T13:00:00-03:00,2023-09-02T12:45:00-03:00,,,False
86472600,2023-09-02T14:00:00-03:00,2023-09-02T13:45:00-03:00,,,False
86472600,2023-09-02T15:00:00-03:00,2023-09-02T14:45:00-03:00,,,False
86472600,2023-09-02T16:00:00-03:00,2023-09-02T15:45:00-03:00,,,False
86472600,2023-09-02T17:00:00-03:00,2023-09-02T16:45:00-03:00,,,False
86472600,2023-09-02T18:00:00-03:00,2023-09-02T17:45:00-03:00,,,False
86472600,2023-09-02T19:00:00-03:00,2023-09-02T18:45:00-03:00,,,False
86472600,2023-09-02T20:00:00-03:00,2023-09-02T19:45:00-03:00,,,False
86472600,2023-09-02T21:00:00-03:00,2023-09-02T20:45:00-03:00,,,False
86472600,2023-09-02T22:00:00-03:00,2023-09-02T21:45:00-03:00,,,False
86472600,2023-09-02T23:00:00-03:00,2023-09-02T22:45:00-03:00,,,False
86472600,2023-09-03T00:00:00-03:00,2023-09-02T23:45:00-03:00,,,False
86472600,2023-09-03T01:00:00-03:00,2023-09-03T00:45:00-03:00,,,False
86472600,2023-09-03T02:00:00-03:00,2023-09-03T01:45:00-03:00,,,False
86472600,2023-09-03T03:00:00-03:00,2023-09-03T02:45:00-03:00,,,False
86472600,2023-09-03T04:00:00-03:00,2023-09-03T03:45:00-03:00,,,False
86472600,2023-09-03T05:00:00-03:00,2023-09-03T04:45:00-03:00,,,False
86472600,2023-09-03T06:00:00-03:00,2023-09-03T05:45:00-03:00,,,False
86472600,2023-09-03T07:00:00-03:00,2023-09-03T06:45:00-03:00,,,False
86472600,2023-09-03T08:00:00-03:00,2023-09-03T07:45:00-03:00,,,False
86472600,2023-09-03T09:00:00-03:00,2023-09-03T08:45:00-03:00,,,False
86472600,2023-09-03T10:00:00-03:00,2023-09-03T09:45:00-03:00,,,False
86472600,2023-09-03T11:00:00-03:00,2023-09-03T10:45:00-03:00,,,False
86472600,2023-09-03T12:00:00-03:00,2023-09-03T11:45:00-03:00,,,False
86472600,2023-09-03T13:00:00-03:00,2023-09-03T12:45:00-03:00,,,False
86472600,2023-09-03T14:00:00-03:00,2023-09-03T13:45:00-03:00,,,False
86472600,2023-09-03T15:00:00-03:00,2023-09-03T14:45:00-03:00,,,False
86472600,2023-09-03T16:00:00-03:00,2023-09-03T15:45:00-03:00,,,False
86472600,2023-09-03T17:00:00-03:00,2023-09-03T16:45:00-03:00,,,False
86472600,2023-09-03T18:00:00-03:00,2023-09-03T17:45:00-03:00,,,False
86472600,2023-09-03T19:00:00-03:00,2023-09-03T18:45:00-03:00,,,False
86472600,2023-09-03T20:00:00-03:00,2023-09-03T19:45:00-03:00,,,False
86472600,2023-09-03T21:00:00-03:00,2023-09-03T20:45:00-03:00,,,False
86472600,2023-09-03T22:00:00-03:00,2023-09-03T21:45:00-03:00,,,False
86472600,2023-09-03T23:00:00-03:00,2023-09-03T22:45:00-03:00,,,False
86472600,2023-09-04T00:00:00-03:00,2023-09-03T23:45:00-03:00,,,False
86472600,2023-09-04T01:00:00-03:00,2023-09-04T00:45:00-03:00,,,False
86472600,2023-09-04T02:00:00-03:00,2023-09-04T01:45:00-03:00,,,False
86472600,2023-09-04T03:00:00-03:00,2023-09-04T02:45:00-03:00,,,False
86472600,2023-09-04T04:00:00-03:00,2023-09-04T03:45:00-03:00,,,False
86472600,2023-09-04T05:00:00-03:00,2023-09-04T04:45:00-03:00,,,False
86472600,2023-09-04T06:00:00-03:00,2023-09-04T05:45:00-03:00,,,False
86472600,2023-09-04T07:00:00-03:00,2023-09-04T06:45:00-03:00,,,False
86472600,2023-09-04T08:00:00-03:00,2023-09-04T07:45:00-03:00,,,False
86472600,2023-09-04T09:00:00-03:00,2023-09-04T08:45:00-03:00,,,False
86472600,2023-09-04T10:00:00-03:00,2023-09-04T09:45:00-03:00,,,False
86472600,2023-09-04T11:00:00-03:00,2023-09-04T10:45:00-03:00,,,False
86472600,2023-09-04T12:00:00-03:00,2023-09-04T11:45:00-03:00,,,False
86472600,2023-09-04T13:00:00-03:00,2023-09-04T12:45:00-03:00,,,False
86472600,2023-09-04T14:00:00-03:00,2023-09-04T13:45:00-03:00,,,False
86472600,2023-09-04T15:00:00-03:00,2023-09-04T14:45:00-03:00,,,False
86472600,2023-09-04T16:00:00-03:00,2023-09-04T15:45:00-03:00,,,False
86472600,2023-09-04T17:00:00-03:00,2023-09-04T16:45:00-03:00,,,False
86472600,2023-09-04T18:00:00-03:00,2023-09-04T17:45:00-03:00,,,False
86472600,2023-09-04T19:00:00-03:00,2023-09-04T18:45:00-03:00,,,False
86472600,2023-09-04T20:00:00-03:00,2023-09-04T19:45:00-03:00,,,False
86472600,2023-09-04T21:00:00-03:00,2023-09-04T20:45:00-03:00,,,False
86472600,2023-09-04T22:00:00-03:00,2023-09-04T21:45:00-03:00,,,False
86472600,2023-09-04T23:00:00-03:00,2023-09-04T22:45:00-03:00,,,False
86472600,2023-09-05T00:00:00-03:00,2023-09-04T23:45:00-03:00,,,False
86472600,2023-09-05T01:00:00-03:00,2023-09-05T00:45:00-03:00,,,False
86472600,2023-09-05T02:00:00-03:00,2023-09-05T01:45:00-03:00,,,False
86472600,2023-09-05T03:00:00-03:00,2023-09-05T02:45:00-03:00,,,False
86472600,2023-09-05T04:00:00-03:00,2023-09-05T03:45:00-03:00,,,False
86472600,2023-09-05T05:00:00-03:00,2023-09-05T04:45:00-03:00,,,False
86472600,2023-09-05T06:00:00-03:00,2023-09-05T05:45:00-03:00,,,False
86472600,2023-09-05T07:00:00-03:00,2023-09-05T06:45:00-03:00,,,False
86472600,2023-09-05T08:00:00-03:00,2023-09-05T07:45:00-03:00,,,False
86472600,2023-09-05T09:00:00-03:00,2023-09-05T08:45:00-03:00,,,False
86472600,2023-09-05T10:00:00-03:00,2023-09-05T09:45:00-03:00,,,False
86472600,2023-09-05T11:00:00-03:00,2023-09-05T10:45:00-03:00,,,False
86472600,2023-09-05T12:00:00-03:00,2023-09-05T11:45:00-03:00,,,False
86472600,2023-09-05T13:00:00-03:00,2023-09-05T12:45:00-03:00,,,False
86472600,2023-09-05T14:00:00-03:00,2023-09-05T13:45:00-03:00,,,False
86472600,2023-09-05T15:00:00-03:00,2023-09-05T14:45:00-03:00,,,False
86472600,2023-09-05T16:00:00-03:00,2023-09-05T15:45:00-03:00,,,False
86472600,2023-09-05T17:00:00-03:00,2023-09-05T16:45:00-03:00,,,False
86472600,2023-09-05T18:00:00-03:00,2023-09-05T17:45:00-03:00,,,False
86472600,2023-09-05T19:00:00-03:00,2023-09-05T18:45:00-03:00,,,False
86472600,2023-09-05T20:00:00-03:00,2023-09-05T19:45:00-03:00,,,False
86472600,2023-09-05T21:00:00-03:00,2023-09-05T20:45:00-03:00,,,False
86472600,2023-09-05T22:00:00-03:00,2023-09-05T21:45:00-03:00,,,False
86472600,2023-09-05T23:00:00-03:00,2023-09-05T22:45:00-03:00,,,False
86472600,2023-09-06T00:00:00-03:00,2023-09-05T23:45:00-03:00,,,False
86472600,2023-09-06T01:00:00-03:00,2023-09-06T00:45:00-03:00,,,False
86472600,2023-09-06T02:00:00-03:00,2023-09-06T01:45:00-03:00,,,False
86472600,2023-09-06T03:00:00-03:00,2023-09-06T02:45:00-03:00,,,False
86472600,2023-09-06T04:00:00-03:00,2023-09-06T03:45:00-03:00,,,False
86472600,2023-09-06T05:00:00-03:00,2023-09-06T04:45:00-03:00,,,False
86472600,2023-09-06T06:00:00-03:00,2023-09-06T05:45:00-03:00,,,False
86472600,2023-09-06T07:00:00-03:00,2023-09-06T06:45:00-03:00,,,False
86472600,2023-09-06T08:00:00-03:00,2023-09-06T07:45:00-03:00,,,False
86472600,2023-09-06T09:00:00-03:00,2023-09-06T08:45:00-03:00,,,False
86472600,2023-09-06T10:00:00-03:00,2023-09-06T09:45:00-03:00,,,False
86472600,2023-09-06T11:00:00-03:00,2023-09-06T10:45:00-03:00,,,False
86472600,2023-09-06T12:00:00-03:00,2023-09-06T11:45:00-03:00,,,False
86472600,2023-09-06T13:00:00-03:00,2023-09-06T12:45:00-03:00,,,False
86472600,2023-09-06T14:00:00-03:00,2023-09-06T13:45:00-03:00,,,False
86472600,2023-09-06T15:00:00-03:00,2023-09-06T14:45:00-03:00,,,False
86472600,2023-09-06T16:00:00-03:00,2023-09-06T15:45:00-03:00,,,False
86472600,2023-09-06T17:00:00-03:00,2023-09-06T16:45:00-03:00,,,False
86472600,2023-09-06T18:00:00-03:00,2023-09-06T17:45:00-03:00,,,False
86472600,2023-09-06T19:00:00-03:00,2023-09-06T18:45:00-03:00,,,False
86472600,2023-09-06T20:00:00-03:00,2023-09-06T19:45:00-03:00,,,False
86472600,2023-09-06T21:00:00-03:00,2023-09-06T20:45:00-03:00,,,False
86472600,2023-09-06T22:00:00-03:00,2023-09-06T21:45:00-03:00,,,False
86472600,2023-09-06T23:00:00-03:00,2023-09-06T22:45:00-03:00,,,False
86472600,2023-09-07T00:00:00-03:00,2023-09-06T23:45:00-03:00,,,False
86472600,2023-09-07T01:00:00-03:00,2023-09-07T00:45:00-03:00,,,False
86472600,2023-09-07T02:00:00-03:00,2023-09-07T01:45:00-03:00,,,False
86472600,2023-09-07T03:00:00-03:00,2023-09-07T02:45:00-03:00,,,False
86472600,2023-09-07T04:00:00-03:00,2023-09-07T03:45:00-03:00,,,False
86472600,2023-09-07T05:00:00-03:00,2023-09-07T04:45:00-03:00,,,False
86472600,2023-09-07T06:00:00-03:00,2023-09-07T05:45:00-03:00,,,False
86472600,2023-09-07T07:00:00-03:00,2023-09-07T06:45:00-03:00,,,False
86472600,2023-09-07T08:00:00-03:00,2023-09-07T07:45:00-03:00,,,False
86472600,2023-09-07T09:00:00-03:00,2023-09-07T08:45:00-03:00,,,False
86472600,2023-09-07T10:00:00-03:00,2023-09-07T09:45:00-03:00,,,False
86472600,2023-09-07T11:00:00-03:00,2023-09-07T10:45:00-03:00,,,False
86472600,2023-09-07T12:00:00-03:00,2023-09-07T11:45:00-03:00,,,False
86472600,2023-09-07T13:00:00-03:00,2023-09-07T12:45:00-03:00,,,False
86472600,2023-09-07T14:00:00-03:00,2023-09-07T13:45:00-03:00,,,False
86472600,2023-09-07T15:00:00-03:00,2023-09-07T14:45:00-03:00,,,False
86472600,2023-09-07T16:00:00-03:00,2023-09-07T15:45:00-03:00,,,False
86472600,2023-09-07T17:00:00-03:00,2023-09-07T16:45:00-03:00,,,False
86472600,2023-09-07T18:00:00-03:00,2023-09-07T17:45:00-03:00,,,False
86472600,2023-09-07T19:00:00-03:00,2023-09-07T18:45:00-03:00,,,False
86472600,2023-09-07T20:00:00-03:00,2023-09-07T19:45:00-03:00,,,False
86472600,2023-09-07T21:00:00-03:00,2023-09-07T20:45:00-03:00,,,False
86472600,2023-09-07T22:00:00-03:00,2023-09-07T21:45:00-03:00,,,False
86472600,2023-09-07T23:00:00-03:00,2023-09-07T22:45:00-03:00,,,False
86472600,2023-09-08T00:00:00-03:00,2023-09-07T23:45:00-03:00,,,False
86472600,2023-09-08T01:00:00-03:00,2023-09-08T00:45:00-03:00,,,False
86472600,2023-09-08T02:00:00-03:00,2023-09-08T01:45:00-03:00,,,False
86472600,2023-09-08T03:00:00-03:00,2023-09-08T02:45:00-03:00,,,False
86472600,2023-09-08T04:00:00-03:00,2023-09-08T03:45:00-03:00,,,False
86472600,2023-09-08T05:00:00-03:00,2023-09-08T04:45:00-03:00,,,False
86472600,2023-09-08T06:00:00-03:00,2023-09-08T05:45:00-03:00,,,False
86472600,2023-09-08T07:00:00-03:00,2023-09-08T06:45:00-03:00,,,False
86472600,2023-09-08T08:00:00-03:00,2023-09-08T07:45:00-03:00,,,False
86472600,2023-09-08T09:00:00-03:00,2023-09-08T08:45:00-03:00,,,False
86472600,2023-09-08T10:00:00-03:00,2023-09-08T09:45:00-03:00,,,False
86472600,2023-09-08T11:00:00-03:00,2023-09-08T10:45:00-03:00,,,False
86472600,2023-09-08T12:00:00-03:00,2023-09-08T11:45:00-03:00,,,False
86472600,2023-09-08T13:00:00-03:00,2023-09-08T12:45:00-03:00,,,False
86472600,2023-09-08T14:00:00-03:00,2023-09-08T13:45:00-03:00,,,False
86472600,2023-09-08T15:00:00-03:00,2023-09-08T14:45:00-03:00,,,False
86472600,2023-09-08T16:00:00-03:00,2023-09-08T15:45:00-03:00,,,False
86472600,2023-09-08T17:00:00-03:00,2023-09-08T16:45:00-03:00,,,False
86472600,2023-09-08T18:00:00-03:00,2023-09-08T17:45:00-03:00,,,False
86472600,2023-09-08T19:00:00-03:00,2023-09-08T18:45:00-03:00,,,False
86472600,2023-09-08T20:00:00-03:00,2023-09-08T19:45:00-03:00,,,False
86472600,2023-09-08T21:00:00-03:00,2023-09-08T20:45:00-03:00,,,False
86472600,2023-09-08T22:00:00-03:00,2023-09-08T21:45:00-03:00,,,False
86472600,2023-09-08T23:00:00-03:00,2023-09-08T22:45:00-03:00,,,False
86472600,2023-09-09T00:00:00-03:00,2023-09-08T23:45:00-03:00,,,False
86472600,2023-09-09T01:00:00-03:00,2023-09-09T00:45:00-03:00,,,False
86472600,2023-09-09T02:00:00-03:00,2023-09-09T01:45:00-03:00,,,False
86472600,2023-09-09T03:00:00-03:00,2023-09-09T02:45:00-03:00,,,False
86472600,2023-09-09T04:00:00-03:00,2023-09-09T03:45:00-03:00,,,False
86472600,2023-09-09T05:00:00-03:00,2023-09-09T04:45:00-03:00,,,False
86472600,2023-09-09T06:00:00-03:00,2023-09-09T05:45:00-03:00,,,False
86472600,2023-09-09T07:00:00-03:00,2023-09-09T06:45:00-03:00,,,False
86472600,2023-09-09T08:00:00-03:00,2023-09-09T07:45:00-03:00,,,False
86472600,2023-09-09T09:00:00-03:00,2023-09-09T08:45:00-03:00,,,False
86472600,2023-09-09T10:00:00-03:00,2023-09-09T09:45:00-03:00,,,False
86472600,2023-09-09T11:00:00-03:00,2023-09-09T10:45:00-03:00,,,False
86472600,2023-09-09T12:00:00-03:00,2023-09-09T11:45:00-03:00,,,False
86472600,2023-09-09T13:00:00-03:00,2023-09-09T12:45:00-03:00,,,False
86472600,2023-09-09T14:00:00-03:00,2023-09-09T13:45:00-03:00,,,False
86472600,2023-09-09T15:00:00-03:00,2023-09-09T14:45:00-03:00,,,False
86472600,2023-09-09T16:00:00-03:00,2023-09-09T15:45:00-03:00,,,False
86472600,2023-09-09T17:00:00-03:00,2023-09-09T16:45:00-03:00,,,False
86472600,2023-09-09T18:00:00-03:00,2023-09-09T17:45:00-03:00,,,False
86472600,2023-09-09T19:00:00-03:00,2023-09-09T18:45:00-03:00,,,False
86472600,2023-09-09T20:00:00-03:00,2023-09-09T19:45:00-03:00,,,False
86472600,2023-09-09T21:00:00-03:00,2023-09-09T20:45:00-03:00,,,False
86472600,2023-09-09T22:00:00-03:00,2023-09-09T21:45:00-03:00,,,False
86472600,2023-09-09T23:00:00-03:00,2023-09-09T22:45:00-03:00,,,False
86472600,2023-09-10T00:00:00-03:00,2023-09-09T23:45:00-03:00,,,False
86472600,2023-09-10T01:00:00-03:00,2023-09-10T00:45:00-03:00,,,False
86472600,2023-09-10T02:00:00-03:00,2023-09-10T01:45:00-03:00,,,False
86472600,2023-09-10T03:00:00-03:00,2023-09-10T02:45:00-03:00,,,False
86472600,2023-09-10T04:00:00-03:00,2023-09-10T03:45:00-03:00,,,False
86472600,2023-09-10T05:00:00-03:00,2023-09-10T04:45:00-03:00,,,False
86472600,2023-09-10T06:00:00-03:00,2023-09-10T05:45:00-03:00,,,False
86472600,2023-09-10T07:00:00-03:00,2023-09-10T06:45:00-03:00,,,False
86472600,2023-09-10T08:00:00-03:00,2023-09-10T07:45:00-03:00,,,False
86472600,2023-09-10T09:00:00-03:00,2023-09-10T08:45:00-03:00,,,False
