horizon_h,population,column,feature,unit,n,finite,missing,minimum,median,p90,maximum
4,added2023_all,38,castro:Q06,(1000m3/s)^0.6,497,494,3,0.08977667218433069,0.5705604740401286,0.8313279908273066,2.567779781158739
4,added2023_all,39,castro:Q,1000m3/s,497,494,3,0.018,0.3925,0.735,4.815
4,added2023_all,40,castro:I,1000m3/s,497,494,3,0.013,0.399,0.7457,5.629
4,added2023_all,41,castro:dQ1,(1000m3/s)^0.6/h,497,492,5,-0.12828345184710566,-0.0016569736475003094,0.01959464477806353,0.4601411339359862
4,added2023_all,42,castro:dQ2,(1000m3/s)^0.6/h,497,491,6,-0.06673142944674212,-0.002298020034148196,0.02150279747090389,0.4269533712085739
4,added2023_all,43,castro:dQ4,(1000m3/s)^0.6/h,497,491,6,-0.057163926327574444,-0.0023031382370736486,0.020552930687188095,0.3662002624306797
4,added2023_all,44,castro:dQ8,(1000m3/s)^0.6/h,497,491,6,-0.03300557704923758,-0.002218368974698258,0.01805609196763586,0.2631098819587247
4,added2023_all,45,Baixo Antas:P1,mm,497,73,424,0.0,0.024855491329480124,2.4654335260115605,5.470086705202311
4,added2023_all,46,Baixo Antas:C1,fraction,497,497,0,0.28901734104046245,0.32947976878612717,0.5021676300578035,0.5021676300578035
4,added2023_all,47,Baixo Antas:P3,mm,497,79,418,0.0,0.4323699421965317,10.820953757225436,18.564884393063586
4,added2023_all,48,Baixo Antas:C3,fraction,497,497,0,0.2904624277456648,0.32947976878612717,0.6914739884393063,0.6914739884393063
4,added2023_all,49,Baixo Antas:P6,mm,497,82,415,0.0,2.467919075144509,23.253656069364165,31.62023121387283
4,added2023_all,50,Baixo Antas:C6,fraction,497,497,0,0.309971098265896,0.32947976878612717,0.738800578034682,0.738800578034682
4,added2023_all,51,Baixo Antas:P12,mm,497,85,412,0.0,9.751445086705202,39.23728323699424,45.417341040462425
4,added2023_all,52,Baixo Antas:C12,fraction,497,497,0,0.31972543352601157,0.32947976878612717,0.7624638728323699,0.7624638728323699
4,added2023_all,53,Baixo Antas:P24,mm,497,85,412,0.0,21.531213872832367,57.09930635838152,68.45838150289018
4,added2023_all,54,Baixo Antas:C24,fraction,497,497,0,0.32460260115606937,0.32947976878612717,0.7665883911368014,0.7742955202312138
4,added2023_all,55,Baixo Antas:P48,mm,497,85,412,0.021965317919075147,26.467052023121383,71.31858381502892,99.6398843930636
4,added2023_all,56,Baixo Antas:C48,fraction,497,497,0,0.3221640173410405,0.32947976878612717,0.7682893786127167,0.7802113439306358
4,added2023_all,57,Baixo Antas:P3lag3,mm,497,82,415,0.0,0.33410404624277507,10.703670520231215,18.564884393063586
4,added2023_all,58,Baixo Antas:P3lag6,mm,497,85,412,0.0,0.32875722543352703,10.701676300578036,18.564884393063586
4,added2023_all,59,Baixo Antas:P3lag12,mm,497,85,412,0.0,0.010982658959537728,8.546445086705209,18.564884393063586
4,added2023_all,60,Carreiro:P1,mm,497,83,414,0.0,0.03494539781591313,6.954726989079562,24.11365054602185
4,added2023_all,61,Carreiro:C1,fraction,497,497,0,0.046801872074883,0.0514820592823713,0.7710608424336973,0.7710608424336973
4,added2023_all,62,Carreiro:P3,mm,497,84,413,0.0,0.294851794071763,17.443104524180974,45.55358814352575
4,added2023_all,63,Carreiro:C3,fraction,497,497,0,0.0499219968798752,0.0514820592823713,0.7780811232449298,0.7780811232449298
4,added2023_all,64,Carreiro:P6,mm,497,85,412,0.0,3.178159126365055,31.24333853354136,74.68338533541343
4,added2023_all,65,Carreiro:C6,fraction,497,497,0,0.05070202808112324,0.0514820592823713,0.779836193447738,0.779836193447738
4,added2023_all,66,Carreiro:P12,mm,497,85,412,0.0,11.73276131045242,40.40636505460219,100.09173166926678
4,added2023_all,67,Carreiro:C12,fraction,497,497,0,0.05109204368174727,0.0514820592823713,0.7807137285491421,0.7807137285491421
4,added2023_all,68,Carreiro:P24,mm,497,85,412,0.0,34.09001560062403,66.26639625585031,125.44009360374417
4,added2023_all,69,Carreiro:C24,fraction,497,497,0,0.05128705148205928,0.0514820592823713,0.7811524960998439,0.7811524960998439
4,added2023_all,70,Carreiro:P48,mm,497,85,412,0.00811232449297972,40.57566302652106,83.00486739469584,141.3769110764431
4,added2023_all,71,Carreiro:C48,fraction,497,497,0,0.05138455538221529,0.0514820592823713,0.781371879875195,0.781371879875195
4,added2023_all,72,Carreiro:P3lag3,mm,497,85,412,0.0,0.1219968798751966,16.856255850234014,45.55358814352575
4,added2023_all,73,Carreiro:P3lag6,mm,497,85,412,0.0,0.017472698907956257,15.880015600624038,44.24563182527303
4,added2023_all,74,Carreiro:P3lag12,mm,497,85,412,0.0,0.004368174726989064,11.938143525741033,18.119656786271452
4,added2023_all,75,Prata-Turvo:P1,mm,497,497,0,0.0,0.0,2.4038379530916836,14.27654584221749
4,added2023_all,76,Prata-Turvo:C1,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,77,Prata-Turvo:P3,mm,497,497,0,0.0,0.03262260127931584,6.9304904051172835,34.14392324093817
4,added2023_all,78,Prata-Turvo:C3,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,79,Prata-Turvo:P6,mm,497,497,0,0.0,0.06524520255863168,12.231940298507492,58.787206823027745
4,added2023_all,80,Prata-Turvo:C6,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,81,Prata-Turvo:P12,mm,497,497,0,0.0,0.6748400852878519,23.709978678038393,103.49978678038383
4,added2023_all,82,Prata-Turvo:C12,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,83,Prata-Turvo:P24,mm,497,497,0,0.0,7.16545842217484,32.76460554371003,132.2078891257996
4,added2023_all,84,Prata-Turvo:C24,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,85,Prata-Turvo:P48,mm,497,497,0,0.03262260127931584,21.34669509594881,44.998720682302746,150.06673773987205
4,added2023_all,86,Prata-Turvo:C48,fraction,497,497,0,0.7356076759061834,0.7356076759061834,0.8027718550106611,0.8027718550106611
4,added2023_all,87,Prata-Turvo:P3lag3,mm,497,497,0,0.0,0.03262260127931584,6.38302771855012,34.14392324093817
4,added2023_all,88,Prata-Turvo:P3lag6,mm,497,497,0,0.0,0.03262260127931584,5.7086993603411855,24.38784648187633
4,added2023_all,89,Prata-Turvo:P3lag12,mm,497,497,0,0.0,0.007462686567164285,5.22959488272921,21.464392324093833
4,added2023_all,90,Alto Antas:P1,mm,497,495,2,0.0,0.0,1.3764787914003467,10.628006972690295
4,added2023_all,91,Alto Antas:C1,fraction,497,497,0,0.49506101104009304,0.7425915165601394,0.77643811737362,0.77643811737362
4,added2023_all,92,Alto Antas:P3,mm,497,497,0,0.0,0.02754212667053882,3.7328181289947704,27.673213248111562
4,added2023_all,93,Alto Antas:C3,fraction,497,497,0,0.5341855510362193,0.7425915165601394,0.7895119116792563,0.7895119116792563
4,added2023_all,94,Alto Antas:P6,mm,497,497,0,0.0,0.08355607205113309,7.346101104009297,47.35653689715282
4,added2023_all,95,Alto Antas:C6,fraction,497,497,0,0.5733100910323456,0.7425915165601394,0.7927803602556653,0.7927803602556653
4,added2023_all,96,Alto Antas:P12,mm,497,497,0,0.0,0.87716443927949,11.92843695525857,79.60464846019755
4,added2023_all,97,Alto Antas:C12,fraction,497,497,0,0.5928723610304087,0.7425915165601394,0.7944145845438698,0.7944145845438698
4,added2023_all,98,Alto Antas:P24,mm,497,497,0,0.0,3.765950029052864,18.88518303312029,107.26690877396862
4,added2023_all,99,Alto Antas:C24,fraction,497,497,0,0.6026534960294403,0.7425915165601394,0.7930527309703661,0.7952316966879721
4,added2023_all,100,Alto Antas:P48,mm,497,497,0,0.0005810575246949118,10.691109819872135,26.99395700174312,119.04950610110401
4,added2023_all,101,Alto Antas:C48,fraction,497,497,0,0.6026534960294403,0.7425915165601394,0.7945507699012202,0.7956402527600233
4,added2023_all,102,Alto Antas:P3lag3,mm,497,497,0,0.0,0.024753050552004646,3.310226612434635,27.673213248111562
4,added2023_all,103,Alto Antas:P3lag6,mm,497,497,0,0.0,0.016966879721092388,3.1871237652527546,22.444363742010456
4,added2023_all,104,Alto Antas:P3lag12,mm,497,497,0,0.0,0.01696687972109159,2.93024404416037,11.433614177803602
4,added2023_all,105,Tainhas:P1,mm,497,496,1,0.0,0.0,1.4950819672131122,20.747540983606562
4,added2023_all,106,Tainhas:C1,fraction,497,497,0,0.3907103825136612,1.0,1.0,1.0
4,added2023_all,107,Tainhas:P3,mm,497,497,0,0.0,0.0,4.762185792349691,37.93661202185793
4,added2023_all,108,Tainhas:C3,fraction,497,497,0,0.7969034608378871,1.0,1.0,1.0
4,added2023_all,109,Tainhas:P6,mm,497,497,0,0.0,0.04644808743169135,9.345245901639354,71.56010928961751
4,added2023_all,110,Tainhas:C6,fraction,497,497,0,0.8984517304189436,1.0,1.0,1.0
4,added2023_all,111,Tainhas:P12,mm,497,497,0,0.0,0.3076502732240328,18.454316939890635,108.44207650273228
4,added2023_all,112,Tainhas:C12,fraction,497,497,0,0.9492258652094717,1.0,1.0,1.0
4,added2023_all,113,Tainhas:P24,mm,497,497,0,0.0,3.2896174863387833,24.817267759562732,151.86010928961753
4,added2023_all,114,Tainhas:C24,fraction,497,497,0,0.9746129326047359,1.0,1.0,1.0
4,added2023_all,115,Tainhas:P48,mm,497,497,0,0.0,10.317486338797814,31.877267759562663,157.68306010928964
4,added2023_all,116,Tainhas:C48,fraction,497,497,0,0.987306466302368,1.0,1.0,1.0
4,added2023_all,117,Tainhas:P3lag3,mm,497,497,0,0.0,0.0,4.109180327868847,34.13169398907106
4,added2023_all,118,Tainhas:P3lag6,mm,497,497,0,0.0,0.0,3.80579234972677,27.974863387978147
4,added2023_all,119,Tainhas:P3lag12,mm,497,497,0,0.0,0.0,3.3795628415300367,26.897814207650278
4,added2023_high,0,86510000:H,m,53,53,0,4.7,7.61,8.088,8.84
4,added2023_high,1,86510000:dH0.5,m/h,53,53,0,-0.14000000000000057,0.03999999999999915,0.5600000000000005,1.120000000000001
4,added2023_high,2,86510000:dH1,m/h,53,52,1,-0.14000000000000057,0.02499999999999991,0.5679999999999995,0.96
4,added2023_high,3,86510000:dH2,m/h,53,51,2,-0.125,0.03000000000000025,0.5699999999999998,0.81
4,added2023_high,4,86510000:dH4,m/h,53,49,4,-0.10749999999999993,0.04249999999999998,0.5425000000000001,0.69
4,added2023_high,5,86510000:dH8,m/h,53,45,8,-0.09750000000000003,0.06874999999999987,0.40975,0.53875
4,added2023_high,6,86472000:H,m,53,53,0,6.44,8.21,9.092,13.53
4,added2023_high,7,86472000:dH0.5,m/h,53,53,0,-0.16000000000000014,-0.019999999999999574,0.6079999999999994,2.6000000000000014
4,added2023_high,8,86472000:dH1,m/h,53,53,0,-0.1899999999999995,-0.019999999999999574,0.6179999999999995,2.8199999999999985
4,added2023_high,9,86472000:dH2,m/h,53,53,0,-0.16500000000000004,-0.019999999999999574,0.6310000000000008,2.465
4,added2023_high,10,86472000:dH4,m/h,53,53,0,-0.125,-0.012500000000000178,0.5389999999999998,1.6075
4,added2023_high,11,86472000:dH8,m/h,53,53,0,-0.10750000000000015,0.05624999999999991,0.43450000000000005,0.97125
4,added2023_high,12,86472600:H,m,53,0,53,,,,
4,added2023_high,13,86472600:dH0.5,m/h,53,0,53,,,,
4,added2023_high,14,86472600:dH1,m/h,53,0,53,,,,
4,added2023_high,15,86472600:dH2,m/h,53,0,53,,,,
4,added2023_high,16,86472600:dH4,m/h,53,0,53,,,,
4,added2023_high,17,86472600:dH8,m/h,53,0,53,,,,
4,added2023_high,18,86500000:H,m,53,0,53,,,,
4,added2023_high,19,86500000:dH0.5,m/h,53,0,53,,,,
4,added2023_high,20,86500000:dH1,m/h,53,0,53,,,,
4,added2023_high,21,86500000:dH2,m/h,53,0,53,,,,
4,added2023_high,22,86500000:dH4,m/h,53,0,53,,,,
4,added2023_high,23,86500000:dH8,m/h,53,0,53,,,,
4,added2023_high,24,julho:Q06,(1000m3/s)^0.6,53,53,0,0.7091979350194355,1.1935637151799254,1.5171627572931496,2.4708840158748515
4,added2023_high,25,julho:Q,1000m3/s,53,53,0,0.564,1.343,2.0032,4.516
4,added2023_high,26,julho:I,1000m3/s,53,53,0,0.677,1.343,2.0188,5.885
4,added2023_high,27,julho:dQ1,(1000m3/s)^0.6/h,53,53,0,-0.08393995231376383,-0.004983044458335639,0.1038850430657534,0.8026599225218112
4,added2023_high,28,julho:dQ2,(1000m3/s)^0.6/h,53,53,0,-0.054457439054207746,-0.0025378246457171683,0.10119614761080087,0.6090202566902982
4,added2023_high,29,julho:dQ4,(1000m3/s)^0.6/h,53,53,0,-0.03476650584220675,-0.0038878577802246572,0.12203389574460975,0.4133008863886585
4,added2023_high,30,julho:dQ8,(1000m3/s)^0.6/h,53,53,0,-0.02613498358061428,0.0012738766424877923,0.09338369623964078,0.2257988961463565
4,added2023_high,31,monte:Q06,(1000m3/s)^0.6,53,53,0,0.8428119881000398,1.1294880832415937,1.6257471748789205,3.9576169117797972
4,added2023_high,32,monte:Q,1000m3/s,53,53,0,0.752,1.225,2.2478000000000002,9.902
4,added2023_high,33,monte:I,1000m3/s,53,53,0,0.857,1.229,2.2548,10.135
4,added2023_high,34,monte:dQ1,(1000m3/s)^0.6/h,53,53,0,-0.10566393122007334,-0.004119616263957404,0.14297830268152048,0.7416599100853158
4,added2023_high,35,monte:dQ2,(1000m3/s)^0.6/h,53,53,0,-0.053084346564196805,-0.005899455539391973,0.11081066877215438,0.6770825686115063
4,added2023_high,36,monte:dQ4,(1000m3/s)^0.6/h,53,53,0,-0.03430293586852262,-0.0030679257708851604,0.07118135978624808,0.5891596703659908
4,added2023_high,37,monte:dQ8,(1000m3/s)^0.6/h,53,53,0,-0.027379156827124163,-0.0030760756907191045,0.10407098598585832,0.4053000324872518
4,added2023_high,38,castro:Q06,(1000m3/s)^0.6,53,53,0,0.6185115366204962,0.7927237403609795,1.0926794438922032,2.567779781158739
4,added2023_high,39,castro:Q,1000m3/s,53,53,0,0.449,0.679,1.1592,4.815
4,added2023_high,40,castro:I,1000m3/s,53,53,0,0.53,0.687,1.2484000000000006,5.629
4,added2023_high,41,castro:dQ1,(1000m3/s)^0.6/h,53,53,0,-0.026043214641811252,-0.005213536062546931,0.16860082192003792,0.4601411339359862
4,added2023_high,42,castro:dQ2,(1000m3/s)^0.6/h,53,53,0,-0.023597068959333,-0.00695313246547935,0.12699396713736966,0.4269533712085739
4,added2023_high,43,castro:dQ4,(1000m3/s)^0.6/h,53,53,0,-0.019519418058762505,-0.004786849247671948,0.08895229281013597,0.3662002624306797
4,added2023_high,44,castro:dQ8,(1000m3/s)^0.6/h,53,53,0,-0.018009279549801693,-0.0030724821205590364,0.057528328654006214,0.2631098819587247
4,added2023_high,45,Baixo Antas:P1,mm,53,0,53,,,,
4,added2023_high,46,Baixo Antas:C1,fraction,53,53,0,0.28901734104046245,0.32947976878612717,0.37572254335260113,0.430635838150289
4,added2023_high,47,Baixo Antas:P3,mm,53,1,52,11.28742774566474,11.28742774566474,11.28742774566474,11.28742774566474
4,added2023_high,48,Baixo Antas:C3,fraction,53,53,0,0.2904624277456648,0.32947976878612717,0.43660886319845865,0.5007225433526011
4,added2023_high,49,Baixo Antas:P6,mm,53,4,49,23.359104046242773,24.169653179190746,25.844956647398842,26.44291907514451
4,added2023_high,50,Baixo Antas:C6,fraction,53,53,0,0.309971098265896,0.32947976878612717,0.46830443159922935,0.6434248554913296
4,added2023_high,51,Baixo Antas:P12,mm,53,7,46,28.99826589595376,40.95708092485549,45.12635838150289,45.417341040462425
4,added2023_high,52,Baixo Antas:C12,fraction,53,53,0,0.31972543352601157,0.32947976878612717,0.5807201348747594,0.7147760115606936
4,added2023_high,53,Baixo Antas:P24,mm,53,7,46,56.4041907514451,59.39046242774567,64.6891329479769,66.86430635838153
4,added2023_high,54,Baixo Antas:C24,fraction,53,53,0,0.32460260115606937,0.32947976878612717,0.6757165221579962,0.7427444605009633
4,added2023_high,55,Baixo Antas:P48,mm,53,7,46,78.44089595375723,90.18381502890175,97.81179190751445,99.6398843930636
4,added2023_high,56,Baixo Antas:C48,fraction,53,53,0,0.3221640173410405,0.32947976878612717,0.7309218448940269,0.7644358140655105
4,added2023_high,57,Baixo Antas:P3lag3,mm,53,4,49,9.234104046242772,12.071748554913293,13.574783236994215,13.882803468208087
4,added2023_high,58,Baixo Antas:P3lag6,mm,53,7,46,3.9432080924855524,9.234104046242772,13.266763005780343,13.882803468208087
4,added2023_high,59,Baixo Antas:P3lag12,mm,53,7,46,0.0699421965317929,0.6450867052023151,2.667687861271681,3.9432080924855524
4,added2023_high,60,Carreiro:P1,mm,53,5,48,1.8260530421216774,9.097191887675502,14.129547581903282,15.468174726989082
4,added2023_high,61,Carreiro:C1,fraction,53,53,0,0.046801872074883,0.0514820592823713,0.234945397815913,0.7710608424336973
4,added2023_high,62,Carreiro:P3,mm,53,6,47,8.711466458658343,33.61080343213729,44.89960998439939,45.55358814352575
4,added2023_high,63,Carreiro:C3,fraction,53,53,0,0.0499219968798752,0.0514820592823713,0.5635205408216338,0.7780811232449298
4,added2023_high,64,Carreiro:P6,mm,53,7,46,34.76177847113884,58.70975039001561,72.66056162246491,74.68338533541343
4,added2023_high,65,Carreiro:C6,fraction,53,53,0,0.05070202808112324,0.0514820592823713,0.67255590223609,0.779836193447738
4,added2023_high,66,Carreiro:P12,mm,53,7,46,69.87425897035884,93.46778471138846,99.31921996879878,100.09173166926678
4,added2023_high,67,Carreiro:C12,fraction,53,53,0,0.05109204368174727,0.0514820592823713,0.7270735829433179,0.7807137285491421
4,added2023_high,68,Carreiro:P24,mm,53,7,46,102.96661466458663,117.49547581903279,124.28975039001563,125.44009360374417
4,added2023_high,69,Carreiro:C24,fraction,53,53,0,0.05128705148205928,0.0514820592823713,0.7531623764950599,0.7799824492979719
4,added2023_high,70,Carreiro:P48,mm,53,7,46,106.79781591263655,136.9310452418097,140.59588143525744,141.3769110764431
4,added2023_high,71,Carreiro:C48,fraction,53,53,0,0.05138455538221529,0.0514820592823713,0.7673768200728031,0.780786856474259
4,added2023_high,72,Carreiro:P3lag3,mm,53,7,46,7.53681747269891,34.30702028081124,44.76881435257412,45.55358814352575
4,added2023_high,73,Carreiro:P3lag6,mm,53,7,46,7.53681747269891,16.92995319812793,38.28246489859596,44.24563182527303
4,added2023_high,74,Carreiro:P3lag12,mm,53,7,46,0.10483619344773941,0.28517940717628815,13.005117004680194,17.663026521060846
4,added2023_high,75,Prata-Turvo:P1,mm,53,53,0,0.0,0.0,7.020255863539467,14.27654584221749
4,added2023_high,76,Prata-Turvo:C1,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.7505330490405118,0.8027718550106611
4,added2023_high,77,Prata-Turvo:P3,mm,53,53,0,0.0,0.0,23.200938166311328,34.14392324093817
4,added2023_high,78,Prata-Turvo:C3,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.7684434968017059,0.8027718550106611
4,added2023_high,79,Prata-Turvo:P6,mm,53,53,0,0.0,0.06076759061833343,50.855650319829465,58.787206823027745
4,added2023_high,80,Prata-Turvo:C6,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.7856076759061834,0.8027718550106611
4,added2023_high,81,Prata-Turvo:P12,mm,53,53,0,0.0,0.4087420042643691,75.33270788912586,103.49978678038383
4,added2023_high,82,Prata-Turvo:C12,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.7941897654584222,0.8027718550106611
4,added2023_high,83,Prata-Turvo:P24,mm,53,53,0,0.1471215351812283,24.38315565031983,104.96503198294248,132.2078891257996
4,added2023_high,84,Prata-Turvo:C24,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.7984808102345416,0.8027718550106611
4,added2023_high,85,Prata-Turvo:P48,mm,53,53,0,26.565671641791038,41.022814498934,106.59769722814504,150.06673773987205
4,added2023_high,86,Prata-Turvo:C48,fraction,53,53,0,0.7356076759061834,0.7356076759061834,0.8006263326226013,0.8027718550106611
4,added2023_high,87,Prata-Turvo:P3lag3,mm,53,53,0,0.0,0.0,21.33113006396588,34.14392324093817
4,added2023_high,88,Prata-Turvo:P3lag6,mm,53,53,0,0.0,0.03262260127931584,20.741449893390193,24.38784648187633
4,added2023_high,89,Prata-Turvo:P3lag12,mm,53,53,0,0.0,0.053731343283579036,12.336076759061848,19.869296375266526
4,added2023_high,90,Alto Antas:P1,mm,53,51,2,0.0,0.0,6.904241719930274,10.628006972690295
4,added2023_high,91,Alto Antas:C1,fraction,53,53,0,0.49506101104009304,0.7425915165601394,0.7425915165601394,0.7699012202208019
4,added2023_high,92,Alto Antas:P3,mm,53,53,0,0.0,0.05043579314351834,20.209715281812905,27.673213248111562
4,added2023_high,93,Alto Antas:C3,fraction,53,53,0,0.5341855510362193,0.7425915165601394,0.7498741042029827,0.7720801859384079
4,added2023_high,94,Alto Antas:P6,mm,53,53,0,0.02161533991865072,0.35688553166763415,36.68794886693785,47.35653689715282
4,added2023_high,95,Alto Antas:C6,fraction,53,53,0,0.5733100910323456,0.7425915165601394,0.7598876622118924,0.7840644973852412
4,added2023_high,96,Alto Antas:P12,mm,53,53,0,0.06159209761766064,2.0255665310865645,54.44490412550846,79.60464846019755
4,added2023_high,97,Alto Antas:C12,fraction,53,53,0,0.5928723610304087,0.7425915165601394,0.7737192523726516,0.7900566531086578
4,added2023_high,98,Alto Antas:P24,mm,53,53,0,1.6718187100522823,9.053224869262039,77.69528762347475,107.26690877396862
4,added2023_high,99,Alto Antas:C24,fraction,53,53,0,0.6026534960294403,0.7425915165601394,0.7751028956033313,0.7832715959713346
4,added2023_high,100,Alto Antas:P48,mm,53,53,0,9.242300987797769,25.868099941894183,81.11217315514237,119.04950610110401
4,added2023_high,101,Alto Antas:C48,fraction,53,53,0,0.6026534960294403,0.7425915165601394,0.7855758522177029,0.7896602024017044
4,added2023_high,102,Alto Antas:P3lag3,mm,53,53,0,0.0,0.14549680418360592,10.830261475886118,27.673213248111562
4,added2023_high,103,Alto Antas:P3lag6,mm,53,53,0,0.0,0.1729227193492168,10.830261475886118,22.444363742010456
4,added2023_high,104,Alto Antas:P3lag12,mm,53,53,0,0.0,0.3748983149331745,5.111865194654278,11.433614177803602
4,added2023_high,105,Tainhas:P1,mm,53,53,0,0.0,0.0,6.1461202185792345,20.747540983606562
4,added2023_high,106,Tainhas:C1,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,107,Tainhas:P3,mm,53,53,0,0.0,0.12185792349726084,25.054535519125704,37.93661202185793
4,added2023_high,108,Tainhas:C3,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,109,Tainhas:P6,mm,53,53,0,0.0,0.5109289617486312,44.57967213114759,71.56010928961751
4,added2023_high,110,Tainhas:C6,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,111,Tainhas:P12,mm,53,53,0,0.04644808743169135,2.7530054644808657,76.34950819672136,108.44207650273228
4,added2023_high,112,Tainhas:C12,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,113,Tainhas:P24,mm,53,53,0,2.2628415300546285,11.044262295081927,99.68251366120226,151.86010928961753
4,added2023_high,114,Tainhas:C24,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,115,Tainhas:P48,mm,53,53,0,11.27650273224039,31.72295081967195,104.77333333333338,157.68306010928964
4,added2023_high,116,Tainhas:C48,fraction,53,53,0,1.0,1.0,1.0,1.0
4,added2023_high,117,Tainhas:P3lag3,mm,53,53,0,0.0,0.1857923497267786,11.67934426229509,34.13169398907106
4,added2023_high,118,Tainhas:P3lag6,mm,53,53,0,0.0,0.23224043715845674,11.67934426229509,27.974863387978147
4,added2023_high,119,Tainhas:P3lag12,mm,53,53,0,0.0,0.7333333333333263,8.712131147540983,26.897814207650278
5,validation_high,0,86510000:H,m,28,28,0,6.48,8.55,9.033,9.09
5,validation_high,1,86510000:dH0.5,m/h,28,28,0,-0.1999999999999993,-0.02999999999999936,0.31800000000000034,0.7200000000000006
5,validation_high,2,86510000:dH1,m/h,28,28,0,-0.16999999999999993,0.004999999999999893,0.33699999999999963,0.7000000000000002
5,validation_high,3,86510000:dH2,m/h,28,28,0,-0.16000000000000014,0.032500000000000195,0.3885,0.6300000000000003
5,validation_high,4,86510000:dH4,m/h,28,28,0,-0.14749999999999996,0.057499999999999885,0.4172500000000001,0.6499999999999999
5,validation_high,5,86510000:dH8,m/h,28,28,0,-0.0625,0.1231250000000001,0.40325000000000005,0.49999999999999994
5,validation_high,6,86472000:H,m,28,28,0,6.25,9.455,10.25,10.37
5,validation_high,7,86472000:dH0.5,m/h,28,28,0,-0.38000000000000256,0.019999999999999574,0.620000000000001,0.860000000000003
5,validation_high,8,86472000:dH1,m/h,28,28,0,-0.3200000000000003,0.034999999999999254,0.5210000000000005,0.9900000000000002
5,validation_high,9,86472000:dH2,m/h,28,28,0,-0.1949999999999994,0.06499999999999995,0.6070000000000001,0.8900000000000001
5,validation_high,10,86472000:dH4,m/h,28,28,0,-0.16750000000000043,0.051249999999999796,0.4920000000000001,0.7425000000000002
5,validation_high,11,86472000:dH8,m/h,28,28,0,-0.13874999999999993,0.13500000000000012,0.36037500000000006,0.3849999999999999
5,validation_high,12,86472600:H,m,28,28,0,5.17,7.775,8.435,8.51
5,validation_high,13,86472600:dH0.5,m/h,28,28,0,-0.16000000000000014,0.020000000000000462,0.4120000000000001,0.8000000000000007
5,validation_high,14,86472600:dH1,m/h,28,28,0,-0.15000000000000036,0.034999999999999254,0.4519999999999998,0.8399999999999999
5,validation_high,15,86472600:dH2,m/h,28,28,0,-0.14499999999999957,0.007500000000000062,0.3855000000000004,0.7999999999999998
5,validation_high,16,86472600:dH4,m/h,28,28,0,-0.135,0.061249999999999916,0.38775000000000015,0.6299999999999999
5,validation_high,17,86472600:dH8,m/h,28,28,0,-0.0887500000000001,0.10312500000000002,0.31625000000000003,0.37875000000000003
5,validation_high,18,86500000:H,m,28,28,0,3.18,4.115,5.018,5.1
5,validation_high,19,86500000:dH0.5,m/h,28,28,0,-0.21999999999999886,-0.0600000000000005,0.04599999999999957,0.5999999999999996
5,validation_high,20,86500000:dH1,m/h,28,28,0,-0.20000000000000018,-0.06499999999999995,0.0689999999999997,0.5199999999999996
5,validation_high,21,86500000:dH2,m/h,28,28,0,-0.15500000000000025,-0.06000000000000005,0.10699999999999993,0.3049999999999997
5,validation_high,22,86500000:dH4,m/h,28,28,0,-0.1475000000000002,-0.06375000000000003,0.19624999999999995,0.32000000000000006
5,validation_high,23,86500000:dH8,m/h,28,28,0,-0.13125000000000003,-0.0675,0.23,0.25249999999999995
5,validation_high,24,julho:Q06,(1000m3/s)^0.6,28,28,0,0.8163073707195353,1.485260770757621,1.7419268704760673,1.774124154415284
5,validation_high,25,julho:Q,1000m3/s,28,28,0,0.713,1.9335,2.5219,2.6
5,validation_high,26,julho:I,1000m3/s,28,28,0,1.47,1.8595000000000002,2.5515,2.724
5,validation_high,27,julho:dQ1,(1000m3/s)^0.6/h,28,28,0,-0.06857903646610675,-0.0019069375734339644,0.1429340593367725,0.37670746366985197
5,validation_high,28,julho:dQ2,(1000m3/s)^0.6/h,28,28,0,-0.05066815315960893,0.010228107414751553,0.1511670995172628,0.25457719660942624
5,validation_high,29,julho:dQ4,(1000m3/s)^0.6/h,28,28,0,-0.04033914297823976,0.033392626634254935,0.11855019391028519,0.21428906835905778
5,validation_high,30,julho:dQ8,(1000m3/s)^0.6/h,28,28,0,-0.03618249646774141,0.034332971363365876,0.10693787178780917,0.11844174804635377
