pet_mm_day,weather,correction_tau_h,lead_h,time,forecast_m,flow_m3_s,incremental_flow_m3_s,routed_upstream_flow_m3_s,rain_mm,soil_fraction,flow_correction_m3_s
3.0,ecmwf,6.0,8,2026-09-21T23:00:00-03:00,16.767992315396572,7686.947350735941,1809.6649524902873,6037.391858702624,0.5,0.9827652097384656,-160.1094604569707
3.0,ecmwf,6.0,9,2026-09-22T00:00:00-03:00,17.209513970052463,8019.612355425877,1722.1204776239979,6433.0216100608,0.5,0.9812234766153798,-135.5297322589221
3.0,ecmwf,6.0,10,2026-09-22T01:00:00-03:00,17.53950589110183,8271.679482698684,1625.7894172827534,6760.613506952426,0.0,0.9672968901141289,-114.72344153649551
3.0,ecmwf,6.0,11,2026-09-22T02:00:00-03:00,17.744816473134268,8429.978913027411,1523.697095365274,7003.393114339337,0.0,0.9535679648146317,-97.11129667720024
3.0,ecmwf,6.0,12,2026-09-22T03:00:00-03:00,17.972750633165816,8607.035821716518,1418.6784749562744,7270.560284677924,0.0,0.9400338952949944,-82.20293791768063
3.0,ecmwf,12.0,1,2026-09-21T16:00:00-03:00,10.638603782183477,3646.7483561819404,1916.2952242983863,2301.0546175767035,0.4,0.9819133769394136,-570.6014856931492
3.0,ecmwf,12.0,2,2026-09-21T17:00:00-03:00,11.75904021013376,4300.342907619183,1993.873728724108,2831.447888786251,0.4,0.9779268923391303,-524.9787098911756
3.0,ecmwf,12.0,3,2026-09-21T18:00:00-03:00,12.882471355440645,4995.411581202171,2024.4093356670369,3454.005975369818,0.4,0.9740296988984093,-483.003729834684
3.0,ecmwf,12.0,4,2026-09-21T19:00:00-03:00,13.897630397946681,5656.482185118579,2019.9276714716464,4080.9393975264643,3.4,0.9861755153848473,-444.38488387953157
3.0,ecmwf,12.0,5,2026-09-21T20:00:00-03:00,14.74417591472357,6230.975878179441,1991.234729971252,4648.594978567252,3.4,0.9860031288001821,-408.85383035906347
3.0,ecmwf,12.0,6,2026-09-21T21:00:00-03:00,15.460728078782692,6733.353000356317,1946.4616625745657,5163.055020803413,3.4,0.9860055754973315,-376.16368302166114
3.0,ecmwf,12.0,7,2026-09-21T22:00:00-03:00,16.039476654494703,7149.684622701433,1885.3611351699892,5610.410783081918,0.5,0.9843560166903911,-346.08729555047455
3.0,ecmwf,12.0,8,2026-09-21T23:00:00-03:00,16.555374449206123,7528.64112794753,1809.6649524902873,6037.391858702624,0.5,0.9827652097384656,-318.4156832453819
3.0,ecmwf,12.0,9,2026-09-22T00:00:00-03:00,17.0014463439379,7862.185516784505,1722.1204776239979,6433.0216100608,0.5,0.9812234766153798,-292.9565709002934
3.0,ecmwf,12.0,10,2026-09-22T01:00:00-03:00,17.33729221196879,8116.869867449404,1625.7894172827534,6760.613506952426,0.0,0.9672968901141289,-269.5330567857743
3.0,ecmwf,12.0,11,2026-09-22T02:00:00-03:00,17.54917302524765,8279.10782625089,1523.697095365274,7003.393114339337,0.0,0.9535679648146317,-247.98238345371988
3.0,ecmwf,12.0,12,2026-09-22T03:00:00-03:00,17.784988514798766,8461.083952811136,1418.6784749562744,7270.560284677924,0.0,0.9400338952949944,-228.1548068230621
3.0,icon,2.0,1,2026-09-21T16:00:00-03:00,11.054825667925963,3884.8268358241053,1922.7239486946548,2301.0546175767035,3.4,0.9860055412571291,-338.9517304472534
3.0,icon,2.0,2,2026-09-21T17:00:00-03:00,12.313847403290048,4638.726919222928,2012.8636471155883,2831.447888786251,2.0,0.9860055412571291,-205.5846166789113
3.0,icon,2.0,3,2026-09-21T18:00:00-03:00,13.494992871192892,5390.605531460657,2061.2929292718686,3454.005975369818,2.0,0.9860055412571291,-124.69337318102893
3.0,icon,2.0,4,2026-09-21T19:00:00-03:00,14.522072170025773,6078.23774652254,2072.928702893359,4080.9393975264643,1.7,0.9860055412571291,-75.63035389728306
3.0,icon,2.0,5,2026-09-21T20:00:00-03:00,15.352959216754893,6656.865287085905,2054.142436962272,4648.594978567252,1.9,0.9860055412571291,-45.872128443619026
3.0,icon,2.0,6,2026-09-21T21:00:00-03:00,16.030837234657785,7143.401061944768,2008.168893468686,5163.055020803413,0.0,0.9720110825142582,-27.82285232733091
3.0,icon,2.0,7,2026-09-21T22:00:00-03:00,16.56125334066341,7533.001688974751,1939.4663188700163,5610.410783081918,0.0,0.9582152482895175,-16.875412977183192
3.0,icon,2.0,8,2026-09-21T23:00:00-03:00,17.025237210270575,7880.126744736234,1852.9703413995846,6037.391858702624,0.0,0.9446152194885837,-10.235455365974058
3.0,icon,2.0,9,2026-09-22T00:00:00-03:00,17.42035262847961,8180.3261105326565,1753.51261796744,6433.0216100608,0.0,0.9312082170287735,-6.208117495583458
3.0,icon,2.0,10,2026-09-22T01:00:00-03:00,17.709102550869705,8402.361847085607,1645.5137537333503,6760.613506952426,0.0,0.9179915012711559,-3.765413600169777
3.0,icon,2.0,11,2026-09-22T02:00:00-03:00,17.878860220469278,8533.935666957306,1532.8263914129702,7003.393114339337,0.0,0.9049623714607231,-2.283838795001897
3.0,icon,2.0,12,2026-09-22T03:00:00-03:00,18.07620479792446,8687.85232331706,1418.6772568901451,7270.560284677924,0.0,0.892118165174508,-1.3852182510098063
3.0,icon,6.0,1,2026-09-21T16:00:00-03:00,10.749491257680159,3709.6237722256787,1922.7239486946548,2301.0546175767035,3.4,0.9860055412571291,-514.1547940456799
3.0,icon,6.0,2,2026-09-21T17:00:00-03:00,11.939065782306812,4409.088898977274,2012.8636471155883,2831.447888786251,2.0,0.9860055412571291,-435.22263692456556
3.0,icon,6.0,3,2026-09-21T18:00:00-03:00,13.11932712000778,5146.890896226339,2061.2929292718686,3454.005975369818,2.0,0.9860055412571291,-368.40800841534775
3.0,icon,6.0,4,2026-09-21T19:00:00-03:00,14.174406965819875,5842.017453992884,2072.928702893359,4080.9393975264643,1.7,0.9860055412571291,-311.85064642693936
3.0,icon,6.0,5,2026-09-21T20:00:00-03:00,15.043078107695877,6438.7615424337955,2054.142436962272,4648.594978567252,1.9,0.9860055412571291,-263.9758730957287
3.0,icon,6.0,6,2026-09-21T21:00:00-03:00,15.760421068875097,6947.773161884521,2008.168893468686,5163.055020803413,0.0,0.9720110825142582,-223.45075238757826
3.0,icon,6.0,7,2026-09-21T22:00:00-03:00,16.328016812882755,7360.730123642792,1939.4663188700163,5610.410783081918,0.0,0.9582152482895175,-189.14697830914275
3.0,icon,6.0,8,2026-09-21T23:00:00-03:00,16.825868146417232,7730.252739645238,1852.9703413995846,6037.391858702624,0.0,0.9446152194885837,-160.1094604569707
3.0,icon,6.0,9,2026-09-22T00:00:00-03:00,17.250820551938826,8051.004495769318,1753.51261796744,6433.0216100608,0.0,0.9312082170287735,-135.5297322589221
3.0,icon,6.0,10,2026-09-22T01:00:00-03:00,17.565167703319048,8291.403819149282,1645.5137537333503,6760.613506952426,0.0,0.9179915012711559,-114.72344153649551
3.0,icon,6.0,11,2026-09-22T02:00:00-03:00,17.75661267614525,8439.108209075108,1532.8263914129702,7003.393114339337,0.0,0.9049623714607231,-97.11129667720024
3.0,icon,6.0,12,2026-09-22T03:00:00-03:00,17.972749071167982,8607.034603650389,1418.6772568901451,7270.560284677924,0.0,0.892118165174508,-82.20293791768063
3.0,icon,12.0,1,2026-09-21T16:00:00-03:00,10.649974230641421,3653.1770805782094,1922.7239486946548,2301.0546175767035,3.4,0.9860055412571291,-570.6014856931492
3.0,icon,12.0,2,2026-09-21T17:00:00-03:00,11.790599314008992,4319.332826010664,2012.8636471155883,2831.447888786251,2.0,0.9860055412571291,-524.9787098911756
3.0,icon,12.0,3,2026-09-21T18:00:00-03:00,12.940388311415798,5032.295174807002,2061.2929292718686,3454.005975369818,2.0,0.9860055412571291,-483.003729834684
3.0,icon,12.0,4,2026-09-21T19:00:00-03:00,13.977038606866989,5709.483216540291,2072.928702893359,4080.9393975264643,1.7,0.9860055412571291,-444.38488387953157
3.0,icon,12.0,5,2026-09-21T20:00:00-03:00,14.835058441761316,6293.883585170461,2054.142436962272,4648.594978567252,1.9,0.9860055412571291,-408.85383035906347
3.0,icon,12.0,6,2026-09-21T21:00:00-03:00,15.547337643934277,6795.060231250438,2008.168893468686,5163.055020803413,0.0,0.9720110825142582,-376.16368302166114
3.0,icon,12.0,7,2026-09-21T22:00:00-03:00,16.113749806698554,7203.78980640146,1939.4663188700163,5610.410783081918,0.0,0.9582152482895175,-346.08729555047455
3.0,icon,12.0,8,2026-09-21T23:00:00-03:00,16.613702164122117,7571.946516856827,1852.9703413995846,6037.391858702624,0.0,0.9446152194885837,-318.4156832453819
3.0,icon,12.0,9,2026-09-22T00:00:00-03:00,17.04306040427749,7893.577657127947,1753.51261796744,6433.0216100608,0.0,0.9312082170287735,-292.9565709002934
3.0,icon,12.0,10,2026-09-22T01:00:00-03:00,17.36313617027258,8136.594203900002,1645.5137537333503,6760.613506952426,0.0,0.9179915012711559,-269.5330567857743
3.0,icon,12.0,11,2026-09-22T02:00:00-03:00,17.561049301530815,8288.237122298588,1532.8263914129702,7003.393114339337,0.0,0.9049623714607231,-247.98238345371988
3.0,icon,12.0,12,2026-09-22T03:00:00-03:00,17.784986942755808,8461.082734745007,1418.6772568901451,7270.560284677924,0.0,0.892118165174508,-228.1548068230621
3.0,mean,2.0,1,2026-09-21T16:00:00-03:00,11.046881869174937,3880.2303031620763,1918.1274160326263,2301.0546175767035,1.3666666666666665,0.9860055412571291,-338.9517304472534
3.0,mean,2.0,2,2026-09-21T17:00:00-03:00,12.292512091616798,4625.537163466164,1999.673891358825,2831.447888786251,1.1333333333333333,0.9860055412571291,-205.5846166789113
3.0,mean,2.0,3,2026-09-21T18:00:00-03:00,13.45669525648497,5365.566648243318,2036.2540460545288,3454.005975369818,1.1333333333333333,0.9860055412571291,-124.69337318102893
3.0,mean,2.0,4,2026-09-21T19:00:00-03:00,14.468231594334506,6041.426499038298,2036.1174554091174,4080.9393975264643,1.9666666666666668,0.9860055412571291,-75.63035389728306
3.0,mean,2.0,5,2026-09-21T20:00:00-03:00,15.286059385396403,6609.548842913382,2006.825992789749,4648.594978567252,1.8666666666666665,0.9860055412571291,-45.872128443619026
3.0,mean,2.0,6,2026-09-21T21:00:00-03:00,15.955951825702808,7089.022768326251,1953.7905998501692,5163.055020803413,1.2,0.9860055412571291,-27.82285232733091
3.0,mean,2.0,7,2026-09-21T22:00:00-03:00,16.48225701440686,7474.486727448802,1880.951357344067,5610.410783081918,0.2333333333333333,0.9778045976560839,-16.875412977183192
3.0,mean,2.0,8,2026-09-21T23:00:00-03:00,16.945188243723276,7819.821028124616,1792.6646247879664,6037.391858702624,0.19999999999999998,0.9689270402915231,-10.235455365974058
3.0,mean,2.0,9,2026-09-22T00:00:00-03:00,17.341489679974806,8120.0721914056985,1693.2586988404817,6433.0216100608,0.16666666666666666,0.9593614010476832,-6.208117495583458
3.0,mean,2.0,10,2026-09-22T01:00:00-03:00,17.63290214211924,8343.550793909386,1586.702700557129,6760.613506952426,0.03333333333333333,0.9465856777644939,-3.765413600169777
3.0,mean,2.0,11,2026-09-22T02:00:00-03:00,17.806258108814294,8477.570288729274,1476.461013184938,7003.393114339337,0.03333333333333333,0.9339940518358033,-2.283838795001897
3.0,mean,2.0,12,2026-09-22T03:00:00-03:00,18.00810738845462,8634.62402578566,1365.4489593587455,7270.560284677924,0.0,0.9207377964928181,-1.3852182510098063
3.0,mean,6.0,1,2026-09-21T16:00:00-03:00,10.74140877537376,3705.02723956365,1918.1274160326263,2301.0546175767035,1.3666666666666665,0.9860055412571291,-514.1547940456799
3.0,mean,6.0,2,2026-09-21T17:00:00-03:00,11.9173199650473,4395.89914322051,1999.673891358825,2831.447888786251,1.1333333333333333,0.9860055412571291,-435.22263692456556
3.0,mean,6.0,3,2026-09-21T18:00:00-03:00,13.080357990575617,5121.852013008999,2036.2540460545288,3454.005975369818,1.1333333333333333,0.9860055412571291,-368.40800841534775
3.0,mean,6.0,4,2026-09-21T19:00:00-03:00,14.119757980514711,5805.206206508642,2036.1174554091174,4080.9393975264643,1.9666666666666668,0.9860055412571291,-311.85064642693936
3.0,mean,6.0,5,2026-09-21T20:00:00-03:00,14.975334653197448,6391.4450982612725,2006.825992789749,4648.594978567252,1.8666666666666665,0.9860055412571291,-263.9758730957287
3.0,mean,6.0,6,2026-09-21T21:00:00-03:00,15.684749140514393,6893.394868266004,1953.7905998501692,5163.055020803413,1.2,0.9860055412571291,-223.45075238757826
3.0,mean,6.0,7,2026-09-21T22:00:00-03:00,16.248329788158024,7302.215162116843,1880.951357344067,5610.410783081918,0.2333333333333333,0.9778045976560839,-189.14697830914275
3.0,mean,6.0,8,2026-09-21T23:00:00-03:00,16.745238704917277,7669.947023033619,1792.6646247879664,6037.391858702624,0.19999999999999998,0.9689270402915231,-160.1094604569707
3.0,mean,6.0,9,2026-09-22T00:00:00-03:00,17.1714833972448,7990.75057664236,1693.2586988404817,6433.0216100608,0.16666666666666666,0.9593614010476832,-135.5297322589221
3.0,mean,6.0,10,2026-09-22T01:00:00-03:00,17.48858531763827,8232.59276597306,1586.702700557129,6760.613506952426,0.03333333333333333,0.9465856777644939,-114.72344153649551
3.0,mean,6.0,11,2026-09-22T02:00:00-03:00,17.683704836374233,8382.742830847075,1476.461013184938,7003.393114339337,0.03333333333333333,0.9339940518358033,-97.11129667720024
3.0,mean,6.0,12,2026-09-22T03:00:00-03:00,17.90441195840113,8553.80630611899,1365.4489593587455,7270.560284677924,0.0,0.9207377964928181,-82.20293791768063
3.0,mean,12.0,1,2026-09-21T16:00:00-03:00,10.641845134277208,3648.5805479161804,1918.1274160326263,2301.0546175767035,1.3666666666666665,0.9860055412571291,-570.6014856931492
3.0,mean,12.0,2,2026-09-21T17:00:00-03:00,11.76868495730435,4306.1430702539,1999.673891358825,2831.447888786251,1.1333333333333333,0.9860055412571291,-524.9787098911756
3.0,mean,12.0,3,2026-09-21T18:00:00-03:00,12.90108808798963,5007.256291589662,2036.2540460545288,3454.005975369818,1.1333333333333333,0.9860055412571291,-483.003729834684
3.0,mean,12.0,4,2026-09-21T19:00:00-03:00,13.921916032392087,5672.671969056049,2036.1174554091174,4080.9393975264643,1.9666666666666668,0.9860055412571291,-444.38488387953157
3.0,mean,12.0,5,2026-09-21T20:00:00-03:00,14.766732484958343,6246.567140997938,2006.825992789749,4648.594978567252,1.8666666666666665,0.9860055412571291,-408.85383035906347
3.0,mean,12.0,6,2026-09-21T21:00:00-03:00,15.47103017647937,6740.681937631921,1953.7905998501692,5163.055020803413,1.2,0.9860055412571291,-376.16368302166114
3.0,mean,12.0,7,2026-09-21T22:00:00-03:00,16.033413842130564,7145.274844875511,1880.951357344067,5610.410783081918,0.2333333333333333,0.9778045976560839,-346.08729555047455
3.0,mean,12.0,8,2026-09-21T23:00:00-03:00,16.53244247554004,7511.640800245208,1792.6646247879664,6037.391858702624,0.19999999999999998,0.9689270402915231,-318.4156832453819
3.0,mean,12.0,9,2026-09-22T00:00:00-03:00,16.96313159868987,7833.323738000989,1693.2586988404817,6433.0216100608,0.16666666666666666,0.9593614010476832,-292.9565709002934
3.0,mean,12.0,10,2026-09-22T01:00:00-03:00,17.286008901641313,8077.783150723781,1586.702700557129,6760.613506952426,0.03333333333333333,0.9465856777644939,-269.5330567857743
3.0,mean,12.0,11,2026-09-22T02:00:00-03:00,17.487645149697688,8231.871744070555,1476.461013184938,7003.393114339337,0.03333333333333333,0.9339940518358033,-247.98238345371988
3.0,mean,12.0,12,2026-09-22T03:00:00-03:00,17.716208976366413,8407.854437213608,1365.4489593587455,7270.560284677924,0.0,0.9207377964928181,-228.1548068230621
5.0,gfs,2.0,1,2026-09-21T16:00:00-03:00,11.00544422149942,3856.2862613014986,1870.6567434219871,2301.0546175767035,0.3,0.9752326748679585,-315.4250996971924
5.0,gfs,2.0,2,2026-09-21T17:00:00-03:00,12.23184940480818,4588.111709498847,1947.9788145218567,2831.447888786251,1.0,0.9840289709000966,-191.3149938092613
5.0,gfs,2.0,3,2026-09-21T18:00:00-03:00,13.383628028542946,5317.916798056275,1979.9492320945074,3454.005975369818,1.0,0.9838849171747437,-116.03840940804963
5.0,gfs,2.0,4,2026-09-21T19:00:00-03:00,14.383225680905388,5983.478061681489,1972.9195171652934,4080.9393975264643,0.8,0.9838872762899565,-70.38085301026899
5.0,gfs,2.0,5,2026-09-21T20:00:00-03:00,15.186610098486677,6539.445134381587,1933.5383010217922,4648.594978567252,0.3,0.9752327119765278,-42.68814520745633
5.0,gfs,2.0,6,2026-09-21T21:00:00-03:00,15.840789436986057,7005.701533431139,1868.5381815023138,5163.055020803413,0.2,0.9642695389893979,-25.891668874587182
5.0,gfs,2.0,7,2026-09-21T22:00:00-03:00,16.35285975775814,7379.008314878994,1784.3016228006397,5610.410783081918,0.2,0.9535099315884741,-15.704091003564418
5.0,gfs,2.0,8,2026-09-21T23:00:00-03:00,16.80472453714515,7714.4215370391485,1686.5546910131043,6037.391858702624,0.1,0.9404198968974665,-9.525012676579157
5.0,gfs,2.0,9,2026-09-22T00:00:00-03:00,17.193518347244247,8007.4683664193035,1580.2239685810002,6433.0216100608,0.0,0.9250189839394267,-5.777212222496753
5.0,gfs,2.0,10,2026-09-22T01:00:00-03:00,17.480694113633383,8226.541676423767,1469.4322258119516,6760.613506952426,0.1,0.9124102944064336,-3.5040563406108447
5.0,gfs,2.0,11,2026-09-22T02:00:00-03:00,17.6526809504914,8358.80108801121,1357.5332912758142,7003.393114339337,0.1,0.9000128813651336,-2.125317603940932
5.0,gfs,2.0,12,2026-09-22T03:00:00-03:00,17.856311979833944,8516.41512724289,1247.1439128533837,7270.560284677924,0.0,0.8852736993329926,-1.2890702884171668
5.0,gfs,6.0,1,2026-09-21T16:00:00-03:00,10.720672163259238,3693.244037767587,1870.6567434219871,2301.0546175767035,0.3,0.9752326748679585,-478.46732323110393
5.0,gfs,6.0,2,2026-09-21T17:00:00-03:00,11.88184330029832,4374.412858235648,1947.9788145218567,2831.447888786251,1.0,0.9840289709000966,-405.0138450724599
5.0,gfs,6.0,3,2026-09-21T18:00:00-03:00,13.032428131556793,5091.118389282809,1979.9492320945074,3454.005975369818,1.0,0.9838849171747437,-342.8368181815158
5.0,gfs,6.0,4,2026-09-21T19:00:00-03:00,14.057914116230311,5763.653813481458,1972.9195171652934,4080.9393975264643,0.8,0.9838872762899565,-290.2051012102993
5.0,gfs,6.0,5,2026-09-21T20:00:00-03:00,14.896404019886557,6336.479964944495,1933.5383010217922,4648.594978567252,0.3,0.9752327119765278,-245.6533146445494
5.0,gfs,6.0,6,2026-09-21T21:00:00-03:00,15.5873680265559,6823.652160800311,1868.5381815023138,5163.055020803413,0.2,0.9642695389893979,-207.94104150541492
5.0,gfs,6.0,7,2026-09-21T22:00:00-03:00,16.134172995726654,7218.694114393504,1784.3016228006397,5610.410783081918,0.2,0.9535099315884741,-176.0182914890544
5.0,gfs,6.0,8,2026-09-21T23:00:00-03:00,16.617743271175687,7574.950282723775,1686.5546910131043,6037.391858702624,0.1,0.9404198968974665,-148.99626699195366
5.0,gfs,6.0,9,2026-09-22T00:00:00-03:00,17.034509001735216,7887.122961556189,1580.2239685810002,6433.0216100608,0.0,0.9250189839394267,-126.12261708561138
5.0,gfs,6.0,10,2026-09-22T01:00:00-03:00,17.345700584866385,8123.285242306031,1469.4322258119516,6760.613506952426,0.1,0.9124102944064336,-106.76049045834677
5.0,gfs,6.0,11,2026-09-22T02:00:00-03:00,17.53804300573228,8270.555601501803,1357.5332912758142,7003.393114339337,0.1,0.9000128813651336,-90.37080411334932
5.0,gfs,6.0,12,2026-09-22T03:00:00-03:00,17.759323855368816,8441.206963385688,1247.1439128533837,7270.560284677924,0.0,0.8852736993329926,-76.49723414561974
5.0,gfs,12.0,1,2026-09-21T16:00:00-03:00,10.627926331135681,3640.715309511838,1870.6567434219871,2301.0546175767035,0.3,0.9752326748679585,-530.996051486853
5.0,gfs,12.0,2,2026-09-21T17:00:00-03:00,11.743305667381241,4290.886751947404,1947.9788145218567,2831.447888786251,1.0,0.9840289709000966,-488.53995136070375
5.0,gfs,12.0,3,2026-09-21T18:00:00-03:00,12.86527002398496,4984.4767538916285,1979.9492320945074,3454.005975369818,1.0,0.9838849171747437,-449.47845357269676
5.0,gfs,12.0,4,2026-09-21T19:00:00-03:00,13.873358320729848,5640.318773985972,1972.9195171652934,4080.9393975264643,0.8,0.9838872762899565,-413.5401407057852
5.0,gfs,12.0,5,2026-09-21T20:00:00-03:00,14.701703040985828,6201.657982907662,1933.5383010217922,4648.594978567252,0.3,0.9752327119765278,-380.47529668138213
5.0,gfs,12.0,6,2026-09-21T21:00:00-03:00,15.387774239597352,6681.539030689586,1868.5381815023138,5163.055020803413,0.2,0.9642695389893979,-350.05417161614025
5.0,gfs,12.0,7,2026-09-21T22:00:00-03:00,15.933358324792135,7072.647020469434,1784.3016228006397,5610.410783081918,0.2,0.9535099315884741,-322.0653854131245
5.0,gfs,12.0,8,2026-09-21T23:00:00-03:00,16.41883510961903,7427.632090720943,1686.5546910131043,6037.391858702624,0.1,0.9404198968974665,-296.31445899478547
5.0,gfs,12.0,9,2026-09-22T00:00:00-03:00,16.83970966625774,7740.623115669739,1580.2239685810002,6433.0216100608,0.0,0.9250189839394267,-272.622462972062
5.0,gfs,12.0,10,2026-09-22T01:00:00-03:00,17.156276669016467,7979.220958404443,1469.4322258119516,6760.613506952426,0.1,0.9124102944064336,-250.82477435993516
5.0,gfs,12.0,11,2026-09-22T02:00:00-03:00,17.354703669436827,8130.156472914633,1357.5332912758142,7003.393114339337,0.1,0.9000128813651336,-230.7699327005186
5.0,gfs,12.0,12,2026-09-22T03:00:00-03:00,17.583344475679123,8305.38560988581,1247.1439128533837,7270.560284677924,0.0,0.8852736993329926,-212.318587645497
5.0,ecmwf,2.0,1,2026-09-21T16:00:00-03:00,11.005466496578286,3856.2991176510604,1870.6695997715492,2301.0546175767035,0.4,0.9777039177714351,-315.4250996971924
5.0,ecmwf,2.0,2,2026-09-21T17:00:00-03:00,12.231783468869656,4588.071092767616,1947.9381977906262,2831.447888786251,0.4,0.9716766070042765,-191.3149938092613
5.0,ecmwf,2.0,3,2026-09-21T18:00:00-03:00,13.382052706905617,5316.89122749987,1978.9236615381024,3454.005975369818,0.4,0.9657843456861224,-116.03840940804963
5.0,ecmwf,2.0,4,2026-09-21T19:00:00-03:00,14.386022194347532,5985.381110420559,1974.8225659043633,4080.9393975264643,3.4,0.9841837027340448,-70.38085301026899
5.0,ecmwf,2.0,5,2026-09-21T20:00:00-03:00,15.20512097539834,6552.472578296156,1946.565744936361,4648.594978567252,3.4,0.9838823831880485,-42.68814520745633
5.0,ecmwf,2.0,6,2026-09-21T21:00:00-03:00,15.887508479513759,7039.458750024686,1902.2953980958612,5163.055020803413,3.4,0.9838873177881307,-25.891668874587182
5.0,ecmwf,2.0,7,2026-09-21T22:00:00-03:00,16.431067223287194,7436.66029635012,1841.9536042717662,5610.410783081918,0.5,0.9801631871766505,-15.704091003564418
5.0,ecmwf,2.0,8,2026-09-21T23:00:00-03:00,16.912445921355285,7795.204329560002,1767.3374835339584,6037.391858702624,0.5,0.9765525644814342,-9.525012676579157
5.0,ecmwf,2.0,9,2026-09-22T00:00:00-03:00,17.326241261593808,8108.441162655533,1681.19676481723,6433.0216100608,0.5,0.9730380355674757,-5.777212222496753
5.0,ecmwf,2.0,10,2026-09-22T01:00:00-03:00,17.633058650295226,8343.67142732863,1586.561976716815,6760.613506952426,0.0,0.9571029472733257,-3.5040563406108447
5.0,ecmwf,2.0,11,2026-09-22T02:00:00-03:00,17.81928228306636,8487.671430569017,1486.403633833621,7003.393114339337,0.0,0.9414288220964029,-2.125317603940932
5.0,ecmwf,2.0,12,2026-09-22T03:00:00-03:00,18.031332650764494,8652.764258937721,1383.493044548216,7270.560284677924,0.0,0.9260113863391103,-1.2890702884171668
5.0,ecmwf,6.0,1,2026-09-21T16:00:00-03:00,10.72069480194699,3693.256894117149,1870.6695997715492,2301.0546175767035,0.4,0.9777039177714351,-478.46732323110393
5.0,ecmwf,6.0,2,2026-09-21T17:00:00-03:00,11.881776174998873,4374.372241504418,1947.9381977906262,2831.447888786251,0.4,0.9716766070042765,-405.0138450724599
5.0,ecmwf,6.0,3,2026-09-21T18:00:00-03:00,13.03082686153297,5090.092818726404,1978.9236615381024,3454.005975369818,0.4,0.9657843456861224,-342.8368181815158
5.0,ecmwf,6.0,4,2026-09-21T19:00:00-03:00,14.060750133400571,5765.556862220528,1974.8225659043633,4080.9393975264643,3.4,0.9841837027340448,-290.2051012102993
5.0,ecmwf,6.0,5,2026-09-21T20:00:00-03:00,14.915134723583872,6349.507408859064,1946.565744936361,4648.594978567252,3.4,0.9838823831880485,-245.6533146445494
5.0,ecmwf,6.0,6,2026-09-21T21:00:00-03:00,15.634549275126078,6857.409377393858,1902.2953980958612,5163.055020803413,3.4,0.9838873177881307,-207.94104150541492
5.0,ecmwf,6.0,7,2026-09-21T22:00:00-03:00,16.213024443329523,7276.34609586463,1841.9536042717662,5610.410783081918,0.5,0.9801631871766505,-176.0182914890544
5.0,ecmwf,6.0,8,2026-09-21T23:00:00-03:00,16.726199933017323,7655.733075244629,1767.3374835339584,6037.391858702624,0.5,0.9765525644814342,-148.99626699195366
5.0,ecmwf,6.0,9,2026-09-22T00:00:00-03:00,17.167982613398653,7988.095757792418,1681.19676481723,6433.0216100608,0.5,0.9730380355674757,-126.12261708561138
5.0,ecmwf,6.0,10,2026-09-22T01:00:00-03:00,17.49878303506243,8240.414993210896,1586.561976716815,6760.613506952426,0.0,0.9571029472733257,-106.76049045834677
5.0,ecmwf,6.0,11,2026-09-22T02:00:00-03:00,17.70530330538426,8399.425944059609,1486.403633833621,7003.393114339337,0.0,0.9414288220964029,-90.37080411334932
5.0,ecmwf,6.0,12,2026-09-22T03:00:00-03:00,17.93492274319879,8577.55609508052,1383.493044548216,7270.560284677924,0.0,0.9260113863391103,-76.49723414561974
5.0,ecmwf,12.0,1,2026-09-21T16:00:00-03:00,10.62794909170283,3640.7281658613997,1870.6695997715492,2301.0546175767035,0.4,0.9777039177714351,-530.996051486853
5.0,ecmwf,12.0,2,2026-09-21T17:00:00-03:00,11.743238055273478,4290.846135216174,1947.9381977906262,2831.447888786251,0.4,0.9716766070042765,-488.53995136070375
5.0,ecmwf,12.0,3,2026-09-21T18:00:00-03:00,12.863655996833174,4983.4511833352235,1978.9236615381024,3454.005975369818,0.4,0.9657843456861224,-449.47845357269676
5.0,ecmwf,12.0,4,2026-09-21T19:00:00-03:00,13.876217420920264,5642.221822725042,1974.8225659043633,4080.9393975264643,3.4,0.9841837027340448,-413.5401407057852
5.0,ecmwf,12.0,5,2026-09-21T20:00:00-03:00,14.720585186220319,6214.6854268222305,1946.565744936361,4648.594978567252,3.4,0.9838823831880485,-380.47529668138213
5.0,ecmwf,12.0,6,2026-09-21T21:00:00-03:00,15.435328217239396,6715.296247283133,1902.2953980958612,5163.055020803413,3.4,0.9838873177881307,-350.05417161614025
5.0,ecmwf,12.0,7,2026-09-21T22:00:00-03:00,16.012813727779882,7130.299001940561,1841.9536042717662,5610.410783081918,0.5,0.9801631871766505,-322.0653854131245
5.0,ecmwf,12.0,8,2026-09-21T23:00:00-03:00,16.528088797190467,7508.414883241797,1767.3374835339584,6037.391858702624,0.5,0.9765525644814342,-296.31445899478547
5.0,ecmwf,12.0,9,2026-09-22T00:00:00-03:00,16.97411852133318,7841.595911905968,1681.19676481723,6433.0216100608,0.5,0.9730380355674757,-272.622462972062
5.0,ecmwf,12.0,10,2026-09-22T01:00:00-03:00,17.31038183905364,8096.350709309307,1586.561976716815,6760.613506952426,0.0,0.9571029472733257,-250.82477435993516
