phase,horizon_h,subset,axis,stratum,scheduled_rows,observed,unknown_truth,pairs,failures,both_hit,hit_to_miss,miss_to_hit,both_miss,control_hits,augmented_hits,control_mae,augmented_mae,sum_absolute_error_change,control_under_halfmeter,augmented_under_halfmeter,control_over_halfmeter,augmented_over_halfmeter
validation,1,all,target_level,7to9,25,25,0,25,0,25,0,0,0,25,25,0.0661051652891097,0.06607698983545632,-0.0007043863413347395,0,0,0,0
validation,1,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.07147685024621057,0.0674323308426595,-0.012133558210653206,0,0,0,0
validation,1,all,known_trend,rising,650,644,6,644,0,643,0,1,0,643,644,0.04486652003709287,0.042900806788344785,-1.265919332193769,0,0,1,0
validation,1,all,known_trend,stable,5312,5287,25,5287,0,5287,0,0,0,5287,5287,0.01838789777693051,0.017552932329118472,-4.414462322582233,0,0,0,0
validation,1,all,known_trend,falling,510,510,0,510,0,510,0,0,0,510,510,0.029254723694992293,0.020781020391408934,-4.321588684827512,0,0,0,0
validation,1,all,known_trend,unknown,79,76,3,38,38,38,0,0,0,38,38,0.042036062355209264,0.0346715307820362,-0.27985219978057607,0,0,0,0
validation,1,all,upstream,complete,6052,6029,23,6004,25,6003,0,1,0,6003,6004,0.018701769326306218,0.019642758048697702,5.649696289238467,0,0,1,0
validation,1,all,upstream,missing,499,488,11,475,13,475,0,0,0,475,475,0.0638793913038335,0.030339351664628113,-15.931518828622556,0,0,0,0
validation,1,all,transition,both_hit,6478,6478,0,6478,0,6478,0,0,0,6478,6478,0.021925553850837866,0.020367435925179134,-10.09348792241724,0,0,0,0
validation,1,all,transition,missing_forecast,38,38,0,0,38,0,0,0,0,0,0,,,0,0,0,0,0
validation,1,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,1,all,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5943960587357431,0.4060614417688928,-0.18833461696685028,0,0,1,0
validation,1,level_ge_7m,total,all,28,28,0,28,0,28,0,0,0,28,28,0.0666807029630848,0.06622220494337094,-0.012837944551987945,0,0,0,0
validation,1,level_ge_7m,target_level,7to9,25,25,0,25,0,25,0,0,0,25,25,0.0661051652891097,0.06607698983545632,-0.0007043863413347395,0,0,0,0
validation,1,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.07147685024621057,0.0674323308426595,-0.012133558210653206,0,0,0,0
validation,1,level_ge_7m,known_trend,rising,7,7,0,7,0,7,0,0,0,7,7,0.12810007044814778,0.13254269960343912,0.031098404087039455,0,0,0,0
validation,1,level_ge_7m,known_trend,stable,13,13,0,13,0,13,0,0,0,13,13,0.037828986689633234,0.0405557348404572,0.03544772596071155,0,0,0,0
validation,1,level_ge_7m,known_trend,falling,8,8,0,8,0,8,0,0,0,8,8,0.05982279535801349,0.04989978603304612,-0.07938407459973895,0,0,0,0
validation,1,level_ge_7m,upstream,complete,28,28,0,28,0,28,0,0,0,28,28,0.0666807029630848,0.06622220494337094,-0.012837944551987945,0,0,0,0
validation,1,level_ge_7m,transition,both_hit,28,28,0,28,0,28,0,0,0,28,28,0.0666807029630848,0.06622220494337094,-0.012837944551987945,0,0,0,0
validation,2,all,total,all,6550,6516,34,6477,39,6461,5,6,5,6466,6467,0.03193842446827068,0.03532531979585151,21.93692103674104,4,5,7,5
validation,2,all,target_level,below7,6488,6488,0,6449,39,6434,4,6,5,6438,6440,0.03156051591476101,0.03482535258474304,21.05493168471419,4,4,7,5
validation,2,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,target_level,7to9,25,25,0,25,0,24,1,0,0,25,24,0.11525228586873702,0.14950409113617633,0.8562951316859824,0,1,0,0
validation,2,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.15003366665900883,0.15859840677263115,0.02569422034086699,0,0,0,0
validation,2,all,known_trend,rising,649,646,3,646,0,637,2,3,4,639,640,0.06318107734821883,0.0636957983854249,0.3325097900351137,3,2,4,4
validation,2,all,known_trend,stable,5312,5283,29,5283,0,5277,2,3,1,5279,5280,0.02747717848574684,0.03172858549118739,22.460183209742446,1,2,3,1
validation,2,all,known_trend,falling,510,510,0,510,0,509,1,0,0,510,509,0.03501715746446329,0.03452300370988221,-0.25201841483634824,0,1,0,0
validation,2,all,known_trend,unknown,79,77,2,38,39,38,0,0,0,38,38,0.07972408070955211,0.06383582944112665,-0.6037535482001687,0,0,0,0
validation,2,all,upstream,complete,6052,6025,27,5999,26,5990,2,3,4,5992,5993,0.030084028292260295,0.0337719077454673,22.123588839788844,1,1,6,5
validation,2,all,upstream,missing,498,491,7,478,13,471,3,3,1,474,474,0.05521148442619179,0.0548209660097738,-0.18666780304779718,3,4,1,0
validation,2,all,transition,both_hit,6461,6461,0,6461,0,6461,0,0,0,6461,6461,0.030554016668815815,0.03417762813665025,23.412153693678253,0,0,0,0
validation,2,all,transition,missing_forecast,39,39,0,0,39,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,transition,hit_to_miss,5,5,0,5,0,0,5,0,0,5,0,0.37725293920878616,0.5874162249331881,1.0508164286220096,0,4,0,1
validation,2,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,2,all,transition,miss_to_hit,6,6,0,6,0,0,0,6,0,0,6,0.5681512637731178,0.30432514424357665,-1.5829567171772465,3,0,3,0
validation,2,all,transition,both_miss,5,5,0,5,0,0,0,0,5,0,0,0.8321002610175118,0.6434817873411182,-0.9430923683819681,1,1,4,4
validation,2,level_ge_7m,total,all,28,28,0,28,0,27,1,0,0,28,27,0.11897886238198042,0.15047848209722506,0.8819893520268494,0,1,0,0
validation,2,level_ge_7m,target_level,7to9,25,25,0,25,0,24,1,0,0,25,24,0.11525228586873702,0.14950409113617633,0.8562951316859824,0,1,0,0
validation,2,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.15003366665900883,0.15859840677263115,0.02569422034086699,0,0,0,0
validation,2,level_ge_7m,known_trend,stable,14,14,0,14,0,13,1,0,0,14,13,0.08390116459278188,0.10277892448066865,0.26428863843041484,0,1,0,0
validation,2,level_ge_7m,known_trend,rising,7,7,0,7,0,7,0,0,0,7,7,0.23233405806810353,0.3265944285660013,0.6598225934852842,0,0,0,0
validation,2,level_ge_7m,known_trend,falling,7,7,0,7,0,7,0,0,0,7,7,0.07577906227425439,0.0697616508615616,-0.042121879888849634,0,0,0,0
validation,2,level_ge_7m,upstream,complete,28,28,0,28,0,27,1,0,0,28,27,0.11897886238198042,0.15047848209722506,0.8819893520268494,0,1,0,0
validation,2,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.3330422668702129,0.5059284225585534,0.17288615568834054,0,1,0,0
validation,2,level_ge_7m,transition,both_hit,27,27,0,27,0,27,0,0,0,27,27,0.11105058814167552,0.13731366948754622,0.7091031963385088,0,0,0,0
validation,3,all,total,all,6549,6515,34,6476,39,6428,16,6,26,6444,6434,0.04525957105840351,0.05098763219913742,37.09492394739277,8,8,24,34
validation,3,all,target_level,below7,6487,6487,0,6448,39,6403,15,5,25,6418,6408,0.04471960185505544,0.050399200272221785,36.62205059388855,8,8,22,32
validation,3,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,target_level,7to9,25,25,0,25,0,22,1,1,1,23,23,0.1730281056327671,0.19120397263152225,0.45439667496887814,0,0,2,2
validation,3,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.14109559066816443,0.14725448351327408,0.018476678535328972,0,0,0,0
validation,3,all,known_trend,rising,648,645,3,645,0,631,5,2,7,636,633,0.08849385334448717,0.09109643382427589,1.6786644094637213,1,1,8,11
validation,3,all,known_trend,stable,5312,5284,28,5284,0,5255,9,4,16,5264,5259,0.038660498610746025,0.0450451213170722,33.7363463802275,4,4,16,21
validation,3,all,known_trend,falling,510,508,2,508,0,503,2,0,3,505,503,0.05364296908892022,0.05728939655236919,1.8523851514320773,3,3,0,2
validation,3,all,known_trend,unknown,79,78,1,39,39,39,0,0,0,39,39,0.11512163617111412,0.11069927735751071,-0.17247199373053368,0,0,0,0
validation,3,all,upstream,complete,6052,6025,27,5999,26,5962,12,6,19,5974,5968,0.04028990191019136,0.04827682640492315,47.913560043895984,2,1,23,30
validation,3,all,upstream,missing,497,490,7,477,13,466,4,0,7,470,466,0.1077607140775329,0.08508013525886786,-10.818636096503223,6,7,1,4
validation,3,all,transition,both_hit,6428,6428,0,6428,0,6428,0,0,0,6428,6428,0.04164662920139137,0.04640583073914907,30.59214748470648,0,0,0,0
validation,3,all,transition,missing_forecast,39,39,0,0,39,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,transition,both_miss,26,26,0,26,0,0,0,0,26,0,0,0.7065288449060335,0.8090129843403617,2.6645876252925373,7,7,19,19
validation,3,all,transition,hit_to_miss,16,16,0,16,0,0,16,0,0,16,0,0.24319464037334698,0.5474147003642145,4.867520959853879,0,1,0,15
validation,3,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,3,all,transition,miss_to_hit,6,6,0,6,0,0,0,6,0,0,6,0.5225975756911648,0.35104222194780893,-1.0293321224601357,1,0,5,0
validation,3,level_ge_7m,total,all,28,28,0,28,0,25,1,1,1,26,26,0.16960676474370254,0.18649509879742424,0.4728733535042071,0,0,2,2
validation,3,level_ge_7m,target_level,7to9,25,25,0,25,0,22,1,1,1,23,23,0.1730281056327671,0.19120397263152225,0.45439667496887814,0,0,2,2
validation,3,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.14109559066816443,0.14725448351327408,0.018476678535328972,0,0,0,0
validation,3,level_ge_7m,known_trend,stable,15,15,0,15,0,15,0,0,0,15,15,0.11547077334741113,0.11558543619746793,0.001719942750852077,0,0,0,0
validation,3,level_ge_7m,known_trend,rising,7,7,0,7,0,4,1,1,1,5,5,0.3218580460295445,0.33877358920597217,0.11840880223499362,0,0,2,2
validation,3,level_ge_7m,known_trend,falling,6,6,0,6,0,6,0,0,0,6,6,0.1273202484009488,0.18611101648734238,0.3527446085183614,0,0,0,0
validation,3,level_ge_7m,upstream,complete,28,28,0,28,0,25,1,1,1,26,26,0.16960676474370254,0.18649509879742424,0.4728733535042071,0,0,2,2
validation,3,level_ge_7m,transition,both_hit,25,25,0,25,0,25,0,0,0,25,25,0.12648766213260312,0.14872712604560273,0.5559865978249903,0,0,0,0
validation,3,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.466833117260288,0.5133295666740256,0.04649644941373765,0,0,0,1
validation,3,level_ge_7m,transition,both_miss,1,1,0,1,0,0,0,0,1,0,0,0.6140799441250824,0.5694744629928099,-0.04460548113227247,0,0,1,1
validation,3,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5058847981232226,0.4208805855209743,-0.08500421260224833,0,0,1,0
validation,4,all,total,all,6548,6514,34,6474,40,6394,37,15,28,6431,6409,0.06104765754702062,0.06394314315587533,18.7453738317255,14,19,29,46
validation,4,all,target_level,below7,6486,6486,0,6446,40,6369,36,15,26,6405,6384,0.06058976423707729,0.06343878661046505,18.36479821885744,13,18,28,44
validation,4,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,all,target_level,7to9,25,25,0,25,0,22,1,0,2,23,22,0.1766139550437325,0.18543836814740497,0.2206103275918121,1,1,1,2
validation,4,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.08185527037264606,0.1351770321313944,0.15996528527624498,0,0,0,0
validation,4,all,known_trend,rising,648,644,4,644,0,626,6,5,7,632,631,0.10569140731547515,0.10740930385962731,1.1063253744339991,4,3,8,10
validation,4,all,known_trend,stable,5311,5287,24,5287,0,5240,25,6,16,5265,5246,0.05276949540280587,0.056789188271904274,21.252116198923282,7,9,15,32
validation,4,all,known_trend,falling,510,504,6,504,0,491,6,3,4,497,494,0.08552543696017643,0.08039773859489838,-2.584359976100149,3,7,4,3
validation,4,all,known_trend,unknown,79,79,0,39,40,37,0,1,1,37,38,0.1297468262995367,0.10336970410641791,-1.0287077655316335,0,0,2,1
validation,4,all,upstream,complete,6052,6020,32,5994,26,5947,26,2,19,5973,5949,0.05246743188523822,0.06020743580771805,46.39358351134413,6,4,15,41
validation,4,all,upstream,missing,496,494,2,480,14,447,11,13,9,458,460,0.16819322549852841,0.11059278866598964,-27.648209679618624,8,15,14,5
validation,4,all,transition,both_hit,6394,6394,0,6394,0,6394,0,0,0,6394,6394,0.05575754154374696,0.056836445697218935,6.8985131572998775,0,0,0,0
validation,4,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,all,transition,miss_to_hit,15,15,0,15,0,0,0,15,0,0,15,0.5614377861227321,0.2939855125662632,-4.011784103347032,3,0,12,0
validation,4,all,transition,hit_to_miss,37,37,0,37,0,0,37,0,0,37,0,0.23515903568111657,0.5852049102865895,12.951697360402495,0,8,0,29
validation,4,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,4,all,transition,both_miss,28,28,0,28,0,0,0,0,28,0,0,0.7709415434518274,0.8747610940721903,2.9069474173701613,11,11,17,17
validation,4,level_ge_7m,total,all,28,28,0,28,0,25,1,0,2,26,25,0.16646123882897323,0.1800532250028324,0.3805756128680571,1,1,1,2
validation,4,level_ge_7m,target_level,7to9,25,25,0,25,0,22,1,0,2,23,22,0.1766139550437325,0.18543836814740497,0.2206103275918121,1,1,1,2
validation,4,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.08185527037264606,0.1351770321313944,0.15996528527624498,0,0,0,0
validation,4,level_ge_7m,known_trend,stable,16,16,0,16,0,15,0,0,1,15,15,0.1479862112562394,0.14010126001589301,-0.12615921984554213,1,1,0,0
validation,4,level_ge_7m,known_trend,rising,7,7,0,7,0,5,1,0,1,6,5,0.22862961550615044,0.2481985085093919,0.13698225102269035,0,0,1,2
validation,4,level_ge_7m,known_trend,falling,5,5,0,5,0,5,0,0,0,5,5,0.13854559971367345,0.2124961160518552,0.36975258169090885,0,0,0,0
validation,4,level_ge_7m,upstream,complete,28,28,0,28,0,25,1,0,2,26,25,0.16646123882897323,0.1800532250028324,0.3805756128680571,1,1,1,2
validation,4,level_ge_7m,transition,both_hit,25,25,0,25,0,25,0,0,0,25,25,0.12529842002889224,0.13168986349642314,0.1597860866882721,0,0,0,0
validation,4,level_ge_7m,transition,both_miss,2,2,0,2,0,0,0,0,2,0,0,0.5346119612520268,0.5958504249991403,0.122476927494227,1,1,1,1
validation,4,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.45923026398489064,0.5575428626704486,0.09831259868555797,0,0,0,1
validation,5,all,total,all,6547,6513,34,6473,40,6239,143,41,50,6382,6280,0.07820434668385372,0.08886864668859251,69.03001393067414,38,27,53,166
validation,5,all,target_level,below7,6485,6485,0,6445,40,6215,142,40,48,6357,6255,0.07754868832496027,0.08820048627819595,68.65083780860398,37,26,51,164
validation,5,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,all,target_level,7to9,25,25,0,25,0,21,1,1,2,22,22,0.23507842053791195,0.2522444955974234,0.4291518764877864,1,1,2,2
validation,5,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.17949310558947099,0.16283452078359417,-0.04997575441763047,0,0,0,0
validation,5,all,known_trend,rising,648,644,4,644,0,613,9,9,13,622,622,0.1257659020205897,0.12832453527535825,1.6477598160709201,6,3,16,19
validation,5,all,known_trend,stable,5311,5287,24,5287,0,5114,128,20,25,5242,5134,0.0678941938841559,0.08120119528398466,70.35411640089461,19,13,26,140
validation,5,all,known_trend,falling,509,503,6,503,0,475,6,10,12,481,485,0.1214949618142269,0.11555363013785717,-2.9884898332139818,13,11,9,7
validation,5,all,known_trend,unknown,79,79,0,39,40,37,0,2,0,37,39,0.1321775980829968,0.1326039454399855,0.01662754692255919,0,0,2,0
validation,5,all,upstream,complete,6052,6022,30,5996,26,5814,136,14,32,5950,5828,0.06827132581461086,0.0847699638708577,98.92583378525597,21,15,25,153
validation,5,all,upstream,missing,495,491,4,477,14,425,7,27,18,432,452,0.20306470964397974,0.14039003489642865,-29.89581985458187,17,12,28,13
validation,5,all,transition,both_hit,6239,6239,0,6239,0,6239,0,0,0,6239,6239,0.06824221963134927,0.0668022178983197,-8.984170812371428,0,0,0,0
validation,5,all,transition,both_miss,50,50,0,50,0,0,0,0,50,0,0,0.7888080906579722,0.8607778796444967,3.5984894493262334,23,23,27,27
validation,5,all,transition,miss_to_hit,41,41,0,41,0,0,0,41,0,0,41,0.5937096601905152,0.30068490572054046,-12.014014933268967,15,0,26,0
validation,5,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,all,transition,hit_to_miss,143,143,0,143,0,0,143,0,0,143,0,0.11658060981739388,0.7209841778382909,86.42971022698828,0,4,0,139
validation,5,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,5,level_ge_7m,total,all,28,28,0,28,0,24,1,1,2,25,25,0.2291228510791504,0.24266485543879884,0.37917612207015594,1,1,2,2
validation,5,level_ge_7m,target_level,7to9,25,25,0,25,0,21,1,1,2,22,22,0.23507842053791195,0.2522444955974234,0.4291518764877864,1,1,2,2
validation,5,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.17949310558947099,0.16283452078359417,-0.04997575441763047,0,0,0,0
validation,5,level_ge_7m,known_trend,rising,8,8,0,8,0,6,0,0,2,6,6,0.36461124676804235,0.3727582433648958,0.06517597277482778,0,0,2,2
validation,5,level_ge_7m,known_trend,stable,16,16,0,16,0,14,1,1,0,15,15,0.18422285123408483,0.1841169709474279,-0.001694084586510769,1,1,0,0
validation,5,level_ge_7m,known_trend,falling,4,4,0,4,0,4,0,0,0,4,4,0.13774605908162885,0.21666961755208858,0.3156942338818389,0,0,0,0
validation,5,level_ge_7m,upstream,complete,28,28,0,28,0,24,1,1,2,25,25,0.2291228510791504,0.24266485543879884,0.37917612207015594,1,1,2,2
validation,5,level_ge_7m,transition,both_miss,2,2,0,2,0,0,0,0,2,0,0,0.7306916039278328,0.7796656862248095,0.09794816459395328,0,0,2,2
validation,5,level_ge_7m,transition,both_hit,24,24,0,24,0,24,0,0,0,24,24,0.17000727367463922,0.18268688577818368,0.30431069048506654,0,0,0,0
validation,5,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.325647292993434,0.5427170107362231,0.21706971774278916,0,1,0,0
validation,5,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5482347611757703,0.30808231042411727,-0.24015245075165303,1,0,0,0
validation,6,all,total,all,6546,6512,34,6472,40,6160,162,61,89,6322,6221,0.09959606968428815,0.11778328524822877,117.7076591298237,80,49,70,202
validation,6,all,target_level,below7,6484,6484,0,6444,40,6138,160,58,88,6298,6196,0.09890469095737354,0.11690900601426665,116.01980622661924,77,49,69,199
validation,6,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,all,target_level,7to9,25,25,0,25,0,20,2,2,1,22,22,0.23820888442502774,0.33399033028286906,2.3945361464460335,2,0,1,3
validation,6,all,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.4295707855906888,0.1940097045101581,-0.7066832432415922,1,0,0,0
validation,6,all,known_trend,rising,648,645,3,645,0,605,20,9,11,625,614,0.13586972216502713,0.15749643569063196,13.94923022401511,11,4,9,27
validation,6,all,known_trend,stable,5311,5286,25,5286,0,5065,135,38,48,5200,5103,0.08828189103026893,0.10827826303846412,105.70082243531984,39,20,47,163
validation,6,all,known_trend,falling,508,502,6,502,0,453,6,13,30,459,466,0.16764701903916063,0.1644400048740146,-1.6099211109033025,30,25,13,11
validation,6,all,known_trend,unknown,79,79,0,39,40,37,1,1,0,38,38,0.1572541706823141,0.14872923687185358,-0.3324724186079606,0,0,1,1
validation,6,all,upstream,complete,6052,6021,31,5995,26,5746,156,33,60,5902,5779,0.09019308597281843,0.11381313275612763,141.60218046593863,54,33,39,183
validation,6,all,upstream,missing,494,491,3,477,14,414,6,28,29,420,442,0.21777403058630282,0.16768069445188996,-23.894521336114945,26,16,31,19
validation,6,all,transition,hit_to_miss,162,162,0,162,0,0,162,0,0,162,0,0.1546797834732327,1.0265133534183581,141.23703833111034,0,4,0,158
validation,6,all,transition,both_hit,6160,6160,0,6160,0,6160,0,0,0,6160,6160,0.08307522764690801,0.0804018289850115,-16.468135757282553,0,0,0,0
validation,6,all,transition,both_miss,89,89,0,89,0,0,0,0,89,0,0,0.778551477017863,0.9271425742266939,13.22460765158596,45,45,44,44
validation,6,all,transition,miss_to_hit,61,61,0,61,0,0,0,61,0,0,61,0.6310353166312462,0.29848038063796695,-20.285851095590047,35,0,26,0
validation,6,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,6,level_ge_7m,total,all,28,28,0,28,0,22,2,3,1,24,25,0.2587119452642057,0.31899240609293583,1.6878529032044414,3,0,1,3
validation,6,level_ge_7m,target_level,7to9,25,25,0,25,0,20,2,2,1,22,22,0.23820888442502774,0.33399033028286906,2.3945361464460335,2,0,1,3
validation,6,level_ge_7m,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.4295707855906888,0.1940097045101581,-0.7066832432415922,1,0,0,0
validation,6,level_ge_7m,known_trend,rising,9,9,0,9,0,6,2,0,1,8,6,0.34428159006604364,0.5903275586227025,2.214413717009929,0,0,1,3
validation,6,level_ge_7m,known_trend,stable,16,16,0,16,0,13,0,3,0,13,16,0.24744998543853858,0.19361776285263899,-0.8613155613743935,3,0,0,0
validation,6,level_ge_7m,known_trend,falling,3,3,0,3,0,3,0,0,0,3,3,0.062066796595583305,0.17365171245188518,0.33475474756890566,0,0,0,0
validation,6,level_ge_7m,upstream,complete,28,28,0,28,0,22,2,3,1,24,25,0.2587119452642057,0.31899240609293583,1.6878529032044414,3,0,1,3
validation,6,level_ge_7m,transition,both_miss,1,1,0,1,0,0,0,0,1,0,0,1.0962896884715265,1.8876763756515116,0.7913866871799851,0,0,1,1
validation,6,level_ge_7m,transition,hit_to_miss,2,2,0,2,0,0,2,0,0,2,0,0.1752888510472097,0.8151309436170369,1.2796841851396543,0,0,0,2
validation,6,level_ge_7m,transition,miss_to_hit,3,3,0,3,0,0,0,3,0,0,3,0.6311205565327652,0.3940228222111794,-0.7112932029647574,3,0,0,0
validation,6,level_ge_7m,transition,both_hit,22,22,0,22,0,22,0,0,0,22,22,0.17744115487425083,0.19235366550377628,0.3280752338495594,0,0,0,0
validation,7,all,total,all,6545,6511,34,6471,40,6012,147,85,227,6159,6097,0.13672023312714657,0.20898040610807736,467.5955793596031,71,69,241,305
validation,7,all,target_level,below7,6483,6483,0,6443,40,5999,142,84,218,6141,6083,0.1354565547241931,0.20715628065112768,461.9613341472394,71,69,231,291
validation,7,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,all,target_level,7to9,25,25,0,25,0,10,5,1,9,15,11,0.4551412910090275,0.6795750599260799,5.610844222926308,0,0,10,14
validation,7,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.1971714008545066,0.20497173066695673,0.02340098943735036,0,0,0,0
validation,7,all,known_trend,rising,648,646,2,646,0,590,22,3,31,612,593,0.16305081063602408,0.22851687046937613,42.29107465234542,10,11,24,42
validation,7,all,known_trend,stable,5311,5286,25,5286,0,4944,113,66,163,5057,5010,0.1250960772145536,0.2036390562868674,415.17818737625055,37,35,192,241
validation,7,all,known_trend,falling,507,500,7,500,0,443,11,14,32,454,457,0.22210790471609637,0.24365317620072535,10.772635742314481,23,21,23,22
validation,7,all,known_trend,unknown,79,79,0,39,40,35,1,2,1,36,37,0.18138431745423708,0.16481205049763767,-0.646318411307377,1,2,2,0
validation,7,all,upstream,complete,6052,6022,30,5996,26,5631,140,59,166,5771,5690,0.12663631083418309,0.20441645432101332,466.3697403470342,44,40,181,266
validation,7,all,upstream,missing,493,489,4,475,14,381,7,26,61,388,407,0.2640111764294814,0.2665918901401527,1.2258390125688798,27,29,60,39
validation,7,all,transition,hit_to_miss,147,147,0,147,0,0,147,0,0,147,0,0.35230714357204945,2.278026734493285,283.0807798654216,0,12,0,135
validation,7,all,transition,both_hit,6012,6012,0,6012,0,6012,0,0,0,6012,6012,0.10025539295926515,0.10069001351303593,2.612938769269973,0,0,0,0
validation,7,all,transition,miss_to_hit,85,85,0,85,0,0,0,85,0,0,85,0.6013199052893161,0.3404982325603787,-22.16984218195967,14,0,71,0
validation,7,all,transition,both_miss,227,227,0,227,0,0,0,0,227,0,0,0.7888980794712783,1.6878923654046318,204.07170290687117,57,57,170,170
validation,7,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,7,level_ge_7m,total,all,28,28,0,28,0,13,5,1,9,18,14,0.4275016599210431,0.6287247032197454,5.634245212363658,0,0,10,14
validation,7,level_ge_7m,target_level,7to9,25,25,0,25,0,10,5,1,9,15,11,0.4551412910090275,0.6795750599260799,5.610844222926308,0,0,10,14
validation,7,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.1971714008545066,0.20497173066695673,0.02340098943735036,0,0,0,0
validation,7,level_ge_7m,known_trend,rising,10,10,0,10,0,2,3,0,5,5,2,0.6639916559983674,1.1367168808561,4.727252248577326,0,0,5,8
validation,7,level_ge_7m,known_trend,stable,16,16,0,16,0,11,0,1,4,11,12,0.3011955230199472,0.3206857916814307,0.3118442985837362,0,0,5,4
validation,7,level_ge_7m,known_trend,falling,2,2,0,2,0,0,2,0,0,2,0,0.2555007747431901,0.5530751073444882,0.5951486652025961,0,0,0,2
validation,7,level_ge_7m,upstream,complete,28,28,0,28,0,13,5,1,9,18,14,0.4275016599210431,0.6287247032197454,5.634245212363658,0,0,10,14
validation,7,level_ge_7m,transition,both_miss,9,9,0,9,0,0,0,0,9,0,0,0.8756229914406198,1.0056546240360371,1.170284693358754,0,0,9,9
validation,7,level_ge_7m,transition,hit_to_miss,5,5,0,5,0,0,5,0,0,5,0,0.284010694920266,1.1587344494897551,4.373618772847446,0,0,0,5
validation,7,level_ge_7m,transition,both_hit,13,13,0,13,0,13,0,0,0,13,13,0.15954352550503115,0.18303738388782473,0.30542015897631636,0,0,0,0
validation,7,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5953202486568951,0.38024183583803683,-0.2150784128188583,0,0,1,0
validation,8,all,total,all,6544,6510,34,6470,40,5840,140,83,407,5980,5923,0.1737857161039854,0.25528570027138114,527.3048975630508,107,103,383,444
validation,8,all,target_level,below7,6482,6482,0,6442,40,5827,133,83,399,5960,5910,0.1724189952877742,0.2527311832353177,517.3711147580754,106,103,376,429
validation,8,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,all,target_level,7to9,25,25,0,25,0,10,7,0,8,17,10,0.5305565726591892,0.9189320469037859,9.709386856114921,1,0,7,15
validation,8,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.13550041082142053,0.21029906044156435,0.22439594886043146,0,0,0,0
