source,lead_h,feature,current_value,training_min,training_max
julho,0,julho:Q:slope6h,0.7777466666666667,-0.3953333333333333,0.677
julho,0,julho:I:slope6h,0.7992283333333333,-0.33066666666666666,0.7173333333333334
julho,0,castro:Q:delta1h,1.4032400000000003,-0.2549999999999999,0.6199999999999997
julho,0,castro:Q:slope3h,0.7646233333333335,-0.25200000000000006,0.5336666666666665
julho,0,castro:Q:slope6h,0.7262066666666667,-0.23916666666666667,0.45249999999999996
julho,0,castro:I:1000m3s,6.395689999999999,0.001,5.621
julho,0,castro:I:delta1h,2.099099999999999,-0.371,0.6929999999999996
julho,0,castro:I:slope3h,1.0360566666666664,-0.26700000000000007,0.548
julho,0,castro:I:slope6h,0.8372483333333332,-0.25383333333333336,0.43850000000000006
julho,0,Baixo Antas:P12/100mm,1.3214739884393032,0.0,0.7137167630057789
julho,0,Baixo Antas:P24/100mm,1.3214739884393032,0.0,1.1575953757225383
julho,0,Tainhas:P3/100mm,0.34754644808742563,0.0,0.34695628415300767
