phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,exposed_hits,hits_delta,reference_mae_m,exposed_mae_m,mae_m_delta,reference_bias_m,exposed_bias_m,bias_m_delta,reference_p98_abs_m,exposed_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,exposed_max_abs_m,max_abs_m_delta
validation,A,1,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.05376396744905364,0.05801654214758645,0.00425257469853281,0.013055117787073214,0.013039285900494444,-1.5831886578769605e-05,0.15283356046881097,0.22621613573692165,0.07338257526811068,0.15629647435925698,0.2654200278247618,0.10912355346550484
validation,A,1,missing24,all,mixed_profile_candidate,primary_unmasked,626,588,38,588,588,0,0.03311952123629113,0.03241699151365611,-0.0007025297226350216,-0.001623678686553888,-0.0005360250528049069,0.0010876536337489813,0.2282030589179279,0.22018203091677963,-0.008021028001148262,0.3921843778958458,0.4022373060330009,0.010052928137155082
validation,A,1,missing24,all,profile_A_control,matching_profile,626,588,38,588,588,0,0.03092007401928175,0.03241699151365611,0.0014969174943743613,0.0011867769671711336,-0.0005360250528049069,-0.0017228020199760406,0.20315774886984864,0.22018203091677963,0.01702428204693099,0.3999782997565995,0.4022373060330009,0.0022590062764014096
validation,A,1,missing24,all,profile_B_control,cross_profile,626,588,38,587,588,1,0.03975584420498317,0.03241699151365611,-0.007338852691327058,0.002131831504252363,-0.0005360250528049069,-0.00266785655705727,0.2562541792033429,0.22018203091677963,-0.0360721482865633,0.5430053417030904,0.4022373060330009,-0.14076803567008955
validation,A,1,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,1,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,1,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,full_schedule,all,mixed_profile_candidate,primary_unmasked,6516,6477,39,6464,6465,1,0.035065751551275746,0.03467913832152271,-0.00038661322975303697,-0.0008386628925920534,-0.0005282315297338472,0.0003104313628582063,0.1932374746139113,0.19282551281823412,-0.0004119617956771793,0.785102284292053,0.7952221852221644,0.010119900930111392
validation,A,2,full_schedule,all,profile_A_control,matching_profile,6516,6477,39,6465,6465,0,0.029287944206221363,0.03467913832152271,0.005391194115301347,0.0002456794032068021,-0.0005282315297338472,-0.0007739109329406493,0.1461642073781355,0.19282551281823412,0.04666130544009861,0.9411562625519316,0.7952221852221644,-0.14593407732976726
validation,A,2,full_schedule,all,profile_B_control,cross_profile,6516,6477,39,6438,6465,27,0.05261740513716565,0.03467913832152271,-0.017938266815642943,0.0012991155800926467,-0.0005282315297338472,-0.0018273471098264938,0.29882313278013145,0.19282551281823412,-0.10599761996189733,1.0566895965399616,0.7952221852221644,-0.26146741131779727
validation,A,2,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,28,28,0,0.08590108691375604,0.0894656005154515,0.0035645136016954487,-0.010816282417529395,0.016841436339944536,0.02765771875747393,0.24524376664389547,0.3359567049538938,0.09071293830999833,0.27715664018348996,0.3988978925008695,0.12174125231737953
validation,A,2,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,27,28,1,0.12841387834886395,0.0894656005154515,-0.038948277833412454,0.051071540057862456,0.016841436339944536,-0.03423010371791792,0.4806350562699485,0.3359567049538938,-0.14467835131605472,0.5606239922930918,0.3988978925008695,-0.1617260997922223
validation,A,2,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.09209432223567864,0.0894656005154515,-0.0026287217202271423,0.040103330034432734,0.016841436339944536,-0.0232618936944882,0.2971813454220929,0.3359567049538938,0.03877535953180089,0.3176594578136953,0.3988978925008695,0.08123843468717418
validation,A,2,complete24,all,mixed_profile_candidate,primary_unmasked,5885,5885,0,5878,5879,1,0.03303073919546823,0.032617466935586016,-0.0004132722598822122,-0.0010439351872428356,-0.0008180008092322281,0.00022593437801060742,0.17713965388046762,0.17516829284903604,-0.0019713610314315844,0.785102284292053,0.7952221852221644,0.010119900930111392
validation,A,2,complete24,all,profile_A_control,matching_profile,5885,5885,0,5880,5879,-1,0.026935042429467638,0.032617466935586016,0.005682424506118378,0.00032242332110480975,-0.0008180008092322281,-0.001140424130337038,0.13680132251156454,0.17516829284903604,0.038366970337471495,0.9411562625519316,0.7952221852221644,-0.14593407732976726
validation,A,2,complete24,all,profile_B_control,cross_profile,5885,5885,0,5855,5879,24,0.05017104240274678,0.032617466935586016,-0.017553575467160763,0.0009947907713375073,-0.0008180008092322281,-0.0018127915805697353,0.27389083239964507,0.17516829284903604,-0.09872253955060903,1.0566895965399616,0.7952221852221644,-0.26146741131779727
validation,A,2,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,28,28,0,0.08590108691375604,0.0894656005154515,0.0035645136016954487,-0.010816282417529395,0.016841436339944536,0.02765771875747393,0.24524376664389547,0.3359567049538938,0.09071293830999833,0.27715664018348996,0.3988978925008695,0.12174125231737953
validation,A,2,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,27,28,1,0.12841387834886395,0.0894656005154515,-0.038948277833412454,0.051071540057862456,0.016841436339944536,-0.03423010371791792,0.4806350562699485,0.3359567049538938,-0.14467835131605472,0.5606239922930918,0.3988978925008695,-0.1617260997922223
validation,A,2,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.09209432223567864,0.0894656005154515,-0.0026287217202271423,0.040103330034432734,0.016841436339944536,-0.0232618936944882,0.2971813454220929,0.3359567049538938,0.03877535953180089,0.3176594578136953,0.3988978925008695,0.08123843468717418
validation,A,2,missing24,all,mixed_profile_candidate,primary_unmasked,631,592,39,586,586,0,0.05529556187885547,0.05517396282530209,-0.00012159905355337702,0.0012019240229820215,0.0023523296355498864,0.0011504056125678649,0.38489206467761106,0.3864111145715136,0.0015190498939025576,0.6778585920418796,0.6716880492874608,-0.006170542754418751
validation,A,2,missing24,all,profile_A_control,matching_profile,631,592,39,585,586,1,0.05267785460520055,0.05517396282530209,0.002496108220101538,-0.000517222550897546,0.0023523296355498864,0.002869552186447432,0.38045644127907513,0.3864111145715136,0.005954673292438484,0.8813213933943744,0.6716880492874608,-0.2096333441069136
validation,A,2,missing24,all,profile_B_control,cross_profile,631,592,39,583,586,3,0.07693639954942086,0.05517396282530209,-0.021762436724118768,0.004324371491450743,0.0023523296355498864,-0.001972041855900857,0.46428111179278386,0.3864111145715136,-0.07786999722127025,0.9380056007848985,0.6716880492874608,-0.26631755149743763
validation,A,2,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,2,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,full_schedule,all,mixed_profile_candidate,primary_unmasked,6515,6476,39,6443,6438,-5,0.054678652726520297,0.054302935202242206,-0.0003757175242780908,-0.003560016774821577,-0.0020391227390621674,0.0015208940357594098,0.3076810265942731,0.30348103643826807,-0.004199990156005029,1.314016201925865,1.1424375420895947,-0.1715786598362703
validation,A,3,full_schedule,all,profile_A_control,matching_profile,6515,6476,39,6455,6438,-17,0.042127949230368625,0.054302935202242206,0.012174985971873581,-0.004640314458394206,-0.0020391227390621674,0.0026011917193320385,0.22019482045270666,0.30348103643826807,0.08328621598556141,1.0656813535760117,1.1424375420895947,0.07675618851358301
validation,A,3,full_schedule,all,profile_B_control,cross_profile,6515,6476,39,6423,6438,15,0.06936293542106166,0.054302935202242206,-0.015060000218819453,-0.0005673044498683585,-0.0020391227390621674,-0.0014718182891938088,0.3728909331887399,0.30348103643826807,-0.06940989675047182,1.0519837837331565,1.1424375420895947,0.09045375835643821
validation,A,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,27,26,-1,0.1588675016157101,0.15829264988604216,-0.0005748517296679245,-0.07571503736543536,-0.03739275787304692,0.03832227949238844,0.48188242977756646,0.5306177730634132,0.04873534328584672,0.5173751411729839,0.5516798896356399,0.034304748462655965
validation,A,3,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,26,1,0.21358110024044344,0.15829264988604216,-0.055288450354401275,-0.004329430904694366,-0.03739275787304692,-0.033063326968352555,0.7300215176803055,0.5306177730634132,-0.19940374461689236,0.758133917521528,0.5516798896356399,-0.20645402788588818
validation,A,3,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,26,-2,0.11004644264202601,0.15829264988604216,0.048246207244016154,-0.014250005419695297,-0.03739275787304692,-0.023142752453351623,0.34084645922457446,0.5306177730634132,0.18977131383883872,0.35000391128686204,0.5516798896356399,0.20167597834877782
validation,A,3,complete24,all,mixed_profile_candidate,primary_unmasked,5886,5886,0,5862,5855,-7,0.05206706736719572,0.051560330447800624,-0.0005067369193950955,-0.0038249149073155426,-0.002462371069177681,0.0013625438381378615,0.2954575756682943,0.28731501081936955,-0.008142564848924727,1.314016201925865,1.1424375420895947,-0.1715786598362703
validation,A,3,complete24,all,profile_A_control,matching_profile,5886,5886,0,5876,5855,-21,0.03891323558283297,0.051560330447800624,0.012647094864967658,-0.004793245445847307,-0.002462371069177681,0.0023308743766696258,0.18660781399649362,0.28731501081936955,0.10070719682287593,1.0656813535760117,1.1424375420895947,0.07675618851358301
validation,A,3,complete24,all,profile_B_control,cross_profile,5886,5886,0,5846,5855,9,0.06669341621980951,0.051560330447800624,-0.015133085772008885,-0.0006790145127153111,-0.002462371069177681,-0.00178335655646237,0.3542613436510347,0.28731501081936955,-0.06694633283166512,1.0519837837331565,1.1424375420895947,0.09045375835643821
validation,A,3,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,27,26,-1,0.1588675016157101,0.15829264988604216,-0.0005748517296679245,-0.07571503736543536,-0.03739275787304692,0.03832227949238844,0.48188242977756646,0.5306177730634132,0.04873534328584672,0.5173751411729839,0.5516798896356399,0.034304748462655965
validation,A,3,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,26,1,0.21358110024044344,0.15829264988604216,-0.055288450354401275,-0.004329430904694366,-0.03739275787304692,-0.033063326968352555,0.7300215176803055,0.5306177730634132,-0.19940374461689236,0.758133917521528,0.5516798896356399,-0.20645402788588818
validation,A,3,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,26,-2,0.11004644264202601,0.15829264988604216,0.048246207244016154,-0.014250005419695297,-0.03739275787304692,-0.023142752453351623,0.34084645922457446,0.5306177730634132,0.18977131383883872,0.35000391128686204,0.5516798896356399,0.20167597834877782
validation,A,3,missing24,all,mixed_profile_candidate,primary_unmasked,629,590,39,581,583,2,0.08073253649768043,0.081663903989773,0.0009313674920925635,-0.000917321168280093,0.002183317381378359,0.003100638549658452,0.4204702329538512,0.48296144326088836,0.06249121030703714,0.8908049428263809,0.8551366788378996,-0.03566826398848133
validation,A,3,missing24,all,profile_A_control,matching_profile,629,590,39,579,583,4,0.07419880436493621,0.081663903989773,0.007465099624836782,-0.0031146334547519157,0.002183317381378359,0.005297950836130275,0.4796138082245369,0.48296144326088836,0.0033476350363514373,1.0472018426303085,0.8551366788378996,-0.1920651637924089
validation,A,3,missing24,all,profile_B_control,cross_profile,629,590,39,577,583,6,0.09599478291016347,0.081663903989773,-0.014330878920390477,0.0005471454313471735,0.002183317381378359,0.0016361719500311857,0.5132026260250517,0.48296144326088836,-0.030241182764163377,0.904634870398656,0.8551366788378996,-0.04949819156075641
validation,A,3,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,full_schedule,all,mixed_profile_candidate,primary_unmasked,6514,6474,40,6424,6430,6,0.07356618964141907,0.07226895104378646,-0.0012972385976326162,-0.007830422713970735,-0.004716287098713256,0.003114135615257479,0.37888464169382075,0.3596411995724708,-0.01924344212134993,1.3871564896024218,1.4229178186371358,0.03576132903471407
validation,A,4,full_schedule,all,profile_A_control,matching_profile,6514,6474,40,6435,6430,-5,0.05415787569378713,0.07226895104378646,0.018111075349999325,-0.00581721276070561,-0.004716287098713256,0.0011009256619923542,0.27496223414810433,0.3596411995724708,0.08467896542436648,1.2459259347996063,1.4229178186371358,0.1769918838375295
validation,A,4,full_schedule,all,profile_B_control,cross_profile,6514,6474,40,6400,6430,30,0.08530796224662629,0.07226895104378646,-0.013039011202839831,-0.0018974330172643434,-0.004716287098713256,-0.0028188540814489127,0.434732293185906,0.3596411995724708,-0.07509109361343519,1.3315300503316054,1.4229178186371358,0.09138776830553041
validation,A,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,24,25,1,0.21140614165183821,0.22853950876442455,0.01713336711258634,-0.12145704002535698,-0.13907072817238295,-0.017613688147025963,0.6315196760644763,0.7641942408915499,0.13267456482707352,0.6336270952243961,0.9105037489918804,0.27687665376748427
validation,A,4,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,25,1,0.22223341858847898,0.22853950876442455,0.006306090175945578,0.00849878605802669,-0.13907072817238295,-0.14756951423040965,0.8089576770270271,0.7641942408915499,-0.044763436135477286,0.9110348907321271,0.9105037489918804,-0.00053114174024671
validation,A,4,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,25,-2,0.14140964601718758,0.22853950876442455,0.08712986274723697,0.0020129993047520245,-0.13907072817238295,-0.14108372747713496,0.5248535949530144,0.7641942408915499,0.23934064593853543,0.7050732993777089,0.9105037489918804,0.20543044961417145
validation,A,4,complete24,all,mixed_profile_candidate,primary_unmasked,5880,5880,0,5847,5851,4,0.06962838417991578,0.06858865970886609,-0.0010397244710496911,-0.009381978193615931,-0.006208266365300853,0.003173711828315078,0.3455471423414061,0.3316960782417444,-0.013851064099661692,1.3871564896024218,1.4229178186371358,0.03576132903471407
validation,A,4,complete24,all,profile_A_control,matching_profile,5880,5880,0,5863,5851,-12,0.04945688137629545,0.06858865970886609,0.01913177833257064,-0.00587010061843747,-0.006208266365300853,-0.0003381657468633833,0.24255101041380062,0.3316960782417444,0.08914506782794379,1.2459259347996063,1.4229178186371358,0.1769918838375295
validation,A,4,complete24,all,profile_B_control,cross_profile,5880,5880,0,5829,5851,22,0.08115018255665364,0.06858865970886609,-0.012561522847787554,-0.003673739977570735,-0.006208266365300853,-0.0025345263877301185,0.4014496439186653,0.3316960782417444,-0.06975356567692087,1.2351879928793599,1.4229178186371358,0.18772982575777597
validation,A,4,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,24,25,1,0.21140614165183821,0.22853950876442455,0.01713336711258634,-0.12145704002535698,-0.13907072817238295,-0.017613688147025963,0.6315196760644763,0.7641942408915499,0.13267456482707352,0.6336270952243961,0.9105037489918804,0.27687665376748427
validation,A,4,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,25,1,0.22223341858847898,0.22853950876442455,0.006306090175945578,0.00849878605802669,-0.13907072817238295,-0.14756951423040965,0.8089576770270271,0.7641942408915499,-0.044763436135477286,0.9110348907321271,0.9105037489918804,-0.00053114174024671
validation,A,4,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,25,-2,0.14140964601718758,0.22853950876442455,0.08712986274723697,0.0020129993047520245,-0.13907072817238295,-0.14108372747713496,0.5248535949530144,0.7641942408915499,0.23934064593853543,0.7050732993777089,0.9105037489918804,0.20543044961417145
validation,A,4,missing24,all,mixed_profile_candidate,primary_unmasked,634,594,40,577,579,2,0.1125464861290275,0.10870011779350328,-0.0038463683355242223,0.007528409306759463,0.010052800590739732,0.002524391283980269,0.5469649750359197,0.51773956930668,-0.029225405729239706,1.0779536168559307,1.0469482070945824,-0.031005409761348357
validation,A,4,missing24,all,profile_A_control,matching_profile,634,594,40,572,579,7,0.10069297095784618,0.10870011779350328,0.008007146835657092,-0.005293676391238725,0.010052800590739732,0.015346476981978458,0.6109258649470983,0.51773956930668,-0.09318629564041836,1.187904338301622,1.0469482070945824,-0.14095613120703954
validation,A,4,missing24,all,profile_B_control,cross_profile,634,594,40,571,579,8,0.12646578139989095,0.10870011779350328,-0.017765663606387677,0.01568621164031407,0.010052800590739732,-0.005633411049574339,0.6063929255376569,0.51773956930668,-0.08865335623097692,1.3315300503316054,1.0469482070945824,-0.28458184323702307
validation,A,4,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,full_schedule,all,mixed_profile_candidate,primary_unmasked,6513,6473,40,6400,6393,-7,0.08619815160469473,0.08799847224706342,0.001800320642368694,-0.0025586122655604825,-0.004183061035045766,-0.0016244487694852833,0.40919548998195937,0.41092996943018634,0.0017344794482269665,1.2078675340898029,1.2147324974592242,0.0068649633694213286
validation,A,5,full_schedule,all,profile_A_control,matching_profile,6513,6473,40,6408,6393,-15,0.07382290962315642,0.08799847224706342,0.014175562623906998,-0.006392121993670399,-0.004183061035045766,0.0022090609586246333,0.3919422825098822,0.41092996943018634,0.018987686920304114,1.2832983020879674,1.2147324974592242,-0.06856580462874318
validation,A,5,full_schedule,all,profile_B_control,cross_profile,6513,6473,40,6373,6393,20,0.09665712988619478,0.08799847224706342,-0.008658657639131359,0.004033274971411189,-0.004183061035045766,-0.008216336006456954,0.46082102395910013,0.41092996943018634,-0.04989105452891379,1.2940088785875457,1.2147324974592242,-0.07927638112832147
validation,A,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,25,24,-1,0.22161063312586352,0.25971373276499493,0.038103099639131416,-0.046503883740025564,-0.056499847968387744,-0.00999596422836218,0.7164796575095191,0.6419848083660705,-0.07449484914344862,0.8599240535251695,0.7059751095468805,-0.15394894397828907
validation,A,5,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,24,1,0.24039699695818695,0.25971373276499493,0.019316735806807983,-0.03356226917566026,-0.056499847968387744,-0.02293757879272748,0.9133402892106278,0.6419848083660705,-0.2713554808445573,0.9357204278360243,0.7059751095468805,-0.2297453182891438
validation,A,5,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,24,0,0.22317082377582106,0.25971373276499493,0.03654290898917387,0.008010513829521322,-0.056499847968387744,-0.06451036179790906,0.6549882697889108,0.6419848083660705,-0.013003461422840257,0.7358456464785164,0.7059751095468805,-0.029870536931635883
validation,A,5,complete24,all,mixed_profile_candidate,primary_unmasked,5883,5883,0,5845,5837,-8,0.0797716506557866,0.08218234255114615,0.002410691895359543,-0.005846083212912354,-0.007222980806691854,-0.0013768975937795006,0.3633830763785179,0.3738389530997737,0.010455876721255808,1.2078675340898029,1.1078970704502193,-0.0999704636395835
validation,A,5,complete24,all,profile_A_control,matching_profile,5883,5883,0,5846,5837,-9,0.06815034361443736,0.08218234255114615,0.014031998936708784,-0.007460094377363787,-0.007222980806691854,0.00023711357067193305,0.3299275304943859,0.3738389530997737,0.04391142260538783,1.2832983020879674,1.1078970704502193,-0.175401231637748
validation,A,5,complete24,all,profile_B_control,cross_profile,5883,5883,0,5822,5837,15,0.09047673053891142,0.08218234255114615,-0.008294387987765273,0.00033130917849481876,-0.007222980806691854,-0.007554289985186673,0.4056831712399819,0.3738389530997737,-0.03184421814020816,1.1692106812887895,1.1078970704502193,-0.06131361083857012
validation,A,5,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,25,24,-1,0.22161063312586352,0.25971373276499493,0.038103099639131416,-0.046503883740025564,-0.056499847968387744,-0.00999596422836218,0.7164796575095191,0.6419848083660705,-0.07449484914344862,0.8599240535251695,0.7059751095468805,-0.15394894397828907
validation,A,5,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,24,1,0.24039699695818695,0.25971373276499493,0.019316735806807983,-0.03356226917566026,-0.056499847968387744,-0.02293757879272748,0.9133402892106278,0.6419848083660705,-0.2713554808445573,0.9357204278360243,0.7059751095468805,-0.2297453182891438
validation,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,24,0,0.22317082377582106,0.25971373276499493,0.03654290898917387,0.008010513829521322,-0.056499847968387744,-0.06451036179790906,0.6549882697889108,0.6419848083660705,-0.013003461422840257,0.7358456464785164,0.7059751095468805,-0.029870536931635883
validation,A,5,missing24,all,mixed_profile_candidate,primary_unmasked,630,590,40,555,556,1,0.15027799072745127,0.145992185808218,-0.004285804919233277,0.03022137346879726,0.02612854577274057,-0.004092827696056692,0.7837592516728566,0.736446417628547,-0.04731283404430964,1.18192671663944,1.2147324974592242,0.032805780819784136
validation,A,5,missing24,all,profile_A_control,matching_profile,630,590,40,562,556,-6,0.13038512289314652,0.145992185808218,0.015607062915071468,0.004256829757631642,0.02612854577274057,0.021871716015108927,0.6875317243597583,0.736446417628547,0.04891469326878872,1.0711784859591806,1.2147324974592242,0.14355401150004354
validation,A,5,missing24,all,profile_B_control,cross_profile,630,590,40,551,556,5,0.15828304405580165,0.145992185808218,-0.012290858247583664,0.040946266089592565,0.02612854577274057,-0.014817720316851996,0.6935777075296844,0.736446417628547,0.04286871009886262,1.2940088785875457,1.2147324974592242,-0.07927638112832147
validation,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,full_schedule,all,mixed_profile_candidate,primary_unmasked,6512,6472,40,6331,6336,5,0.1059601342016064,0.10291415844787387,-0.003045975753732527,-0.0006899467445435331,-0.0008167421822313652,-0.00012679543768783202,0.5151710046470445,0.5075322077124703,-0.0076387969345741435,1.2812557452434752,1.2626158089935726,-0.018639936249902567
validation,A,6,full_schedule,all,profile_A_control,matching_profile,6512,6472,40,6357,6336,-21,0.09710250343054351,0.10291415844787387,0.005811655017330358,0.001347624331304448,-0.0008167421822313652,-0.0021643665135358133,0.47041471632968257,0.5075322077124703,0.03711749138278775,1.2844995277971742,1.2626158089935726,-0.021883718803601626
validation,A,6,full_schedule,all,profile_B_control,cross_profile,6512,6472,40,6319,6336,17,0.10843075027777534,0.10291415844787387,-0.005516591829901468,0.00672825350689,-0.0008167421822313652,-0.007544995689121365,0.5313093124964154,0.5075322077124703,-0.023777104783945124,1.296191700019845,1.2626158089935726,-0.03357589102627245
validation,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,24,23,-1,0.2403142960680538,0.26068441156653704,0.02037011549848325,-0.03139352978033082,-0.04005992208489768,-0.00866639230456686,0.6817887105016746,0.6055080123472354,-0.07628069815443916,0.7705091529020649,0.6288061199563231,-0.14170303294574182
validation,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,23,2,0.30323250631948584,0.26068441156653704,-0.042548094752948795,-0.07440504282181593,-0.04005992208489768,0.03434512073691825,0.8166419448447655,0.6055080123472354,-0.2111339324975301,0.9249813045187132,0.6288061199563231,-0.2961751845623901
validation,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,23,0,0.23227963828566747,0.26068441156653704,0.028404773280869572,-0.05311575149046648,-0.04005992208489768,0.013055829405568806,0.6674264738900121,0.6055080123472354,-0.06191846154277669,0.7093528052633093,0.6288061199563231,-0.08054668530698628
validation,A,6,complete24,all,mixed_profile_candidate,primary_unmasked,5881,5881,0,5788,5797,9,0.0986292721164011,0.09531908149296929,-0.0033101906234318107,-0.004528611574592728,-0.004761845889584959,-0.00023323431499223165,0.45222278962187656,0.44095299068036625,-0.011269798941510312,1.2656866260484734,1.2626158089935726,-0.003070817054900754
validation,A,6,complete24,all,profile_A_control,matching_profile,5881,5881,0,5809,5797,-12,0.09033158477885615,0.09531908149296929,0.004987496714113138,-0.00216271080720476,-0.004761845889584959,-0.0025991350823801993,0.4282897168076334,0.44095299068036625,0.012663273872732861,1.258086558787867,1.2626158089935726,0.004529250205705715
validation,A,6,complete24,all,profile_B_control,cross_profile,5881,5881,0,5787,5797,10,0.10010136961529446,0.09531908149296929,-0.004782288122325173,0.002651335772474303,-0.004761845889584959,-0.007413181662059263,0.4537919802452036,0.44095299068036625,-0.012838989564837366,1.240820230818871,1.2626158089935726,0.02179557817470168
validation,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,28,28,0,24,23,-1,0.2403142960680538,0.26068441156653704,0.02037011549848325,-0.03139352978033082,-0.04005992208489768,-0.00866639230456686,0.6817887105016746,0.6055080123472354,-0.07628069815443916,0.7705091529020649,0.6288061199563231,-0.14170303294574182
validation,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,23,2,0.30323250631948584,0.26068441156653704,-0.042548094752948795,-0.07440504282181593,-0.04005992208489768,0.03434512073691825,0.8166419448447655,0.6055080123472354,-0.2111339324975301,0.9249813045187132,0.6288061199563231,-0.2961751845623901
validation,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,23,0,0.23227963828566747,0.26068441156653704,0.028404773280869572,-0.05311575149046648,-0.04005992208489768,0.013055829405568806,0.6674264738900121,0.6055080123472354,-0.06191846154277669,0.7093528052633093,0.6288061199563231,-0.08054668530698628
validation,A,6,missing24,all,mixed_profile_candidate,primary_unmasked,631,591,40,543,539,-4,0.17890903424067983,0.17849224232569763,-0.0004167919149822008,0.03750834067596291,0.038440711122246604,0.0009323704462836924,0.8484825980346468,0.8412440365081684,-0.007238561526478393,1.2812557452434752,1.2524804219508523,-0.02877532329262289
validation,A,6,missing24,all,profile_A_control,matching_profile,631,591,40,548,539,-9,0.16447944520816335,0.17849224232569763,0.014012797117534281,0.03627872576882163,0.038440711122246604,0.002161985353424975,0.7445407142975627,0.8412440365081684,0.09670332221060562,1.2844995277971742,1.2524804219508523,-0.03201910584632195
validation,A,6,missing24,all,profile_B_control,cross_profile,631,591,40,532,539,7,0.1913158394081476,0.17849224232569763,-0.012823597082449956,0.04729737905020424,0.038440711122246604,-0.008856667927957633,0.8885843522412717,0.8412440365081684,-0.04734031573310338,1.296191700019845,1.2524804219508523,-0.043711278068992776
validation,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,full_schedule,all,mixed_profile_candidate,primary_unmasked,6511,6471,40,6250,6254,4,0.13020496362201628,0.13045496861189348,0.0002500049898772061,0.019814571280061942,0.017245681075571135,-0.002568890204490807,0.6213535893336706,0.6152035202514903,-0.006150069082180298,1.8044747709711235,1.9098578479124664,0.10538307694134286
validation,A,7,full_schedule,all,profile_A_control,matching_profile,6511,6471,40,6272,6254,-18,0.12115563032174978,0.13045496861189348,0.009299338290143705,0.02648326009889182,0.017245681075571135,-0.009237579023320685,0.57352300843672,0.6152035202514903,0.04168051181477028,1.6514050101793973,1.9098578479124664,0.25845283773306904
