phase,horizon_h,subset,population,family,scheduled_rows,observed_targets,n,failures,hits,hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
validation,1,all,missing24,rain108_augmented,639,626,588,38,586,0.9965986394557823,0.9361022364217252,0.0407777740883313,0.007057977281412971,0.20418649568423852,0.636160527116242
validation,1,level_ge_7m,full_schedule,observed_control,6551,28,28,0,28,1.0,1.0,0.0666807029630848,0.020062143129802985,0.21438872115969643,0.25365721478517145
validation,1,level_ge_7m,full_schedule,augmented,6551,28,28,0,28,1.0,1.0,0.07586753928089005,0.04817294736848624,0.23597821968722388,0.2844677981726562
validation,1,level_ge_7m,full_schedule,core_original,6551,28,28,0,28,1.0,1.0,0.07053470926401026,0.014362662357881004,0.17481136237806227,0.18425926240222523
validation,1,level_ge_7m,full_schedule,core_augmented,6551,28,28,0,28,1.0,1.0,0.06020004405401199,0.01468755194077739,0.1542124004730363,0.16246581788822922
validation,1,level_ge_7m,full_schedule,levels45_original,6551,28,28,0,28,1.0,1.0,0.06429655051933339,0.008710509790566328,0.1867162914159286,0.21492638410326492
validation,1,level_ge_7m,full_schedule,levels45_augmented,6551,28,28,0,28,1.0,1.0,0.05773788476333779,0.01097059549204693,0.16412156525112903,0.20617006590437725
validation,1,level_ge_7m,full_schedule,rain108_original,6551,28,28,0,28,1.0,1.0,0.07112314911874093,0.02860738260230763,0.18201223256392657,0.1869852972107484
validation,1,level_ge_7m,full_schedule,rain108_augmented,6551,28,28,0,28,1.0,1.0,0.07132897216963542,0.0362044701017088,0.21785948890171417,0.2332988507103222
validation,1,level_ge_7m,complete24,observed_control,5912,28,28,0,28,1.0,1.0,0.0666807029630848,0.020062143129802985,0.21438872115969643,0.25365721478517145
validation,1,level_ge_7m,complete24,augmented,5912,28,28,0,28,1.0,1.0,0.07586753928089005,0.04817294736848624,0.23597821968722388,0.2844677981726562
validation,1,level_ge_7m,complete24,core_original,5912,28,28,0,28,1.0,1.0,0.07053470926401026,0.014362662357881004,0.17481136237806227,0.18425926240222523
validation,1,level_ge_7m,complete24,core_augmented,5912,28,28,0,28,1.0,1.0,0.06020004405401199,0.01468755194077739,0.1542124004730363,0.16246581788822922
validation,1,level_ge_7m,complete24,levels45_original,5912,28,28,0,28,1.0,1.0,0.06429655051933339,0.008710509790566328,0.1867162914159286,0.21492638410326492
validation,1,level_ge_7m,complete24,levels45_augmented,5912,28,28,0,28,1.0,1.0,0.05773788476333779,0.01097059549204693,0.16412156525112903,0.20617006590437725
validation,1,level_ge_7m,complete24,rain108_original,5912,28,28,0,28,1.0,1.0,0.07112314911874093,0.02860738260230763,0.18201223256392657,0.1869852972107484
validation,1,level_ge_7m,complete24,rain108_augmented,5912,28,28,0,28,1.0,1.0,0.07132897216963542,0.0362044701017088,0.21785948890171417,0.2332988507103222
validation,1,level_ge_7m,missing24,observed_control,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,augmented,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,core_original,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,core_augmented,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,levels45_original,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,levels45_augmented,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,rain108_original,639,0,0,0,0,,,,,,
validation,1,level_ge_7m,missing24,rain108_augmented,639,0,0,0,0,,,,,,
