forecast_record,evidence_kind,station_id,datum_id,model_id,model_version,registered_at,valid_at,nominal_lead_h,actual_lead_h,minimum_verified_lead_h,shorter_than_nominal_lead,forecast_m,observed_m,abs_error_m,observation_record,goal_eligible,hit_within_050m,flood_event_id,status,exclusion_reasons
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T06:00:00-03:00,11,10.9622686225,10,True,17.44077281637829,,,,False,,,not_due,
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T07:00:00-03:00,12,11.9622686225,11,True,17.517336712517167,,,,False,,,not_due,
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T08:00:00-03:00,13,12.9622686225,12,True,17.404939055538037,,,,False,,,not_due,
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T09:00:00-03:00,14,13.9622686225,13,True,17.56444767942702,,,,False,,,not_due,outside_1_to_12h_actual_lead_buckets
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-21T20:00:00-03:00,1,0.9622399458333333,0,True,16.217432046911668,,,,False,,,not_due,outside_1_to_12h_actual_lead_buckets
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-21T21:00:00-03:00,2,1.9622399458333333,1,True,17.576396080700935,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-21T22:00:00-03:00,3,2.9622399458333333,2,True,18.897766932144894,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-21T23:00:00-03:00,4,3.9622399458333333,3,True,20.194816349895294,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T00:00:00-03:00,5,4.962239945833334,4,True,21.54712064696015,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T01:00:00-03:00,6,5.962239945833334,5,True,22.865744792453857,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T02:00:00-03:00,7,6.962239945833334,6,True,24.0495829170541,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T03:00:00-03:00,8,7.962239945833334,7,True,25.15295946753569,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T04:00:00-03:00,9,8.962239945833334,8,True,26.104658332045524,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T05:00:00-03:00,10,9.962239945833332,9,True,26.905173348383503,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T06:00:00-03:00,11,10.962239945833332,10,True,27.60875335798634,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T07:00:00-03:00,12,11.962239945833332,11,True,28.181830481747408,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T08:00:00-03:00,13,12.962239945833332,12,True,28.63893662138941,,,,False,,,not_due,
c8dee31732874e10e536be980c35cc985395bccf902bc64ddb688890d4c64841,forecast_issue,86510000,ANA:86510000:reference-unverified,hge_arno_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.936195+00:00,2026-09-22T09:00:00-03:00,14,13.962239945833332,13,True,28.996751867577775,,,,False,,,not_due,outside_1_to_12h_actual_lead_buckets
