phase,horizon_h,contrast,reference,candidate,reference_hits,candidate_hits,change_hits,reference_mae_m,candidate_mae_m,change_mae_m,reference_bias_m,candidate_bias_m,change_bias_m,reference_p98_abs_m,candidate_p98_abs_m,change_p98_abs_m,reference_max_abs_m,candidate_max_abs_m,change_max_abs_m
test,5,year120,observed_control,augmented,174,169,-5,0.44950094391357975,0.46248466819397477,0.012983724280395015,-0.08667631637036102,-0.03594123993374449,0.05073507643661653,2.7581849813937223,2.335233381270853,-0.4229516001228695,4.732017992487203,4.334247934466192,-0.3977700580210106
test,5,year33,core_original,core_augmented,160,162,2,0.5188077655836074,0.5013434164995461,-0.01746434908406136,-0.11489689969112324,-0.08903726092422541,0.025859638766897827,3.6186087550544803,3.4097581375558033,-0.20885061749867706,5.256407372872076,4.727064663614628,-0.5293427092574481
test,5,year45,levels45_original,levels45_augmented,173,169,-4,0.49809610575198743,0.4741512859787184,-0.02394481977326901,-0.19301928441624283,-0.0973963108398538,0.09562297357638903,3.7666776664182833,3.2513743484827127,-0.5153033179355706,5.7234019298498,4.935706294445063,-0.7876956354047371
test,5,year108,rain108_original,rain108_augmented,158,158,0,0.5137616393307308,0.48040441951570284,-0.03335721981502798,-0.05240139033127382,-0.0006686059183094925,0.051732784412964326,3.2915880734630747,2.676428236419275,-0.6151598370437998,4.850741539439303,3.9635983596062143,-0.8871431798330889
test,5,rain_with_aux_original,levels45_original,observed_control,173,174,1,0.49809610575198743,0.44950094391357975,-0.048595161838407674,-0.19301928441624283,-0.08667631637036102,0.10634296804588181,3.7666776664182833,2.7581849813937223,-1.008492685024561,5.7234019298498,4.732017992487203,-0.9913839373625972
test,5,rain_with_aux_augmented,levels45_augmented,augmented,169,169,0,0.4741512859787184,0.46248466819397477,-0.01166661778474365,-0.0973963108398538,-0.03594123993374449,0.061455070906109306,3.2513743484827127,2.335233381270853,-0.9161409672118599,4.935706294445063,4.334247934466192,-0.6014583599788708
test,5,rain_without_aux_original,core_original,rain108_original,160,158,-2,0.5188077655836074,0.5137616393307308,-0.005046126252876593,-0.11489689969112324,-0.05240139033127382,0.06249550935984942,3.6186087550544803,3.2915880734630747,-0.3270206815914056,5.256407372872076,4.850741539439303,-0.4056658334327725
test,5,rain_without_aux_augmented,core_augmented,rain108_augmented,162,158,-4,0.5013434164995461,0.48040441951570284,-0.020938996983843217,-0.08903726092422541,-0.0006686059183094925,0.08836865500591592,3.4097581375558033,2.676428236419275,-0.7333299011365284,4.727064663614628,3.9635983596062143,-0.7634663040084133
test,5,aux_with_rain_original,rain108_original,observed_control,158,174,16,0.5137616393307308,0.44950094391357975,-0.06426069541715107,-0.05240139033127382,-0.08667631637036102,-0.0342749260390872,3.2915880734630747,2.7581849813937223,-0.5334030920693524,4.850741539439303,4.732017992487203,-0.11872354695210063
test,5,aux_with_rain_augmented,rain108_augmented,augmented,158,169,11,0.48040441951570284,0.46248466819397477,-0.017919751321728072,-0.0006686059183094925,-0.03594123993374449,-0.035272634015435,2.676428236419275,2.335233381270853,-0.34119485514842207,3.9635983596062143,4.334247934466192,0.3706495748599776
test,5,aux_without_rain_original,core_original,levels45_original,160,173,13,0.5188077655836074,0.49809610575198743,-0.02071165983161999,-0.11489689969112324,-0.19301928441624283,-0.07812238472511959,3.6186087550544803,3.7666776664182833,0.14806891136380296,5.256407372872076,5.7234019298498,0.4669945569777241
test,5,aux_without_rain_augmented,core_augmented,levels45_augmented,162,169,7,0.5013434164995461,0.4741512859787184,-0.02719213052082764,-0.08903726092422541,-0.0973963108398538,-0.008359049915628386,3.4097581375558033,3.2513743484827127,-0.1583837890730906,4.727064663614628,4.935706294445063,0.20864163083043508
test,6,year120,observed_control,augmented,149,154,5,0.5992745509944473,0.5457224485630477,-0.05355210243139952,-0.1294956884565486,-0.019718971543587496,0.1097767169129611,4.1687591231363985,3.1184544933636342,-1.0503046297727643,5.717300772050423,4.513467748884009,-1.203833023166414
test,6,year33,core_original,core_augmented,144,143,-1,0.6349250817645472,0.6167698716264687,-0.018155210138078526,-0.13541845300314842,-0.12912157977550687,0.006296873227641553,4.210447210985524,4.230681346985929,0.020234136000404135,5.675655733480282,5.608718337260306,-0.0669373962199753
test,6,year45,levels45_original,levels45_augmented,151,151,0,0.6374053461126823,0.6051655158717124,-0.03223983024096988,-0.19247359348619814,-0.136062920547027,0.056410672939171125,4.676698936257701,4.269586308494443,-0.40711262776325796,6.168963507659796,5.5015548222140485,-0.6674086854457473
test,6,year108,rain108_original,rain108_augmented,134,142,8,0.6448385373178455,0.6028313137005751,-0.042007223617270384,-0.06967160612948954,0.01295364239230646,0.08262524852179601,3.7905991734492988,3.292855518139524,-0.4977436553097747,5.544743899435778,4.984939845359995,-0.5598040540757827
test,6,rain_with_aux_original,levels45_original,observed_control,151,149,-2,0.6374053461126823,0.5992745509944473,-0.03813079511823503,-0.19247359348619814,-0.1294956884565486,0.06297790502964953,4.676698936257701,4.1687591231363985,-0.5079398131213022,6.168963507659796,5.717300772050423,-0.4516627356093723
test,6,rain_with_aux_augmented,levels45_augmented,augmented,151,154,3,0.6051655158717124,0.5457224485630477,-0.059443067308664665,-0.136062920547027,-0.019718971543587496,0.11634394900343951,4.269586308494443,3.1184544933636342,-1.1511318151308085,5.5015548222140485,4.513467748884009,-0.9880870733300391
test,6,rain_without_aux_original,core_original,rain108_original,144,134,-10,0.6349250817645472,0.6448385373178455,0.009913455553298256,-0.13541845300314842,-0.06967160612948954,0.06574684687365888,4.210447210985524,3.7905991734492988,-0.4198480375362257,5.675655733480282,5.544743899435778,-0.1309118340445039
test,6,rain_without_aux_augmented,core_augmented,rain108_augmented,143,142,-1,0.6167698716264687,0.6028313137005751,-0.013938557925893602,-0.12912157977550687,0.01295364239230646,0.14207522216781332,4.230681346985929,3.292855518139524,-0.9378258288464045,5.608718337260306,4.984939845359995,-0.6237784919003113
test,6,aux_with_rain_original,rain108_original,observed_control,134,149,15,0.6448385373178455,0.5992745509944473,-0.0455639863233982,-0.06967160612948954,-0.1294956884565486,-0.05982408232705906,3.7905991734492988,4.1687591231363985,0.37815994968709976,5.544743899435778,5.717300772050423,0.17255687261464558
test,6,aux_with_rain_augmented,rain108_augmented,augmented,142,154,12,0.6028313137005751,0.5457224485630477,-0.05710886513752733,0.01295364239230646,-0.019718971543587496,-0.032672613935893956,3.292855518139524,3.1184544933636342,-0.1744010247758898,4.984939845359995,4.513467748884009,-0.47147209647598576
test,6,aux_without_rain_original,core_original,levels45_original,144,151,7,0.6349250817645472,0.6374053461126823,0.002480264348135086,-0.13541845300314842,-0.19247359348619814,-0.057055140483049716,4.210447210985524,4.676698936257701,0.4662517252721763,5.675655733480282,6.168963507659796,0.493307774179514
test,6,aux_without_rain_augmented,core_augmented,levels45_augmented,143,151,8,0.6167698716264687,0.6051655158717124,-0.011604355754756268,-0.12912157977550687,-0.136062920547027,-0.006941340771520144,4.230681346985929,4.269586308494443,0.03890496150851419,5.608718337260306,5.5015548222140485,-0.10716351504625798
test,7,year120,observed_control,augmented,132,126,-6,0.7350302813017384,0.7191446264270654,-0.015885654874672972,-0.10404518285848988,0.1712134179402781,0.27525860079876796,4.360257143310526,3.0442254558852935,-1.3160316874252325,5.611443817837554,3.687598602610098,-1.9238452152274554
test,7,year33,core_original,core_augmented,138,135,-3,0.6720836587108939,0.6786880272402143,0.006604368529320337,-0.12746974094057253,-0.09096648425200073,0.03650325668857181,4.448309952994983,3.6523506509910795,-0.795959302003904,6.428490415700301,6.367442851304178,-0.06104756439612302
test,7,year45,levels45_original,levels45_augmented,132,136,4,0.7137515615401822,0.6989364518010243,-0.014815109739157895,-0.24900097537196975,-0.04739972189833342,0.20160125347363633,5.267481337523696,3.9581090578168414,-1.3093722797068548,6.485420918152168,5.624942955087932,-0.8604779630642359
test,7,year108,rain108_original,rain108_augmented,135,126,-9,0.7492407496742584,0.7339710620276566,-0.015269687646601748,-0.009229559198579344,0.12671908357115416,0.1359486427697335,4.143700223645862,3.093627270379143,-1.0500729532667186,5.185150231081009,3.9372283434732616,-1.2479218876077471
test,7,rain_with_aux_original,levels45_original,observed_control,132,132,0,0.7137515615401822,0.7350302813017384,0.021278719761556264,-0.24900097537196975,-0.10404518285848988,0.14495579251347987,5.267481337523696,4.360257143310526,-0.9072241942131702,6.485420918152168,5.611443817837554,-0.8739771003146144
test,7,rain_with_aux_augmented,levels45_augmented,augmented,136,126,-10,0.6989364518010243,0.7191446264270654,0.020208174626041187,-0.04739972189833342,0.1712134179402781,0.21861313983861153,3.9581090578168414,3.0442254558852935,-0.9138836019315479,5.624942955087932,3.687598602610098,-1.937344352477834
test,7,rain_without_aux_original,core_original,rain108_original,138,135,-3,0.6720836587108939,0.7492407496742584,0.07715709096336443,-0.12746974094057253,-0.009229559198579344,0.11824018174199319,4.448309952994983,4.143700223645862,-0.30460972934912167,6.428490415700301,5.185150231081009,-1.2433401846192922
test,7,rain_without_aux_augmented,core_augmented,rain108_augmented,135,126,-9,0.6786880272402143,0.7339710620276566,0.05528303478744234,-0.09096648425200073,0.12671908357115416,0.2176855678231549,3.6523506509910795,3.093627270379143,-0.5587233806119363,6.367442851304178,3.9372283434732616,-2.4302145078309163
test,7,aux_with_rain_original,rain108_original,observed_control,135,132,-3,0.7492407496742584,0.7350302813017384,-0.014210468372519935,-0.009229559198579344,-0.10404518285848988,-0.09481562365991053,4.143700223645862,4.360257143310526,0.21655691966466417,5.185150231081009,5.611443817837554,0.42629358675654494
test,7,aux_with_rain_augmented,rain108_augmented,augmented,126,126,0,0.7339710620276566,0.7191446264270654,-0.014826435600591159,0.12671908357115416,0.1712134179402781,0.04449433436912395,3.093627270379143,3.0442254558852935,-0.04940181449384973,3.9372283434732616,3.687598602610098,-0.24962974086316336
test,7,aux_without_rain_original,core_original,levels45_original,138,132,-6,0.6720836587108939,0.7137515615401822,0.04166790282928823,-0.12746974094057253,-0.24900097537196975,-0.12153123443139721,4.448309952994983,5.267481337523696,0.8191713845287127,6.428490415700301,6.485420918152168,0.05693050245186715
test,7,aux_without_rain_augmented,core_augmented,levels45_augmented,135,136,1,0.6786880272402143,0.6989364518010243,0.020248424560809997,-0.09096648425200073,-0.04739972189833342,0.043566762353667306,3.6523506509910795,3.9581090578168414,0.30575840682576194,6.367442851304178,5.624942955087932,-0.7424998962162457
test,8,year120,observed_control,augmented,128,135,7,0.8437648586743666,0.7325887479294098,-0.11117611074495681,-0.14118542567397704,0.08888816324472744,0.2300735889187045,5.13793312352746,3.3433139557072926,-1.794619167820167,6.185898482285559,3.913272849374927,-2.272625632910632
test,8,year33,core_original,core_augmented,132,124,-8,0.7546889219482291,0.7748196720983085,0.02013075015007937,-0.17795992028389296,-0.12391013067528395,0.05404978960860901,4.951296245504881,4.645302048889207,-0.3059941966156732,7.125572373306888,7.297967609562563,0.17239523625567532
test,8,year45,levels45_original,levels45_augmented,125,123,-2,0.8168121440382098,0.7928601504136578,-0.023951993624552026,-0.29591883256270735,-0.07520684998773056,0.2207119825749768,6.170900361888672,4.265226015283725,-1.9056743466049477,7.460260735268643,6.959439624189439,-0.5008211110792038
test,8,year108,rain108_original,rain108_augmented,124,130,6,0.8226021180047058,0.7542143228418431,-0.06838779516286275,-0.07449288491472462,0.09657812189268407,0.1710710068074087,4.500792485542983,3.2210693036070537,-1.2797231819359296,5.628696550433984,3.9215047241040573,-1.707191826329927
test,8,rain_with_aux_original,levels45_original,observed_control,125,128,3,0.8168121440382098,0.8437648586743666,0.026952714636156783,-0.29591883256270735,-0.14118542567397704,0.1547334068887303,6.170900361888672,5.13793312352746,-1.0329672383612127,7.460260735268643,6.185898482285559,-1.2743622529830843
test,8,rain_with_aux_augmented,levels45_augmented,augmented,123,135,12,0.7928601504136578,0.7325887479294098,-0.060271402484248005,-0.07520684998773056,0.08888816324472744,0.164095013232458,4.265226015283725,3.3433139557072926,-0.9219120595764321,6.959439624189439,3.913272849374927,-3.0461667748145125
test,8,rain_without_aux_original,core_original,rain108_original,132,124,-8,0.7546889219482291,0.8226021180047058,0.06791319605647672,-0.17795992028389296,-0.07449288491472462,0.10346703536916833,4.951296245504881,4.500792485542983,-0.4505037599618973,7.125572373306888,5.628696550433984,-1.4968758228729033
test,8,rain_without_aux_augmented,core_augmented,rain108_augmented,124,130,6,0.7748196720983085,0.7542143228418431,-0.0206053492564654,-0.12391013067528395,0.09657812189268407,0.220488252567968,4.645302048889207,3.2210693036070537,-1.4242327452821537,7.297967609562563,3.9215047241040573,-3.3764628854585057
test,8,aux_with_rain_original,rain108_original,observed_control,124,128,4,0.8226021180047058,0.8437648586743666,0.02116274066966073,-0.07449288491472462,-0.14118542567397704,-0.06669254075925242,4.500792485542983,5.13793312352746,0.6371406379844764,5.628696550433984,6.185898482285559,0.5572019318515746
test,8,aux_with_rain_augmented,rain108_augmented,augmented,130,135,5,0.7542143228418431,0.7325887479294098,-0.021625574912433332,0.09657812189268407,0.08888816324472744,-0.0076899586479566295,3.2210693036070537,3.3433139557072926,0.12224465210023894,3.9215047241040573,3.913272849374927,-0.00823187472913034
test,8,aux_without_rain_original,core_original,levels45_original,132,125,-7,0.7546889219482291,0.8168121440382098,0.06212322208998067,-0.17795992028389296,-0.29591883256270735,-0.11795891227881439,4.951296245504881,6.170900361888672,1.2196041163837918,7.125572373306888,7.460260735268643,0.33468836196175555
test,8,aux_without_rain_augmented,core_augmented,levels45_augmented,124,123,-1,0.7748196720983085,0.7928601504136578,0.018040478315349273,-0.12391013067528395,-0.07520684998773056,0.04870328068755339,4.645302048889207,4.265226015283725,-0.3800760336054827,7.297967609562563,6.959439624189439,-0.33852798537312356
test,9,year120,observed_control,augmented,113,121,8,0.9692832556460395,0.8575750425510588,-0.11170821309498069,-0.21216111648823835,0.07800867219583653,0.2901697886840749,5.315937681275884,3.4924888533298013,-1.8234488279460823,6.0003742492804815,4.53114741249782,-1.4692268367826617
test,9,year33,core_original,core_augmented,123,118,-5,0.8960372241381932,0.8640748044457343,-0.03196241969245894,-0.22546328437480212,-0.2299276162369189,-0.004464331862116783,5.42229485043019,5.212752730271518,-0.20954212015867224,7.342791450863977,7.699739336776754,0.3569478859127768
test,9,year45,levels45_original,levels45_augmented,119,110,-9,0.9558248747167754,0.9048457083768979,-0.050979166339877424,-0.33725643193848504,-0.15751272667660585,0.1797437052618792,6.976184574426817,5.080556648828255,-1.8956279255985624,8.331921556753326,8.027067157107739,-0.3048543996455866
test,9,year108,rain108_original,rain108_augmented,107,117,10,0.9861443155259383,0.8926167465846788,-0.09352756894125946,-0.10437772148317165,0.10252662337682443,0.2069043448599961,4.998272370027989,3.487479911716661,-1.510792458311328,5.987024728988166,4.609613839430159,-1.377410889558007
test,9,rain_with_aux_original,levels45_original,observed_control,119,113,-6,0.9558248747167754,0.9692832556460395,0.013458380929264102,-0.33725643193848504,-0.21216111648823835,0.12509531545024669,6.976184574426817,5.315937681275884,-1.6602468931509335,8.331921556753326,6.0003742492804815,-2.331547307472844
test,9,rain_with_aux_augmented,levels45_augmented,augmented,110,121,11,0.9048457083768979,0.8575750425510588,-0.047270665825839164,-0.15751272667660585,0.07800867219583653,0.2355213988724424,5.080556648828255,3.4924888533298013,-1.5880677954984534,8.027067157107739,4.53114741249782,-3.4959197446099193
test,9,rain_without_aux_original,core_original,rain108_original,123,107,-16,0.8960372241381932,0.9861443155259383,0.09010709138774509,-0.22546328437480212,-0.10437772148317165,0.12108556289163047,5.42229485043019,4.998272370027989,-0.4240224804022015,7.342791450863977,5.987024728988166,-1.3557667218758116
test,9,rain_without_aux_augmented,core_augmented,rain108_augmented,118,117,-1,0.8640748044457343,0.8926167465846788,0.028541942138944565,-0.2299276162369189,0.10252662337682443,0.3324542396137433,5.212752730271518,3.487479911716661,-1.7252728185548571,7.699739336776754,4.609613839430159,-3.0901254973465955
test,9,aux_with_rain_original,rain108_original,observed_control,107,113,6,0.9861443155259383,0.9692832556460395,-0.016861059879898832,-0.10437772148317165,-0.21216111648823835,-0.1077833950050667,4.998272370027989,5.315937681275884,0.3176653112478949,5.987024728988166,6.0003742492804815,0.01334952029231573
test,9,aux_with_rain_augmented,rain108_augmented,augmented,117,121,4,0.8926167465846788,0.8575750425510588,-0.03504170403362006,0.10252662337682443,0.07800867219583653,-0.0245179511809879,3.487479911716661,3.4924888533298013,0.005008941613140472,4.609613839430159,4.53114741249782,-0.07846642693233896
test,9,aux_without_rain_original,core_original,levels45_original,123,119,-4,0.8960372241381932,0.9558248747167754,0.05978765057858215,-0.22546328437480212,-0.33725643193848504,-0.11179314756368292,5.42229485043019,6.976184574426817,1.553889723996627,7.342791450863977,8.331921556753326,0.9891301058893482
test,9,aux_without_rain_augmented,core_augmented,levels45_augmented,118,110,-8,0.8640748044457343,0.9048457083768979,0.04077090393116367,-0.2299276162369189,-0.15751272667660585,0.07241488956031306,5.212752730271518,5.080556648828255,-0.13219608144326322,7.699739336776754,8.027067157107739,0.32732782033098484
test,10,year120,observed_control,augmented,93,97,4,1.0678142840693023,0.9357273430058953,-0.13208694106340702,-0.29065485947811165,-0.11183110925550184,0.17882375022260982,5.986627894174404,4.306732484485266,-1.6798954096891379,6.464545216847842,4.770160156293642,-1.6943850605542004
test,10,year33,core_original,core_augmented,100,106,6,1.0589527308169442,1.006675340364842,-0.05227739045210211,-0.2957664797190382,-0.28703298597307236,0.008733493745965826,6.00853625233906,5.871608903065184,-0.1369273492738765,8.625721281596324,8.66591342919265,0.04019214759632561
test,10,year45,levels45_original,levels45_augmented,102,90,-12,1.1607791192726107,1.0259714045218706,-0.13480771475074005,-0.45607621437694945,-0.2917960931843692,0.16428012119258023,8.061724519919828,6.235614795222586,-1.8261097246972415,8.980947020417169,8.644603122218292,-0.33634389819887645
test,10,year108,rain108_original,rain108_augmented,95,101,6,1.0863968121179386,0.9689625051005921,-0.11743430701734647,-0.24747883905868054,-0.10427641006581,0.14320242899287056,5.557232864403607,4.5057064663182524,-1.0515263980853549,6.444090169563233,5.023919616689746,-1.4201705528734871
test,10,rain_with_aux_original,levels45_original,observed_control,102,93,-9,1.1607791192726107,1.0678142840693023,-0.09296483520330834,-0.45607621437694945,-0.29065485947811165,0.1654213548988378,8.061724519919828,5.986627894174404,-2.0750966257454238,8.980947020417169,6.464545216847842,-2.5164018035693267
test,10,rain_with_aux_augmented,levels45_augmented,augmented,90,97,7,1.0259714045218706,0.9357273430058953,-0.0902440615159753,-0.2917960931843692,-0.11183110925550184,0.1799649839288674,6.235614795222586,4.306732484485266,-1.92888231073732,8.644603122218292,4.770160156293642,-3.8744429659246507
test,10,rain_without_aux_original,core_original,rain108_original,100,95,-5,1.0589527308169442,1.0863968121179386,0.027444081300994405,-0.2957664797190382,-0.24747883905868054,0.04828764066035765,6.00853625233906,5.557232864403607,-0.4513033879354529,8.625721281596324,6.444090169563233,-2.1816311120330907
test,10,rain_without_aux_augmented,core_augmented,rain108_augmented,106,101,-5,1.006675340364842,0.9689625051005921,-0.037712835264249955,-0.28703298597307236,-0.10427641006581,0.18275657590726235,5.871608903065184,4.5057064663182524,-1.3659024367469312,8.66591342919265,5.023919616689746,-3.6419938125029034
test,10,aux_with_rain_original,rain108_original,observed_control,95,93,-2,1.0863968121179386,1.0678142840693023,-0.01858252804863625,-0.24747883905868054,-0.29065485947811165,-0.04317602041943111,5.557232864403607,5.986627894174404,0.4293950297707969,6.444090169563233,6.464545216847842,0.02045504728460923
test,10,aux_with_rain_augmented,rain108_augmented,augmented,101,97,-4,0.9689625051005921,0.9357273430058953,-0.03323516209469679,-0.10427641006581,-0.11183110925550184,-0.007554699189691844,4.5057064663182524,4.306732484485266,-0.1989739818329861,5.023919616689746,4.770160156293642,-0.253759460396104
test,10,aux_without_rain_original,core_original,levels45_original,100,102,2,1.0589527308169442,1.1607791192726107,0.1018263884556665,-0.2957664797190382,-0.45607621437694945,-0.16030973465791126,6.00853625233906,8.061724519919828,2.053188267580768,8.625721281596324,8.980947020417169,0.3552257388208453
test,10,aux_without_rain_augmented,core_augmented,levels45_augmented,106,90,-16,1.006675340364842,1.0259714045218706,0.01929606415702856,-0.28703298597307236,-0.2917960931843692,-0.0047631072112968575,5.871608903065184,6.235614795222586,0.36400589215740276,8.66591342919265,8.644603122218292,-0.021310306974356763
test,11,year120,observed_control,augmented,85,89,4,1.1782923476697535,1.1292275765177942,-0.0490647711519594,-0.3919115260975247,-0.2644494421109763,0.1274620839865484,6.145453272947169,5.0600163406492005,-1.0854369322979682,6.566430652044184,5.820890909678985,-0.7455397423651995
test,11,year33,core_original,core_augmented,99,95,-4,1.2093843426063131,1.128198896618369,-0.0811854459879442,-0.3802700928881401,-0.3461478377933432,0.03412225509479694,6.8058965531530635,6.7951593393251155,-0.010737213827948011,9.323675757293607,8.607916146563571,-0.7157596107300357
test,11,year45,levels45_original,levels45_augmented,91,85,-6,1.2639435892877482,1.2168228057921229,-0.04712078349562532,-0.5300431454577283,-0.41875133660451813,0.11129180885321022,8.341439461249903,7.442338385595353,-0.8991010756545501,9.767192233862536,9.188920737761181,-0.5782714961013546
test,11,year108,rain108_original,rain108_augmented,80,86,6,1.1851655498674065,1.093465807254808,-0.0916997426125985,-0.35457472149430036,-0.2502387991551594,0.10433592233914096,6.163102254403664,5.198898027592127,-0.9642042268115372,6.627925925370354,5.936485255653215,-0.6914406697171387
test,11,rain_with_aux_original,levels45_original,observed_control,91,85,-6,1.2639435892877482,1.1782923476697535,-0.08565124161799464,-0.5300431454577283,-0.3919115260975247,0.13813161936020363,8.341439461249903,6.145453272947169,-2.1959861883027347,9.767192233862536,6.566430652044184,-3.2007615818183517
test,11,rain_with_aux_augmented,levels45_augmented,augmented,85,89,4,1.2168228057921229,1.1292275765177942,-0.08759522927432872,-0.41875133660451813,-0.2644494421109763,0.1543018944935418,7.442338385595353,5.0600163406492005,-2.382322044946153,9.188920737761181,5.820890909678985,-3.3680298280821965
test,11,rain_without_aux_original,core_original,rain108_original,99,80,-19,1.2093843426063131,1.1851655498674065,-0.02421879273890659,-0.3802700928881401,-0.35457472149430036,0.02569537139383976,6.8058965531530635,6.163102254403664,-0.6427942987493998,9.323675757293607,6.627925925370354,-2.695749831923253
test,11,rain_without_aux_augmented,core_augmented,rain108_augmented,95,86,-9,1.128198896618369,1.093465807254808,-0.0347330893635609,-0.3461478377933432,-0.2502387991551594,0.09590903863818379,6.7951593393251155,5.198898027592127,-1.596261311732989,8.607916146563571,5.936485255653215,-2.671430890910356
test,11,aux_with_rain_original,rain108_original,observed_control,80,85,5,1.1851655498674065,1.1782923476697535,-0.006873202197652972,-0.35457472149430036,-0.3919115260975247,-0.03733680460322436,6.163102254403664,6.145453272947169,-0.017648981456495072,6.627925925370354,6.566430652044184,-0.06149527332616955
test,11,aux_with_rain_augmented,rain108_augmented,augmented,86,89,3,1.093465807254808,1.1292275765177942,0.03576176926298613,-0.2502387991551594,-0.2644494421109763,-0.014210642955816921,5.198898027592127,5.0600163406492005,-0.13888168694292613,5.936485255653215,5.820890909678985,-0.11559434597423035
test,11,aux_without_rain_original,core_original,levels45_original,99,91,-8,1.2093843426063131,1.2639435892877482,0.05455924668143508,-0.3802700928881401,-0.5300431454577283,-0.14977305256958823,6.8058965531530635,8.341439461249903,1.53554290809684,9.323675757293607,9.767192233862536,0.443516476568929
test,11,aux_without_rain_augmented,core_augmented,levels45_augmented,95,85,-10,1.128198896618369,1.2168228057921229,0.08862390917375396,-0.3461478377933432,-0.41875133660451813,-0.07260349881117495,6.7951593393251155,7.442338385595353,0.6471790462702378,8.607916146563571,9.188920737761181,0.58100459119761
test,12,year120,observed_control,augmented,83,89,6,1.3618131697950429,1.2567061484263768,-0.10510702136866601,-0.49404041208717636,-0.28588172785528126,0.2081586842318951,7.352671221251543,6.188640793281838,-1.1640304279697054,7.5899965838495795,7.362831172927574,-0.22716541092200515
test,12,year33,core_original,core_augmented,83,79,-4,1.3702778488444487,1.2930026766509397,-0.07727517219350899,-0.4452104320832928,-0.43719281149672895,0.008017620586563856,7.612575452246151,7.265809369948834,-0.3467660822973171,10.028690272510193,9.421135425426398,-0.6075548470837955
test,12,year45,levels45_original,levels45_augmented,75,78,3,1.427579740605097,1.3700217548897762,-0.05755798571532078,-0.6030152765895402,-0.5283766066026379,0.07463866998690238,8.961027898545014,8.254608953168448,-0.7064189453765657,10.211224221286528,9.347237905217986,-0.8639863160685426
test,12,year108,rain108_original,rain108_augmented,78,81,3,1.357773599154925,1.2383015662773345,-0.11947203287759045,-0.43530553126382054,-0.36042864730786306,0.07487688395595749,6.693401830486034,6.08983429414365,-0.6035675363423847,7.513398172326879,7.462013290791095,-0.05138488153578358
test,12,rain_with_aux_original,levels45_original,observed_control,75,83,8,1.427579740605097,1.3618131697950429,-0.0657665708100541,-0.6030152765895402,-0.49404041208717636,0.10897486450236388,8.961027898545014,7.352671221251543,-1.6083566772934708,10.211224221286528,7.5899965838495795,-2.6212276374369488
test,12,rain_with_aux_augmented,levels45_augmented,augmented,78,89,11,1.3700217548897762,1.2567061484263768,-0.11331560646339933,-0.5283766066026379,-0.28588172785528126,0.2424948787473566,8.254608953168448,6.188640793281838,-2.0659681598866104,9.347237905217986,7.362831172927574,-1.9844067322904113
test,12,rain_without_aux_original,core_original,rain108_original,83,78,-5,1.3702778488444487,1.357773599154925,-0.012504249689523794,-0.4452104320832928,-0.43530553126382054,0.009904900819472262,7.612575452246151,6.693401830486034,-0.919173621760117,10.028690272510193,7.513398172326879,-2.5152921001833146
test,12,rain_without_aux_augmented,core_augmented,rain108_augmented,79,81,2,1.2930026766509397,1.2383015662773345,-0.054701110373605255,-0.43719281149672895,-0.36042864730786306,0.07676416418886589,7.265809369948834,6.08983429414365,-1.1759750758051846,9.421135425426398,7.462013290791095,-1.9591221346353027
test,12,aux_with_rain_original,rain108_original,observed_control,78,83,5,1.357773599154925,1.3618131697950429,0.004039570640117951,-0.43530553126382054,-0.49404041208717636,-0.05873488082335582,6.693401830486034,7.352671221251543,0.659269390765509,7.513398172326879,7.5899965838495795,0.07659841152270097
test,12,aux_with_rain_augmented,rain108_augmented,augmented,81,89,8,1.2383015662773345,1.2567061484263768,0.018404582149042392,-0.36042864730786306,-0.28588172785528126,0.0745469194525818,6.08983429414365,6.188640793281838,0.09880649913818829,7.462013290791095,7.362831172927574,-0.0991821178635206
test,12,aux_without_rain_original,core_original,levels45_original,83,75,-8,1.3702778488444487,1.427579740605097,0.05730189176064826,-0.4452104320832928,-0.6030152765895402,-0.15780484450624743,7.612575452246151,8.961027898545014,1.3484524462988627,10.028690272510193,10.211224221286528,0.1825339487763351
test,12,aux_without_rain_augmented,core_augmented,levels45_augmented,79,78,-1,1.2930026766509397,1.3700217548897762,0.07701907823883647,-0.43719281149672895,-0.5283766066026379,-0.0911837951059089,7.265809369948834,8.254608953168448,0.9887995832196141,9.421135425426398,9.347237905217986,-0.073897520208412
