role,period,horizon_h,population,subset,family,observed_targets,pairs,failures,raw_hits,normalized_hits,hits_delta,raw_mae_m,normalized_mae_m,mae_m_delta,raw_bias_m,normalized_bias_m,bias_m_delta,raw_p98_abs_m,normalized_p98_abs_m,p98_abs_m_delta,raw_max_abs_m,normalized_max_abs_m,max_abs_m_delta
reused_development,2021,3,missing24,level_ge_7m,original,11,11,0,11,11,0,0.13676156033205047,0.13676156033205047,0.0,-0.08303120504120648,-0.08303120504120648,0.0,0.2793396078142628,0.2793396078142628,0.0,0.28106805853045014,0.28106805853045014,0.0
reused_development,2021,3,missing24,level_ge_7m,plus2020,11,11,0,11,11,0,0.20935460203355652,0.2125173854478812,0.003162783414324688,0.09563395194196604,0.09338045678302978,-0.002253495158936261,0.41378756823124246,0.41343798817403227,-0.000349580057210197,0.42153870839435115,0.4214300820597119,-0.0001086263346392613
reused_development,2021,4,full_schedule,all,original,740,740,0,716,715,-1,0.1846111187143634,0.17376049690514708,-0.01085062180921631,0.11003037129693607,0.09632136178839132,-0.013709009508544756,0.5697088323933436,0.5759131415152813,0.006204309121937701,1.028971540581634,1.0756000014850855,0.04662846090345152
reused_development,2021,4,full_schedule,all,plus2020,740,740,0,706,706,0,0.13256190370048768,0.14149566958623988,0.008933765885752204,-0.08117127966717308,-0.08462011152213697,-0.0034488318549638908,0.6783906953111419,0.696968897130609,0.01857820181946712,1.126566702418031,1.126055912567396,-0.0005107898506351294
reused_development,2021,4,full_schedule,level_ge_7m,original,11,11,0,11,11,0,0.1763075303324659,0.19194655872508773,0.015639028392621823,-0.11312085093396872,-0.14649772753841653,-0.03337687660444781,0.41803847018452445,0.45191554307444654,0.03387707288992209,0.4563349369465932,0.4950007472629885,0.038665810316395266
reused_development,2021,4,full_schedule,level_ge_7m,plus2020,11,11,0,9,9,0,0.2595591458857527,0.2681874729667626,0.008628327081009912,-0.09760814797487928,-0.09509992845322333,0.0025082195216559466,0.6447166009664318,0.6351265035024849,-0.0095900974639469,0.6699216282108251,0.6545336007216651,-0.015388027489160017
reused_development,2021,4,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,4,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,4,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,4,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,4,missing24,all,original,740,740,0,716,715,-1,0.1846111187143634,0.17376049690514708,-0.01085062180921631,0.11003037129693607,0.09632136178839132,-0.013709009508544756,0.5697088323933436,0.5759131415152813,0.006204309121937701,1.028971540581634,1.0756000014850855,0.04662846090345152
reused_development,2021,4,missing24,all,plus2020,740,740,0,706,706,0,0.13256190370048768,0.14149566958623988,0.008933765885752204,-0.08117127966717308,-0.08462011152213697,-0.0034488318549638908,0.6783906953111419,0.696968897130609,0.01857820181946712,1.126566702418031,1.126055912567396,-0.0005107898506351294
reused_development,2021,4,missing24,level_ge_7m,original,11,11,0,11,11,0,0.1763075303324659,0.19194655872508773,0.015639028392621823,-0.11312085093396872,-0.14649772753841653,-0.03337687660444781,0.41803847018452445,0.45191554307444654,0.03387707288992209,0.4563349369465932,0.4950007472629885,0.038665810316395266
reused_development,2021,4,missing24,level_ge_7m,plus2020,11,11,0,9,9,0,0.2595591458857527,0.2681874729667626,0.008628327081009912,-0.09760814797487928,-0.09509992845322333,0.0025082195216559466,0.6447166009664318,0.6351265035024849,-0.0095900974639469,0.6699216282108251,0.6545336007216651,-0.015388027489160017
reused_development,2021,5,full_schedule,all,original,739,739,0,698,692,-6,0.19759122551934888,0.20780815955072823,0.010216934031379354,0.0836932795221943,0.09451958836893197,0.010826308846737673,0.6989447763375953,0.7017359694097857,0.0027911930721903344,1.3439867254330542,1.3668913627607582,0.02290463732770398
reused_development,2021,5,full_schedule,all,plus2020,739,739,0,697,697,0,0.14048851794877895,0.1580662108809568,0.01757769293217784,0.03390821408695307,0.016557255195443706,-0.017350958891509363,0.6507457683037887,0.7015310788898638,0.05078531058607505,0.9475490547718379,0.916097275367389,-0.031451779404448876
reused_development,2021,5,full_schedule,level_ge_7m,original,11,11,0,9,9,0,0.342960289333011,0.36052484750258706,0.017564558169576083,-0.342960289333011,-0.36052484750258706,-0.017564558169576083,0.7297652342488102,0.7777881290942852,0.04802289484547495,0.748924075238186,0.7926558611211441,0.04373178588295801
reused_development,2021,5,full_schedule,level_ge_7m,plus2020,11,11,0,11,11,0,0.19529815963183628,0.22057945846827104,0.025281298836434762,-0.05566463155712966,-0.05865515229233129,-0.002990520735201632,0.37114475887098825,0.45852678939633235,0.0873820305253441,0.3746147107116977,0.4684026293070458,0.09378791859534807
reused_development,2021,5,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,5,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,5,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,5,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,5,missing24,all,original,739,739,0,698,692,-6,0.19759122551934888,0.20780815955072823,0.010216934031379354,0.0836932795221943,0.09451958836893197,0.010826308846737673,0.6989447763375953,0.7017359694097857,0.0027911930721903344,1.3439867254330542,1.3668913627607582,0.02290463732770398
reused_development,2021,5,missing24,all,plus2020,739,739,0,697,697,0,0.14048851794877895,0.1580662108809568,0.01757769293217784,0.03390821408695307,0.016557255195443706,-0.017350958891509363,0.6507457683037887,0.7015310788898638,0.05078531058607505,0.9475490547718379,0.916097275367389,-0.031451779404448876
reused_development,2021,5,missing24,level_ge_7m,original,11,11,0,9,9,0,0.342960289333011,0.36052484750258706,0.017564558169576083,-0.342960289333011,-0.36052484750258706,-0.017564558169576083,0.7297652342488102,0.7777881290942852,0.04802289484547495,0.748924075238186,0.7926558611211441,0.04373178588295801
reused_development,2021,5,missing24,level_ge_7m,plus2020,11,11,0,11,11,0,0.19529815963183628,0.22057945846827104,0.025281298836434762,-0.05566463155712966,-0.05865515229233129,-0.002990520735201632,0.37114475887098825,0.45852678939633235,0.0873820305253441,0.3746147107116977,0.4684026293070458,0.09378791859534807
reused_development,2021,6,full_schedule,all,original,738,738,0,670,640,-30,0.2781717689523117,0.31938310236176193,0.04121133340945021,0.18854065698105368,0.24247935075162524,0.05393869377057156,0.6596527584537191,0.6955730257320537,0.03592026727833464,1.0246188908290073,1.0267839655011182,0.0021650746721109115
reused_development,2021,6,full_schedule,all,plus2020,738,738,0,684,693,9,0.17050491091407957,0.1458086037540999,-0.02469630715997967,0.07168369620702254,-0.021707724863090996,-0.09339142107011354,0.7074631319850455,0.6980668389399224,-0.009396293045123127,1.0071693843931842,1.0460179362189206,0.03884855182573643
reused_development,2021,6,full_schedule,level_ge_7m,original,11,11,0,8,8,0,0.3474363456431569,0.3108835937814262,-0.03655275186173068,-0.3456660162360741,-0.29019519193028637,0.05547082430578776,0.7424507653193309,0.7049249054996127,-0.03752585981971812,0.7555407290239282,0.7148948267553221,-0.04064590226860609
reused_development,2021,6,full_schedule,level_ge_7m,plus2020,11,11,0,9,9,0,0.23491198161598945,0.24800198397380058,0.013090002357811131,-0.12736884636109444,-0.13980374261038395,-0.012434896249289507,0.6119422041810888,0.6053993674115582,-0.006542836769530602,0.6274279853034797,0.6210923754392468,-0.006335609864232872
reused_development,2021,6,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,6,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,6,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,6,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,6,missing24,all,original,738,738,0,670,640,-30,0.2781717689523117,0.31938310236176193,0.04121133340945021,0.18854065698105368,0.24247935075162524,0.05393869377057156,0.6596527584537191,0.6955730257320537,0.03592026727833464,1.0246188908290073,1.0267839655011182,0.0021650746721109115
reused_development,2021,6,missing24,all,plus2020,738,738,0,684,693,9,0.17050491091407957,0.1458086037540999,-0.02469630715997967,0.07168369620702254,-0.021707724863090996,-0.09339142107011354,0.7074631319850455,0.6980668389399224,-0.009396293045123127,1.0071693843931842,1.0460179362189206,0.03884855182573643
reused_development,2021,6,missing24,level_ge_7m,original,11,11,0,8,8,0,0.3474363456431569,0.3108835937814262,-0.03655275186173068,-0.3456660162360741,-0.29019519193028637,0.05547082430578776,0.7424507653193309,0.7049249054996127,-0.03752585981971812,0.7555407290239282,0.7148948267553221,-0.04064590226860609
reused_development,2021,6,missing24,level_ge_7m,plus2020,11,11,0,9,9,0,0.23491198161598945,0.24800198397380058,0.013090002357811131,-0.12736884636109444,-0.13980374261038395,-0.012434896249289507,0.6119422041810888,0.6053993674115582,-0.006542836769530602,0.6274279853034797,0.6210923754392468,-0.006335609864232872
reused_development,2021,7,full_schedule,all,original,737,737,0,161,135,-26,0.5918019483141733,0.6358114548162035,0.04400950650203017,0.5458054470232235,0.5929754228862624,0.04716997586303884,1.0159286834438288,1.0605504527226375,0.044621769278808676,1.4848286906758732,1.4857504386933025,0.0009217480174292803
reused_development,2021,7,full_schedule,all,plus2020,737,737,0,618,618,0,0.29719121551773137,0.31023021323663097,0.013038997718899603,0.19390135130846056,0.21732185207023688,0.02342050076177632,0.8841357299963397,0.8553702875429667,-0.02876544245337298,1.4631952151117718,1.430495452634851,-0.032699762476920746
reused_development,2021,7,full_schedule,level_ge_7m,original,11,11,0,9,9,0,0.37113368639617317,0.37215242002086435,0.0010187336246911816,0.08255606797247345,0.07546323482451464,-0.007092833147958805,0.5531362738604573,0.5562327864307515,0.0030965125702941965,0.5563514985729388,0.5563050334209159,-4.646515202288981e-05
reused_development,2021,7,full_schedule,level_ge_7m,plus2020,11,11,0,5,7,2,0.4784116089201626,0.4654082623507195,-0.013003346569443075,-0.17688814906071426,-0.16849679960766997,0.008391349453044289,0.8890774222530323,0.8852976087301951,-0.003779813522837183,0.8906062921345601,0.8989373295784926,0.008331037443932487
reused_development,2021,7,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,7,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,7,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,7,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,7,missing24,all,original,737,737,0,161,135,-26,0.5918019483141733,0.6358114548162035,0.04400950650203017,0.5458054470232235,0.5929754228862624,0.04716997586303884,1.0159286834438288,1.0605504527226375,0.044621769278808676,1.4848286906758732,1.4857504386933025,0.0009217480174292803
reused_development,2021,7,missing24,all,plus2020,737,737,0,618,618,0,0.29719121551773137,0.31023021323663097,0.013038997718899603,0.19390135130846056,0.21732185207023688,0.02342050076177632,0.8841357299963397,0.8553702875429667,-0.02876544245337298,1.4631952151117718,1.430495452634851,-0.032699762476920746
reused_development,2021,7,missing24,level_ge_7m,original,11,11,0,9,9,0,0.37113368639617317,0.37215242002086435,0.0010187336246911816,0.08255606797247345,0.07546323482451464,-0.007092833147958805,0.5531362738604573,0.5562327864307515,0.0030965125702941965,0.5563514985729388,0.5563050334209159,-4.646515202288981e-05
reused_development,2021,7,missing24,level_ge_7m,plus2020,11,11,0,5,7,2,0.4784116089201626,0.4654082623507195,-0.013003346569443075,-0.17688814906071426,-0.16849679960766997,0.008391349453044289,0.8890774222530323,0.8852976087301951,-0.003779813522837183,0.8906062921345601,0.8989373295784926,0.008331037443932487
reused_development,2021,8,full_schedule,all,original,736,736,0,65,66,1,0.8484241435487748,0.8368048616184288,-0.011619281930346004,0.8304357091235343,0.8185298562047372,-0.011905852918797089,1.2874694814707994,1.2666671030549352,-0.020802378415864187,1.663018786673602,1.6227927373344029,-0.040226049339199044
reused_development,2021,8,full_schedule,all,plus2020,736,736,0,572,582,10,0.35593539460290985,0.3506140131023804,-0.005321381500529465,0.2904768742483219,0.2834971693118733,-0.006979704936448616,0.9070716877008339,0.9063002665393418,-0.0007714211614920918,1.3370527536688988,1.3405139045732666,0.003461150904367827
reused_development,2021,8,full_schedule,level_ge_7m,original,11,11,0,4,5,1,0.7500184561386763,0.728337001240515,-0.021681454898161312,0.7500184561386763,0.728337001240515,-0.021681454898161312,1.262122906690466,1.2467151073490856,-0.015407799341380368,1.2829171508189772,1.2634991249001457,-0.01941802591883146
reused_development,2021,8,full_schedule,level_ge_7m,plus2020,11,11,0,5,4,-1,0.5676187905499476,0.5505391755715073,-0.01707961497844024,0.14481102401518092,0.15759615512740452,0.012785131112223597,1.2012115195676942,1.2010564831629715,-0.00015503640472269709,1.3370527536688988,1.3405139045732666,0.003461150904367827
reused_development,2021,8,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,8,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,8,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,8,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,8,missing24,all,original,736,736,0,65,66,1,0.8484241435487748,0.8368048616184288,-0.011619281930346004,0.8304357091235343,0.8185298562047372,-0.011905852918797089,1.2874694814707994,1.2666671030549352,-0.020802378415864187,1.663018786673602,1.6227927373344029,-0.040226049339199044
reused_development,2021,8,missing24,all,plus2020,736,736,0,572,582,10,0.35593539460290985,0.3506140131023804,-0.005321381500529465,0.2904768742483219,0.2834971693118733,-0.006979704936448616,0.9070716877008339,0.9063002665393418,-0.0007714211614920918,1.3370527536688988,1.3405139045732666,0.003461150904367827
reused_development,2021,8,missing24,level_ge_7m,original,11,11,0,4,5,1,0.7500184561386763,0.728337001240515,-0.021681454898161312,0.7500184561386763,0.728337001240515,-0.021681454898161312,1.262122906690466,1.2467151073490856,-0.015407799341380368,1.2829171508189772,1.2634991249001457,-0.01941802591883146
reused_development,2021,8,missing24,level_ge_7m,plus2020,11,11,0,5,4,-1,0.5676187905499476,0.5505391755715073,-0.01707961497844024,0.14481102401518092,0.15759615512740452,0.012785131112223597,1.2012115195676942,1.2010564831629715,-0.00015503640472269709,1.3370527536688988,1.3405139045732666,0.003461150904367827
reused_development,2021,9,full_schedule,all,original,735,735,0,39,46,7,1.0429328314503483,1.0165667055146137,-0.02636612593573462,1.0269430916996758,1.0008314962796956,-0.026111595419980205,1.475819540912229,1.4284067343911302,-0.047412806521098805,1.88185234036969,1.878431205657436,-0.003421134712254137
reused_development,2021,9,full_schedule,all,plus2020,735,735,0,489,507,18,0.4343485068213258,0.41235350002377164,-0.021995006797554173,0.3880193461559392,0.36264978919099294,-0.02536955696494625,1.0274752114196772,1.0291336991526387,0.001658487732961511,1.2622506102099593,1.2367962151443583,-0.025454395065600988
reused_development,2021,9,full_schedule,level_ge_7m,original,11,11,0,3,3,0,0.937873905262821,0.9087703116381629,-0.029103593624658086,0.937873905262821,0.9087703116381629,-0.029103593624658086,1.490177368549778,1.4387769297210684,-0.05140043882870948,1.496698329321184,1.4393388362828592,-0.05735949303832477
reused_development,2021,9,full_schedule,level_ge_7m,plus2020,11,11,0,7,7,0,0.40391613419905764,0.3692405200243911,-0.034675614174666525,0.34408506976646697,0.3139444504042698,-0.03014061936219714,1.0515281733736166,1.001138801156131,-0.05038937221748552,1.058424163771062,1.0156912762111743,-0.0427328875598878
reused_development,2021,9,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,9,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,9,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,9,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,9,missing24,all,original,735,735,0,39,46,7,1.0429328314503483,1.0165667055146137,-0.02636612593573462,1.0269430916996758,1.0008314962796956,-0.026111595419980205,1.475819540912229,1.4284067343911302,-0.047412806521098805,1.88185234036969,1.878431205657436,-0.003421134712254137
reused_development,2021,9,missing24,all,plus2020,735,735,0,489,507,18,0.4343485068213258,0.41235350002377164,-0.021995006797554173,0.3880193461559392,0.36264978919099294,-0.02536955696494625,1.0274752114196772,1.0291336991526387,0.001658487732961511,1.2622506102099593,1.2367962151443583,-0.025454395065600988
reused_development,2021,9,missing24,level_ge_7m,original,11,11,0,3,3,0,0.937873905262821,0.9087703116381629,-0.029103593624658086,0.937873905262821,0.9087703116381629,-0.029103593624658086,1.490177368549778,1.4387769297210684,-0.05140043882870948,1.496698329321184,1.4393388362828592,-0.05735949303832477
reused_development,2021,9,missing24,level_ge_7m,plus2020,11,11,0,7,7,0,0.40391613419905764,0.3692405200243911,-0.034675614174666525,0.34408506976646697,0.3139444504042698,-0.03014061936219714,1.0515281733736166,1.001138801156131,-0.05038937221748552,1.058424163771062,1.0156912762111743,-0.0427328875598878
reused_development,2021,10,full_schedule,all,original,734,734,0,96,107,11,0.7542057590424747,0.7306386474159897,-0.02356711162648495,0.7403361305579323,0.7150832401181721,-0.0252528904397602,1.2382733779975756,1.205431969744639,-0.03284140825293669,1.8401386260440837,1.8123633123382303,-0.0277753137058534
reused_development,2021,10,full_schedule,all,plus2020,734,734,0,667,666,-1,0.22978304095773108,0.2286794346369912,-0.001103606320739886,0.11137708863809376,0.10680551039750358,-0.0045715782405901795,0.9257193106477171,0.9228655612148021,-0.0028537494329149427,2.4856108408882696,2.4792369499403604,-0.006373890947909189
reused_development,2021,10,full_schedule,level_ge_7m,original,11,11,0,3,3,0,0.7420378589461959,0.7071166216799617,-0.034921237266234195,0.7420378589461959,0.7071166216799617,-0.034921237266234195,1.1018665634583,1.087819177338736,-0.01404738611956402,1.1121534604741887,1.0982324640148642,-0.013920996459324542
reused_development,2021,10,full_schedule,level_ge_7m,plus2020,11,11,0,10,9,-1,0.2797350293934517,0.2760584719058265,-0.003676557487625187,0.01763408392384709,-0.008706083638807094,-0.026340167562654185,0.513828886256601,0.535317069101478,0.02148818284487708,0.5175395602076476,0.5368974313626698,0.019357871155022188
reused_development,2021,10,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,10,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,10,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,10,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,10,missing24,all,original,734,734,0,96,107,11,0.7542057590424747,0.7306386474159897,-0.02356711162648495,0.7403361305579323,0.7150832401181721,-0.0252528904397602,1.2382733779975756,1.205431969744639,-0.03284140825293669,1.8401386260440837,1.8123633123382303,-0.0277753137058534
reused_development,2021,10,missing24,all,plus2020,734,734,0,667,666,-1,0.22978304095773108,0.2286794346369912,-0.001103606320739886,0.11137708863809376,0.10680551039750358,-0.0045715782405901795,0.9257193106477171,0.9228655612148021,-0.0028537494329149427,2.4856108408882696,2.4792369499403604,-0.006373890947909189
reused_development,2021,10,missing24,level_ge_7m,original,11,11,0,3,3,0,0.7420378589461959,0.7071166216799617,-0.034921237266234195,0.7420378589461959,0.7071166216799617,-0.034921237266234195,1.1018665634583,1.087819177338736,-0.01404738611956402,1.1121534604741887,1.0982324640148642,-0.013920996459324542
reused_development,2021,10,missing24,level_ge_7m,plus2020,11,11,0,10,9,-1,0.2797350293934517,0.2760584719058265,-0.003676557487625187,0.01763408392384709,-0.008706083638807094,-0.026340167562654185,0.513828886256601,0.535317069101478,0.02148818284487708,0.5175395602076476,0.5368974313626698,0.019357871155022188
reused_development,2021,11,full_schedule,all,original,733,733,0,553,549,-4,0.3804315387346641,0.3844212639648982,0.0039897252302340536,0.33231444024795603,0.33712397879194766,0.004809538543991632,0.9130328459721082,0.9079671595764351,-0.0050656863956730636,1.5329437114376967,1.5615038605243985,0.02856014908670179
reused_development,2021,11,full_schedule,all,plus2020,733,733,0,657,643,-14,0.2265420759488273,0.2951762525636981,0.06863417661487081,0.08619595421155053,0.21106352870688966,0.12486757449533913,0.9701380292085553,0.9743685445760687,0.004230515367513399,2.4367218893824427,2.5243866628274323,0.08766477344498957
reused_development,2021,11,full_schedule,level_ge_7m,original,11,11,0,3,3,0,0.5904562945587747,0.5979896477731438,0.0075333532143690984,0.5904562945587747,0.5979896477731438,0.0075333532143690984,0.8239770384670608,0.8415625404449266,0.01758550197786579,0.8278408208679364,0.8454263189865605,0.017585498118624088
reused_development,2021,11,full_schedule,level_ge_7m,plus2020,11,11,0,9,10,1,0.29562798827660886,0.3472835456360049,0.05165555735939603,0.23510005423012642,0.3014214237534237,0.06632136952329726,0.6360304340447457,0.5883696193147061,-0.04766081473003958,0.6516164283623382,0.6154548745978747,-0.036161553764463505
reused_development,2021,11,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,11,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,11,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,11,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,11,missing24,all,original,733,733,0,553,549,-4,0.3804315387346641,0.3844212639648982,0.0039897252302340536,0.33231444024795603,0.33712397879194766,0.004809538543991632,0.9130328459721082,0.9079671595764351,-0.0050656863956730636,1.5329437114376967,1.5615038605243985,0.02856014908670179
reused_development,2021,11,missing24,all,plus2020,733,733,0,657,643,-14,0.2265420759488273,0.2951762525636981,0.06863417661487081,0.08619595421155053,0.21106352870688966,0.12486757449533913,0.9701380292085553,0.9743685445760687,0.004230515367513399,2.4367218893824427,2.5243866628274323,0.08766477344498957
reused_development,2021,11,missing24,level_ge_7m,original,11,11,0,3,3,0,0.5904562945587747,0.5979896477731438,0.0075333532143690984,0.5904562945587747,0.5979896477731438,0.0075333532143690984,0.8239770384670608,0.8415625404449266,0.01758550197786579,0.8278408208679364,0.8454263189865605,0.017585498118624088
reused_development,2021,11,missing24,level_ge_7m,plus2020,11,11,0,9,10,1,0.29562798827660886,0.3472835456360049,0.05165555735939603,0.23510005423012642,0.3014214237534237,0.06632136952329726,0.6360304340447457,0.5883696193147061,-0.04766081473003958,0.6516164283623382,0.6154548745978747,-0.036161553764463505
reused_development,2021,12,full_schedule,all,original,732,732,0,484,483,-1,0.4654291817772607,0.46753580027353836,0.0021066184962776346,0.4329966007960689,0.43495904880490915,0.0019624480088402674,1.0971342778234268,1.0967232650444583,-0.0004110127789684892,1.907365258669126,1.8990546000856843,-0.008310658583441821
reused_development,2021,12,full_schedule,all,plus2020,732,732,0,636,629,-7,0.27905086601170187,0.284593318474382,0.0055424524626801475,0.00878207740026739,0.07943567156101956,0.07065359416075218,1.0603734037304995,1.214255788129747,0.15388238439924762,2.5290678946117358,2.563844335010048,0.0347764403983124
reused_development,2021,12,full_schedule,level_ge_7m,original,11,11,0,6,6,0,0.4619525119497453,0.44192774385775074,-0.02002476809199455,0.4619525119497453,0.44022185905250893,-0.021730652897236358,0.7452415885824204,0.7392046909257554,-0.006036897656665041,0.7455550653395893,0.7414578421924993,-0.0040972231470899345
reused_development,2021,12,full_schedule,level_ge_7m,plus2020,11,11,0,10,11,1,0.26485987361598334,0.1674138630395903,-0.09744601057639304,-0.17411485600483775,0.05800150653463554,0.2321163625394733,0.5641501697728252,0.46070900699370015,-0.10344116277912502,0.6156729849910185,0.462490380439573,-0.1531826045514455
reused_development,2021,12,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,12,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,12,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,12,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2021,12,missing24,all,original,732,732,0,484,483,-1,0.4654291817772607,0.46753580027353836,0.0021066184962776346,0.4329966007960689,0.43495904880490915,0.0019624480088402674,1.0971342778234268,1.0967232650444583,-0.0004110127789684892,1.907365258669126,1.8990546000856843,-0.008310658583441821
reused_development,2021,12,missing24,all,plus2020,732,732,0,636,629,-7,0.27905086601170187,0.284593318474382,0.0055424524626801475,0.00878207740026739,0.07943567156101956,0.07065359416075218,1.0603734037304995,1.214255788129747,0.15388238439924762,2.5290678946117358,2.563844335010048,0.0347764403983124
reused_development,2021,12,missing24,level_ge_7m,original,11,11,0,6,6,0,0.4619525119497453,0.44192774385775074,-0.02002476809199455,0.4619525119497453,0.44022185905250893,-0.021730652897236358,0.7452415885824204,0.7392046909257554,-0.006036897656665041,0.7455550653395893,0.7414578421924993,-0.0040972231470899345
reused_development,2021,12,missing24,level_ge_7m,plus2020,11,11,0,10,11,1,0.26485987361598334,0.1674138630395903,-0.09744601057639304,-0.17411485600483775,0.05800150653463554,0.2321163625394733,0.5641501697728252,0.46070900699370015,-0.10344116277912502,0.6156729849910185,0.462490380439573,-0.1531826045514455
reused_development,2022,1,full_schedule,all,original,1462,1457,5,1450,1450,0,0.04040695238373559,0.04040695238373559,0.0,-0.01827991071694241,-0.01827991071694241,0.0,0.18347711053734436,0.18347711053734436,0.0,1.1085347330164899,1.1085347330164899,0.0
reused_development,2022,1,full_schedule,all,plus2020,1462,1457,5,1455,1455,0,0.0423703058582959,0.0423703058582959,0.0,-0.02211926142167111,-0.02211926142167111,0.0,0.17687428807629954,0.17687428807629954,0.0,0.9829393638563504,0.9829393638563504,0.0
reused_development,2022,1,full_schedule,level_ge_7m,original,312,311,1,307,307,0,0.07390721381285606,0.07390721381285606,0.0,-0.02357300519146435,-0.02357300519146435,0.0,0.30297321859755305,0.30297321859755305,0.0,1.1085347330164899,1.1085347330164899,0.0
reused_development,2022,1,full_schedule,level_ge_7m,plus2020,312,311,1,310,310,0,0.06519232319209195,0.06519232319209195,0.0,-0.024054487422259938,-0.024054487422259938,0.0,0.22204319645721735,0.22204319645721735,0.0,0.9829393638563504,0.9829393638563504,0.0
reused_development,2022,1,complete24,all,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2022,1,complete24,all,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2022,1,complete24,level_ge_7m,original,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2022,1,complete24,level_ge_7m,plus2020,0,0,0,0,0,0,,,,,,,,,,,,
reused_development,2022,1,missing24,all,original,1462,1457,5,1450,1450,0,0.04040695238373559,0.04040695238373559,0.0,-0.01827991071694241,-0.01827991071694241,0.0,0.18347711053734436,0.18347711053734436,0.0,1.1085347330164899,1.1085347330164899,0.0
reused_development,2022,1,missing24,all,plus2020,1462,1457,5,1455,1455,0,0.0423703058582959,0.0423703058582959,0.0,-0.02211926142167111,-0.02211926142167111,0.0,0.17687428807629954,0.17687428807629954,0.0,0.9829393638563504,0.9829393638563504,0.0
reused_development,2022,1,missing24,level_ge_7m,original,312,311,1,307,307,0,0.07390721381285606,0.07390721381285606,0.0,-0.02357300519146435,-0.02357300519146435,0.0,0.30297321859755305,0.30297321859755305,0.0,1.1085347330164899,1.1085347330164899,0.0
reused_development,2022,1,missing24,level_ge_7m,plus2020,312,311,1,310,310,0,0.06519232319209195,0.06519232319209195,0.0,-0.024054487422259938,-0.024054487422259938,0.0,0.22204319645721735,0.22204319645721735,0.0,0.9829393638563504,0.9829393638563504,0.0
reused_development,2022,2,full_schedule,all,original,1461,1456,5,1431,1431,0,0.07509746978457625,0.07509449294493455,-2.9768396417051424e-06,-0.019165813885349894,-0.019150929687141407,1.4884198208487548e-05,0.4676377995357118,0.4676377995357118,0.0,1.8686908227421828,1.8686908227421828,0.0
