model,phase,lead_h_nominal,regime,n,hits,accuracy_percent,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m,invalid_pairs_in_model_horizon,goal_prospectively_verified
arvores_previsao_chuva,test,12.0,falling_at_least_015m_per_h,33,24,72.72727272727273,0.3253211337175465,0.09907199042128234,0.6564981579757861,0.7573545160078783,0.7872084034333255,0,False
arvores_previsao_chuva,today,1.0,all,14,13,92.85714285714286,0.1453162869937141,-0.045538033565291895,0.3891767728348825,0.5551119267647375,0.6022366045280334,0,False
arvores_previsao_chuva,today,1.0,level_ge_7m,3,3,100.0,0.20252472938290586,0.20252472938290586,0.29014157244913613,0.30998906676956517,0.3149509403496724,0,False
arvores_previsao_chuva,today,1.0,rising_at_least_015m_per_h,8,7,87.5,0.235561066499127,-0.07722933953309985,0.4753624720883906,0.5768617780401047,0.6022366045280334,0,False
arvores_previsao_chuva,today,1.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,2.0,all,13,10,76.92307692307692,0.3442369475117764,-0.25495395430952134,0.9701614214515413,1.2751766648641327,1.3696809603642848,0,False
arvores_previsao_chuva,today,2.0,level_ge_7m,3,3,100.0,0.1836282942933186,0.08571991070796751,0.35186624739376954,0.3935910954802972,0.40402230750192913,0,False
arvores_previsao_chuva,today,2.0,rising_at_least_015m_per_h,6,3,50.0,0.6406056271934988,-0.5059315246928557,1.1727970114056347,1.330304170572555,1.3696809603642848,0,False
arvores_previsao_chuva,today,2.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,3.0,all,12,8,66.66666666666667,0.5776572645010326,-0.5469419450139152,1.7775478728304392,1.9511148718010005,1.9809455059266687,0,False
arvores_previsao_chuva,today,3.0,level_ge_7m,3,2,66.66666666666667,0.4532027888103647,-0.4509504419392725,0.8998500817009711,1.0181088329749675,1.0476735207934667,0,False
arvores_previsao_chuva,today,3.0,rising_at_least_015m_per_h,6,2,33.333333333333336,1.05886981418188,-1.0577436407463339,1.9131486101865138,1.967386126778638,1.9809455059266687,0,False
arvores_previsao_chuva,today,3.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,4.0,all,11,5,45.45454545454545,0.9968684416508935,-0.9765283825874075,2.4636491900654267,2.5198759956535706,2.5339326970506066,0,False
arvores_previsao_chuva,today,4.0,level_ge_7m,3,0,0.0,1.6112010490034623,-1.6112010490034623,2.307926838118107,2.488731525264107,2.5339326970506066,0,False
arvores_previsao_chuva,today,4.0,rising_at_least_015m_per_h,6,0,0.0,1.7460092064323227,-1.7460092064323227,2.4987909435580167,2.526904346352089,2.5339326970506066,0,False
arvores_previsao_chuva,today,4.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,5.0,all,10,4,40.0,1.4035995813140818,-1.3830052428166268,2.801232652855699,2.9069184212258725,2.933339863318416,0,False
arvores_previsao_chuva,today,5.0,level_ge_7m,3,0,0.0,2.49995077474857,-2.49995077474857,2.8851349523500973,2.923698881124752,2.933339863318416,0,False
arvores_previsao_chuva,today,5.0,rising_at_least_015m_per_h,6,0,0.0,2.2503079871027345,-2.2503079871027345,2.8599469686169066,2.918661284378114,2.933339863318416,0,False
arvores_previsao_chuva,today,5.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,6.0,all,9,3,33.333333333333336,1.7939927120970565,-1.792529042879009,3.3063609702348864,3.3673174642738304,3.3825565877835664,0,False
arvores_previsao_chuva,today,6.0,level_ge_7m,3,0,0.0,3.2754865037928695,-3.2754865037928695,3.3635076833963966,3.3787468069061326,3.3825565877835664,0,False
arvores_previsao_chuva,today,6.0,rising_at_least_015m_per_h,5,0,0.0,2.933804355598974,-2.933804355598974,3.3444587790092264,3.3749370260286984,3.3825565877835664,0,False
arvores_previsao_chuva,today,6.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,7.0,all,8,2,25.0,2.115980644804862,-2.115980644804862,3.461813861853056,3.6435673542418594,3.6890057273390604,0,False
arvores_previsao_chuva,today,7.0,level_ge_7m,3,0,0.0,3.465779136476957,-3.465779136476957,3.6240937657716303,3.676023335025574,3.6890057273390604,0,False
arvores_previsao_chuva,today,7.0,rising_at_least_015m_per_h,5,0,0.0,3.0538872929608476,-3.0538872929608476,3.5591818042042007,3.6630409427120885,3.6890057273390604,0,False
arvores_previsao_chuva,today,7.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,8.0,all,7,1,14.285714285714286,2.6304880296378443,-2.6304880296378443,4.1590993565244085,4.483936639411775,4.565145960133617,0,False
arvores_previsao_chuva,today,8.0,level_ge_7m,3,0,0.0,3.979999444575524,-3.979999444575524,4.429797092263881,4.53807618655967,4.565145960133617,0,False
