id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_record_index,Q_zero,I_zero,Q_negative,I_negative,Q_missing,I_missing,Q_zero_positive_components,balance_residual_gt1
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 03:00:00,94.0,73.7,,1382.0,1382.0,117.0,1382.0,0.0,0.0,429.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40116,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 04:00:00,94.03,73.67,,1393.0,1393.0,116.0,1393.0,0.0,0.0,428.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40117,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 05:00:00,94.03,73.7,,1382.0,1382.0,116.0,1382.0,0.0,0.0,429.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40118,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 06:00:00,94.03,73.57,,1344.0,1344.0,116.0,1344.0,0.0,0.0,425.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40119,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 07:00:00,94.0,73.51,,1312.0,1312.0,115.0,1312.0,0.0,0.0,425.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40120,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 08:00:00,94.07,73.23,,1291.0,1291.0,31.0,1291.0,0.0,0.0,500.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40121,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 12:00:00,93.77,73.46,,952.0,952.0,57.0,952.0,0.0,0.0,488.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40125,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 13:00:00,93.8,73.07,,1087.0,1087.0,137.0,1087.0,0.0,0.0,397.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40126,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 14:00:00,93.93,72.81,,1100.0,1100.0,134.0,1100.0,0.0,0.0,390.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40127,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 15:00:00,94.33,72.52,,1087.0,1087.0,129.0,1087.0,0.0,0.0,378.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40128,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 16:00:00,94.6,72.4,,1074.0,1074.0,127.0,1074.0,0.0,0.0,372.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40129,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 17:00:00,94.43,72.77,,1049.0,1049.0,125.0,1049.0,0.0,0.0,386.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40130,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 18:00:00,94.37,73.07,,1036.0,1036.0,131.0,1036.0,0.0,0.0,388.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40131,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 19:00:00,94.12,73.43,,1042.0,1042.0,135.0,1042.0,0.0,0.0,400.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40132,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 20:00:00,94.13,72.96,,999.0,999.0,133.0,999.0,0.0,0.0,390.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40133,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 21:00:00,94.17,72.86,,987.0,987.0,132.0,987.0,0.0,0.0,387.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40134,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 22:00:00,94.4,72.77,,975.0,975.0,130.0,975.0,0.0,0.0,382.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40135,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 23:00:00,94.17,72.77,,963.0,963.0,131.0,963.0,0.0,0.0,386.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40136,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-28 23:59:00,94.13,72.75,,952.0,952.0,131.0,952.0,0.0,0.0,387.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40137,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 01:00:00,94.03,72.75,,940.0,940.0,132.0,940.0,0.0,0.0,388.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40138,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 02:00:00,93.97,72.75,,923.0,923.0,132.0,923.0,0.0,0.0,389.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40139,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 03:00:00,93.93,72.68,,912.0,912.0,133.0,912.0,0.0,0.0,388.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40140,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 04:00:00,94.0,72.56,,901.0,901.0,131.0,901.0,0.0,0.0,385.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40141,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 05:00:00,94.03,72.5,,885.0,885.0,131.0,885.0,0.0,0.0,383.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40142,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 06:00:00,94.03,72.48,,869.0,869.0,131.0,869.0,0.0,0.0,383.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40143,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 07:00:00,94.07,72.48,,859.0,859.0,130.0,859.0,0.0,0.0,382.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40144,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 08:00:00,94.0,72.48,,853.0,853.0,131.0,853.0,0.0,0.0,384.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40145,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 09:00:00,94.0,72.48,,843.0,843.0,130.0,843.0,0.0,0.0,384.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40146,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 10:00:00,93.93,72.48,,833.0,833.0,131.0,833.0,0.0,0.0,385.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40147,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 11:00:00,94.0,72.38,,823.0,823.0,130.0,823.0,0.0,0.0,382.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40148,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 12:00:00,94.03,72.23,,813.0,813.0,129.0,813.0,0.0,0.0,378.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40149,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 13:00:00,94.13,72.21,,808.0,808.0,128.0,808.0,0.0,0.0,377.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40150,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 14:00:00,94.13,72.2,,799.0,799.0,128.0,799.0,0.0,0.0,376.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40151,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 15:00:00,94.2,72.22,,789.0,789.0,128.0,789.0,0.0,0.0,376.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40152,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 16:00:00,94.2,72.21,,770.0,770.0,128.0,770.0,0.0,0.0,375.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40153,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 17:00:00,94.23,72.23,,770.0,770.0,128.0,770.0,0.0,0.0,375.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40154,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 18:00:00,94.17,72.21,,761.0,761.0,128.0,761.0,0.0,0.0,376.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40155,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 19:00:00,94.14,72.22,,699.0,699.0,128.0,699.0,0.0,0.0,377.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40156,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 20:00:00,94.0,72.22,,724.0,724.0,129.0,724.0,0.0,0.0,379.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40157,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 21:00:00,93.93,72.2,,724.0,724.0,129.0,724.0,0.0,0.0,380.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40158,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 22:00:00,93.97,72.07,,719.0,719.0,129.0,719.0,0.0,0.0,377.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40159,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 23:00:00,94.1,71.89,,714.0,714.0,127.0,714.0,0.0,0.0,371.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40160,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-29 23:59:00,94.27,71.8,,761.0,761.0,127.0,761.0,0.0,0.0,366.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40161,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 01:00:00,94.33,71.75,,678.0,678.0,127.0,678.0,0.0,0.0,363.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40162,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 02:00:00,94.47,71.78,,678.0,678.0,126.0,678.0,0.0,0.0,362.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40163,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 03:00:00,94.5,71.78,,678.0,678.0,126.0,678.0,0.0,0.0,361.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40164,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 04:00:00,94.43,71.89,,672.0,672.0,127.0,672.0,0.0,0.0,365.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40165,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 05:00:00,94.3,72.13,,667.0,667.0,129.0,667.0,0.0,0.0,371.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40166,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 06:00:00,94.17,72.18,,656.0,656.0,130.0,656.0,0.0,0.0,374.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40167,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 07:00:00,94.07,72.11,,650.0,650.0,130.0,650.0,0.0,0.0,374.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40168,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 08:00:00,94.0,72.08,,639.0,639.0,130.0,639.0,0.0,0.0,375.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40169,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 09:00:00,94.07,71.96,,629.0,629.0,129.0,629.0,0.0,0.0,371.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40170,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 10:00:00,94.07,71.85,,629.0,629.0,147.0,629.0,0.0,0.0,351.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40171,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 11:00:00,94.1,71.84,,618.0,618.0,150.0,618.0,0.0,0.0,348.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40172,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 12:00:00,94.1,71.83,,618.0,618.0,150.0,618.0,0.0,0.0,347.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40173,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 13:00:00,94.1,71.81,,613.0,613.0,150.0,613.0,0.0,0.0,347.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40174,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 14:00:00,94.07,71.81,,608.0,608.0,150.0,608.0,0.0,0.0,347.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40175,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 15:00:00,94.03,71.83,,603.0,603.0,151.0,603.0,0.0,0.0,348.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40176,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 16:00:00,94.07,71.8,,598.0,598.0,150.0,598.0,0.0,0.0,347.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40177,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 17:00:00,94.03,71.73,,587.0,587.0,150.0,587.0,0.0,0.0,347.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40178,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 18:00:00,94.23,71.61,,582.0,582.0,148.0,582.0,0.0,0.0,342.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40179,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 19:00:00,94.33,71.51,,577.0,577.0,146.0,577.0,0.0,0.0,339.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40180,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 20:00:00,94.53,71.41,,572.0,572.0,144.0,572.0,0.0,0.0,334.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40181,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 21:00:00,94.47,71.72,,613.0,613.0,146.0,613.0,0.0,0.0,340.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40182,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 22:00:00,94.47,71.77,,526.0,526.0,147.0,526.0,0.0,0.0,341.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40183,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 23:00:00,94.47,71.77,,537.0,537.0,147.0,537.0,0.0,0.0,341.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40184,False,False,False,False,False,False,False,True
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-06-30 23:59:00,94.3,71.8,,531.0,531.0,149.0,531.0,0.0,0.0,343.0,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,40185,False,False,False,False,False,False,False,True
