forecast_record,evidence_kind,station_id,datum_id,model_id,model_version,registered_at,valid_at,nominal_lead_h,actual_lead_h,minimum_verified_lead_h,shorter_than_nominal_lead,forecast_m,observed_m,abs_error_m,observation_record,goal_eligible,hit_within_050m,flood_event_id,status,exclusion_reasons,anchor_time,anchor_m,anchor_source_verified,anchor_receipts,persistence_m,persistence_abs_error_m,persistence_hit,radar_better_abs_error,radar_minus_persistence_abs_m
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-21T19:00:00-03:00,3,1.9805357616666668,1,True,13.805797219057444,14.61,0.8042027809425552,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,2.969999999999999,False,True,-2.1657972190574437
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-21T20:00:00-03:00,4,2.980535761666667,2,True,13.858118929632376,15.26,1.401881070367624,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,3.619999999999999,False,True,-2.218118929632375
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-21T21:00:00-03:00,5,3.980535761666667,3,True,14.092156104250122,15.85,1.7578438957498772,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,4.209999999999999,False,True,-2.452156104250122
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-21T22:00:00-03:00,6,4.980535761666666,4,True,14.507678811472015,16.45,1.942321188527984,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,4.809999999999999,False,True,-2.8676788114720146
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-21T23:00:00-03:00,7,5.980535761666666,5,True,16.063879112380313,17.07,1.0061208876196872,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,5.43,False,True,-4.4238791123803125
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T00:00:00-03:00,8,6.980535761666666,6,True,16.216642949985655,17.59,1.373357050014345,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,5.949999999999999,False,True,-4.576642949985654
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T01:00:00-03:00,9,7.980535761666666,7,True,16.35588868109237,18.1,1.7441113189076312,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,6.460000000000001,False,True,-4.71588868109237
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T02:00:00-03:00,10,8.980535761666667,8,True,16.082439428663644,18.47,2.387560571336355,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,6.829999999999998,False,True,-4.4424394286636435
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T03:00:00-03:00,11,9.980535761666665,9,True,16.304644718818714,18.68,2.3753552811812852,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,7.039999999999999,False,True,-4.664644718818714
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T04:00:00-03:00,12,10.980535761666665,10,True,16.39647998282067,,,,False,,,not_due,,2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,,,,
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T05:00:00-03:00,13,11.980535761666665,11,True,16.395978655269165,,,,False,,,not_due,,2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,,,,
a902a27977447df91473e8635f7fbd08691551605395f344255d363ee2bff369,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:6618f3723be5a3b3,2026-09-21T20:01:10.071258+00:00,2026-09-22T06:00:00-03:00,14,12.980535761666665,12,True,16.637989283263586,,,,False,,,not_due,,2026-09-21T16:00:00-03:00,11.64,True,0888261bab38b8c36844015cd2ab92447b241f3b586eef8c059b08d2bb5adc41,11.64,,,,
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-21T19:00:00-03:00,2,1.4807562855555556,1,True,14.716829744307622,14.61,0.10682974430762293,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,1.6399999999999988,False,True,-1.5331702556923759
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-21T20:00:00-03:00,3,2.4807562855555556,2,True,15.02809347940137,15.26,0.23190652059862948,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,2.289999999999999,False,True,-2.0580934794013697
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-21T21:00:00-03:00,4,3.4807562855555556,3,True,15.150391365390632,15.85,0.6996086346093673,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,2.879999999999999,False,True,-2.1803913653906317
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-21T22:00:00-03:00,5,4.480756285555556,4,True,15.348342778009691,16.45,1.1016572219903082,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,3.4799999999999986,False,True,-2.3783427780096904
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-21T23:00:00-03:00,6,5.480756285555556,5,True,15.345135286074397,17.07,1.7248647139256033,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,4.1,False,True,-2.3751352860743964
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T00:00:00-03:00,7,6.480756285555556,6,True,17.06931714776762,17.59,0.5206828522323796,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,4.619999999999999,False,True,-4.09931714776762
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T01:00:00-03:00,8,7.480756285555556,7,True,17.523693451125084,18.1,0.5763065488749177,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,5.130000000000001,False,True,-4.553693451125083
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T02:00:00-03:00,9,8.480756285555556,8,True,17.328019715212335,18.47,1.141980284787664,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,5.499999999999998,False,True,-4.358019715212334
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T03:00:00-03:00,10,9.480756285555556,9,True,17.03127374723592,18.68,1.648726252764078,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,5.709999999999999,False,True,-4.061273747235921
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T04:00:00-03:00,11,10.480756285555556,10,True,16.95690878877776,,,,False,,,not_due,,2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,,,,
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T05:00:00-03:00,12,11.480756285555556,11,True,17.23717234666836,,,,False,,,not_due,,2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,,,,
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T20:31:09.277372+00:00,2026-09-22T06:00:00-03:00,13,12.480756285555556,12,True,17.366385650021318,,,,False,,,not_due,,2026-09-21T17:00:00-03:00,12.97,True,9f8e727ddeaf6e6c14c363c2ef9aa3e4c54ca62879819d7be08477a901e47ebe,12.97,,,,
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-21T20:00:00-03:00,2,1.9639943227777779,1,True,15.505140462318343,15.26,0.24514046231834286,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,1.8100000000000005,False,True,-1.5648595376816576
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-21T21:00:00-03:00,3,2.963994322777778,2,True,15.294166411447963,15.85,0.5558335885520371,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,2.4000000000000004,False,True,-1.8441664114479632
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-21T22:00:00-03:00,4,3.963994322777778,3,True,15.933228222373168,16.45,0.5167717776268308,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,3.0,False,True,-2.483228222373169
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-21T23:00:00-03:00,5,4.963994322777777,4,True,15.454791397903154,17.07,1.6152086020968461,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,3.620000000000001,False,True,-2.004791397903155
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T00:00:00-03:00,6,5.963994322777777,5,True,15.992029992989462,17.59,1.597970007010538,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,4.140000000000001,False,True,-2.5420299929894625
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T01:00:00-03:00,7,6.963994322777777,6,True,17.468243688315567,18.1,0.631756311684434,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,4.650000000000002,False,True,-4.018243688315568
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T02:00:00-03:00,8,7.963994322777777,7,True,17.25946085998826,18.47,1.2105391400117398,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,5.02,False,True,-3.80946085998826
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T03:00:00-03:00,9,8.963994322777777,8,True,17.138367340622114,18.68,1.5416326593778855,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,5.23,False,True,-3.688367340622115
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T04:00:00-03:00,10,9.96399432277778,9,True,17.655127309147133,,,,False,,,not_due,,2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,,,,
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T05:00:00-03:00,11,10.96399432277778,10,True,17.679066862287904,,,,False,,,not_due,,2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,,,,
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T06:00:00-03:00,12,11.96399432277778,11,True,17.32468204740732,,,,False,,,not_due,,2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,,,,
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:5e5d62467a8ec22d,2026-09-21T21:02:09.620438+00:00,2026-09-22T07:00:00-03:00,13,12.96399432277778,12,True,17.141754633735324,,,,False,,,not_due,,2026-09-21T17:30:00-03:00,13.45,True,bd50cd44c2fb3a90e5c09d4a4a136aff46a0059edbdd43310df08f7cda372e00,13.45,,,,
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-21T21:00:00-03:00,2,1.9622686225,1,True,15.992488996255059,15.85,0.14248899625505906,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,1.5999999999999996,False,True,-1.4575110037449406
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-21T22:00:00-03:00,3,2.9622686225000003,2,True,16.479325382724674,16.45,0.02932538272467511,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,2.1999999999999993,False,True,-2.170674617275324
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-21T23:00:00-03:00,4,3.9622686225000003,3,True,16.834635852269898,17.07,0.2353641477301025,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,True,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,2.8200000000000003,False,True,-2.584635852269898
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T00:00:00-03:00,5,4.9622686225,4,True,16.662990792197764,17.59,0.9270092078022358,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,3.34,False,True,-2.412990792197764
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T01:00:00-03:00,6,5.9622686225,5,True,16.726942934586496,18.1,1.373057065413505,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,3.8500000000000014,False,True,-2.4769429345864964
b31d299f358563172a98bf233a20c0c68216f592fde27f6af61686f6dbec89d4,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:2c265b53228f8345,2026-09-21T22:02:15.832959+00:00,2026-09-22T02:00:00-03:00,7,6.9622686225,6,True,17.835044631145763,18.47,0.6349553688542358,bb2ed8692ae82e35ea19384e17c1eadab51fff2dfbb9a09ad97be76f7d785854,False,False,9f2806d96e56e502689c8137,matched,"timezone_unverified,datum_unverified",2026-09-21T18:30:00-03:00,14.25,True,581229c8cb4dfe5480725c3a9119c33c83be4f1d02e42a2134890a5dcbbb6a27,14.25,4.219999999999999,False,True,-3.585044631145763
