origin,target_time,nominal_lead_h,reasons
2026-07-17T09:00:00-03:00,2026-07-17T13:00:00-03:00,4,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T14:00:00-03:00,5,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T15:00:00-03:00,6,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T16:00:00-03:00,7,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T17:00:00-03:00,8,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T18:00:00-03:00,9,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T19:00:00-03:00,10,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T20:00:00-03:00,11,carreiro:anchor_history_missing
2026-07-17T09:00:00-03:00,2026-07-17T21:00:00-03:00,12,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T11:00:00-03:00,1,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T12:00:00-03:00,2,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T13:00:00-03:00,3,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T14:00:00-03:00,4,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T15:00:00-03:00,5,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T16:00:00-03:00,6,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T17:00:00-03:00,7,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T18:00:00-03:00,8,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T19:00:00-03:00,9,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T20:00:00-03:00,10,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T21:00:00-03:00,11,carreiro:anchor_history_missing
2026-07-17T10:00:00-03:00,2026-07-17T22:00:00-03:00,12,carreiro:anchor_history_missing
2026-07-23T12:00:00-03:00,2026-07-23T15:00:00-03:00,3,carreiro:forecast_history_missing
2026-07-23T12:00:00-03:00,2026-07-23T16:00:00-03:00,4,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T17:00:00-03:00,5,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T18:00:00-03:00,6,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T19:00:00-03:00,7,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T20:00:00-03:00,8,carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T21:00:00-03:00,9,carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T22:00:00-03:00,10,carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-23T23:00:00-03:00,11,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T12:00:00-03:00,2026-07-24T00:00:00-03:00,12,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T15:00:00-03:00,2,carreiro:forecast_history_missing
2026-07-23T13:00:00-03:00,2026-07-23T16:00:00-03:00,3,carreiro:forecast_history_missing
2026-07-23T13:00:00-03:00,2026-07-23T17:00:00-03:00,4,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T18:00:00-03:00,5,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T19:00:00-03:00,6,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T20:00:00-03:00,7,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T21:00:00-03:00,8,carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T22:00:00-03:00,9,carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-23T23:00:00-03:00,10,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-24T00:00:00-03:00,11,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T13:00:00-03:00,2026-07-24T01:00:00-03:00,12,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T15:00:00-03:00,1,carreiro:forecast_history_missing
2026-07-23T14:00:00-03:00,2026-07-23T16:00:00-03:00,2,carreiro:forecast_history_missing
2026-07-23T14:00:00-03:00,2026-07-23T17:00:00-03:00,3,carreiro:forecast_history_missing
2026-07-23T14:00:00-03:00,2026-07-23T18:00:00-03:00,4,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T19:00:00-03:00,5,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T20:00:00-03:00,6,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T21:00:00-03:00,7,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T22:00:00-03:00,8,carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-23T23:00:00-03:00,9,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-24T00:00:00-03:00,10,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-24T01:00:00-03:00,11,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T14:00:00-03:00,2026-07-24T02:00:00-03:00,12,carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-23T16:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T15:00:00-03:00,2026-07-23T17:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T15:00:00-03:00,2026-07-23T18:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T15:00:00-03:00,2026-07-23T19:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-23T20:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-23T21:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-23T22:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-23T23:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-24T00:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-24T01:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-24T02:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T15:00:00-03:00,2026-07-24T03:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-23T17:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T16:00:00-03:00,2026-07-23T18:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T16:00:00-03:00,2026-07-23T19:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T16:00:00-03:00,2026-07-23T20:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-23T21:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-23T22:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-23T23:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-24T00:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-24T01:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-24T02:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-24T03:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T16:00:00-03:00,2026-07-24T04:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-23T18:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T17:00:00-03:00,2026-07-23T19:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T17:00:00-03:00,2026-07-23T20:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T17:00:00-03:00,2026-07-23T21:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-23T22:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-23T23:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T00:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T01:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T02:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T03:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T04:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T17:00:00-03:00,2026-07-24T05:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-23T19:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T18:00:00-03:00,2026-07-23T20:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T18:00:00-03:00,2026-07-23T21:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T18:00:00-03:00,2026-07-23T22:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-23T23:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T00:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T01:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T02:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T03:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T04:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T05:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T18:00:00-03:00,2026-07-24T06:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-23T20:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T19:00:00-03:00,2026-07-23T21:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T19:00:00-03:00,2026-07-23T22:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T19:00:00-03:00,2026-07-23T23:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T00:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T01:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T02:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T03:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T04:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T05:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T06:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T19:00:00-03:00,2026-07-24T07:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing|carreiro:known_base_missing
2026-07-23T20:00:00-03:00,2026-07-23T21:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-23T22:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-23T23:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T00:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T01:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T02:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T03:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T04:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T05:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T06:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T07:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T20:00:00-03:00,2026-07-24T08:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-23T22:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-23T23:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T00:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T01:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T02:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T03:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T04:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T05:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T06:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T07:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T08:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T21:00:00-03:00,2026-07-24T09:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-23T23:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T00:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T01:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T02:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T03:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T04:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T05:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T06:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T07:00:00-03:00,9,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T08:00:00-03:00,10,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T09:00:00-03:00,11,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T22:00:00-03:00,2026-07-24T10:00:00-03:00,12,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T00:00:00-03:00,1,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T01:00:00-03:00,2,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T02:00:00-03:00,3,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T03:00:00-03:00,4,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T04:00:00-03:00,5,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T05:00:00-03:00,6,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T06:00:00-03:00,7,carreiro:anchor_history_missing|carreiro:forecast_history_missing
2026-07-23T23:00:00-03:00,2026-07-24T07:00:00-03:00,8,carreiro:anchor_history_missing|carreiro:forecast_history_missing
