tau_h,origin,horizon_h,independent_correction_m3_s,reference_q_m3_s,reference_m,julho_levels_q_m3_s,julho_levels_m,expected_status
2,2026-07-05T14:00:00-03:00,6,1.6815645608412526,662.9252722416747,3.8643315312152824,725.3598224936361,4.07007931202167,paired
2,2026-07-05T14:00:00-03:00,7,1.0199204624364295,641.465926413293,3.7919533258133216,720.6023084047993,4.054641381527667,paired
2,2026-07-05T14:00:00-03:00,8,0.6186130309359817,620.0674040477387,3.7188707239277905,716.7817296206343,4.042216090235219,paired
2,2026-07-05T14:00:00-03:00,9,0.37520776976043274,600.6022462842811,3.6515657785007685,714.7895267568645,4.035727200321497,paired
2,2026-07-05T14:00:00-03:00,10,0.22757501612210115,581.9866605146811,3.5864292508524107,712.9875045795344,4.02985191490312,paired
2,2026-07-05T14:00:00-03:00,11,0.1380312246626512,562.2702465566539,3.516583279234685,708.928180271371,4.016596526521938,paired
2,2026-07-05T14:00:00-03:00,12,0.08372016975558055,540.3080769848414,3.4376914159802796,701.6822444928464,3.9928645854028053,paired
2,2026-07-05T15:00:00-03:00,1,11.262567671494809,787.964913143344,4.282171221034581,792.1356675384794,4.295262517210363,paired
2,2026-07-05T15:00:00-03:00,2,6.8310925998499235,761.5822525785622,4.198750183665423,774.0020127999175,4.238153728043537,paired
2,2026-07-05T15:00:00-03:00,3,4.143267101145062,732.0611942232059,4.10411035782966,754.6500121378848,4.176651902843327,paired
2,2026-07-05T15:00:00-03:00,4,2.513018528223165,711.893718166363,4.038632638787705,746.2127557736928,4.149653070633766,paired
2,2026-07-05T15:00:00-03:00,5,1.524222785793267,711.1441353669308,4.03618566334138,758.4481499359779,4.188768812328144,paired
2,2026-07-05T15:00:00-03:00,6,0.9244878518162184,701.3991089796074,4.00428500078999,762.9620305236596,4.203139565805081,paired
2,2026-07-05T15:00:00-03:00,7,0.5607302266584062,690.5474468938772,3.968565575965588,767.9902100532016,4.219110215260338,paired
2,2026-07-05T15:00:00-03:00,8,0.3401000742959375,678.0444207861646,3.92714858427456,772.3376915702668,4.232887245213133,paired
2,2026-07-05T15:00:00-03:00,9,0.20628112243103064,664.1114513264829,3.8806560664231213,774.2836223696203,4.239044417212009,paired
2,2026-07-05T15:00:00-03:00,10,0.12511582527435552,649.5219165450925,3.8315790695632437,774.0459250929142,4.238292624085064,paired
2,2026-07-05T15:00:00-03:00,11,0.07588658404414543,634.6720874446934,3.7812002616251554,771.7345719390272,4.230977718178492,paired
2,2026-07-05T15:00:00-03:00,12,0.04602753988363373,619.8091788313407,3.7303326867305504,768.0445646654578,4.219282643458525,paired
2,2026-07-05T16:00:00-03:00,1,6.97746773488165,768.313441911785,4.227729147089512,770.833117014127,4.2357162098447585,paired
2,2026-07-05T16:00:00-03:00,2,4.232048108361381,741.6644399838219,4.142644831945756,750.1132346854439,4.16974218397071,paired
2,2026-07-05T16:00:00-03:00,3,2.566866931100031,724.0282473989181,4.085705461264858,740.6172509158307,4.139278200961236,paired
2,2026-07-05T16:00:00-03:00,4,1.5568834931146445,723.7544334757782,4.0848173665150895,749.7517837746944,4.16858527248926,paired
2,2026-07-05T16:00:00-03:00,5,0.9442975721745344,713.5414226806023,4.051601711847233,750.1769483876227,4.169946093494422,paired
2,2026-07-05T16:00:00-03:00,6,0.5727454294160584,702.1082464544813,4.014205582768808,750.8789792221166,4.172192445456702,paired
2,2026-07-05T16:00:00-03:00,7,0.34738766315111747,688.0841285213936,3.9680216884819117,750.6556958637892,4.171478070773718,paired
2,2026-07-05T16:00:00-03:00,8,0.21070126850707732,670.7601056571133,3.910480524502855,748.2090572181694,4.163645049045202,paired
2,2026-07-05T16:00:00-03:00,9,0.12779677938988632,650.9810623589788,3.8440994970992968,743.2606260325646,4.147773019748076,paired
2,2026-07-05T16:00:00-03:00,10,0.07751266491249763,628.9397883695548,3.7692288212126748,735.6051923447704,4.123140051263167,paired
2,2026-07-05T16:00:00-03:00,11,0.04701380778546148,605.9974049114062,3.690244774358016,726.0849849202459,4.092372314529342,paired
2,2026-07-05T16:00:00-03:00,12,0.028515315851718893,580.8799401902489,3.602475615381705,713.6951500072512,4.052102993122855,paired
2,2026-07-05T17:00:00-03:00,1,6.472602367844891,747.3538494241793,4.1656451939798735,750.4344683317371,4.175510589020714,paired
2,2026-07-05T17:00:00-03:00,2,3.9258317842265145,728.3962468033525,4.104596154347007,737.6702020671679,4.1345344735103495,paired
2,2026-07-05T17:00:00-03:00,3,2.3811373420077326,727.2427385133683,4.10086241851571,744.6459106017567,4.156960677586067,paired
2,2026-07-05T17:00:00-03:00,4,1.4442328029143365,717.6318262276787,4.069666531547796,744.2763907759564,4.155774688974793,paired
2,2026-07-05T17:00:00-03:00,5,0.8759714747302582,706.7739747633392,4.034234206695043,743.8995372006185,4.154564935066521,paired
2,2026-07-05T17:00:00-03:00,6,0.531303556457592,694.5642519680938,3.994145693481414,743.3349904388517,4.152752229273062,paired
2,2026-07-05T17:00:00-03:00,7,0.3222518966058916,679.7549812488211,3.9451657238175244,741.3449398499433,4.146358247029953,paired
2,2026-07-05T17:00:00-03:00,8,0.19545565544201876,662.130491708218,3.886350312077534,737.1739486502822,4.132936046759333,paired
2,2026-07-05T17:00:00-03:00,9,0.1185498476398128,642.3803724939202,3.8197395235787788,730.8620359074206,4.112570125230578,paired
2,2026-07-05T17:00:00-03:00,10,0.07190411729780784,622.2411620910738,3.751021068547148,723.8681336824736,4.089926553877149,paired
2,2026-07-05T17:00:00-03:00,11,0.04361205170069397,600.9569395411597,3.6774830675314707,714.987293195644,4.061055269787847,paired
2,2026-07-05T17:00:00-03:00,12,0.02645204648944339,579.7055299988092,3.603077768714482,705.579577645777,4.030324127595396,paired
2,2026-07-05T18:00:00-03:00,1,15.64443606229326,750.3493034793732,4.175238060774241,755.3659622676386,4.191271699387709,paired
2,2026-07-05T18:00:00-03:00,2,9.488830125694843,750.0053041946447,4.174137142145131,762.17074546726,4.2129566856512835,paired
2,2026-07-05T18:00:00-03:00,3,5.755266396038803,755.072434410505,4.190334662627954,774.6827860659524,4.252640714895886,paired
2,2026-07-05T18:00:00-03:00,4,3.4907455240113654,749.7432877071851,4.173298470300756,776.7736897169376,4.259248863812161,paired
2,2026-07-05T18:00:00-03:00,5,2.1172441855675355,740.8233959119875,4.144681476034547,777.1622794781784,4.260476238450934,paired
2,2026-07-05T18:00:00-03:00,6,1.284173512645015,728.659391123793,4.105447603078275,775.3404296973339,4.254719869607108,paired
2,2026-07-05T18:00:00-03:00,7,0.7788906078100706,714.6825561744646,4.060062203265451,771.8596047060324,4.243707638590966,paired
2,2026-07-05T18:00:00-03:00,8,0.4724210341990161,700.0822698041078,4.012295590792778,767.690225669694,4.230492507982667,paired
2,2026-07-05T18:00:00-03:00,9,0.2865378415348538,684.9366633282743,3.9623486116750612,762.3715127295999,4.213595371475119,paired
2,2026-07-05T18:00:00-03:00,10,0.1737939860587689,668.3056054854147,3.9070235630731602,754.2774641417568,4.187796172083463,paired
2,2026-07-05T18:00:00-03:00,11,0.10541138101831331,651.7888355019128,3.8515655601509966,745.7484026019376,4.1604978594294,paired
2,2026-07-05T18:00:00-03:00,12,0.06393523447025734,633.762978015657,3.7904358002178817,735.0450118705986,4.1260741833090435,paired
2,2026-07-05T19:00:00-03:00,1,24.16483971019576,787.0029871684467,4.287697612265507,791.9902849268657,4.303356018502944,paired
2,2026-07-05T19:00:00-03:00,2,14.656716171275075,792.5078868568388,4.304978991362836,805.6530233709007,4.3460641901772465,paired
2,2026-07-05T19:00:00-03:00,3,8.889747728584293,785.4874175112697,4.2829318804958785,807.6505899115979,4.352285530880922,paired
2,2026-07-05T19:00:00-03:00,4,5.391904554497116,777.9226707544253,4.259092683517158,810.1963799140924,4.360205939136124,paired
2,2026-07-05T19:00:00-03:00,5,3.2703554265466885,770.2188134287077,4.234725626942765,813.3839799098791,4.370109993432152,paired
2,2026-07-05T19:00:00-03:00,6,1.983570834358154,759.7780031666902,4.2015553606465605,814.6765370265315,4.374121894875524,paired
2,2026-07-05T19:00:00-03:00,7,1.2030965267499896,749.7782733888022,4.169625847389389,817.7038082605744,4.383508760670773,paired
2,2026-07-05T19:00:00-03:00,8,0.7297149300676491,736.1916468880947,4.12598626117574,817.531512774662,4.38297486229747,paired
2,2026-07-05T19:00:00-03:00,9,0.4425944779360894,719.1494801489683,4.070818408351357,813.2953821779121,4.369834912019671,paired
2,2026-07-05T19:00:00-03:00,10,0.2684471206877449,702.229712885231,4.015559856030761,808.7994843888418,4.355861104046566,paired
2,2026-07-05T19:00:00-03:00,11,0.16282140920869484,686.806908246736,3.964753910191261,805.3488305041169,4.345116286711809,paired
2,2026-07-05T19:00:00-03:00,12,0.09875617674269033,663.7230397271358,3.8879041748258416,793.8844641563744,4.309293402411784,paired
2,2026-07-05T20:00:00-03:00,1,22.275097332812344,817.4875185632027,4.37811430161994,822.0286798936485,4.392172391963589,paired
2,2026-07-05T20:00:00-03:00,2,13.510529480433792,806.9930015846546,4.345513908491652,819.4952171257503,4.384333141970364,paired
2,2026-07-05T20:00:00-03:00,3,8.19455035883449,797.8349666741542,4.316935132849812,820.0835039346891,4.386154276464753,paired
2,2026-07-05T20:00:00-03:00,4,4.970246035192281,789.6071088824721,4.291154059782505,823.0511920006791,4.395333767794909,paired
2,2026-07-05T20:00:00-03:00,5,3.014606606659274,780.6510812915177,4.262976619861002,826.52892765953,4.406075138347175,paired
2,2026-07-05T20:00:00-03:00,6,1.828451333911113,769.5983908949447,4.22803505726654,829.460008239554,4.415114955456838,paired
2,2026-07-05T20:00:00-03:00,7,1.1090117938095518,754.4635583600264,4.17988165587434,829.647800604454,4.415693721989964,paired
2,2026-07-05T20:00:00-03:00,8,0.6726496549283985,734.5133228673598,4.115850472564189,825.4839401298553,4.402849362385689,paired
2,2026-07-05T20:00:00-03:00,9,0.40798263895919673,715.569086270926,4.054441916469619,821.8547521264319,4.391634500058915,paired
2,2026-07-05T20:00:00-03:00,10,0.24745397915922276,698.2838258891023,3.9978772078144242,819.2283308007901,4.383506791739007,paired
2,2026-07-05T20:00:00-03:00,11,0.15008842522795962,675.3042300253773,3.921858591202609,809.8300841965147,4.354342675313218,paired
2,2026-07-05T20:00:00-03:00,12,0.0910332315687446,641.7116511518612,3.808961970417453,788.9140945402274,4.288977990144772,paired
2,2026-07-05T21:00:00-03:00,1,18.659290473733456,824.9717122790595,4.396491712487651,827.8915314639772,4.405503177125792,paired
2,2026-07-05T21:00:00-03:00,2,11.317431760803208,817.3292183767894,4.372847831089021,826.6499561001799,4.401672749861016,paired
2,2026-07-05T21:00:00-03:00,3,6.86436935213268,811.6239622814112,4.35514320079642,829.0161227787731,4.408970834886829,paired
2,2026-07-05T21:00:00-03:00,4,4.163450471660217,805.7531912344504,4.336876176284362,831.8819494768612,4.417799599951979,paired
2,2026-07-05T21:00:00-03:00,5,2.525260361256946,798.0505543259503,4.312833416460729,833.6782042862956,4.423327518483576,paired
2,2026-07-05T21:00:00-03:00,6,1.5316478328593386,787.8191889096184,4.2807626255713656,834.1538320381966,4.424790500372391,paired
2,2026-07-05T21:00:00-03:00,7,0.9289913705115999,770.6306766059712,4.22653052141496,828.7917960803479,4.40827926825511,paired
2,2026-07-05T21:00:00-03:00,8,0.5634617488237441,751.7070626443672,4.166296788798404,822.5784979519283,4.3890965951019565,paired
2,2026-07-05T21:00:00-03:00,9,0.3417568262368997,733.4612850073071,4.107680042435475,816.8948046957365,4.371501385226762,paired
2,2026-07-05T21:00:00-03:00,10,0.20728599327876257,710.4247125860629,4.032885511757619,805.8893018845986,4.337300251091675,paired
2,2026-07-05T21:00:00-03:00,11,0.12572531025255637,678.0841933760507,3.9263300621811537,784.794686488436,4.271252309464685,paired
2,2026-07-05T21:00:00-03:00,12,0.07625625537005853,652.5610716612971,3.8408854001875143,770.8056048065887,4.227084713476059,paired
2,2026-07-05T22:00:00-03:00,1,19.64528582823418,825.2199539740598,4.394419055021885,828.516915905348,4.404592484387143,paired
2,2026-07-05T22:00:00-03:00,2,11.915468173642124,817.3751144290335,4.370150795646142,826.5633040441685,4.398566063579066,paired
2,2026-07-05T22:00:00-03:00,3,7.227096772144045,812.8087640310999,4.355984449437818,828.6920885690773,4.405132589411762,paired
2,2026-07-05T22:00:00-03:00,4,4.383455773015571,808.4455302250575,4.342420343106639,831.2760628302925,4.413094721231689,paired
2,2026-07-05T22:00:00-03:00,5,2.6587003218282854,799.691058218926,4.315122023124635,830.0354778990018,4.409273203054889,paired
2,2026-07-05T22:00:00-03:00,6,1.612583260176701,786.8165480901561,4.274772144612468,825.3280380751831,4.394752811188468,paired
2,2026-07-05T22:00:00-03:00,7,0.9780811886365236,772.9844829057716,4.2311444243208545,820.1637828268293,4.378787589066691,paired
2,2026-07-05T22:00:00-03:00,8,0.5932362285962273,758.6124067980937,4.185502319559507,814.9912663323355,4.362759012859145,paired
2,2026-07-05T22:00:00-03:00,9,0.35981596109590436,738.4590614469962,4.120950545988153,803.4608283551081,4.326890636134793,paired
2,2026-07-05T22:00:00-03:00,10,0.2182394122586341,708.9869154146619,4.025348131356116,781.822220120203,4.259052949801996,paired
2,2026-07-05T22:00:00-03:00,11,0.13236889469252672,687.1783751945397,3.953643201503306,767.1842006867237,4.212762793382925,paired
2,2026-07-05T22:00:00-03:00,12,0.08028579302329034,668.2208636841112,3.8906163419147983,755.4787470039176,4.175507703280038,paired
2,2026-07-05T23:00:00-03:00,1,27.502196379504706,831.2051066245226,4.409058564178025,832.5377824908105,4.413161511182038,paired
2,2026-07-05T23:00:00-03:00,2,16.68092531360739,821.1902789481587,4.378146340832545,825.1265925436088,4.390313108192119,paired
2,2026-07-05T23:00:00-03:00,3,10.117492635079456,813.9572792802287,4.355732689609924,821.2183805611674,4.378233277589393,paired
2,2026-07-05T23:00:00-03:00,4,6.136569482592452,803.5304206225649,4.3232900570904125,814.4531692477341,4.357271732881287,paired
2,2026-07-05T23:00:00-03:00,5,3.722017536649213,788.4452261306075,4.27607252842356,803.2656085937934,4.322464060379707,paired
2,2026-07-05T23:00:00-03:00,6,2.2575177519658385,773.5416348753455,4.229089724256337,792.4244675615652,4.288560418996619,paired
2,2026-07-05T23:00:00-03:00,7,1.3692537314128208,758.5638107181027,4.181529803542292,781.6995626561634,4.254848783752033,paired
2,2026-07-05T23:00:00-03:00,8,0.8304943690278033,738.3981653602287,4.116936860570048,765.9547664384004,4.205042280593656,paired
2,2026-07-05T23:00:00-03:00,9,0.5037202975340608,708.2726786856018,4.0191953428520915,740.3951235594856,4.123362598048585,paired
2,2026-07-05T23:00:00-03:00,10,0.30552180437397786,684.4067752795683,3.940652055242447,721.3626682467806,4.061853243413964,paired
2,2026-07-05T23:00:00-03:00,11,0.18530834156354292,662.8876058849935,3.868947233636815,704.7944735556813,4.0078109476877035,paired
2,2026-07-05T23:00:00-03:00,12,0.1123951906587897,643.262425778635,3.8027889904693435,690.5310419418628,3.960903783419136,paired
2,2026-07-06T00:00:00-03:00,1,43.13470497939311,844.9061137896134,4.443493089136282,845.9376371246162,4.446649694148191,paired
2,2026-07-06T00:00:00-03:00,2,26.16252106766112,825.9371130578611,4.385185190013908,828.7411184005384,4.393835658008439,paired
2,2026-07-06T00:00:00-03:00,3,15.868371162914169,807.5276083254373,4.328115187528687,812.7100964598026,4.344229924809928,paired
2,2026-07-06T00:00:00-03:00,4,9.62465363000726,788.692086805255,4.269217471431278,796.4333193054699,4.293487033642157,paired
2,2026-07-06T00:00:00-03:00,5,5.837647515713894,771.1765177432754,4.213972282523531,781.8857157956719,4.24780493642099,paired
2,2026-07-06T00:00:00-03:00,6,3.5407121988757644,754.7280242908661,4.16166291739498,768.7213258195555,4.206191047063387,paired
2,2026-07-06T00:00:00-03:00,7,2.147550505836686,735.6743379536558,4.10053126307741,753.3398094039555,4.157228672151585,paired
2,2026-07-06T00:00:00-03:00,8,1.3025552250713248,708.8869648793257,4.013573306891954,730.3440031312132,4.083323625542968,paired
2,2026-07-06T00:00:00-03:00,9,0.7900396799746483,689.3371121966429,3.9493305397081775,715.3843266868348,4.034776769336804,paired
2,2026-07-06T00:00:00-03:00,10,0.4791832882941813,672.2782130981208,3.892713251124248,703.9197980114675,3.997314309753178,paired
2,2026-07-06T00:00:00-03:00,11,0.29063935597233875,656.9415584194809,3.8413505917725557,694.921739632619,3.9677510758541237,paired
2,2026-07-06T00:00:00-03:00,12,0.17628168031635755,643.1271562696951,3.7946999247057738,688.1179218421013,3.9453016900536353,paired
2,2026-07-06T01:00:00-03:00,1,62.711570435971716,865.623171023012,4.497072027627218,866.7210455561603,4.500401280798491,paired
2,2026-07-06T01:00:00-03:00,2,38.0364901881452,834.9094415343368,4.403282187831379,837.4592939040899,4.411117290698097,paired
2,2026-07-06T01:00:00-03:00,3,23.07029748696882,808.8479843082073,4.322680036006877,812.7463831304257,4.334798142691784,paired
2,2026-07-06T01:00:00-03:00,4,13.992842754537905,788.8958975238697,4.26031310226458,794.1632845316367,4.276834961074921,paired
2,2026-07-06T01:00:00-03:00,5,8.487088147165018,772.4454315697449,4.208445730878075,779.1436688476997,4.229614374969219,paired
2,2026-07-06T01:00:00-03:00,6,5.147679172939271,752.5871457155273,4.145278750378362,761.0001566696616,4.172114943263199,paired
2,2026-07-06T01:00:00-03:00,7,3.122225244751839,724.2931892376271,4.054188474698463,734.6287512991271,4.087615066992586,paired
2,2026-07-06T01:00:00-03:00,8,1.8937253374707712,704.2130810250684,3.9887310252994608,716.6666922333906,4.029408614510717,paired
2,2026-07-06T01:00:00-03:00,9,1.148602478250676,687.2164827055778,3.932776659787149,702.3078873107504,3.9824843403554864,paired
2,2026-07-06T01:00:00-03:00,10,0.6966626188809483,671.6561119979697,3.881093951366638,690.087775465709,3.9422653216519903,paired
2,2026-07-06T01:00:00-03:00,11,0.4225472378269925,658.3471604724823,3.8365320663712525,680.7740805040245,3.9114324295786345,paired
2,2026-07-06T01:00:00-03:00,12,0.2562878549189568,647.5375417420776,3.8000895889056983,674.707817032348,3.8912650658172643,paired
2,2026-07-06T02:00:00-03:00,1,73.22810119334594,869.0934167282553,4.502799923427944,869.2564740065056,4.503293745998618,paired
2,2026-07-06T02:00:00-03:00,2,44.41508852630359,829.5837362396107,4.382098476167367,830.0508460565421,4.383537913629124,paired
2,2026-07-06T02:00:00-03:00,3,26.93911294505393,802.6496808018071,4.298577472307204,803.4794307659615,4.301166015632552,paired
2,2026-07-06T02:00:00-03:00,4,16.339397946636705,784.0925964316505,4.2404207623221675,785.259207572152,4.244091936784515,paired
2,2026-07-06T02:00:00-03:00,5,9.910345815880808,765.716289673504,4.182319954956651,767.5185667195847,4.188041199106327,paired
2,2026-07-06T02:00:00-03:00,6,6.010928585686523,741.5088290278387,4.104978413347674,744.2613472908183,4.11381975327915,paired
2,2026-07-06T02:00:00-03:00,7,3.645812480561973,726.481111073539,4.056489277983013,730.6140231954656,4.06986189969093,paired
2,2026-07-06T02:00:00-03:00,8,2.211297049023806,715.117462263084,4.019572763554632,720.984183741065,4.038658922729502,paired
2,2026-07-06T02:00:00-03:00,9,1.3412194579650085,705.9914739207481,3.9897661776612674,713.8815881621467,4.015544630799686,paired
2,2026-07-06T02:00:00-03:00,10,0.8134907226589373,699.6071477516947,3.96882828298837,709.8449538188019,4.002369621209476,paired
2,2026-07-06T02:00:00-03:00,11,0.49340706468443213,695.4799145112319,3.9552545776668895,708.5601721594775,3.998170386526909,paired
2,2026-07-06T02:00:00-03:00,12,0.29926651244992264,692.5896082740632,3.9457309155288334,709.2160727816425,4.000314516100004,paired
2,2026-07-06T03:00:00-03:00,1,74.0649917088362,858.2106193769971,4.470716953830823,857.3015362470919,4.467950094567338,paired
2,2026-07-06T03:00:00-03:00,2,44.92268828277115,819.2126692144177,4.351015264513886,817.1411654158055,4.3445978633770705,paired
2,2026-07-06T03:00:00-03:00,3,27.24698776021417,792.5496934980149,4.267942802192301,789.6672391307698,4.258899803702451,paired
2,2026-07-06T03:00:00-03:00,4,16.52613346138475,768.4562820797746,4.191970717471157,765.1736311624061,4.181551099076134,paired
2,2026-07-06T03:00:00-03:00,5,10.023606630832717,740.0361223948353,4.101197670640004,736.4982617909777,4.089807146468799,paired
2,2026-07-06T03:00:00-03:00,6,6.079624742498896,721.0970637897271,4.039980359021036,717.7114799931269,4.028973847621724,paired
2,2026-07-06T03:00:00-03:00,7,3.687478805873104,705.0509525911947,3.9876409123204857,702.5458379238053,3.979429579373927,paired
2,2026-07-06T03:00:00-03:00,8,2.236568952802567,690.4093947004761,3.9394919509490753,689.386497367559,3.9361139078594674,paired
2,2026-07-06T03:00:00-03:00,9,1.356547642436135,677.7128115796197,3.897428369874029,678.7455460960322,3.900860775528467,paired
2,2026-07-06T03:00:00-03:00,10,0.8227877364984064,666.7392791279138,3.8608346933134543,670.4363423034716,3.8731884106583463,paired
2,2026-07-06T03:00:00-03:00,11,0.49904598862184285,657.2150093492758,3.8288905222197327,664.027130427986,3.851755730172541,paired
2,2026-07-06T03:00:00-03:00,12,0.3026866927057497,649.7104943011923,3.8035981747804515,660.1646831995336,3.838802094457079,paired
2,2026-07-06T04:00:00-03:00,1,69.88244841245506,842.0298949720063,4.42608748530641,841.3183978227391,4.42390657629933,paired
2,2026-07-06T04:00:00-03:00,2,42.38584753794044,804.6497848077022,4.310553638876583,803.1428704288041,4.305854391758721,paired
2,2026-07-06T04:00:00-03:00,3,25.708316069666115,773.889406465393,4.213963110275908,771.8970751774615,4.207657845321502,paired
2,2026-07-06T04:00:00-03:00,4,15.592881905835483,740.2342109374245,4.106618268832011,737.9258484449249,4.099189313365083,paired
2,2026-07-06T04:00:00-03:00,5,9.45756094916758,717.9088671210999,4.034399520230541,715.6127507878417,4.026924555671466,paired
2,2026-07-06T04:00:00-03:00,6,5.736300681771052,700.1438089035878,3.9763292656083022,698.3031547614552,3.9702811543877763,paired
2,2026-07-06T04:00:00-03:00,7,3.479242236824625,684.0968303100678,3.923398535850702,683.3789745095908,3.921019887061134,paired
2,2026-07-06T04:00:00-03:00,8,2.1102670892012982,670.1441965476831,3.8769965726874913,671.0970769387311,3.8801769945717366,paired
2,2026-07-06T04:00:00-03:00,9,1.279941689783122,657.998008302934,3.8363066336000022,661.1849403134171,3.8470099587041444,paired
2,2026-07-06T04:00:00-03:00,10,0.7763238774978598,646.9915927385787,3.799191148987714,653.0113746211399,3.8195199301038327,paired
2,2026-07-06T04:00:00-03:00,11,0.4708642335694465,638.0013112071794,3.768698487890066,647.3975960865916,3.8005644440427835,paired
2,2026-07-06T04:00:00-03:00,12,0.2855935942219599,628.4358760509002,3.736077672929972,641.833789676807,3.781716808480957,paired
2,2026-07-06T05:00:00-03:00,1,62.2956504465511,823.1520861644998,4.374671161381451,822.5142594843711,4.372699409237936,paired
2,2026-07-06T05:00:00-03:00,2,37.78422196257424,783.8512632872495,4.252084402336895,782.4921734719746,4.247804445288264,paired
2,2026-07-06T05:00:00-03:00,3,22.91728907368873,744.8143944073834,4.1280180512231714,743.2018155384317,4.122841233529756,paired
2,2026-07-06T05:00:00-03:00,4,13.90003846068955,719.1410287538835,4.045092233291828,717.5779334402899,4.040007853352429,paired
2,2026-07-06T05:00:00-03:00,5,8.430799497593009,698.5101623961068,3.9776467765052788,697.3868135050204,3.9739530963304874,paired
2,2026-07-06T05:00:00-03:00,6,5.113538381180027,680.9102147284419,3.919517505822834,680.6558482091109,3.9186732811317837,paired
2,2026-07-06T05:00:00-03:00,7,3.1015178078029932,666.1638867842842,3.870378279597527,667.3884763836758,3.8744744005793743,paired
2,2026-07-06T05:00:00-03:00,8,1.88116564207723,653.1345751969216,3.8266203710952693,656.355565272871,3.837468023761727,paired
2,2026-07-06T05:00:00-03:00,9,1.1409846379178419,641.2187376419287,3.7863146695572825,647.0972440235295,3.806233670971076,paired
2,2026-07-06T05:00:00-03:00,10,0.6920421651582889,631.3269831081742,3.7526417894342954,640.5399279545064,3.784010160207038,paired
2,2026-07-06T05:00:00-03:00,11,0.4197447909824162,621.1018102999284,3.7176253746959285,634.1602920290949,3.762306841652099,paired
2,2026-07-06T05:00:00-03:00,12,0.25458808498550634,611.1508670006061,3.683340000406379,628.6119726337357,3.7433650144240813,paired
2,2026-07-06T06:00:00-03:00,1,54.29651416785307,800.362420939268,4.310559845726615,800.4712808686273,4.310899873043059,paired
2,2026-07-06T06:00:00-03:00,2,32.932500558324264,754.5267496176257,4.165808707540448,755.137749216316,4.16775959249162,paired
2,2026-07-06T06:00:00-03:00,3,19.974571289627086,724.6160871380248,4.069568455802139,726.2342614554591,4.074812720186177,paired
2,2026-07-06T06:00:00-03:00,4,12.115189901774544,702.4834083450744,3.9973930896834187,705.4601258729956,4.0071493556589814,paired
2,2026-07-06T06:00:00-03:00,5,7.348234123667147,684.2222619515494,3.9371989122919295,689.0295186715063,3.9531028535682093,paired
2,2026-07-06T06:00:00-03:00,6,4.45692929075072,669.2416729054904,3.887367511640205,676.4736252985783,3.911475494387883,paired
2,2026-07-06T06:00:00-03:00,7,2.7032642630115937,656.4448130341359,3.8444680284889667,666.8500763276966,3.879373577898445,paired
2,2026-07-06T06:00:00-03:00,8,1.6396126568220075,644.9546628483765,3.8056812574131076,659.0300628096744,3.8531597650578995,paired
2,2026-07-06T06:00:00-03:00,9,0.9944753464154359,635.7250651572716,3.774337416025075,653.8519244896436,3.8357377134076955,paired
2,2026-07-06T06:00:00-03:00,10,0.603179787929304,626.4482068483574,3.7426607206414406,649.032595739639,3.819476369597421,paired
2,2026-07-06T06:00:00-03:00,11,0.3658470346980871,617.9282046484545,3.7134131397350565,645.2899250021477,3.806816636330076,paired
2,2026-07-06T06:00:00-03:00,12,0.22189744330934144,600.748296983869,3.6539738225839855,633.2595643703103,3.7659357361666075,paired
2,2026-07-06T07:00:00-03:00,1,47.97266658450533,770.8783875907219,4.224476011026114,770.8692751946904,4.224447144124133,paired
2,2026-07-06T07:00:00-03:00,2,29.096893111674223,735.6012192414589,4.111743630630359,736.0088947180263,4.113057829689046,paired
2,2026-07-06T07:00:00-03:00,3,17.648157774611747,710.5583953682941,4.030482876354608,711.9261945878707,4.03494863939126,paired
2,2026-07-06T07:00:00-03:00,4,10.704148777747902,692.3346675701054,3.9706728054099294,695.0639307841401,3.9796674544660977,paired
2,2026-07-06T07:00:00-03:00,5,6.492394419829613,678.5954086411945,3.9251897653294794,683.1232937005308,3.9402168820514216,paired
2,2026-07-06T07:00:00-03:00,6,3.9378362705738756,667.8933764428929,3.8895217199757397,674.7153338980082,3.912282671773463,paired
2,2026-07-06T07:00:00-03:00,7,2.388418431031509,658.6787089643653,3.8586388301945735,668.3722093409325,3.8911221449114333,paired
2,2026-07-06T07:00:00-03:00,8,1.4486490066433537,651.5075529949869,3.8344925668021084,664.5521647864886,3.8783422410859902,paired
2,2026-07-06T07:00:00-03:00,9,0.8786500376914445,644.1921583753764,3.8097577635979043,661.082677970148,3.866711242355988,paired
2,2026-07-06T07:00:00-03:00,10,0.5329281870175221,637.4980249442722,3.787031161306336,658.6776860073985,3.8586353928061605,paired
2,2026-07-06T07:00:00-03:00,11,0.32323728485119535,622.3867304288146,3.735396732169363,648.1215312972932,3.8230567656019545,paired
2,2026-07-06T07:00:00-03:00,12,0.1960533236245159,612.6748597354879,3.7019636223953025,643.2927087204066,3.8067092950695898,paired
2,2026-07-06T08:00:00-03:00,1,50.111116479223114,756.2163630089211,4.1826200573909755,756.5344148771682,4.183634800802759,paired
2,2026-07-06T08:00:00-03:00,2,30.39392853707981,722.3487863004679,4.073631037392243,723.6187358700971,4.077751960314023,paired
2,2026-07-06T08:00:00-03:00,3,18.43484952685365,707.8367254659623,4.026345606545606,710.7208011298193,4.035771664442169,paired
