source,lead_h,family,phase,subset,n,mae_m3_s,bias_m3_s,p90_absolute_m3_s
carreiro,6,weighted_absolute,test,high_flow,235,138.1282180208692,-136.40686933514877,245.12978323937455
carreiro,7,reference_delta,validation,all,6238,17.259714879905342,2.348918054369734,38.14789285147158
carreiro,7,reference_delta,validation,high_flow,27,107.27416128356772,58.69893122294889,225.58743143624378
carreiro,7,reference_delta,test,all,1678,37.20209948289159,-8.094570264869471,60.25297960427612
carreiro,7,reference_delta,test,high_flow,234,94.33315875347958,-74.60904735358717,219.1785152154492
carreiro,7,weighted_delta,validation,all,6238,17.259714879905342,2.348918054369734,38.14789285147158
carreiro,7,weighted_delta,validation,high_flow,27,107.27416128356772,58.69893122294889,225.58743143624378
carreiro,7,weighted_delta,test,all,1678,37.20209948289159,-8.094570264869471,60.25297960427612
carreiro,7,weighted_delta,test,high_flow,234,94.33315875347958,-74.60904735358717,219.1785152154492
carreiro,7,reference_absolute,validation,all,6238,16.92825063430711,2.5582742424221463,36.14863137490881
carreiro,7,reference_absolute,validation,high_flow,27,95.36923023439859,41.55985460142344,209.32838386681522
carreiro,7,reference_absolute,test,all,1678,65.41749928713388,-12.625724636101022,122.59210961787399
carreiro,7,reference_absolute,test,high_flow,234,152.64024558308023,-150.41634898744388,285.83085169179805
carreiro,7,weighted_absolute,validation,all,6238,16.92825063430711,2.5582742424221463,36.14863137490881
carreiro,7,weighted_absolute,validation,high_flow,27,95.36923023439859,41.55985460142344,209.32838386681522
carreiro,7,weighted_absolute,test,all,1678,65.41749928713388,-12.625724636101022,122.59210961787399
carreiro,7,weighted_absolute,test,high_flow,234,152.64024558308023,-150.41634898744388,285.83085169179805
carreiro,8,reference_delta,validation,all,6236,18.390829066876545,2.8786549960670587,40.44633671866862
carreiro,8,reference_delta,validation,high_flow,27,111.73468706085222,65.52500028259367,237.7675147310471
carreiro,8,reference_delta,test,all,1675,39.93830322278624,-9.374274114211914,65.08318868848315
carreiro,8,reference_delta,test,high_flow,233,103.32601804444727,-82.50639680721626,260.7288518008593
carreiro,8,weighted_delta,validation,all,6236,18.390829066876545,2.8786549960670587,40.44633671866862
carreiro,8,weighted_delta,validation,high_flow,27,111.73468706085222,65.52500028259367,237.7675147310471
carreiro,8,weighted_delta,test,all,1675,39.93830322278624,-9.374274114211914,65.08318868848315
carreiro,8,weighted_delta,test,high_flow,233,103.32601804444727,-82.50639680721626,260.7288518008593
carreiro,8,reference_absolute,validation,all,6236,17.827014635422135,3.0105712790857075,37.920362436120854
carreiro,8,reference_absolute,validation,high_flow,27,94.30402856911708,44.49972805010812,224.00757739122383
carreiro,8,reference_absolute,test,all,1675,67.68894142882903,-14.273701212091524,127.53859124259215
carreiro,8,reference_absolute,test,high_flow,233,161.86130264552304,-159.45681561814303,324.5165855281505
carreiro,8,weighted_absolute,validation,all,6236,17.827014635422135,3.0105712790857075,37.920362436120854
carreiro,8,weighted_absolute,validation,high_flow,27,94.30402856911708,44.49972805010812,224.00757739122383
carreiro,8,weighted_absolute,test,all,1675,67.68894142882903,-14.273701212091524,127.53859124259215
carreiro,8,weighted_absolute,test,high_flow,233,161.86130264552304,-159.45681561814303,324.5165855281505
carreiro,9,reference_delta,validation,all,6233,19.34217123883611,3.4089291982393815,42.10357831406833
carreiro,9,reference_delta,validation,high_flow,27,106.86110895014907,66.63354086222552,241.67387278661946
carreiro,9,reference_delta,test,all,1673,42.57224159050223,-11.138620817830677,70.00164113804914
carreiro,9,reference_delta,test,high_flow,233,113.64433004824842,-91.79129266873208,320.6392217287802
carreiro,9,weighted_delta,validation,all,6233,19.34217123883611,3.4089291982393815,42.10357831406833
carreiro,9,weighted_delta,validation,high_flow,27,106.86110895014907,66.63354086222552,241.67387278661946
carreiro,9,weighted_delta,test,all,1673,42.57224159050223,-11.138620817830677,70.00164113804914
carreiro,9,weighted_delta,test,high_flow,233,113.64433004824842,-91.79129266873208,320.6392217287802
carreiro,9,reference_absolute,validation,all,6233,18.603452444989273,3.464766756802265,39.44343827226018
carreiro,9,reference_absolute,validation,high_flow,27,86.0306277399274,42.534704212325735,233.75631974276783
carreiro,9,reference_absolute,test,all,1673,69.5480634273568,-16.25841390201907,129.7725683718973
carreiro,9,reference_absolute,test,high_flow,233,170.84973186119987,-167.84366717272783,376.47113248047305
carreiro,9,weighted_absolute,validation,all,6233,18.603452444989273,3.464766756802265,39.44343827226018
carreiro,9,weighted_absolute,validation,high_flow,27,86.0306277399274,42.534704212325735,233.75631974276783
carreiro,9,weighted_absolute,test,all,1673,69.5480634273568,-16.25841390201907,129.7725683718973
carreiro,9,weighted_absolute,test,high_flow,233,170.84973186119987,-167.84366717272783,376.47113248047305
carreiro,10,reference_delta,validation,all,6232,20.024160870183863,4.069864661772929,42.95027883869576
carreiro,10,reference_delta,validation,high_flow,27,101.00810609002956,62.3979594492705,242.00634515304918
carreiro,10,reference_delta,test,all,1671,44.48309935504033,-13.026489782968289,73.2068054805487
carreiro,10,reference_delta,test,high_flow,233,122.57160375866985,-99.2756486850579,354.35588940632175
carreiro,10,weighted_delta,validation,all,6232,20.024160870183863,4.069864661772929,42.95027883869576
carreiro,10,weighted_delta,validation,high_flow,27,101.00810609002956,62.3979594492705,242.00634515304918
carreiro,10,weighted_delta,test,all,1671,44.48309935504033,-13.026489782968289,73.2068054805487
carreiro,10,weighted_delta,test,high_flow,233,122.57160375866985,-99.2756486850579,354.35588940632175
carreiro,10,reference_absolute,validation,all,6232,19.267427958088117,4.044769954885831,40.59366639294049
carreiro,10,reference_absolute,validation,high_flow,27,79.28035542758192,35.827527321468914,198.0721815623296
carreiro,10,reference_absolute,test,all,1671,69.76119057695178,-18.361344673060678,132.17340288908116
carreiro,10,reference_absolute,test,high_flow,233,175.26523994245971,-171.01602617012134,411.98568195862117
carreiro,10,weighted_absolute,validation,all,6232,19.267427958088117,4.044769954885831,40.59366639294049
carreiro,10,weighted_absolute,validation,high_flow,27,79.28035542758192,35.827527321468914,198.0721815623296
carreiro,10,weighted_absolute,test,all,1671,69.76119057695178,-18.361344673060678,132.17340288908116
carreiro,10,weighted_absolute,test,high_flow,233,175.26523994245971,-171.01602617012134,411.98568195862117
carreiro,11,reference_delta,validation,all,6231,20.625921201285852,4.678484066721047,43.70191448178757
carreiro,11,reference_delta,validation,high_flow,27,96.54465148060093,50.938068408638166,189.41488075150446
carreiro,11,reference_delta,test,all,1669,46.33849641138404,-14.96018396360806,77.93599849920696
carreiro,11,reference_delta,test,high_flow,233,132.58400425312436,-106.91491877199218,414.7489875729718
carreiro,11,weighted_delta,validation,all,6231,20.625921201285852,4.678484066721047,43.70191448178757
carreiro,11,weighted_delta,validation,high_flow,27,96.54465148060093,50.938068408638166,189.41488075150446
carreiro,11,weighted_delta,test,all,1669,46.33849641138404,-14.96018396360806,77.93599849920696
carreiro,11,weighted_delta,test,high_flow,233,132.58400425312436,-106.91491877199218,414.7489875729718
carreiro,11,reference_absolute,validation,all,6231,19.80023046322034,4.5750502788496235,41.24179234570591
carreiro,11,reference_absolute,validation,high_flow,27,73.2138745456734,22.604788197647437,147.91295685093928
carreiro,11,reference_absolute,test,all,1669,70.75459452603098,-20.466175983965993,132.79453804496984
carreiro,11,reference_absolute,test,high_flow,233,183.08632242751773,-177.67325681508945,443.7607752018669
carreiro,11,weighted_absolute,validation,all,6231,19.80023046322034,4.5750502788496235,41.24179234570591
carreiro,11,weighted_absolute,validation,high_flow,27,73.2138745456734,22.604788197647437,147.91295685093928
carreiro,11,weighted_absolute,test,all,1669,70.75459452603098,-20.466175983965993,132.79453804496984
carreiro,11,weighted_absolute,test,high_flow,233,183.08632242751773,-177.67325681508945,443.7607752018669
