window,origin,plant,field,source_time,source_file,source_line,age_after_delay_min,accepted_by_time,value
2024,2024-03-31T08:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T08:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T08:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T08:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T08:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T08:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T09:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T10:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T11:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T12:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T13:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T14:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T15:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T16:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T17:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T18:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T19:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T20:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T21:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T22:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-03-31T23:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
