window,horizon_h,origin,target_time,base_time,base_m,target_m,response_m,above_current_training_max,target_ge7_in_source_reference,all_6_QI_present,all_6_levels_present,zero_defluent_positive_components,plants_unavailable_by_time
2023,10,2023-09-03T11:00:00-03:00,2023-09-03T21:00:00-03:00,2023-09-03T10:45:00-03:00,2.3,3.87,1.5700000000000003,False,False,True,True,0,0
2023,10,2023-09-03T12:00:00-03:00,2023-09-03T22:00:00-03:00,2023-09-03T11:45:00-03:00,2.32,3.94,1.62,False,False,True,True,0,0
2023,10,2023-09-03T13:00:00-03:00,2023-09-03T23:00:00-03:00,2023-09-03T12:45:00-03:00,2.38,4.03,1.6500000000000004,False,False,True,True,0,0
2023,10,2023-09-03T14:00:00-03:00,2023-09-04T00:00:00-03:00,2023-09-03T13:45:00-03:00,2.47,4.11,1.6400000000000001,False,False,True,True,0,0
2023,10,2023-09-03T15:00:00-03:00,2023-09-04T01:00:00-03:00,2023-09-03T14:45:00-03:00,2.59,4.17,1.58,False,False,True,True,0,0
2023,10,2023-09-03T16:00:00-03:00,2023-09-04T02:00:00-03:00,2023-09-03T15:45:00-03:00,2.72,4.29,1.5699999999999998,False,False,True,True,0,0
2023,10,2023-09-03T17:00:00-03:00,2023-09-04T03:00:00-03:00,2023-09-03T16:45:00-03:00,2.87,4.41,1.54,False,False,True,True,0,0
2023,10,2023-09-03T18:00:00-03:00,2023-09-04T04:00:00-03:00,2023-09-03T17:45:00-03:00,3.07,4.58,1.5100000000000002,False,False,True,True,0,0
2023,10,2023-09-03T19:00:00-03:00,2023-09-04T05:00:00-03:00,2023-09-03T18:45:00-03:00,3.37,4.84,1.4699999999999998,False,False,True,True,0,0
2023,10,2023-09-03T20:00:00-03:00,2023-09-04T06:00:00-03:00,2023-09-03T19:45:00-03:00,3.64,5.2,1.56,False,False,True,True,0,0
2023,10,2023-09-03T21:00:00-03:00,2023-09-04T07:00:00-03:00,2023-09-03T20:45:00-03:00,3.82,5.69,1.8700000000000006,False,False,True,True,0,0
2023,10,2023-09-03T22:00:00-03:00,2023-09-04T08:00:00-03:00,2023-09-03T21:45:00-03:00,3.94,6.23,2.2900000000000005,False,False,True,True,0,0
2023,10,2023-09-03T23:00:00-03:00,2023-09-04T09:00:00-03:00,2023-09-03T22:45:00-03:00,4.02,6.77,2.75,False,False,True,True,0,0
2023,10,2023-09-04T00:00:00-03:00,2023-09-04T10:00:00-03:00,2023-09-03T23:45:00-03:00,4.1,7.36,3.2600000000000007,False,True,True,True,0,0
2023,10,2023-09-04T01:00:00-03:00,2023-09-04T11:00:00-03:00,2023-09-04T00:45:00-03:00,4.16,8.07,3.91,False,True,True,True,0,0
2023,10,2023-09-04T02:00:00-03:00,2023-09-04T12:00:00-03:00,2023-09-04T01:45:00-03:00,4.24,9.18,4.9399999999999995,False,True,True,True,0,0
2023,10,2023-09-04T03:00:00-03:00,2023-09-04T13:00:00-03:00,2023-09-04T02:45:00-03:00,4.36,11.03,6.669999999999999,False,True,True,True,0,0
2023,10,2023-09-04T04:00:00-03:00,2023-09-04T14:00:00-03:00,2023-09-04T03:45:00-03:00,4.53,13.14,8.61,True,True,True,True,0,0
2023,10,2023-09-04T05:00:00-03:00,2023-09-04T15:00:00-03:00,2023-09-04T04:45:00-03:00,4.77,15.21,10.440000000000001,True,True,True,True,0,0
2023,10,2023-09-04T06:00:00-03:00,2023-09-04T16:00:00-03:00,2023-09-04T05:45:00-03:00,5.09,17.12,12.030000000000001,True,True,True,True,0,0
2023,10,2023-09-04T07:00:00-03:00,2023-09-04T17:00:00-03:00,2023-09-04T06:45:00-03:00,5.55,,,False,False,True,True,0,0
2023,10,2023-09-04T08:00:00-03:00,2023-09-04T18:00:00-03:00,2023-09-04T07:45:00-03:00,6.08,,,False,False,True,True,0,0
2023,10,2023-09-04T09:00:00-03:00,2023-09-04T19:00:00-03:00,2023-09-04T08:45:00-03:00,6.65,,,False,False,True,True,0,0
2023,10,2023-09-04T10:00:00-03:00,2023-09-04T20:00:00-03:00,2023-09-04T09:45:00-03:00,7.22,,,False,False,True,True,0,0
2023,10,2023-09-04T11:00:00-03:00,2023-09-04T21:00:00-03:00,2023-09-04T10:45:00-03:00,7.88,,,False,False,True,True,0,0
2023,10,2023-09-04T12:00:00-03:00,2023-09-04T22:00:00-03:00,2023-09-04T11:45:00-03:00,8.84,,,False,False,True,True,0,0
2023,10,2023-09-04T13:00:00-03:00,2023-09-04T23:00:00-03:00,2023-09-04T12:45:00-03:00,10.5,,,False,False,True,True,0,0
2023,10,2023-09-04T14:00:00-03:00,2023-09-05T00:00:00-03:00,2023-09-04T13:45:00-03:00,12.59,,,False,False,True,True,0,0
2023,10,2023-09-04T15:00:00-03:00,2023-09-05T01:00:00-03:00,2023-09-04T14:45:00-03:00,14.64,,,False,False,True,True,0,0
2023,10,2023-09-04T16:00:00-03:00,2023-09-05T02:00:00-03:00,2023-09-04T15:45:00-03:00,16.68,,,False,False,True,True,0,0
2023,10,2023-09-04T17:00:00-03:00,2023-09-05T03:00:00-03:00,2023-09-04T16:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T18:00:00-03:00,2023-09-05T04:00:00-03:00,2023-09-04T17:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T19:00:00-03:00,2023-09-05T05:00:00-03:00,2023-09-04T18:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T20:00:00-03:00,2023-09-05T06:00:00-03:00,2023-09-04T19:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T21:00:00-03:00,2023-09-05T07:00:00-03:00,2023-09-04T20:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T22:00:00-03:00,2023-09-05T08:00:00-03:00,2023-09-04T21:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-04T23:00:00-03:00,2023-09-05T09:00:00-03:00,2023-09-04T22:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T00:00:00-03:00,2023-09-05T10:00:00-03:00,2023-09-04T23:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T01:00:00-03:00,2023-09-05T11:00:00-03:00,2023-09-05T00:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T02:00:00-03:00,2023-09-05T12:00:00-03:00,2023-09-05T01:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T03:00:00-03:00,2023-09-05T13:00:00-03:00,2023-09-05T02:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T04:00:00-03:00,2023-09-05T14:00:00-03:00,2023-09-05T03:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T05:00:00-03:00,2023-09-05T15:00:00-03:00,2023-09-05T04:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T06:00:00-03:00,2023-09-05T16:00:00-03:00,2023-09-05T05:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T07:00:00-03:00,2023-09-05T17:00:00-03:00,2023-09-05T06:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T08:00:00-03:00,2023-09-05T18:00:00-03:00,2023-09-05T07:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T09:00:00-03:00,2023-09-05T19:00:00-03:00,2023-09-05T08:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T10:00:00-03:00,2023-09-05T20:00:00-03:00,2023-09-05T09:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T11:00:00-03:00,2023-09-05T21:00:00-03:00,2023-09-05T10:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T12:00:00-03:00,2023-09-05T22:00:00-03:00,2023-09-05T11:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T13:00:00-03:00,2023-09-05T23:00:00-03:00,2023-09-05T12:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T14:00:00-03:00,2023-09-06T00:00:00-03:00,2023-09-05T13:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T15:00:00-03:00,2023-09-06T01:00:00-03:00,2023-09-05T14:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T16:00:00-03:00,2023-09-06T02:00:00-03:00,2023-09-05T15:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T17:00:00-03:00,2023-09-06T03:00:00-03:00,2023-09-05T16:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T18:00:00-03:00,2023-09-06T04:00:00-03:00,2023-09-05T17:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T19:00:00-03:00,2023-09-06T05:00:00-03:00,2023-09-05T18:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T20:00:00-03:00,2023-09-06T06:00:00-03:00,2023-09-05T19:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T21:00:00-03:00,2023-09-06T07:00:00-03:00,2023-09-05T20:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T22:00:00-03:00,2023-09-06T08:00:00-03:00,2023-09-05T21:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-05T23:00:00-03:00,2023-09-06T09:00:00-03:00,2023-09-05T22:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T00:00:00-03:00,2023-09-06T10:00:00-03:00,2023-09-05T23:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T01:00:00-03:00,2023-09-06T11:00:00-03:00,2023-09-06T00:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T02:00:00-03:00,2023-09-06T12:00:00-03:00,2023-09-06T01:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T03:00:00-03:00,2023-09-06T13:00:00-03:00,2023-09-06T02:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T04:00:00-03:00,2023-09-06T14:00:00-03:00,2023-09-06T03:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T05:00:00-03:00,2023-09-06T15:00:00-03:00,2023-09-06T04:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T06:00:00-03:00,2023-09-06T16:00:00-03:00,2023-09-06T05:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T07:00:00-03:00,2023-09-06T17:00:00-03:00,2023-09-06T06:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T08:00:00-03:00,2023-09-06T18:00:00-03:00,2023-09-06T07:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T09:00:00-03:00,2023-09-06T19:00:00-03:00,2023-09-06T08:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T10:00:00-03:00,2023-09-06T20:00:00-03:00,2023-09-06T09:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T11:00:00-03:00,2023-09-06T21:00:00-03:00,2023-09-06T10:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T12:00:00-03:00,2023-09-06T22:00:00-03:00,2023-09-06T11:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T13:00:00-03:00,2023-09-06T23:00:00-03:00,2023-09-06T12:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T14:00:00-03:00,2023-09-07T00:00:00-03:00,2023-09-06T13:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T15:00:00-03:00,2023-09-07T01:00:00-03:00,2023-09-06T14:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T16:00:00-03:00,2023-09-07T02:00:00-03:00,2023-09-06T15:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T17:00:00-03:00,2023-09-07T03:00:00-03:00,2023-09-06T16:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T18:00:00-03:00,2023-09-07T04:00:00-03:00,2023-09-06T17:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T19:00:00-03:00,2023-09-07T05:00:00-03:00,2023-09-06T18:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T20:00:00-03:00,2023-09-07T06:00:00-03:00,2023-09-06T19:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T21:00:00-03:00,2023-09-07T07:00:00-03:00,2023-09-06T20:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T22:00:00-03:00,2023-09-07T08:00:00-03:00,2023-09-06T21:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-06T23:00:00-03:00,2023-09-07T09:00:00-03:00,2023-09-06T22:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T00:00:00-03:00,2023-09-07T10:00:00-03:00,2023-09-06T23:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T01:00:00-03:00,2023-09-07T11:00:00-03:00,2023-09-07T00:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T02:00:00-03:00,2023-09-07T12:00:00-03:00,2023-09-07T01:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T03:00:00-03:00,2023-09-07T13:00:00-03:00,2023-09-07T02:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T04:00:00-03:00,2023-09-07T14:00:00-03:00,2023-09-07T03:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T05:00:00-03:00,2023-09-07T15:00:00-03:00,2023-09-07T04:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T06:00:00-03:00,2023-09-07T16:00:00-03:00,2023-09-07T05:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T07:00:00-03:00,2023-09-07T17:00:00-03:00,2023-09-07T06:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T08:00:00-03:00,2023-09-07T18:00:00-03:00,2023-09-07T07:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T09:00:00-03:00,2023-09-07T19:00:00-03:00,2023-09-07T08:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T10:00:00-03:00,2023-09-07T20:00:00-03:00,2023-09-07T09:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T11:00:00-03:00,2023-09-07T21:00:00-03:00,2023-09-07T10:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T12:00:00-03:00,2023-09-07T22:00:00-03:00,2023-09-07T11:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T13:00:00-03:00,2023-09-07T23:00:00-03:00,2023-09-07T12:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T14:00:00-03:00,2023-09-08T00:00:00-03:00,2023-09-07T13:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T15:00:00-03:00,2023-09-08T01:00:00-03:00,2023-09-07T14:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T16:00:00-03:00,2023-09-08T02:00:00-03:00,2023-09-07T15:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T17:00:00-03:00,2023-09-08T03:00:00-03:00,2023-09-07T16:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T18:00:00-03:00,2023-09-08T04:00:00-03:00,2023-09-07T17:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T19:00:00-03:00,2023-09-08T05:00:00-03:00,2023-09-07T18:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T20:00:00-03:00,2023-09-08T06:00:00-03:00,2023-09-07T19:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T21:00:00-03:00,2023-09-08T07:00:00-03:00,2023-09-07T20:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T22:00:00-03:00,2023-09-08T08:00:00-03:00,2023-09-07T21:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-07T23:00:00-03:00,2023-09-08T09:00:00-03:00,2023-09-07T22:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T00:00:00-03:00,2023-09-08T10:00:00-03:00,2023-09-07T23:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T01:00:00-03:00,2023-09-08T11:00:00-03:00,2023-09-08T00:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T02:00:00-03:00,2023-09-08T12:00:00-03:00,2023-09-08T01:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T03:00:00-03:00,2023-09-08T13:00:00-03:00,2023-09-08T02:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T04:00:00-03:00,2023-09-08T14:00:00-03:00,2023-09-08T03:45:00-03:00,,,,False,False,True,True,0,0
2023,10,2023-09-08T05:00:00-03:00,2023-09-08T15:00:00-03:00,2023-09-08T04:45:00-03:00,,6.82,,False,False,True,True,0,0
2023,10,2023-09-08T06:00:00-03:00,2023-09-08T16:00:00-03:00,2023-09-08T05:45:00-03:00,,7.09,,False,True,True,True,0,0
2023,10,2023-09-08T07:00:00-03:00,2023-09-08T17:00:00-03:00,2023-09-08T06:45:00-03:00,,7.23,,False,True,True,True,0,0
2023,10,2023-09-08T08:00:00-03:00,2023-09-08T18:00:00-03:00,2023-09-08T07:45:00-03:00,,7.41,,False,True,True,True,0,0
2023,10,2023-09-08T09:00:00-03:00,2023-09-08T19:00:00-03:00,2023-09-08T08:45:00-03:00,,7.54,,False,True,True,True,0,0
2023,10,2023-09-08T10:00:00-03:00,2023-09-08T20:00:00-03:00,2023-09-08T09:45:00-03:00,,7.68,,False,True,True,True,0,0
2023,10,2023-09-08T11:00:00-03:00,2023-09-08T21:00:00-03:00,2023-09-08T10:45:00-03:00,,7.82,,False,True,True,True,0,0
2023,10,2023-09-08T12:00:00-03:00,2023-09-08T22:00:00-03:00,2023-09-08T11:45:00-03:00,,7.93,,False,True,True,True,0,0
2023,10,2023-09-08T13:00:00-03:00,2023-09-08T23:00:00-03:00,2023-09-08T12:45:00-03:00,,8.02,,False,True,True,True,0,0
2023,10,2023-09-08T14:00:00-03:00,2023-09-09T00:00:00-03:00,2023-09-08T13:45:00-03:00,,8.08,,False,True,True,True,0,0
2023,10,2023-09-08T15:00:00-03:00,2023-09-09T01:00:00-03:00,2023-09-08T14:45:00-03:00,6.76,8.1,1.3399999999999999,False,True,True,True,0,0
2023,10,2023-09-08T16:00:00-03:00,2023-09-09T02:00:00-03:00,2023-09-08T15:45:00-03:00,7.03,8.07,1.04,False,True,True,True,0,0
2023,10,2023-09-08T17:00:00-03:00,2023-09-09T03:00:00-03:00,2023-09-08T16:45:00-03:00,7.19,8.05,0.8600000000000003,False,True,True,True,0,0
2023,10,2023-09-08T18:00:00-03:00,2023-09-09T04:00:00-03:00,2023-09-08T17:45:00-03:00,7.33,7.99,0.6600000000000001,False,True,True,True,0,0
2023,10,2023-09-08T19:00:00-03:00,2023-09-09T05:00:00-03:00,2023-09-08T18:45:00-03:00,7.49,7.92,0.4299999999999997,False,True,True,True,0,0
2023,10,2023-09-08T20:00:00-03:00,2023-09-09T06:00:00-03:00,2023-09-08T19:45:00-03:00,7.64,7.82,0.1800000000000006,False,True,True,True,0,0
2023,10,2023-09-08T21:00:00-03:00,2023-09-09T07:00:00-03:00,2023-09-08T20:45:00-03:00,7.8,7.75,-0.04999999999999982,False,True,True,True,0,0
2023,10,2023-09-08T22:00:00-03:00,2023-09-09T08:00:00-03:00,2023-09-08T21:45:00-03:00,7.91,7.66,-0.25,False,True,True,True,0,0
2023,10,2023-09-08T23:00:00-03:00,2023-09-09T09:00:00-03:00,2023-09-08T22:45:00-03:00,8.01,7.57,-0.4399999999999995,False,True,True,True,0,0
2023,10,2023-09-09T00:00:00-03:00,2023-09-09T10:00:00-03:00,2023-09-08T23:45:00-03:00,8.06,7.48,-0.5800000000000001,False,True,True,True,0,0
2023,10,2023-09-09T01:00:00-03:00,2023-09-09T11:00:00-03:00,2023-09-09T00:45:00-03:00,8.09,7.39,-0.7000000000000002,False,True,True,True,0,0
2023,10,2023-09-09T02:00:00-03:00,2023-09-09T12:00:00-03:00,2023-09-09T01:45:00-03:00,8.08,7.32,-0.7599999999999998,False,True,True,True,0,0
2023,10,2023-09-09T03:00:00-03:00,2023-09-09T13:00:00-03:00,2023-09-09T02:45:00-03:00,8.04,7.26,-0.7799999999999994,False,True,True,True,0,0
2023,10,2023-09-09T04:00:00-03:00,2023-09-09T14:00:00-03:00,2023-09-09T03:45:00-03:00,8.0,7.2,-0.7999999999999998,False,True,True,True,0,0
2023,10,2023-09-09T05:00:00-03:00,2023-09-09T15:00:00-03:00,2023-09-09T04:45:00-03:00,7.93,7.18,-0.75,False,True,True,True,0,0
2023,10,2023-09-09T06:00:00-03:00,2023-09-09T16:00:00-03:00,2023-09-09T05:45:00-03:00,7.85,7.15,-0.6999999999999993,False,True,True,True,0,0
2023,10,2023-09-09T07:00:00-03:00,2023-09-09T17:00:00-03:00,2023-09-09T06:45:00-03:00,7.78,7.1,-0.6800000000000006,False,True,True,True,0,0
2023,10,2023-09-09T08:00:00-03:00,2023-09-09T18:00:00-03:00,2023-09-09T07:45:00-03:00,7.7,7.06,-0.6400000000000006,False,True,True,True,0,0
2023,10,2023-09-09T09:00:00-03:00,2023-09-09T19:00:00-03:00,2023-09-09T08:45:00-03:00,7.58,7.03,-0.5499999999999998,False,True,True,True,0,0
2023,10,2023-09-09T10:00:00-03:00,2023-09-09T20:00:00-03:00,2023-09-09T09:45:00-03:00,7.5,7.0,-0.5,False,True,True,True,0,0
2023,10,2023-09-09T11:00:00-03:00,2023-09-09T21:00:00-03:00,2023-09-09T10:45:00-03:00,7.43,6.95,-0.47999999999999954,False,False,True,True,0,0
2023,10,2023-09-09T12:00:00-03:00,2023-09-09T22:00:00-03:00,2023-09-09T11:45:00-03:00,7.35,6.92,-0.4299999999999997,False,False,True,True,0,0
2023,10,2023-09-09T13:00:00-03:00,2023-09-09T23:00:00-03:00,2023-09-09T12:45:00-03:00,7.27,6.89,-0.3799999999999999,False,False,True,True,0,0
2023,10,2023-09-09T14:00:00-03:00,2023-09-10T00:00:00-03:00,2023-09-09T13:45:00-03:00,7.22,6.85,-0.3700000000000001,False,False,True,True,0,0
2023,10,2023-09-09T15:00:00-03:00,2023-09-10T01:00:00-03:00,2023-09-09T14:45:00-03:00,7.19,6.81,-0.3800000000000008,False,False,True,True,0,0
2023,10,2023-09-09T16:00:00-03:00,2023-09-10T02:00:00-03:00,2023-09-09T15:45:00-03:00,7.13,6.78,-0.34999999999999964,False,False,True,True,0,0
2023,10,2023-09-09T17:00:00-03:00,2023-09-10T03:00:00-03:00,2023-09-09T16:45:00-03:00,7.11,6.75,-0.3600000000000003,False,False,True,True,0,0
2023,10,2023-09-09T18:00:00-03:00,2023-09-10T04:00:00-03:00,2023-09-09T17:45:00-03:00,7.09,6.72,-0.3700000000000001,False,False,True,True,0,0
2023,10,2023-09-09T19:00:00-03:00,2023-09-10T05:00:00-03:00,2023-09-09T18:45:00-03:00,7.04,6.69,-0.34999999999999964,False,False,True,True,0,0
2023,10,2023-09-09T20:00:00-03:00,2023-09-10T06:00:00-03:00,2023-09-09T19:45:00-03:00,7.0,6.65,-0.34999999999999964,False,False,True,True,0,0
2023,10,2023-09-09T21:00:00-03:00,2023-09-10T07:00:00-03:00,2023-09-09T20:45:00-03:00,6.97,6.61,-0.35999999999999943,False,False,True,True,0,0
2023,10,2023-09-09T22:00:00-03:00,2023-09-10T08:00:00-03:00,2023-09-09T21:45:00-03:00,6.96,6.57,-0.3899999999999997,False,False,True,True,0,0
2023,10,2023-09-09T23:00:00-03:00,2023-09-10T09:00:00-03:00,2023-09-09T22:45:00-03:00,6.9,6.52,-0.3800000000000008,False,False,True,True,0,0
2023,10,2023-09-10T00:00:00-03:00,2023-09-10T10:00:00-03:00,2023-09-09T23:45:00-03:00,6.87,6.43,-0.4400000000000004,False,False,True,True,0,0
2023,10,2023-09-10T01:00:00-03:00,2023-09-10T11:00:00-03:00,2023-09-10T00:45:00-03:00,6.83,6.26,-0.5700000000000003,False,False,True,True,0,0
2023,10,2023-09-10T02:00:00-03:00,2023-09-10T12:00:00-03:00,2023-09-10T01:45:00-03:00,6.8,6.02,-0.7800000000000002,False,False,True,True,0,0
2023,10,2023-09-10T03:00:00-03:00,2023-09-10T13:00:00-03:00,2023-09-10T02:45:00-03:00,6.76,5.83,-0.9299999999999997,False,False,True,True,0,0
2023,10,2023-09-10T04:00:00-03:00,2023-09-10T14:00:00-03:00,2023-09-10T03:45:00-03:00,6.74,5.69,-1.0499999999999998,False,False,True,True,0,0
2023,10,2023-09-10T05:00:00-03:00,2023-09-10T15:00:00-03:00,2023-09-10T04:45:00-03:00,6.69,5.83,-0.8600000000000003,False,False,True,True,0,0
2023,10,2023-09-10T06:00:00-03:00,2023-09-10T16:00:00-03:00,2023-09-10T05:45:00-03:00,6.65,5.74,-0.9100000000000001,False,False,True,True,0,0
2023,10,2023-09-10T07:00:00-03:00,2023-09-10T17:00:00-03:00,2023-09-10T06:45:00-03:00,6.62,5.72,-0.9000000000000004,False,False,True,True,0,0
2023,10,2023-09-10T08:00:00-03:00,2023-09-10T18:00:00-03:00,2023-09-10T07:45:00-03:00,6.58,5.74,-0.8399999999999999,False,False,True,True,0,0
2023,10,2023-09-10T09:00:00-03:00,2023-09-10T19:00:00-03:00,2023-09-10T08:45:00-03:00,6.53,5.82,-0.71,False,False,True,True,0,0
2023,10,2023-09-10T10:00:00-03:00,2023-09-10T20:00:00-03:00,2023-09-10T09:45:00-03:00,6.46,5.99,-0.46999999999999975,False,False,True,True,0,0
2023,10,2023-09-10T11:00:00-03:00,2023-09-10T21:00:00-03:00,2023-09-10T10:45:00-03:00,6.3,6.22,-0.08000000000000007,False,False,True,True,0,0
2023,10,2023-09-10T12:00:00-03:00,2023-09-10T22:00:00-03:00,2023-09-10T11:45:00-03:00,6.08,6.35,0.2699999999999996,False,False,True,True,0,0
2023,10,2023-09-10T13:00:00-03:00,2023-09-10T23:00:00-03:00,2023-09-10T12:45:00-03:00,5.88,6.35,0.46999999999999975,False,False,True,True,0,0
2023,10,2023-09-10T14:00:00-03:00,2023-09-11T00:00:00-03:00,2023-09-10T13:45:00-03:00,5.72,6.28,0.5600000000000005,False,False,True,True,0,0
2023,10,2023-09-10T15:00:00-03:00,2023-09-11T01:00:00-03:00,2023-09-10T14:45:00-03:00,5.8,6.15,0.35000000000000053,False,False,True,True,0,0
2023,10,2023-09-10T16:00:00-03:00,2023-09-11T02:00:00-03:00,2023-09-10T15:45:00-03:00,5.77,6.03,0.2600000000000007,False,False,True,True,0,0
2023,10,2023-09-10T17:00:00-03:00,2023-09-11T03:00:00-03:00,2023-09-10T16:45:00-03:00,5.72,5.91,0.1900000000000004,False,False,True,True,0,0
2023,10,2023-09-10T18:00:00-03:00,2023-09-11T04:00:00-03:00,2023-09-10T17:45:00-03:00,5.74,5.81,0.0699999999999994,False,False,True,True,0,0
2023,10,2023-09-10T19:00:00-03:00,2023-09-11T05:00:00-03:00,2023-09-10T18:45:00-03:00,5.79,5.72,-0.07000000000000028,False,False,True,True,0,0
2023,10,2023-09-10T20:00:00-03:00,2023-09-11T06:00:00-03:00,2023-09-10T19:45:00-03:00,5.94,5.65,-0.29000000000000004,False,False,True,True,0,0
2023,10,2023-09-10T21:00:00-03:00,2023-09-11T07:00:00-03:00,2023-09-10T20:45:00-03:00,6.13,5.58,-0.5499999999999998,False,False,True,True,0,0
2023,10,2023-09-10T22:00:00-03:00,2023-09-11T08:00:00-03:00,2023-09-10T21:45:00-03:00,6.33,5.51,-0.8200000000000003,False,False,True,True,0,0
