source,lead_h,feature,contribution_m3_s,standardized_value
julho,6,monte:Q:slope3h,77.03030756071813,10.707138348806659
julho,6,monte:Q:slope6h,-3.580881499664777,13.74159904005018
julho,6,monte:I:1000m3s,137.18991948148084,9.916544719190213
julho,6,monte:I:delta1h,-11.947907914977813,7.4691473332037495
julho,6,monte:I:slope3h,11.87734431862283,11.278093870050425
julho,6,monte:I:slope6h,261.7661805192068,14.139834838324159
julho,6,castro:Q:1000m3s,-148.87760258599016,13.692148208808955
julho,6,castro:Q:delta1h,2277.1582477338375,52.45013481504643
julho,6,castro:Q:slope3h,476.50158399692685,32.837554718286746
julho,6,castro:Q:slope6h,-179.6378581549,34.30927833780544
julho,6,castro:I:1000m3s,1647.033507483768,17.95961078248188
julho,6,castro:I:delta1h,627.393991510036,66.90977966710057
julho,6,castro:I:slope3h,1514.2819242189603,45.493491802722794
julho,6,castro:I:slope6h,1917.622549188794,40.69771693096633
julho,6,86500000:Q:1000m3s,79.09411658921326,6.294852921053663
julho,6,86500000:Q:delta1h,66.53657000873109,13.311933218848045
julho,6,86500000:Q:slope3h,-8.463278276929529,9.066057570154376
julho,6,86500000:Q:slope6h,-156.86469413309177,15.773208474555716
julho,6,Baixo Antas:P3/100mm,52.51203325489287,2.043053459890963
julho,6,Baixo Antas:P6/100mm,72.91073287381306,5.621792148291451
julho,6,Baixo Antas:P12/100mm,-379.9625229522504,19.29308831913778
julho,6,Baixo Antas:P24/100mm,-156.37008696062432,11.577653493298419
julho,6,Baixo Antas:P48/100mm,-39.6078264134366,8.62899565552152
julho,6,Carreiro:P3/100mm,31.22715168083602,2.4182170525954123
julho,6,Carreiro:P6/100mm,91.94403280816826,7.581753107912347
julho,6,Carreiro:P12/100mm,333.9242088314277,8.70711029857453
julho,6,Carreiro:P24/100mm,29.331642785755683,5.171307530023655
julho,6,Carreiro:P48/100mm,0.44225642662875697,4.282639968813471
julho,6,Prata-Turvo:P3/100mm,-93.53364808468403,8.125465127367718
julho,6,Prata-Turvo:P6/100mm,-168.21576887246502,12.880483879573687
julho,6,Prata-Turvo:P12/100mm,164.9189784651648,9.014278695291287
julho,6,Prata-Turvo:P24/100mm,192.61523333754278,5.434061877319572
julho,6,Prata-Turvo:P48/100mm,-47.88583172473225,4.4279968898387825
julho,6,Alto Antas:P3/100mm,24.68026498079104,3.3868589549276735
julho,6,Alto Antas:P6/100mm,-1.3378484972919111,3.6627880472225343
julho,6,Alto Antas:P12/100mm,-56.62720212121763,4.9619278301596585
julho,6,Alto Antas:P24/100mm,10.773596077139471,2.4541347329784857
julho,6,Alto Antas:P48/100mm,0.9162377324704799,1.5010350032128212
julho,6,Tainhas:P3/100mm,227.5469754908382,16.76965346397548
julho,6,Tainhas:P6/100mm,194.68090949012083,16.83574163551744
julho,6,Tainhas:P12/100mm,-276.9874830315472,22.928839318708814
julho,6,Tainhas:P24/100mm,-10.47847414555434,13.796170202140319
julho,6,Tainhas:P48/100mm,110.25808767959754,10.05450705667583
julho,6,missing:julho:Q:1000m3s,0.0,0.0
julho,6,missing:julho:Q:delta1h,-4.8521711126073634e-05,-0.00880348546166537
julho,6,missing:julho:Q:slope3h,-0.0008123067067665129,-0.015249265987895277
julho,6,missing:julho:Q:slope6h,-0.0040350753925808116,-0.02156822666105769
julho,6,missing:julho:I:1000m3s,0.0,0.0
julho,6,missing:julho:I:delta1h,-4.852171112606144e-05,-0.00880348546166537
julho,6,missing:julho:I:slope3h,-0.0008123067067665328,-0.015249265987895277
julho,6,missing:julho:I:slope6h,-0.004035075392580822,-0.02156822666105769
julho,6,missing:monte:Q:1000m3s,-0.0003887520485898444,-0.008803485461665254
julho,6,missing:monte:Q:delta1h,0.0008733736319157728,-0.015249265987894877
julho,6,missing:monte:Q:slope3h,0.0016096407537385682,-0.01968824389897999
julho,6,missing:monte:Q:slope6h,-0.005945704145205575,-0.024906774069342195
julho,6,missing:monte:I:1000m3s,-0.00038875204858984305,-0.008803485461665254
julho,6,missing:monte:I:delta1h,0.0008733736319158079,-0.015249265987894877
julho,6,missing:monte:I:slope3h,0.0016096407537385881,-0.01968824389897999
julho,6,missing:monte:I:slope6h,-0.005945704145205577,-0.024906774069342195
julho,6,missing:castro:Q:1000m3s,0.0,0.0
julho,6,missing:castro:Q:delta1h,-4.852171112607466e-05,-0.00880348546166537
julho,6,missing:castro:Q:slope3h,-0.0008123067067665258,-0.015249265987895277
julho,6,missing:castro:Q:slope6h,-0.004035075392580833,-0.02156822666105769
julho,6,missing:castro:I:1000m3s,0.0,0.0
julho,6,missing:castro:I:delta1h,-4.852171112607495e-05,-0.00880348546166537
julho,6,missing:castro:I:slope3h,-0.0008123067067665195,-0.015249265987895277
julho,6,missing:castro:I:slope6h,-0.0040350753925808315,-0.02156822666105769
julho,6,missing:86500000:Q:1000m3s,-1.2319065539308627,-0.2115979738423994
julho,6,missing:86500000:Q:delta1h,0.18905100899654217,-0.21517097529506948
julho,6,missing:86500000:Q:slope3h,0.29510815666974594,-0.21772137562167632
julho,6,missing:86500000:Q:slope6h,0.3702867860548523,-0.22102007604393725
julho,6,missing:Baixo Antas:P3/100mm,-4.852171112607552e-05,-0.00880348546166537
julho,6,missing:Baixo Antas:P6/100mm,-0.0002057461490202471,-0.01245049101036112
julho,6,missing:Baixo Antas:P12/100mm,-0.005249405523160052,-0.019688243898981227
julho,6,missing:Baixo Antas:P24/100mm,0.0007431766637254542,-0.029209179072561996
julho,6,missing:Baixo Antas:P48/100mm,0.010491980340824623,-0.042256072392762675
julho,6,missing:Carreiro:P3/100mm,0.6029946191953841,-0.22370685164379564
julho,6,missing:Carreiro:P6/100mm,0.2806231319288343,-0.21693925877848175
julho,6,missing:Carreiro:P12/100mm,-0.9754878541673988,-0.21099761497314493
julho,6,missing:Carreiro:P24/100mm,-0.16583023876574182,-0.19356092198421762
julho,6,missing:Carreiro:P48/100mm,0.21440559527491468,-0.17205188494479276
julho,6,missing:Prata-Turvo:P3/100mm,0.003529609103553479,-0.01524926598789285
julho,6,missing:Prata-Turvo:P6/100mm,-0.0008123067067665249,-0.015249265987895277
julho,6,missing:Prata-Turvo:P12/100mm,-0.0040350753925808575,-0.02156822666105769
julho,6,missing:Prata-Turvo:P24/100mm,0.003305251436543597,-0.030509175743193916
julho,6,missing:Prata-Turvo:P48/100mm,-0.006693178187914944,-0.04316658473017341
julho,6,missing:Alto Antas:P3/100mm,-0.00020574614902025472,-0.01245049101036112
julho,6,missing:Alto Antas:P6/100mm,-0.011009902253558647,-0.017609018126508398
julho,6,missing:Alto Antas:P12/100mm,-0.033803327363783324,-0.024906774069342195
julho,6,missing:Alto Antas:P24/100mm,-0.008143126137866484,-0.032956232583495254
julho,6,missing:Alto Antas:P48/100mm,-0.013022528646752712,-0.04579041021973424
julho,6,missing:Tainhas:P3/100mm,-0.08944257175479724,-0.04037394099400099
julho,6,missing:Tainhas:P6/100mm,0.06988082118598711,-0.036320226351772636
julho,6,missing:Tainhas:P12/100mm,0.17566200204697593,-0.035234428172116326
julho,6,missing:Tainhas:P24/100mm,0.00019509320693961851,-0.03175618855588226
julho,6,missing:Tainhas:P48/100mm,0.0005643662315033384,-0.044058421428786694
julho,7,julho:Q:1000m3s,-802.4483547355742,7.563858781470585
julho,7,julho:Q:delta1h,-7.692147672881897,12.460501731819848
julho,7,julho:Q:slope3h,-127.17565462058542,6.933900294360741
julho,7,julho:Q:slope6h,-755.4573001234669,19.9264460450599
julho,7,julho:I:1000m3s,-356.5475932598215,8.920555052550668
julho,7,julho:I:delta1h,-32.28283686294969,13.009074137061612
julho,7,julho:I:slope3h,257.6776637498943,10.416670800582466
julho,7,julho:I:slope6h,557.1460310160961,20.807297062726292
julho,7,monte:Q:1000m3s,-198.40546899203176,9.899345253470637
julho,7,monte:Q:delta1h,4.373456801346064,8.58389227909746
julho,7,monte:Q:slope3h,82.77469093646278,10.706722033634865
julho,7,monte:Q:slope6h,-5.365450009838567,13.741080294727599
julho,7,monte:I:1000m3s,138.66389690575053,9.916159129561857
julho,7,monte:I:delta1h,1.7695281046788185,7.4688571288318935
julho,7,monte:I:slope3h,19.740062848412247,11.27767255380627
julho,7,monte:I:slope6h,230.88737981837738,14.139288156307003
julho,7,castro:Q:1000m3s,-263.1896273861396,13.691618459022239
julho,7,castro:Q:delta1h,2344.1830716435757,52.44833514077294
julho,7,castro:Q:slope3h,500.7088878347635,32.83637555782369
julho,7,castro:Q:slope6h,-322.61521631745995,34.307985552638264
julho,7,castro:I:1000m3s,1790.2631585634274,17.95898481641498
julho,7,castro:I:delta1h,911.4660983872262,66.9086811651043
julho,7,castro:I:slope3h,1666.6392960789187,45.49214418040324
julho,7,castro:I:slope6h,2122.943426743679,40.697067997569924
julho,7,86500000:Q:1000m3s,105.95196303147435,6.294606741840902
julho,7,86500000:Q:delta1h,35.47117593083106,13.311414815103436
julho,7,86500000:Q:slope3h,17.34257267767392,9.065733905664985
julho,7,86500000:Q:slope6h,-218.93444320600375,15.77290691517356
julho,7,Baixo Antas:P3/100mm,65.50659681377606,2.043007367344993
julho,7,Baixo Antas:P6/100mm,76.4267339021571,5.621578216249585
julho,7,Baixo Antas:P12/100mm,-502.8028604111752,19.292342262873863
julho,7,Baixo Antas:P24/100mm,-171.17018382031927,11.579641614779685
julho,7,Baixo Antas:P48/100mm,-27.124262750807716,8.629395561384628
julho,7,Carreiro:P3/100mm,41.71246908928853,2.4181101740904256
julho,7,Carreiro:P6/100mm,136.7763466091044,7.581459465184156
julho,7,Carreiro:P12/100mm,397.37393921041723,8.706780924329138
julho,7,Carreiro:P24/100mm,34.03902161808277,5.171707016667801
julho,7,Carreiro:P48/100mm,-6.612275729555175,4.282670651756983
julho,7,Prata-Turvo:P3/100mm,-114.77982302988543,8.125149030875066
julho,7,Prata-Turvo:P6/100mm,-145.79824313077455,12.879996218918548
julho,7,Prata-Turvo:P12/100mm,185.99494907464003,9.013935641820181
julho,7,Prata-Turvo:P24/100mm,237.16414450761212,5.434374743349086
julho,7,Prata-Turvo:P48/100mm,-76.48763098948105,4.428017052667388
julho,7,Alto Antas:P3/100mm,32.861628995671154,3.3867175599688264
julho,7,Alto Antas:P6/100mm,-10.661030368644365,3.6626362569538697
julho,7,Alto Antas:P12/100mm,-61.079809054688,4.961732930617719
julho,7,Alto Antas:P24/100mm,12.206816405022678,2.454082908788328
julho,7,Alto Antas:P48/100mm,1.5893105534056107,1.50099144677788
julho,7,Tainhas:P3/100mm,273.9054432868236,16.769034799825207
julho,7,Tainhas:P6/100mm,195.11523048673882,16.835130939347902
julho,7,Tainhas:P12/100mm,-263.37479571079444,22.92814469021851
julho,7,Tainhas:P24/100mm,-35.110131992198745,13.797435732966983
julho,7,Tainhas:P48/100mm,165.05829181248032,10.054762498144472
julho,7,missing:julho:Q:1000m3s,0.0,0.0
julho,7,missing:julho:Q:delta1h,-3.7671190416123826e-05,-0.008803826622526713
julho,7,missing:julho:Q:slope3h,-0.0007074634888484357,-0.01524985703326229
julho,7,missing:julho:Q:slope6h,-0.0027482731442892874,-0.021569062817085656
julho,7,missing:julho:I:1000m3s,0.0,0.0
julho,7,missing:julho:I:delta1h,-3.767119041612751e-05,-0.008803826622526713
julho,7,missing:julho:I:slope3h,-0.0007074634888484264,-0.01524985703326229
julho,7,missing:julho:I:slope6h,-0.0027482731442893026,-0.021569062817085656
julho,7,missing:monte:Q:1000m3s,0.0008407358723959926,-0.008803826622526675
julho,7,missing:monte:Q:delta1h,0.0025693146154898865,-0.015249857033261892
julho,7,missing:monte:Q:slope3h,0.000587016033246999,-0.019689007112741724
julho,7,missing:monte:Q:slope6h,-0.012307878949759883,-0.02490773980378399
julho,7,missing:monte:I:1000m3s,0.0008407358723959849,-0.008803826622526675
julho,7,missing:monte:I:delta1h,0.0025693146154899668,-0.015249857033261892
julho,7,missing:monte:I:slope3h,0.0005870160332469329,-0.019689007112741724
julho,7,missing:monte:I:slope6h,-0.012307878949759897,-0.02490773980378399
julho,7,missing:castro:Q:1000m3s,0.0,0.0
julho,7,missing:castro:Q:delta1h,-3.7671190416122986e-05,-0.008803826622526713
julho,7,missing:castro:Q:slope3h,-0.0007074634888484453,-0.01524985703326229
julho,7,missing:castro:Q:slope6h,-0.002748273144289329,-0.021569062817085656
julho,7,missing:castro:I:1000m3s,0.0,0.0
julho,7,missing:castro:I:delta1h,-3.767119041612289e-05,-0.008803826622526713
julho,7,missing:castro:I:slope3h,-0.0007074634888484495,-0.01524985703326229
julho,7,missing:castro:I:slope6h,-0.002748273144289332,-0.021569062817085656
julho,7,missing:86500000:Q:1000m3s,-1.285803642937802,-0.2116065403885729
julho,7,missing:86500000:Q:delta1h,0.3113382764494838,-0.21517969920900346
julho,7,missing:86500000:Q:slope3h,0.18862402707134013,-0.21773021225442443
julho,7,missing:86500000:Q:slope6h,0.3317837061251425,-0.22102905895664895
julho,7,missing:Baixo Antas:P3/100mm,-3.767119041612376e-05,-0.008803826622526713
julho,7,missing:Baixo Antas:P6/100mm,-6.817254397177047e-05,-0.012450973540773395
julho,7,missing:Baixo Antas:P12/100mm,-0.005609403444335323,-0.019689007112741724
julho,7,missing:Baixo Antas:P24/100mm,0.002440907502438569,-0.029210311891846894
julho,7,missing:Baixo Antas:P48/100mm,0.013179234196858722,-0.04225771273643301
julho,7,missing:Carreiro:P3/100mm,0.599354375837716,-0.2237159541136764
julho,7,missing:Carreiro:P6/100mm,0.2141717990847333,-0.2169480608095617
julho,7,missing:Carreiro:P12/100mm,-0.8353313528143106,-0.21100615513933885
julho,7,missing:Carreiro:P24/100mm,-0.32566581737037,-0.19356870348421157
julho,7,missing:Carreiro:P48/100mm,0.3266891279407493,-0.17205874931015724
julho,7,missing:Prata-Turvo:P3/100mm,0.0018294411046258596,-0.015249857033259862
julho,7,missing:Prata-Turvo:P6/100mm,-0.0007074634888484523,-0.01524985703326229
julho,7,missing:Prata-Turvo:P12/100mm,-0.0027482731442893347,-0.021569062817085656
julho,7,missing:Prata-Turvo:P24/100mm,0.005380202452765009,-0.030510359072030865
julho,7,missing:Prata-Turvo:P48/100mm,-0.009754713032943663,-0.043168260549211815
julho,7,missing:Alto Antas:P3/100mm,-6.817254397176394e-05,-0.012450973540773395
julho,7,missing:Alto Antas:P6/100mm,-0.014905920546416531,-0.017609700686281673
julho,7,missing:Alto Antas:P12/100mm,-0.034630025756548014,-0.02490773980378399
julho,7,missing:Alto Antas:P24/100mm,-0.008133341553401155,-0.03295751102221349
julho,7,missing:Alto Antas:P48/100mm,-0.016029623760999194,-0.04579218831543103
julho,7,missing:Tainhas:P3/100mm,-0.11005186763257875,-0.04037550803163158
julho,7,missing:Tainhas:P6/100mm,0.09818600505469385,-0.036321635614606024
julho,7,missing:Tainhas:P12/100mm,0.1803224938031253,-0.03523579519875195
julho,7,missing:Tainhas:P24/100mm,0.0014345082121340312,-0.031757420346919314
julho,7,missing:Tainhas:P48/100mm,-0.0009875025541323209,-0.04406013200366187
julho,8,julho:Q:1000m3s,-869.0687935561194,7.563560549279496
julho,8,julho:Q:delta1h,-45.745482486689696,12.46026208658908
julho,8,julho:Q:slope3h,-154.19535269524687,6.933992357481298
julho,8,julho:Q:slope6h,-710.3397110412511,19.925714876402264
julho,8,julho:I:1000m3s,-422.47907338448624,8.920216471024766
julho,8,julho:I:delta1h,-26.010699382420064,13.008720066850197
julho,8,julho:I:slope3h,329.57151535270606,10.418000965978578
julho,8,julho:I:slope6h,503.28180585589047,20.806717535674256
julho,8,monte:Q:1000m3s,-199.83148329437648,9.898962591138556
julho,8,monte:Q:delta1h,5.61335500101586,8.583555472312366
julho,8,monte:Q:slope3h,38.861294998106224,10.706303917940375
julho,8,monte:Q:slope6h,-56.54659112294659,13.740566563793463
julho,8,monte:I:1000m3s,124.10108991745793,9.915773669483459
julho,8,monte:I:delta1h,-14.662512443991936,7.468564172663776
julho,8,monte:I:slope3h,64.0560891408924,11.277251339133848
julho,8,monte:I:slope6h,280.8721217047816,14.138740516680103
julho,8,castro:Q:1000m3s,-381.25075870036824,13.69108682275648
julho,8,castro:Q:delta1h,2496.7299714891196,52.44640171549746
julho,8,castro:Q:slope3h,533.6444067535379,32.83513428304981
julho,8,castro:Q:slope6h,-523.9230318028877,34.30706954620271
julho,8,castro:I:1000m3s,1913.9760406101127,17.958331720953268
julho,8,castro:I:delta1h,975.0461074897303,66.90721570944899
julho,8,castro:I:slope3h,1846.2402066305467,45.490422098081396
julho,8,castro:I:slope6h,2244.7688015559543,40.69559618472503
julho,8,86500000:Q:1000m3s,138.58510359932913,6.294360843060086
julho,8,86500000:Q:delta1h,21.351495823268376,13.310896856451377
julho,8,86500000:Q:slope3h,53.39508443523081,9.065713677726333
julho,8,86500000:Q:slope6h,-300.5620646943744,15.772583268291653
julho,8,Baixo Antas:P3/100mm,77.83771755572846,2.0429140357526916
julho,8,Baixo Antas:P6/100mm,73.16565242973475,5.621354428832982
julho,8,Baixo Antas:P12/100mm,-631.2518671981733,19.291635820206857
julho,8,Baixo Antas:P24/100mm,-172.7974961176747,11.581456163556062
julho,8,Baixo Antas:P48/100mm,-11.22902213531805,8.629730823479964
julho,8,Carreiro:P3/100mm,56.88593550138286,2.4180032908861837
julho,8,Carreiro:P6/100mm,202.5005598429754,7.581165811139695
julho,8,Carreiro:P12/100mm,441.830437043958,8.706451537806648
julho,8,Carreiro:P24/100mm,44.516084615184205,5.172131746266696
julho,8,Carreiro:P48/100mm,-17.81283672001475,4.282701359837625
julho,8,Prata-Turvo:P3/100mm,-155.81027159719486,8.12483290302154
julho,8,Prata-Turvo:P6/100mm,-97.40453224956399,12.879508539935875
julho,8,Prata-Turvo:P12/100mm,200.22623357472693,9.013589461383809
julho,8,Prata-Turvo:P24/100mm,280.8902234122563,5.434748777296409
julho,8,Prata-Turvo:P48/100mm,-106.1228548001445,4.428037214077579
julho,8,Alto Antas:P3/100mm,41.836853159263306,3.3865760960489304
julho,8,Alto Antas:P6/100mm,-24.959402121588873,3.6624845870402787
julho,8,Alto Antas:P12/100mm,-61.81625954489906,4.961539122632109
julho,8,Alto Antas:P24/100mm,14.068101713477825,2.4540353527234138
julho,8,Alto Antas:P48/100mm,2.4261263349921998,1.500947872197334
julho,8,Tainhas:P3/100mm,344.12800656129076,16.76841611327486
julho,8,Tainhas:P6/100mm,158.84955321826115,16.834512044909474
julho,8,Tainhas:P12/100mm,-209.807827308246,22.927548601615293
julho,8,Tainhas:P24/100mm,-71.51449196708019,13.798930349164173
julho,8,Tainhas:P48/100mm,226.95898471190424,10.055018075849762
julho,8,missing:julho:Q:1000m3s,0.0,0.0
julho,8,missing:julho:Q:delta1h,-0.0002105632761570132,-0.008804167823053764
julho,8,missing:julho:Q:slope3h,-0.00047055006955975805,-0.015250448147350576
julho,8,missing:julho:Q:slope6h,0.0004811162871745682,-0.021569899070364686
julho,8,missing:julho:I:1000m3s,0.0,0.0
julho,8,missing:julho:I:delta1h,-0.0002105632761570128,-0.008804167823053764
julho,8,missing:julho:I:slope3h,-0.0004705500695597489,-0.015250448147350576
julho,8,missing:julho:I:slope6h,0.00048111628717459207,-0.021569899070364686
julho,8,missing:monte:Q:1000m3s,0.001847025903403773,-0.008804167823053839
julho,8,missing:monte:Q:delta1h,0.003507511796071708,-0.015250448147351377
julho,8,missing:monte:Q:slope3h,-0.001516686647523559,-0.01968977041526903
julho,8,missing:monte:Q:slope6h,-0.014908401911905702,-0.024908705650563384
julho,8,missing:monte:I:1000m3s,0.0018470259034037903,-0.008804167823053839
julho,8,missing:monte:I:delta1h,0.003507511796071673,-0.015250448147351377
julho,8,missing:monte:I:slope3h,-0.0015166866475235365,-0.01968977041526903
julho,8,missing:monte:I:slope6h,-0.014908401911905707,-0.024908705650563384
julho,8,missing:castro:Q:1000m3s,0.0,0.0
julho,8,missing:castro:Q:delta1h,-0.00021056327615700228,-0.008804167823053764
julho,8,missing:castro:Q:slope3h,-0.00047055006955974926,-0.015250448147350576
julho,8,missing:castro:Q:slope6h,0.0004811162871746454,-0.021569899070364686
julho,8,missing:castro:I:1000m3s,0.0,0.0
julho,8,missing:castro:I:delta1h,-0.0002105632761570023,-0.008804167823053764
julho,8,missing:castro:I:slope3h,-0.0004705500695597496,-0.015250448147350576
julho,8,missing:castro:I:slope6h,0.00048111628717464265,-0.021569899070364686
julho,8,missing:86500000:Q:1000m3s,-1.3442279224208962,-0.21161510797531147
julho,8,missing:86500000:Q:delta1h,0.42355015620574527,-0.21518842418413067
julho,8,missing:86500000:Q:slope3h,0.023313209444988894,-0.2177390499631825
julho,8,missing:86500000:Q:slope6h,0.32431292443848564,-0.22103804296473833
julho,8,missing:Baixo Antas:P3/100mm,-0.00021056327615700206,-0.008804167823053764
julho,8,missing:Baixo Antas:P6/100mm,0.00019712829018663124,-0.012451456127291878
julho,8,missing:Baixo Antas:P12/100mm,-0.006554913863344349,-0.01968977041526903
julho,8,missing:Baixo Antas:P24/100mm,0.005493997959870601,-0.029211444842967043
julho,8,missing:Baixo Antas:P48/100mm,0.01334886068584295,-0.042259353271115886
julho,8,missing:Carreiro:P3/100mm,0.5510756418488549,-0.2237250576947857
julho,8,missing:Carreiro:P6/100mm,0.06102003837190286,-0.21695686391210736
julho,8,missing:Carreiro:P12/100mm,-0.5738978111122278,-0.21101469634253822
julho,8,missing:Carreiro:P24/100mm,-0.4631664255412474,-0.19357648592280527
julho,8,missing:Carreiro:P48/100mm,0.41953273598573926,-0.17206561449716784
julho,8,missing:Prata-Turvo:P3/100mm,0.0004831830714669345,-0.015250448147356847
julho,8,missing:Prata-Turvo:P6/100mm,-0.0004705500695597415,-0.015250448147350576
julho,8,missing:Prata-Turvo:P12/100mm,0.00048111628717463495,-0.021569899070364686
julho,8,missing:Prata-Turvo:P24/100mm,0.008205716998230072,-0.030511542538584215
julho,8,missing:Prata-Turvo:P48/100mm,-0.012191795991269157,-0.043169936563445935
julho,8,missing:Alto Antas:P3/100mm,0.0001971282901866335,-0.012451456127291878
julho,8,missing:Alto Antas:P6/100mm,-0.021972231613401415,-0.01761038332541798
julho,8,missing:Alto Antas:P12/100mm,-0.02099133371993018,-0.024908705650563384
julho,8,missing:Alto Antas:P24/100mm,-0.007745078229862643,-0.0329587896097468
julho,8,missing:Alto Antas:P48/100mm,-0.01714274675253741,-0.04579396661833571
julho,8,missing:Tainhas:P3/100mm,-0.10435802330319732,-0.04037707525174051
julho,8,missing:Tainhas:P6/100mm,0.14972045605816428,-0.03632304504150021
julho,8,missing:Tainhas:P12/100mm,0.1072019967165085,-0.035237162384518725
julho,8,missing:Tainhas:P24/100mm,0.0030092270978765634,-0.03175865228129596
julho,8,missing:Tainhas:P48/100mm,-0.0020154836395495767,-0.04406184277775541
julho,9,julho:Q:1000m3s,-924.4930291360553,7.56326332816158
julho,9,julho:Q:delta1h,-81.68772799296008,12.459984969816146
julho,9,julho:Q:slope3h,-150.68773960361446,6.933917878608084
julho,9,julho:Q:slope6h,-678.4231290165043,19.925177484843957
julho,9,julho:I:1000m3s,-488.73807395728403,8.919871457065865
julho,9,julho:I:delta1h,14.633917391891687,13.00924893378708
julho,9,julho:I:slope3h,356.14128459291686,10.41809725093964
julho,9,julho:I:slope6h,441.6092418673382,20.80591404503209
julho,9,monte:Q:1000m3s,-215.58489132470484,9.898583114411991
julho,9,monte:Q:delta1h,18.98765473363765,8.583218853042123
julho,9,monte:Q:slope3h,10.791987383808323,10.705912707608816
julho,9,monte:Q:slope6h,-16.618042011845876,13.74003502137672
julho,9,monte:I:1000m3s,128.19721450161853,9.915391945242078
julho,9,monte:I:delta1h,-17.262076074232425,7.468272230844631
julho,9,monte:I:slope3h,65.12311064874876,11.276821773697344
julho,9,monte:I:slope6h,245.25921695722877,14.138192270127947
julho,9,castro:Q:1000m3s,-510.42016143938883,13.690554328237734
julho,9,castro:Q:delta1h,2590.427936853872,52.44440200384604
julho,9,castro:Q:slope3h,481.4123138477255,32.833869370902214
julho,9,castro:Q:slope6h,-725.4626258119474,34.30621908446687
julho,9,castro:I:1000m3s,2008.841375073108,17.957660264023712
julho,9,castro:I:delta1h,1051.4914931459307,66.9049655656405
julho,9,castro:I:slope3h,2028.312828821112,45.489114940759634
julho,9,castro:I:slope6h,2441.1503322945446,40.694250614581826
julho,9,86500000:Q:1000m3s,173.16027874893885,6.294115153655052
julho,9,86500000:Q:delta1h,45.792408512240826,13.310704205058908
julho,9,86500000:Q:slope3h,45.4007335785116,9.065721086052553
julho,9,86500000:Q:slope6h,-348.2514000531538,15.772259640215786
julho,9,Baixo Antas:P3/100mm,91.53676666742068,2.0428214852249202
julho,9,Baixo Antas:P6/100mm,63.08677249821351,5.621130415244725
julho,9,Baixo Antas:P12/100mm,-773.4933757322526,19.290928188664836
julho,9,Baixo Antas:P24/100mm,-159.53151017204038,11.583279161629328
julho,9,Baixo Antas:P48/100mm,4.493210657602722,8.630066250283633
julho,9,Carreiro:P3/100mm,73.48638403708969,2.4178965690182284
julho,9,Carreiro:P6/100mm,271.67052101302306,7.5808720577792075
julho,9,Carreiro:P12/100mm,475.2841866868057,8.706122059563512
julho,9,Carreiro:P24/100mm,52.154536498976974,5.17257302878814
julho,9,Carreiro:P48/100mm,-29.173580105564202,4.282732331854201
julho,9,Prata-Turvo:P3/100mm,-166.29771910397704,8.124515126206798
julho,9,Prata-Turvo:P6/100mm,-74.77000907353288,12.879018714891728
julho,9,Prata-Turvo:P12/100mm,222.3600891209665,9.013238448794926
julho,9,Prata-Turvo:P24/100mm,319.7806495977882,5.435122989825708
julho,9,Prata-Turvo:P48/100mm,-138.28604679104586,4.428057398143442
julho,9,Alto Antas:P3/100mm,45.50824652685528,3.386434632447699
julho,9,Alto Antas:P6/100mm,-38.23982610827835,3.6623337467045496
julho,9,Alto Antas:P12/100mm,-57.24950718056671,4.961349956764719
julho,9,Alto Antas:P24/100mm,16.12464122305819,2.4539902567554432
julho,9,Alto Antas:P48/100mm,3.285168764628831,1.5009042914371549
julho,9,Tainhas:P3/100mm,371.7281815062059,16.76779740432394
julho,9,Tainhas:P6/100mm,149.35042876837392,16.833868823855862
julho,9,Tainhas:P12/100mm,-143.30046920314052,22.9271058019713
julho,9,Tainhas:P24/100mm,-123.65194107393138,13.800493051908063
julho,9,Tainhas:P48/100mm,298.2314560492753,10.055273789861268
julho,9,missing:julho:Q:1000m3s,0.0,0.0
julho,9,missing:julho:Q:delta1h,-0.0005197889535575888,-0.008804509063254211
julho,9,missing:julho:Q:slope3h,0.00022071029204538497,-0.015251039330202602
julho,9,missing:julho:Q:slope6h,0.0023968668736734523,-0.021570735420913683
julho,9,missing:julho:I:1000m3s,0.0,0.0
julho,9,missing:julho:I:delta1h,-0.0005197889535575935,-0.008804509063254211
julho,9,missing:julho:I:slope3h,0.00022071029204540494,-0.015251039330202602
julho,9,missing:julho:I:slope6h,0.0023968668736734718,-0.021570735420913683
julho,9,missing:monte:Q:1000m3s,0.0027478740459500107,-0.008804509063254435
julho,9,missing:monte:Q:delta1h,0.0036267480195865927,-0.015251039330202202
julho,9,missing:monte:Q:slope3h,-0.005126542620219579,-0.019690533806580392
julho,9,missing:monte:Q:slope6h,-0.013950812105720481,-0.024909671609720102
julho,9,missing:monte:I:1000m3s,0.0027478740459500107,-0.008804509063254435
julho,9,missing:monte:I:delta1h,0.00362674801958663,-0.015251039330202202
julho,9,missing:monte:I:slope3h,-0.005126542620219663,-0.019690533806580392
julho,9,missing:monte:I:slope6h,-0.013950812105720488,-0.024909671609720102
julho,9,missing:castro:Q:1000m3s,0.0,0.0
julho,9,missing:castro:Q:delta1h,-0.0005197889535575781,-0.008804509063254211
julho,9,missing:castro:Q:slope3h,0.00022071029204533517,-0.015251039330202602
julho,9,missing:castro:Q:slope6h,0.0023968668736734393,-0.021570735420913683
